f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ic.eps.ratio,ela_distr.skewness,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_simple.coef.max,ela_level.mmce_lda_10,nbc.nn_nb.cor,nbc.nn_nb.sd_ratio,ela_meta.lin_simple.coef.min,ic.eps.s,nbc.dist_ratio.coeff_var,ela_level.mmce_mda_10,disp.diff_median_02,disp.diff_mean_02,disp.ratio_mean_25,ela_distr.kurtosis,nbc.nb_fitness.cor,ela_level.lda_mda_25,ic.h.max,ela_level.lda_mda_50,disp.ratio_median_25,nbc.nn_nb.mean_ratio,ela_level.qda_mda_25,disp.ratio_median_02,pca.expl_var_PC1.cor_x,ela_level.lda_qda_25,ela_distr.number_of_peaks,ela_meta.lin_simple.coef.max_by_min,ela_level.qda_mda_50
3,1,-0.2367690625116222,-0.1809046170210648,-0.4293485050597294,-0.1562564119732699,0.6305533290245298,-0.1685196570002955,0.5961788704384562,0.4326387244221268,0.5120848701260791,-0.1341096514461001,-0.4105294286314377,-0.7318177758505529,0.2759412211956433,-0.796980770888247,-0.8333489216491158,-0.8474501502018723,-0.2687850193478465,-0.2743623146225558,0.1555018092355197,0.6053738705112325,0.050391871057162,-0.8230839618873101,0.6917643755327705,-0.147789034013561,-0.7977833216877486,-0.119882320490058,0.1155468046847802,-0.5222909618077735,-0.2948730306363951,0.3385656270139306
3,2,-0.2367628534997003,-0.1809008300169156,-0.2136722662333407,-0.0983424222899277,0.6742777138855279,-0.1685158437860383,0.2431120873482799,0.1006072385807184,0.2484083215519513,-0.1341096521492697,-0.0509098882385896,-0.478769243269833,-0.0624222212852724,-0.7492538185885407,-0.7704096423296614,-0.3842802967647439,-0.2857881207430212,0.8998770568956074,-0.136671349930622,-1.450258537995042,-0.282651746044274,-0.3462860552861922,0.4229412056302548,0.1167402637042678,-0.7497283600756007,0.2510540074836468,-0.2262055104763264,1.2997858496993018,3.5571234476811413,0.6863454979336289
3,3,-0.2367430826716787,-0.1809002640050111,-0.0929280462150509,-0.2051396411578259,0.6650558436239355,-0.1685173915177451,-1.412864859888829,-0.0605256883717295,-0.0572167688407881,-0.134109614080277,-0.1162767007010044,-0.443396867747797,-1.5354699665685694,-0.5084399073218329,-0.5318138930403745,-0.3421739464522778,-0.2855263417681385,0.1941852495672789,0.0732071197200026,-0.7262700015855481,-0.073052046988091,-0.3506107528517348,0.4166895040046156,-0.0550784953005466,-0.5076401572370426,-0.9235776977664304,0.0412924547144045,-0.131845930770543,0.980927847274328,0.661178794662389
3,4,-0.2367640034681702,-0.1809029014384942,-0.2568075139986184,-0.0454523710410638,0.6583779375724377,-0.1685187397853499,0.1806223912261248,0.4570528042634068,0.7138373807774951,-0.1341096327295587,-0.2061815857992165,-0.565839706093312,-0.0245021803175837,-0.7053493093248134,-0.7478367933213992,-0.5721393981588242,-0.26437098025009,0.2847151747877464,-0.0782367180973938,-0.6631530522575396,0.0175390038837587,-0.5538715384322568,0.5260942824533164,0.0712798837175768,-0.7057535367135405,0.4983448927994616,-0.1839247049691153,0.1935249284271489,0.3645468968540707,0.715586810305926
3,5,-0.2367652967674018,-0.1809033177281744,-0.3344595784072403,-0.1945677952496905,0.6536080046785104,-0.1685194275196374,0.602427840050671,0.8720921615651676,0.6878692358421644,-0.1341096184093561,-0.3696598600649936,-0.7780739592255229,0.5034614670017764,-0.8413854128856543,-0.8667670319887091,-1.0126366014276993,-0.2773777749542361,-0.3379540669725427,-0.1682746716154654,0.5595831425673864,-0.20061253286833,-0.9809354230296328,0.7355262869122523,-0.5279380383117122,-0.8403980989664462,1.734799319378501,-0.0130485473885618,-0.6524393054868503,-0.2097045344568632,-0.2690304948202769
4,1,-0.2367586932870748,-0.18090238662661,-0.0929280462150509,0.0595880104601761,0.5658412394302529,-0.1685177710480347,0.4524525693574989,0.6425998110571356,0.7957369148043075,-0.1341096072666651,-0.0345375635681158,-0.4869320991595335,0.655141630872532,-0.6947393506174685,-0.7242713271743372,-0.8323350500897019,-0.2516865357198023,0.3160694415714205,-0.2292303661471997,-1.2757587369117285,-0.1779050135205049,-0.8090286947992944,0.4760806694481954,-0.1749936708559901,-0.6948731680466381,-0.9854004190953752,-0.2104992079330176,0.6490441313039177,0.6731686786541852,-0.0978969125758495
4,2,-0.236704034814601,-0.1808961510220005,0.0709945137241264,-0.0969554454215135,0.6863615438834761,-0.1685131822533127,0.0900123318489995,0.2934784693268311,0.5640211599967405,-0.1341095175299902,0.0880711421312169,-0.3808149725934248,-0.1032591884812454,-0.5861748236423128,-0.619789182416224,-0.3939971468368504,-0.2753294937199144,0.4432529462713948,-0.078326756050912,-1.8103964253372,0.2471638135694857,-0.3895330309416226,0.3541724877482161,0.2327179260325174,-0.5860694813776244,-1.4181594683980423,-0.2230502264832511,1.2997858496993018,1.4082322199420785,1.3629702915975208
4,3,-0.2367594689769706,-0.1809022317980884,-0.222333789510884,-0.0702022027152117,0.6329382954714934,-0.1685184697239712,0.4618260237758228,0.393576196676079,0.5120848701260791,-0.1341096670401607,-0.1898500898685695,-0.5495139943139049,0.3926182703269936,-0.7477176966208107,-0.7729095669755276,-0.6747061489199602,-0.2723239090535083,0.2802990808745528,-0.2517398545267175,-0.2101961217859591,-0.2086066420188509,-0.655501931222519,0.5198425808276771,0.0770071756844049,-0.7483683139922381,-0.2435277631479654,-0.3230376703527091,0.0633765847480721,1.4516733929169905,0.3378465783490376
4,4,-0.2367582871690521,-0.180899857584165,-0.036822059611263,-0.0688460475549844,0.6501100538896307,-0.168515818013033,0.6149257792751023,0.3984590126443351,0.4221951376576263,-0.1341095390286376,-0.0018337429669952,-0.4406759157845683,0.6755601144705177,-0.7209248716022628,-0.7704831695251282,-0.6261218985594206,-0.273360581642871,0.4966876826210366,-0.0963343467545264,-1.973757941244984,-0.0942988487170502,-0.6100926067843173,0.4104378023789763,-0.1789311840831834,-0.7216207410194376,1.2402175487468887,-0.0919306472154483,1.2997858496993018,0.8140767758264132,0.7359598558112144
4,5,-0.2367640034681702,-0.1809002495580276,-0.0670296606936403,0.0272714494261238,0.6577419465199141,-0.1685157194171609,0.446203599745284,0.6767795228349273,0.4861167251907445,-0.1341096102994663,0.0308292488942989,-0.4597225795271979,0.6259723685896944,-0.6874517022124237,-0.7248963083358035,-0.7319275993445921,-0.2609706384593263,0.74796342628175,-0.2201365328418749,-1.8153467743041016,-0.1020804898502816,-0.7084794764004202,0.4354446088815333,-0.5139777641425717,-0.686712891546463,1.1165721060889813,-0.0777669279576429,0.5839699594643794,1.8458946428810443,0.4998722108381598
5,1,-0.2367749225461504,-0.1809046039474935,-0.8175657349472288,-0.5011667374397097,0.6978093828289011,-0.1685197905929983,-3.5312655584298858,0.4009004206284629,-0.5286384768975626,-0.1341096642050622,-0.8927985034634454,0.5170991752736394,-3.32937959696308,0.5625586180862534,0.55815325255728,0.7515115116638272,-0.294379483908055,0.3200439260932957,-1.4520358128761293,0.4816151463386692,-0.4277939603552266,0.7467812544048127,-0.4991847841516394,0.2090928466693548,0.5627161103693886,-1.0472231404243375,-1.4711403392997675,-0.6524393054868503,-0.4032199898065386,0.5070626974870851
5,2,-0.2367749225461504,-0.1809035199491148,-0.8175657349472288,-0.4982694968701333,0.6978093828289011,-0.1685197905929983,-3.5812573153276097,0.3154511411839827,-0.7124130410552924,-0.1341096642050622,-0.8927985034634454,0.5143782233104115,-3.3468811543327828,0.4395259656010816,0.434848145759704,0.7612283617359361,-0.2943606859497523,0.3377083017460699,-1.4418615241285873,0.4865654953055712,-0.4156567248675586,0.7575929983186691,-0.4804296792747147,0.4278038086525669,0.4389519167833839,-0.7381095337795778,-1.4876179334858288,-0.6524393054868503,-0.4032199898065386,0.5842405875188859
5,3,-0.2367749225461504,-0.1809044802295787,-0.8175657349472288,-0.5035708306782944,0.6978093828289011,-0.1685197905929983,-3.618751133000903,0.1128142785013585,-0.5765796675474038,-0.1341096642050622,-0.8927985034634454,0.5062153674207109,-3.3468811543327828,0.5206903635239358,0.4942213560990258,0.7633876617519598,-0.2939380799982793,0.2939889720054537,-1.4561775587379608,0.5038917166897309,-0.4446851677297492,0.7586741727100548,-0.4710521268362558,0.6765830534616205,0.520554681785146,-0.6144640911216704,-1.4991171907050371,-0.6524393054868503,-0.4032199898065386,0.4828547257690358
5,4,-0.2367749225461504,-0.1809030544099434,-0.8175657349472288,-0.5047420555893999,0.6978093828289011,-0.1685197905929983,-3.6312490722253337,-0.0287873845780656,-0.834263567290302,-0.1341096642050622,-0.8927985034634454,0.5089363193839442,-3.332296523191364,0.4853952820328355,0.4789276994419622,0.7709452118080427,-0.294408725176526,0.3173942697453789,-1.5045279397771651,0.4816151463386692,-0.4136117202011463,0.7662423934497543,-0.4898072317131736,0.4875824185563249,0.4851934836177151,0.6838130567863141,-1.534806958537824,-0.6524393054868503,-0.4032199898065386,0.7556138526516107
5,5,-0.2367749225461504,-0.1809046499669075,-0.8175657349472288,-0.506498892956058,0.6978093828289011,-0.1685197905929983,-3.671867374704735,-0.1801546795940013,-0.834263567290302,-0.1341096642050622,-0.8927985034634454,0.5089363193839442,-3.358548859245918,0.5050076299464126,0.4808394065240953,0.796856812000329,-0.2941803647941814,0.3178358791366982,-1.4185416941674065,0.4902782570307477,-0.4282985718962894,0.7932717532344,-0.4929330825260001,0.58995776246336,0.5046874774792468,-0.7381095337795778,-1.4988367210167637,-0.6524393054868503,-0.4032199898065386,0.7103137867633801
6,1,-0.229555139495225,-0.1798632413391754,0.8905642212644028,-0.2478122961427047,0.6202184744210213,-0.1681103599405574,-1.3753710422155363,-0.2167757993559214,-0.3748271568959876,-0.1339235084182185,0.7665223118301222,-0.2801397499537841,-1.4887991469160295,-0.2197918724553438,-0.2218232369529683,-0.0128806940086332,-0.2813183839910344,0.3920262568783504,-0.0323173618031776,0.1685055741820861,-0.1871208137704409,-0.0295019586101635,0.2854037698661773,0.1235414229148751,-0.2193103875641544,-0.4908186484638832,-0.1372966192936668,1.0394891623411482,-0.3562624468128836,0.2498829583438487
6,2,-0.2301910961676515,-0.1800138739570058,0.8647089278986021,-0.2305829612661808,0.596209812188255,-0.1682681547336862,-1.0504246223803295,0.1152556864854821,0.0526484597317608,-0.1340160259312977,0.7501499871596486,-0.4923740030860007,-1.1008479585542963,-0.3398951760718209,-0.3247613106062814,-0.2935896960917405,-0.2779632965443327,0.2882480499183013,-0.1782688844559712,0.2811260131791172,-0.196469406531183,-0.3214190442843201,0.5042133267635721,-0.4456082162885723,-0.3399011402889788,-1.2326913044111902,-0.0699838941080568,1.169637506020225,-0.3217067249606016,-0.2390701337830873
6,3,-0.229880445590003,-0.1797706093040794,0.8905642212644028,-0.2725004844004785,0.6057496779761091,-0.1682449101209256,-1.2722630436139808,-0.089822584181265,-0.0072780285805404,-0.1335179979700392,0.7665223118301222,-0.4461178197110302,-1.322534351903855,-0.4408148169750177,-0.4538383022479898,-0.1715892451863892,-0.281615670220489,0.2555689549606693,-0.115152279039803,0.2848387749042936,-0.1904937435449132,-0.1722169782730825,0.454199713758458,-0.1878800777813514,-0.4409978991522715,-0.3053504844769106,-0.1051828399863655,1.0394891623411482,-0.4457356437528235,-0.1801081432618975
6,4,-0.2272544473107845,-0.1793128836943392,0.9336994690296806,-0.3085927046874363,0.6477250874426671,-0.1680809476888481,-1.5753380698064323,0.0102751431679828,-0.0232584254638169,-0.1339475653210617,0.8032885920439913,-0.369931164740491,-1.6404793107867908,-0.2444412714724078,-0.239028600692165,-0.0722614444492911,-0.2869981522811759,0.3085620819189918,-0.0631103419063578,0.2155338893676604,-0.167255054153864,-0.0900477245277666,0.3885568466892319,-0.4241308714129704,-0.2442445657591372,-0.7381095337795778,0.0864480745264178,1.429934193378379,-0.3251029715768581,-0.1861002154693359
6,5,-0.2324271713946055,-0.1804619535419899,0.7870568634899803,-0.1693402270986444,0.4790284607607807,-0.1683651698339847,-0.8348351707588949,0.256857349564911,-0.1710770966341618,-0.1340263859945388,0.7011146706278809,-0.405303540262527,-0.9316662373138318,-0.0022698570714266,0.000559765735922,-0.0970933946335656,-0.2688504640915671,0.2056670937415823,-0.0783267560509116,0.0348461520757162,-0.1263549608256176,-0.1138335611382531,0.4416963105071725,-0.0246522567267775,-0.0021563629205791,-1.54180491105595,-0.1436773047018861,0.6490441313039177,-0.3712511036774367,0.0090016556048438
7,1,-0.2367552070910828,-0.1809021185579827,-0.222333789510884,-0.1339106735377068,0.6893825013829633,-0.1685189001151977,0.7367806867132982,-0.0263459765939371,-0.1031604098802194,-0.1341096067428547,-0.2634234790361344,-0.2338835665788136,0.2992766310219132,0.1000787344994258,0.1252986528450976,0.2084475576338161,-0.2671071275141568,0.4701911191418754,0.3715928976788916,0.088062403469918,0.0368470349549505,0.1726776525789728,0.2510194109251544,-0.8271890435784307,0.0998470933316218,0.6838130567863141,0.722272857842158,-0.5222909618077735,0.014684308359685,0.2184844999768741
7,2,-0.2367594689769706,-0.1809029272545055,-0.2654690372761617,-0.1236624555655347,0.6863615438834761,-0.1685191826291906,1.1054698938340193,0.0053923271997267,-0.0532216696199678,-0.1341095341920534,-0.3042930476025787,-0.350884500997856,0.9526681061574748,0.013734390406319,0.0353013655939152,0.1566243572492434,-0.2651855584432092,0.3544894586162045,0.5433853129913719,0.1709807486655371,0.0890610502038678,0.1088883634872128,0.3729275926251338,-1.3669863114518883,0.0132574926908648,0.992926663431074,1.2679266363780082,-0.5222909618077735,-0.2731209912246112,-0.2294828182511866
7,3,-0.2367602096541217,-0.1809030866083781,-0.2654690372761617,-0.0212419192601883,0.6850895617784291,-0.1685194687355802,0.7399051715194126,-0.2509555111337137,-0.0532216696199678,-0.1341095568361539,-0.2879207229321049,-0.3808149725934248,0.6697262620139508,0.0655338521088451,0.0722120177181746,0.1566243572492434,-0.2390090533962933,0.2577770019172668,0.5956973639853715,0.2538990938611535,0.3021930300474902,0.1315930257063136,0.404186100753337,-1.176553853554886,0.0662992899420096,1.1165721060889813,1.1947240477386574,-0.5222909618077735,-0.3357698627965274,-1.039610980696796
7,4,-0.2367645399043104,-0.1809033846088536,-0.3430780095291739,-0.1988520126876812,0.6777756646744076,-0.1685195131003949,0.0462695445634914,0.5815646114539355,0.6079672514257619,-0.1341096098571828,-0.3860321847354671,-0.5522349462771382,-0.1907669753297582,-0.3322860137665533,-0.3186953169802826,-0.1813060952584981,-0.2710463441095993,0.0590527758235567,0.3304455529211328,0.4816151463386692,0.1347947909254526,-0.2230321746682148,0.5511010889558734,-0.9299223432333924,-0.3331009098721661,-1.2945140257401353,0.7184163996283994,-0.6524393054868503,-0.2849807513296947,-0.5410705730379599
7,5,-0.2367628534997003,-0.1809031607437149,-0.3172227161633731,-0.1896055002315861,0.68000163335824,-0.1685192694534107,0.6992868690400119,0.337423813041135,0.1764965355771887,-0.1341095502141303,-0.3533283641343465,-0.440675915784563,0.3751167129572906,-0.215933705652673,-0.1938829026756402,-0.0474294942650166,-0.2763181270825033,0.287806440526982,0.2680492511331091,0.265037379036683,0.0115102238931667,-0.0835606781794503,0.4573255645712776,-1.1844288800092742,-0.2161369467029742,0.2510540074836468,0.8493957440520652,-0.6524393054868503,-0.2674497612838297,-0.1439160271289726
8,1,-0.2320071732465064,-0.1804561997178687,0.7999845101728807,-0.2136926651797138,0.6776166669112768,-0.1683196911131723,0.0618919685940302,0.530295043787247,0.8796339984415263,-0.1340443447942338,0.7011146706278809,-0.8324929984901939,-0.0449206639155702,-1.0760191125147502,-1.1266856679633257,-1.0385482016199856,-0.2822137237827875,-0.2204859688815946,-0.288745453422645,0.4568634015041566,-0.2120326887976456,-1.0068836084228905,0.7917916015430125,-0.3847557391410334,-1.077046117471553,0.1892312861547017,-0.1933204395262732,-0.6524393054868503,-0.3108688502905966,-0.1199477382992214
8,2,-0.2306293968234116,-0.180302353716478,0.8474289734991254,-0.2393055046830972,0.6863615438834761,-0.1682810202208164,-0.2724279056594997,0.8672093455969114,0.9795114789620296,-0.1340732432870361,0.7419842391943249,-0.7916787190416906,-0.447456483418728,-0.98242284378329,-1.0202918161230798,-0.8571670002739789,-0.2827414590566202,-0.158660654096885,-0.2114928893041398,0.3232039793977895,-0.2156180865894074,-0.8317333570183977,0.7355262869122523,-0.3464544741128771,-0.982296240330619,1.1165721060889813,-0.1192764418221024,-0.457216789968235,-0.1289749158744998,-0.1523049282193859
8,3,-0.229880445590003,-0.1802368856970544,0.8690181434595688,-0.2737949961443318,0.6873155304622618,-0.1683251442891683,-0.406780752322133,1.2480689911208798,1.20922968415919,-0.1340236935844906,0.7419842391943249,-0.7590272954828879,-0.5057950079844032,-0.9616316115688966,-1.0048143414773492,-0.8809193004502415,-0.2855256455474606,-0.2862857681881785,-0.2212169882840916,0.4085974990768568,-0.1877847763244708,-0.8663309375427405,0.7105194804096953,-0.2841701739736325,-0.9614422003857248,-0.4289959271348179,-0.1808395383981082,-0.6524393054868503,-0.3520059292557014,-0.1513461966661959
8,4,-0.2315466119817419,-0.1804174422877969,0.8215736801333243,-0.2592625607341691,0.6788886490163238,-0.1683537355019471,-0.1411995438029738,0.9795141128667992,1.1053571044178672,-0.1340716707775644,0.7011146706278809,-0.8324929984901939,-0.2520224261237168,-1.0428317332584425,-1.090841160173333,-1.0277517015398674,-0.284216750673047,-0.3512023487121233,-0.2936075029126212,0.5125548273818094,-0.2206376434978741,-0.9960718645090318,0.7824140491045536,-0.4166138007065099,-1.0439516627763945,3.2803673526023003,-0.1872202238063276,-0.5222909618077735,-0.2447601570426121,-0.2975527585276821
8,5,-0.2315466119817419,-0.1803999185279136,0.8215736801333243,-0.2360846361775574,0.6803196288845021,-0.168370031523916,-0.3817848738732712,0.7329319064698712,1.0274526696118744,-0.1340380073647515,0.7011146706278809,-0.8161672867107925,-0.4912103768429844,-1.0186824669750576,-1.066319840485204,-0.9748488511472804,-0.2794852349461775,-0.2518402356652688,-0.2898259088648618,0.5335938104911455,-0.2324561769596078,-0.9430943193311306,0.7730364966660948,-0.2748633245275378,-1.018110787192503,0.1274085648256193,-0.212602730595068,-0.6524393054868503,-0.3618235915185176,-0.2575257161819963
9,1,-0.2333223803187629,-0.1806071364852418,0.7611584779685696,0.1636266864453393,-0.1364518803189394,-0.1684894765299651,0.446203599745284,1.1943580154700637,1.251178225977801,-0.1340871163287205,0.7092804185932042,-1.0556110594753447,0.6259723685896944,-0.9095820834995312,-0.7907766754739243,-1.274991553374603,-0.1687889320460384,-0.217394703142359,-0.4837676607427881,0.2774132514539407,-0.205286829248701,-1.3106936124022892,1.004349456814768,-0.5494153831873148,-0.9093071005234892,-1.109045861753403,-0.3387439728960181,-0.5222909618077735,-0.4096895886563239,-1.602865768195963
9,2,-0.2333223803187629,-0.1806140442452735,0.7525400468466362,0.1635958647371523,-0.0962254462468215,-0.1684808227505083,0.446203599745284,0.8281468178508589,1.0674036618200755,-0.1340986059290194,0.7011146706278809,-1.0610529634018115,0.6259723685896944,-0.9791362572476816,-0.9106627676823008,-1.3376112538392966,-0.1674159848692599,-0.2231356252295109,-0.4945722151649567,0.2996898218049996,-0.2011702614137152,-1.3474535417094058,0.9980977551891288,-0.5343812417743935,-0.9786694507749856,0.9311039421021288,-0.3615321350682297,-0.5222909618077735,-0.280282889015188,-1.553251410318377
9,3,-0.2331594537502786,-0.1806060794582485,0.7611584779685696,0.1571849494342597,-0.1633225022880616,-0.1684840973683911,0.446203599745284,1.389670654200304,1.6247200031244822,-0.1340953231968501,0.7092804185932042,-1.0229596359165418,0.6259723685896944,-0.9260507399442648,-0.8096731647088536,-1.291186303494783,-0.1762983682776474,-0.183390780010769,-0.4756642449261617,0.2613246173115065,-0.2055258557681518,-1.3139371355764462,0.969965097873752,-0.4610003134494201,-0.9251743048293866,0.992926663431074,-0.3474385332324924,-0.3921426181286966,-0.350967648147303,-1.6019070366427732
9,4,-0.2333223803187629,-0.1806159963871872,0.7525400468466362,0.1523921738111837,-0.0707858041458772,-0.1684891964276062,0.446203599745284,0.7964085140571997,1.0674036618200755,-0.1340978020023057,0.7011146706278809,-1.0610529634018115,0.6259723685896944,-0.9407689318211204,-0.828606417541517,-1.3084607036229725,-0.1758165835685547,-0.2324094224472164,-0.4842178505103786,0.2699877280035877,-0.1973989541068249,-1.3344794490127756,0.9949719043763092,-0.548341515943534,-0.9405881604408306,1.8584447620364084,-0.3392347948504963,-0.5222909618077735,-0.3342223119984794,-1.5810546253608893
9,5,-0.2331594537502786,-0.1806086684120552,0.7611584779685696,0.1901025337779581,-0.1067192986134609,-0.1684812238493114,0.446203599745284,1.921897594740208,1.6886415906576049,-0.1341021706689007,0.7092804185932042,-1.0664948673282788,0.6259723685896944,-0.9723130178096242,-0.8822812702321732,-1.3667618040556184,-0.1616784302628544,-0.1750002015757012,-0.4891699379538722,0.3083529324970808,-0.2057914407897638,-1.37123937831989,1.013727009253227,-0.5658813475919425,-0.9727759177470804,0.4365221714705165,-0.3392347948504963,-0.5222909618077735,-0.1859572419837258,-1.6002292564246907
