f_id,i_id,ic.eps.max,ic.eps.ratio,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_simple.intercept,ela_distr.skewness,ela_meta.lin_simple.coef.max,ic.eps.s,ela_level.mmce_lda_10,ela_level.mmce_mda_10,nbc.nn_nb.mean_ratio,ela_meta.quad_simple.cond,disp.ratio_median_05,nbc.nn_nb.cor,disp.diff_median_10,nbc.nn_nb.sd_ratio,disp.ratio_median_02,ela_distr.kurtosis,nbc.nb_fitness.cor,nbc.dist_ratio.coeff_var,disp.ratio_median_25,disp.ratio_mean_25,ic.m0,ela_meta.lin_w_interact.adj_r2,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.adj_r2,disp.diff_mean_02,ela_meta.quad_simple.adj_r2,ic.h.max,ela_level.qda_mda_25
3,1,-0.2365101567668225,-0.3845738767098625,0.655458686738713,-0.1808803655502461,-0.1977912205234431,-0.1685112026483049,-0.3735333131971385,0.5807697031425813,0.2648357775408003,0.6985019809138524,-0.2133706466715304,-0.8179308336164749,0.4436418214782284,-0.8434612848521857,0.5300546624465385,-0.8154408751588523,-0.2958226496491887,-0.316202466495429,-0.7393925626195498,-0.8450456019006004,-0.8722387692552173,-0.1391181005228744,-0.465163378327998,-0.1341070382180769,-0.3015968568398794,-0.009115701227587,-0.8531474293982065,1.011622281969502,0.6331685230105649,-0.1366441001350111
3,2,-0.2365039481109768,-0.1658187348905532,0.6995694461914629,-0.1808765785621598,-0.141050732468619,-0.1685073894393273,-0.010005170749088,0.228578639988079,-0.0730153530314732,0.4288827243672156,-0.046269101535875,-0.6742538691296094,0.1094789391858233,-0.6097380976173205,0.2636496769835565,-0.7669410934117952,-0.3126619555828449,0.8408605529182578,-0.4854652792974738,-0.3635282631548427,-0.4038643509563752,-0.5972272641389413,0.5348061222251859,-0.1341070389212463,3.5525775167029665,1.0562943934563556,-0.7895516666379225,1.1729617048344243,-1.425744783020267,0.1265511052041369
3,3,-0.2364841784167783,-0.0433508213285744,0.6902660860159738,-0.1808760125526561,-0.2456839368911658,-0.1685089371688912,-0.0760824364233987,-1.4232909482587004,-1.5438327749193883,0.4226125090986898,-0.1194096139795555,-0.4573073769362966,-0.0526883419266672,-0.424165824527592,-0.0451379198030819,-0.5226120042332226,-0.3124026983954296,0.1454913520822021,-0.449970067650302,-0.367895767361153,-0.3612848583837531,-0.6272458133217602,0.4525281516332387,-0.1341070008522666,0.9749253510762288,0.9689630010085052,-0.5484672622487613,1.126201142737297,-0.7006007227986922,-0.044401125598016
3,4,-0.236505098013498,-0.2095697632544151,0.6835291700268266,-0.1808786499749524,-0.0892323836117385,-0.1685102854346293,-0.1669644720354114,0.1662439385448042,-0.0351527263294082,0.5323412762979051,-0.1761546130704293,-0.6960057601674616,0.4682126216467877,-0.6738643150536007,0.7338948407174566,-0.7225592176621293,-0.2914511321805383,0.2346970380467772,-0.572838107967441,-0.5731684650577573,-0.5938343947419197,-0.3061778524968241,0.0907261734640436,-0.1341070195015419,0.3581959026403454,0.588882308076336,-0.7667433732180543,1.0054288300361076,-0.6373830354973229,0.0813199941377334
3,5,-0.2365063912385611,-0.2883303557735749,0.6787170871774355,-0.1808790662628668,-0.2353263065543885,-0.1685109731679646,-0.3322195449647931,0.587003173286908,0.4920115377531913,0.7423934877935399,-0.2136688449603341,-0.8906279431377169,0.8859162245122943,-0.942575666538788,0.7076579860885267,-0.8584501155760544,-0.3043326289233343,-0.3788640215144477,-0.7858093778504667,-1.0044595054309446,-1.039281393963194,0.103640601564275,-0.2123283861634927,-0.1341070051813443,-0.2163802069140447,0.262417498266576,-0.8869141048357637,1.0463056127965102,0.5873047106546728,-0.5148759107847737
4,1,-0.2364997881369324,-0.0433508213285744,0.5901747627486434,-0.1808781351652517,0.0136795819501776,-0.1685093166986553,0.0065451000412921,0.4373998898230488,0.6434620445614522,0.4821795541496917,-0.1254479879913232,-0.7904547607265557,0.6549507029278381,-0.8055480650696829,0.8166418437779281,-0.7115781350024174,-0.2788888803254372,0.2655926658686545,-0.4936564819852825,-0.8308512132300897,-0.8569538232035037,0.3790281614588332,-0.5109610970835924,-0.1341069940386571,0.6669921773063782,-0.0354302450913463,-0.7429321092406349,0.6330475325407722,-1.250966471069426,-0.1637115366786855
4,2,-0.2364451327990283,0.1229118279183092,0.7117600560765862,-0.180871899587091,-0.1396918596839106,-0.1685047279102868,0.1304864047383284,0.0758586214520555,-0.1137904894798514,0.3599103564134249,0.1591122409958978,-0.646205378054485,0.3035882605174414,-0.5848751255937795,0.5825283717043984,-0.6017673084053072,-0.3023040793345695,0.3909157759066923,-0.3871708470437665,-0.4072033052179502,-0.4136903877039022,-0.1991551988885121,0.1861117670101777,-0.1341069043020131,1.40247131902015,0.6849303931790567,-0.6373601712939482,1.079285744341835,-1.786457469386895,0.24194386099559
4,3,-0.2365005637823437,-0.1746039064201598,0.6578647281634086,-0.1808779803373869,-0.1134807135255351,-0.1685100153736244,-0.1504554737407679,0.4467500950395407,0.3813361673933086,0.5260710610293793,-0.1729164849408788,-0.7652683605774642,0.4043285412085339,-0.7198776886175287,0.5300546624465385,-0.7655684580793315,-0.2993274482758686,0.2303455411704565,-0.5564557025918173,-0.6758048139060607,-0.6975536715213839,0.0971148300027904,0.0872518637653434,-0.1341070538121321,1.445937053368297,0.5839483311018814,-0.792077666560644,1.0044998122460982,-0.1837031619227996,0.0870184018311394
4,4,-0.2364993820421999,0.013556110669176,0.6751882264212156,-0.1808756061335339,-0.1121520379138203,-0.1685073636663577,0.0396043691263157,0.5994701135755633,0.6638496127856405,0.4163422938301639,0.1577626730366668,-0.7795788152076297,0.4092427012422459,-0.7680286027626659,0.4392347810387036,-0.7385732965408739,-0.3003541343185847,0.4435688881101733,-0.4472396667543706,-0.629946019739798,-0.6484234877837415,0.0436035031986344,0.0539300752914453,-0.1341069258006531,0.8079799430540492,0.5494104922806974,-0.7896259607532968,0.981893712689209,-1.9500797188727903,-0.167629191967901
4,5,-0.236505098013498,-0.01708272138184,0.6828875589802412,-0.1808759981057339,-0.0179821539335281,-0.1685072650706222,0.0726223657156028,0.431166419678722,0.6143369470983251,0.4414231549042671,-0.0406055519445827,-0.7372198695023384,0.6893498231638207,-0.7368655111313502,0.5038178078176047,-0.703342323007635,-0.2880835467993257,0.6911690603728246,-0.4663524730259195,-0.7293067404333663,-0.7554181101457146,0.1649828542422091,-0.0823576187984785,-0.1341069970714573,1.8403811936134933,0.4012267171479048,-0.7435636092213151,0.9309525705370406,-1.7914157193713158,-0.5009860420320995
5,1,-0.2365160164652878,-0.7783331319846191,0.7233090549151244,-0.1808803524767303,-0.535712684907429,-0.1685113362408228,-0.861044032837962,-3.536437327185713,-3.335026268901702,-0.4959740277404429,-0.2179373379807447,0.5873558110658087,0.4116997812591016,0.658948488398361,-0.5214377422975047,0.5576520024158568,-0.3211705558293978,0.2695090130573442,0.5138614486152063,0.7403584249902005,0.744690166643578,-1.2458889573502985,1.4068578565989511,-0.1341070509770346,-0.4100050747173924,1.9730273153100597,0.552868704057841,1.2531669073718814,0.5092122734000393,0.2184379292602934
5,2,-0.2365160164652878,-0.7783331319846191,0.7233090549151244,-0.1808792684829495,-0.5328741506460382,-0.1685113362408228,-0.861044032837962,-3.586305088340333,-3.352501327379578,-0.4771633819348586,-0.222123768849927,0.4957689014327474,0.3257019806691443,0.564277941077957,-0.7071139442868601,0.4327421871616425,-0.3211519389568973,0.2869150005626272,0.5111310477192756,0.7512771855059762,0.7545162033911075,-1.2354477228519274,1.4068578565989511,-0.1341070509770346,-0.4100050747173924,1.9730273153100597,0.4282774725753686,1.2531669073718814,0.5141705233844597,0.436045873052201
5,3,-0.2365160164652878,-0.7783331319846191,0.7233090549151244,-0.1808802287593403,-0.5380680644009236,-0.1685113362408228,-0.861044032837962,-3.6237059092062975,-3.352501327379578,-0.4677580590320699,-0.2171644664642477,0.5678935927687828,0.1217643392701029,0.5982535861056005,-0.569875012381683,0.5151003071094769,-0.3207334040825328,0.2438351814870517,0.5029398450314669,0.7523690615575538,0.7566997671127801,-1.2954848212175651,1.4068578565989511,-0.1341070509770346,-0.4100050747173924,1.9730273153100597,0.4882699707400058,1.2531669073718814,0.5315243983299341,0.6835704572344844
5,4,-0.2365160164652878,-0.7783331319846191,0.7233090549151244,-0.1808788029457527,-0.5392155569746773,-0.1685113362408228,-0.861044032837962,-3.636172849494953,-3.3379387786480144,-0.4865687048376473,-0.2149947553624543,0.5581624836202699,-0.0207463017075403,0.5988723478527929,-0.8302253390841433,0.4794117884654146,-0.3211995154088432,0.2668981149315511,0.505670245927403,0.7600121939185968,0.7643422401386345,-1.3007054384667505,1.4068578565989511,-0.1341070509770346,-0.4100050747173924,1.9730273153100597,0.4728167947421798,1.2531669073718814,0.5092122734000393,0.4955230033521164
5,5,-0.2365160164652878,-0.7783331319846191,0.7233090549151244,-0.1808803984959492,-0.540936795835308,-0.1685113362408228,-0.861044032837962,-3.6766904054330816,-3.364151366364829,-0.4897038124719171,-0.2051927858267047,0.5753350291764695,-0.1730852627526069,0.6735175149913406,-0.8302253390841433,0.4990862282307302,-0.3209733548836512,0.2673332646191831,0.505670245927403,0.7873090952080407,0.790545004798709,-1.355521919583203,1.4068578565989511,-0.1341070509770346,-0.4100050747173924,1.9730273153100597,0.4747484417419081,1.2531669073718814,0.5178892108727751,0.5973820408717324
6,1,-0.2292966474565424,0.954181366831684,0.6450325072316996,-0.1798389942854322,-0.2874919229006944,-0.1681019061552658,0.8163114663935572,-1.3858901273927362,-1.497232618978385,0.2909379884596342,-0.2297518089327072,-0.1562154115176079,-0.2099414630054457,-0.1322790330566612,-0.3660348341107649,-0.231613313750879,-0.3082352770104891,0.3404384121413723,-0.2861460138941239,-0.0436085800425794,-0.0282913908286338,-1.026623032884486,1.1195956137836889,-0.1339208952542621,-0.3630209822164225,1.3416427284789918,-0.2352432718312873,0.8623600903746982,0.195602961885411,0.1333179643400555
6,2,-0.2299325676579441,0.9279569742059928,0.6208116902230986,-0.1799896262643427,-0.2706117031973167,-0.1682597007299172,0.7997611956031773,-1.061749679887707,-1.109868822718802,0.5103955228580578,-0.2278183689849273,-0.353699685413896,0.1242214192869545,-0.3562707855402314,0.0658641574731562,-0.3533203132293435,-0.304912510026037,0.2381782355478339,-0.4991172837771553,-0.3384151139685563,-0.3121546746461131,-0.8700045154089069,0.9278768876826832,-0.1340134127354985,-0.3284457227705697,1.0503736210870096,-0.3392550333551163,0.7192913507132886,0.3084031490309878,-0.4329613001920758
6,3,-0.2296219348955736,0.954181366831684,0.6304358559218803,-0.1797463626432421,-0.3116798584685039,-0.1682364561493403,0.8163114663935572,-1.283037870011333,-1.331219563438561,0.4602338007098515,-0.2290032038075114,-0.3828930128594336,-0.0821733021289377,-0.310201160908377,0.0053175698679335,-0.4553528729424924,-0.3085296994015165,0.2059771586630606,-0.452700468546238,-0.1877362188508327,-0.1887833243715924,-0.8621735895351288,0.9654626016958952,-0.1335153849456516,-0.4525447667541199,1.21187913405083,-0.4696783528944609,0.8623600903746979,0.3121218365193032,-0.1765329539888471
6,4,-0.2269960872128543,0.997932395195546,0.6727821849965201,-0.1792886389749805,-0.3470407480439158,-0.1680724939442798,0.8534773488043734,-1.5853611720112148,-1.648683125786652,0.3943965403903167,-0.228351533783051,-0.2449402302246351,0.0185669785621547,-0.1823987345792281,-0.0108281868267886,-0.2567782948460506,-0.313860330560844,0.2581951211789096,-0.3762492434600217,-0.1047536389309304,-0.0883393931746396,-1.004435409575445,1.1172267662618476,-0.1339449521488254,-0.3318438896038698,1.3286499224462611,-0.2526280948288417,0.8797017557882021,0.242706336737411,-0.4115922713418067
6,5,-0.2321685146498175,0.8491963816868329,0.5025948548897294,-0.1804377039487626,-0.2106099204591923,-0.1683567156958918,0.75019292822351,-0.8466949599084097,-0.9409432574326588,0.4476933701727929,-0.2295804655962792,-0.0692078473661991,0.2667320602646026,-0.0931282897797743,-0.1601764362530062,-0.012449205667478,-0.2958874639460425,0.1568052439606362,-0.4117444551071935,-0.1287749120656393,-0.1134503759738778,-0.6520437452553938,0.6003442369961227,-0.1340237727951739,-0.3780181135757999,0.5341151636598878,-0.010540719882129,0.4024962843201678,0.0617302123060415,-0.0141283347268016
7,1,-0.2364963021408677,-0.1746039064201598,0.7148077085478671,-0.1808778670977614,-0.1758982701031411,-0.1685104457642551,-0.2248285110581369,0.7210227813899426,0.2881358555113018,0.2564518044827354,-0.2278852537695533,0.1402972084194282,-0.018289221690684,0.1315947265868415,-0.0915569703004196,0.0904984442673133,-0.2941609214000645,0.4174599068522488,-0.2397291986632066,0.1605722416024473,0.1955238906428396,-0.8060519541063801,1.160655637495601,-0.1341069935148468,0.0081355039804298,0.932616037296688,0.1154992468501395,0.516146127297954,0.1150313996385672,-0.8126177127651902
7,2,-0.2365005637823437,-0.2183549347840217,0.7117600560765862,-0.1808786757908541,-0.1658577100827956,-0.1685107282778568,-0.2661422792904825,1.0887975199052695,0.9405380386853476,0.3787210022190023,-0.2276414156763168,0.0401240260082683,0.0136528185284428,0.0320303363568266,-0.0411014806294002,0.0031073281004463,-0.2922578633222294,0.3034506886926452,-0.3571364371884674,0.0961515545593636,0.1431183613226905,-0.6938086832488827,1.0349487956699004,-0.1341069209640705,-0.2798325189581871,0.5594429121287555,0.0245632496321633,0.2792465908456201,0.1980820868776212,-1.3496926378686198
7,3,-0.2365013044170182,-0.2183549347840217,0.7104768339834154,-0.1808788351440508,-0.0655125042253286,-0.1685110143838503,-0.2495920085001022,0.7241395164621128,0.6580245932930158,0.4100720785616382,-0.2279431365057933,0.0933589172324844,-0.2443405832414289,0.1246758452318742,-0.0411014806294002,0.0566401060665381,-0.2663335236082992,0.2081529071012217,-0.3871708470437665,0.1190809516424949,0.1431183613226905,-0.5136973881519636,0.9188752670996874,-0.1341069436081633,-0.3425168118185275,-0.4357402436187798,0.0618588955499933,-0.5341084843073928,0.2811327741166725,-1.1602205820629008
7,4,-0.2365056344188744,-0.2970718199821388,0.7030983069476828,-0.1808791331432624,-0.2395237136004878,-0.1685110587486035,-0.3487698157551732,0.0322243304417637,-0.2011657818692326,0.5574221373720082,-0.2272974678469236,-0.2964578668932315,0.59352370250644,-0.2634002723934776,0.6269292026148956,-0.3464571365670248,-0.2980621904596267,0.0123355476667874,-0.5591861034877533,-0.2390543932749856,-0.1986093611191219,-0.5215283140257446,0.8061181250600519,-0.1341069966291739,-0.2916989844990236,-0.0066487127403595,-0.3331257688367479,-0.0332130591941247,0.5092122734000393,-0.914832900765644
7,5,-0.2365039481109768,-0.2708474273564474,0.7053439456107317,-0.1808789092790732,-0.2304645617024317,-0.1685108151019567,-0.3157105466701496,0.6836219605239844,0.3638611089154319,0.4633689083441143,-0.225917371201862,-0.193995011741244,0.3478157008208479,-0.1350353353850628,0.1909937718572883,-0.2284104979751293,-0.3032831889253397,0.2377430858602019,-0.4472396667543653,-0.0982023826214625,-0.0632284103754014,-0.699029300498068,0.9733587601020324,-0.1341069369861419,-0.2741580825387187,0.6995678582032725,-0.2070115079891049,0.4580825154223818,0.2922888365816186,-1.1680558926413334
9,1,-0.2330636722352778,0.8229282817400985,-0.1183242354433405,-0.1805828862762099,0.1156101393898045,-0.1684810222197613,0.7584474273708316,0.431166419678722,0.6143369470983251,1.0120127443401767,-0.2308275319707486,-1.0302979803281351,1.2102507867372756,-1.134729314575924,1.2767959095776242,-0.927996972420892,-0.1967898516255531,-0.2600681567908913,-1.0643102692359692,-1.3374817011621387,-1.304584386146453,0.0240261885141892,-1.2119820403804311,-0.1340845031084535,-0.4164783314387578,-1.165639904039795,-0.810131136596566,-0.0527224327843168,0.3046844615426725,-0.5362449396350436
9,2,-0.2330636722352778,0.8141868175315349,-0.0777423367468109,-0.1805897940069418,0.115579942216811,-0.1684723684522863,0.75019292822351,0.431166419678722,0.6143369470983251,1.0057425290716508,-0.2307821303354108,-1.0995605807381377,0.8416887842088832,-1.2085869667635,1.0911197075882737,-0.9980013743765496,-0.1954301304192158,-0.2657251027301086,-1.0697710710278416,-1.3746054869157809,-1.367907734074968,0.0292468057633746,-1.2170355817603586,-0.1340959927047978,-0.2869984660419267,-1.1426146781590056,-0.9312676917141396,-0.0059618706871895,0.3269965864725646,-0.5212866194398553
9,3,-0.2329007550103529,0.8229282817400985,-0.1454323021615756,-0.1805818292537,0.1092989302341588,-0.1684756430656352,0.7584474273708316,0.431166419678722,0.6143369470983251,0.9775265603632848,-0.2308658450365844,-1.0383118349210283,1.4068171880857492,-1.130116727005946,1.654202972316849,-0.9440110512996364,-0.2042269474326293,-0.2265616308432218,-1.0315454584847334,-1.3407573293168713,-1.3209611140590003,-0.0086026692932252,-1.2014011881162074,-0.1340927099737583,-0.3577231899040933,-1.1570876772840732,-0.8292247242477259,-0.0688254078111424,0.2885701490933032,-0.4482757708681019
9,4,-0.2330636722352778,0.8141868175315349,-0.0520778948833929,-0.1805917461405753,0.1046032698336664,-0.1684807421177903,0.75019292822351,0.431166419678722,0.6143369470983251,1.002607421437388,-0.2310012236676251,-1.0365945803654086,0.8097467439897611,-1.1588047716484922,1.0911197075882737,-0.9595675850675608,-0.2037498038855779,-0.2748632461703812,-1.0697710710278416,-1.3615029742968476,-1.3384296238323818,0.0436035031986373,-1.166816014297328,-0.1340951887783609,-0.3409683860447331,-1.1482065187300543,-0.8483554589565733,-0.0336775680891292,0.2972470865660418,-0.5351764881925295
9,5,-0.2329007550103529,0.8229282817400985,-0.0883289190154708,-0.1805844181965254,0.1415495109912382,-0.168472769550534,0.7584474273708316,0.431166419678722,0.6143369470983251,1.0214180672429654,-0.2306728445982424,-1.1218848899611964,1.9424606317603397,-1.2198934314167391,1.7187859990957544,-0.9920532879358724,-0.1897478472237666,-0.2182937867782124,-1.0752318728197143,-1.3986267600504871,-1.3973858443175513,0.0436035031986344,-1.1949263382231752,-0.1340995574434522,-0.1926194878671339,-1.131430997016908,-0.9025901631797127,-0.0164907389739598,0.3356735239453032,-0.552627861753583
10,1,0.0656035578008221,1.6629829921830803,0.6947573633420718,-0.1410964545608453,-0.0918897348351684,-0.1477656128173551,1.5599592945757752,0.8332252439878376,0.4046362453638101,-0.198138802485433,-0.2089622957399643,0.5982317565847348,-0.4163361844213428,0.6233978134687737,-0.6284033804000657,0.6047791488304501,-0.2833431394496456,0.7721069022723898,0.2572037643971997,0.7086940194944463,0.7108449289576491,-0.954839545708181,1.2874679414981605,-0.125463498257198,-0.3474125156218131,1.2148395202355036,0.601457055512544,0.6314991695574238,-0.6237478480401638,-0.6644591127366576
10,2,0.0327887192961419,1.6541978206534738,0.6963613909585357,-0.1459401614887097,-0.0492060308088278,-0.1526269002295952,1.555811408754246,1.5251404300081868,1.086163526000983,-0.2012739101196959,-0.2108373745817831,0.7293155209970532,-0.1829135828200309,0.7098557048718994,-0.3216340032002683,0.7191654265357738,-0.2698438383453495,0.7951698357168896,0.2626645661890725,0.678121490050272,0.6813668187150631,-0.8543426636613507,1.262358157766645,-0.1041878333356468,-0.4484234432351126,1.0497157574904157,0.745699080511483,0.5019011878511472,-0.6398621604895331,-1.1342215969617404
10,3,-0.045979670513488,1.601705328081048,0.7047023345641463,-0.1584574928413689,0.0914524009949885,-0.1584610802203939,1.5269000254907517,0.6493378747301828,0.8997629022369694,-0.1479770803372198,-0.1929603502030647,0.8792890855211923,-0.4900485849270204,0.8953717268937015,-0.436672519650192,0.8578015951146273,-0.2438691641242882,0.7298973825720784,0.2408213590215769,0.8604647906637449,0.8713368625006077,-0.5084767709027782,1.141862780488995,-0.1318706485378117,-0.2403183671847634,-0.0128984169080023,0.8657955180138187,-0.3653369191223968,-0.4539277860737432,-0.335376068442514
10,4,0.1267787848621647,1.6979488490173356,0.6907472943009129,-0.1311619856905346,0.0909088518811051,-0.1412034099837044,1.6467140806141272,0.0197573901531084,-0.2565034670491736,-0.2765164933420124,-0.2071394026858901,0.5066448469516734,-0.335252543865103,0.470901168319864,-0.5476745969264347,0.5448407393128609,-0.2348675615133685,0.8765428273040878,0.33092458858748,0.5460044878093719,0.5590872503013812,-1.012266335449226,1.290784328028738,-0.1303112318979334,-0.095371988172369,1.263356960484309,0.5565091157111751,0.6539504328159782,-0.7762140350611129,0.3861848057349064
10,5,-0.045979670513488,1.5842223996639204,0.7071083759888418,-0.1606925732812088,0.1184486736511954,-0.1652967198384141,1.5020952555530496,0.6680382851631658,0.8065625903549635,-0.1009504658232694,-0.2071220074233085,0.8334956307046617,-0.1779994227863189,0.8995343059202671,-0.2126501455108662,0.764462392507082,-0.2164851237035547,0.5118873890684092,0.2244389536459639,0.8910373201079193,0.8997231908823549,-0.518918005401149,1.0952754458927867,-0.1325163647691348,-0.3698625131758796,-1.0228835035789023,0.7696217856619637,-1.2655551576412658,-0.2394834742475355,0.1746314201172426
