f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_meta.lin_simple.coef.max,ela_distr.skewness,ela_level.mmce_lda_10,ela_level.mmce_mda_10,nbc.nb_fitness.cor,ela_level.lda_mda_25,disp.diff_mean_25,disp.ratio_mean_10,disp.diff_mean_05,nbc.nn_nb.mean_ratio,disp.diff_mean_02,ela_distr.kurtosis,disp.diff_median_05,disp.ratio_mean_02,ela_meta.lin_simple.coef.max_by_min,ela_level.mmce_lda_50,ic.h.max,disp.ratio_mean_05,disp.diff_median_02,disp.ratio_median_25,nbc.nn_nb.cor,disp.ratio_median_02,disp.diff_median_10,ela_level.lda_qda_25,disp.ratio_median_05,ela_level.lda_qda_10
3,4,-0.2367645063205208,-0.1809029908108538,0.6151682974136566,-0.3072062140326461,-0.1685187770000887,-0.1535276945778991,0.196523402539356,0.0069778338989031,0.1947109280488934,-0.0891162596210377,-0.5270775421168643,-0.6241707411464774,-0.6389383488088533,0.4875536280153557,-0.6792224426509897,-0.2777982673140131,-0.6145586448422866,-0.6792905808428389,0.3583213996442031,-0.520901269198038,-0.7332134169149519,-0.6390933156972031,-0.6371630753909551,-0.5095167350731344,0.3931536889134799,-0.6375763111097884,-0.5972424725461166,-0.207535142657069,-0.614285973141459,0.1857841688983142
3,5,-0.2367657996198982,-0.1809034071005405,0.6102171118895888,-0.3875018866436793,-0.1685194647343804,-0.308102240873978,0.6184603164410963,0.5370640112917955,-0.4467432975327436,-0.1793999263060813,-0.9654493542022778,-0.8920960847332744,-0.8361593176767419,0.6952383197368449,-0.7988369165760564,-0.290654402990178,-0.8078843647488343,-0.798253587860078,-0.216176463947178,0.0024686817381454,0.5299432489917251,-0.8363567961020192,-0.7745457715268831,-0.934519447084171,0.8117895613676479,-0.7735531506953893,-0.863684576082786,-0.0358192121392094,-0.8079982712101182,-0.2531245962790942
4,1,-0.2367591961388268,-0.1809024759989615,0.5191152982467446,-0.1377475886498715,-0.1685178082627676,-0.0446417801965356,0.4684383026093663,0.6893539628079859,0.2270111053654156,-0.2405219686518556,-0.7871990779894944,-0.754551523319732,-0.739060280519305,0.4379572837236549,-0.6555213985131327,-0.2652607479968068,-0.7080338303614305,-0.655404307780323,0.6670756223322941,0.1996805473083012,-1.3660702485179934,-0.7394656160208299,-0.6264480909496812,-0.7634424060468148,0.5803085495400495,-0.6265882836685269,-0.7278141628076499,-0.2342402463362929,-0.7082934119100728,-0.9858451165384636
4,2,-0.2367045376601907,-0.1808962403942544,0.6442152524881865,0.0317555959296906,-0.1685132194680176,-0.2069162987243952,0.1058851025160186,-0.072095794772965,0.3580315429310269,-0.0892065432877229,-0.3509482829937141,-0.5202959421622897,-0.5887857800883848,0.317066194512637,-0.5504381419767987,-0.2886298472060394,-0.5648578617636644,-0.5504920496233872,1.4024546062553755,-0.531737085987607,-1.9183816651897363,-0.5886170721818519,-0.516808906717254,-0.3459713876663574,0.228161903887426,-0.5167080092559213,-0.5090047903616891,-0.2468529470185649,-0.5647184145180085,-0.2157844040105415
4,3,-0.23675997182881,-0.1809023211704375,0.5887619746186292,-0.2715588566026645,-0.1685185069387083,-0.1791836186530854,0.4778146784738501,0.4257752005684259,0.1901616073000875,-0.2630928853231164,-0.6297347692551167,-0.6714516841323824,-0.7179000186482032,0.481354084978894,-0.7044394662110812,-0.285659076532985,-0.6830262999415636,-0.704581928791386,1.445914421425566,-0.2283342158796743,-0.2652829111236135,-0.717998707859129,-0.679950858378668,-0.6106566209694323,0.3291270260675487,-0.680612751921393,-0.6428672664948284,-0.3473317803868322,-0.6832247615717759,-0.3580389081201466
4,4,-0.2367587900207582,-0.180899946956477,0.6065862425052726,-0.0797315144325765,-0.1685158552277539,-0.1777778145941711,0.6309621509270742,0.7098545332043954,0.4130783239915788,-0.1072632766247316,-0.581799783029404,-0.7230308946624618,-0.7322358670587116,0.3728620818407996,-0.7019991090923627,-0.2866837412381455,-0.6970790055455462,-0.7017717790193256,0.8080441883197942,-0.3901490799372381,-2.0871434869505485,-0.7319231888288819,-0.6528928168602999,-0.5654664591859806,0.3340521539787743,-0.6536005177949595,-0.6906115496489815,-0.115088978997064,-0.6974683129003535,-0.5783331220228486
4,5,-0.2367645063205208,-0.1809003389303457,0.614508139343781,-0.1109675113805978,-0.1685157566318813,-0.0781414519186188,0.4621873853663782,0.660067433670257,0.6719346745986375,-0.2314033183166666,-0.6870870713588016,-0.6936593997772766,-0.6980221968905015,0.3976602539866466,-0.6561499753467418,-0.2744373120285839,-0.6548310950875663,-0.6558726660756654,1.8403048461384013,-0.2514506250307555,-1.923495659788548,-0.6982723598186482,-0.6190883036566853,-0.6633784763834585,0.6147844449186277,-0.6183472630875824,-0.659711628074915,-0.1008556519701426,-0.6553074009677626,-1.1363687289705158
5,1,-0.2367754253997321,-0.1809046933198798,0.656098097745949,-0.8870550418280828,-0.1685198278077435,-0.6259257835114821,-3.516521439795964,-3.311185917405776,0.231105494039342,-1.4666644459014315,0.7902437519125942,0.706859441699167,0.6483109150165085,-0.5291714299644876,0.6342812889453243,-0.3074591794173243,0.6632947318368023,0.6344544375955662,-0.4097749638525365,-1.6850291862907338,0.4493978340604266,0.6483409872977657,0.6432956040356046,0.7848586131528811,0.3365147179343867,0.6434445547505163,0.7243148230782998,-1.501076813747288,0.6630757100054036,0.91217365309831
5,2,-0.2367754253997321,-0.1809036093214841,0.656098097745949,-0.8870550418280828,-0.1685198278077435,-0.6229224748401652,-3.5665287777398738,-3.328757834888413,0.2493027770345658,-1.4564623915660215,0.8001701118920782,0.6187449570436144,0.5598225471919006,-0.5105728008550955,0.5102667771849922,-0.3074405991976874,0.572513355698614,0.5103394893295485,-0.4097749638525365,-1.6684142672133948,0.4545118286592385,0.5601526078226716,0.5190450773832583,0.7956181754822732,0.2503249794879404,0.518455742606176,0.630443761689936,-1.5176353872687065,0.5719169815025051,0.7483419444598196
5,3,-0.2367754253997321,-0.1809045696019631,0.656098097745949,-0.8870550418280828,-0.1685198278077435,-0.6284178907068302,-3.6040342811978063,-3.328757834888413,0.2042645016213869,-1.4708174945689436,0.8011033594115168,0.6552802311690876,0.6261430216277349,-0.5012734863004029,0.5699815763778774,-0.3070228883339987,0.6438544074709094,0.5698209928381676,-0.4097749638525365,-1.6806948595749065,0.4724108097550829,0.6262938924289918,0.601012904489568,0.7966941317152124,0.0459321711720821,0.6008659484156319,0.6641324848501093,-1.5291911577262072,0.6437044801985372,0.6905873910202253
5,4,-0.2367754253997321,-0.1809031437823054,0.656098097745949,-0.8870550418280828,-0.1685198278077435,-0.6296319942122561,-3.616536115683784,-3.314114570319549,0.2283759015900577,-1.5192998235788118,0.8089935429849527,0.663160388333406,0.6313643849465783,-0.5198721154097882,0.5545999315083788,-0.307488081981204,0.6336179318232797,0.5543651690918341,-0.4097749638525365,-1.6734709817151936,0.4493978340604266,0.6315155727926495,0.5653684444627045,0.8042258253457869,-0.0968965382534574,0.5651548592315336,0.664746021199053,-1.56505632335345,0.6340188652951041,0.904421364046016
5,5,-0.2367754253997321,-0.1809047393392945,0.656098097745949,-0.8870550418280828,-0.1685198278077435,-0.6314531494703952,-3.657167077763211,-3.340472446543505,0.2288308336649383,-1.4330789218945952,0.8347002701113085,0.7283507794200325,0.6404788700382433,-0.5229718869280259,0.5565226371170663,-0.3072623667204298,0.6511725896225041,0.5562386022732078,-0.4097749638525365,-1.6734709817151936,0.4583473246083474,0.6407985601058176,0.58517493085415,0.831124731169272,-0.2495755035014475,0.5848417417304589,0.7387608152943343,-1.5289093096662685,0.6511111268893981,0.7593243539505704
6,1,-0.2295556415348457,-0.1798633306952587,0.5755588132211156,0.8792269596307133,-0.1681103971528058,-0.363296025232489,-1.359954990964844,-1.4632059288150852,0.3052594222448788,-0.0430715896116658,0.0290531387849906,-0.0618140707838116,-0.0805730837209694,0.2488712211115509,-0.150182599399102,-0.2945493675510973,-0.076290633704433,-0.1500457071047296,-0.36279726966069,-0.9716712476441078,0.1259376756855409,-0.0809537034929846,-0.1467992083007433,0.0123220379024408,-0.2865139628356388,-0.1463199175900936,-0.0602308391253401,-0.1606779026922037,-0.077019217027503,0.4567266712760073
6,2,-0.2301915982789702,-0.1800139633154473,0.5506378460833083,0.8524914415582273,-0.1682681919468968,-0.3454359236658276,-1.0349072943294282,-1.073695091283298,0.1983503846479383,-0.189421413308121,-0.2510059577301921,-0.258101621967723,-0.2641910271002926,0.4658552273877327,-0.2537129014053421,-0.2912331424240531,-0.2739713454435246,-0.2535528903756331,-0.3282267186850061,-0.6541818157097361,0.2422810528085226,-0.2642927029280504,-0.2680913890804146,-0.2781861449911799,0.0483947351276904,-0.2681038883973989,-0.2823309974429069,-0.0930343683068343,-0.2735802253618774,0.1024470615861479
6,3,-0.2298809476662988,-0.1797706986587124,0.5605402171314436,0.8792269596307133,-0.1682449473339945,-0.3888880491231792,-1.2568148564555297,-1.2962727127300304,0.1646854111067745,-0.1261325629619055,-0.1279021258478747,-0.2366102842468576,-0.3083436081473532,0.4162588830960387,-0.3835325050995957,-0.2948432102838733,-0.3022563439435535,-0.3832881381857728,-0.4523088628200531,-0.731838502701648,0.2461165487576315,-0.3083868926655981,-0.3700100121329342,-0.1297041848455495,-0.1584606371437755,-0.3702009767057792,-0.2366504274624731,-0.1284062998291839,-0.3026370700721756,0.1193728926836577
6,4,-0.2272549490910243,-0.1793129730418064,0.6041106497432387,0.9238307156149778,-0.1680809849009172,-0.4263016071456489,-1.5599843427404838,-1.615495880331281,0.2192772600924458,-0.0739486036179505,-0.0304201804083275,-0.1040803683015167,-0.1495042398162251,0.3511636812131766,-0.167486949877288,-0.3001633465065706,-0.1651414464529368,-0.1673749640324378,-0.3316244227548325,-0.8643966614273747,0.1745206243742595,-0.1494157349275978,-0.1716926064976419,-0.0479315111421622,-0.0574955149636529,-0.1715008138096495,-0.1099272833897681,0.0641663871241646,-0.1653292352646849,0.6509215120359845
6,5,-0.2324276737580201,-0.1804620429074463,0.4290037217087138,0.7721957689471939,-0.1683652070477869,-0.2819510903689469,-0.8192506494463165,-0.903833222284464,0.1132780866452675,-0.0892065432877225,-0.054514934546562,-0.0123839940258201,0.0039305594655739,0.4038597970231083,0.0734798280422366,-0.2822258648378566,0.0096867823710522,0.0728928414787565,-0.3777923587058011,-0.2872088204363325,-0.0121401784823969,0.0037535557396731,0.0728760114397143,-0.0716025482668272,0.1912234445532347,0.0729827967584005,-0.02141072104673,-0.1670899460558169,0.0095815750502509,-0.1237905739233137
7,1,-0.2367557099424417,-0.18090220793033,0.647351003320096,-0.2715588566026645,-0.1685189373299375,-0.2452244593298103,0.7528550371653484,0.3320583073276933,0.3857823994987431,0.3619409391374396,0.2493843940560989,0.223304342979678,0.2324339068139008,0.2147737344110045,0.1989363690090841,-0.2805027215056054,0.2181876284569806,0.1988812229261478,0.0083086723241657,-0.7264205943068627,0.0428352634548364,0.2323471183264299,0.1762377300398801,0.213525853462095,-0.0944339742978442,0.175995554020219,0.2014145256832248,0.7031159390059659,0.2181071665006307,1.8566608693028583
7,2,-0.23675997182881,-0.1809030166268656,0.6442152524881865,-0.3161626125869289,-0.1685192198439321,-0.2346010536573327,1.1216591545016912,0.9880765600128196,0.2665901958800275,0.5342021751725025,0.197546736385461,0.1208622998435495,0.1386783742378284,0.3356648236220223,0.1084213049693427,-0.2786034101649452,0.1181575067775127,0.1080197136295163,-0.2796201350346595,-0.3829252020775254,0.1284946729849468,0.1389370584876795,0.0890386815733527,0.1500444357186743,-0.0624206428748786,0.0885491689668534,0.1026909495350346,1.2514513396173663,0.1184023072005865,1.1086941805739758
7,3,-0.2367607125060445,-0.1809031759807406,0.6428949363484352,-0.3161626125869289,-0.1685195059503234,-0.1284308971170538,0.7559804957868494,0.7039972273768503,0.1669600714811782,0.5866569855165128,0.1980557804869729,0.2247370988277356,0.1878691128732471,0.3666625388043379,0.1455443132601515,-0.252730110242429,0.1714500356974085,0.1454883772569941,-0.3422958915274433,0.3943640556275579,0.2141540825150544,0.1876727418818106,0.1413508951755311,0.1726395166104001,-0.3209898582142176,0.1421158027429993,0.1945540737814013,1.177888995973277,0.1713883181428954,0.8575200152796337
7,4,-0.2367650427567214,-0.1809034739812208,0.635303118544865,-0.3964137260011747,-0.1685195503151384,-0.3125433036964574,0.0621286818150978,-0.1599553821861516,-0.0377593622150896,0.3206813034623746,-0.1380830078781146,-0.1728526490082887,-0.2036415331747583,0.5123518001612027,-0.2476120086085458,-0.2843963097539591,-0.216099340576005,-0.2479325908315122,-0.2914849845963275,0.050146275612249,0.4493978340604266,-0.2039532853924582,-0.260406905289198,-0.1802741277936996,0.5187444506497307,-0.2612363712466118,-0.1902447690696517,0.6992405281818045,-0.2166060200475646,0.7874910041739069
7,5,-0.2367633563519212,-0.1809032501160786,0.6376136717894296,-0.3696782079286887,-0.1685193066681527,-0.3029582760220415,0.7153495337074226,0.4082032830857881,0.1978954525730578,0.2581147224496394,-0.005731541484996,-0.0310098200505719,-0.0974738123582777,0.4193586546142696,-0.1220815174259794,-0.2896070291276835,-0.1146774173830437,-0.121944209384122,-0.2739464713618034,-0.4479401028149401,0.2256605703623811,-0.0971989312910291,-0.1429028503220984,-0.0414757737445245,0.2724880550884554,-0.1431150762530585,-0.0629638646797251,0.8308635721733355,-0.1146221925349469,1.209990757523958
8,1,-0.2320076755625702,-0.180456289083235,0.635138079027396,0.7855635279834371,-0.1683197283266972,-0.3279272731138947,0.0777559749225697,-0.0135227364975072,-0.3257313656145058,-0.3001994723306694,-0.991495444062975,-1.0496992280196262,-1.0609069475501116,0.7510342070650075,-1.0602509291418134,-0.2954343365308397,-1.0124791872323775,-1.0605342332524146,-0.317384193086811,-0.1579014067474757,0.4238278610663643,-1.060889051739268,-1.0115020604504046,-0.9603423966747144,0.4670306075818625,-1.0125427475428086,-1.005188368561858,-0.2169770526650266,-1.0131054103416397,-0.248214813212641
8,2,-0.2306298989841444,-0.1803024430794358,0.6442152524881865,0.8346232036464492,-0.1682810574341055,-0.3544777997720265,-0.256668097577329,-0.4176768385981648,-0.2620408751312226,-0.2227360863149022,-0.8112089914441433,-0.9049908873657942,-0.9412278041103082,0.6952383197368449,-0.9532449669967926,-0.2959559589932384,-0.9005065106306757,-0.9532801836187628,-0.1354122013344785,-0.278901360897663,0.2857500068984293,-0.9407904033751592,-0.9169793020795728,-0.7860374869385429,0.8068644334564222,-0.9168553419084964,-0.8676446743350578,-0.1425691648411204,-0.900866225872447,-0.1143586222430222
8,3,-0.2298809476662988,-0.1802369750589872,0.6452054895930003,0.8569473612369749,-0.1683251815027265,-0.3902299529975974,-0.3910628183015872,-0.4762498968736225,-0.3935162447717144,-0.232486722316887,-0.8353885862659632,-0.8612918340000332,-0.9101286313603556,0.6704401475909979,-0.9376784465879968,-0.2987078959683473,-0.8680012107671502,-0.9378243598724282,-0.3585389254762306,-0.2373640632043151,0.3739664137279428,-0.91004050790029,-0.8959822618613187,-0.8204680863926002,1.1910244105320114,-0.8957949559794138,-0.825143338162786,-0.2044348139977395,-0.867821186790145,-0.1172011282288632
8,4,-0.2315471142458819,-0.1804175316525565,0.6364583951671473,0.8078876855739628,-0.1683537727156796,-0.3751654845026406,-0.1253988354745649,-0.221457093375382,-0.4603912597791614,-0.305074790331662,-0.9810600399819792,-1.000985529185662,-1.0291207533108373,0.7417348925103149,-1.024200198978927,-0.2974141621565932,-0.9923654105212462,-1.024470644510968,-0.2512471301820069,-0.1178088846260704,0.4813603003030037,-1.0295589695573262,-0.9779861663563194,-0.94958283434532,0.9201423754146086,-0.9791208307423072,-0.9657547141343044,-0.2108468573613528,-0.9925946964284872,-0.1788318261946044
8,5,-0.2315471142458819,-0.1804000078923988,0.6379437508243678,0.8078876855739628,-0.1683700687377479,-0.351139015132105,-0.3660591493296323,-0.4616066323047582,-0.3580315429310279,-0.3012828763308898,-0.9279497720575608,-0.9522718303517008,-0.9742506370303612,0.7324355779556222,-0.9995378020367256,-0.2927374520583587,-0.92807315996245,-0.999179296562422,-0.3683608008568,-0.2669819624291371,0.503094777347957,-0.9744412323853916,-0.9535978516010968,-0.8968609789312938,0.6714234158977208,-0.9530242655693127,-0.9112615311417728,-0.2363541067858358,-0.9276441023701716,-0.2077737053231708
9,1,-0.2333228827831036,-0.1806072258529711,-0.209864250413479,0.7454156916779202,-0.1684895137445254,0.0632057561867663,0.4621873853663782,0.660067433670257,-0.3225468410903415,-0.4957538943704737,-1.2276919071645416,-0.9665993888322768,-0.8417012910239353,0.9618186703047276,-0.7224093686307359,-0.1833233557106703,-0.9476032779743748,-0.7223795440144376,-0.4162473390436789,1.2944592369477563,0.2384455568594137,-0.8415784764656769,-0.8434175065383024,-1.2626860981306665,1.1368480035085309,-0.8431439911567072,-1.0542155004456206,-0.3631152717434185,-0.947015332177038,-0.9703405384338744
9,2,-0.2333228827831036,-0.180614133613111,-0.1681092524938422,0.736503852320425,-0.1684808599650158,0.0631738060945181,0.4621873853663782,0.660067433670257,-0.3284609580637895,-0.506587934372679,-1.288692358662395,-1.0855181242210707,-0.963853711825296,0.9556191272682656,-0.8429851953601463,-0.1819663115208942,-1.0164301076577786,-0.8432159842130494,-0.2867851062573754,1.2662861132948768,0.2614585325540672,-0.9639978716580788,-0.9136601823199862,-1.2992686100506046,0.7674634101666137,-0.9131926660947434,-1.1274494300967923,-0.3860154266134653,-1.0159541206073548,-1.039852730269449
9,3,-0.2331599561962509,-0.1806061688259612,-0.2377559288657265,0.7454156916779202,-0.1684841345829186,0.0565281869069232,0.4621873853663782,0.660067433670257,-0.2875170713245361,-0.4876283643688199,-1.2434722743114128,-0.9780614356167406,-0.8433043411656853,0.927721183604188,-0.7414145740704525,-0.1907458093774681,-0.9549214601259696,-0.7415822341235184,-0.357500198803455,1.2890413285529716,0.2218250744132722,-0.8427388498798227,-0.8600491827249256,-1.265913966829484,1.333853119957551,-0.8591681978418783,-1.049641865844405,-0.3718525616015284,-0.954991720921042,-0.958324490402818
9,4,-0.2333228827831036,-0.1806160857550552,-0.1417029296988148,0.736503852320425,-0.1684892336421648,0.0515599475623509,0.4621873853663782,0.660067433670257,-0.338014531636281,-0.4962053127038991,-1.2601010482941375,-1.0138803318181837,-0.8511821875765717,0.9525193557500348,-0.7604567546180292,-0.1902696052297373,-0.9541582141346991,-0.7603165659372578,-0.3407476766187785,1.2698980522247332,0.2307745649611959,-0.850861463778845,-0.8749130668656825,-1.2863571352553316,0.7354500787436529,-0.8747345700503312,-1.078087642022697,-0.3636085058483116,-0.9532824947616128,-0.9938558152258348
9,5,-0.2331599561962509,-0.1806087577798084,-0.1790018606467908,0.7454156916779202,-0.1684812610638214,0.0906508854278434,0.4621873853663782,0.660067433670257,-0.2788733619018047,-0.5011709143715761,-1.3190653233859442,-1.0869508800691283,-0.968846067981032,0.97111798485942,-0.8144404120927116,-0.1762952155939445,-1.0380254795284356,-0.8146461281970984,-0.1924189806427783,1.229805530103328,0.2704080231019908,-0.9692195520217352,-0.9067694010799746,-1.3229396471752672,1.87069206228113,-0.9072408178973934,-1.138660412472943,-0.3636085058483116,-1.0381740606799363,-1.017112682382718
