f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ic.eps.ratio,ela_meta.quad_w_interact.adj_r2,ela_distr.skewness,ela_meta.lin_simple.coef.max,ela_level.mmce_lda_10,nbc.nn_nb.cor,ela_level.mmce_mda_10,nbc.nn_nb.sd_ratio,ela_distr.kurtosis,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.mean_ratio,ela_level.qda_mda_25,nbc.dist_ratio.coeff_var,disp.diff_mean_25,disp.diff_median_05,ela_level.qda_mda_10,disp.diff_mean_02,ela_meta.lin_simple.coef.min,ic.h.max,ela_level.lda_mda_25,disp.ratio_mean_25,ela_level.lda_qda_10,disp.ratio_mean_02,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_mda_50,ela_level.lda_mda_10,disp.ratio_median_05
3,1,-0.2367694486250411,-0.1809046973086948,-0.4452662350963479,0.619098275338431,-0.1543551294543563,-0.1685196866933433,0.5934938615905877,0.3751278713280281,0.2832829436957007,0.4540999406611518,-0.2754992588270147,-0.4226526675161873,-0.2694138444840169,0.6439043838211792,-0.1100711584258394,-0.6807390237169559,-0.81211420429661,-0.7616998463383265,-0.1333882582553957,-0.7946158238631188,-0.134109670050108,0.6159404458589074,0.1497176036981201,-0.8120364166126688,0.0347492084756157,-0.7953041816164363,-0.3023269939042796,0.0506385714796313,0.835152204119525,-0.762837113026885
3,2,-0.2367632396125817,-0.1809009103044924,-0.2281751034625402,0.6627780599122364,-0.0966165295314859,-0.1685158734790675,0.2384412544931901,0.04313376157416,-0.0572897373515809,0.191899974923751,-0.2923524410777476,-0.0616631604395489,0.9100431540777878,0.3763997901896784,0.1533513697716215,-0.4291058070213886,-0.3526249647417548,-0.6227567714961043,-0.4674250016942426,-0.7324832814768548,-0.1341096707532777,-1.449394390108853,-0.1428842804048724,-0.3523747034167998,0.4285196775714978,-0.7327831592465882,3.552173738330428,-0.2824251394084958,0.9970667683700276,-0.6221621244146343
3,3,-0.2367434687828486,-0.1809003442925799,-0.1066387696287883,0.6535655962566701,-0.2030903181066567,-0.1685174212107819,-1.4268497345476998,-0.117981026982864,-1.539955288462591,-0.1120136217264184,-0.2920929702511864,-0.1272789870550913,0.2012156686690761,0.3701787531284814,-0.0177485132253761,-0.3939312713542665,-0.3105840678237206,-0.4097931647290368,-0.5826616918590776,-0.4969457814261226,-0.1341096326842848,-0.7219886832809549,0.0673021577597119,-0.310587274944448,0.6283339938753264,-0.4964904717605495,0.9743033056749268,-0.0728127944061751,1.6936253971255488,-0.4097484961913571
3,4,-0.2367643895811512,-0.1809029817261001,-0.2715933297893018,0.6468945018853981,-0.0438866532847346,-0.1685187694783932,0.1756000850954206,0.3995392029275772,-0.0191221093031788,0.6547226417177995,-0.2711241390387236,-0.217526363824251,0.292147855470569,0.4790469016994436,0.108081192395332,-0.5156892794327721,-0.5383831330154039,-0.6437351442075012,-0.3641609546634165,-0.7101997645229027,-0.1341096513335666,-0.658573826788265,-0.084363903584274,-0.5388109227549845,0.2005607061350075,-0.7102572026574526,0.3575216346366088,0.0177837221679396,0.8797058761616122,-0.6434595330491583
3,5,-0.2367656828804947,-0.1809033980157861,-0.3497548121477676,0.6421294344773464,-0.1925504885305286,-0.1685194572126841,0.5997779785303639,0.8145318401199126,0.5122887119861141,0.6288999178194192,-0.2840162506924862,-0.3816274067778,-0.333288161066529,0.6874516432495654,-0.4886296495566958,-0.7267364934355003,-0.9754562001692954,-0.8339096134607143,0.0560788193402937,-0.8276055908193768,-0.134109637013364,0.5699335891877435,-0.174533975726953,-0.9759717129272776,-0.2320519340715619,-0.8270244062011377,-0.2171031281154093,-0.2003809764951444,0.1179467517347399,-0.8340152945159515
4,1,-0.2367590793995961,-0.1809024669142086,-0.1066387696287883,0.5544521941691994,0.0608356184221,-0.1685178007410733,0.4489591719757173,0.5850653230841512,0.6649592241797235,0.7361635401665375,-0.2585515353442635,-0.0452284655783168,0.3236414421188909,0.4292786052098603,-0.1371619732336975,-0.4372230075599552,-0.7977340182280674,-0.7356866641761939,0.8839870920570044,-0.686936353500943,-0.1341096258706729,-1.2740709633349494,-0.2355791145675465,-0.7970358012636164,-0.9542616139689566,-0.6868118192687606,0.6663440571461183,-0.1776720871164086,-1.1328160902272053,-0.7359351231727488
4,2,-0.2367044209223907,-0.1808962313095114,0.0583591653832006,0.6748495640126332,-0.0952337530564837,-0.1685132119463289,0.0844803894686545,0.2359832812105985,-0.0983933367883221,0.5057453884579124,-0.2819860294910426,0.077847316636845,0.4513900752839154,0.307968382516504,0.2688437907945947,-0.3316994005585879,-0.3627756843195498,-0.5948444945411506,0.0845138467835649,-0.5837934297499134,-0.1341095361339978,-1.811232100684781,-0.0844540736564169,-0.3620179561411875,-0.1952473850519267,-0.5838360177184235,1.4018854767921571,0.2474223859908062,0.5254498496806397,-0.5946996764385382
4,3,-0.236759855089559,-0.1809023120856849,-0.2368934486090728,0.6214808090424568,-0.0685615312719964,-0.1685184994170132,0.4583853473853834,0.3360697407687497,0.4007217992292461,0.4540999406611518,-0.2790069455594886,-0.2011326532394809,0.2877121390412278,0.4728258646382465,0.1137845218285662,-0.4994548783556329,-0.6407362220915038,-0.711086761859882,0.1901724224411925,-0.7349511628333186,-0.1341096856441687,-0.203478974311324,-0.2581216326032162,-0.640600812623534,-0.3354612551924726,-0.7350817262454804,1.4453548916744026,-0.208375567960641,-0.0189742891750814,-0.7112749658064581
4,4,-0.2367586732815382,-0.1808999378717281,-0.0501647130079655,0.6386350517114421,-0.0672094831631053,-0.1685158477060621,0.6123462124099182,0.3409520070886597,0.6855110238980933,0.3647135887052196,-0.2800344776359499,-0.0124000601323146,0.5050622440789431,0.3639577160672844,-0.1410830122190449,-0.3912255378414156,-0.5929432507460524,-0.7249104053518131,0.3538983172987632,-0.7325558662226334,-0.1341095576326453,-1.975364670430564,-0.1024880880849527,-0.592384549001588,-0.5525953592702466,-0.732323445846811,0.8073437612697782,-0.0940608780354018,-0.598172025722187,-0.7252864188554867
4,5,-0.2367643895811512,-0.1809003298455962,-0.0805704838921412,0.6462591595643247,0.0286169265545483,-0.1685157491101895,0.442675055035941,0.6192411873235195,0.6355995102963371,0.4282772167627676,-0.2677537786213712,0.0203873610372256,0.7574545089084538,0.3888418643120725,-0.4747277840631905,-0.4101656724313995,-0.697918609046416,-0.6833511448856557,1.2231122088278052,-0.6875533238400587,-0.1341096289034741,-1.8162058149195008,-0.2264719372811364,-0.6973888564449333,-1.102625972473712,-0.6872715326685377,1.8398324321400208,-0.101842988664606,-1.0524021455658803,-0.6838125178303608
5,1,-0.2367753086600766,-0.1809046842351234,-0.8360302720372016,0.6862857257919568,-0.4982209104212968,-0.1685198202860467,-3.5571653771320846,0.3433931402486143,-3.345577692290852,-0.5807953786508628,-0.300868052779248,-0.9067589410844494,0.327633586905299,-0.5412031763369899,0.245317556882507,0.5611926586837414,0.7750353910214591,0.6132889486594165,-0.864916753743336,0.5790504899920754,-0.1341096828090702,0.4915975899908905,-1.4601788643372686,0.7748143928117603,0.9165301683785544,0.5792388837206411,-0.4107443914298169,-0.4275761107006499,1.3763163181916769,0.6130875763877528
5,2,-0.2367753086600766,-0.1809036002367294,-0.8360302720372016,0.6862857257919568,-0.4953324440068478,-0.1685198202860467,-3.6074383126503,0.2579534796501923,-3.363193520620884,-0.7635408093163282,-0.3008494205656386,-0.9067589410844494,0.3453764526226635,-0.5225400651533918,0.4631134496141022,0.5584869251708914,0.7849323426098094,0.5239873284016374,-0.8272029278712083,0.4573258713217895,-0.1341096828090702,0.4965713042256106,-1.4499896461851458,0.7844576455361505,0.7550486176626497,0.4574148327793944,-0.4107443914298169,-0.4154381429274542,1.1785414813219317,0.5234142768739678
5,3,-0.2367753086600766,-0.1809045605172068,-0.8360302720372016,0.6862857257919568,-0.5006177229779674,-0.1685198202860467,-3.6451430142889616,0.0553394273739345,-3.363193520620884,-0.6284680996940263,-0.3004305408004189,-0.9067589410844494,0.3014628599721862,-0.5132085095615962,0.7108518218701712,0.5503697246323248,0.7858628252377737,0.5941655057456587,-0.8460598408072721,0.5159380535378039,-0.1341096828090702,0.5139793040471338,-1.464326687655832,0.7866005905860145,0.6981225504938723,0.5157984345512365,-0.4107443914298169,-0.4444683371858851,1.3904430922538022,0.5940320002410732
5,4,-0.2367753086600766,-0.1809031346975515,-0.8360302720372016,0.6862857257919568,-0.5017854008901915,-0.1685198202860467,-3.657711248168515,-0.0862462959034503,-3.3485136636791903,-0.8847089753010322,-0.3008970362226405,-0.9067589410844494,0.3249721570476936,-0.5318716207451873,0.5226419505734741,0.5530754581451801,0.793729632910565,0.584095886844188,-0.9562081576401532,0.500840426415908,-0.1341096828090702,0.4915975899908905,-1.5127480163964506,0.7941008982605383,0.9088890855371082,0.5006278923585536,-0.4107443914298169,-0.4133930148781412,0.6993178381375567,0.5845042121677333
5,5,-0.2367753086600766,-0.1809047302545381,-0.8360302720372016,0.6862857257919568,-0.5035369177585276,-0.1685198202860467,-3.698558008277066,-0.2375965518206544,-3.374937406174238,-0.8847089753010322,-0.3006706893313851,-0.9067589410844494,0.3254157286906277,-0.5349821392757927,0.6245889641925182,0.5530754581451801,0.8193601998444975,0.6013643999603064,-0.9208888603948272,0.502727629806145,-0.1341096828090702,0.5003015899016507,-1.426635597500192,0.8198162388589081,0.765873485021366,0.5024667459576666,-0.4107443914298169,-0.4280807526868441,0.4689427534321383,0.6013179558265686
6,1,-0.229555524984158,-0.1798633216121595,0.8833054655916692,0.6087739626209863,-0.2456337409875583,-0.1681103896316136,-1.389145032909039,-0.2742135492199781,-1.4929797462491732,-0.4278453986373786,-0.2879221147306137,0.7588830386046582,0.3999357647035592,0.2395369748433296,0.160124073473586,-0.2315872605829326,0.0160999239216501,-0.1142410169718372,-0.4464728762097268,-0.1909284932246169,-0.1339235270217702,0.1770101646448095,-0.0383771667915081,0.0162118451598396,0.4676165514435662,-0.1907810609079892,-0.3637563204718597,-0.1868884433905855,1.391529767181655,-0.1149475240397892
6,2,-0.2301914817116372,-0.1800139542321084,0.8572805547064977,0.5847897900004603,-0.2284565843314196,-0.1682681844255102,-1.062370952040637,0.0577805605338851,-1.1024955516001411,-0.0027636360025056,-0.284596609642321,0.7424483437434263,0.2956964286140419,0.457273271985247,-0.4066442889539681,-0.4426344745856664,-0.2631294537975282,-0.3086994907576933,-0.2860394582140089,-0.2925471373143008,-0.1340160445350761,0.2901621634847034,-0.1845428537347903,-0.2623710113225044,0.1184190655894562,-0.2923777222589895,-0.3291781333078109,-0.1962376001874452,0.6265106179712235,-0.3083055761163879
6,3,-0.2298808311070967,-0.1797706895757607,0.8833054655916692,0.5943199248165633,-0.2702471622425977,-0.1682449398126365,-1.2854571034027191,-0.1472746249023224,-1.3256293771138707,-0.0623545373064599,-0.288216779738437,0.7588830386046582,0.2628721270369178,0.4075049754956706,-0.1499944644584725,-0.3966370048671217,-0.1403903362360234,-0.3365234377222831,-0.2444345233233281,-0.4199696585281871,-0.1335180165725971,0.2938924491607435,-0.1213336331627723,-0.1412946160051771,0.1351020964599481,-0.4197183339975761,-0.4532876855864538,-0.1902615766667253,0.86666577702734,-0.3368889403364062
6,4,-0.2272548326005541,-0.179312963959583,0.9267236919184308,0.6362525180074162,-0.3062300789587666,-0.1680809773797613,-1.5902367749819006,-0.0471881653441712,-1.645650258442788,-0.0782454443208439,-0.2935518035686073,0.795789379558622,0.3161007241890113,0.3421840863530878,-0.3852568035793434,-0.320876466507166,-0.0431971962786358,-0.201643542436795,-0.6987963302589631,-0.2079133237367499,-0.1339475839246724,0.2242604498746562,-0.0692153314643041,-0.042719143711426,0.6590256766218033,-0.2077904566997859,-0.3325765878865981,-0.1670214851972587,1.3937031170373666,-0.2018185329437676
6,5,-0.232427557132161,-0.1804620338233943,0.7791190723480318,0.4677279673426626,-0.1673993208685439,-0.1683651995262807,-0.8455689176183329,0.1993662838112748,-0.9322092110764938,-0.2252363342039327,-0.275564126533655,0.693226227712654,0.2127485313853632,0.3950629013732696,0.0125504243886753,-0.3560510021742882,-0.0672205659460841,-0.02966505119852,0.0605685605155472,0.0286040703819902,-0.1340264045983426,0.0427198803073496,-0.0844540736564165,-0.0673630117848638,-0.104573202000094,0.0280425173864744,-0.3787547217385369,-0.1261189242109975,0.651504141311905,-0.029757889501693
7,1,-0.2367555932033023,-0.1809021988455775,-0.2368934486090728,0.6778674400377325,-0.132077064023765,-0.1685189298082418,0.7348864927355621,-0.0838051627434949,0.3067707148024096,-0.1576999793927836,-0.2738361612418756,-0.2749863194238702,0.4784479455028963,0.2053212710067389,-0.7866286124431334,-0.1855897908643879,0.2357784134510974,0.1754371864261715,-1.4883921449468458,0.1517440915949538,-0.1341096253468625,0.0961873083305965,0.3661257768405497,0.235863712770918,1.8474687612281329,0.1517054219268341,0.0074315940241746,0.0370929181659993,1.1981016300233374,0.1753697831360898
7,2,-0.236759855089559,-0.1809030075421118,-0.2803116749358343,0.6748495640126332,-0.1218598822918041,-0.1685192123222361,1.105649392182408,-0.0520704316640812,0.9644283057902638,-0.1080408949728213,-0.2719315349617994,-0.3160115801622576,0.3622321750541589,0.3266314937000951,-1.3241674115253663,-0.301936331917177,0.1840943329341579,0.0770375771609232,-1.2064363991409377,0.0629003627622586,-0.134109552796061,0.1794970217621696,0.5381702744887809,0.1844330315741786,1.110231618409226,0.0625210223698461,-0.2805608130907031,0.0893100836848238,0.0136259586605917,0.0772896117928883
7,3,-0.2367605957667742,-0.1809031668959866,-0.2803116749358343,0.6735788793704862,-0.0197495217044181,-0.1685194984286271,0.7380285512054572,-0.3083894134593472,0.6796390811214167,-0.1080408949728213,-0.2459858324696589,-0.2995768853010255,0.2650899852515891,0.3577366790060873,-1.1345317078703614,-0.3316994005585879,0.1846018689130476,0.1294614264418249,-1.0941928697596053,0.0993379051429881,-0.1341095754401616,0.26280673519374,0.5905590864036774,0.1844330315741786,0.8626605343463559,0.0992980943521101,-0.3432504138488798,0.3024549225905033,-0.1004749087642594,0.1294122171352751
7,4,-0.2367649260173377,-0.1809034648964663,-0.3584297824428248,0.6662724426781407,-0.19682173141998,-0.168519542793442,0.0404915708902164,0.5240369940852783,-0.1864724784384812,0.5494453827474794,-0.277740645116032,-0.398062101639032,0.0654827459312379,0.5039310499442318,-0.8889320841517547,-0.5021606118684883,-0.1505410558138184,-0.2517708119682388,-0.8703044431536394,-0.2865588957875873,-0.1341096284611906,0.4915975899908905,0.3249180538713453,-0.1509378687295672,0.7936360860119551,-0.2868611614616506,-0.2924282834444504,0.1350465836967341,1.0166269170714288,-0.252259763920271
7,5,-0.2367632396125817,-0.1809032410313245,-0.3324048715576532,0.6684961408018978,-0.1876032215866318,-0.1685192991464566,0.6971817910969071,0.2799236780897868,0.3831059708992138,0.1203908933590049,-0.2829659459105021,-0.3652336961930299,0.2952528569711079,0.4106154940262691,-1.1423737858410576,-0.3912255378414104,-0.0185817013024831,-0.152002087852352,-1.1597430909183035,-0.1633462898288453,-0.134109568818138,0.2739975922218602,0.2624301938764687,-0.0180752756379882,1.2100751008707953,-0.163198256921292,-0.2748858961787952,0.0117545784381467,0.906872749358,-0.151937760089224
8,1,-0.232007558947704,-0.1804562799991922,0.7921315277906178,0.6661136070978724,-0.2116174397025037,-0.1683197208052471,0.0562018632396587,0.4727731977262246,-0.0396739090215494,0.8195908019920706,-0.2888095601640115,0.693226227712654,-0.2152981040460553,0.7434409768003458,-0.3460464137258645,-0.7808511636926115,-1.0014251244224877,-1.0351694965045817,0.0833165824701641,-1.0841926671458295,-0.1340443633980816,0.4667290188172871,-0.2951815322538573,-1.0016870535256472,-0.2272125816053124,-1.0844639100769773,-0.3183332127357007,-0.2118018214458538,0.2679078917788335,-1.0357802184219678
8,2,-0.2306297824053395,-0.1803024339956378,0.8398872392649079,0.6748495640126332,-0.237152711940878,-0.168281049912703,-0.2799983930384082,0.8096495738000027,-0.4448379606122803,0.9189089708319952,-0.289332642309047,0.734251488451041,-0.1531980740352795,0.6874516432495654,-0.3079053981411173,-0.7402651609997781,-0.8216727985657006,-0.9250219985209512,-0.0313214755379704,-0.9791625400045636,-0.1340732618909549,0.3324387344798299,-0.2178156103554389,-0.8216796693370566,-0.0952765512096674,-0.97918954152775,-0.1363210257198585,-0.2153874355582857,0.680844364364009,-0.9253699683956208
8,3,-0.2298808311070967,-0.1802369659752934,0.8616180398540262,0.6758025774942437,-0.2715377536192665,-0.1683251739812697,-0.4151069072436125,1.190466346752969,-0.5035573883790532,1.1473407591638254,-0.2920922801692009,0.734251488451041,-0.2813902788432381,0.6625674950047773,-0.2458816905547062,-0.7077963588455112,-0.845780757562964,-0.8930465420092636,-0.023838573579215,-0.9638834510182211,-0.1340237121882879,0.4182353050287604,-0.2275539781468484,-0.8452520648855624,-0.0980782815848642,-0.9640189993350662,-0.3594970356741501,-0.1875524460039988,0.5852169707127055,-0.8928633973218725
8,4,-0.2315469976430702,-0.1804175225685753,0.813862328379736,0.6673842917400192,-0.2570493289978544,-0.1683537651941875,-0.1480319373030921,0.9219416991579285,-0.2481278775935923,1.0440498635703042,-0.2907949260363954,0.693226227712654,-0.3465953103545524,0.7341094212085503,-0.3777711836982249,-0.7808511636926115,-0.991020636855248,-1.0153835786630956,0.0072902985692078,-1.0488076035788865,-0.1340716893814793,0.522683303957894,-0.3000507161495623,-0.9909723282763276,-0.1588248901743646,-1.049065978294049,-0.2521815410076067,-0.2204072953156906,0.2461743932217164,-1.0156037260313655
8,5,-0.2315469976430702,-0.1803999988084455,0.813862328379736,0.668813811962435,-0.2339415976822617,-0.1683700612162358,-0.3899704394845048,0.6753872500024825,-0.4888775314373599,0.9665816918751626,-0.2861051288627003,0.693226227712654,-0.2467916906943772,0.7247778656167546,-0.2366137802257016,-0.7646167626154781,-0.9380677163910836,-0.9521393055626308,0.0668541981609018,-1.024600590861808,-0.1340380259685838,0.5438215894554573,-0.2962635731195694,-0.9384701745546536,-0.1873515994490988,-1.024241454706022,-0.3693210805801792,-0.2322265418344479,0.455902654297871,-0.9517115001277936
9,1,-0.2333227661338137,-0.1806072167686881,0.7530507866113847,-0.1471245638762462,0.1645592182303221,-0.168489506222866,0.442675055035941,1.1367614172339608,0.6355995102963371,1.1890543900765935,-0.1763848534905962,0.7014230830050389,-0.2121931025455163,0.9549562368810662,-0.5100171349313213,-1.0027213117467677,-1.2369218186273334,-0.9713510784667524,0.8968576834260639,-0.7525892560574569,-0.1340871349326732,0.2864318778086633,-0.4904899085149,-1.2363395364857757,-0.9389794482860634,-0.7525508354370554,-0.4172181962850732,-0.2050555548935742,-1.0524021455658803,-0.9707670762744732
9,2,-0.2333227661338137,-0.1806141245288169,0.7443758163163277,-0.1069391620683456,0.1645284898642108,-0.168480852443367,0.442675055035941,0.7705914432407196,0.6355995102963371,1.0063089594111323,-0.1750240118151214,0.693226227712654,-0.2179595339036601,0.9487351998198692,-0.4950458951690841,-1.0081327787724783,-1.297741546764288,-1.0390560160805875,1.027958125743461,-0.8709386840490494,-0.1340986245330002,0.3088135918649038,-0.5013103171720215,-1.2984849429318372,-1.0074944910977015,-0.8711568925798524,-0.287727366963054,-0.2009387386904116,-1.0524021455658803,-1.038582509031773
9,3,-0.2331598395512254,-0.1806061597416799,0.7530507866113847,-0.1739677769416027,0.1581369897130895,-0.1684841270612658,0.442675055035941,1.332052070030354,0.6355995102963371,1.5605043415379114,-0.1838280777865754,0.7014230830050389,-0.17803808603959,0.9207405330444824,-0.4219719868057824,-0.9702525095925006,-1.252655433972915,-0.9785499726814002,0.8708171846095949,-0.7712435357224914,-0.1340953418008229,0.2702673065458201,-0.4823746020220589,-1.2524116243597576,-0.927135769881821,-0.771399084827964,-0.3584580795600637,-0.2052945958344031,-1.0524021455658803,-0.97861348998193
9,4,-0.2333227661338137,-0.1806160766707581,0.7443758163163277,-0.0815254692254044,0.153358728782804,-0.1684892261205058,0.442675055035941,0.7388567121613105,0.6355995102963371,1.0063089594111323,-0.1833505410525853,0.693226227712654,-0.2272745384052755,0.9456246812892706,-0.5089477606625894,-1.0081327787724783,-1.2692349426166467,-0.9777991677633084,0.9381633022383944,-0.7899341077604157,-0.1340978206062846,0.2789713064565831,-0.4909407588756135,-1.2695551847586692,-0.962157399571785,-0.7897876208190965,-0.3417018569595309,-0.1971672038462238,-1.0524021455658803,-0.9769321156160464
9,5,-0.2331598395512254,-0.180608748695523,0.7530507866113847,-0.1174223103660587,0.1909548847198088,-0.1684812535421721,0.442675055035941,1.8642190989005245,0.6355995102963371,1.6240679695954638,-0.1693370461723284,0.7014230830050389,-0.1696102248238418,0.9642877924728618,-0.5264142070518667,-1.0135442457981898,-1.3280245268380433,-1.060299378763076,0.983360030069278,-0.8429209721786082,-0.1341021892728903,0.3175175917756668,-0.4959001128434604,-1.327414701105003,-0.9850806480961246,-0.843114375193377,-0.1933403970896843,-0.2055601968797684,-1.0524021455658803,-1.0604403757882583
