f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ic.eps.ratio,ela_distr.skewness,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_simple.coef.max,ic.eps.s,ela_level.mmce_mda_10,ela_level.mmce_lda_10,nbc.nn_nb.mean_ratio,ela_distr.kurtosis,disp.ratio_median_05,nbc.nn_nb.cor,nbc.nn_nb.sd_ratio,disp.diff_median_10,disp.ratio_median_02,ela_meta.quad_simple.cond,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,disp.ratio_median_25,disp.ratio_mean_25,ic.m0,ela_meta.lin_w_interact.adj_r2,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.adj_r2,disp.diff_mean_02,ela_meta.quad_simple.adj_r2,ic.h.max,ela_level.qda_mda_25
3,1,-0.2366080767455235,-0.1808914922286567,-0.386760330409697,-0.1800988590501607,0.6143682223493875,-0.1685181347519499,-0.3738902049175306,0.3088737860587893,0.6115783703746371,0.7154765771420478,-0.2906093145594704,-0.8212711042000945,0.4681893433137053,0.5529207635017317,-0.8582307994136924,-0.8097704970422832,-0.2169332159898167,-0.7579107704281303,-0.3139733754566688,-0.8813695283142352,-0.9049130306264248,-0.1366165955340657,-0.5405685694981934,-0.1341090746930212,-0.3031313886147179,-0.0866326064004469,-0.835894446983623,0.945077195855168,0.624242392843614,-0.1453903324689551
3,2,-0.2366018679560548,-0.180887705233207,-0.1686176606821468,-0.1234325123003404,0.6580424448359047,-0.1685143215386438,-0.0105042268278498,-0.0308950195835171,0.2584834297749213,0.4433412280175638,-0.307428095805119,-0.6773262483348472,0.1274503331030793,0.2817568314125557,-0.6225543273242184,-0.7614225563319595,-0.0497220271952591,-0.501363875576603,0.8423636266873981,-0.3895485738177758,-0.42765271583783,-0.5946719887338647,0.4934554269323811,-0.1341090753961908,3.552557486843022,1.005207907728141,-0.7728793583191415,1.1030098360603988,-1.4287467201025066,0.1187282901823669
3,3,-0.2365820978363718,-0.1808871392226028,-0.046492633593916,-0.2279289952636865,0.648831154275112,-0.1685158692699646,-0.0765556517735331,-1.5100609406987302,-1.3976255836573734,0.4370124989681578,-0.3071691546148658,-0.4599752508331411,-0.0379083042050184,-0.0325468171453533,-0.4354311789672568,-0.5178584021874969,-0.1229105307774524,-0.4655024816726262,0.1474307461209371,-0.394009534856292,-0.3842654144934123,-0.6246870144990934,0.4083754360700422,-0.1341090373272009,0.9738924300592132,0.915710020571259,-0.5339962243048387,1.0572366524308598,-0.705689145705469,-0.0528237245302644
3,4,-0.2366030178833243,-0.1808897766500272,-0.2122461946276568,-0.0716818731184927,0.6421609093862621,-0.1685172175372331,-0.1674021462959534,0.0071825189798446,0.1959887500227592,0.547765257332776,-0.2862431253408392,-0.6991186966331715,0.4932436822997808,0.7604022569942075,-0.6872164640707884,-0.7171796294555308,-0.1796927630927089,-0.5896380759556288,0.2365804585840937,-0.603674703666574,-0.6212268295283092,-0.3036567389231656,0.0342520981321955,-0.1341090559764812,0.3569206371313317,0.5262003836229467,-0.7502793206789594,0.9390145225267524,-0.6426533571682901,0.0733384862896493
3,5,-0.2366043111362202,-0.180890192938751,-0.2907862727193742,-0.2175848989703451,0.6373964487513691,-0.1685179052713491,-0.3325925931932152,0.537339017438961,0.6178278383498527,0.7597776804878965,-0.2991089213948563,-0.8941037603550197,0.9191674450630636,0.7336967182278493,-0.958173505507953,-0.8526450859740803,-0.2172316099413921,-0.8048064393794846,-0.3765956125039593,-1.044194606220095,-1.0751247512852922,0.1061136128282238,-0.2791231465219853,-0.1341090416562798,-0.2178812527157577,0.1916367188274472,-0.8693528088971824,0.9790281664942964,0.5785105462578207,-0.5249491650206511
4,1,-0.2365977078924792,-0.1808892618393255,-0.046492633593916,0.03109562008182,0.5497303730693422,-0.1685162488001595,0.0060395716750977,0.6896491716924089,0.4678406069446638,0.4971354249375214,-0.2736961850609902,-0.7937438010864211,0.6836566585939546,0.8446274177188757,-0.8200007290915972,-0.7062329258984755,-0.1289528668676074,-0.509639581862136,0.2674567004615772,-0.8668714049390552,-0.889338101938682,0.3814688491961935,-0.587925954047288,-0.1341090305135895,0.6658382536215706,-0.113599954696306,-0.7266854703086716,0.5744962886557534,-1.2544713047350156,-0.1725527347984552
4,2,-0.2365430513782799,-0.1808830262490404,0.1193045123888214,-0.1220754151189982,0.6701124117776328,-0.168511660006582,0.1299324068480441,-0.0719015995748303,0.1053714643821237,0.3737252084740913,-0.2970828443158007,-0.6492254597396402,0.3253796110930757,0.6063318410344481,-0.5974835690417757,-0.5967658903279317,0.1557940762799099,-0.4020554001502048,0.3927011745561586,-0.4341581842029424,-0.437665169994233,-0.196646647064523,0.1328860990551369,-0.1341089407769215,1.4016064026454775,0.6246312049028321,-0.6220774784953205,1.0113119019681105,-1.788421513520519,0.2345259001133929
4,3,-0.236598483554584,-0.1808891070111596,-0.177378235430446,-0.095898518376665,0.6167504526668339,-0.1685169474759217,-0.1508996041483748,0.4260354431768261,0.4772148089074888,0.5414365282833701,-0.2941098413415371,-0.768510439898888,0.4281024009359848,0.5529207635017317,-0.7336143832450821,-0.7600542183873279,-0.1764525102657725,-0.5730866633845566,0.2322316921224763,-0.7085072880717164,-0.726913845623686,0.0995886072270848,0.0306594689595056,-0.1341090902870806,1.4450892169001162,0.5211440058174733,-0.7753822940838522,0.9381051215274896,-0.1902788747250156,0.0790568867800713
4,4,-0.2365973017890067,-0.1808867328026902,0.0102549699995446,-0.0945715789104637,0.6339025109524478,-0.1685142957656449,0.0390859123256238,0.7101524616880648,0.6303267743002855,0.4306837699187519,-0.2951352760018749,-0.7828475769372589,0.4331132687332001,0.4604785139258761,-0.782167706977595,-0.7331435721429013,0.1544436228018235,-0.4627439129107867,0.4453212487417291,-0.6616671971672917,-0.6768515748416639,0.0460835612977635,-0.0037971108331115,-0.1341089622755672,0.8068814206615825,0.4857493611791583,-0.7729529740769272,0.9159763638787722,-1.95157296620498,-0.1764841351356192
4,5,-0.2366030178833243,-0.1808871247756524,-0.0202980792470113,-0.0005247442434522,0.6415256479682765,-0.1685141971697975,0.0720909966207811,0.6603587574128997,0.4615911389694482,0.4559986861163757,-0.2828796445610608,-0.7404096513036798,0.71873273317446,0.5262152247353695,-0.7507441773656648,-0.6980228982306856,-0.0440547614665782,-0.4820538942436922,0.69276606040776,-0.7631540607935444,-0.7858760756558416,0.1674486654789083,-0.1447261551981757,-0.1341090335463905,1.8396883543892928,0.333889481088103,-0.7273112042498491,0.8661108757525525,-1.793365496935199,-0.5110105638252506
5,1,-0.2366139365701016,-0.1808914791551155,-0.7794171359192872,-0.5175787703348145,0.6815471173013756,-0.1685182683446194,-0.8612102745355267,-3.311421418888545,-3.516195227255668,-0.4901463067699195,-0.3159263252937483,0.5866357529679553,0.4356187026318073,-0.5173550593653959,0.6567349991513531,0.5590235602377371,-0.2215029037329887,0.508272291258434,0.2713705902770339,0.7379593286673116,0.7426919255551762,-1.243257545486859,1.3952053492775536,-0.1341090874519823,-0.4115822056166225,1.9446829039851257,0.5572837691090358,1.1815214556633833,0.500642807476599,0.2109374980904056
5,2,-0.2366139365701016,-0.1808903951592269,-0.7794171359192872,-0.5147439451115664,0.6815471173013756,-0.1685182683446194,-0.8612102745355267,-3.32899566745625,-3.566190971057398,-0.4711601196216946,-0.3159077311125333,0.4948780759223797,0.3479285161805432,-0.7063481029427049,0.5612732656912847,0.4345048072762419,-0.2256920815282863,0.5055137224965953,0.2887656561235036,0.7491117312636021,0.7527043797115816,-1.2328175365250416,1.3952053492775536,-0.1341090874519823,-0.4115822056166225,1.9446829039851257,0.4338301433025687,1.1815214556633833,0.505586790891279,0.4293089168183596
5,3,-0.2366139365701016,-0.1808913554374849,-0.7794171359192872,-0.5199310721158076,0.6815471173013756,-0.1685182683446194,-0.8612102745355267,-3.32899566745625,-3.603687778908695,-0.4616670260475857,-0.3154897063718851,0.5671372465957701,0.139977502596117,-0.5666575924725187,0.59553285393245,0.5166050839541516,-0.2207295250969383,0.4972380162110623,0.2457128681534912,0.7502269715232311,0.7549293695241156,-1.2928475880554988,1.3952053492775536,-0.1341090874519823,-0.4115822056166225,1.9446829039851257,0.4932748677144484,1.1815214556633833,0.5228907328426619,0.6777019381210232
5,4,-0.2366139365701016,-0.180889929621125,-0.7794171359192872,-0.5210770652911632,0.6815471173013756,-0.1685182683446194,-0.8612102745355267,-3.314350460316496,-3.6161867148591273,-0.4806532131958035,-0.3159552495756383,0.5573879934096775,-0.0053376635231204,-0.831658707923305,0.5961567868308819,0.4810282973937234,-0.2185583903394644,0.4999965849729063,0.2687613304000628,0.7580336533406344,0.7627168338679845,-1.2980675925364076,1.3952053492775536,-0.1341090874519823,-0.4115822056166225,1.9446829039851257,0.4779627900950417,1.1815214556633833,0.500642807476599,0.488994721937129
5,5,-0.2366139365701016,-0.1808915251744238,-0.7794171359192872,-0.5227960550541966,0.6815471173013756,-0.1685182683446194,-0.8612102745355267,-3.3407118331680543,-3.656808256698033,-0.4838175777205135,-0.3157293647075451,0.5745925578557236,-0.1606745652367877,-0.831658707923305,0.6714257828507932,0.5006411412667793,-0.2087499892425735,0.4999965849729063,0.2691962070462245,0.7859146598313654,0.7894167116183949,-1.352877639585956,1.3952053492775536,-0.1341090874519823,-0.4115822056166225,1.9446829039851257,0.4798767997974676,1.1815214556633833,0.509294778452289,0.5912111307034049
6,1,-0.2293944121857059,-0.1798501189390061,0.9482466573535115,-0.2696823518763136,0.6040452243071198,-0.1681088377942978,0.8154892640138282,-1.4631962778515155,-1.3601287758060767,0.3041091889306188,-0.3030068127162211,-0.1583218875458117,-0.1982560737159009,-0.3591760989800429,-0.1411050144251914,-0.2277707579255538,-0.2333251267486566,-0.2999883559619634,0.3422554836013974,-0.0627831777464294,-0.044954468081942,-1.0240173572886622,1.0981602372265091,-0.1339229316792822,-0.3645796506665869,1.2976350908113607,-0.2236321894807094,0.7989667686403478,0.1879358564980525,0.1255188907647419
6,2,-0.2300303460734166,-0.1800007512108046,0.9220956879556036,-0.2528241891125299,0.5800641057781594,-0.1682666325480698,0.7989454655108806,-1.0736337679340502,-1.0351564410948333,0.5256147056598482,-0.2996880957060344,-0.3561743786753338,0.1424829364947201,0.0804381545584656,-0.3669687236575105,-0.3490967223495741,-0.2313904181744857,-0.515156719385825,0.2400594717533877,-0.3638980478463053,-0.3342031437113926,-0.86741722286138,0.8999124274244371,-0.1340154491853322,-0.3299908048358008,0.9991402543615728,-0.3266942503805624,0.6589190147539433,0.3004114791820347,-0.442747157970849
6,3,-0.229719706625591,-0.1797574871167035,0.9482466573535115,-0.2938386817042039,0.5895930270479449,-0.1682433879411068,0.8154892640138282,-1.2962409164583133,-1.2570125542150097,0.4749848732646006,-0.3033008762487693,-0.3854221382336103,-0.0679735109883084,0.0188099881745624,-0.3205140833106322,-0.4508098429005385,-0.2325760304262972,-0.4682610504344703,0.2078785999374191,-0.2099948920174778,-0.2084912193032075,-0.8595872161400168,0.938778143019901,-0.1335174212619124,-0.4541386136705315,1.1646523545274066,-0.4559267131732,0.7989667686403474,0.3041194667430447,-0.1854191359019027
6,4,-0.2270938024292358,-0.1792997625584465,0.9918751912990218,-0.3291533661342411,0.6315202806350013,-0.1680794255499245,0.8526406120235643,-1.6155064321049697,-1.5601117510129952,0.408533218245824,-0.3086250101366618,-0.2472121371837121,0.0347492788546006,0.0023758104721922,-0.191643579198169,-0.2528569535771373,-0.2319239328086281,-0.3910211251028277,0.260063797476828,-0.1252366322856632,-0.1061416879266341,-1.001832338244797,1.0957107173360383,-0.1339469885802977,-0.3333903069823684,1.2843199625902808,-0.240858276802542,0.8159422539599118,0.2349036989375185,-0.4213031561317701
6,5,-0.232266341187462,-0.1804488297664643,0.8435556098638863,-0.1929008091274883,0.4630171895142937,-0.168363647624171,0.749396582712776,-0.9037493651128904,-0.8195497959498745,0.4623274151657816,-0.2906740498570337,-0.0711520943525143,0.2877981026139625,-0.1496403332747705,-0.1016270783062328,-0.0092927994326746,-0.2331536709853189,-0.4268825190068046,0.1587375389211426,-0.1497719179975046,-0.1317290707707775,-0.6494820357834132,0.5612254772353958,-0.1340258092477861,-0.3795826751646654,0.4700745899821905,-0.0009813300581333,0.3488132740054764,0.0544483043016745,-0.0224447219249028
7,1,-0.2365942218213887,-0.180888993771314,-0.177378235430446,-0.1582345155729815,0.6731299035130649,-0.1685173778670409,-0.2252435565232163,0.3323061174823965,0.752191399816995,0.269301179158879,-0.2889496117176879,0.1387435918892394,-0.0028322296245125,-0.0797950780396794,0.1249740061696877,0.0933325464147108,-0.2314573468455551,-0.2530926870106087,0.4192286499720247,0.1457667508042236,0.1831069877028164,-0.803472167970241,1.1406185819946628,-0.1341090299897792,0.0067226818658462,0.8784613707376039,0.123907803025153,0.4600633295819057,0.1075961260094906,-0.8237355906451509
7,2,-0.236598483554584,-0.1808898024659792,-0.221006769375956,-0.1482070752886199,0.6701124117776328,-0.1685176603809633,-0.2665411682475319,0.988411397343402,1.1209100103547576,0.3927113956223091,-0.2870488731934888,0.038383632620642,0.0297384110573854,-0.0284382727197596,0.0245775306947493,0.0062150306064861,-0.2312133487579828,-0.371711143769917,0.3052909686776488,0.0799675754861027,0.1297072322019957,-0.6912420716306896,1.0106307264736996,-0.1341089574389834,-0.2813584984133317,0.4960306627169545,0.0338021154955671,0.2281660747700022,0.1904078482053925,-1.3626948368673333
7,3,-0.2365992242051984,-0.1808899618194857,-0.221006769375956,-0.0479929878752868,0.6688418889416615,-0.1685179464872816,-0.2499973697445842,0.7042943788321635,0.7553161338046097,0.4243550408693459,-0.2611561315149245,0.091717782403382,-0.2333321482964069,-0.0284382727197596,0.1179973019417682,0.0595802104471269,-0.2315152675615456,-0.4020554001502048,0.2100529831682285,0.103387620938315,0.1297072322019957,-0.5111519170393118,0.8906042518406498,-0.1341089800830822,-0.3440674231331497,-0.5238407406470595,0.0707572259039429,-0.5680145000841997,0.2732195704012917,-1.172558020560834
7,4,-0.2366035543002452,-0.1808902598192766,-0.2995032625186768,-0.2217768213749354,0.6615363826348261,-0.1685179908520852,-0.3491363916961627,-0.1597728424133579,0.0616251885556108,0.5730801735303999,-0.292846125692296,-0.2988258305218478,0.6210208111287661,0.6515258297159776,-0.2733220677201528,-0.3422550326264158,-0.2308691752472625,-0.5758452321464007,0.0143584923954449,-0.2624111842200502,-0.2185036734596129,-0.518981923760678,0.7740071050542586,-0.134109033104107,-0.2932296268944099,-0.08410441749771,-0.3206209503632497,-0.0776957946485737,0.500642807476599,-0.926309399442078
7,5,-0.2366018679560548,-0.1808900359546522,-0.2733522931207688,-0.2127295068326543,0.6637597975977757,-0.1685177472051618,-0.3160900510456366,0.4084611946091201,0.7146945919657045,0.4781492377893035,-0.2980607605130335,-0.19617192932711,0.3704774212680114,0.2078030317518708,-0.1438843518818423,-0.2245779693880789,-0.2294881730519519,-0.4627439129107814,0.239624595107226,-0.1185451907278864,-0.0805543050824908,-0.6964620761115985,0.9469432093214692,-0.1341089734610591,-0.2756818322180436,0.6396317923924035,-0.1956582015221776,0.4032257671280077,0.2843435330843218,-1.1804208212351637
8,1,-0.2318463580868321,-0.1804430759555608,0.8566310945628405,-0.2362977612152965,0.6613775672803296,-0.1683181689147018,0.749396582712776,-0.0133207710158119,0.0772488584936513,0.8167362419325571,-0.3038924466807574,-1.1005585337075647,0.5684066992580071,0.930906850656337,-1.1020751203553645,-1.0907358883400151,-0.1460598874129776,-0.8599778146163722,-0.2609184246249366,-1.070960372451195,-1.1018246290357026,0.0813185915439039,-0.020780448740373,-0.1340437680461167,-0.3191425413355717,0.4282752001236093,-1.129584512669312,0.9406817576920664,0.4759228904031959,-0.381989152760125
8,2,-0.2304686310259749,-0.1802892303075837,0.904618123408002,-0.261358822497415,0.6701124117776328,-0.1682794980319911,0.7906941944370911,-0.4175284880730379,-0.2570976781804162,0.7597776804878965,-0.3044144611015338,-0.9875818938452008,0.9141565772658484,1.0336204612961766,-0.9622007087614672,-0.9954083448639984,-0.137104152363508,-0.8185992831887065,-0.200035694162293,-0.89029145039127,-0.9149254847828278,-0.1274815876924723,0.1583611059160292,-0.1340726665367234,-0.1370742493760454,0.6175522759751692,-1.0230625111535356,0.991153513151128,0.3424353382068207,-0.3437473494804345
8,3,-0.229719706625591,-0.1802237624385527,0.9264541828552548,-0.2951053057401233,0.6710653039046116,-0.1683236220893377,0.7906941944370911,-0.4761093166320563,-0.3914612396475646,0.7344627642902727,-0.3071684659414875,-0.9543197359161784,1.3050042654486254,1.269861765767811,-0.9189791752519172,-0.974427163046311,-0.1466152039094124,-0.7854964580465738,-0.325715044903036,-0.9259791386994018,-0.939400372720704,-0.0961615608070164,0.1191687876685027,-0.1340231168379425,-0.360319052951662,0.5762585238971349,-1.0075663941396644,0.983575171490608,0.4277190521100598,-0.2815597441471062
8,4,-0.2313858133228105,-0.1804043186145222,0.8784671540100936,-0.2808859430511716,0.6626480901163009,-0.1683522132949853,0.749396582712776,-0.2212827124003269,-0.1258588507008756,0.8072431483584482,-0.3058737599902215,-1.07991305637231,1.0294065366017953,1.1630396107023784,-1.0619732513379738,-1.0574396650206408,-0.1766847588467202,-0.8599778146163722,-0.3896419118888115,-1.0598079698549017,-1.0906996799730326,0.0095435299313988,-0.0438059357107948,-0.1340710940273712,-0.252970478468413,0.3952401984611821,-1.0936968307488282,0.9135512945474058,0.531542703818352,-0.4137977554880925
8,5,-0.2313858133228105,-0.1803867948948943,0.8784671540100936,-0.2582073412651871,0.6640774283067689,-0.1683685093128897,0.749396582712776,-0.4614641094923017,-0.3664633677466999,0.7977500547843392,-0.3011935357110704,-1.014535711477337,0.7763577128424334,1.0829229944033034,-1.0065566657227114,-1.0314412440726364,-0.1719605868497794,-0.8434264020453058,-0.2917946665024202,-1.0051611971330736,-1.0361874295659426,-0.0087264857517849,0.1428474799430503,-0.1340374306171159,-0.3701461261026414,0.5971582188264255,-1.069145975527327,0.967357520337096,0.552554633330745,-0.2722673433501715
10,1,0.0655121399298259,-0.141107503883634,1.6550637752299715,-0.0743357520508952,0.6532779842010117,-0.1477725213716393,1.5588462750515062,0.4494677746004333,0.8646818233708874,-0.1895316769231016,-0.2781450150850214,0.5975319771171175,-0.4087125211989344,-0.6262314866436258,0.6208872180778157,0.6060031630034292,-0.2125219725193129,0.248966827645068,0.773653116593843,0.7056173611380645,0.7082045834608969,-0.95224229567616,1.2717495467978452,-0.1254655324139141,-0.3489650507084461,1.1676861812106911,0.6054284747008243,0.5729806203236497,-0.6290574027779172,-0.6750571778942036
10,2,0.0326965951824166,-0.145951220229576,1.646303200481672,-0.0317078216991809,0.6548661377459761,-0.1526338143021708,1.5547000113369274,1.1348634687409482,1.5583727686198865,-0.1926960414478046,-0.2646621676840178,0.728860152388597,-0.1706963008312182,-0.3139821102985139,0.7080676603405163,0.7200313250560795,-0.2143982816938901,0.2544839651687569,0.796701578840415,0.6743906338684489,0.6781672209916831,-0.8517572094186535,1.245784635958859,-0.1041898617861537,-0.4500156706730687,0.9984660706541764,0.7483534684415852,0.4461191809265497,-0.6451253488756301,-1.1464678183232886
10,3,-0.0460734898847589,-0.1584685759208667,1.5939576767368595,0.1087668154273029,0.6631245361797901,-0.1584680009156402,1.5257999344009805,0.9474048173520888,0.6803225181020148,-0.138901844527847,-0.2387191528488353,0.8791133485507282,-0.4838755381571608,-0.4310756264279306,0.8951340875248934,0.8582334574638932,-0.1965095273077586,0.2324154150739966,0.7314700819161539,0.8606357572265186,0.8717413346821623,-0.505931912558403,1.121185724196931,-0.1318726844129483,-0.2418288195119875,-0.0905091627179766,0.867353340902023,-0.4028066518848698,-0.4597259708251061,-0.3448195495723892
10,4,0.126688683607714,-0.1311730156967955,1.6899317344271825,0.108223976554766,0.6493076003386011,-0.1412103110889027,1.645567134037032,-0.2154246295444249,0.049126252605178,-0.2686407900406831,-0.2297285218946979,0.5057743000715419,-0.3260332025448911,-0.5440605981317541,0.4671161192006644,0.5462524060878406,-0.2106978833741787,0.3234481842148664,0.8780235116726607,0.5394465624533199,0.5535677914897674,-1.009662344966163,1.275178874644504,-0.1303132673548289,-0.096825483665964,1.2174072296311806,0.5608909412405307,0.5949578111391568,-0.7810848927793481,0.3792729125271755
10,5,-0.0460734898847589,-0.160703660706585,1.576523697138254,0.1357278127633004,0.6655067664972366,-0.1653036482931383,1.5010048648242431,0.8536754916576602,0.699070922027664,-0.0914363766572953,-0.2113684896283401,0.8332345100279405,-0.165685433034003,-0.2030514108074869,0.899331454296162,0.7651864772289293,-0.2106804766976977,0.2158640025029352,0.5135968821891226,0.8918624844961343,0.9006662022451066,-0.5163719215202207,1.0730118330176794,-0.1325184008174548,-0.3714238700129031,-1.1255496994984115,0.7720577424485515,-1.2840162201701035,-0.2458986881401717,0.1669772943202947
