f_id,i_id,ic.eps.max,ela_meta.lin_simple.coef.max,ic.eps.s,ela_meta.lin_simple.intercept,ela_distr.skewness,ela_meta.lin_simple.coef.min,ic.eps.ratio,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_mda_10,ela_level.mmce_lda_10,nbc.dist_ratio.coeff_var,nbc.nn_nb.cor,nbc.nn_nb.sd_ratio,ela_level.lda_mda_25,ela_meta.quad_simple.adj_r2,ela_level.qda_mda_10,disp.diff_mean_05,nbc.nb_fitness.cor,nbc.nn_nb.mean_ratio,disp.ratio_mean_25,disp.diff_mean_02,ela_meta.lin_w_interact.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_distr.kurtosis,disp.diff_mean_25,ela_level.lda_mda_50,disp.ratio_mean_05,ela_level.mmce_qda_25,ic.h.max,disp.ratio_mean_02
3,1,-0.2296246504187499,-0.1682252458163305,-0.3546364010851403,-0.1801586632526093,-0.180262240873992,-0.1340164548990561,-0.368821925318289,0.6554403525572724,0.3102747185587467,0.6132354210837543,-0.6660243609661898,0.3568145627509729,0.4335153455063762,0.3600723301935104,0.9361957798803184,-0.2441207835049454,-0.767227430852159,-0.2693343823815369,0.6299930942311948,-0.7924123080765287,-0.7690768995496988,-0.4349286814328218,-0.3027729553704553,-0.2924235304004248,-0.7924778569253075,0.9795521207873644,-0.7673174013282619,-0.1331881872812754,0.5809400003605626,-0.7698301019944305
3,2,-0.2296184479810671,-0.1682214327800527,0.0233655765759555,-0.1801548767191069,-0.1235954389326423,-0.1340164556022172,-0.1414365852170947,0.699550722960733,-0.0297733216625542,0.2599058876536143,-0.4071049999639213,0.0133308573638121,0.1606923719651972,-0.0114387687460723,1.0980933636372974,-0.5962869314847666,-0.6310618627262297,0.9076851985442376,0.3576752750901782,-0.3058943846507431,-0.7019469071206081,0.5929049188195136,3.5523788711324715,-0.3092485238875331,-0.3061521233386812,-0.5655594940159359,-0.6311745678383792,-0.5987568892546281,-1.515728067675423,-0.702279929220681
3,3,-0.2295986980868354,-0.1682229804395201,-0.0453425485643048,-0.180154310777546,-0.2280927612992078,-0.1340164175336856,-0.0141371400695331,0.6902474448392758,-1.5101548760742525,-1.3973034284346515,-0.3709119710066151,-0.1533597643681921,-0.1555342564575334,0.2554309913858747,1.0511710313008218,-0.7177779413165147,-0.3677273800826919,0.2003225470514252,0.3513423025520157,-0.2616654825211262,-0.4474646344192068,0.508334276726736,0.974072989950816,-0.3089894870538933,-0.2616558255491834,0.4068504632430474,-0.3675133337493759,-0.9131985780219712,-0.7772868757422198,-0.4469800115316632
3,4,-0.229619596731925,-0.1682243286441954,-0.1398430429795789,-0.1801569478832504,-0.0718443840463432,-0.1340164361827414,-0.1869136532373336,0.6835105882685656,0.0083355104312121,0.1973696870465099,-0.4961955327819118,0.3820707175588523,0.6422662570795512,0.062863451041844,0.9299809014251562,-0.4874183642329404,-0.6328611934478938,0.2910668171115167,0.4621693219698739,-0.5032233326136494,-0.6778710803966236,0.1364507046834481,0.3571871334320287,-0.2880557284714973,-0.5027595075353364,0.8271356082266238,-0.6330226606006851,-0.3038154602558027,-0.7129099513172725,-0.6779419993242576
3,5,-0.2296208886617828,-0.1682250163463833,-0.311677729464028,-0.1801573641211943,-0.2177485819134265,-0.1340164218627124,-0.2687814620010403,0.6786985478609151,0.5389277111213457,0.619489041144464,-0.713353706525744,0.8114253492928036,0.6153973278671624,-0.051623790542003,0.9709990992292276,-0.0443706296776818,-0.8422643850015551,-0.3330766989115524,0.6743239019983395,-0.9659256933542544,-0.8047201023055651,-0.1750484549634615,-0.2175346937429577,-0.3009262766791035,-0.9653598509525124,-0.1849494638622357,-0.8424731736620419,0.0398766181643162,0.5342351728365846,-0.8041018808281698
4,1,-0.2296142921733668,-0.1682233599520954,0.0405747946779197,-0.1801564331353467,0.0309339347488241,-0.1340164107201563,-0.0141371400695331,0.5901570043601511,0.691363039496412,0.4694021596874135,-0.4154572374156073,0.5740174940987368,0.7270067261340082,-0.1291316530942672,0.5563113343085199,0.8284712747239167,-0.7391675977062088,0.3224953204006216,0.4115055416645667,-0.7765352662864067,-0.6527365446798904,-0.4820025513117191,0.666061721584552,-0.2755041538116976,-0.7772577953071698,-0.079600944671102,-0.7395960098936694,0.6265094328672142,-1.3377448060299844,-0.6526106845341026
4,2,-0.2295596915744921,-0.1682187713715525,0.1694508095412566,-0.1801501983056945,-0.1222383308499597,-0.1340163209845684,0.1586848047346513,0.71174122532678,-0.0708136023789185,0.1066921961662081,-0.3068781505436879,0.2128544803460604,0.4872532039311538,0.0627489638002599,1.004093327002967,-0.0143923285503671,-0.5796107301986466,0.449979953460653,0.2880125771703835,-0.3161010543729612,-0.5412976203320656,0.2344942129829441,1.4017273873614489,-0.2988994512414214,-0.3168956962456022,1.8924494058015304,-0.5794279704938072,-0.2794401355451559,-1.8830552246883483,-0.5413515764361637
4,3,-0.2296150670419449,-0.1682240585954215,-0.1226767406334801,-0.1801562783260671,-0.0960612238328806,-0.1340164704929278,-0.1505683441302495,0.6578463727610977,0.4275326634626437,0.4787825897784799,-0.4794910578785338,0.316404715058366,0.4335153455063762,-0.1577534634902288,0.9290486696568816,0.0970007272174432,-0.7167002789654305,0.2866402673524879,0.4558363494317113,-0.6109604019037421,-0.7046132853245675,0.1328795835202215,1.4452041450070867,-0.2959253501488063,-0.6110905343467904,-0.2220370712032081,-0.7168028658252272,0.2031912937256494,-0.2509108466206022,-0.7047633914550109
4,4,-0.2296138864853508,-0.1682214070082503,0.0749503151259825,-0.1801539044072096,-0.0947342737075909,-0.1340163424829554,0.0450148505022462,0.6751697182286384,0.7118831798545934,0.6319962812658853,-0.3681278918560581,0.321455946019942,0.3405075136173378,0.0398515154834905,0.9063643632955392,0.2696126294978749,-0.7319216442595076,0.5035412055449023,0.3450093300138532,-0.5599270532926439,-0.7020253300089601,0.0986292850910926,0.8070852430857539,-0.2969511635671301,-0.5605062119100372,0.3082787493799979,-0.7315876079236772,0.2446293457337488,-2.0496778526117394,-0.7017832367738164
4,5,-0.229619596731925,-0.1682213084169802,0.1092829198181802,-0.180154296332358,-0.000686683577682,-0.1340164137529208,0.0131672733971638,0.6828689828808789,0.6620485532704378,0.4631485396267038,-0.387616445909987,0.6093761108297677,0.4066464162939834,-0.1175684416942992,0.855246988001829,1.1860019608002048,-0.6955946159059114,0.7554118868336454,0.3703412201665033,-0.671066345823476,-0.6534031392308801,-0.041456058720936,1.839748319800568,-0.2846910053451752,-0.6716126617224458,0.2721768591776559,-0.6958578145190923,0.7142606018255409,-1.8881043952314809,-0.6531073769809673
5,1,-0.2296305042485441,-0.168225379402798,-0.8615573093654384,-0.1801586501806628,-0.5177448630797786,-0.1340164676578637,-0.7781155375004387,0.7232901223051407,-3.3129957789716675,-3.517280629015491,0.6118679691417742,0.3239815615007297,-0.6433086636978237,-1.6839828810444926,1.17857603963165,-1.0153520251381734,0.733900696616121,0.3264792151837486,-0.5764381742888991,0.8871518984353278,0.7150762625070095,1.489256330789412,-0.4112086665378903,-0.3177498923107138,0.8873692968460241,-1.2389275143428915,0.7339499525850599,-1.810210527373771,0.4547107367822371,0.7152803141342969
5,2,-0.2296305042485441,-0.168225379402798,-0.8615573093654384,-0.1801575663170029,-0.5149100150848416,-0.1340164676578637,-0.7781155375004387,0.7232901223051407,-3.3305844707072523,-3.567309589501175,0.609083889991218,0.2355850196731514,-0.8334580088931954,-1.6710458227455176,1.17857603963165,-0.9755913310114196,0.6399464546092295,0.3441854142198641,-0.5574392566744045,0.8973585681575486,0.5835610787411389,1.489256330789412,-0.4112086665378903,-0.3177312912614897,0.8978442804302722,-1.1826184227986245,0.6403132526282183,-1.807772994902706,0.4597599073253696,0.5836568157148605
5,3,-0.2296305042485441,-0.168225379402798,-0.8615573093654384,-0.1801585264781237,-0.5200971837564285,-0.1340164676578637,-0.7781155375004387,0.7232901223051407,-3.3305844707072523,-3.604831309865437,0.600731652539532,0.0259589347677519,-0.6929128407053106,-1.6892492941573496,1.17857603963165,-0.9954716780747964,0.710363505554353,0.3003625716054783,-0.5479397978671607,0.8996267169847081,0.6468875610851703,1.489256330789412,-0.4112086665378903,-0.317313112117821,0.8988291079467398,-1.317292026864016,0.7105407775958492,-1.7793351160736182,0.477432004226336,0.646736756466816
5,4,-0.2296305042485441,-0.168225379402798,-0.8615573093654384,-0.1801571008356884,-0.5212431861373606,-0.1340164676578637,-0.7781155375004387,0.7232901223051407,-3.315927227594265,-3.617338549986858,0.6035157316900938,-0.1205267631179489,-0.9595352921205544,-1.7507289428878754,1.17857603963165,-1.1115981498100778,0.7159073893994802,0.3238232853283306,-0.5669387154816483,0.9075652378797666,0.6305756003080082,1.489256330789412,-0.4112086665378903,-0.3177788272761736,0.9071553769496036,-1.1731308953393065,0.7160850558827683,-1.7923352892526314,0.4547107367822371,0.6303459057202455
5,5,-0.2296305042485441,-0.168225379402798,-0.8615573093654384,-0.1801586961943576,-0.5229621897087586,-0.1340164676578637,-0.7781155375004387,0.7232901223051407,-3.342310265197642,-3.657987080381476,0.6035157316900938,-0.2771149229268012,-0.9595352921205544,-1.6413936271753014,1.17857603963165,-1.0743619441993082,0.72558487084843,0.3242659403042334,-0.5701052017507366,0.934783023805684,0.6326145954051535,1.489256330789412,-0.4112086665378903,-0.3175528589744877,0.9342828985395794,-1.241268592547139,0.7259415506150677,-1.8004603974895137,0.4635467852327189,0.6323326755077086
6,1,-0.2224183656635389,-0.1678159678602809,0.8825819247540666,-0.1791174169922935,-0.2698464533097446,-0.1338303141260375,1.0227490971191893,0.6450142650073637,-1.463251698112694,-1.3597817080703898,-0.2038672219728935,-0.3149991551386204,-0.4841619291321356,0.1212519442496056,0.786417209110906,-0.574197656969903,-0.0400060359396073,0.398631976255919,0.2183498792505887,0.0842272136207478,-0.1168337371282647,1.19398954006626,-0.3642126584524551,-0.3048256077386823,0.0841081625052264,-0.1223564255591991,-0.0404009148211953,-1.0196374959251302,0.1353506999290756,-0.1166795343659098
6,2,-0.2230536489709799,-0.1679737552884348,0.8653727066521026,-0.1792680308895884,-0.2529881551270865,-0.1339228305183961,0.9954901152888764,0.6207936616221907,-1.073369031307243,-1.0345934649134465,-0.4210253957167315,0.0284845502485353,-0.0418580174820465,-0.0643318743578099,0.6428535167966557,-0.40505692639895,-0.234965951159911,0.2946080569187399,0.4400039180862981,-0.2106321339100305,-0.2266257808207026,0.9969285813318416,-0.3296286304127569,-0.3015056649160479,-0.2114296222093268,-0.165727979658941,-0.235066685784105,-0.746633859165885,0.2502193297853502,-0.2264485651232493
6,3,-0.2227433273170314,-0.1679505117606022,0.8825819247540666,-0.1790247964694537,-0.294002977181496,-0.1334248085900514,1.0227490971191893,0.6304177424374912,-1.2961591266246404,-1.2565969770686676,-0.3736960501571769,-0.1836671501376469,-0.1038632387414049,0.0159236819924668,0.7864172091109056,-0.3611939384337214,-0.2818458110432663,0.2618515887019265,0.3893401377809979,-0.0824817251754991,-0.3642971613221851,1.035561619370385,-0.4537591470195277,-0.3051197798875233,-0.0815219198098066,-0.1380046851349584,-0.2818850357625265,-0.9099485347272182,0.2540062076926995,-0.3640323729050758
6,4,-0.2201201095028505,-0.1677865569813705,0.9212275629107216,-0.1785671277455903,-0.3293179452886383,-0.133854370737465,1.0682261651394285,0.6727636980248132,-1.615687026487766,-1.5598975500131236,-0.2957418339414402,-0.0801169154253413,-0.1203979644105632,0.0820973076279302,0.8038188687853604,-0.840215634341757,-0.1131950288072939,0.3149701858102729,0.3228439261302773,0.0218531208738517,-0.1351846930025723,1.1915546847276963,-0.3330276590514421,-0.3104458803153685,0.0213477907739625,-0.0301918730972482,-0.1130925634719021,-1.0789507860543688,0.1833178200888395,-0.1350571548999444
6,5,-0.2252873565920451,-0.1680707658606131,0.813830883857941,-0.1797160547874982,-0.1930642937872984,-0.1339331904561395,0.9136223065251696,0.5025778689409169,-0.903345011196586,-0.8188435728189365,-0.3319348628987464,0.1749702481342411,-0.2733441768503156,0.0627489638002604,0.3249624838151018,-0.0396372137102109,0.0497173473433713,0.2118315764249004,0.3766741927046658,-0.0042305906384859,0.1203562886915778,0.6602692498531081,-0.3792135932179629,-0.2924882896088347,-0.0040786651057506,0.1595586760891217,0.0495395996110358,-0.4866303955856531,-0.0009769047355175,0.1197460703422076
7,1,-0.2296108096686361,-0.1682244889665599,-0.2000109327026551,-0.1801561651000348,-0.1583977217641045,-0.1340164101963522,-0.1505683441302495,0.7147888509182918,0.333726307539526,0.7539418724497323,-0.1565378764133388,-0.1180011476371605,-0.2030715927563751,0.6348417099947433,0.4390055034673307,-1.6726657224876056,0.2923352114077502,0.4769819069907291,0.1835185302906878,0.3167124684046301,0.2534007187803072,1.23619369926803,0.0070379563361332,-0.2907632145252331,0.3166169861658426,0.9167126531996702,0.2922557823939015,-0.9432614784984352,0.0533016786031619,0.2533563385491071
7,2,-0.2296150670419449,-0.1682247714673666,-0.2429696043237675,-0.1801569736960533,-0.1483702009309492,-0.1340163376464298,-0.1960454121504884,0.71174122532678,0.9903707990013488,1.1229054560316545,-0.2762532798875059,-0.0851681463869173,-0.1514005750402427,0.8532833669367231,0.2012864025573709,-1.375407199730445,0.192788454995687,0.3610063033041729,0.307011494784871,0.2622768965527951,0.1574111034377757,1.106984042634919,-0.2810030978587658,-0.2888617739378767,0.2619142941147698,1.1589526400181145,0.1930748041501421,-0.779134292113414,0.1378752852006418,0.1569980038571425
7,3,-0.2296158069348507,-0.1682250575604023,-0.2257603862218034,-0.1801571330301215,-0.0481553085141824,-0.134016360290256,-0.1960454121504884,0.7104580145514067,0.7060202826093991,0.7570686824800942,-0.3068781505436879,-0.3503577718696519,-0.1514005750402427,0.9198004542969382,-0.6148825105668241,-1.2570718005436776,0.2450176764839899,0.2640648635814417,0.3386763574756907,0.2622768965527951,0.1967793933903498,0.9876761310453002,-0.3437032880142643,-0.2629594684293884,0.2624514727601159,2.147750144706829,0.2448214014947127,-0.5898192701940578,0.2224488917981189,0.1967333996064072
7,4,-0.2296201326000747,-0.1682251019231463,-0.328886947565992,-0.1801574309935617,-0.2219405379910463,-0.1340164133106426,-0.2778677892778113,0.7030795525930098,-0.1587570610568413,0.0629168557412355,-0.4822751370290955,0.5108771070790381,0.5327236995213505,0.5825210405909252,-0.1122542155055693,-1.0210321242991376,-0.1706763507804539,0.0648701244251422,0.487501212122524,-0.0926883948977197,-0.220155892531684,0.8717770169296706,-0.2928725728409884,-0.2946611677293138,-0.0922654927167276,1.3711282541083285,-0.170999470024159,-0.6580701793838686,0.4547107367822371,-0.2204882557608604
7,5,-0.2296184479810671,-0.1682248582875342,-0.2945114271179292,-0.1801572071562448,-0.2128931507731619,-0.1340163536683126,-0.2506088074474983,0.705325171449913,0.4099439717270587,0.7164201520854765,-0.3681278918560526,0.2583155590002433,0.0862861064539661,0.5031813821733191,0.3807410179501836,-1.32617967366875,-0.0579507125962026,0.2941654019428371,0.3925066240500791,0.0479368323861894,-0.0870330395546027,1.043677803832264,-0.2753272223516648,-0.2998777286450613,0.0474009550732458,0.7991658844179841,-0.0576497806027198,-0.8230098765925797,0.2338095255201669,-0.0868779875539621
8,1,-0.2248678031472711,-0.1680252892624921,0.813830883857941,-0.179710301678459,-0.2364615944757509,-0.1339511490382887,0.9272517974403264,0.7029191512460882,-0.01218462992697,0.0785509058930116,-0.7690352895369846,0.4578391819824908,0.8138140358971069,-0.2048077197811901,0.9316899930003256,-0.0156545728083591,-1.0808945431422463,-0.2153304753213848,0.7313206548418092,-0.993143479280172,-1.0819450126289718,0.0817476214103847,-0.3187818779391594,-0.3057115688239505,-0.9928454916393854,-0.237931760063625,-1.0808771399995298,-0.0852500486836704,0.4294648840665721,-1.082249651073014
8,2,-0.2234914855443151,-0.1679866201750763,0.856789555479053,-0.1795564747969612,-0.2615228570692908,-0.1339800471810262,0.9772720290989508,0.71174122532678,-0.4167245398454137,-0.2560177673549973,-0.7272741022785542,0.8063741183312275,0.9171560713293718,-0.1065776665022496,0.9834288561395524,-0.1365144605111112,-0.9538228897447272,-0.1533587786949807,0.6743239019983395,-0.8026189777987469,-0.9684670931840024,0.2598167085040062,-0.1367389458022381,-0.3062337760577245,-0.8025947214126584,-0.2545657367780141,-0.9533587394004092,-0.3712538586219253,0.2931372794019817,-0.9685070807407472
8,3,-0.2227433273170314,-0.1680307421839645,0.856789555479053,-0.1794910149138656,-0.2952696113919998,-0.1339304980787062,1.000033278927262,0.7127036334083102,-0.4753535122973622,-0.3904705986602717,-0.6938651524718097,1.2003701333341472,1.1548427528235847,-0.1189422885933052,0.9756602580705992,-0.1286254338986602,-0.9208027394741892,-0.281286066730915,0.6489920118456893,-0.8275686148975048,-0.95195907518596,0.2208590230869877,-0.3599526541851926,-0.3089887981261443,-0.8281107070665962,-0.1254367916174193,-0.9207091005996676,-0.3184406550821907,0.380235471271025,-0.9521162299941758
8,4,-0.2244077295349565,-0.168059332062266,0.813830883857941,-0.1796715490651384,-0.2810501344812248,-0.1339784746906032,0.9500130472686374,0.7042023620214614,-0.2203174821313868,-0.1246917460800778,-0.7690352895369846,0.9225524304474728,1.0473670359740297,-0.2109900308267182,0.9038784119134742,-0.0958070831908634,-1.0471449344710335,-0.346356348188639,0.7218211960345654,-0.981802735144374,-1.0437138545574984,0.0588599812278864,-0.2526190320078969,-0.307693613957945,-0.9818333294097916,-0.27785330417816,-1.0476114702780197,-0.1624385769340532,0.4862680526768178,-1.0440043326643476
8,5,-0.2244077295349565,-0.1680756273236281,0.813830883857941,-0.1796540274830979,-0.2583713505217277,-0.1339448116855756,0.9500130472686374,0.7056459741437566,-0.4606962691843751,-0.3654561184174301,-0.7523308146336124,0.6674652668878904,0.9667602483368628,-0.2061815666801961,0.95903545820304,-0.0330104313557519,-0.9888855235371542,-0.2467589786104897,0.7123217372273216,-0.9262330888789568,-1.0175598212921924,0.2443959580264366,-0.3697783585485091,-0.3030116609754542,-0.9257876907453532,-0.3326838200144815,-0.9890885328049928,-0.2168768021211643,0.5077270274851335,-1.0171829405335957
9,1,-0.2261816176492009,-0.168195066754655,0.8224140350309902,-0.179861219687497,0.1327321199287208,-0.133993920054658,0.8863178930584727,-0.1183357449928842,0.6620485532704378,0.4631485396267038,-0.9973297798830706,1.1448065927568123,1.1982464077051358,-0.4527870850518027,-0.1318310826393306,0.8420404004973326,-0.8481486827669971,-0.2122318904900644,0.946641721139356,-1.241505775854174,-0.7236700471940408,-1.2025574078373218,-0.4176835649348339,-0.193474904588742,-1.2420963830799547,-0.2066352409121064,-0.8480174519489609,0.816636965610259,0.2464324518780008,-0.7236377044359111
9,2,-0.2261816176492009,-0.168186413379108,0.813830883857941,-0.1798681265890363,0.1327019619713278,-0.1340054095157764,0.8772315657817019,-0.0777542042217007,0.6620485532704378,0.4631485396267038,-1.0028979381841945,0.7659642706386157,1.0080970625097687,-0.4665255540418643,-0.0849087503028549,0.9802561467474776,-0.9778463864069448,-0.2179864051768023,0.9403087486011936,-1.307282091841809,-0.8515385666515551,-1.2077517658929242,-0.2881708622905312,-0.1921163390676308,-1.3064682907472562,-0.1875369713511407,-0.9779999762311572,0.8556374851472935,0.2691537193220969,-0.8517843557272853
9,3,-0.2260188635909696,-0.1681896878441501,0.8224140350309902,-0.1798601627918704,0.1264291068335946,-0.1340021268233728,0.8863178930584727,-0.145443572622647,0.6620485532704378,0.4631485396267038,-0.963920830076326,1.3468558312198482,1.5847456202218062,-0.4424832333092566,-0.147989766622753,0.8145865878860028,-0.8498507523685711,-0.1781474573455425,0.911810372179462,-1.258516892057873,-0.7438247295004381,-1.191681720658404,-0.3589135225727946,-0.2009056792899111,-1.2587489210856817,-0.2077441726930659,-0.8492495137904982,0.8304496496129586,0.2300226476128176,-0.7440020947574076
9,4,-0.2261816176492009,-0.1681947866653697,0.813830883857941,-0.1798700784883389,0.1217395444589911,-0.1340046055988012,0.8772315657817019,-0.0520899887142328,0.6620485532704378,0.4631485396267038,-1.0028979381841945,0.7331312693883775,1.0080970625097687,-0.4533595212597221,-0.1127203313897064,0.8855878273980633,-0.8582152086963067,-0.2272821596707619,0.9371422623321122,-1.2766620826751498,-0.7640186232510118,-1.1561328327153753,-0.3421544695458979,-0.2004289412875739,-1.2762967568336523,-0.1700404921404492,-0.8578739466812604,0.816636965610259,0.2388586960633021,-0.7638697926320405
9,5,-0.2260188635909696,-0.1681868144591901,0.8224140350309902,-0.1798627514239234,0.1586378053292632,-0.1340089742124759,0.8863178930584727,-0.0883406931185312,0.6620485532704378,0.4631485396267038,-1.0084660964853187,1.89744000603162,1.6508845228984563,-0.4596563195468333,-0.0954740436766307,0.9332375481372688,-0.9831471174518468,-0.1697370128033876,0.9561411799465998,-1.3379021010084662,-0.8212673317477831,-1.1850264493996636,-0.1937679487659992,-0.1864388854877741,-1.3385199499195708,-0.2089763191163538,-0.983544254518075,0.8174494764339472,0.2779897677725815,-0.8214861164684718
