f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_distr.skewness,ela_level.mmce_mda_10,ela_level.mmce_lda_10,ela_meta.lin_simple.coef.max,disp.diff_mean_25,nbc.nb_fitness.cor,disp.diff_median_05,disp.ratio_median_02,disp.ratio_mean_10,disp.diff_median_10,ela_level.lda_mda_25,nbc.nn_nb.mean_ratio,disp.ratio_median_05,ela_level.lda_qda_25,ic.h.max,disp.ratio_mean_02,nbc.nn_nb.sd_ratio,ela_level.mmce_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_level.qda_mda_50,ela_level.mmce_qda_25,disp.ratio_median_25,ela_meta.lin_w_interact.adj_r2,disp.diff_median_25,ela_level.qda_mda_10,pca.expl_var_PC1.cor_x
3,1,-0.2367695595334424,-0.1809047089111372,0.5850455662488939,-0.4741619479236255,-0.247910504218541,0.3088737860587893,0.6115783703746379,-0.1685196942174643,-0.7971536791485722,-0.4269381916786161,-0.7307624357805109,-0.7279220147823512,-0.7859009403107577,-0.7613385570243427,0.1404904125005464,0.6387888589860209,-0.7319373041330334,0.0815023899100922,0.6403488709500501,-0.7632742476961704,0.4386093074905846,-0.2731759568173897,-0.30200133547855,0.3375446725224367,-0.0161552803071918,-0.7720924997451987,-0.558435872707421,-0.770720082380134,-0.1008102408596713,-0.1178192973550188
3,2,-0.2367633505208286,-0.1809009219069271,0.631442008497093,-0.2531222196222605,-0.1892066082268919,-0.0308950195835171,0.2584834297749221,-0.1685158810031838,-0.3347485248446327,0.8431025206504869,-0.588080242689704,-0.6787993579612304,-0.567290146844574,-0.5278783307879421,-0.1531421663291868,0.3704107020033612,-0.5874776403782547,-0.2647428507977103,-1.4243738647317128,-0.6987609277618405,0.1706457993122508,-1.0918336109332625,3.5524497793047827,0.6849601802847445,-0.5051549109192326,-0.2958150880564643,0.4905103460527259,-0.2962399186635119,-0.4481014394405033,0.2620653529952978
3,3,-0.2367435796906039,-0.1809003558950135,0.6216565770411091,-0.1293753027989989,-0.297460466455239,-1.5100609406987302,-1.397625583657372,-0.1685174287349001,-0.2924408367575457,0.0798362332108828,-0.3693855398658422,-0.4313323886925627,-0.3558942310505423,-0.3425148443008453,0.0577846568609853,0.364169349515393,-0.3693493034736309,0.0062718380205636,-0.6971837380767878,-0.4549385274218052,-0.1399482669853636,-0.6351008939770725,0.974612530547724,0.6598198437478437,-0.8354216771441187,-0.3001350645797176,0.4042025475729349,-0.3002400204921543,-0.5679106790942848,-0.9409027064473832
3,4,-0.2367645004894267,-0.1809029933285391,0.6145705749522933,-0.2973301652825336,-0.1355951736757105,0.0071825189798446,0.19598875002276,-0.1685187770025131,-0.5216855128511589,0.1777521211490045,-0.6096231675842153,-0.6338474927569966,-0.6192372660840639,-0.5919324000802392,-0.0944156505632403,0.4733930180548502,-0.6093480277196156,-0.2219061909399335,-0.6337876757530239,-0.6755171580796197,0.6436419917785522,-0.6452588703838411,0.3578387990939842,0.7141708570228571,-0.1953698046152697,-0.5031739611726477,0.0246801554094012,-0.503053694059277,-0.3407399129975044,0.5153217865621873
3,5,-0.2367657937888024,-0.1809034096182259,0.6095091448888532,-0.3769133002274006,-0.286744427963948,0.537339017438961,0.6178278383498534,-0.1685194647368048,-0.9615322419175172,-0.4957181324741747,-0.8049154509437237,-0.7714836161142893,-0.8890736910225209,-0.8603414255269991,-0.184903348199522,0.6824783264018052,-0.8050304407738967,-0.048783570586032,0.5943556492641854,-0.7960052703099101,0.6172516462761406,0.1083124904590325,-0.2167785667425305,-0.2694148810112986,0.1656194514910011,-0.929771642843966,-0.2932174746917868,-0.929277310183554,0.0961748207009614,1.7816039543965996
4,1,-0.2367591903077396,-0.1809024785166466,0.5163788317215595,-0.1293753027989989,-0.0291221148467908,0.6896491716924089,0.4678406069446645,-0.168517808265192,-0.7826822365433316,0.211664453069037,-0.7040492089113164,-0.6227253817786287,-0.7505480397172172,-0.7234679932497736,-0.2461635194992845,0.4234621981510977,-0.7043115517018399,-0.2488300617294816,-1.2491023983071925,-0.651324663104247,0.7268730814400043,0.2170404601462962,0.6666572462555572,-0.0984605925603769,0.7817760541121063,-0.7580525760446228,-0.6064766818420456,-0.759315536741026,0.9569341892265708,-1.0042168148390969
4,2,-0.236704531829175,-0.1808962429119366,0.6442642979911404,0.0386237234664141,-0.1878007139641861,-0.0719015995748303,0.1053714643821246,-0.168513219470442,-0.3449636608012734,0.3492243346601548,-0.5594168141984803,-0.5115042719949591,-0.5146215398378691,-0.503043331992156,-0.0945061382608768,0.3017558246357043,-0.5592763514380795,-0.2615460851366824,-1.786104337990828,-0.5450674302712343,0.4913899984954077,-0.827350003008879,1.402189197570116,1.3608760854625486,-0.1697677297141157,-0.3390148532890027,0.1247375647794464,-0.3396452789317594,0.12573813957657,-1.4474155735811447
4,3,-0.2367599659977218,-0.1809023236881225,0.5875762812806139,-0.2619991397798178,-0.1606825757413274,0.4260354431768261,0.4772148089074896,-0.1685185069411327,-0.6246881337472869,0.1729757363715352,-0.678787294877121,-0.6774090940889346,-0.6668554587202619,-0.637894004186467,-0.2687854439083548,0.467151665566882,-0.6789879453065804,-0.3628480369728183,-0.1788276990766097,-0.701132740994721,0.4386093074905846,-0.0775408556499937,1.4456580528879122,0.3368263771928106,0.3371533533287327,-0.6046934094691139,0.0210356802336711,-0.6026306970276089,0.2355892086617252,-0.2444475141384635
4,4,-0.2367587841896716,-0.1808999494741608,0.6057974295089974,-0.071874058793329,-0.1593079235733484,0.7101524616880648,0.6303267743002862,-0.1685158552301783,-0.5765918686181034,0.4070185904675341,-0.6929829485444516,-0.6500672379337812,-0.7188025779597518,-0.6859907439357714,-0.1126036777881331,0.3579279970274248,-0.6933763580311595,-0.1287027121117353,-1.950188264005274,-0.6982865651152657,0.3472581115206979,-0.4146351838153531,0.8076551353462339,0.7345225580289186,0.3806768806606944,-0.5593336559749487,-0.0139181498608317,-0.5594806624079987,0.4058116868191757,1.2750910872628385
4,5,-0.2367645004894267,-0.1809003414480298,0.6138957176105014,-0.1028328698900837,-0.0618794511678361,0.6603587574128997,0.461591138969449,-0.1685157566343057,-0.6822333996363635,0.6787948843055415,-0.6503052804902719,-0.6143837985448544,-0.68922157950393,-0.6548627137709176,-0.2370242620380205,0.3828934069792976,-0.6507866563664038,-0.1143527862555645,-1.7910765781730833,-0.6517990257508218,0.4122189619881691,-0.307412099521684,1.8401305154014065,0.4986822581351403,0.8739435237562588,-0.6576131218789724,-0.1568809715269731,-0.6577810371331463,1.3095156659219855,1.148462870479393
5,1,-0.2367754195686237,-0.1809046958375658,0.6564117301433963,-0.8720334588660824,-0.5975251652587481,-3.311421418888545,-3.5161952272556665,-0.1685198278101679,0.8000679538051871,0.2159631993687605,0.681228892094913,0.6628052788042967,0.7212870054016451,0.7393808611580952,-1.4750769410976248,-0.5501887899720501,0.6810048254206715,-1.5260445021655888,0.5160428663936526,0.6550700655659073,-0.6190345391829911,-1.3183188626693634,-0.4104173373901483,0.5058652114313972,-1.7775780335065845,0.7960589781959474,1.4052736151609906,0.7959580976549472,-0.8613655180384823,-1.067530923230828
5,2,-0.2367754195686237,-0.1809036118391697,0.6564117301433963,-0.8720334588660824,-0.5945884083544294,-3.32899566745625,-3.566190971057396,-0.1685198278101679,0.810027711362912,0.235068738478638,0.5895240623334347,0.536291266425371,0.6325440100341829,0.6448168272818346,-1.464851831264725,-0.5314647325081386,0.5889189839833627,-1.542738722839847,0.521015106575908,0.5293639642232809,-0.8057969842769857,-1.3002602379462191,-0.4104173373901483,0.5829622434778914,-1.7750178260164688,0.8068589195040808,1.4052736151609906,0.8061711236004169,-0.8221552214245176,-0.750960381272225
5,3,-0.2367754195686237,-0.180904572119649,0.6564117301433963,-0.8720334588660824,-0.5999620486474382,-3.32899566745625,-3.603687778908693,-0.1685198278101679,0.8109640988256039,0.1877825291816912,0.6615908152963373,0.619707098763125,0.6693398861621552,0.6787542464507362,-1.479239375188894,-0.5221027037761864,0.661436584115243,-1.554389157693372,0.5384179472138044,0.5896080203384256,-0.667755177033597,-1.3141804278369769,-0.4104173373901483,0.4816826020006646,-1.7451487386317892,0.8079389136348941,1.4052736151609906,0.8075328603931463,-0.8417603697314999,-0.6243321644887802
5,4,-0.2367754195686237,-0.1809031462999907,0.6564117301433963,-0.8720334588660824,-0.6011492482470564,-3.314350460316496,-3.6161867148591256,-0.1685198278101679,0.8188808291920007,0.2130973685022782,0.6512502113469717,0.5835602380834308,0.6772762516015224,0.679372312031627,-1.527831268819577,-0.5408267612400909,0.6516524634625288,-1.5905481292814456,0.5160428663936526,0.5739540530014201,-0.9296286054806056,-1.3141804278369769,-0.4104173373901483,0.754155963705355,-1.758803178579073,0.8154988725505875,1.4052736151609906,0.8155330640504311,-0.9562793312706988,0.7052641117373456
5,5,-0.2367754195686237,-0.1809047418569806,0.6564117301433963,-0.8720334588660824,-0.6029300476464838,-3.3407118331680543,-3.656808256698031,-0.1685198278101679,0.8446740474825186,0.213575006980025,0.6689834400496116,0.6034873535863384,0.7429316384180982,0.7539334961990646,-1.441415517576928,-0.5439474374840819,0.6689185587320248,-1.5541050007457249,0.5247442867125994,0.5758515035877236,-0.9296286054806056,-1.3130517637917796,-0.4104173373901483,0.7089033579389347,-1.7673372035461243,0.8424987258209259,1.4052736151609906,0.843278451202291,-0.9195585772988902,-0.750960381272225
6,1,-0.2295556357131762,-0.1798633332124854,0.5740791344447742,0.8785746910116007,-0.3407151466044876,-1.4631962778515155,-1.3601287758060756,-0.16811039715523,0.0363162887803442,0.293818271241511,-0.0658797432467456,-0.1365964477658361,-0.0528693688201867,-0.0509564534607287,-0.048266924768737,0.2331009472680472,-0.0666170997484787,-0.1746650983936288,0.2015486748659686,-0.1394873674488017,-0.4627224927456294,-0.7622637097358799,-0.3634298712908972,0.2489549152019307,-0.9472174042124928,0.020623192271881,1.1039417813131216,0.0218958395378749,-0.4263179413216336,-0.4977039477054584
6,2,-0.2301915924564693,-0.1800139658327404,0.5486032697921266,0.8520764218845641,-0.3232508156522088,-1.0736337679340502,-1.0351564410948322,-0.1682681919493212,-0.2446850761602494,0.1815732289709802,-0.2655713186373436,-0.2598665111094042,-0.2505570170371324,-0.274696193743123,-0.1949474826371491,0.4515482843469546,-0.2651771953476754,-0.1064674309583619,0.3146671390122889,-0.2443215123420845,-0.0282968052443955,-0.4793452557399533,-0.3288521292380677,-0.2394859089435603,-0.6604741653195665,-0.270975223047755,0.902833014797831,-0.2713882221962019,-0.2595185842971486,-1.2574732484059865
6,3,-0.2298809418442041,-0.1797707011758983,0.5587261299190064,0.8785746910116007,-0.3657400644806509,-1.2962409164583133,-1.2570125542150083,-0.1682449473364188,-0.121167057217868,0.1462279816177071,-0.2941440400763798,-0.3632094589500648,-0.2289123840206794,-0.2286784018568143,-0.1315156065941157,0.4016174644432091,-0.2945295573058168,-0.1421291278880537,0.3183963191489804,-0.3757199654436227,-0.0891976025576527,-0.5542133040713221,-0.4529600839039189,-0.1805856919142506,-0.8320080671572981,-0.1219360329954945,0.9422596098807298,-0.121171632248249,-0.2162627808896793,-0.3077616225301771
6,4,-0.2272549432723627,-0.1793129755587904,0.6032667144772773,0.9227826366718738,-0.4023245574057287,-1.6155064321049697,-1.5601117510129938,-0.1680809849033414,-0.0233571304330324,0.2035445989473394,-0.1556343713861944,-0.1620846187579276,-0.095437147085881,-0.1010197655128667,-0.0792137173603451,0.3360832633195292,-0.1558252586408706,0.0520211065917218,0.2487849565974,-0.1570387853721118,-0.1054378151745174,-0.6843858906173204,-0.3322505400699038,-0.1865714863277987,-1.0095157864719655,-0.0398564790536733,1.1014569118751236,-0.0392120990358533,-0.6886534972388748,-0.750960381272225
6,5,-0.2324276679325959,-0.180462045424937,0.4242608045669537,0.772493286939697,-0.2611727734300658,-0.9037493651128904,-0.8195497959498735,-0.1683652070502113,-0.0475329521970823,0.0922548336323034,0.0209722592227061,0.0853823505107399,-0.0030867128823436,-0.0118497585243789,-0.0945061382608764,0.3891347594672658,0.020864449616965,-0.1811296689525969,0.0672981899450576,0.0863092523213475,-0.2556597818805535,-0.2882248107533433,-0.378428079489134,0.0083259797773141,-0.3873853663739243,-0.0636163499315692,0.5592584005039991,-0.0642340126022544,0.100842713155005,-1.5740437903645894
7,1,-0.236755704111359,-0.1809022104480149,0.6474698703646523,-0.2619991397798178,-0.2252599855416141,0.3323061174823965,0.7521913998169958,-0.1685189373323619,0.257388856108645,0.3783602818027178,0.2315940344018881,0.189652140932931,0.2342827625314329,0.2126204228990681,0.3576608868276225,0.1987735085842153,0.2315108119048083,0.6962049069073469,0.1207497719043082,0.2139128042502774,-0.1866388782588611,-0.7968760737885731,0.0077532650510835,0.217589352474941,-0.8669975695222084,0.2225820947339977,1.1470128515717506,0.223262667762723,-1.5095801834899805,0.7052641117373456
7,2,-0.2367599659977218,-0.1809030191445508,0.6442642979911404,-0.3062070854400909,-0.2148719890449545,0.988411397343402,1.1209100103547582,-0.1685192198463565,0.2053767888627492,0.2532190006330206,0.1305463782651056,0.1011386743967603,0.1311100118196698,0.1131680521557638,0.5303114139176476,0.3204798820996088,0.1307919228327528,1.249032248554479,0.2040347949570963,0.1218864508145436,-0.1358882138311463,-0.6305862377962864,-0.2802354348523422,-0.229908637881884,-0.6946102651877718,0.1588624410160033,1.0151491133953323,0.1586652786576261,-1.2164365373760526,1.0218346536959486
7,3,-0.2367607066749554,-0.180903178498426,0.6429145833075566,-0.3062070854400909,-0.1110545082678125,0.7042943788321635,0.7553161338046105,-0.1685195059527478,0.2058875456605812,0.1486161740064426,0.1843810137383373,0.1553589654162999,0.235725738065863,0.2057093259491096,0.5828847662443273,0.3516866445394567,0.1843168181681877,1.1748672852186262,0.2873198180098817,0.1598354625406203,-0.1358882138311463,-0.4074869781957752,-0.3429242286322789,-1.0391880425935307,-0.4957674834554762,0.1815423177630859,0.8933905109334395,0.1807935015394773,-1.099739226024967,1.148462870479393
7,4,-0.2367650369256266,-0.1809034764989063,0.6351537238769488,-0.3857460566030795,-0.2910870791309727,-0.1597728424133579,0.0616251885556116,-0.1685195503175628,-0.1313821931745088,-0.0663211409796793,-0.2071106235025535,-0.2529151917479256,-0.1646999727385337,-0.1819301688294534,0.3163080090078417,0.4983584280067229,-0.2076235444493561,0.6922977488772017,0.5160428663936526,-0.2386291605831738,0.5360505831917969,-0.4131302984217577,-0.2921027524408745,-0.5411699473863639,-0.5674532931787072,-0.1726957571437288,0.7751107256847434,-0.171981436326962,-0.8669669889833338,-1.3207873567977
7,5,-0.2367633505208286,-0.180903252633764,0.6375157245732205,-0.3592477874760428,-0.2817144507129339,0.4084611946091201,0.7146945919657053,-0.1685193066705771,0.0014145742618212,0.1810955904932333,-0.1046570080568662,-0.1333524987304784,-0.021845394829938,-0.053709654684696,0.2536000345458984,0.4047381406871931,-0.1046025093413669,0.8249990434283251,0.2985073584199562,-0.1110256086542449,0.0975648425363412,-0.60349830071157,-0.2745605909913776,-0.1444314936564229,-0.7406940000098508,-0.0333765142687908,0.9505425080073894,-0.0349566715585739,-1.1678904558540013,0.2620653529952978
8,1,-0.2320076697376951,-0.1804562916007233,0.6349850095415008,0.7857424215032155,-0.3061301477419247,-0.0133207710158119,0.0772488584936521,-0.1683197283291215,-0.9876659647399232,-0.3686662973934899,-1.011591469352753,-1.013389529893773,-1.0478009998098492,-1.0028898235924015,-0.3059758876368667,0.7386504987935257,-1.0122235840078413,-0.231425448686106,0.4911816654823731,-1.0616483523924385,0.8121341976785613,-0.0045539140606189,-0.3180073482682968,-0.1204883160022326,0.0341954669984106,-0.9556915019834884,-0.0311465779642832,-0.955831177641776,0.1244933682554919,0.1987512446035842
8,2,-0.2306298931610705,-0.1803024455968562,0.6442642979911404,0.8343667453513279,-0.332092328459892,-0.4175284880730379,-0.2570976781804153,-0.1682810574365298,-0.8067729321744092,-0.3017969105089188,-0.8984797752750444,-0.9165344801238258,-0.9020604708323934,-0.8643307579127472,-0.2283374430649372,0.6824783264018052,-0.898842891738156,-0.1564080145073125,0.3569311805614649,-0.9530193063265474,0.9136355265339908,-0.102371464644317,-0.135997504222781,-0.1528116058353898,-0.2662022118417956,-0.7807324527917079,0.1505802069346239,-0.7809331083256039,0.0053065142622495,1.148462870479393
8,3,-0.2298809418442041,-0.1802369775763788,0.6452765840038286,0.8564928000724035,-0.3670522324591763,-0.4761093166320563,-0.3914612396475637,-0.1683251815051508,-0.8310338800714312,-0.4398344305777835,-0.8656438223831995,-0.8952171007486225,-0.8580497170322706,-0.8215156694910535,-0.2381101144096557,0.6575129164499325,-0.8654617742171302,-0.2187804645158171,0.4427023237053779,-0.9373653389895408,1.1470885829014823,-0.1200538680190632,-0.359170641321263,-0.1518538787292223,-0.210731049555962,-0.8152922649777372,0.1108222959266587,-0.8145509853961088,0.0130863350189884,-0.4343898393136218
8,4,-0.2315471084216088,-0.1804175341700276,0.6363347242250846,0.807868476224291,-0.3523215847954922,-0.2212827124003269,-0.1258588507008746,-0.168353772718104,-0.9771954503843664,-0.5100472868065827,-0.9912730896627718,-0.979559775667906,-0.9987398316392194,-0.9631650630751613,-0.3108622233092262,0.7292884700615735,-0.9915042696844466,-0.2252450350747852,0.5471193675327514,-1.0251224286060905,1.041527200891836,0.0484932960636173,-0.2518565280843023,-0.2979072624197862,-0.0468777701885784,-0.9448915606753528,-0.0545043506814628,-0.945192608948578,0.0454503893670227,3.364456664189615
8,5,-0.2315471084216088,-0.1804000104098622,0.6378531532441168,0.807868476224291,-0.3288275295609418,-0.4614641094923017,-0.366463367746699,-0.1683700687401723,-0.9239064911438902,-0.4025786293135223,-0.9263268402965812,-0.953144762094284,-0.949678663468593,-0.9082696019360604,-0.3070617400085019,0.7199264413296212,-0.9258931076603638,-0.2509612388368338,0.5682513883073393,-0.9995068456909902,0.9623561643846008,-0.039542499461711,-0.3689945597662783,-0.2579221557372873,-0.1040557374678223,-0.8919718482654941,0.1348427004939713,-0.8924253082303171,0.1073777625906658,0.13543713621173
9,1,-0.233322876956509,-0.1806072283705259,-0.228832387952239,0.7459508540307818,0.076335575903508,0.6603587574128997,0.461591138969449,-0.1684895137469498,-1.2246571189339903,-0.3653228280492612,-0.9460556241473445,-0.8419236523106144,-0.964108418812894,-1.0522788822835685,-0.5019722407170527,0.9508564833844648,-0.9454613489657924,-0.3787608260410474,0.3109379588755974,-0.719158521564607,1.1897191410207626,1.2572924884690857,-0.4168910589106954,-1.6018527174670134,0.9814722383411074,-1.2591698527420714,-1.3418323775268677,-1.2590729396726863,0.970315480928162,-1.1308450316226646
9,2,-0.233322876956509,-0.1806141361306688,-0.1861476610838962,0.7371180976551029,0.0763043338087812,0.6603587574128997,0.461591138969449,-0.1684808599674402,-1.2858628085408623,-0.3715321282599717,-1.0155825796489992,-0.912827109797704,-1.0838753881706065,-1.1260534375298727,-0.5128307644334065,0.9446151308964968,-1.015101266552757,-0.4018485780373615,0.3333130396957464,-0.8415440843812,1.0029566959267726,1.2245612311583869,-0.2874018964725021,-1.5522903397228387,1.0224355581829534,-1.2958896531897297,-1.3471334323279294,-1.2962653758241056,1.1066179405862304,0.9585205453042352
9,3,-0.2331599503698693,-0.1806061713435156,-0.2573451106429502,0.7459508540307818,0.0698059781056077,0.6603587574128997,0.461591138969449,-0.168484134585343,-1.2404905796667829,-0.3285446652627474,-0.953448248900619,-0.858143397487399,-0.975652223088338,-1.0476714843169297,-0.4938283479297874,0.91652904470064,-0.9535188600915572,-0.3875696914181024,0.2947781782832647,-0.7386073900742197,1.569334110940069,1.270460235663045,-0.3581316985812444,-1.6008949903608458,0.9959800807850944,-1.2624098351345114,-1.3307332940371437,-1.2623070645554186,0.94324170469471,1.0218346536959486
9,4,-0.233322876956509,-0.1806160882726139,-0.1591533674122168,0.7371180976551029,0.0649478323755909,0.6603587574128997,0.461591138969449,-0.1684892336445892,-1.2571753017292957,-0.3815625362926563,-0.952677238957026,-0.8738997213734193,-1.0117266114490937,-1.07632725215822,-0.5024246792052343,0.9414944546525126,-0.9517922505646078,-0.3792581006994293,0.3034795986022143,-0.7575818959372586,1.0029566959267726,1.231333215429565,-0.3413756916768856,-1.5800644258017,0.9814722383411074,-1.2829297236199673,-1.294454200242376,-1.2841799617886331,1.0132600915053616,1.9082321711800443
9,5,-0.2331599503698693,-0.1806087602973639,-0.1972828072234639,0.7459508540307818,0.1031725352738254,0.6603587574128997,0.461591138969449,-0.1684812610662457,-1.316337964144841,-0.3194695341855556,-1.037397625700073,-0.9068026330177548,-1.0853183637050363,-1.1373471813261462,-0.5074015025752294,0.9602185121164172,-1.037547190403101,-0.3792581006994293,0.3420144600146961,-0.8126079629400674,1.6342949614075446,1.2253136738551842,-0.1930161416049692,-1.5992189679250526,0.9823256408378124,-1.3196495240676234,-1.323941317573283,-1.319840444048232,1.060250208876066,0.4520076781704737
