f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_meta.lin_simple.coef.max,ela_distr.skewness,ela_level.mmce_lda_10,nbc.nb_fitness.cor,disp.ratio_mean_02,ic.eps.s,disp.diff_mean_02,nbc.nn_nb.cor,disp.ratio_median_02,disp.ratio_mean_05,ela_level.lda_mda_25,ela_level.mmce_mda_10,nbc.dist_ratio.coeff_var,ic.h.max,ela_meta.lin_simple.coef.min,ela_level.qda_mda_10,ela_distr.kurtosis,disp.diff_median_10,disp.ratio_mean_10,disp.ratio_median_05,nbc.nn_nb.sd_ratio,ela_level.mmce_qda_25,pca.expl_var_PC1.cor_x,ela_meta.lin_simple.coef.max_by_min,disp.diff_mean_10,nbc.nn_nb.mean_ratio
4,1,-0.2367585076519839,-0.1809023726315528,0.5885882591362825,-0.090404232434942,-0.1685177354363236,0.0181126072355045,0.453795269640407,0.2837752184276351,-0.7202866928295825,-0.0347584268581029,-0.7204040230904066,0.6246476380508376,-0.690889286080934,-0.8004572222317637,-0.2249964301389999,0.6567417474991573,-0.4817549871569507,-1.3001089912661823,-0.1341096249339683,0.8366884911934374,-0.2785870715546721,-0.7847530067262184,-0.8130883746476864,-0.7679899031407016,0.7752648620681014,0.6435122561651181,-0.9745223318992924,0.7643348015422179,-0.8130922276681597,0.4709202863920966
4,2,-0.2367038491817848,-0.1808961370269586,0.7100789948185228,0.0734318807309005,-0.1685131466416284,-0.1351117943772178,0.0884806297874696,0.4094287818160051,-0.6161621041334828,0.0878792065802411,-0.6161107173324338,0.2776914990382384,-0.5822867362843525,-0.650224840633947,-0.0740942634903439,-0.1068817504679759,-0.3759020027654684,-1.8418892297062015,-0.1341095351972932,0.0430161543896891,-0.3020003084060899,-0.5662916420919326,-0.5788401361058566,-0.6253575819857577,0.545355045915589,-0.2478121731815979,-1.40746409634684,1.547904650062767,-0.5795229004481776,0.3493058748950863
4,3,-0.2367592833418474,-0.1809022178030316,0.6562255816401157,-0.2197417318663364,-0.168518434112256,-0.1089257773266481,0.4632430620503975,0.248435153724656,-0.7690950937808786,-0.1901075968878935,-0.7689543550811869,0.3771684339998924,-0.7442855397309216,-0.7790779986966896,-0.2475057032071168,0.3924105366643804,-0.5441811061570554,-0.2203108771530854,-0.134109684707464,0.147908080594003,-0.2990239267845,-0.6999412151539478,-0.7299911401802484,-0.743085847066029,0.4938235353986468,0.2270279263986257,-0.2323364499892306,1.5942124743739374,-0.7293352849047718,0.5145767418012818
4,4,-0.2367581015339781,-0.180899843589114,0.6735356073046036,-0.0343278340800715,-0.1685157824013333,-0.1075983755406745,0.6175570047468966,0.4622207303229245,-0.7663060422979476,-0.0020468902666566,-0.7665323430544361,0.3820209674126562,-0.7175874129059273,-0.7929456031518737,-0.0921016819448375,0.6773008416751949,-0.4356139426786176,-2.007433191451765,-0.1341095566959406,0.3104459945706598,-0.3000505267925026,-0.7476095628794001,-0.781568733987624,-0.7572358789266382,0.4046343825808617,0.2677970258575338,1.2520353138309277,0.91454132132568,-0.7817045820005832,0.4054356032783224
4,5,-0.2367638178328583,-0.1809002355629757,0.6812289520443763,-0.0645195047765109,-0.1685156838054618,-0.0135187739597975,0.4474967413670812,0.7104737774339756,-0.7207515347434033,0.0306238079520164,-0.7210278746730544,0.6586153719401825,-0.6827440948461913,-0.7594322257185144,-0.2159026838194811,0.6273716129619599,-0.45461319628734,-1.8469057133954607,-0.1341096279667695,1.1733529455545937,-0.2877809675296318,-0.716758786430918,-0.7521981597362006,-0.7153517846192335,0.4680577801401718,0.7298468197251572,1.1283376668459113,2.0144480972381817,-0.7528053262598059,0.4303821492264242
5,1,-0.2367747369103841,-0.1809045899524309,0.7216190119281817,-0.814659773706447,-0.1685197549812755,-0.5307529471533639,-3.5615165046052413,0.2877018922835226,0.5598879378358476,-0.8932218609265115,0.5597027273513102,0.3844472341190378,0.5643751853178987,0.5816806884681475,-1.4477901802913868,-3.355218630282009,0.5197770959316802,0.4807427184209232,-0.1341096818723656,-0.8995254601148004,-0.3208652039191642,0.6650664243860993,0.648276783227942,0.5943751643987872,-0.5387886561139303,-1.7538706708400853,-1.0363711553918091,-0.3830839704693169,0.6477057679957958,-0.5019950055839857
5,2,-0.2367747369103841,-0.1809035059540549,0.7216190119281817,-0.814659773706447,-0.1685197549812755,-0.5279171342469657,-3.611904730791853,0.3051537760874629,0.4367048306730512,-0.8932218609265115,0.4366204798100575,0.2995278993956743,0.4408397849242855,0.4938525269186554,-1.437615988864598,-3.3728407110043275,0.5170629168447247,0.4857592021101821,-0.1341096818723656,-0.8620852824894646,-0.320846588606729,0.5713446612763613,0.5601650604736749,0.5038149604908859,-0.7211309240969616,-1.7514724885189727,-0.7271270379292776,-0.3830839704693169,0.5596506971770276,-0.4832850961229024
5,3,-0.2367747369103841,-0.1809044662345164,0.7216190119281817,-0.814659773706447,-0.1685197549812755,-0.5331060685012261,-3.649695900431812,0.2619603636727107,0.4957397537284284,-0.8932218609265115,0.4958863801616148,0.098147762765984,0.5222916972717235,0.5597236480807741,-1.4519318865359203,-3.3728407110043275,0.5089203795838416,0.503316895022591,-0.1341096818723656,-0.8808053713021325,-0.3204280888049441,0.6049798038303017,0.5966991894205663,0.5751311210683578,-0.5863562042834154,-1.7234936947726631,-0.6034293909442615,-0.3830839704693169,0.5966937744964197,-0.4739301413923641
5,4,-0.2367747369103841,-0.1809030404148846,0.7216190119281817,-0.814659773706447,-0.1685197549812755,-0.5342524609527487,-3.662292956978465,0.2850841097129309,0.4803999705723074,-0.8932218609265115,0.4806203649626998,-0.042575706204161,0.4869958685878331,0.5649239997514685,-1.5002818050862357,-3.3581556437357287,0.5116345586708023,0.4807427184209232,-0.1341096818723656,-0.9901544615094628,-0.3208941610718413,0.6055923643735027,0.6045790995855826,0.5655090994031431,-0.8420317756943995,-1.7362840004852635,0.6953959023983638,-0.3830839704693169,0.6046679331254796,-0.4926400508534406
5,5,-0.2367747369103841,-0.1809046359718448,0.7216190119281817,-0.814659773706447,-0.1685197549812755,-0.5359720496300326,-3.703233390755088,0.2855204068080293,0.4822593382275946,-0.8932218609265115,0.4825286168625644,-0.1930042419998328,0.5064538254263873,0.5741690693882574,-1.4142963819660288,-3.3845887648192066,0.5116345586708023,0.4895215648771263,-0.1341096818723656,-0.9550914380190688,-0.3206680194985539,0.6794894408123751,0.6697674473143476,0.5824891376358753,-0.8420317756943995,-1.7442779415556378,-0.7271270379292776,-0.3830839704693169,0.6698185057543946,-0.4957583690969602
6,1,-0.2295549541599245,-0.1798632273466657,0.6434033404071615,0.8925693771297321,-0.1681103243312237,-0.2827701589555735,-1.3885242503075963,0.3588183187845791,-0.2187222678157848,0.7664904469548542,-0.2188640477933581,-0.22939824259556,-0.2162056413450388,-0.144635094872065,-0.0280853093391129,-1.5019631409848524,-0.2754773765479092,0.1634501250752646,-0.1339235260850886,-0.4841177750336916,-0.3079310090567538,-0.1182314484015273,-0.1203726355958555,-0.1408604910784866,-0.3861761057368314,-0.9760602046926834,-0.4797317439593657,-0.3330277334452791,-0.1201321873712009,0.2807028735377994
6,2,-0.2301909108058844,-0.1800138599641268,0.6192013600799604,0.8667277189016814,-0.1682681191234318,-0.2659061226292274,-1.0610007800946173,0.2562885014364293,-0.3214523307704169,0.7501142594727443,-0.3216160731706708,0.1005740294723615,-0.3365734673695843,-0.3272252201986425,-0.1740354359127831,-1.1113403516401332,-0.487183345330873,0.2775751290059157,-0.1340160435983831,-0.3248484479925803,-0.3046085205150717,-0.339978365040254,-0.3166540342517002,-0.3361309307548986,0.0379678654410749,-0.7074637847281108,-1.2219176258693245,-0.2961917046988798,-0.317337089070009,0.4989851505837112
6,3,-0.2298802602411643,-0.1797705953117967,0.628818041004676,0.8925693771297321,-0.1682448745108068,-0.3069349051047742,-1.284598533797709,0.2240025163991399,-0.4502135408990761,0.7664904469548542,-0.4504597735634373,-0.1032323738637056,-0.4374833365555756,-0.3711393009733891,-0.110919434229783,-1.3345533741228268,-0.4410423008525346,0.2813374917728598,-0.1335180156359655,-0.2835453948979636,-0.308225406775637,-0.2943704482328413,-0.2951633701652947,-0.3649969957505414,-0.0214915697707811,-0.8681420002426309,-0.29418527348173,-0.4284052014258592,-0.2947719167792649,0.4490920586875075
6,4,-0.227254262071232,-0.1793128697031787,0.6711314370734246,0.935681876940197,-0.1680809120796861,-0.3422618935451164,-1.5900771550540442,0.2763581678109608,-0.2359214186271941,0.803265401637248,-0.2360383148921376,-0.0037554389020515,-0.2410937256734226,-0.2128174834433819,-0.0588779948962967,-1.654687840578285,-0.3650452864176245,0.2111067201232297,-0.1339475829879878,-0.7346103920032013,-0.3135555912362605,-0.1678488524008005,-0.162637608299123,-0.2285906886142651,-0.0373474191606056,-1.0344159745064128,-0.7271270379292776,-0.2998120671534995,-0.1628306963424083,0.3836073755737264
6,5,-0.2324269859397796,-0.1804619395480124,0.5010764627213705,0.7891166053567686,-0.1683651342231641,-0.2059618647035572,-0.8437015546648531,0.1747009446530088,0.0025424831634244,0.7010673737719615,0.0031170241735585,0.2412974984425112,0.000546947623974,-0.0602738344363671,-0.0740942634903435,-0.9409935713243818,-0.4003296145481184,0.0280050654652577,-0.1340264036616483,0.0192446130402694,-0.2955842307200775,-0.0794730722135432,-0.0709441081971218,-0.0548282973659799,-0.1840140260165191,-0.4516576704761384,-1.531161743331856,-0.3490054808496826,-0.0713823665325508,0.4366187857134497
7,1,-0.2367550214561369,-0.1809021045629261,0.7131242771113494,-0.2197417318663364,-0.1685188645034801,-0.1712834930449976,0.7403783060767569,0.436042904617014,0.127584957981508,-0.2636983446254545,0.1276304606397094,-0.0401494394977787,0.10236183805827,0.1673860053695528,0.3758210865951785,0.2984261061453484,-0.2293363320695707,0.0819322651247964,-0.1341096244101579,-1.5184769680003145,-0.2938578328557131,0.1429977796126029,0.1647368412837999,0.1523281690733439,-0.1166266661097479,-0.9009171586311648,0.6953959023983638,0.0623975276831578,0.1645622419811938,0.2464013728591524
7,2,-0.2367592833418474,-0.180902913259447,0.7100789948185228,-0.2628542316768013,-0.1685191470174713,-0.1612525590941745,1.111991474203027,0.3217330657012053,0.0374056267000649,-0.3045775557715693,0.0377958327384016,-0.0086079723148153,0.0159323088451569,0.0743574921493677,0.5476118586510472,0.9563171197785704,-0.3460460328088969,0.1659583669198941,-0.1341095518593564,-1.2385670686108978,-0.2919549342512221,0.0444312194793668,0.0622980091385967,0.0532779460490778,-0.067077136766534,-0.7394395490096073,1.0046400198608954,-0.2443998338123612,0.0619727118172598,0.3680157843561628
7,3,-0.2367600240189676,-0.1809030726133192,0.7087967706952275,-0.2628542316768013,-0.1685194331238592,-0.0610035560307613,0.7435275702134269,0.2261840018746332,0.0745929798058155,-0.2882013682894594,0.0746397732665523,-0.2633659764849057,0.068876051870991,0.1228941077425082,0.599923409261351,0.671426814767756,-0.3759020027654684,0.2499844687149889,-0.134109574503457,-1.1271379685354936,-0.2660327669571438,0.1361482389931745,0.1661695522228934,0.1059160645705446,-0.067077136766534,-0.5531807220698901,1.1283376668459113,-0.3111828587486548,0.1658629912611114,0.3991989667912969
7,4,-0.2367643542689761,-0.180903370613794,0.701423981986279,-0.3404222757913339,-0.1685194774886736,-0.2348479376596867,0.0443909318741845,0.0298503090803045,-0.3158742278045551,-0.3863359780637986,-0.3155610431037935,0.5639909703912922,-0.3297858080072987,-0.2671322675595147,0.3346741354266606,-0.1949921540795682,-0.5468952852440161,0.4807427184209232,-0.134109627524486,-0.9048740569184192,-0.2977587749949199,-0.2480385962380096,-0.2314077333756234,-0.279530803312459,0.5889586317376174,-0.6203298270610327,-1.283766449361824,-0.2570422108410848,-0.2314876365954487,0.5457599242364091
7,5,-0.2367626678644362,-0.1809031467486558,0.7036678742020458,-0.3145806175632831,-0.1685192338416909,-0.2257974709371395,0.7025871364368046,0.2558522043413308,-0.1908317529864726,-0.3536244414723523,-0.1909742123338015,0.3213642997531109,-0.2130380669759712,-0.160813966736446,0.2722784304818402,0.3747884559420614,-0.4356139426786123,0.2612715570158214,-0.1341095678814334,-1.19221256297953,-0.3029793359489802,-0.1209601271848768,-0.0895693504053417,-0.1782165751904943,0.1608506982122494,-0.7826068307896293,0.2624541379508163,-0.2383543635420802,-0.0895928564513968,0.4522103769310203
8,1,-0.2320069878091595,-0.1804561857239054,0.7012637039708671,0.8020374344707941,-0.1683196555026171,-0.2493739367493747,0.0601372525575008,-0.2463257521170502,-1.1223749482854988,0.7010673737719615,-1.122091048011859,0.5130393695572737,-1.0723557422414314,-1.120567758405573,-0.2845109481311013,-0.0481414813935811,-0.8264557312010072,0.455660299974626,-0.1340443624613851,0.0418275773222182,-0.308817649493484,-1.061686059575135,-1.1082268281009986,-1.0708005849577469,0.8585080713646971,-0.0567569815996563,0.2006053144583169,-0.2846386465801471,-1.1083623142094494,0.785870428986917
8,2,-0.2306292114434037,-0.1803023397228918,0.7100789948185228,0.8494568773192674,-0.1682809846104869,-0.2744437295708302,-0.2768340100654678,-0.1852441588032592,-1.015926150020291,0.741946584918076,-1.0158894903540223,0.8478641750379637,-0.9777810217935736,-1.00095966997962,-0.2072591229613239,-0.4534493380069047,-0.7857430448965912,0.3202152403646218,-0.1340732609542547,-0.0719786768881282,-0.309340257153703,-0.9243611232539144,-0.9635230232525296,-0.9592983338961444,0.9576071300511249,-0.3381437072768257,1.1283376668459113,-0.0907416640315242,-0.9632439380238628,0.7297407006036809
8,3,-0.2298802602411643,-0.1802368717036287,0.7110406629109947,0.8710346619396898,-0.1683251086785813,-0.3082019704459308,-0.4122523679419876,-0.3113340192867278,-1.0005863668641688,0.741946584918076,-1.0004399893955047,1.2263617812335263,-0.9569655330825622,-0.9703353768077568,-0.2169831289267506,-0.5121896070812996,-0.753172895853058,0.4067495840043462,-0.1340237112515939,-0.0645500702164348,-0.3120973917621667,-0.8819273838067248,-0.9198253396101702,-0.9264702599795288,1.1855349650299123,-0.2861830903193938,-0.4178829204667461,-0.3284903313974743,-0.9199233315709556,0.704794154655579
8,4,-0.2315464265635622,-0.1804174282939286,0.7025459280941624,0.8236152190912164,-0.1683536998911932,-0.2939776535803277,-0.1445649163256108,-0.375469692266208,-1.0865821209212143,0.7010673737719615,-1.0863113248894023,0.9594724435315268,-1.039322466678304,-1.0893656483814111,-0.2893729511138148,-0.2566694366076825,-0.8264557312010072,0.5120957414787941,-0.1340716884447794,-0.0336470664621893,-0.3108012144518612,-1.02231512284395,-1.05951465617181,-1.0504245390784688,1.0824719439960278,-0.132699421768212,3.293046489083632,-0.2141674888575708,-1.0591035045221362,0.7765154742563788
8,5,-0.2315464265635622,-0.1803999045340882,0.7039884302328699,0.8236152190912164,-0.1683699959130671,-0.2712911503291429,-0.3870582548486818,-0.2773028458690442,-1.0614806575748343,0.7010673737719615,-1.0618343245584496,0.714419506186964,-1.0135293611016154,-1.0344730474129775,-0.2855913932383708,-0.4975045398127009,-0.8101706566792407,0.5334157971581472,-0.134038025031888,0.0254846426444921,-0.3061156713663099,-0.967908609143288,-1.0108024842426246,-0.9859003937940888,1.0051746782206137,-0.1862588269397188,0.1387564909656801,-0.3389558540359965,-1.010749563899113,0.7671605195258406
9,1,-0.233322194826681,-0.1806071224909084,-0.1193597349381979,0.7632318776983376,-0.1684894409184191,0.1199454419753636,0.4474967413670812,-0.2432716724513605,-0.7867590865061097,0.7092350483266295,-0.7867891709145349,1.1729839136931264,-0.9049268113050336,-0.90215298823644,-0.4795312899932669,0.6273716129619599,-1.0490184163318157,0.2738127662389715,-0.1340871339959714,0.8494656946687503,-0.1964949226273007,-1.1106352157090982,-1.0251295936335605,-1.0051444371245182,1.2271565696782116,0.830570477211873,-1.098219978884429,-0.3899804934309006,-1.0257930120929424,0.9979160695458034
9,2,-0.233322194826681,-0.1806140302509232,-0.0788093970389806,0.7546179916223208,-0.1684807871390128,0.1199152737529551,0.4474967413670812,-0.2489435346876414,-0.9066883002721512,0.7010673737719615,-0.906458583327184,0.8090439077358503,-0.9741609368003544,-1.0240723440715915,-0.4903357410659631,0.6273716129619599,-1.054446774505737,0.2963869428406365,-0.134098623596297,0.9796148835568232,-0.1951353153635121,-1.1837526696384424,-1.1440446015783432,-1.0736305913298685,1.044814301695185,0.8689413943496687,0.942791196368396,-0.2520343400171575,-1.1437653163498145,0.9916794330587778
9,3,-0.2331592682649773,-0.1806060654639177,-0.1464467195428134,0.7632318776983376,-0.1684840617568765,0.1136402834919891,0.4474967413670812,-0.2096767961287758,-0.8058176049728053,0.7092350483266295,-0.8056515070016557,1.3670852502036714,-0.920764683150368,-0.9033086219410384,-0.4714279516887449,0.6273716129619599,-1.0164482672882822,0.2575091942488773,-0.13409534086412,0.8236141434512567,-0.2039313952171706,-1.1060688552961462,-1.0365912811463125,-1.01306845496646,1.5977870491654511,0.8441601770315089,1.0046400198608954,-0.3273835348756334,-1.0368776581305006,0.9636145688671632
9,4,-0.233322194826681,-0.1806159823928321,-0.0531649145730723,0.7546179916223208,-0.1684891608160619,0.1089491249074688,0.4474967413670812,-0.2581057736847091,-0.8244112815256812,0.7010673737719615,-0.8245505402406974,0.7775024405528916,-0.9361500443715508,-0.9113980578732288,-0.4799814754546294,0.6273716129619599,-1.054446774505737,0.2662880407050831,-0.1340978196695815,0.8904716034964993,-0.2034542916540156,-1.134469389571824,-1.0724090546236555,-1.011370451143187,1.044814301695185,0.830570477211873,1.8705235487559904,-0.309533186201599,-1.0727330948030116,0.9885611148152652
9,5,-0.2331592682649773,-0.1806086544177181,-0.0893877460561677,0.7632318776983376,-0.1684811882378136,0.1458599450242567,0.4474967413670812,-0.2013871513219041,-0.8783329435290173,0.7092350483266295,-0.878128382044582,1.8960113921949056,-0.9682782986863726,-1.0292726957422846,-0.4849335155296148,0.6273716129619599,-1.0598751326796596,0.3051657892968424,-0.1341021883361866,0.9353403877935292,-0.1894535083346676,-1.1949458213823865,-1.145477312517437,-1.0957046410324196,1.6612104467247657,0.8313698713189104,0.4480006084283489,-0.1514842123009226,-1.1457447174279498,1.0072710242763414
10,1,0.0653621518149795,-0.1411205233868821,0.6930895251848587,1.5910263296035667,-0.1477740029549929,-0.0873554983045775,0.8537518149966347,0.791625037122297,0.6073018130456772,1.5023162475849186,0.6077026020632834,-0.4332046459316319,0.6109837796055986,0.6088380805262139,0.4938597145643839,0.4159066442941382,0.2646442617573447,-0.6655238045748598,-0.1254661261574678,-1.955873328829636,-0.2830409574188071,0.6298720368131019,0.6239206972633478,0.6051291886128506,-0.6438336583215438,-1.1703129727027732,-0.0467899795117151,-0.3163986774850002,0.624066063691207,-0.2057547724502417
10,2,0.032545432693376,-0.1459642508479167,0.6946923053389781,1.5823693740971696,-0.1526352970696506,-0.0447127159301765,1.5528884533358769,0.8147487831625178,0.7500082805889909,1.498211991121198,0.7501976429704644,-0.2027093088253604,0.7241114356437051,0.7382690554412569,0.6946424303319872,1.1031677924645578,0.2700726199312669,-0.6818273765649541,-0.104190453863726,-1.98826205391822,-0.2695427875352105,0.7154634508949006,0.7177632637739877,0.7347434804560338,-0.3425725199148036,-1.071188103430134,-1.5930105668243555,-0.4240143973060198,0.7175503488957178,-0.2088730906937545
10,3,-0.0462274713291417,-0.1584816352633433,0.703026762140398,1.5306429882106878,-0.1584694851042262,0.0958108640485713,0.6679452309335083,0.7493042188977417,0.8690078105273898,1.4696047109934722,0.8688395351293404,-0.5059926471230863,0.8612221547618915,0.8792563674022846,2.1898884217008625,0.9151989314264938,0.2483591872355732,-0.4937092382177231,-0.131873278658211,-1.2299498848717327,-0.2435702899519555,0.8991202392109532,0.9133283069602856,0.8830358143552234,-0.4555454468173309,-0.6898771143732894,-0.9745223318992924,-0.2023019738412769,0.91339794699809,-0.1558616805540311
10,4,0.1265408848258418,-0.1311860124029294,0.6890825747995606,1.6254818739076344,-0.1412117910738161,0.0952678360452184,0.0317938753275311,0.8963363399459388,0.5636066731464221,1.5881585071544824,0.5632990482395163,-0.3531378446210376,0.5517048878416311,0.5100313987830352,-0.1686332103764352,-0.2507954097002429,0.3379270971052939,-0.8197806780195904,-0.1303138614779823,-2.1409942070882417,-0.2345694416615094,0.4789037065751342,0.4992748455621907,0.5145689847049493,-0.5645544113724015,-1.419723934098448,-0.788975861421777,-0.0478779993126499,0.4991941328191197,-0.2837127285380669
10,5,-0.0462274713291417,-0.1607167251780106,0.7054309323715771,1.5134152160586538,-0.1653051341467689,0.1227812548817617,0.6868408157534883,0.5307193742533902,0.7737152181939068,1.445060848956694,0.7738306088072464,-0.1978567754125966,0.7689099874347954,0.8532546090488153,2.096339882829768,0.8212145009074626,0.2320741127138116,-0.2767463186572536,-0.13251899511328,-1.3042359515886697,-0.2161885442717513,0.903241101047032,0.899001197569348,0.8377557124012727,-0.2355455365334613,-0.671491049911427,0.2624541379508163,-0.340316610958595,0.8990331506024787,-0.1090869069013333
