f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ela_distr.skewness,ic.eps.ratio,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_mda_10,ela_level.qda_mda_50,nbc.dist_ratio.coeff_var,nbc.nn_nb.mean_ratio,disp.diff_mean_25,ela_meta.lin_simple.coef.max_by_min,nbc.nb_fitness.cor,ic.eps.s,ela_level.mmce_mda_50,ic.m0,disp.diff_median_25,ela_level.lda_qda_50,ela_level.mmce_mda_25,ela_level.qda_mda_25,nbc.nn_nb.cor,ela_level.qda_mda_10,ela_meta.quad_simple.cond,ela_meta.quad_simple.adj_r2,ela_meta.lin_w_interact.adj_r2,nbc.nn_nb.sd_ratio,pca.expl_var.cor_init,ela_meta.lin_simple.coef.min,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init
3,1,-0.3825623654258598,-0.3663332883888596,-0.0397700128524584,-0.3613556696461425,0.5955933961704907,0.5755390691639862,0.257144516853248,0.3606653573338513,-0.7217498396805615,0.6811723985719084,-0.8292616027811843,-0.3039520391552105,-0.2375648994669221,-0.3458433354004652,-0.346667602503982,-0.1725070838164646,-0.8027333572431182,0.0465811377008813,-0.0958370940847915,-0.1229109261108544,0.4261315531269914,-0.1648176429353775,-0.2162884076076271,0.9279801314303506,-0.4932789870118917,0.4934980921539168,0.816496580927725,-0.1763836251063078,-0.3904175712297784,0.174353351070122
3,2,-0.3824802029634102,-0.3659389289850081,0.0599359086496034,-0.1141919403395523,0.6399224606764198,0.2210275175791166,-0.0831300446805602,0.7084602304933122,-0.4697793962210019,0.4135206297250204,-0.3690473568322214,3.552941888864594,1.053971970417033,0.0883746195217453,-1.1393982557918363,-0.6365998882853734,-0.3307262992621465,-0.6149013477430173,-0.6856926900309628,0.139857866793429,0.0953773352160164,-0.4954886913232889,-0.0491001779664634,1.0913723749163973,0.513232851300779,0.2322769107989951,-1.22474487139159,-0.1763838636670958,-0.3904175712297784,0.9814229509921968
3,3,-0.3822185800296235,-0.3658799873761709,-0.1239283904481317,0.0241802413821389,0.6305730579806238,-1.4417257774649608,-1.5644977479096394,0.6832924416016899,-0.4345577213288056,0.4072961699843958,-0.3269401255662728,0.9734708990727658,0.2777869692607483,0.0094483086872245,-0.6971303269814251,-0.6670105278944469,-0.3347055515895198,-0.2644359958455923,-1.014402436549228,-0.0308173978805304,-0.065135741123133,-0.6095642770126667,-0.1222786323043894,1.0440168494530708,0.4304165740169979,-0.0705021857714825,-1.22474487139159,-0.1763709481934816,-0.3904175712297784,0.9225741259978796
3,4,-0.3824954202383036,-0.3661546363216501,0.1509925139170533,-0.1636246862008704,0.623802800856082,0.1582821102189627,-0.0449958265776336,0.7377028042531014,-0.5564789036479526,0.5162242154453411,-0.555098624156213,0.3563062784910451,0.3773601389960663,-0.0991061800433281,-0.7069665988742431,-0.3417489042495704,-0.5364621110816551,-0.1351530263502149,-0.3736841315575052,0.0947000363484433,0.4504517162086808,-0.3932651145367036,-0.1790530680601503,0.9217078764020956,0.0662474929092393,0.6933718748573039,-1.22474487139159,-0.1763772752404657,-0.3904175712297784,0.6262282572764926
3,5,-0.3825125341770246,-0.3661979866174566,-0.1057276820525982,-0.2526135054237425,0.6189669029099804,0.5818136099000009,0.4859498254708088,-0.2469569744781634,-0.767808953001126,0.7247436167562878,-0.992861328283292,-0.2186752592769253,-0.3075089796712429,-0.2964959043290379,0.0227390530262956,0.0734224365003959,-0.9604641463047416,-0.2286778112824809,0.3125828681018753,-0.5005299492019888,0.8638944885973999,0.0227403979513136,-0.2165867605878263,0.9631047595885796,-0.2387898124795819,0.6676455463905314,0.816496580927725,-0.1763724168981585,-0.3904175712297784,0.3845277260498292
4,1,-0.3824251518026262,-0.3661010264232261,0.3318322054971634,0.0241802413821389,0.5299863807017157,0.4312246322356316,0.6384866978825163,-0.0758160100151347,-0.4779074750422779,0.4664285375203369,-0.8148587268954477,0.6653204437374837,0.41184645631903,0.1081431708300795,0.1280235929160882,0.352406999870594,-0.791388254862948,-0.2299956804924235,0.8090636399793478,-0.1499345096842315,0.6352849556295204,0.8423068135794154,-0.1283201387435973,0.5445885428282536,-0.5393763390508487,0.7745087569448174,0.816496580927725,-0.1763686365740205,-0.3904175712297784,0.1113010385762098
4,2,-0.381701868493032,-0.3654516821870947,0.0623237566898337,0.2120345523276473,0.6521734021398763,0.0673012695467391,-0.1241976641760202,1.3851142118366322,-0.372242450365688,0.3450515725781423,-0.3792140927515652,1.4013185488915938,0.5517346167276723,0.2561854640443618,-0.8832908802121666,-0.2333283630346115,-0.3739054202613032,0.0334463745751192,-0.3865895950466752,0.2550636704483514,0.2875066235613626,0.050888919095446,0.1563877068483479,0.996504517614038,0.1622571502593421,0.5449507490874619,-1.22474487139159,-0.1763381920685977,-0.3904175712297784,0.6745683635218246
4,3,-0.3824354163330761,-0.3660849033663015,0.1083826922213877,-0.124117996201815,0.5980113451435414,0.4406364433396554,0.3744805725545613,0.3599462776512331,-0.5402227460053947,0.5099997557047165,-0.6576132113429297,1.4448149532149377,0.3725029112040995,-0.0793869268679326,-0.1572282919756345,0.0668114278897254,-0.6355200945503079,-0.4173088241989439,0.216171464388666,0.1003892118375762,0.3872192921962887,0.1554828976625895,-0.1758132601404131,0.920767038147857,0.0627504524097322,0.4934980921539168,-1.22474487139159,-0.1763889156239555,-0.3904175712297784,0.6871788260206068
4,4,-0.3824197777338999,-0.3658376647706818,0.1107174769718351,0.0884773793556017,0.6154205777495061,0.594362691372032,0.6590205076302456,0.7580767285939376,-0.4318483617217183,0.4010717102437711,-0.6097448297226862,0.8064076922465387,0.6105070730104698,0.1476309753138091,-0.4836467962706334,0.012601157282246,-0.5925949683805585,-0.322158667241082,0.3793876202811069,-0.1538458178330093,0.3920833248126267,0.317559119408277,0.1550374387960621,0.8978733072947257,0.0292106548917324,0.4044454166920115,-1.22474487139159,-0.1763454858053834,-0.3904175712297784,0.5904986135299416
4,5,-0.3824954202383036,-0.3658784829405861,0.2761953461597968,0.0538596422439294,0.6231580144632685,0.4249500914996169,0.609152683957188,0.5219788994677707,-0.4508138789713575,0.4259695492062698,-0.7148858236885667,1.8395374182642417,0.8868833343733779,0.1870694816646002,-0.3798194818464429,0.1355659174406763,-0.6903829777021768,-0.2754182392617815,1.145364835608888,-0.4866625839472303,0.6693331839438851,1.1780149657510135,-0.0434336903891977,0.8462840096873271,-0.1079687065207494,0.4677717636871404,0.816496580927725,-0.1763696654970711,-0.3904175712297784,0.5085306072878568
5,1,-0.382639909948714,-0.3663319269734611,-0.6335747571679579,-0.8062503823980047,0.6637795572105196,-3.5687950869741774,-3.3685396043173306,0.529169696293948,0.5218462199746784,-0.5045871820172201,0.760392281007548,-0.4124367512506011,0.4162179613318013,-0.9281528816698968,-1.3587106883650388,-1.2937341441857968,0.7557789159970119,-0.8528645980850014,-2.058985834260853,0.2315958215556814,0.3945153411207954,-0.8889753868960002,-0.2208574679037807,1.1725980775323015,1.3909900166770532,-0.5375339948605854,-1.22474487139159,-0.1763879537745178,-0.3904175712297784,1.5278763259394357
5,2,-0.382639909948714,-0.3662190448805035,-0.6285868079283656,-0.8062503823980047,0.6637795572105196,-3.6189914128623006,-3.386140012672528,0.6063509155615886,0.5191368603675919,-0.4859138027953392,0.7703048485289082,-0.4124367512506011,0.4356468724996682,-0.9281528816698968,-1.341223982777807,-1.283156530408729,0.7659387091732837,-0.8148221068913225,-2.0734095875722782,0.4488512105469093,0.3093947703348826,-0.8516415588522039,-0.2250460704984813,1.1725980775323015,1.3909900166770532,-0.7195972424715956,-1.22474487139159,-0.1763879537745178,-0.3904175712297784,1.5594024821863917
5,3,-0.382639909948714,-0.3663190436173316,-0.6377136937710237,-0.8062503823980047,0.6637795572105196,-3.6566386572783927,-3.386140012672528,0.5049606803124832,0.5110087815463159,-0.4765771131844021,0.7712367993215147,-0.4124367512506011,0.3875603173591974,-0.9281528816698968,-1.3547033183346324,-1.3439778096268755,0.7672933482634533,-0.8467145417719356,-2.0582266893497243,0.6959747708560792,0.1075374167568611,-0.8703084728741021,-0.2200841954575066,1.1725980775323015,1.3909900166770532,-0.5850287551069345,-1.22474487139159,-0.1763879537745178,-0.3904175712297784,1.504757144691668
5,4,-0.382639909948714,-0.3661705659924757,-0.6397300987827738,-0.8062503823980047,0.6637795572105196,-3.669187738750424,-3.371473005709863,0.7777315732521566,0.5137181411534076,-0.4952504924062761,0.7791160196590062,-0.4124367512506011,0.4133036246566204,-0.9281528816698968,-1.3547033183346324,-1.34926661651541,0.7752518529181999,-0.8390709003542679,-2.0574675444385964,0.5082319797147241,-0.033519529116937,-0.9793469547797928,-0.2179133588105616,1.1725980775323015,1.3909900166770532,-0.8403130914310631,-1.22474487139159,-0.1763879537745178,-0.3904175712297784,1.5762164321847676
5,5,-0.382639909948714,-0.3663367192018212,-0.6427547063003989,-0.8062503823980047,0.6637795572105196,-3.709972253534524,-3.397873618242659,0.7324295532472374,0.5137181411534076,-0.4983627222765954,0.8047870278553493,-0.4124367512506011,0.4137893474358171,-0.9281528816698968,-1.3536103992354294,-1.4047990888450228,0.8028526243804055,-0.8589707254244026,-2.0597449791719797,0.609925991582958,-0.1843045402234105,-0.944383528516555,-0.2081063044691537,1.1725980775323015,1.3909900166770532,-0.8403130914310631,-1.22474487139159,-0.1763879537745178,-0.3904175712297784,1.5804199196843625
6,1,-0.2871021398046898,-0.2578897068876208,-0.1973945151525514,1.1512567236926894,0.5851156172872711,-1.404078533048869,-1.5175633256291143,0.2719788631443262,-0.2719961449032831,0.2765825154312641,0.0002593254379426,-0.3654195061761555,0.495390774340859,1.0753725390832325,-0.820265878824851,-1.0716042548673423,-0.0142487418212729,-0.3601133004874312,-1.1768594475305418,0.1466137626867732,-0.2207847848459445,-0.4747476757434016,-0.2326780676534839,0.7768187852494012,1.1018483499223553,-0.3851549724035474,-1.22474487139159,-0.1132318264642963,-0.3904175712297784,1.1306467572277887
6,2,-0.29551761184357,-0.2735758236776713,-0.1677321361639124,1.1216267061933982,0.5607749309585608,-1.0778024147760683,-1.1274209404222542,-0.2169953210357565,-0.4833261942564621,0.4944386063531479,-0.2794106351433398,-0.3308198499873158,0.3812459212296398,1.0556039877748986,-0.5463074912915484,-0.9129400482113046,-0.3060041358665513,-0.2334660694119391,-0.6932841391422392,-0.418748051545717,0.1099694330650257,-0.3159307564459824,-0.2307436247270322,0.6319296940967069,0.9088752969041012,0.0383399731263972,-1.22474487139159,-0.1446197727297412,-0.3904175712297784,0.9435915634958504
6,3,-0.291406842410036,-0.2482434765960353,-0.2398982102686512,1.1512567236926894,0.5704467268507635,-1.3005486109046152,-1.3503594462547428,-0.158030787061099,-0.4372670809358973,0.4446429284281506,-0.1564778533186078,-0.4550064598352878,0.3453024355690861,1.0753725390832325,-0.6188044582052813,-0.9050068378785036,-0.1565705112322169,-0.2438772361704863,-0.9453202496366137,-0.1627351545347786,-0.0943199368211597,-0.2747450255087784,-0.2319290741867856,0.7768187852494008,0.9467069168533142,-0.021028477181539,-1.22474487139159,0.0243436415083567,-0.3904175712297784,1.01925433848854
6,4,-0.2566575960367083,-0.2005782532493509,-0.3020353226044227,1.2006894695540076,0.6130026287764554,-1.604863836601361,-1.6701001980408274,-0.1640231177495808,-0.3614050119373203,0.3792861011515779,-0.0591313568908908,-0.3342204146103704,0.403589169072687,1.1197655077943418,-0.7448544609799127,-1.0491268255910695,-0.075038170992634,-0.1887903031948822,-1.112332130084693,-0.397413643461472,0.0053927318137663,-0.7245287633697539,-0.2312770661062422,0.7943810993285154,1.0994640041272368,-0.0368600639303182,-1.22474487139159,-0.1213934895767655,-0.3904175712297784,1.1642746572245417
6,5,-0.3251070939028809,-0.3202365589323138,-0.0622953793652977,1.032637886970526,0.4419730380826712,-0.8613307593835378,-0.9572836596553436,0.031087169467374,-0.3966266868295167,0.4321940089468944,-0.0831926319000045,-0.3804272197022376,0.2904157615198621,0.9963969301157736,-0.3612398571600088,-0.6921323606149864,-0.0999296642745003,-0.1653322312579023,-0.5308271281609258,-0.0005936530945169,0.2510263789388286,0.0271849012898609,-0.2325066354321065,0.3111038494014555,0.5791997516323898,-0.1833022413565626,0.816496580927725,-0.1481345787107464,-0.3904175712297784,0.6220247697768977
7,1,-0.3823790197528103,-0.3660731111160606,-0.0012991277598586,-0.124117996201815,0.6552361375057405,0.7167162357243255,0.2806117279935105,0.2405790503366838,-0.2259370315827183,0.2423479868578216,0.2202844352924079,0.0059988727598053,0.5813637062586694,-0.1682221624230895,-0.8537820645337124,-0.8481521638267571,0.1860685136375574,0.0771996323452164,-0.7866589632109381,-0.797789368509135,-0.0310875128087677,-1.50616875050892,-0.230810544208372,0.4261997291699376,1.1431770103710752,-0.116017997674234,-1.22474487139159,-0.1763684588635206,-0.3904175712297784,0.8658270447533579
7,2,-0.3824354163330761,-0.366157324670124,0.0163444160929544,-0.1735507420631331,0.6521734021398763,1.0869141391492396,0.9376936399208646,-0.2074075919341862,-0.3424394946876759,0.3637249518000163,0.1685188049030826,-0.2821723440797881,0.4541043381091408,-0.2175695934945171,-0.692758650584617,-0.7344428157232643,0.1218078217976369,0.3254422625247535,-0.3789981459353989,-1.3339941583598232,0.0005286991974283,-1.227053940848156,-0.2305665796232797,0.1862859743391776,1.0166477268434555,-0.0665442890842866,-1.22474487139159,-0.1763438449220508,-0.3904175712297784,0.586295126030348
7,3,-0.3824452175477261,-0.3661739189741506,0.1926737280415182,-0.1735507420631331,0.6508838293542494,0.7198535060923399,0.6531537048451805,-1.0175707010168722,-0.372242450365688,0.3948472505031464,0.1690271416990497,-0.3449008677747409,0.3477310494650703,-0.1978010421861829,-0.4767249753090207,-0.5519789780688177,0.1438207070128928,1.393531328209635,-0.1732698750198101,-1.1448290733461852,-0.25483301316031,-1.1159413573844768,-0.2308684569714819,-0.6374179172464315,0.8998147828826515,-0.0665442890842866,0.816496580927725,-0.1763515272709026,-0.3904175712297784,-0.2838267863856389
7,4,-0.3825025187774549,-0.3662049512321684,-0.1131034793324208,-0.2624901779235064,0.643468785836894,0.0233794843946319,-0.2121997059520052,-0.5190087877352197,-0.5429321056124864,0.5411220544078397,-0.1666445892379516,-0.2940471827496944,0.1291557988265664,-0.3162644556373719,-0.4821895708050307,-0.5599121884016216,-0.2071154822841705,0.6092673613727435,-0.4063273627359937,-0.8998389538454395,0.5744845479252969,-0.8943087909022562,-0.2302224533697583,-0.1301492918362952,0.7863199230350131,0.5884876126466156,0.816496580927725,-0.1763695154457929,-0.3904175712297784,0.1806585823195137
7,5,-0.3824802029634102,-0.3661816390520999,-0.0971844923975519,-0.2328601604242149,0.6457255382117412,0.6790689913082399,0.3568801641993638,-0.1218371097026716,-0.4318483617217131,0.4477551582984629,-0.0344770222864823,-0.2764939037057828,0.3807601984504432,-0.2767766511536423,-0.6665285922037689,-0.7397316226117983,-0.0708049238358537,0.1453334704992533,-0.5118485053827349,-1.1526516896437424,0.3312829171084033,-1.1808311061272658,-0.2288416407947804,0.3673973382800453,0.954654736170376,0.1610347704294706,-1.22474487139159,-0.1763492806506129,-0.3904175712297784,0.6682631322724341
8,1,-0.3195493525897449,-0.3196373848725799,-0.1386534533628853,1.0474528957201716,0.6433075892386907,0.0390658362346704,-0.0655296363253636,-0.0978677869487465,-0.8219961451429668,0.7807637544219166,-1.0188712276769465,-0.3199681959833019,-0.178306720404928,0.9963969301157736,-0.0865528568939047,0.0483006037798564,-0.986879608563049,-0.2947469876742742,0.0924308438748614,-0.3583005619736892,0.5234122054537489,0.0497037182051669,-0.1454248103868896,0.9234327465348654,0.0126791907122445,0.8576245873759252,0.816496580927725,-0.1542273693733714,-0.3904175712297784,0.5421585072846097
8,2,-0.3013175461364172,-0.303616642617311,-0.1827490471724721,1.1018239778313716,0.6521734021398763,-0.2966220931421532,-0.4703390284948936,-0.1302263726665457,-0.7813557510365862,0.7247436167562878,-0.8388352791052334,-0.1378430006094226,-0.1103055313173936,1.0457443611872006,-0.1812725121580786,-0.1632516717615272,-0.8128931504193903,-0.2993156009354087,-0.2901781913334659,-0.3202542008901194,0.859030455981062,-0.0637792670390713,-0.1364703050164638,0.9756492696450898,0.1870543465285741,0.95657200455582,-1.22474487139159,-0.1640316140946721,-0.3904175712297784,0.6850770822708099
8,3,-0.291406842410036,-0.2967991351379674,-0.2421268684395328,1.12656504244328,0.6531405817290968,-0.431524718966484,-0.5290070563455502,-0.1292675997563888,-0.7488434357514815,0.6998457777937892,-0.8629812769136751,-0.3611575768589261,-0.2506794145052325,1.0457443611872006,-0.1983949113789107,-0.1315188304303202,-0.8463358029579523,-0.2419004323555724,-0.2400746271990421,-0.2583844174458097,1.2384250000554158,-0.0563717614748261,-0.1459800506348585,0.9678089508597708,0.1489048138066788,1.1841510640695811,-1.22474487139159,-0.1472211384430194,-0.3904175712297784,0.5989055885291301
8,4,-0.313454848649675,-0.3156013826882938,-0.2171075273068973,1.07219396033208,0.6445971620243176,-0.1648567376858298,-0.2738011351951944,-0.2754804685553355,-0.8219961451429668,0.7714270648109797,-1.0084503233596194,-0.2537754517757989,-0.3220806630471431,0.9963969301157736,-0.0351856592314104,-0.0244204909374949,-0.9762964906710988,-0.2642602799509332,0.0089249036508221,-0.3899466006319863,0.9709032061568328,-0.0255565383275657,-0.1760454768321622,0.8953644052834235,-0.0097336597618689,1.081245750202491,0.816496580927725,-0.163498116801487,-0.3904175712297784,0.5421585072846097
8,5,-0.313454848649675,-0.3137765472171297,-0.1772039333901594,1.07219396033208,0.6460479314081482,-0.4064265560224226,-0.5143400493828861,-0.2354516995562793,-0.8057399875004144,0.7620903752000426,-0.9554138509803756,-0.3709877213520342,-0.2127930377278918,0.9963969301157736,-0.120433348969167,-0.0429313150473668,-0.9238042259270268,-0.2997988196457211,-0.0829316305956215,-0.2491395072759696,0.7252695590317705,0.033407205963827,-0.1713219534939046,0.9510306686591884,0.1719534898261575,1.0040667648021728,-1.22474487139159,-0.1520773018950054,-0.3904175712297784,0.7376206760157367
9,1,-0.336953192854021,-0.3353551742533144,0.5109473401593296,1.0029584861087353,-0.1820189935626062,0.4249500914996169,0.609152683957188,-1.5808497857341246,-1.044163632924514,0.9923953856031756,-1.2547395010057236,-0.4189145755842722,-0.1749066609505511,1.0062565567034711,1.135330696013937,-0.0072318685497564,-1.2885408009551933,0.4438308465512714,1.299471252567799,-0.5218643572862345,1.184920641275699,0.8550477231499172,-0.2337543487265784,-0.1499068951752989,-1.2449837380195703,1.2257089792851368,0.816496580927725,-0.1687382504107074,-0.3904175712297784,-1.2485271675424947
9,2,-0.336953192854021,-0.3360745133458441,0.5108942768695466,0.9930818136089716,-0.1412362542171517,0.4249500914996169,0.609152683957188,-1.5312332876334986,-1.0495823521386978,0.9861709258625512,-1.3156551937224583,-0.2893433475469666,-0.1812210570801082,0.9963969301157736,1.103636042137079,-0.0019430616612224,-1.32553938110545,0.4024936823327362,1.3138950058792238,-0.5069302716272631,0.8201181950503545,0.9848272206354952,-0.233708923538985,-0.1025513697119724,-1.2500703423824897,1.0436457316741308,0.816496580927725,-0.1726362686862699,-0.3904175712297784,-1.2464254237926973
9,3,-0.3347972221080288,-0.3352451008236292,0.4998571125947042,1.0029584861087353,-0.209261218658977,0.4249500914996169,0.609152683957188,-1.5798910128239678,-1.0116513176394093,0.95816085702974,-1.270497941680706,-0.3601179756741637,-0.1375060069524076,1.0062565567034711,1.1480814188379604,-0.0402869116030998,-1.2917580687943462,0.4439626334722658,1.2804926297896082,-0.434037710672759,1.3794819459292138,0.8292696037863437,-0.2337926816674499,-0.1662147582487626,-1.2343336601347077,1.5957723195379423,0.816496580927725,-0.1715225528339349,-0.3904175712297784,-1.324189942535189
9,4,-0.336953192854021,-0.336277799503182,0.4916057710334638,0.9930818136089716,-0.1154447985046111,0.4249500914996169,0.609152683957188,-1.5590377020280526,-1.0495823521386978,0.9830586959922388,-1.2871036103489673,-0.3433513494120189,-0.1914212354432373,0.9963969301157736,1.1101935567322905,0.0126011572822489,-1.3135169591801952,0.4334636087663893,1.2918798034565226,-0.5207976368820216,0.7885019830441632,0.8959371538645514,-0.2339281305266245,-0.1306197109634143,-1.1995222115259787,1.0436457316741308,0.816496580927725,-0.1723635245576144,-0.3904175712297784,-1.2716463487902625
9,5,-0.3347972221080288,-0.3355147013415001,0.5565287060828372,1.0029584861087353,-0.1518752296985746,0.4249500914996169,0.609152683957188,-1.578213160231193,-1.055001071352882,1.0017320752141128,-1.345985955881834,-0.1948977743643329,-0.1282772741476707,1.0062565567034711,1.1043646548698802,0.012601157282246,-1.3489915703540116,0.4327168162140882,1.3063035567679475,-0.5382207368174887,1.909661501110041,0.9406784874725936,-0.2335995811094618,-0.113214203260006,-1.2278164482947174,1.6590986665330758,0.816496580927725,-0.1738456598612136,-0.3904175712297784,-1.1665591613004127
