f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ic.eps.ratio,ela_meta.quad_w_interact.adj_r2,ela_distr.skewness,ela_meta.lin_simple.coef.max,ela_level.mmce_lda_10,nbc.nn_nb.cor,ela_level.mmce_mda_10,nbc.nn_nb.mean_ratio,nbc.nn_nb.sd_ratio,nbc.nb_fitness.cor,ic.eps.s,disp.diff_mean_02,nbc.dist_ratio.coeff_var,ic.h.max,ela_level.lda_mda_50,disp.ratio_mean_02,disp.ratio_mean_10,ela_meta.lin_simple.coef.min,ela_level.lda_qda_50,ela_distr.kurtosis,ela_level.qda_mda_10,disp.ratio_mean_05,ela_meta.lin_simple.coef.max_by_min,disp.diff_mean_05,ela_level.lda_qda_25,ela_meta.quad_simple.adj_r2,ela_level.qda_mda_25,ela_level.qda_mda_50
3,1,-0.2367694853444123,-0.1809047218669889,-0.44869420716249,0.6031882726659062,-0.1989771313313405,-0.1685196942197254,0.6115783703746371,0.3469707250029089,0.3088737860587893,0.6636355533150906,0.4287634099540371,-0.4005592723465667,-0.4371104037669356,-0.7793749066856215,-0.698929039529693,0.7126064494711186,0.0461773704708485,-0.7801545494966158,-0.806666305956726,-0.1341096722454949,0.0307827218169111,-0.2956213381909434,-0.1013171366186065,-0.7802982116327356,-0.3038773125158757,-0.780209172349562,0.0789694601695278,0.9440957026867998,-0.0698941665441671,0.3796828250374909
3,2,-0.2367632763319018,-0.1809009348627702,-0.2312771026253965,0.654701129724439,-0.1422181940324309,-0.1685158810054449,0.2584834297749213,-0.012241702285467,-0.0308950195835171,0.3362044920885392,0.1438844952999352,0.8329501346353949,-0.0736504163401663,-0.7100568276237691,-0.3989312036036154,-1.449068675522536,-0.2872112968033168,-0.7104023248434597,-0.564641409445143,-0.1341096729486646,-0.6355445558826938,-0.312459687348986,-0.4482777074655811,-0.6385601631844208,3.5523007691211017,-0.6384458137947141,-0.2680565854566761,1.1158552748674868,0.2029187551366326,0.7303074976878323
3,3,-0.2367435055020059,-0.1809003688508553,-0.1095582760693655,0.6438365998720939,-0.2468854200785841,-0.1685174287371612,-1.3976255836573734,-0.1865653802342375,-1.5100609406987302,0.3285898162460621,-0.1863160648673196,0.0916383511238586,-0.1397152937096324,-0.4472797638904618,-0.3569960222376047,-0.687732162505506,-0.0773944417692088,-0.4467799463749196,-0.3306041332804778,-0.1341096348796717,-0.2825123456630463,-0.3122004448920445,-0.56797288647641,-0.3640629471849698,0.9733085337394572,-0.3642856043038212,0.003569258627027,1.0660746694945813,0.0257195637878046,0.7049349335056914
3,4,-0.2367644263004808,-0.1809030062843868,-0.2747605235328152,0.6359691817031544,-0.0903829963714787,-0.1685187770047743,0.1959887500227592,0.3733834034799954,0.0071825189798446,0.4618466434894291,0.6467389431363425,0.1867377976944872,-0.2305802905663248,-0.6851962548761188,-0.5021562654276487,-0.621359235729661,0.0132904660515388,-0.6852710086081323,-0.6221522759429456,-0.1341096535289535,-0.1522824892232844,-0.2912500691031542,-0.3410183912091241,-0.6404842090909588,0.3562584600105918,-0.6403191153184747,-0.2251233262214277,0.9375022450215142,0.156034802425588,0.7597880008327955
3,5,-0.236765719599835,-0.1809034225740746,-0.3530393691623542,0.6303495972967688,-0.2365244219447224,-0.1685194647390659,0.6178278383498527,0.8223989375904658,0.537339017438961,0.7169382842124391,0.6186826863901053,-0.4673608348156912,-0.3958043811268135,-0.8161798914211492,-0.753767353623707,0.6644535418102149,-0.2050870868184764,-0.8155435458279953,-0.920889276917638,-0.1341096392087509,-0.2464922630460006,-0.3041308339451225,0.0954803914693274,-0.8585427451652881,-0.2186163601598284,-0.8583309088674658,-0.0516103034083256,0.9810190656123984,-0.461947377403448,-0.2328833673599009
4,1,-0.236759116118882,-0.1809024914724931,-0.1095582760693655,0.5269492442192782,0.0125624311509714,-0.1685178082674531,0.4678406069446638,0.5741197599058532,0.6896491716924089,0.4009292367496035,0.7352240605667831,0.2196746791896806,-0.057103248429388,-0.6592424647600865,-0.4086085531496177,-1.26556705443638,-0.1823560413225107,-0.6591139243631999,-0.7675269662568337,-0.1341096280660598,-0.2478197845183731,-0.2786885310100259,0.9554203009341397,-0.7514375230346614,0.6652152716775537,-0.7509957945330811,-0.2521079120425872,0.5410706028962233,-0.0979507051743983,-0.0603499309213458
4,2,-0.2367044576412266,-0.1808962558677691,0.0556874113750108,0.6689374102206148,-0.1408588794084549,-0.1685132194727031,0.1053714643821237,0.1964184576835165,-0.0719015995748303,0.2524430578212821,0.4848759234465116,0.3532778041279302,0.0668148194909785,-0.5441712143548385,-0.2828030090515848,-1.8277847871258777,0.243153178751095,-0.5442279072874147,-0.5063317809126486,-0.1341095383293847,0.0175517578089298,-0.3021023996144796,0.1250155655109607,-0.5846868778013498,1.4010767742724086,-0.5848795161693469,-0.2648526108868816,1.0161292276800435,0.3225282092970913,1.4124670089848088
4,3,-0.2367598918088513,-0.1809023366439687,-0.2400085387916214,0.605998064869099,-0.1146392106615397,-0.1685185069433938,0.4772148089074888,0.3047104394395709,0.4260354431768261,0.454231967646952,0.4287634099540371,0.182098800300798,-0.2140743874134288,-0.7128101158108053,-0.4828015663356368,-0.1450358788677246,-0.2130894782737814,-0.7129667448674735,-0.6748705702325969,-0.1341096878395556,-0.4365048364582799,-0.2991259376819897,0.2347620543182917,-0.72770762352069,1.4445651055856357,-0.7276048403715313,-0.3663830050319301,0.9365132263717212,0.1619414421372166,0.3789578946322864
4,4,-0.2367587100008208,-0.1808999624300017,-0.0529994209030725,0.6262285687320862,-0.1133101030292076,-0.1685158552324395,0.6303267743002855,0.3099929751349883,0.7101524616880648,0.3209751404035849,0.3316455981401386,0.4094096725915696,-0.0240501773657138,-0.7101378066880939,-0.3537702390556096,-1.999573538781004,-0.0986632562683581,-0.7098894408386582,-0.7323814367303996,-0.1341095598280321,-0.3406577861529707,-0.3001525653904626,0.4048224774843265,-0.7430999907729967,0.806276334141985,-0.7434519586671267,-0.131709667653192,0.9124471058934291,-0.1020115199761418,0.7803276956469086
4,5,-0.2367644263004808,-0.1809003544038715,-0.0834508475325436,0.6352199037823031,-0.0191095995876697,-0.1685157566365668,0.4615911389694482,0.6110975097737739,0.6603587574128997,0.3514338437734935,0.4007071532077957,0.6733686242924866,0.0089616289400781,-0.6599307868068455,-0.3763507213296094,-1.8329905068730024,-0.1064529595786716,-0.6596268083680014,-0.6996321933080384,-0.134109631098861,-0.2935750245994857,-0.2878826750613934,1.3076661134517222,-0.7059017699132578,1.8392143094423588,-0.7056315197955298,-0.1173273818065582,0.858215916596456,-0.4475499431063565,0.5423088792715912
5,1,-0.2367753453794961,-0.1809047087934174,-0.8400449953292582,0.6824244127959399,-0.5370084713225318,-0.168519827812429,-3.516195227255668,0.3126342429826966,-3.311421418888545,-0.7869601946769677,-0.6956450334913206,0.223849776844002,-0.924529723871954,0.7531538856573184,0.7817054410086832,0.5824634557929937,-0.4325038858506304,0.7533686248631846,0.8619475845142219,-0.1341096850044571,-0.8752506830774578,-0.320967804153926,-0.8611483509107261,0.7826684131118037,-0.4123418896554716,0.7826305961758105,-1.5322025518278817,1.201240551632934,0.2981633204866268,0.549558183323631
5,2,-0.2367753453794961,-0.1809036247950188,-0.8400449953292582,0.6824244127959399,-0.5341690141080042,-0.168519827812429,-3.566190971057398,0.2201898683128939,-3.32899566745625,-0.7641161671495277,-0.8941970043108508,0.2424057664187588,-0.924529723871954,0.6173519947849744,0.7784796578266889,0.5876691755401181,-0.4203540755679913,0.6174543635904924,0.763699854247142,-0.1341096850044571,-0.8369295632416325,-0.3209491883391989,-0.821975383234455,0.6851834205138685,-0.4123418896554716,0.6848138787729653,-1.5489344190256982,1.201240551632934,0.5237231244744062,0.6273673801488618
5,3,-0.2367753453794961,-0.1809045850755003,-0.8400449953292582,0.6824244127959399,-0.5393646166707569,-0.168519827812429,-3.603687778908695,0.0009646369530762,-3.32899566745625,-0.7526941533858119,-0.7474411997920661,0.1964796922212356,-0.924529723871954,0.6827425892270841,0.7688023082806866,0.6058891946550565,-0.4494125933774541,0.6825906322004233,0.8044367180164192,-0.1341096850044571,-0.869055582873052,-0.3205306772451471,-0.8415618670725905,0.7582971649623195,-0.4123418896554716,0.7581257870541867,-1.5606111263467275,1.201240551632934,0.7802927869482292,0.5251521930150959
5,4,-0.2367753453794961,-0.1809031592558388,-0.8400449953292582,0.6824244127959399,-0.5405124823532256,-0.168519827812429,-3.6161867148591273,-0.1522288982140253,-3.314350460316496,-0.7755381809132434,-1.0258455936585755,0.2210663784077877,-0.924529723871954,0.6658989438475686,0.7720280914626871,0.5824634557929937,-0.4183069521724482,0.6656654600419379,0.8132231003980287,-0.1341096850044571,-0.8613559583332902,-0.3209967620879461,-0.9559718044128112,0.7640693026819348,-0.4123418896554716,0.7638975809382055,-1.5968516387028495,1.201240551632934,0.5853736764645189,0.8001424600558182
5,5,-0.2367753453794961,-0.1809047548128323,-0.8400449953292582,0.6824244127959399,-0.5422342808769285,-0.168519827812429,-3.656808256698033,-0.3159875047719609,-3.3407118331680543,-0.7793455188344904,-1.0258455936585755,0.2215302781471566,-0.924529723871954,0.6680043995200082,0.7720280914626871,0.5915734653504615,-0.4330090201949851,0.6677169960611482,0.8859104455549718,-0.1341096850044571,-0.881401532566118,-0.3207706144127419,-0.9192860092874142,0.774330880850139,-0.4123418896554716,0.773972905349782,-1.560326328607191,1.201240551632934,0.690954861309862,0.7544718445279656
6,1,-0.2295555616441399,-0.1798633461659736,0.8818724086159656,0.5910125064520714,-0.2887070000095796,-0.168110397157491,-1.3601287758060767,-0.3556065224875906,-1.4631962778515155,0.1686816235540249,-0.5294656666097608,0.2994654343611361,0.7525113012201596,-0.1058720286979739,-0.1634490313175545,0.2532016817873396,-0.1915813896115166,-0.1057120831811851,0.0048759212900354,-0.1339235292171033,-0.3788904045573045,-0.3080332602916347,-0.4265149476454301,-0.0235068217277057,-0.3653333710654576,-0.0230915781248501,-0.177775702023351,0.7851933729534191,0.2099328897941904,0.2902747417289955
6,2,-0.2301915183768547,-0.1800139787865705,0.8558084200600705,0.5627272649399315,-0.271821291680633,-0.1682681919515822,-1.0351564410948333,0.0036059048007801,-1.0736337679340502,0.4351952780407507,-0.0676165170947817,0.1904489956094387,0.7359641333093815,-0.2192427187524052,-0.4150601195136196,0.3716318060344317,-0.2009396679911423,-0.2190594482425604,-0.2139848762154892,-0.134016046730436,-0.2513155910622878,-0.3047106821001431,-0.2598743867368479,-0.226172990549731,-0.3307401366344344,-0.2260663297128447,-0.1094242445343981,0.632884500885324,-0.3770394315488017,-0.2026779338097337
6,3,-0.2298808677697568,-0.1797707141291763,0.8818724086159656,0.5739664337527023,-0.3129028003163526,-0.1682449473386798,-1.2570125542150097,-0.2182605944067407,-1.2962409164583133,0.3742778713009334,-0.1323617249707135,0.1561204148961387,0.7525113012201596,-0.3614014661742301,-0.3602218054196052,0.375536095844775,-0.1949578139132566,-0.3611283175728844,-0.1900220151747393,-0.1335180187678128,-0.2618030106940321,-0.3083276659541719,-0.2166597636654057,-0.2749154868486993,-0.4549036972264211,-0.2748734288724419,-0.1451663608463299,0.7851933729534187,-0.1112406445255606,-0.1432336405830042
6,4,-0.2272548692415953,-0.1793129885110296,0.9253558295233844,0.6234187765288934,-0.3482751875313729,-0.1680809849056024,-1.5601117510129952,-0.1099686126506864,-1.6155064321049697,0.2943237749549064,-0.1496271137376245,0.2117883836204093,0.7896702156931166,-0.124821129749929,-0.269899876323582,0.3026560193850273,-0.1716950480548121,-0.1246887913588818,-0.0422510387567763,-0.1339475861200124,-0.2063126131488534,-0.3136579942377207,-0.6886007551938166,-0.0991859607182089,-0.334140070106638,-0.0992893833480804,0.0494216946925328,0.8036550544162183,-0.3548895326301982,-0.1492747272930381
6,5,-0.2324275938157872,-0.180462058379784,0.7775295744305315,0.4246728080230647,-0.2117999992841809,-0.1683652070524723,-0.8195497959498745,0.1567994399678868,-0.9037493651128904,0.3590485196159707,-0.3093319598315912,0.1036997443474507,0.6864051590928114,0.1390491513517606,-0.3118350576895927,0.1126472486149629,-0.1307525801439497,0.1384207031048556,0.0599905016837615,-0.1340264067937054,-0.1826827309406191,-0.2956861488051788,0.100143840002217,0.0701300790571548,-0.380338299133178,0.0703203492086125,-0.1842548505978247,0.2956291413059708,0.057098587255826,0.0474230559856513
7,1,-0.2367556299225594,-0.1809022234038609,-0.2400085387916214,0.6724964803446589,-0.1770770623895047,-0.168518937334623,0.752191399816995,-0.1495876303663162,0.3323061174823965,0.1268009064203921,-0.2359540575722009,0.3815756882294343,-0.2884334811172251,0.2764301339784341,-0.1086107172235401,0.1686087358965562,0.0326185012276408,0.276386500396758,0.322783211097328,-0.1341096275422494,0.0616254706917036,-0.2939597043578879,-1.508745903844639,0.3228214414491708,0.0060160719578132,0.3229122762908038,0.6950581702235997,0.4166190894639596,-0.7705693023359902,0.2586194473684205
7,2,-0.2367598918088513,-0.1809030321003986,-0.2834919596990402,0.6689374102206148,-0.1670332376679041,-0.1685192198486176,1.1209100103547576,-0.1152511483461039,0.988411397343402,0.2752870853487135,-0.1819997176755906,0.260033956514777,-0.3297395037573474,0.1773117592451312,-0.2473193940495759,0.2558045416609018,0.0848866128593002,0.1768870034650515,0.208560240136416,-0.1341095549914479,0.3116862653709747,-0.2920567544079985,-1.2158813359791822,0.2195643111316216,-0.2821016597906526,0.2192731352330276,1.2491321724934237,0.1644193337667892,-1.32727009515689,-0.1930121950736802
7,3,-0.2367606324860726,-0.1809031914542741,-0.2834919596990402,0.6674388543789123,-0.0666554044351863,-0.168519505955009,0.7553161338046097,-0.3925842723555121,0.7042943788321635,0.3133604645611078,-0.1819997176755906,0.1584399135929841,-0.3131923358465691,0.2179632495360772,-0.2828030090515848,0.3430003474252445,0.2982394083038917,0.2179177238492614,0.3243807351667112,-0.1341095776355485,1.3875981680133038,-0.2661338876630929,-1.0992951226569467,0.2734375965146913,-0.3448185409598774,0.2736495091929943,1.1747999624741874,-0.701466494126829,-1.130874324745273,-1.0097671182702022
7,4,-0.2367649627366718,-0.1809034894547551,-0.3617273653476526,0.6588221582891215,-0.2407231937832262,-0.1685195503198239,0.0616251885556108,0.508088063713137,-0.1597728424133579,0.4923053468593378,0.5323557425555289,-0.0503149691230311,-0.4123515490375917,-0.2125619459456263,-0.4860273495176373,0.5824634557929937,0.1306677360687191,-0.2129048401849298,-0.1189321940871793,-0.1341096306565775,0.5975901398043093,-0.2978607517551611,-0.8667444891501928,-0.1594727324564052,-0.2939742944693507,-0.1591337725665911,0.6911422013049621,-0.1682206054468642,-0.8765196521633098,-0.5071487039954199
7,5,-0.2367632763319018,-0.1809032655896123,-0.3356633767917573,0.661444631012101,-0.2316610962900527,-0.1685193066728383,0.7146945919657045,0.243961278942272,0.4084611946091201,0.378085209222172,0.0661902458488161,0.1899850958700698,-0.3792984779739176,-0.075099984254628,-0.3537702390556033,0.3547132168562744,0.0072554399374053,-0.0749390428930286,0.0392226887817762,-0.1341095710135249,0.1302583308133723,-0.3030814535742053,-1.1673814712371324,-0.0414645835220632,-0.2764242733452951,-0.0417739635915422,0.8241427456688827,0.3548054238519079,-1.1389959543487616,-0.1067454768544024
8,1,-0.2320075956278725,-0.1804563045555572,0.7905615687084793,0.6586348388089087,-0.2552678602597695,-0.1683197283313826,0.0772488584936513,0.4526214389112549,-0.0133207710158119,0.785470366794742,0.8258673515930844,-0.3439635041435583,0.6864051590928114,-1.102440883808589,-0.8182830172637238,0.5564348570573687,-0.2165190746117692,-1.102758588517455,-1.0966169245498103,-0.1340443655934496,-0.3130453395276187,-0.3089199246523441,0.1237719792355236,-1.1067446671087182,-0.3198904967167323,-1.1067711947348366,-0.2346640504959273,0.9393154458794676,-0.314281384612758,-0.0825811300142691
8,2,-0.2306298190741654,-0.180302458551341,0.8383889877085472,0.6689374102206148,-0.2803698703158599,-0.1682810574387908,-0.2570976781804162,0.8171164018950483,-0.4175284880730379,0.7169382842124391,0.933776031386305,-0.2790175406319093,0.7277111817329334,-0.985264177730902,-0.7698962695337112,0.415880423884995,-0.2201081870585006,-0.985308151417658,-0.9352669935420886,-0.1340732640863312,-0.3176474139651772,-0.3094425464139441,0.0046985933624133,-0.973985499557582,-0.1377991041035105,-0.974475603340616,-0.1594774472580792,0.9942059809429696,-0.2747807315412488,-0.1152029982484494
8,3,-0.2298808677697568,-0.180236990530715,0.8601524181527196,0.6700613271018923,-0.3141714939653969,-0.1683251815074119,-0.3914612396475646,1.2291541861375972,-0.4761093166320563,0.6864795808425306,1.181965994910716,-0.4130845653095277,0.7277111817329334,-0.9682180846905746,-0.731186871349701,0.5056790895228999,-0.192246040064615,-0.9683829792591716,-0.8865425094258953,-0.1340237143836499,-0.2598117284854732,-0.3121997554174251,0.0124710075838955,-0.9399940218754066,-0.3610722327699007,-0.9400979888910656,-0.2219905510865174,0.9859641588613623,-0.2105460246772992,-0.1142364243748441
8,4,-0.2315470343194471,-0.1804175471247736,0.8123249991526517,0.6601333946506113,-0.2999288974052926,-0.168353772720365,-0.1258588507008756,0.938614722889646,-0.2212827124003269,0.7740483530310263,1.069740967925767,-0.4812778269967588,0.6864051590928114,-1.0629635899503502,-0.8182830172637238,0.6149992042125242,-0.2251329444839247,-1.063266520147654,-1.0423011061907743,-0.1340716915768552,-0.2823353428000633,-0.3109035431327178,0.0448042507452622,-1.07211184079103,-0.2537100380004548,-1.0716341337215995,-0.2284696996609911,0.9098097228273148,-0.347137068008687,-0.2616389400996607
8,5,-0.2315470343194471,-0.1804000233645684,0.8123249991526517,0.661819269972527,-0.2772132396890712,-0.1683700687424334,-0.3664633677466999,0.6718466702710726,-0.4614641094923017,0.7626263392673105,0.9855721976870548,-0.3769003856387517,0.6864051590928114,-1.0359570719980975,-0.7989283181717186,0.6371235131378059,-0.2369637225490766,-1.035570783888314,-0.9879852878317416,-0.13403802816395,-0.3181341718383806,-0.3062178736184251,0.1066726679482622,-1.0111837204173195,-0.3709005527706817,-1.0109796681684895,-0.2542438950891171,0.9683266596067238,-0.2009477351459038,-0.2212844808766369
9,1,-0.2333228028248098,-0.1806072413257024,0.7514221458937096,-0.30044089988086,0.1145261314449947,-0.1684895137492109,0.4615911389694482,1.1710462934880068,0.6603587574128997,1.0443693454389906,1.2272876404238684,-0.3407162059679757,0.6946581106692592,-0.7324880284416819,-1.082797238187792,0.3677275162240883,-0.2097662260082892,-0.7324563370499727,-1.0039605285255735,-0.1340871371280536,0.4309419443057891,-0.1965941670124083,0.9687888533950892,-0.8643148828849034,-0.4188185116934082,-0.8644571111478717,-0.3823316784460193,-0.1889899970925134,-0.4840972763220523,-1.5776292690133469
9,2,-0.2333228028248098,-0.180614149085861,0.7427341497084113,-0.2530490713870103,0.1144959244533507,-0.1684808599697013,0.4615911389694482,0.7748561163317051,0.6603587574128997,1.0367546695965133,1.028735669604343,-0.3467469025797721,0.6864051590928114,-0.864524392822932,-1.0892488045517934,0.3911532550861482,-0.2056453931990791,-0.8647804102890447,-1.1365550262843962,-0.134098626728384,0.3893020207890323,-0.1952345230627048,1.1049615505554609,-0.9996394449780917,-0.2892713323068149,-0.9994867101713644,-0.405471494783425,-0.1392093917196079,-0.4685923470790299,-1.5276090710542698
9,3,-0.2331598762408802,-0.1806061842986897,0.7514221458937096,-0.3320978920368307,0.1082128701914171,-0.1684841345876041,0.4615911389694482,1.3823477213046989,0.6603587574128997,1.0024886283053662,1.630866102850513,-0.3049959260365691,0.6946581106692592,-0.7532996479731022,-1.044087840003782,0.3508089270459311,-0.2100055001714047,-0.7534845812468786,-1.016740721080643,-0.1340953439962056,0.4310746964530265,-0.2040308402586063,0.9417408519043308,-0.8655975801559288,-0.3600328245369699,-0.8662291531298073,-0.3911604083716753,-0.206132987022256,-0.3929135257738007,-1.576662695139741
9,4,-0.2333228028248098,-0.1806161012278105,0.7427341497084113,-0.223077954552955,0.1035156829907889,-0.1684892336468503,0.4615911389694482,0.7405196343114979,0.6603587574128997,1.0329473316752749,1.028735669604343,-0.3564887971065183,0.6864051590928114,-0.7741517570366855,-1.0892488045517934,0.3599189366034017,-0.2018701786254801,-0.773999941438984,-1.0566788228152268,-0.1340978228016681,0.4204987753897908,-0.2035537238218949,1.011692579897672,-0.8745764610531075,-0.3432693101905235,-0.8749374737267479,-0.3828300744902094,-0.1687151147717606,-0.4829897813761215,-1.5556397133888251
9,5,-0.2331598762408802,-0.1806087732525439,0.7514221458937096,-0.265412157081058,0.1404739372671145,-0.1684812610685069,0.4615911389694482,1.9581441121051837,0.6603587574128997,1.0557913592027062,1.6999276579181748,-0.2961818309885595,0.6946581106692592,-0.833266473993639,-1.0957003709157953,0.4002632646436188,-0.2102713603526441,-0.8334944859960857,-1.1381525503537795,-0.1341021914682751,0.4197465132221128,-0.1895525627231982,1.058637961795426,-1.0054115826977057,-0.1948432883907876,-1.005005355200821,-0.3828300744902094,-0.1504182697505931,-0.5010788654929814,-1.5749711908609323
