f_id,i_id,ic.eps.max,ic.eps.ratio,ela_distr.skewness,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.intercept,ela_level.mmce_lda_10,ela_level.mmce_mda_10,nbc.nn_nb.mean_ratio,ic.eps.s,ela_level.qda_mda_50,disp.ratio_median_05,nbc.nn_nb.cor,disp.diff_median_10,nbc.nn_nb.sd_ratio,nbc.dist_ratio.coeff_var,disp.ratio_median_02,ela_meta.quad_simple.cond,ela_distr.kurtosis,nbc.nb_fitness.cor,disp.ratio_median_25,disp.ratio_mean_25,ic.m0,ela_meta.lin_w_interact.adj_r2,ic.h.max,ela_level.qda_mda_25,pca.expl_var.cor_init,ela_meta.quad_simple.adj_r2,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init
3,1,-0.2367688583277508,-0.4273827811399915,-0.1928712563428927,0.6555628862489268,-0.1685196685556234,-0.1809046276997395,0.6261794020960534,0.2994195499113246,0.6773002187482985,-0.4149616859479771,0.3337951003182632,-0.7593318537013046,0.4049490347119782,-0.7855047060360663,0.4789264600311426,-0.7137885621669423,-0.7577884063577341,-0.2167735882389744,-0.2949283581122747,-0.2930484658566473,-0.7889199427034655,-0.8119142225219832,-0.1675159422704503,-0.4375332971319712,0.6228629602866831,-0.1736085039740877,0.7728015412913056,0.955453743715342,-0.3904175712297784,0.2205840029403357
3,2,-0.2367626493161131,-0.2118278605612222,-0.1361874293177332,0.6996758706112544,-0.168515855341359,-0.1809008406955833,0.2702057667560031,-0.0397666589725978,0.4100017684920893,-0.0550116711924392,0.6830208885371517,-0.6186155385961868,0.0758385118011827,-0.5563564854766828,0.2182277953030355,-0.4625058540571514,-0.7103092964085123,-0.0495683072153087,-0.311763570464771,0.863864170117001,-0.3160379219467395,-0.352437661409281,-0.6300813417605757,0.5844621616888591,-1.4300784822222083,0.0962329048493291,-1.2939932784412642,1.1138877559998972,-0.3904175712297784,1.0246940879531434
3,3,-0.2367428784889965,-0.0911515593700711,-0.2407161470623728,0.6903720411821089,-0.1685174030730687,-0.1809002746836777,-1.3994050892637009,-1.5163962752345015,0.4037855254628758,-0.1204385528481631,0.6577495530698988,-0.4061395090151542,-0.0838768890231737,-0.3744166588520361,-0.0839456569954527,-0.4273803142138475,-0.4711220821360153,-0.1227542249603089,-0.3115043763019449,0.1685853463915815,-0.3203271012733307,-0.3106670649444898,-0.660391895003518,0.5003718846759638,-0.7070376972326234,-0.0790362104892907,-1.2939932784412642,1.0679692610767342,-0.3904175712297784,0.96606106092096
3,4,-0.2367637992845304,-0.2549388446769761,-0.0844208262441972,0.6836347853885898,-0.1685187513406761,-0.1809029121171658,0.2072015835099765,-0.0017544114252617,0.5125697784741263,-0.2104260565370476,0.7123837735562449,-0.6399192038312246,0.4291483378671838,-0.6192274773991124,0.6784004383458309,-0.5489687213637516,-0.6668614316436579,-0.1795344510915196,-0.2905579033454732,0.2577794382962816,-0.5219185296231369,-0.5387987840983492,-0.3362007603181308,0.1306006281758815,-0.6440033723873763,0.049859618082652,-1.2939932784412642,0.9493718238579693,-0.3904175712297784,0.6708018890803197
3,5,-0.2367650925837028,-0.3325472296685728,-0.2303688598512872,0.6788224598217902,-0.1685194390749649,-0.1809033284068467,0.6324798204206553,0.5274930351953415,0.7208139199528001,-0.3740545600657913,-0.2763271416768315,-0.8305309454078775,0.8405364915056786,-0.8826789935512607,0.652725569849881,-0.7597219604235705,-0.7998925227277994,-0.2170719716479353,-0.3034362686378054,-0.3557018767555586,-0.9454749881240622,-0.9757834855761618,0.0776041839550891,-0.1791292021268939,0.5771321755950365,-0.5613914216607833,0.7728015412913056,0.9895124949166282,-0.3904175712297784,0.4299876709124213
4,1,-0.2367584891036781,-0.0911515593700711,0.0183883714682794,0.5902756693926822,-0.1685177826033591,-0.1809023973052806,0.4812697806301916,0.6795420253846864,0.4628398342404112,-0.0386243010837912,-0.1044820604995151,-0.7324219607728353,0.6130630418467465,-0.7483336108117522,0.7593750236022883,-0.4706117478671445,-0.6561114444853425,-0.1287963475675174,-0.2779987053334296,0.2886710506144948,-0.7749801098920419,-0.7969196494320552,0.3556705637055627,-0.4843397852965387,-1.255807113532411,-0.201359447236036,0.7728015412913056,0.5836963924334431,-0.3904175712297784,0.15776290254871
4,2,-0.2367038306337064,0.0726787938530336,-0.1348299135028677,0.7118670953804791,-0.1685131938086284,-0.1808961617006594,0.1158455178032375,-0.080702925562037,0.3416230951707337,0.0840970765627665,1.362458793528138,-0.5911450228983756,0.267013006727307,-0.531980188608512,0.5302761970230424,-0.3652351283372319,-0.548611572902199,0.1559405351306101,-0.3014082121829268,0.4139778724123177,-0.358929715212656,-0.3620770298242317,-0.228137048756335,0.2280872449048423,-1.789744923986257,0.2145395577028973,-1.2939932784412642,1.021898718157137,-0.3904175712297784,0.7189647327138987
4,3,-0.2367592647935384,-0.2204845117173326,-0.1086449417850185,0.6579690490323266,-0.1685184812792969,-0.1809022424767587,0.4907204081170963,0.416380311595436,0.5063535354449128,-0.1940795526880223,0.3330730621620555,-0.7077545589217392,0.3662301496636496,-0.6643401716031019,0.4789264600311426,-0.5327569337437594,-0.7089655480137231,-0.1762943127465833,-0.298432304733671,0.2534285069838571,-0.6227142437980412,-0.6405476729228406,0.0710149332500993,0.1270497911427075,-0.1916393940862005,0.0557019219272737,-1.2939932784412642,0.9484595358793632,-0.3904175712297784,0.7315289527922236
4,4,-0.236758082985674,-0.0350771324782512,-0.1073175929882612,0.6752934210728041,-0.1685158295683536,-0.1808998682628309,0.6450806570698611,0.7000101586794052,0.3975692824336623,-0.005890427126118,0.7328415213154487,-0.7217701281553164,0.3710700102946908,-0.7115485655378391,0.3900519152374696,-0.4246783496105212,-0.6825384962495323,0.154590129365657,-0.2994587411923093,0.466624141292653,-0.5776778608688292,-0.59235083084808,0.0169830774692015,0.0929940359609013,-1.9528925882916008,-0.2053760311292123,-1.2939932784412642,0.9262605283999532,-0.3904175712297784,0.6352032655250645
4,5,-0.2367637992845304,-0.0652677417341388,-0.0132417470180855,0.6829931419796833,-0.1685157309724814,-0.1809002602366942,0.4749693623055896,0.6503018349636586,0.4224342545505164,0.0268025805719326,0.495772326694081,-0.6802840432239268,0.6469420662640339,-0.6809954694632544,0.4532515915351889,-0.4435921018338337,-0.6480489541166077,-0.0439012417178908,-0.2871911366134451,0.7141921329696022,-0.6752566905487878,-0.6973128424775551,0.1395431405819712,-0.0462956167495182,-1.79468879260157,-0.5471508060395212,0.7728015412913056,0.8762367375730641,-0.3904175712297784,0.553535835015952
5,1,-0.2367747183620108,-0.8153816381817763,-0.530455272481822,0.7234166767407978,-0.1685198021483265,-0.1809046146261683,-3.535246901304001,-3.3146679861277115,-0.5068940783170091,-0.8976739446096955,0.5029927082561529,0.6169970450359974,0.3734899406102111,0.6874964547149749,-0.55004326969116,0.5264131907620199,0.5864079045631683,-0.2213431145296238,-0.3202701022979461,0.2925868887956777,0.7680521528492991,0.7742974022050797,-1.28505286183634,1.475722257015553,0.499266244903848,0.1904400543438365,-1.2939932784412642,1.1926486181528722,-0.3904175712297784,1.569143624680566
5,2,-0.2367747183620108,-0.8153816381817763,-0.5276195727796587,0.7234166767407978,-0.1685198021483265,-0.1809035306277876,-3.585650247900823,-3.332212100380328,-0.4882453492293615,-0.8976739446096955,0.580491470355727,0.5272974019411019,0.2887923795669916,0.5946790166400189,-0.7317423390471177,0.5237112261586944,0.464126800637341,-0.2255321443162695,-0.3202514899511475,0.3099906140453753,0.778775101165777,0.7839367706200329,-1.274510060708361,1.475722257015553,0.5042101135191609,0.4135430324102884,-1.2939932784412642,1.1926486181528722,-0.3904175712297784,1.6005541748763787
5,3,-0.2367747183620108,-0.8153816381817763,-0.5328082998942555,0.7234166767407978,-0.1685198021483265,-0.1809044909082532,-3.623452757848439,-3.332212100380328,-0.4789209846855412,-0.8976739446096955,0.47868409033051,0.5979358708783318,0.0879381633787855,0.627989612360324,-0.597443026914452,0.5156053323487013,0.5447517043247004,-0.2205697632179638,-0.319833056821266,0.2669163940523737,0.7798473959974248,0.7860788524900219,-1.3351311671942458,1.475722257015553,0.5215136536727586,0.6673181056609978,-1.2939932784412642,1.1926486181528722,-0.3904175712297784,1.5461092212036367
5,4,-0.2367747183620108,-0.8153816381817763,-0.5339546465823641,0.7234166767407978,-0.1685198021483265,-0.1809030650886153,-3.636053594497644,-3.3175920051698142,-0.4975697137731818,-0.8976739446096955,0.7525772309184457,0.5884052837994989,-0.0524177949214066,0.6285962622823826,-0.8522167219896483,0.518307296952032,0.5098142460601773,-0.2183987051692724,-0.3202990548374108,0.2899763300082224,0.7873534598189593,0.7935761390349835,-1.3404025677582352,1.475722257015553,0.499266244903848,0.4745220787885163,-1.2939932784412642,1.1926486181528722,-0.3904175712297784,1.617306468314145
5,5,-0.2367747183620108,-0.8153816381817763,-0.535674166614527,0.7234166767407978,-0.1685198021483265,-0.1809046606455824,-3.6770063136075617,-3.3439081765487395,-0.5006778352877955,-0.8976739446096955,0.7070888270773916,0.6052239668797924,-0.2024534744836806,0.7017803028798077,-0.8522167219896483,0.518307296952032,0.529074639718824,-0.2085906506149001,-0.3200729492911157,0.2904114231394648,0.8141608306101589,0.8192811214748544,-1.3957522736801304,1.475722257015553,0.5079180149806455,0.5789532600111105,-1.2939932784412642,1.1926486181528722,-0.3904175712297784,1.6214945416735873
6,1,-0.2295549356415849,0.8917874920523567,-0.2824823836330665,0.6451361808541949,-0.1681103714951103,-0.1798632520159022,-1.3616025793160853,-1.4696119705608572,0.273244421849378,0.7631717127109017,0.2447437277193733,-0.1112519323406855,-0.238752429216489,-0.0882433456191499,-0.3979690485997638,-0.2652624380139822,-0.1862474224406829,-0.233164919852041,-0.3073379680037512,0.3635070691881954,-0.0018555362739009,0.0160004202288749,-1.063654038148756,1.1821325950453871,0.1865665549852768,0.1031706406648162,-1.2939932784412642,0.8088794751526628,-0.3904175712297784,1.173370692213324
6,2,-0.2301908922848993,0.8659467423326243,-0.2656190205106268,0.6209141421679713,-0.1682681662885379,-0.1800138846340144,-1.0339808264367465,-1.080717437961194,0.4908129278718721,0.7467843426022539,-0.246242218501531,-0.3046667877640537,0.0903580936943017,-0.3078506174043402,0.0246787866412543,-0.4760156770738069,-0.3053931134453346,-0.2312302796334334,-0.3040160087732754,0.2612601833462212,-0.291375140818838,-0.2624702228697316,-0.9055120212290544,0.9861909514875082,0.2990395659836553,-0.4774083038943617,-1.2939932784412642,0.6683871264473563,-0.3904175712297784,0.9870014277181688
6,3,-0.2298802417214714,0.8917874920523567,-0.3066461651376714,0.63053879330157,-0.1682449216757333,-0.1797706199806329,-1.2576456769601416,-1.3029428851609983,0.4410829836381639,0.7631717127109017,-0.1870350896925392,-0.3332585490005509,-0.1129160528094199,-0.2626827732074364,-0.0345709098878604,-0.4300822788171782,-0.4052784107913396,-0.2324158499961488,-0.3076323188216414,0.2290632916342807,-0.1433984540514236,-0.1414425972153364,-0.8976049203830704,1.0246045521191187,0.30274746744514,-0.2145046308864326,-1.2939932784412642,0.8088794751526625,-0.3904175712297784,1.0623867481881146
6,4,-0.227254243562463,0.9348984761681108,-0.3419717433422813,0.6728872582894043,-0.1680809592433454,-0.1793128943700365,-1.56321596570337,-1.6216609607502075,0.375812431831408,0.7999717795010199,-0.1930520743275997,-0.1981484615888646,-0.0136989098730773,-0.1373819893058915,-0.0503708289622872,-0.354427269923908,-0.2108828096784872,-0.2317637754178669,-0.3129616541216639,0.2812744673833736,-0.0619040468461843,-0.0429068311958308,-1.041250585751798,1.1797115697954956,0.2335333068307545,-0.4554996644770341,-1.2939932784412642,0.8259088507533058,-0.3904175712297784,1.2068752790888573
6,5,-0.2324269674094926,0.7883383573410274,-0.2056771555297901,0.5026913440769338,-0.1683651813890201,-0.1804619642198366,-0.8166163942379552,-0.911124333519226,0.4286504975797299,0.6977039647955553,0.0028609453899576,-0.0260372714005343,0.2307140519944986,-0.0498589505507192,-0.196520080400772,-0.3895528097672119,0.0283044045940097,-0.23299347014644,-0.2949931566529813,0.1798977678038851,-0.0854945331424381,-0.0675407727007072,-0.6854310476824709,0.6514438602691885,0.0530821023718133,-0.0479989713147436,0.7728015412913056,0.3572969257427494,-0.3904175712297784,0.6666138157208773
8,1,-0.2320069692806197,0.8012587322008937,-0.2490874945873764,0.7030444985080139,-0.1683197026681216,-0.1804562103957047,0.0874936353425261,-0.0222225447199814,0.7767601072157287,0.6977039647955553,-0.1266245639565365,-1.0323551423713924,0.5017462473328005,-1.0225945255751243,0.842324598743046,-0.8137612524901923,-1.0337047434211386,-0.1459027637014319,-0.3082244671883106,-0.2399671038450697,-0.9712100640836115,-1.0014884680160328,0.0525650312761362,0.0762082608949876,0.474546901827281,-0.4153338255452667,0.7728015412913056,0.9510443518187466,-0.3904175712297784,0.5870404218914855
8,2,-0.2306291929205953,0.8486765079366031,-0.274156286635225,0.7118670953804791,-0.1682810317756924,-0.1803023643940262,-0.2495787450237165,-0.4257371725301644,0.7208139199528001,0.738611090677741,-0.1591162809858607,-0.9219124568108034,0.8356966308746373,-0.8865946430481837,0.9410740929582384,-0.773231783440226,-0.9400902719174832,-0.1369473450687717,-0.3087469915910291,-0.179054065471128,-0.7974983013566503,-0.8215535909369339,-0.1582909912834658,0.2532659075037131,0.3410624492138201,-0.3762634185843663,-1.2939932784412642,1.0016763346313733,-0.3904175712297784,0.729434916112503
8,3,-0.2298802417214714,0.8702535339525796,-0.3079131798982125,0.7128295604938393,-0.168325155844128,-0.1802368963744801,-0.3850377390026736,-0.4842175533722201,0.695948947835946,0.738611090677741,-0.1581535634442512,-0.8893963361889025,1.213205760095844,-0.8445703484474014,1.168197929653184,-0.7408082082002528,-0.9194861298640472,-0.146458060577872,-0.3115036869557672,-0.3047959804001934,-0.831811735969382,-0.8451164915068158,-0.126662587899526,0.2145295035054504,0.4263441828279751,-0.3127283642741172,-1.2939932784412642,0.9940739348096576,-0.3904175712297784,0.6435794122439481
8,4,-0.2315464080369383,0.8228357582168703,-0.2936894308602334,0.704327785325827,-0.1683537470569608,-0.1804174529655604,-0.1172699602070604,-0.2298278967092787,0.7674357426719084,0.6977039647955553,-0.3049679885397181,-1.0121727226750408,0.9470134253885828,-0.9836034805846352,1.0654984556693845,-0.8137612524901923,-1.0010068658145983,-0.1765265531219113,-0.3102077161416368,-0.3687546706928318,-0.9604871157671312,-0.9907780586660876,-0.0199167264787276,0.0534506235460082,0.5301654237495561,-0.4478316406809696,0.7728015412913056,0.9238277604570042,-0.3904175712297784,0.5870404218914855
8,5,-0.2315464080369383,0.8228357582168703,-0.2710038332429264,0.7057714829958669,-0.1683700430789606,-0.1803999292056443,-0.3598360657042631,-0.4695974581617062,0.7581113781280882,0.6977039647955553,-0.2647745311775162,-0.9482617269699272,0.7026004635210067,-0.9297219375072544,0.988473850181534,-0.7975494648702057,-0.9754756463136016,-0.1718025480356062,-0.3055229195177908,-0.2708587161632829,-0.9079446690163848,-0.9382970528513488,-0.0383666284526937,0.2379327475877344,0.5511768653646385,-0.303234620526608,-1.2939932784412642,0.977804799191186,-0.3904175712297784,0.7817858331055244
9,1,-0.23332217629267,0.7624545397050951,0.1202171410922423,-0.1182590648924102,-0.1684894880852359,-0.1806071471633601,0.4749693623055896,0.6503018349636586,0.9881123702090092,0.7058772167200679,-1.615707921441211,-0.967322901127593,1.1599672931543916,-1.0710713693468932,1.2096727172235644,-1.0353223499633413,-0.867975774730458,-0.2342413106941084,-0.1959196346435998,-0.2369214519263724,-1.2725249117766744,-1.236046432779859,-0.0027846746457589,-1.2008018575810722,0.2953316645221707,-0.5833000610781116,0.7728015412913056,-0.0897241837741347,-0.3904175712297784,-1.1970788292306829
9,2,-0.23332217629267,0.7538409564651845,0.1201869740741341,-0.0776751192790691,-0.1684808343057627,-0.1806140549234048,0.4749693623055896,0.6503018349636586,0.9818961271797956,0.6977039647955553,-1.5658872886629132,-1.0351582562181076,0.796977745826304,-1.143483310043517,1.027973647867611,-1.0407262791700032,-0.936506942864712,-0.2341958808736396,-0.1945602439811183,-0.2425776626325245,-1.308982936052704,-1.2981668070095485,0.0024867259182304,-1.2059667114475072,0.3175790732910786,-0.5679640134859824,0.7728015412913056,-0.0438056888509718,-0.3904175712297784,-1.1949847925509611
9,3,-0.233159249731644,0.7624545397050951,0.1139122343076449,-0.1453684989187131,-0.1684841089236517,-0.1806060901363649,0.4749693623055896,0.6503018349636586,0.9539230335483349,0.7058772167200679,-1.614745203899601,-0.9751716198983968,1.3535617183960362,-1.0665490699279117,1.578995825588383,-1.002898774723368,-0.8836528393363325,-0.2342796475445233,-0.2033549225165841,-0.2034192808207049,-1.2757417962716178,-1.2521120468047793,-0.035730928170699,-1.1899879447982238,0.2792640915224011,-0.4931094954767795,0.7728015412913056,-0.1055371754033037,-0.3904175712297784,-1.272464149700633
9,4,-0.23332217629267,0.7538409564651845,0.1092212629918321,-0.0520093829228058,-0.1684892079828765,-0.1806160070653221,0.4749693623055896,0.6503018349636586,0.978788005665189,0.6977039647955553,-1.5938060973695922,-0.9734897515903675,0.7655186517245416,-1.0946755663142616,1.027973647867611,-1.0407262791700032,-0.8988819878106116,-0.2344151102180096,-0.2028778949615957,-0.2517146183886147,-1.296115398072928,-1.2692487017646916,0.0169830774692044,-1.154640976149809,0.2879158615992014,-0.5822046291072445,0.7728015412913056,-0.0710222802127141,-0.3904175712297784,-1.2201132327076116
9,5,-0.233159249731644,0.7624545397050951,0.1461306096471182,-0.0882622355260276,-0.1684812354045665,-0.1806086790901764,0.4749693623055896,0.6503018349636586,0.9974367347528296,0.7058772167200679,-1.6130604482017843,-1.0570225442224883,1.8811065271795169,-1.154568458619314,1.6421955018861067,-1.0461302083766657,-0.930684033153958,-0.2340865272923768,-0.1888793421304541,-0.1951525113270985,-1.3325734223489554,-1.327084912254403,0.0169830774692015,-1.183370475781854,0.3262308433678788,-0.6000966846313958,0.7728015412913056,-0.054144952608505,-0.3904175712297784,-1.115411398721573
10,1,0.0653621691064899,1.590219889060529,-0.087075523837712,0.6948635450444548,-0.1477740499617001,-0.1411205478886709,0.8813463442424547,0.439772463932258,-0.2116225344293321,1.4994999785902483,0.1595432252869225,0.6276488776535163,-0.4420265757202154,0.6526416591930662,-0.6547177335592638,0.2724285180489035,0.632543266117601,-0.2123625006229679,-0.2824518816415586,0.7951194553806953,0.7369556027315084,0.7410951332202472,-0.991172280393895,1.3537025844210258,-0.6304077336952633,-0.7147518975820757,-1.2939932784412642,0.5821759124691002,-0.3904175712297784,1.0854211516650485
10,2,0.0325454501214011,1.5815632379044189,-0.0444344437418827,0.6964676535667215,-0.1526353441139308,-0.1459642753706402,1.5806927782733495,1.1239929197843088,-0.2147306559439388,1.4953929194981808,0.5489624708680124,0.7560314918330849,-0.2121331957457631,0.7374071983025179,-0.3545192711450797,0.2778324472555658,0.7445222990167095,-0.2142387435053023,-0.2689558621739813,0.8181793913365445,0.7069313474453678,0.7121770279753903,-0.8896978195370862,1.3280397167721767,-0.6464753066950327,-1.1963768207729917,-1.2939932784412642,0.4549117394535792,-0.3904175712297784,1.0079417945153772
10,3,-0.0462274535734283,1.529838670548754,0.0960835266057454,0.7048090178825068,-0.1584695321935988,-0.1584816598401675,0.695484003666682,0.9368557010897304,-0.161892590195617,1.466766104632575,-0.6402343724052671,0.9029146574009774,-0.5146244851858321,0.9192918749342502,-0.4670936945503984,0.256216730428912,0.8802408868904303,-0.1963506211502162,-0.2429875023127543,0.7529154216501784,0.8860045843305681,0.8985381506644585,-0.540467532172743,1.2048902323943669,-0.4610802336207786,-0.3773588505552334,0.7728015412913056,-0.3967090885750154,-0.3904175712297784,0.1766092326661933
10,4,0.126540901862854,1.6246742220201726,0.0955405202797991,0.6908532737387888,-0.141211838029804,-0.1311860368617807,0.0591417528818137,-0.2239798586250729,-0.289325572294508,1.5854008563168769,0.2043095909717696,0.5379492345586208,-0.3621688753080425,0.5031300284020943,-0.5757181381871099,0.345381562338843,0.5738662528784685,-0.2105384759250806,-0.2339880879625029,0.8995418068788811,0.5771836728159708,0.592220443255992,-1.049157686597785,1.3570920197708738,-0.7824316936161527,0.3624228737698576,-1.2939932784412642,0.6042228719520757,-0.3904175712297784,1.127301885259461
10,5,-0.0462274535734283,1.5126115040689323,0.1230528407944056,0.7072151806659066,-0.1653051812889741,-0.160716749764495,0.7143852586404905,0.8432870917424419,-0.1152707674765086,1.4422054825994144,-0.4034058571693008,0.8580648358535298,-0.2072933351147219,0.9233729744099168,-0.2478698173926718,0.2400049428089302,0.7888659960447566,-0.2105210698635982,-0.2156101188642493,0.5349337628977163,0.9160288396167086,0.9263852149743184,-0.551010333300722,1.1572767358131686,-0.2472579160084756,0.1455273435383161,0.7728015412913056,-1.2807161398441194,-0.3904175712297784,-0.987675161258597
