f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ela_meta.quad_w_interact.adj_r2,ela_distr.skewness,ic.eps.ratio,ela_meta.lin_simple.coef.max,ela_level.mmce_lda_10,nbc.nn_nb.cor,disp.ratio_mean_02,nbc.dist_ratio.coeff_var,ela_level.mmce_mda_10,nbc.nn_nb.sd_ratio,ic.eps.s,disp.diff_mean_02,nbc.nn_nb.mean_ratio,ela_level.lda_mda_25,disp.ratio_median_05,ela_meta.lin_simple.coef.max_by_min,disp.diff_median_02,ela_distr.kurtosis,ela_level.qda_mda_10,ela_meta.quad_simple.cond,nbc.nb_fitness.cor,ela_level.lda_mda_50,disp.diff_median_10,ic.h.max,ela_distr.number_of_peaks,pca.expl_var_PC1.cor_init,ela_level.qda_mda_50,ela_level.qda_mda_25
4,1,-0.2367591370212144,-0.1809024754176117,0.5911551980584786,0.0076457340650834,-0.1127554599455685,-0.1685178066144014,0.4230715043859072,0.7167226801197012,-0.7539595816826854,-0.5126077633417307,0.6351350962199245,0.8653010278034171,-0.061327009490605,-0.7540869772056735,0.4979118682243041,-0.2374077159052727,-0.7983258185882726,0.6692804613841407,-0.7188904083461453,-0.2792226064071411,0.839768259507786,-0.1289738493787947,0.2714241319168134,-0.1810220458118643,-0.8130918708224968,-1.2483224903993435,0.6404909131038998,0.1858284647940089,-0.1025077867860278,-0.167439163650217
4,2,-0.2367044785433029,-0.1808962398129052,0.7128004545395865,-0.1460570858562459,0.0528536249768014,-0.1685132178196526,0.0529394301133474,0.3497247826676997,-0.647805817633811,-0.4047725936143539,-0.140653921998783,0.623631240706491,0.0629970475705156,-0.6477606555116318,0.3744114407834225,-0.0862466602296021,-0.6533802794930239,1.4044618351688438,-0.6088012936458642,-0.3026400562682981,0.0481105419364332,0.1557744544821171,0.3966427143169039,0.2443349053287782,-0.5914002077091178,-1.7872791188541637,1.2952149576101084,0.7563268495884413,1.3586951427876388,0.2389727487137908
4,3,-0.2367599127111874,-0.1809023205890877,0.6588785466535019,-0.1197893072203502,-0.2434926003298683,-0.1685185052903419,0.4326438856170948,0.4549479560630285,-0.8037191585805946,-0.5762028634373629,0.3665927437596026,0.5694638746330423,-0.2188124284251716,-0.8035837131666929,0.5422453549979559,-0.2599556060716913,-0.7730178673176737,1.4479099718708195,-0.7726127371057759,-0.299663139072544,0.1527362155802695,-0.1764737197623676,0.236206405616788,-0.2117444847696014,-0.7270260021195458,-0.17415198785397,0.0512392730483119,0.769099201486824,0.3333358433968967,0.0837583660286786
4,4,-0.2367587309031513,-0.1808999463751274,0.676210588474029,-0.1184577608378855,-0.0560722242544733,-0.1685158535793883,0.5889927790598136,0.4600807937896301,-0.8008757541864286,-0.4656026893580077,0.6560217236335044,0.4757126641213036,-0.0281656476171593,-0.8011144882434675,0.43141163806383,-0.1042849723627371,-0.7873973850850592,0.8102111464715324,-0.7454436564788556,-0.3006899238083508,0.3148615512266678,0.154423994550651,0.4492519103947195,-0.0973592103110368,-0.775399202125932,-1.9519603108820267,1.2952149576101084,0.6711778369325558,0.7315406122273905,-0.1713641250514493
4,5,-0.2367644472028381,-0.1809003383489961,0.6839137181720414,-0.024084410980696,-0.086590617664195,-0.1685157549835157,0.41668991689845,0.7526525442059108,-0.7544334824150453,-0.4849577198218906,0.6052970570576666,0.5423801915963138,0.0049543143038851,-0.7547229896858981,0.4567450590773412,-0.22829836827804,-0.7448340124935967,1.8421944164725736,-0.7115004184156231,-0.2884181567442691,1.1755781412031605,-0.0440753382772235,0.6966455679837874,-0.1051461260676259,-0.7440922479161912,-1.7922694580065224,0.575018508653279,0.5881575495930683,0.4953987113857073,-0.5053426588290715
5,1,-0.2367753662819046,-0.1809046927385297,0.7243551490866048,-0.5429335638752013,-0.8448486176886212,-0.1685198261593768,-3.645190518868521,0.4626472126529305,0.5511630352396268,0.5076788425403636,-3.4407410533445124,-0.5159668070695311,-0.93159540891845,0.5509732197166547,-0.4900915513027485,-1.462299301305801,0.5861341520556351,-0.4072807548322781,0.5560639818731355,-0.3215083463563742,-0.8920385708064845,-0.2215243285108197,0.2753372126168172,-0.431080374664242,0.6581654447922917,0.5232479086882647,-0.6689571759085177,1.6205893280456791,0.5025908504976365,0.2154229803063938
5,2,-0.2367753662819046,-0.1809036087401342,0.7243551490866048,-0.5400888966035721,-0.8448486176886212,-0.1685198261593768,-3.696243218768184,0.3728225524374056,0.4255793411639497,0.5049138381883852,-3.4586438768418675,-0.7076359485602011,-0.93159540891845,0.4254916986181973,-0.471091485542608,-1.4521076549505798,0.4941052383443657,-0.4072807548322781,0.4313035636343174,-0.3214897276942743,-0.8546934295058518,-0.2257135263248408,0.2927286823946076,-0.4189349122043061,0.563057856461979,0.5282382478406235,-0.6689571759085177,1.6525202077916363,0.5797864769656793,0.4334367454112307
5,3,-0.2367753662819046,-0.180904569020613,0.7243551490866048,-0.5452940324622979,-0.8448486176886212,-0.1685198261593768,-3.734532743692931,0.1598097867834467,0.4857647341738018,0.4966188251324333,-3.4586438768418675,-0.5659674526757914,-0.93159540891845,0.4859128842395476,-0.4615914526625413,-1.4664481130964222,0.56657800789199,-0.4072807548322781,0.513607765213468,-0.3210711525870649,-0.8733660001561682,-0.2207509461790433,0.2496847946945765,-0.4479830313918552,0.5971903480552702,0.5457044348738824,-0.6689571759085177,1.5971733495653109,0.478377315487474,0.6814229430345712
5,4,-0.2367753662819046,-0.1809031432009555,0.7243551490866048,-0.546444004338063,-0.8448486176886212,-0.1685198261593768,-3.747295918667848,0.0109574927120056,0.470126010005888,0.499383829484417,-3.4437248572607384,-0.8347209228094425,-0.93159540891845,0.4703492847234599,-0.4805915184226748,-1.5148809811738897,0.5567999358101674,-0.4072807548322781,0.477817029667605,-0.3215373087196408,-0.982437523954842,-0.2185798010464197,0.272728492150148,-0.4168885213740763,0.5978119662796513,0.5232479086882647,-0.6689571759085177,1.6695500103228127,0.7511991257999976,0.4930247957754001
5,5,-0.2367753662819046,-0.1809047387579445,0.7243551490866048,-0.5481689621517105,-0.8448486176886212,-0.1685198261593768,-3.788776237336324,-0.1481604768126379,0.472021612935332,0.499383829484417,-3.4705790925067705,-0.8347209228094425,-0.93159540891845,0.472294734662971,-0.4837581960493707,-1.42874804073817,0.5740553571310311,-0.4072807548322781,0.4977047966865106,-0.3213111264541306,-0.9474635027367888,-0.2087713530783575,0.2731632788945927,-0.4315853282457273,0.6728017284390837,0.5319810022048926,-0.6689571759085177,1.6738074609556075,0.7058886493948423,0.595073792207451
6,1,-0.2295555825127135,-0.1798633301140147,0.646039997156815,-0.2941764896965583,0.8808555140773673,-0.1681103955045496,-1.4435428356955362,-0.1866567597621485,-0.2426206914651201,-0.302467432590946,-1.5579607822060355,-0.3555480690827782,0.7509400566230107,-0.2427703556038199,0.3047445329962595,-0.0401587727294424,-0.1610255911377335,-0.3603156844287813,-0.2372731724329378,-0.3085718240973176,-0.4776853363756523,-0.2333466080210614,0.3462074519613127,-0.1902440928000431,-0.1367147319481582,0.2076089573015306,1.0333253398076252,1.21826024324662,0.2453520082609599,0.1301442734977924
6,2,-0.2301915392484086,-0.180013962734188,0.6218072349818183,-0.2772597981556993,0.8547342073072776,-0.1682681902985981,-1.1117002863477234,0.1623762056467429,-0.3473527533169094,-0.5181377720456989,-1.1611148613480111,0.0902910209063739,0.7343386757100873,-0.3475253523467179,0.5264119668645043,-0.1863592925685008,-0.3594629363276579,-0.3257544232091436,-0.3590631045232126,-0.3052487377025205,-0.3188202908428016,-0.231411890201545,0.2440325670167938,-0.1995990223096655,-0.3617405291741267,0.3211391730177068,1.1642701487088667,1.0288036900872757,-0.2437134513502426,-0.4371910563167572
6,3,-0.2298808886398548,-0.1797706980774779,0.6314361471043335,-0.3184166863409735,0.8808555140773673,-0.168244945685702,-1.3382466421524806,-0.0532029788705114,-0.4786232561809195,-0.4711326980619705,-1.387883958981165,0.0277902138985487,0.7509400566230107,-0.4788806357625452,0.4757451248374817,-0.1231350085418628,-0.3887971525731243,-0.4498032241426459,-0.4613999748846124,-0.3088662747905275,-0.2776220794079763,-0.2325975081190134,0.2118583479278819,-0.193619308844708,-0.3154582268315681,0.3248819273819759,1.0333253398076252,1.1054378014775674,-0.1847379106324207,-0.1802844918724334
6,4,-0.2272548900993868,-0.1793129724606184,0.6738033604434002,-0.3538539775652061,0.924434560872134,-0.168080983252669,-1.6477536352941895,0.0520201945248174,-0.2601550185624788,-0.3937125762064183,-1.7131185858497828,0.0111233320297993,0.7882207137603863,-0.2602794050594187,0.4092448946770005,-0.071004286477103,-0.2501786012955249,-0.3291512142521008,-0.2622687266097045,-0.314197418371805,-0.727542115077506,-0.231945407385181,0.2640327572612529,-0.1703648675920956,-0.1870658081230297,0.2550171792489457,1.4261597665113503,1.252319848308974,-0.1907313598923623,-0.4157821759463968
6,5,-0.2324276146978202,-0.1804620423261413,0.5035320977435908,-0.2171283740203022,0.7762832159744408,-0.168365205399462,-0.8915355180304253,0.311228499718189,-0.0170439428612645,-0.4296576327822103,-0.9880542342069084,-0.143045325256171,0.6846173328761193,-0.0164621501403227,0.463078414330719,-0.0862466602296017,-0.0735981231120271,-0.3753067440119607,-0.0166964631831807,-0.2962228240645251,0.0243993411106345,-0.2331751514383921,0.1627274458056244,-0.1294370509874977,-0.0973832515691344,0.0728698001878235,0.6404909131038998,0.7031087166785128,0.0044153480113237,-0.0175770010576944
7,1,-0.2367556508248756,-0.1809022073489802,0.7158496100450497,-0.1823417247784105,-0.2434926003298683,-0.168518935681571,0.7134337350652366,0.0135239115753067,0.1104353541438565,-0.2554623586072176,0.271111018440377,-0.0722110773139683,-0.2934151426523242,0.1104784584127677,0.2699110791026744,0.3644405684167746,0.1369180170025013,0.0106905344226264,0.0870894248116546,-0.2944961155497768,-1.5094189623082173,-0.2314788191924448,0.423164705728034,0.0338755678665633,0.1283771853765574,0.1265159460756873,-0.538012367007276,0.9500408533805806,0.2139463341388682,-0.817555497563493
7,2,-0.2367599127111874,-0.1809030160455156,0.7128004545395865,-0.1722794708654665,-0.287071647124635,-0.1685192181955655,1.0899473968252609,0.0468873567982158,0.0184986120658138,-0.3743575457425301,0.9394830956749552,-0.0201270714741135,-0.3348564950060312,0.0188926612604054,0.393411506543556,0.5365260661668818,0.0362613926308013,-0.2771609010603238,-0.0004674656887004,-0.2925928745351182,-1.2302195725844376,-0.2312348199388847,0.3092505786835075,0.0861249752981474,0.0283531619988667,0.21010412687771,-0.538012367007276,0.666920386299762,-0.2341239325343367,-1.355632024205216
7,3,-0.2367606533884121,-0.1809031753993907,0.711516599589918,-0.0717174565715943,-0.287071647124635,-0.1685195043019568,0.7166245288089723,-0.2225866238483588,0.0564106706546983,-0.4047725936143539,0.6500541158010535,-0.0201270714741135,-0.3182551140931076,0.0564548100925016,0.4250782828104521,0.5889273629136389,0.0897531987254758,-0.3398198154007151,0.0520594235233456,-0.2666660427709385,-1.119073318713507,-0.2315367401852197,0.2140322816501064,0.2994014222149646,0.1214263634130228,0.29369230767973,-0.538012367007276,-0.2143718946886523,-1.0444382724783878,-1.1658066182546878
7,4,-0.2367649836390316,-0.1809034733998709,0.704134433629323,-0.2461046390478023,-0.3654791029461881,-0.1685195486667717,0.0082683177011424,0.6525622085371835,-0.3416659445285775,-0.5789678677893466,-0.2301680394855569,0.6694651658455634,-0.417739199713445,-0.3413522900386544,0.573912131264845,0.3232230251925612,-0.3019448652581132,-0.2890225623141737,-0.3513470856251672,-0.2983977596298271,-0.8973735909922886,-0.2308906447834707,0.0183782466499648,0.1318897156832888,-0.2684412847692866,0.5232479086882647,-0.6689571759085177,0.256076400235115,-0.5457832940512798,-0.9199613086683832
7,5,-0.2367632972342538,-0.1809032495347287,0.706381179791243,-0.2370259137128153,-0.3393577961760983,-0.1685193050197861,0.6751442101404959,0.3959203222071123,-0.2141866475234575,-0.4656026893580023,0.3486899202622474,0.219459355389218,-0.3845778378399992,-0.2143368564878902,0.4789118024641706,0.2607202736512485,-0.1989875180436305,-0.2714887620074093,-0.2333608248226614,-0.3036192599787384,-1.1839827309741309,-0.229509635988798,0.2435977802723491,0.0085215827751437,-0.1394837585840379,0.3049205707725375,-0.6689571759085177,0.7499406736392507,-0.148537477102376,-1.173656541057154
8,1,-0.2320076165079373,-0.1804562885019306,0.7039739517606145,-0.2606759932104564,0.7893438693594859,-0.1683197266783845,0.0242222864197873,0.5986674124078681,-1.163883715174986,-0.8637633160437002,-0.080977843674267,0.9528021576143691,0.6846173328761193,-1.163604189472732,0.8177463085199193,-0.2970243375052838,-1.10604749881033,-0.3149148112011254,-1.1055245383876395,-0.3094586240773361,0.0469249818951434,-0.1460809516730741,-0.2568417625835669,-0.2151728538228437,-1.0941198189904373,0.4982962129264673,-0.6689571759085177,0.6222171546554224,-0.1245636800626117,-0.3765325619340691
8,2,-0.2306298399477734,-0.1803024424981471,0.7128004545395865,-0.2858240623883703,0.8372764672826009,-0.1682810557858033,-0.3171926441592123,0.952833215543366,-1.0553604474643077,-0.82228825076394,-0.4927427841134261,1.056970169294079,0.726058685229826,-1.05533241783918,0.7607461112395119,-0.219639978454135,-0.9927368988033306,-0.1329917187391687,-1.0106138833975982,-0.3099813257762894,-0.0665923920583677,-0.137125173827048,-0.1959716183613008,-0.2187606819018181,-0.9547643152337224,0.363557055812763,-0.472539962556655,0.766970476170427,-0.1569283060662939,-0.33835339194026
8,3,-0.2298808886398548,-0.1802369744777052,0.7137633457518382,-0.3196877078878717,0.8590877584356258,-0.1683251798544124,-0.4543967751395576,1.3531945582182767,-1.039721723296393,-0.7891081985401317,-0.5524188624379421,1.2965565961574146,0.726058685229826,-1.0395817558289078,0.7354126902260005,-0.229380667006028,-0.959376417582994,-0.356058484541347,-0.9895306768311076,-0.3127389565073112,-0.0591826418003057,-0.1466362708231866,-0.3216249875058359,-0.1909085054072606,-0.9117031255084116,0.4496404061909624,-0.6689571759085177,0.6796927381981446,-0.1559693541847034,-0.2762676388662154
8,4,-0.2315470551973535,-0.180417531071256,0.705257806710283,-0.3054189779030505,0.8111551605125108,-0.1683537710673578,-0.1831793069225955,1.0708884832551986,-1.1273933587831857,-0.8637633160437002,-0.2928279217262983,1.1882218640105169,0.6846173328761193,-1.127127003106902,0.8082462756398525,-0.3018946817812304,-1.0853409932252942,-0.2487955205667264,-1.071871103851094,-0.3114425459610944,-0.0283580807267676,-0.176705969453156,-0.385538638939215,-0.2237836412123825,-1.0541667203870322,0.5544375283905105,-0.538012367007276,0.6222171546554224,-0.3022095161272693,-0.4082890678167707
8,5,-0.2315470551973535,-0.1804000073111001,0.7067021435286606,-0.2826616397300165,0.8111551605125108,-0.1683700670894217,-0.428870425189726,0.811680178061827,-1.10180271923569,-0.8471732899317961,-0.5374998428568132,1.1069708149003432,0.6846173328761193,-1.10217286638279,0.7987462427597858,-0.2981066362332717,-1.0197703922060142,-0.3658777205996139,-1.0473827058460297,-0.3067561597525363,0.0306235313274066,-0.1719817748809277,-0.2877116214391447,-0.235610185620854,-0.998955719912454,0.5756464697880387,-0.6689571759085177,0.8201886090803555,-0.2621732750708616,-0.2669904573723921
9,1,-0.2333228237110382,-0.1806072252716513,-0.1176932160273449,0.1097965252925786,0.7501183736930673,-0.1684895120961669,0.41668991689845,1.296733343225661,-0.8217273864103143,-1.090493672906389,0.6052970570576666,1.3403071610628925,0.6928973233563802,-0.8217661876013532,1.0330803871347862,-0.4923792579071353,-1.039326536369659,-0.4137513907746996,-0.9367502095332104,-0.1971156857066424,0.8525130299516528,-0.2344230420385507,-0.2537982553724535,-0.2084224217335138,-1.1437927661932568,0.3173964186534376,-0.538012367007276,-1.1914568149149385,-1.6078225029128617,-0.5406673114401661
9,2,-0.2333228237110382,-0.1806141330317905,-0.0770913032440729,0.1097662628747952,0.7414112714363709,-0.1684808583166596,0.41668991689845,0.91177051373055,-0.9439937753594624,-1.0960236816103568,0.6052970570576666,1.148638019572227,0.6846173328761193,-0.9437683463079928,1.0267470318814085,-0.5032022451870163,-1.1089234023638068,-0.2843239469207629,-1.007281142840696,-0.1957558337932703,0.9823318544729006,-0.2343776103958333,-0.2594504830502356,-0.2043030635687654,-1.217991377885295,0.3398529448390526,-0.538012367007276,-1.189328089598541,-1.5581967430405486,-0.5256810951809139
9,3,-0.233159897126345,-0.1806061682446416,-0.1448146518390957,0.1034716799758709,0.7501183736930673,-0.1684841329345615,0.41668991689845,1.502046852289718,-0.841157316437116,-1.0573136206825808,0.6052970570576666,1.729895524745006,0.6928973233563802,-0.8409962120034421,0.9982469332412084,-0.4842620174472247,-1.0473790663193958,-0.3550200369939286,-0.9534501377585572,-0.2045534964255222,0.8267270990535969,-0.234461380426706,-0.2203196760502074,-0.2086616102721122,-1.139158884884234,0.3011778164082683,-0.4070675581060341,-1.2680909263052351,-1.6068635510312712,-0.4525340872488487
9,4,-0.2333228237110382,-0.1806160851737345,-0.0514142042506991,0.0987658740105693,0.7414112714363709,-0.1684892319938064,0.41668991689845,0.8784070685076459,-0.8601133457315587,-1.0960236816103568,0.6052970570576666,1.148638019572227,0.6846173328761193,-0.8602636489043683,1.0235803542547195,-0.4928302157104638,-1.0456535241873095,-0.3382720165264611,-0.9683750193829456,-0.204076307011702,0.8934148513761555,-0.2345968485337744,-0.2685810046835746,-0.20052919995977,-1.1679793661964497,0.3099109099248992,-0.538012367007276,-1.2148727933953067,-1.586006347606676,-0.5395968674216475
9,5,-0.233159897126345,-0.1806087571984885,-0.0876831065788394,0.1357919421684245,0.7501183736930673,-0.1684812594154651,0.41668991689845,2.061526164489272,-0.9150858306854388,-1.101553690314325,0.6052970570576666,1.7965630522200209,0.6928973233563802,-0.9148858972060224,1.042580420014853,-0.4977907515470756,-1.1313554500809289,-0.1899831792556702,-1.0003620836410398,-0.1900730043723276,0.9381697429348508,-0.2342682524282577,-0.212058727905757,-0.2089273753149992,-1.2293500381671687,0.3485860383556835,-0.538012367007276,-1.108436527575454,-1.605185385238488,-0.5570807863907755
10,1,0.0653615650758231,-0.1411206254566657,0.6957893764564764,-0.098151678505298,1.5868709005616135,-0.1477740738911243,0.8283023098394798,-0.4022359442794079,0.599500909940452,0.2477684334538721,0.3904631750894089,-0.6263848994500233,1.4968843989897351,0.5999087681951227,-0.1892571767672668,0.4826817044494741,0.5970625855588484,-0.3447135371170859,0.6037728874540075,-0.2836772937095668,-1.945705057502913,-0.212543354380183,0.7775159024505117,-0.2066683724504597,0.6224506522642121,-0.6170445876258699,0.5095461042026581,1.1288537799579406,0.1604847667401927,-0.6691205936623276
10,2,0.0325448413236883,-0.1459643530049119,0.6973941951435625,-0.0553757509686177,1.5781202627936337,-0.1526353680624822,1.5366585209473096,-0.158426152265841,0.7449884347752919,0.2532984421578403,1.0886732914862451,-0.3097141439437065,1.492723703773404,0.7451815011782208,-0.1924238543939557,0.6838088847339286,0.7287789683081022,-0.4456835691930101,0.7186075349037908,-0.2701766949468904,-1.9780115686280637,-0.2144196725210339,0.8005595999060837,-0.1491302406654243,0.7093076714345569,-0.6332631898710391,0.6404909131038998,1.0500909432512469,0.5483808028435876,-1.1397591471374169
10,3,-0.0462280738139075,-0.158481737645715,0.7057392523164088,0.0855865910659466,1.5258341137421705,-0.1584695561651053,0.6400454789594767,-0.4792285101784292,0.866307022259719,0.2311784073419629,0.8977098408477937,-0.428465677258575,1.4637230371162893,0.8661361099174315,-0.1385903347402372,2.181620132708789,0.8794763145103071,-0.2376627470854441,0.8579305803586382,-0.244199523837033,-1.2216242622850852,-0.1965308326503405,0.73534158823937,0.60306456021765,0.8956801172535537,-0.446125471657558,0.1167116774989328,0.2049869926415787,-0.6361645088911935,-0.3394238359587787
10,4,0.1265403067191765,-0.1311861142938413,0.6917773297387619,0.0850418675458473,1.6216993095884005,-0.1412118619334086,-0.0044948572737737,-0.3175441217904902,0.5549542410985148,0.3224235509574406,-0.2868603138938466,-0.5430504901062556,1.5839070989372797,0.5546396446026562,-0.2684241174344967,-0.1809477989285605,0.505033671847579,-0.0927750514274191,0.5432039503763934,-0.235197055921682,-2.13035603393382,-0.2107192565183178,0.8818647211172537,-0.3097586325863268,0.4692500153280998,-0.7704975165609257,0.2476564864001746,1.1714282862858787,0.2050760292341552,0.3834826912137231
10,5,-0.0462280738139075,-0.1607168276006253,0.7081464803470376,0.1126411925642078,1.5084199092287771,-0.1653052052873762,0.659190241421851,-0.1532933145392394,0.7691573721257055,0.2145883812300638,0.8022281155285689,-0.1972126913296198,1.4388416657231045,0.7692751504290873,-0.0910901703398965,2.0879111011771525,0.8334618576546723,-0.3671544455088633,0.7637444341853145,-0.2168128510482039,-1.2957217648657064,-0.2107018497586559,0.5175134292725467,1.41933531294078,0.8998619125812085,-0.2302933033180132,-0.0142331314023088,-0.9785842832752246,-0.4002623460199068,0.1715347755471559
11,1,-0.085453357277639,-0.1671378884769621,0.7121585270647522,0.1282112065137104,1.4909621692041004,-0.1653170039838449,0.41668991689845,-1.708543145699469,1.8619724609502688,1.198929930536372,0.6052970570576666,-1.5576469238666266,1.4388416657231045,1.8619071789563528,-0.9682598729328232,3.0867826355495,1.8273741257363805,-0.3283647650943718,1.8452911957817584,-0.2327959380908699,-1.4925247317198356,-0.1313849902102561,0.7666462338393935,5.020903444632529,1.7973090963445444,-0.8391146799058662,1.2297425531594877,-1.1510110339033968,3.7740551945439456,0.7777629047011932
