f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_distr.skewness,ela_level.mmce_lda_10,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.nn_nb.cor,nbc.nn_nb.sd_ratio,ela_distr.kurtosis,disp.ratio_median_02,nbc.nn_nb.mean_ratio,ela_level.mmce_mda_10,disp.diff_mean_10,ic.h.max,ic.eps.s,ela_meta.lin_simple.coef.max,disp.ratio_mean_10,disp.diff_median_05,disp.diff_median_10,disp.diff_mean_02,ela_level.lda_mda_50,ela_level.qda_mda_25,pca.expl_var_PC1.cor_x,ela_level.mmce_qda_25,ela_level.mmce_qda_10,disp.ratio_median_25,ela_level.lda_mda_25,disp.diff_median_02
3,1,-0.2367695402273478,-0.1809047103967209,0.619679503689574,-0.461469299527872,-0.1556664352806194,0.5929548956721026,-0.6826792277022128,-0.2692007434538196,0.3791044248993982,0.4523620666274963,-0.2761553237362934,-0.7722736679084522,0.6460519976373957,0.2813539199850766,-0.8184232221318108,0.6140519684854325,-0.4369523839191649,-0.1685196925535404,-0.8181179548374619,-0.7694923288751503,-0.7945238641668385,-0.8052021891284195,0.0508417975297063,-0.1069232874630523,-0.1115976189729952,-0.0808144502269038,-0.0058425026623262,-0.7941936796061628,0.1492551250292212,-0.7714686367080346
3,2,-0.2367633312147609,-0.1809009233925099,0.663362483769201,-0.2423312709059178,-0.0979853579951965,0.2377996196185001,-0.4313624735966379,0.9098466137374996,0.0464522028714257,0.1893044443701652,-0.2930073001994934,-0.724696414326246,0.3789120086486053,-0.0595417469178225,-0.6032677669241565,-1.450059545113236,-0.0734450474412771,-0.168515879339261,-0.6032424365452355,-0.6303845994210483,-0.5652638405335793,-0.7429489168007093,-0.2822187793728113,0.1565713360087204,0.2586060208893186,-0.5410398583767511,-0.42632858003207,-0.3210806392901128,-0.1434115939168273,-0.724216330334681
3,3,-0.2367435603846217,-0.1809003573805961,0.6541493461524069,-0.1196490019351455,-0.2043530710308486,-1.427972914084236,-0.3962321746356436,0.2012653137030022,-0.1149819637009725,-0.115603254155378,-0.2927478479371822,-0.4850147783555073,0.3726994507651457,-1.5436134002450987,-0.3946067256650026,-0.7230846893304426,-0.1395185312856343,-0.1685174270709768,-0.3954585195167798,-0.4171686199462617,-0.3832352441518407,-0.5069537430817612,-0.072608406732088,-0.0145753747713214,-0.9137055053413532,-0.8518727256612029,-1.1849833545457225,-0.325371914032208,0.0668214174431849,-0.4857973204074527
3,4,-0.236764481183354,-0.1809029948141224,0.6474777637402458,-0.2861588766303086,-0.0453080143965877,0.1749402787240572,-0.5178370556544756,0.2921659185259507,0.4035641471073374,0.6536410048698483,-0.2717805169728553,-0.6811587388783776,0.4814192137257025,-0.0213379221787046,-0.6541593382964587,-0.6597073942109156,-0.2303953654051064,-0.1685187753385895,-0.6543019656443791,-0.6513878325713017,-0.6281655076676137,-0.7206221006738319,0.0179872573679506,0.1112887687815005,0.5054084474642059,-0.2494834479781568,-0.2728177898812083,-0.5270618269107057,-0.0848782501276177,-0.6807484526903308
3,5,-0.2367657744827241,-0.1809034111038093,0.642712347731559,-0.3650573236985926,-0.1938237418616628,0.5992408297615462,-0.7286188494204359,-0.3330528756221346,0.8193794246423033,0.6277338147990505,-0.2846717062401348,-0.8144648173115413,0.6895399028216198,0.5105768684197848,-0.9197024879321356,0.5680723622222497,-0.3956409802163533,-0.168519463072881,-0.9195278529093706,-0.8417876682449708,-0.8917455637196188,-0.8382560586061579,-0.2001753884595834,-0.4855853850638941,1.739420580338608,0.0902641046350811,0.272256754857343,-0.950825207692658,-0.1750683021911152,-0.8154316732515072
4,1,-0.2367591710016899,-0.1809024800022297,0.5550286931717263,-0.1196490019351455,0.0593099267363133,0.4483784116148833,-0.4394694656645594,0.323648567025606,0.5894580358876755,0.735348296631595,-0.2592088128051769,-0.6703865305201414,0.4317187506580188,0.6633921673762571,-0.7833757813407645,-1.2748399644886654,-0.0568957238800108,-0.1685178066012686,-0.7833691086449903,-0.7434483197688354,-0.757334632896365,-0.6973134864436555,-0.1774667127616846,-0.1340215166698925,-0.9754061119850664,0.67016418261796,1.010888382829584,-0.7802470366943509,-0.2361269674381028,-0.6702440103303862
4,2,-0.2367045125233619,-0.1808962443975182,0.6754348709912068,0.0469046565819202,-0.0966039591246036,0.0837942344271146,-0.3340785687815761,0.4513528313622365,0.2396840083141454,0.5041764467690917,-0.2826416302940725,-0.562664446937788,0.3105738719305429,-0.1006843274061038,-0.552152250243285,-1.811682934912881,0.0670384872284243,-0.1685132178065199,-0.551473747319715,-0.6024392449979737,-0.5408756502938914,-0.5939701453482393,0.2476237603902128,0.2720953657852485,-1.4073103584911106,-0.2253878768708349,-0.06146235416626,-0.3639933867110699,-0.0849684401796814,-0.5627591607281244
4,3,-0.2367599466916687,-0.1809023251737056,0.6220622116939174,-0.2511318191083179,-0.0699583097985008,0.4578073127490504,-0.5016230715186263,0.2877317426809288,0.3399688693666958,0.4523620666274963,-0.2796627595057818,-0.7233498882814667,0.475206655842243,0.3989041499515937,-0.7004600308430973,-0.2048820998237324,-0.2138873119774094,-0.1685185052772091,-0.7011065339852597,-0.7188192653168537,-0.6733002126813338,-0.7454215935053147,-0.2081699046994285,0.1169936591408362,-0.2349988322604388,0.2517044310541375,0.3078534598198604,-0.6279067833499556,-0.258674480453977,-0.7226954851445209
4,4,-0.2367587648836236,-0.1808999509597433,0.639217709325189,-0.0626424658181055,-0.0686076086805878,0.6118126979404351,-0.3935298439463412,0.5050063590870013,0.3448608138082837,0.3626833317670423,-0.2806902180658385,-0.6968682094008036,0.3664868928816862,0.6839634576203969,-0.7523033697768173,-1.9757182869869483,-0.0238383468910476,-0.1685158535662555,-0.7521660630844033,-0.7326592905295471,-0.7205316399328551,-0.743021642586139,-0.0938562904260285,-0.1379436287919347,1.2458157271888506,0.2926669019365846,0.6304485985426768,-0.5828483985579509,-0.1030064505923809,-0.696169115548701
4,5,-0.236764481183354,-0.1809003429336124,0.6468423749390877,-0.0933349249717499,0.0271233330514991,0.4420924775254397,-0.4124461587714869,0.7573109646687474,0.6237016469787899,0.4264548765566948,-0.2684103976932603,-0.6623073742514658,0.3913371244155246,0.6340046098846278,-0.7236943566071292,-1.8166537031575487,0.0091777599643463,-0.1685157549703829,-0.7230904979029453,-0.6910507802255708,-0.6899636367817535,-0.6979316556198066,-0.1016383278289343,-0.4716797148130165,1.122414513901407,0.7569082386043171,1.2378173769656335,-0.6804748989406271,-0.22701777217969,-0.6630288378003233
5,1,-0.2367754002625037,-0.1809046973231495,0.6868718694120547,-0.8559177510473895,-0.4991896366443901,-3.55890457040585,0.5576905586898124,0.3276393252861267,0.3473067860290774,-0.5859183969790919,-0.3015223026381097,0.5747012188859024,-0.5374402791617889,-3.3509481859802976,0.6627510487434708,0.4897827623687156,-0.9244352016390572,-0.168519826146244,0.6633175491640602,0.6071258977919038,0.6791959845024096,0.5711333001261543,-0.4273683848570423,0.2485626930529922,-1.0371067186287968,-1.738589742410647,-2.1460943885336987,0.76353905177458,-1.4609980645124607,0.574550093569452
5,2,-0.2367754002625037,-0.1809036133247531,0.6868718694120547,-0.8559177510473895,-0.496304047892485,-3.609192043121405,0.5549882280005107,0.3453760286662143,0.2616977583012903,-0.7692615882493572,-0.3015036717575714,0.452167348810974,-0.5188026055114032,-3.368580720475275,0.5755803373829923,0.4947535306133837,-0.9244352016390572,-0.168519826146244,0.5760908536196896,0.5177184505712447,0.5863332601282158,0.4491721579607687,-0.4152305312968788,0.4664181936500876,-0.7286036854101963,-1.736180185299914,-2.168342329135272,0.7742672386298182,-1.4508065886292856,0.4527410043854472
5,3,-0.2367754002625037,-0.1809045736052327,0.6868718694120547,-0.8559177510473895,-0.5015840613534178,-3.6469076476580704,0.5468812359325891,0.3014776878004976,0.0586820639753953,-0.6337470555713336,-0.3010848219617658,0.5329589114977408,-0.5094837686862138,-3.368580720475275,0.6122513816611642,0.512151219469725,-0.9244352016390572,-0.168519826146244,0.6122580200649166,0.587979792625462,0.6196601083290554,0.507898229695145,-0.4442604523937251,0.7142243686336893,-0.6052024721227526,-1.7080686856747054,-2.1616679469548,0.775340057315342,-1.465146806907382,0.533098220014384
5,4,-0.2367754002625037,-0.1809031477855741,0.6868718694120547,-0.8559177510473895,-0.5027505759552519,-3.659479515836959,0.549583566621896,0.3249788197791129,-0.0831843248306517,-0.8908260955046351,-0.301551284007836,0.4979492343334745,-0.5281214423365926,-3.3538869417294603,0.6201454537882211,0.4897827623687156,-0.9244352016390572,-0.168519826146244,0.6200587814550641,0.5778982407133401,0.620267054239998,0.4927712663257949,-0.4131854224913371,0.5259629867756436,0.6905102673953628,-1.7209196569319454,-2.1727919172555867,0.7828497881140086,-1.5135788648654798,0.4981541491334908
5,5,-0.2367754002625037,-0.1809047433425643,0.6868718694120547,-0.8559177510473895,-0.5045003478580028,-3.700338087418347,0.549583566621896,0.3254222373636151,-0.2348346025198741,-0.8908260955046351,-0.3013249533109262,0.5172494409753128,-0.5312277212783293,-3.380335743471927,0.6846417026560893,0.4984816067968848,-0.9244352016390572,-0.168519826146244,0.6845923529553689,0.5951872178959701,0.6934868018600544,0.4946621367469637,-0.4278730220947734,0.6279379019487515,-0.7286036854101963,-1.7289515139677194,-2.2150630043985764,0.8096702552521086,-1.4274473651448396,0.5175714516776309
6,1,-0.2295556164383075,-0.1798633346977981,0.6093544356707532,0.8796291653453457,-0.2468541096160898,-1.390257309547571,-0.2340923332772081,0.3999163915599834,-0.2715241858317828,-0.4324681173289816,-0.2885772908270528,-0.1995512568622691,0.2422357352124804,-1.4965933082584923,-0.0973753148668143,0.1753816708934234,0.7528242967485268,-0.1681103954914177,-0.0976112664384442,-0.121266227858897,-0.0969223048899914,-0.2003418317107028,-0.1866829823139311,0.1633458933104305,-0.4818012588354288,-0.9570900528298432,-1.11156515056053,-0.0067447644316009,-0.0388813235752343,-0.2000198986284869
6,2,-0.2301915731788477,-0.1800139673180924,0.5853685084270306,0.853358872203853,-0.2296940658680581,-1.0633887368964674,-0.4448741270431741,0.2957132592019683,0.0611280361961848,-0.005995911548161,-0.2852520236672722,-0.3189432328327116,0.4596752611335871,-1.1057387936198295,-0.292599637611829,0.2884666484596344,0.7362749731872607,-0.1682681902854658,-0.2919211410657388,-0.3159551448285123,-0.3166367246511561,-0.3021579313120977,-0.196032051139265,-0.4035775861484578,-1.2222085385599537,-0.6872196564278369,-0.8023187761986581,-0.2964058095230628,-0.1850793979701633,-0.3189287714033486
6,3,-0.2298809225679272,-0.1797707026611869,0.5948993404444037,0.8796291653453457,-0.2714430095126431,-1.2865393970717405,-0.3989345053249506,0.2629003579488065,-0.144333630350499,-0.0657817347884631,-0.288871934752603,-0.4190350021613157,0.4099747980659102,-1.3290842305562054,-0.2702610930820724,0.2921947246431354,0.7528242967485268,-0.1682449456725698,-0.27064633727443,-0.3438120645856909,-0.2714468427364414,-0.4298280476337046,-0.1900560838503442,-0.1468575199783958,-0.296699438904152,-0.8486599828468933,-0.9625039485299874,-0.148356830920758,-0.1218561714736516,-0.4188447635476031
6,4,-0.2272549240074526,-0.1793129770439599,0.6368350013208456,0.9234567710697368,-0.3073900779007379,-1.591407200409788,-0.3232692460243475,0.3161104680890692,-0.0440487692979486,-0.0817246209858731,-0.29420657688007,-0.2242375676832256,0.3447429402895707,-1.6494086072149703,-0.1396449918592106,0.2226039692177761,0.7899880520276296,-0.1680809832395371,-0.139451713894688,-0.2087723297627963,-0.1460849236763295,-0.2173596655012218,-0.1668162110600968,-0.3821842473009526,-0.7286036854101963,-1.0157226091909912,-1.289548675373118,-0.0668226108209413,-0.0697263213809502,-0.2244241586566412
6,5,-0.2324276486452953,-0.1804620469104056,0.4682981218136307,0.7744604251355689,-0.1686976312932123,-0.8465240108106398,-0.3583995449853417,0.2127941709000593,0.2029944250022367,-0.2291963183119531,-0.2762201868018712,0.015444068287513,0.3975496822989842,-0.9352909601683737,-0.0491151008701974,0.0411709282873674,0.6867095427706005,-0.1683652053863295,-0.0486792177184329,-0.0365900352636632,-0.0585191817976335,0.0196173063210257,-0.1259140349492613,0.0157318552626441,-1.5307115717785542,-0.4302002312830705,-0.5753897820626083,-0.0904246219024675,-0.084968440179681,0.0153388539967756
7,1,-0.2367556848053244,-0.180902211933598,0.6784529677967083,-0.2511318191083179,-0.133410564587734,0.7343884126845922,-0.1881527115589846,0.47840130401687,-0.0807383526098574,-0.1614390519729433,-0.2744923451400969,0.11643352164597,0.2080666668534457,0.3048639659783798,0.1844598559672563,0.0946066869175553,-0.2882560926691843,-0.1685189356684382,0.1846344638595945,0.1687552589463969,0.1619125376764633,0.1429966013022877,0.0372962716748191,-0.7836659063391339,0.6905102673953628,-0.8815905966935663,-0.9068840970260535,0.1938723297613729,0.3657112499816152,0.1166695858528071
7,2,-0.2367599466916687,-0.1809030206301341,0.6754348709912068,-0.2949594248327088,-0.1232035618216865,1.1052585239618116,-0.3043529311991965,0.3622258968772966,-0.0489407137395366,-0.1116175326060244,-0.272587855129515,0.0307046967950135,0.3292115455809217,0.9631452537908748,0.0829006585312206,0.1778670550157575,-0.3295674963719961,-0.1685192181824327,0.0832245657876858,0.0702390411384696,0.0642494229157246,0.0539802399364966,0.089512945852678,-1.3213518227064311,0.9990133006139632,-0.7193470845709327,-0.441902138453167,0.130576027315461,0.537793869318768,0.0311839387686784
7,3,-0.2367606873688991,-0.1809031799840093,0.6741640933888905,-0.2949594248327088,-0.021194929666572,0.737531379729321,-0.3340785687815761,0.2651174458713182,-0.3057677969228979,-0.1116175326060244,-0.2466440089636239,0.0832192125414114,0.3602743349982266,0.6780859461220717,0.185747541491528,0.2611274231139569,-0.3130181728107298,-0.168519504288824,0.1860527841123483,0.1227250153476299,0.1551257788541068,0.0904885842221396,0.3026557791575188,-1.1316642182585517,1.122414513901407,-0.5322048156373999,-0.4752740493555273,0.1531052197114633,0.5901942895676601,0.0824682533205969
7,4,-0.2367650176195515,-0.1809034779844897,0.6668571221755711,-0.3738140880790903,-0.1980907294841609,0.039792695801005,-0.5043254022079332,0.0655795328453327,0.5283087303678276,0.5480193838119805,-0.2783965496617899,-0.3122106026088151,0.506269445259541,-0.1888469998809916,-0.207612393009898,0.4897827623687156,-0.4121903037776194,-0.168519548653639,-0.207531086026879,-0.2589590026586659,-0.2255396611087949,-0.2961580540141585,0.135249015503885,-0.8859973771597004,-1.283909145203667,-0.5996724147379009,-0.6821798969501611,-0.1987793091403842,0.3244943961885968,-0.3113952824381357
7,5,-0.2367633312147609,-0.1809032541193473,0.6690809829796247,-0.3475437949375973,-0.1888814036802083,0.6966728081479333,-0.3935298439463359,0.2952698416174661,0.2837115082884358,0.1175614564818017,-0.2836214766038646,-0.1964093627577831,0.4130810770076401,0.3812716154566156,-0.0671426982100009,0.2723116516644602,-0.3791329267886563,-0.1685193050066533,-0.0671173810042357,-0.1590720475293537,-0.0996259730387351,-0.1727060332474668,0.0119581703697952,-1.1395084425026378,0.2586060208893186,-0.7627191125641136,-0.6465831919876434,-0.0603856987077961,0.261992690108593,-0.196200101406689
8,1,-0.2320076504522125,-0.1804562930861903,0.6666982749752817,0.7875955717063156,-0.2128716973995048,0.0555075310246158,-0.782665463206581,-0.2151037981445526,0.4769433137311549,0.8190484491680149,-0.289464672766766,-1.0487603491031618,0.7454529237727631,-0.0419092124228453,-1.075680395350435,0.4649289211453722,0.6867095427706005,-0.1683197266652522,-1.0755430807123074,-1.0432860544885632,-1.0317293615433438,-1.095341710099681,-0.2115961259450765,-0.3429631260805259,0.1969054142456053,-0.0334264937158378,0.018630231999405,-0.9765728561452318,-0.2957425918520746,-1.0477319339252995
8,2,-0.2306298738815518,-0.1803024470822832,0.6754348709912068,0.8358015596209553,-0.2383815298764534,-0.2807899427606541,-0.7421305028669722,-0.1530253363142462,0.8144874802007154,0.9186914879018526,-0.2899877174870635,-0.9549523679835278,0.6895399028216198,-0.4474575058073282,-0.93201947990343,0.3307181785393189,0.728020946473412,-0.168281055772671,-0.9322927351841565,-0.933008026116494,-0.895663123690247,-0.9901074985830964,-0.2151817063184288,-0.3048116718024752,1.122414513901407,-0.3161478613750806,-0.2972905245429436,-0.8027762290903556,-0.218359527181594,-0.9550664828039028
8,3,-0.2298809225679272,-0.1802369790617887,0.6763879541929443,0.8577372543941016,-0.2727323151251964,-0.4159375256837063,-0.709702534595285,-0.2811730182353789,1.1960591466445665,1.1478704769896826,-0.2927471579045697,-0.93430563529691,0.6646896712877814,-0.5062326207905867,-0.8891339533124689,0.4164639307598524,0.728020946473412,-0.16832517984128,-0.8890339674751604,-0.9009946770622126,-0.853618325132234,-0.974798720750172,-0.1873469786793667,-0.2427709891447105,-0.4201006521915957,-0.2639407906425499,-0.3440111998062435,-0.8371064270271199,-0.2281000528044518,-0.9344820199975462
8,4,-0.2315470891381199,-0.1804175356554846,0.667969052577598,0.8095312664794619,-0.258258324736651,-0.1487853268823237,-0.782665463206581,-0.3463554031572002,0.9270022023572352,1.044241716706492,-0.2914498965930139,-1.0159948820135287,0.7361340869475737,-0.2505608706134127,-1.0269163044095384,0.5208500638978941,0.6867095427706005,-0.1683537710542253,-1.0273201921186714,-1.023476689327903,-0.9927192925400434,-1.0598878897027673,-0.2202015188411224,-0.3746965787043258,3.2819357464316106,-0.1097291355556917,-0.1460045284522394,-0.9658446692899914,-0.3006128546635037,-1.014874604119277
8,5,-0.2315470891381199,-0.1804000118953146,0.6693986773802041,0.8095312664794619,-0.2351736147214099,-0.3907937893259293,-0.7664514790707374,-0.246586446644208,0.6799590080570499,0.9665201464940982,-0.2867604349582622,-0.9904108871627196,0.7268152501223843,-0.4915388420447721,-0.979047994702917,0.5419758289377364,0.6867095427706005,-0.1683700670762892,-0.9790973035250388,-0.9601574685465064,-0.9388114602681557,-1.035633840262006,-0.2320206541458768,-0.2335005423107911,0.1352048076017551,-0.1635425776953772,-0.2794921720616803,-0.91327655369932,-0.2968248724768365,-0.9909655029902448
9,1,-0.2333228576653335,-0.1806072298560322,-0.1465993905072264,0.7481463481721733,0.1629301909071197,0.4420924775254397,-1.004256579729776,-0.2119998750530372,1.1422477577871,1.1897205532578945,-0.1770480096964926,-0.8826888035803662,0.95667989181041,0.6340046098846278,-0.9939403577227548,0.2847385722761333,0.6949635694844488,-0.1684895120830341,-0.9932805060525768,-0.979392008378844,-1.0802298575177447,-0.7630939593646998,-0.2048499228722503,-0.5069787239114002,-1.09880732527263,0.8581096372550706,0.9886404422280056,-1.2780349067774557,-0.49109424462161,-0.882950125996067
9,2,-0.2333228576653335,-0.1806141376161769,-0.1064110488339698,0.7393895837916759,0.1628994931544398,0.4420924775254397,-1.0096612411083905,-0.217764303651566,0.7753519246680082,1.0063773619876333,-0.175687265384584,-0.9513616318641164,0.9504673339269506,0.6340046098846278,-1.1107278361414814,0.3071070293771398,0.6867095427706005,-0.1684808583035269,-1.1110010870311575,-1.0471771797879788,-1.1526771285238748,-0.8816733525076101,-0.2007331454065493,-0.4920033867181466,0.93731269397025,0.8966625510267853,1.0887561749350907,-1.31451074208527,-0.5019170508692298,-0.9518125814668156
9,3,-0.2331599310793991,-0.1806061728290216,-0.1734445673561606,0.7481463481721733,0.1565143605970327,0.4420924775254397,-0.9718286114580889,-0.177856721046369,1.3379255354506132,1.5623855181224469,-0.1844907014552377,-0.898398274102792,0.9225108234513824,0.6340046098846278,-1.0049136778426349,0.2685835754809591,0.6949635694844488,-0.1684841329214288,-1.0046270680746103,-0.9865994336493522,-1.075705351636174,-0.7817844862200986,-0.2050889615638071,-0.4189094789891698,0.9990133006139632,0.8717637942158861,0.9730668838069088,-1.281253362834027,-0.4829771399358954,-0.8992550011742972
9,4,-0.2333228576653335,-0.1806160897581225,-0.0809954967876414,0.7393895837916759,0.1517408600553173,0.4420924775254397,-1.0096612411083905,-0.2270760729261109,0.7435542857976921,1.0063773619876333,-0.1840131988873672,-0.9136589026102926,0.9473610549852208,0.6340046098846278,-1.0404090092508198,0.2772824199091311,0.6867095427706005,-0.1684892319806736,-1.0400850743934589,-0.985847738989238,-1.1038455711435051,-0.8005113759682125,-0.1969616460508748,-0.5059090569690242,1.862821793626052,0.8581096372550706,1.0220123531303658,-1.301636917858982,-0.4915451948819277,-0.9138268202056008
9,5,-0.2331599310793991,-0.1806087617828706,-0.1168949640530802,0.7481463481721733,0.1892995604591038,0.4420924775254397,-1.015065902487005,-0.1694317869408273,1.8711474795836864,1.6261570629121036,-0.1700007066247269,-0.9455266856700718,0.9659987286355995,0.6340046098846278,-1.11268735759146,0.3158058738053118,0.6949635694844488,-0.1684812594023323,-1.1124194072839113,-1.0684457169359198,-1.1637676856238233,-0.8536011993317971,-0.2053545601099814,-0.5233802836944873,0.4437078408204926,0.8589128229586479,1.057609058092888,-1.3381127531667938,-0.4965056477454197,-0.9450571993430796
