f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_distr.skewness,ela_meta.lin_simple.coef.min,ic.eps.s,ela_level.mmce_lda_10,nbc.nn_nb.cor,ela_meta.lin_simple.coef.max,nbc.nn_nb.sd_ratio,nbc.dist_ratio.coeff_var,disp.diff_mean_02,ela_level.mmce_mda_10,disp.ratio_mean_02,disp.ratio_median_10,ela_distr.kurtosis,ela_level.lda_mda_50,disp.ratio_median_05,ic.h.max,ela_level.lda_mda_25,ela_level.lda_qda_10,nbc.nb_fitness.cor,pca.expl_var_PC1.cor_x,disp.ratio_mean_05,nbc.nn_nb.mean_ratio,ela_meta.lin_simple.coef.max_by_min,ela_level.qda_mda_10,ela_level.qda_mda_25,ela_level.mmce_qda_10
4,1,-0.226697060103096,-0.1796126336792372,0.590876507085259,-0.0122780780575073,0.0137868508190537,-0.134095954491805,0.0398612957767227,0.456394052401422,0.5892665790878525,-0.1675124354658578,0.7397492461638467,-0.4456497568478286,-0.6610642467408224,0.667622456837036,-0.6609431981347008,-0.7287722323788489,-0.2794448674128695,-0.1733690619395869,-0.7119358927851717,-1.2995248291195516,-0.1762681224296447,-0.9149837249420728,0.2975908593560457,-0.9657441981602966,-0.7428955730639205,0.4397319801449026,1.6596990882632987,0.8303840823288843,-0.1257919963506167,0.9676213084192596
4,2,-0.2266424645264053,-0.1796063993636549,0.7125046123250286,0.161102858287661,-0.1395875482333332,-0.1340958647552914,0.1686035959657527,0.0941248236120039,0.2412511762112236,-0.167507847367081,0.5100786863429213,-0.3405193571285713,-0.5571874533984263,-0.0952434223018562,-0.5572342575002974,-0.5116162668129003,-0.3028638449830089,0.2523871702291569,-0.5696125583740089,-1.8390838368473248,0.0142177535086,-0.1147772135088942,0.4237374205001494,-1.4117706350616466,-0.5931929376691095,0.3188865186896397,3.1143646878084312,0.0047869661708764,0.4263632478431324,-0.1141052737899566
4,3,-0.2266978349004014,-0.1796124788827218,0.6585903071000121,-0.1491505680271551,-0.113375896652811,-0.1340960142651932,-0.1232208587084823,0.4657630841804594,0.3410318161968303,-0.1675131340358317,0.4586008022451279,-0.5076497361694416,-0.7094206850209034,0.4035534986735734,-0.7095567640570768,-0.644871063864732,-0.2998867335789543,-0.2041203399394036,-0.6870857867768735,-0.2241537512176669,-0.204681886740242,-0.2626005975840509,0.2621121390342666,-0.201127449186574,-0.7215917364885049,0.4831124022057682,3.200333282876792,0.1138980788641658,0.2154874522116311,0.2584395657260804
4,4,-0.2266966544523953,-0.1796101051595971,0.675919905208053,0.0470652392719904,-0.1120471954206187,-0.1340958862539001,0.0742011500728974,0.618790603238058,0.3458991644888112,-0.167510482727057,0.3695044643835619,-0.399823685175337,-0.7070083456962736,0.6881611535830825,-0.7067788460043699,-0.6914044850574366,-0.3009135853002045,-0.0896276924383556,-0.7012051651906791,-2.0039490892085903,-0.0085132579398778,-0.4915187355024345,0.4767364965363873,1.3281060487609064,-0.7354104412941809,0.3746613470536077,1.9385513916909327,0.2829739390432861,-0.1311244877344012,0.5838552387973178
4,5,-0.2267023641737389,-0.1796104970524307,0.6836219488116271,0.0151146513703176,-0.0178754955889847,-0.1340959575246008,0.1084981331402381,0.4501480312153982,0.6233380171317179,-0.1675103841461382,0.4328618601962273,-0.4186932440993012,-0.6616856068698936,0.6382814614855402,-0.6614061844768176,-0.6610872560985527,-0.2886410176498555,-0.0974219177445375,-0.6594118050858133,-1.844079753585544,-0.1647889616481638,-1.0713999306165114,0.7259635565745648,1.200669923931947,-0.7020152380137998,0.3994501596598127,3.980483649099066,1.1805905715115967,-0.5848710273001162,1.1965344025797158
5,1,-0.2267132706870804,-0.179614850541755,0.7240576777303894,-0.7787275590197443,-0.535616009814851,-0.1340960114300999,-0.8613348055464877,-3.5254444536891647,0.3483328386348014,-0.1675144547045334,-0.5729367983298909,0.5490455635728282,0.6139301875177284,-3.3403575081772945,0.6141211880579105,0.7172890837762217,-0.3217333660017124,-0.4236621196387877,0.647477860896059,0.4740256129485974,-1.7198174548385383,1.0573373577682272,0.3015329393918,-1.0294622605747852,0.6343686725683384,-0.5270317114972011,-0.4704372602306249,-0.9756675648861072,0.3943682995404209,-2.2169637956365027
5,2,-0.2267132706870804,-0.179613766767461,0.7240576777303894,-0.7787275590197443,-0.5327774208188037,-0.1340960114300999,-0.8613348055464877,-3.5754126231773604,0.2631542435251369,-0.1675144547045334,-0.7550893112913186,0.5463499122979809,0.4913394891115368,-3.3579621053881925,0.4914298073966744,0.6242222413908142,-0.3217147461249671,-0.4115052562772684,0.5571138390477012,0.479021529686817,-1.7069744333701484,0.887092079832444,0.3190532951062588,-0.710871948502395,0.546850208799065,-0.5084401020425404,-0.4704372602306249,-0.93672138868397,0.6905639573124853,-2.239406255848312
5,3,-0.2267132706870804,-0.1796147268494153,0.7240576777303894,-0.7787275590197443,-0.5379714347264648,-0.1340960114300999,-0.8613348055464877,-3.6128887502935063,0.0611592894079328,-0.1675144547045334,-0.6204548451893923,0.5382629584734229,0.5503687013733137,-3.3579621053881925,0.5502290728456434,0.6573596776947085,-0.32129614371073,-0.4405806428289984,0.6282755062532825,0.4965072382705883,-1.7250455874716886,0.8270765914749554,0.2756904147129732,-0.5834358236734353,0.6124890566260197,-0.4991442973152136,-0.4704372602306249,-0.9561944767850384,1.0274804583789072,-2.232673517784769
5,4,-0.2267132706870804,-0.1796133013245261,0.7240576777303894,-0.7787275590197443,-0.5391189494269946,-0.1340960114300999,-0.8613348055464877,-3.625380792665556,-0.0799938110595109,-0.1675144547045334,-0.875864347059215,0.5409586097482753,0.53516365350898,-3.343291607712444,0.5349505235557545,0.6580647295309631,-0.3217623302544273,-0.4094569445073845,0.6186743289318943,0.4740256129485974,-1.7860783532108515,1.0492815875189003,0.2989048860346305,0.7546434870305969,0.6176710709281484,-0.5177359067698672,-0.4704372602306249,-1.0699420390262016,0.7715208719572225,-2.243894747890674
5,5,-0.2267132706870804,-0.1796148965516559,0.7240576777303894,-0.7787275590197443,-0.5408402214777893,-0.1340960114300999,-0.8613348055464877,-3.6659799303747143,-0.2308816081109159,-0.1675144547045334,-0.875864347059215,0.5409586097482753,0.5370642844920218,-3.3696985035287907,0.5368024689242257,0.7313901205012817,-0.3215361332332251,-0.4241675472183695,0.635617583028462,0.4827684672404816,-1.6775377735443695,0.8985044210189913,0.2993428949274919,-0.710871948502395,0.6268835407985986,-0.5208345083456498,-0.4704372602306249,-1.0334686359162633,0.910165647935635,-2.286535422293112
6,1,-0.2195017954773505,-0.1785737032044265,0.6457535677607223,1.0279619614287636,-0.2873904614370954,-0.1339098559776631,0.8809948055032526,-1.3705671445107297,-0.2673867203007721,-0.1671050861471176,-0.4204830646556556,-0.2407802599590202,-0.1615272535632972,-1.4889407014979077,-0.1613809349895202,-0.0646134026284457,-0.3087959997890496,-0.1825997656298432,-0.0861650414852958,0.1580338792561755,0.072295487759461,0.5840608556202485,0.3729283889282196,-0.4559996988445994,-0.0893859916288812,0.2507172840225691,-0.3775098892004269,-0.5435504670242964,0.278507804929091,-1.173389395787363
6,2,-0.2201370203511891,-0.1787243046834082,0.6215242222578129,1.0006148105856774,-0.2705099162371969,-0.1340023733245454,0.8638034427407482,-1.0457740428374576,0.0635929635539189,-0.1672628570087904,0.0032195198415645,-0.4510410593975343,-0.2638689218809286,-1.0987054633230195,-0.2637009165975681,-0.2845895755394079,-0.3054726966025453,-0.1919634765778843,-0.2810124635958169,0.2716909850506821,-0.1119393600304521,0.2159121552259909,0.2699962991057733,-1.220616447818216,-0.2713322715702672,0.4676193943268832,-0.309125297906601,-0.3778746698469503,-0.492279585999847,-0.8614391988432114
6,3,-0.2198267272407454,-0.1784810903182702,0.6311517767622802,1.0279619614287636,-0.3115788634140519,-0.1335043462579355,0.8809948055032526,-1.2675077949413265,-0.1408356647092705,-0.1672396159213516,-0.0561780387328121,-0.4052149877250374,-0.3921980638320733,-1.3216970279943812,-0.3919481333642191,-0.240171309855464,-0.3090904696916512,-0.185978149977574,-0.3098159955599803,0.2754379226043468,-0.0322671649035369,0.2335005869370224,0.2375836410340246,-0.2648455116010449,-0.3150915034549045,0.4180417691144732,-0.5545742848060329,-0.3349102373699891,-0.1432437863339136,-1.0230249123682396
6,4,-0.2172037507111459,-0.1780234593297928,0.6735130165819362,1.0735861247519796,-0.3469404348435351,-0.1339339128372909,0.9196003470684276,-1.5704398224635117,-0.0410550247236639,-0.1670756783561259,-0.0720173876859755,-0.3297367520291607,-0.1786329324106728,-1.641513877325692,-0.1785114296478815,-0.1139670311661622,-0.3144219610663899,-0.1627018798652559,-0.1737051876508914,0.2054950882692671,0.033425458182564,0.7858579003658969,0.2901447081774011,-0.710871948502395,-0.1573279569234494,0.3529711360231715,-0.3158463537646891,-0.8041189316147873,-0.4631932693610192,-1.3529290774818383
6,5,-0.2223705225149698,-0.1791722916411605,0.5032657610946069,0.9184822008869408,-0.2105069765016007,-0.1340127333691759,0.812315096910903,-0.8302863119196143,0.2047460640213674,-0.1673598573955957,-0.2185313655027731,-0.3647802186022463,0.0595673005986149,-0.9285276902843372,0.0590005638585845,-0.0244254479620197,-0.2964461941314609,-0.1217356444675761,-0.0003192207293554,0.0231441273242301,0.0142177535086005,-0.0191820732168774,0.1880886361406785,-1.5392067598906063,-0.005322204061025,0.4056473628113639,-0.4071719283297921,-0.0199407647511156,0.0778122201211783,-0.6325261046827549
7,1,-0.2266935779186874,-0.1796123656660251,0.7155533379181099,-0.1491505680271551,-0.1757946568105752,-0.1340959539679955,-0.200474813067667,0.7405880163655284,-0.07756013691352,-0.1675135643617843,-0.1512141324518119,-0.1949541882865234,0.1835834722420877,0.3096623135487864,0.1835438898882918,0.1962557767851939,-0.2947193729696002,0.0417302753497891,0.2063884792487626,0.0768502322600961,0.5821520745488213,2.0387986998112697,0.4504559629646991,0.7546434870305969,0.2215348664988017,0.2166326666890304,0.3565810481177203,-1.6195158587674738,-1.009046478283022,-0.9669187618387158
7,2,-0.2266978349004014,-0.1796131741953739,0.7125046123250286,-0.194774731350371,-0.1657539031809396,-0.1340958814173246,-0.2433889131306771,1.1091032663409772,-0.0459223730156448,-0.1675138468329306,-0.1017161669731641,-0.3108671931051913,0.0941076136558156,0.9669006094222932,0.0937245395174249,0.0989586233822684,-0.2928160077911914,0.0940287291107232,0.1075528303521222,0.1605318376252853,0.7990059237673006,1.2615511335886742,0.3356976330349938,1.0732337991029872,0.1288343884274009,0.3374781281442934,-0.2129757931024663,-1.328346827161018,-1.7400825698055609,-0.4978713434118981
7,3,-0.2266985747252515,-0.1796133335163047,0.7112209383910998,-0.194774731350371,-0.0654067623951389,-0.1340959040613844,-0.2261975503681725,0.7437110269585472,-0.3014581583446381,-0.1675141328959288,-0.1017161669731641,-0.3405193571285713,0.130804411866852,0.6822929545127839,0.1307634468868555,0.1899103102589153,-0.266887484610824,0.3075053778551262,0.1600769180514794,0.2442134429904716,0.8650395120251291,1.0005441775104698,0.2397736854983327,1.200669923931947,0.1771998552472626,0.3684641439020564,-0.3369557665430133,-1.2124355884641806,-1.4821838956079545,-0.5315350337296123
7,4,-0.2267028999925992,-0.1796136314551775,0.7038398132710083,-0.2768617624643689,-0.2394213271794233,-0.134095957082318,-0.3292171132566971,0.0504026753098332,0.5284247254380922,-0.167514177254015,0.5536368959641315,-0.5103453874442941,-0.2578380735693539,-0.1832664083563437,-0.2581450804921544,-0.1936378886627595,-0.2986212715853382,0.1398364286917652,-0.2245349499405921,0.4740256129485974,0.5302117133890493,0.9277737195915468,0.0426696837106703,-1.2843345102326869,-0.2114512174123418,0.5140984179635244,-0.2364458525935082,-0.9812313043435548,-1.1481760262054148,-0.7402499136994404
7,5,-0.2267012155285435,-0.1796134076363162,0.7060862426553837,-0.2495146116212825,-0.2303620005962935,-0.1340958974393727,-0.2948772589605223,0.7031118892493884,0.2850573108390509,-0.1675139336439828,0.125974474228615,-0.3998236851753318,-0.1337488007342256,0.3859489014626753,-0.1336017544624481,-0.0667285581372062,-0.3038431125747989,0.0163524905644732,-0.1234402004977417,0.2554542556514657,0.451448758720073,1.3668131981798846,0.2695582902129118,0.3086170501292469,-0.1055078139021694,0.4211403706902489,-0.2017526230789456,-1.280127751863134,-1.4928488783755256,-0.7043419773605452
8,1,-0.2219510076608828,-0.1791665390064727,0.7036793540292672,0.9321557763084842,-0.2539615463453465,-0.13403069213661,0.812315096910903,0.0660177282748944,0.4773175683722931,-0.167314385572172,0.8229058281679713,-0.7879974687541271,-1.0611470686711064,-0.0365614315988644,-1.0614263840666562,-1.0051525521900562,-0.3096828576221778,-0.2075519271902483,-1.0140905908406184,0.4490460292574967,-0.2513941152668643,-0.1484771857185809,-0.2345899454706405,0.2448989877147759,-1.0618773423282488,0.7526907392982747,-0.2876775147299041,0.0035505796247769,-0.4098683555231675,-0.0333124170274421
8,2,-0.2205748166521481,-0.179012724808203,0.7125046123250286,0.982337798105548,-0.279055880980616,-0.1340595905774997,0.8552291969739128,-0.2681444051774141,0.8131646005189699,-0.1672757205447165,0.9219017591252668,-0.7475626996313359,-0.9553696443456692,-0.4414671674495063,-0.9554025117216648,-0.8690775477932123,-0.3102055934211756,-0.2111431231504344,-0.9028298889398289,0.3141562773255541,-0.1538780761528941,-0.009380886080196,-0.1732687004700346,1.200669923931947,-0.9426910133793036,0.6969159109343066,0.0722843583585392,-0.1148334321642597,-0.3579977575172582,-0.3519953520351412
8,3,-0.2198267272407454,-0.1789472703223605,0.7134673677754756,1.0051726690595248,-0.31284716913569,-0.1340100409639643,0.8552291969739128,-0.4024338606769397,1.192817767293474,-0.1673198379211291,1.14959240032705,-0.7152148843331029,-0.9399818435021962,-0.500149158152498,-0.9401239624317748,-0.8253643339455198,-0.3129634040546744,-0.1832648019187665,-0.8700729310197978,0.4003358410598502,-0.1661528223350724,-0.012334668504949,-0.2998532705069997,-0.3922816364300046,-0.912174706933438,0.6721270983281017,-0.3690863865826201,-0.1071060162511374,-0.2736474392646581,-0.3991245184799364
8,4,-0.2214909763663156,-0.1791277895883559,0.704963027963196,0.9549906472624612,-0.2986089275225377,-0.1340580180708528,0.812315096910903,-0.1369779602709004,0.9251136112345286,-0.1673484247977105,1.0466366321314629,-0.7879974687541271,-1.0255102377390746,-0.2448824985944847,-1.02577643572358,-0.9656696493598848,-0.3116669089331496,-0.2161707974946952,-0.9937586859247376,0.5052500925624726,-0.2575314883579537,-0.0763780419871008,-0.3642405777576356,3.430802108438679,-1.03078525651548,0.7433949345709479,-0.1568506725629895,-0.0749599660525479,-0.4530130585374294,-0.1993866225948325
8,5,-0.2214909763663156,-0.1791102694509928,0.7064071611388663,0.9549906472624612,-0.2759002155541591,-0.1340243547185122,0.812315096910903,-0.3774497759328421,0.6793125224894973,-0.167364718348194,0.9694198059847722,-0.7718235611050106,-1.0011309903219814,-0.4854786604767501,-1.0007751732492158,-0.9106756061321444,-0.3069802169938502,-0.2280084434375313,-0.9293743203577822,0.5264827386999086,-0.2527579759537728,-0.1064529175845897,-0.2656885768638048,0.1811809253001635,-0.9760862166596834,0.7340991298436209,-0.3885152043099268,-0.0134497353840927,-0.2610433687211653,-0.334041383865689
9,1,-0.2232647013176504,-0.1793174445721232,-0.1178719636852731,0.8910894714591158,0.1157193737569023,-0.1340734635942628,0.8208893426777379,0.4501480312153982,1.1392769360816848,-0.1674841452389881,1.1911706913291138,-1.0090408732920522,-0.7271842745931781,0.6382814614855402,-0.727150245057556,-1.0538011288915197,-0.1973325902162105,-0.2007951584947867,-0.9485766750005586,0.2679440474970174,-0.4975709692538804,-0.8988721844434181,-0.23152388322061,-1.09318032298938,-0.8442327416388697,0.9633956464510376,-0.4832403750105395,0.843675237699455,-0.6328634497541823,0.9451788482074452
9,2,-0.2232647013176504,-0.1793243509041794,-0.0772757755247696,0.8819737545114205,0.1156891760016251,-0.1340849531739219,0.812315096910903,0.4501480312153982,0.7742258141831189,-0.1674754927719798,1.0090181783676904,-1.0144321758417574,-0.846375767587391,0.6382814614855402,-0.8466007213239652,-1.1264214680255868,-0.1959726495887387,-0.1966719335034618,-1.0169144665233791,0.2904256728190055,-0.5112095761229672,-0.9711055910123866,-0.2372179988278095,1.009515736688516,-0.9657221880554284,0.9571984432994862,-0.2271489438006454,0.9790595644973612,-0.6125030281070029,1.0461699191605922
9,3,-0.2231019622295998,-0.179316387763639,-0.1449895755395224,0.8910894714591158,0.1094080429039885,-0.1340816704476496,0.8208893426777379,0.4501480312153982,1.3339708677609177,-0.1674787668932279,1.5614154731093983,-0.976693057993819,-0.7459712808486287,0.6382814614855402,-0.7461326850843875,-1.0488657660377487,-0.2047708861634269,-0.2010345715587991,-0.9564835269122904,0.251707318097801,-0.4873420141020654,-0.8863857405569606,-0.1977971984702771,1.0732337991029872,-0.8453843003726759,0.9293110291175056,-0.3670316637917188,0.8167838303217888,-0.5131247795910069,0.9294691260591834
9,4,-0.2232647013176504,-0.1793263026425453,-0.0516022968461902,0.8819737545114205,0.1047122919583995,-0.1340841492486524,0.812315096910903,0.4501480312153982,0.7425880502852483,-0.1674838651791101,1.0090181783676904,-1.0144321758417574,-0.7647948376999077,0.6382814614855402,-0.7646521387691033,-1.078477943160378,-0.2042936656186954,-0.192894527382377,-0.9547892015026338,0.260450172389688,-0.4981392445400925,-0.923308020866378,-0.2464161855778994,1.965286672905687,-0.85344521150932,0.9540998417237108,-0.3338932164598943,0.8863305735398912,-0.63140913392224,0.9788425385251592
9,5,-0.2231019622295998,-0.1793189761822559,-0.0878660854796835,0.8910894714591158,0.1416592455399304,-0.1340885179073996,0.8208893426777379,0.4501480312153982,1.8645118315868268,-0.1674758938099515,1.6247728689220684,-1.019823478391463,-0.818158707608387,0.6382814614855402,-0.8183585544547752,-1.1384073492418896,-0.1902894494310333,-0.2013005860743685,-1.0389406968489163,0.2991685271108926,-0.5043902726884235,-0.9474753316143596,-0.1894750295059091,0.4997712373726953,-0.970904202357556,0.9726914511783644,-0.0404817154803603,0.9330041656551517,-0.6551629591772833,1.0147504748640592
10,1,0.0750759601383465,-0.1398390080604665,0.6954959327004698,1.7671098701326529,-0.0917845016296851,-0.1254524712624485,1.6534486066374328,0.8530163977139691,-0.4718153485639663,-0.1467718488970975,-0.677872485144624,0.2956543437366757,0.6617383668603933,0.4270262949547698,0.661345794953932,0.6827415437998198,-0.2838998453304496,-0.1990394626920291,0.6582085884905515,-0.6675413617347021,0.7311538545935942,3.037445685052877,0.8074332106467975,-0.0099732619431433,0.6614303028127845,-0.2326645617984827,-0.3466387221895968,-2.0745061077321267,-0.8073813495871485,-1.2541822525498767
10,2,0.0422970020187205,-0.1446817342356544,0.6971005251178812,1.7579485746002188,-0.0490999745455053,-0.1041768372374623,1.6491400481395984,1.546324749362683,-0.2406163046948778,-0.1516324057670826,-0.376924855034446,0.3010456462863813,0.803664330459452,1.1136055861797725,0.8034826019841174,0.7680528159864441,-0.2703983658149106,-0.1414473200712648,0.787542094761013,-0.6837780911339185,0.984604632244123,2.8373940571945826,0.8306476819684554,-1.6029248223050772,0.7904048809990842,-0.2357631633742583,-0.5464229352875044,-2.1081976411133407,-1.4467955436973812,-1.0095594362411535
10,3,-0.0363852608957223,-0.1571965310819098,0.7054444056884193,1.7032086943293074,0.0915611695352229,-0.1318596122385852,1.6191087523412582,0.6687587727262534,-0.5448255729436787,-0.1574657090117346,-0.4897802163257624,0.2794804360875543,0.9218324067704888,0.9258232159301986,0.922007105566292,0.952071345248497,-0.2444195000048244,0.6114535633446649,0.9355131805377,-0.496431213450662,2.872074167868488,0.9119307047678696,0.7649463480392348,-0.9657441981602966,0.930895046523445,-0.1830869365860659,-0.1348228258462252,-1.3193830247017952,-0.3594520733492005,-0.5046040814754408
10,4,0.1361842970121164,-0.1299065507191519,0.6914844516569418,1.8035727379234348,0.091017609940235,-0.130300197863295,1.7435639296468703,0.037910632937784,-0.3915041017462883,-0.1402106322150666,-0.5986757403787876,0.3684369281577,0.6175121459088456,-0.2390142995241854,0.617825078794853,0.5318604508416613,-0.2354164447859379,-0.3022264932813797,0.5678445666421937,-0.8211658014349738,-0.105120056595909,3.547912993185251,0.9125553449335504,-0.774590010916866,0.5629720310723518,-0.3101296011928801,0.1518590110263386,-2.26707331228714,0.6226958851552202,-1.577353679599933
10,5,-0.0363852608957223,-0.1594311589631709,0.7078512943145362,1.6849772604339164,0.1185579627529496,-0.1325053275321978,1.5933431438119183,0.6874968362843272,-0.2357489564028969,-0.164300321386731,-0.2700092496005666,0.2633065284384426,0.8272029141725072,0.8319320308054126,0.8270949054321292,0.954891552593509,-0.2170310405626123,1.428490546464365,0.8903311696135211,-0.2803578145226428,2.753986563393645,1.0788194117664334,0.5455038927156384,0.3086170501292469,0.9049849750128036,-0.1366079129494247,-0.3910413942703806,-1.3966571838330208,0.3347413504308251,-0.5741757081320503
