f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_meta.lin_simple.coef.max,ela_distr.skewness,ic.eps.s,ela_level.mmce_lda_10,nbc.nn_nb.cor,nbc.nb_fitness.cor,ela_level.mmce_mda_10,ela_distr.kurtosis,nbc.dist_ratio.coeff_var,ela_meta.lin_simple.coef.max_by_min,nbc.nn_nb.sd_ratio,disp.diff_mean_02,ic.h.max,ela_level.qda_mda_10,ela_level.lda_mda_50,disp.diff_median_02,disp.ratio_mean_02,ela_meta.lin_simple.coef.min,disp.ratio_mean_05,disp.diff_median_05,nbc.nn_nb.mean_ratio,disp.ratio_median_10,ela_level.qda_mda_25,disp.diff_mean_10,ela_level.lda_mda_25,ela_meta.quad_simple.cond
3,1,-0.2367683276263365,-0.1809045037620134,0.6527217079293978,-0.417532079162824,-0.1685195310759389,-0.1883628627308554,-0.4012006228399884,0.6101462254988247,0.4213565726380613,-0.2865089823478037,0.3004117296753789,-0.2950681205367557,-0.7176885698659922,-0.2448775639234346,0.5002974897276194,-0.8271738576773666,0.5815860687374133,-0.1377258081985475,0.0559523154004642,-0.7904133036489058,-0.8278705683727531,-0.1341096670982381,-0.8290107498787292,-0.7961123773450399,0.6789674007217305,-0.8245083002626943,-0.1266103244217079,-0.8497200146736037,0.1535237993791544,-0.2069337424308433
3,2,-0.2367621186154375,-0.1809007167579394,0.6967765227092919,-0.2022818881916654,-0.1685157178617603,-0.1317087012005355,-0.041978412699979,0.2570466841780842,0.0912615618156172,0.8735830352266535,-0.038516930157973,-0.3119039361545088,-0.4661259304219441,3.761975201495956,0.2383363330215643,-0.7644176989386093,-1.587706913627253,-0.4715513804322365,-0.277040553517591,-0.7428327630852081,-0.7647221152035993,-0.1341096678014078,-0.7011986815957992,-0.6556982327499636,0.411555207135736,-0.5926835223124965,0.1363862395305534,-0.6323422059099866,-0.1387680260827717,-0.0398429157871128
3,3,-0.236742347790673,-0.1809001507460462,0.6874849617738961,-0.0817761868727473,-0.1685172655934352,-0.2361827138149892,-0.1072730038028576,-1.399083907857246,-0.068931605201157,0.1763934737057873,-1.5140253199497202,-0.3116447327038382,-0.4309612603921311,1.0822125060067045,-0.0653004622513636,-0.5265161392338574,-0.8236874105066457,-0.5867152203157221,-0.0674727926323204,-0.5027575954655317,-0.5260581083731266,-0.1341096297324149,-0.4536712371383605,-0.4404798585486106,0.4053363189128066,-0.4089199788153897,-0.0344369684492644,-0.4215258922846933,0.0711956858283994,-0.1129787367362211
3,4,-0.236763268583718,-0.180902788179477,0.6807565900620577,-0.2453319263858972,-0.1685186138610122,-0.0799691901914726,-0.19707855633786,0.1945511901390151,0.4456282646102999,0.2658326852901285,-0.0005335458663043,-0.2906975091610881,-0.5526851181876435,0.4410520766955201,0.7007374656921012,-0.7419105251853401,-0.7570805820294633,-0.3683526148223597,0.0231044542480212,-0.699062939467854,-0.7419700989882434,-0.1341096483816967,-0.7029336870476035,-0.6768987154844394,0.514166862814086,-0.6555871968172768,0.0911892657525594,-0.6837594393646124,-0.0803096609903866,-0.1697200959995037
3,5,-0.2367645618827366,-0.1809032044691488,0.6759506102678873,-0.3228305965417468,-0.1685193015952855,-0.2258408418592149,-0.3603762095395628,0.6163957749027309,0.8582470281383554,-0.3493345748753409,0.5283120354253914,-0.3035763359308392,-0.7636731383665168,-0.156285160902178,0.6749382608649898,-0.8604947386899426,0.533263467685343,0.051621492181313,-0.1950138412298817,-0.8346817257452213,-0.8599091218188667,-0.1341096340614941,-0.8995676382521101,-0.8690866705468671,0.7224996182822436,-0.9220443348880843,-0.5045566720770542,-0.9520454000635034,-0.1703841834748016,-0.2072319215921402
5,1,-0.2367741876598994,-0.1809044906884425,0.7204860230271984,-0.8049824229109092,-0.1685196646686389,-0.5257702041917628,-0.8829368565109458,-3.517681155781688,0.3898033730741513,0.3007357922498725,-3.310931576824819,-0.3204107728068334,0.5238947796481743,-0.3575802404236191,-0.5336552575743113,0.5602797686438751,0.450984444272352,-0.8687918463160522,-0.4221606514950368,0.564955433052182,0.5604667476255266,-0.1341096798572003,0.5803920121371093,0.5934342099653557,-0.5057308057464629,0.6639764020638819,0.2282037138197049,0.6467533937703881,-1.45466672505759,-0.2115001408161121
5,2,-0.2367741876598994,-0.1809034066900853,0.7204860230271984,-0.8049824229109092,-0.1685196646686389,-0.5229359885537372,-0.8829368565109458,-3.5676775510129435,0.3048524511713164,0.318187345729744,-3.32846236957482,-0.3203921597930884,0.5211898050305019,-0.3575802404236191,-0.7162342455815661,0.4373334156007721,0.4562085092509539,-0.8311018623541843,-0.4100252654427599,0.4423002072277988,0.437420129317986,-0.1341096798572003,0.4924850692456831,0.5031871024093342,-0.4870741410776676,0.5706810645961186,0.4456474223106818,0.5586822909223649,-1.444488304016851,-0.215686303152616
5,3,-0.2367741876598994,-0.1809043669705301,0.7204860230271984,-0.8049824229109092,-0.1685196646686389,-0.5281220001467202,-0.8829368565109458,-3.605174847436385,0.1033974078017365,0.274994750867062,-3.32846236957482,-0.3199737116692666,0.5130748811774684,-0.3575802404236191,-0.5812845587935939,0.4965338807661303,0.4744927366760633,-0.8499468543351183,-0.4390492850382492,0.5232156175277403,0.4963896407332972,-0.1341096798572003,0.5584152764142525,0.5741082962305598,-0.4777458087432734,0.6038998589975183,0.6929851921981259,0.5957321126085919,-1.4588101530918731,-0.2107273188743637
5,4,-0.2367741876598994,-0.1809029411509231,0.7204860230271984,-0.8049824229109092,-0.1685196646686389,-0.5292677468940071,-0.8829368565109458,-3.6176739462441994,-0.037378405637247,0.2981180592278911,-3.313853375616486,-0.32043972638377,0.515779855795146,-0.3575802404236191,-0.8372920528472393,0.4812847206987688,0.450984444272352,-0.96002553765232,-0.407980572388,0.4880288105839278,0.4810668543025476,-0.1341096798572003,0.5636202927696666,0.5639320645180114,-0.4964024734120618,0.6046066418571241,0.5050796634203265,0.6037077230784514,-1.507180171666004,-0.2085577469456157
5,5,-0.2367741876598994,-0.1809045367078556,0.7204860230271984,-0.8049824229109092,-0.1685196646686389,-0.5309863670149375,-0.8829368565109458,-3.658296017369593,-0.1878628958651255,0.2985543480648879,-3.340149564741487,-0.3202136127353127,0.515779855795146,-0.3575802404236191,-0.8372920528472393,0.4831908657071891,0.4601265579849053,-0.9247285685451736,-0.4226651861449126,0.507580993794609,0.4829241617486989,-0.1341096798572003,0.5728736551792907,0.5813834092531273,-0.4995119175235334,0.6781120592559656,0.6068618248416345,0.6688701575556012,-1.4211590026933876,-0.1987564061433182
6,1,-0.2295544057983837,-0.1798631281007843,0.6423087517086956,0.8997732853619677,-0.1681102340246463,-0.277927092015483,0.7745506369382057,-1.361586611433805,-0.2242704338234833,0.3718508726803488,-1.4672765392830511,-0.3074781751084857,-0.2686627833314549,-0.3087349307094195,-0.3808445828291121,-0.2174273947915666,0.1205623343757491,-0.4506125004534205,-0.1815241779595171,-0.2149950447509509,-0.2172807454504327,-0.1339235240699727,-0.1465752721689669,-0.1417985312662682,0.2747396662312741,-0.1198457892372452,0.1431479915130879,-0.1212243604798418,-0.0343716545233352,-0.2233138539455697
6,2,-0.2301903623660407,-0.1800137607156263,0.6181186534113717,0.8739690666641267,-0.1682680288145192,-0.2610725543382883,0.758196401440233,-1.0366100424306453,0.105824576998956,0.269322995986103,-1.0786772999913696,-0.3041560968404507,-0.4796508035103338,-0.2727900147562886,0.0438500197094884,-0.3200659721680388,0.2394098126389532,-0.2902805051870616,-0.1908713462098485,-0.3347299080557057,-0.3198969818503044,-0.1340160415832426,-0.3293291797590391,-0.3383158480660519,0.492400754033826,-0.3403620414337759,-0.4227038849200585,-0.3184651669223954,-0.1803824554705716,-0.2213805380155567
6,3,-0.2298797118395698,-0.1797704960675261,0.6277306129997122,0.8997732853619677,-0.1682447842022382,-0.3020782273990839,0.7745506369382057,-1.2584690462693413,-0.0980576355678427,0.2370376220483409,-1.300734008158042,-0.3077725364740078,-0.4336662350098088,-0.4018050901988432,-0.0156866068146145,-0.4487674168711798,0.2433278613729046,-0.2487018720862705,-0.1848965937771083,-0.4353399582746029,-0.4485155224963,-0.1335180136209572,-0.3732826512047528,-0.3664343830612515,0.4426496482503902,-0.2958347212787076,-0.1664690729503324,-0.2958958862310907,-0.1172402152089967,-0.2225652968385892
6,4,-0.2272537139929665,-0.1793127704668669,0.6700232351884106,0.9428233235561996,-0.168080821773544,-0.3373853179536367,0.8112762954567204,-1.561572192358826,0.001456301518335,0.2893922824879554,-1.619210076449732,-0.3131020627429804,-0.3579269457148267,-0.2763227958019082,-0.0315630405543715,-0.2345826998673485,0.1701909516724726,-0.7027764407697283,-0.161661445427563,-0.2395688269283098,-0.2344608393273346,-0.1339475809728655,-0.2148188199399432,-0.2301264372273792,0.3773513219096171,-0.1693205894095444,-0.4013509839225813,-0.1639306434922099,-0.065177141213005,-0.2219136686145796
6,5,-0.2324264372246166,-0.1804618402917207,0.5000517498012558,0.7964703965082769,-0.1683650439128158,-0.2011620599472581,0.7092152622056563,-0.8210005879958574,0.2466003904379442,0.187736983467704,-0.9092129700746872,-0.2951329213994234,-0.3930916157446397,-0.3243261550383389,-0.1784200526471605,0.0043085889763911,-0.0204874200465187,0.0561083950339165,-0.1207675843323632,0.0018596794199749,0.0037388406416001,-0.1340264016465051,-0.0621383401811479,-0.0563271113999073,0.4302118718045244,-0.079559166239802,-0.0041870253695052,-0.072465663848502,-0.0803997355128708,-0.2231425215997173
7,1,-0.2367544722080797,-0.1809020052989809,0.7119954587241643,-0.2109263014554422,-0.1685187741908567,-0.1665032208418283,-0.2542572051362584,0.7507610870867233,-0.0349512364400227,0.4490739968287793,0.3237861200087133,-0.2934067367172985,-0.2226782148309298,0.0771244645815521,-0.1109452092531762,0.128684550775809,0.0356712784734571,-1.4918730891142358,0.0424095432195864,0.1038942967216174,0.1286427663952921,-0.1341096223949926,0.1657257091558382,0.1509466608504212,0.2405357810051552,0.1416638688163313,-0.8020737593085706,0.1635219026781209,0.3697026533417505,-0.2214474185099529
7,2,-0.2367587340932654,-0.1809028139954877,0.7089516715211897,-0.253976339649674,-0.1685190567048438,-0.1564779368030675,-0.2950816184366842,1.119484501917237,-0.0033980368761127,0.3347663215356211,0.9782690493420826,-0.2915040730900363,-0.338992123391081,-0.2222510584836668,-0.0613313538164233,0.0389491088409505,0.12317436686505,-1.2100955899707455,0.0946156022541077,0.0178148307467238,0.0385633552569419,-0.1341095498441912,0.0726137499089991,0.0515052386769215,0.3618041013522935,0.0441278341909428,-1.3387433377118307,0.0609136942219143,0.5415648422420141,-0.2212035960573655
7,3,-0.2367594747702945,-0.1809029733493572,0.7076700769094111,-0.253976339649674,-0.1685193428112275,-0.056285398875844,-0.2787273829387113,0.7538858617886833,-0.2582508025846176,0.2392190662333255,0.6948545665504008,-0.2655851067647444,-0.368746844185538,-0.287418512743121,-0.0613313538164233,0.0757523701573711,0.21067745525664,-1.0979230186556628,0.307715105688509,0.0694553874962464,0.0757095041799738,-0.1341095724882917,0.1211939025595243,0.1044841292154958,0.3928985424669477,0.1353028230798921,-1.1494142822008664,0.1648228887831334,0.5938981398054592,-0.2215052975333868
7,4,-0.2367638050197698,-0.1809032713498268,0.7003009078916834,-0.3314320027743605,-0.1685193871760412,-0.2300318628558698,-0.3767304450375354,0.0601858779550166,0.569413893668717,0.0428890895847706,-0.1670760769913138,-0.2973071971531861,-0.5391602450992479,-0.2345875995064198,0.595556092166185,-0.3140176274297824,0.450984444272352,-0.8741761297391756,0.1403423742060129,-0.3271440883400862,-0.3143250595118504,-0.1341096255093207,-0.2691823240964827,-0.2807844328139691,0.5390424157058038,-0.2491870525448251,-0.9042118024131698,-0.2326000839915673,0.3285385965663728,-0.2208596702900187
7,5,-0.2367621186154375,-0.1809030474846925,0.702543698462296,-0.3056277840765194,-0.1685191435290621,-0.2209864937983413,-0.3440627576712608,0.7132637906632886,0.3266969739463314,0.2688867071491062,0.3997528885920506,-0.3025271134523272,-0.4282562857744527,-0.2163518362233508,0.1668923811926397,-0.1895683523608097,0.2224316014584942,-1.1634318003036717,0.0170765929047679,-0.2111487136275383,-0.1894211337581595,-0.1341095658662681,-0.1627686563858095,-0.1799594001883247,0.445759092361855,-0.1219661378160593,-1.1572436792332754,-0.0906794693186776,0.2661169524846731,-0.2194796621693016
8,1,-0.2320064391457093,-0.1804560864677137,0.7001407085652112,0.8093725058571977,-0.1683195651929418,-0.244549680193203,0.7092152622056563,0.0758097514647839,0.5184433405270156,-0.2332817442341957,-0.0209861374079723,-0.3083647060594492,-0.8177726307200756,-0.2615164405624344,0.865455465742117,-1.1196571465655356,0.4248641193793398,0.0788420361537736,-0.2064322569902298,-1.0685956407320234,-1.119932164280082,-0.1340443604462371,-1.1233833415348888,-1.0724774070121443,0.7784696122886157,-1.0626941239493313,-0.3622039987605392,-1.1096344126098052,-0.2909038945589488,-0.1361114299751458
8,2,-0.2306286629495937,-0.1803022404693752,0.7089516715211897,0.8567232471677362,-0.1682808943013839,-0.2696053524825568,0.7500396755060819,-0.258541141644236,0.8533926897439076,-0.1722013070546454,-0.4241943706579938,-0.3088872491860669,-0.7771980114549065,-0.0723100853046841,0.9646831766156228,-1.0135728455199964,0.2838143649570748,-0.0357235500160316,-0.2100171084498738,-0.9752864968121968,-1.0136013129879065,-0.1340732589390991,-1.0036679653603802,-0.9611637145073384,0.7224996182822436,-0.9262850320457094,-0.3241246586483718,-0.9644896149810148,-0.2136199542673209,-0.1271621414532117
8,3,-0.2298797118395698,-0.1802367724512505,0.709912867480024,0.8782697697804334,-0.1683250183688253,-0.3033445790671379,0.7500396755060819,-0.3929064538282345,1.2320310845108289,-0.2982887809467171,-0.4826303464913304,-0.3116440433329588,-0.7447383160427711,-0.3043072944846581,1.1929069116246898,-0.9981404022787478,0.3739294858379658,-0.0282453785950262,-0.1821880393409327,-0.9545590457582502,-0.998278526557156,-0.1340237092364514,-0.9730162023785004,-0.928849715560474,0.6976240653905258,-0.8824644947502437,-0.2622012457556884,-0.9211611212227708,-0.2233480026956378,-0.1366663467430195
8,4,-0.2315458779568191,-0.1804173290384109,0.7014223031769897,0.8309190284698948,-0.1683536095810142,-0.2891282740317224,0.7092152622056563,-0.1273006041621907,0.9650424728162048,-0.3624232399852445,-0.2284338516163169,-0.3103480260796062,-0.8177726307200756,-0.1927500743806445,1.0897100923162442,-1.0839169276576577,0.4836348503886166,0.0028638145163568,-0.2150359004933757,-1.0355100702352602,-1.0841789959416646,-0.1340716864296241,-1.0921532434024075,-1.0524820043488914,0.7691412799542214,-1.0231142838114935,-0.3938774685734643,-1.0603666344591132,-0.2957679187731075,-0.1667142569786015
8,5,-0.2315458779568191,-0.1803998052788752,0.702864097115241,0.8309190284698948,-0.1683699056026468,-0.2664545489275177,0.7092152622056563,-0.367908256212607,0.7198983838965954,-0.2642582516609676,-0.4680213525329962,-0.3056630615829127,-0.8015427830140078,-0.314519642135843,1.0123124778349093,-1.0594669522611904,0.5058371265476774,0.0623900590275612,-0.226852633082573,-1.011434886536862,-1.0591053454186194,-0.1340380230167418,-1.0372114040952656,-0.9885681279788504,0.7598129476198273,-0.967985220762361,-0.2529483219901143,-1.012003890120603,-0.2919847888287616,-0.1619934855405978
9,1,-0.2333216460012945,-0.1806070232320923,-0.1200798429731808,0.7706231707792726,-0.1684893506062312,0.1245616798143417,0.7173719881398072,0.4601570398050589,1.1786333621719038,-0.230227722375218,0.6510275846753983,-0.1960558492350191,-1.0395805493696662,-0.3643099272725901,1.234582550191562,-0.7847254746052401,0.2354917639050018,0.8918688330454982,-0.1996874253550474,-0.9026691897692474,-0.7846881702497294,-0.1340871319808121,-0.9047726546075242,-1.007983306904107,0.989911811868238,-1.1114621412620262,-0.5259095730745322,-1.0270500772481397,-0.4860053102601917,-0.2243895079828805
9,2,-0.2333216460012945,-0.180613930991987,-0.0795494133756785,0.762021764546659,-0.1684806968269529,0.1245315285841498,0.7092152622056563,0.4601570398050589,0.8145579825883215,-0.2358994772561766,0.6510275846753983,-0.1946964098607578,-1.0449904986050218,-0.2297008757743508,1.0520035621843116,-0.9042627606140528,0.2590000563087102,1.022886396341516,-0.1955714847902708,-0.9720099925218824,-0.904484500526503,-0.1340986215811346,-1.02680137138444,-1.076405075392426,0.9836929236453086,-1.184260775801265,-0.5109625423762982,-1.1450438605114508,-0.4968142529583215,-0.2243441092597663
9,3,-0.2331587194596512,-0.18060596620512,-0.1471535291470065,0.7706231707792726,-0.1684839714447682,0.1182600727042635,0.7173719881398072,0.4601570398050589,1.3728068979498125,-0.1966334819264657,0.6510275846753983,-0.2034914035406896,-1.0071208539575307,-0.3032272728507116,1.6056941888584737,-0.803566984880778,0.2185135527245428,0.865844796500399,-0.199926415452357,-0.9190873253978884,-0.8037255715727816,-0.1340953388489585,-0.905929324908727,-1.0152584199266748,0.955707926642126,-1.106514661244797,-0.4380067973015837,-1.0381367414473766,-0.4778986032365944,-0.224427818591179
9,4,-0.2333216460012945,-0.1806158831338619,-0.0539175211401037,0.762021764546659,-0.1684890705038781,0.1135715564094445,0.7092152622056563,0.4601570398050589,0.7830047830244161,-0.2450615428331081,0.6510275846753983,-0.2030143588921151,-1.0449904986050218,-0.2858087479809544,1.0520035621843116,-0.8224451517910938,0.227655666437099,0.9331483392894492,-0.1918007521438303,-0.9337603663501663,-0.822298646034298,-0.1340978176544193,-0.9140260170171484,-1.014499665807757,0.9805834795338438,-1.1361995413481758,-0.5248419280246577,-1.073998706255114,-0.4864556828726139,-0.2245631885385491
9,5,-0.2331587194596512,-0.1806085551588753,-0.090122568922853,0.7706231707792726,-0.1684810979257478,0.1504615865490647,0.7173719881398072,0.4601570398050589,1.901929782944612,-0.1883439940235267,0.6510275846753983,-0.1890153044432694,-1.050400447840378,-0.1315831901052645,1.669199923817518,-0.8759638385659686,0.2681421700212664,0.978316494672323,-0.2001919600049232,-0.9652076847017724,-0.876160561972692,-0.1341021863210233,-1.0320063877398526,-1.0978733536982848,0.9992401442026322,-1.1962760844145377,-0.5422801305059313,-1.1470236219756005,-0.4914097816092564,-0.2242348305325767
10,1,0.0653626638645202,-0.1411204248146546,0.6919705429151215,1.5972183097334516,-0.1477739129493712,-0.0826224984483477,1.5093900763458683,0.8632529763570482,-0.4281526463902868,0.804649398981161,0.4406580716753865,-0.2825911969897198,0.269627165586454,-0.2925081538495344,-0.6388366311002275,0.6082266469325984,-0.7427144033383052,-1.9321878223830435,-0.1979348313081103,0.6118593042515758,0.6078280875023898,-0.1254661241445972,0.607573764215379,0.6033872787017518,-0.210333615157279,0.6293440419432721,-0.6540269790593949,0.6231093854271168,0.4877903523188185,-0.2025256742667036
10,2,0.0325459487835122,-0.145964152191467,0.6935725361798452,1.5885738964696747,-0.152635206992087,-0.0400037345722927,1.5052913215639574,1.5569529601907148,-0.1975715726540212,0.8277727073419906,1.1243589889254242,-0.2690946939119879,0.27503711482181,-0.397520505502136,-0.3371843900447699,0.7505643597728994,-0.7596926145187641,-1.9647926497786277,-0.140444435677521,0.7247562455591525,0.7503764339945205,-0.1041904518565036,0.7371208379501146,0.7336251915842794,-0.2134430592687437,0.7148647679553894,-1.123434919320603,0.7166106911482354,0.6886565374590637,-0.2044006328342461
10,3,-0.0462269455400032,-0.1584815363892427,0.7019029011564067,1.5369224520428295,-0.1584693949403229,0.1004406956609324,1.4767223889795935,0.6788912689418,-0.5009677223070025,0.7623293817924724,0.9373638662587468,-0.2431254035124967,0.2533973178803814,-0.1811716020394048,-0.4503039804405662,0.8690752600079477,-0.5637901778211709,-1.201420911122379,0.611126311450686,0.8617283705651274,0.8692441105482195,-0.1318732766436394,0.8782346146968788,0.8819393055351497,-0.1605825093738364,0.8993350943121005,-0.3251923036982463,0.9124939468725152,2.184524132357743,-0.1865247551519348
10,4,0.1265413893426822,-0.1311859140034421,0.6879655597533131,1.6316239346639063,-0.1412117011653082,0.0998979735174806,1.595117265913795,0.0476867791472025,-0.3480560628819051,0.90935871986039,-0.222590254032983,-0.2341256666813704,0.3426614802637585,-0.0304833499535308,-0.5594544624014227,0.5638721188520517,-0.9033544014303329,-2.1185438541945025,-0.3009395632485518,0.5523124001928162,0.5641813625178292,-0.1303138594638247,0.5086784534625244,0.5135864970980349,-0.2880697179439041,0.4780925099879609,0.3958239866499016,0.4982147193459126,-0.1749779841215069,-0.2007028981395223
10,5,-0.0462269455400032,-0.1607166262650465,0.704305891053492,1.519719639577602,-0.1653050438817053,0.1273958954523672,1.4522114275474698,0.6976399171535212,-0.1927172342595733,0.5437486744570824,0.8438663049254088,-0.2157470390354244,0.2371674701743186,-0.3158474805288518,-0.2300184623013833,0.774171232569488,-0.3378493674966169,-1.276202625332435,1.4267198502026115,0.7691315101866733,0.7740571039329531,-0.132518993098537,0.8522095329198106,0.8361462628286818,-0.1139408477018585,0.9021622257505172,0.1844302667748774,0.8981265351041157,2.090936703496436,-0.2006855039927353
