f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ela_meta.quad_w_interact.adj_r2,ela_distr.skewness,ic.eps.ratio,ela_meta.lin_simple.coef.max,ela_level.mmce_lda_10,disp.diff_mean_05,ic.eps.s,disp.ratio_median_05,disp.diff_median_05,ela_distr.kurtosis,disp.ratio_mean_05,disp.ratio_median_02,disp.diff_median_02,ela_level.lda_qda_25,ela_level.lda_mda_50,nbc.nn_nb.mean_ratio,disp.diff_mean_02,ela_level.qda_mda_25,disp.ratio_mean_25,ela_level.mmce_mda_10,nbc.nn_nb.sd_ratio,ela_meta.lin_simple.coef.max_by_min,nbc.nb_fitness.cor,ela_level.lda_mda_25,ela_level.lda_mda_10,disp.ratio_mean_02,disp.diff_median_25,ela_meta.lin_simple.coef.min
3,1,-0.2367689269030701,-0.1809045423144509,0.6550455852879016,-0.2066990207315857,-0.4288886874782128,-0.1685196748316229,0.5865758398609185,-0.8267004968167775,-0.4195496424047053,-0.797902084366532,-0.7967676909659619,-0.2961761839449687,-0.8267758326391724,-0.7974935857999775,-0.7966746731955082,0.125354104636236,0.0520061074686639,0.7011227779130332,-0.831202197647369,-0.163899977880849,-0.8476149043118968,0.2653390855666886,0.5268573247106749,-0.3033620617967927,-0.3123044058698956,0.1582179301099987,0.8978214311374563,-0.8318892715573403,-0.8223370582087036,-0.1341096636294468
3,2,-0.236762717891337,-0.1809007553103513,0.6991475952612476,-0.1497784727458912,-0.2132550478366749,-0.1685158616173545,0.2312120618193045,-0.6989882368191941,-0.0590809631488204,-0.6556791259362584,-0.6562942574799334,-0.3130171979066032,-0.6990860205564267,-0.7494468173000212,-0.7489562496087222,-0.2171345339812604,-0.2809498993529445,0.4310926258993295,-0.7683296375138479,0.1038425951662827,-0.3845037886010402,-0.0758294350559262,0.2604096238475343,3.552914303913659,0.8448263677751565,-0.1338860429212118,1.0617182001412395,-0.7686240386556848,-0.3472999843970105,-0.1341096643326164
3,3,-0.2367429470639164,-0.1809001892984542,0.6898460804305055,-0.2547437195635769,-0.092534676552841,-0.1685174093490659,-1.435538401561716,-0.4520018482881541,-0.1246021206747822,-0.4409281249598714,-0.4409850088246163,-0.312757914422467,-0.451795343762693,-0.5073998891964658,-0.5081853713164124,0.0509397697376049,-0.0714053374840342,0.4248128549222673,-0.5299868131759082,-0.0700632709536404,-0.3424027780818715,-1.5610889429388617,-0.0484274839711063,0.9738563366449008,0.1494164481494349,0.0759427278448135,1.7668043003521494,-0.5295186731303162,-0.3513047812524634,-0.1341096262636236
3,4,-0.236763867859772,-0.1809028267319028,0.6831105007254854,-0.0977956838457039,-0.2563817757649825,-0.1685187576166747,0.1683158179181338,-0.7006758631120195,-0.2147192904887535,-0.6772108885671365,-0.677503691970036,-0.2918042230688422,-0.7008193664218031,-0.7054794914085513,-0.7050595859948295,-0.1747626322401136,0.0191618825533266,0.5347088470208703,-0.7457807169986715,0.0578300014220525,-0.5723390663019473,-0.0375950318827022,0.7307301867347448,0.3567905358947468,0.2386273577384666,-0.0754652483149698,0.942920542071386,-0.7458299473896483,-0.5543565026682954,-0.1341096449129053
3,5,-0.2367651611589642,-0.1809032430215775,0.6782993723647567,-0.2443532203836443,-0.3340185027647929,-0.1685194453509642,0.5928654642510349,-0.8970790743797313,-0.378583572021515,-0.8698635015802553,-0.8697727970529469,-0.304687026394993,-0.8972652311644878,-0.8401010974886186,-0.8410713801703407,-0.0035183129313651,-0.1989322673695354,0.7450811747524758,-0.8645848829051789,-0.5486667066711782,-1.0127804071178643,0.4947455046060332,0.7044891252861022,-0.2180989363580899,-0.3749696301665812,-0.1654818809902276,0.1718357429327704,-0.8639870735442085,-0.9810803888833556,-0.1341096305927027
4,1,-0.236758557678838,-0.1809023119200253,0.5897746105273498,0.0054428619420804,-0.092534676552841,-0.1685177888793566,0.4419144788882255,-0.8003826489529899,-0.0426699799084014,-0.770704068411738,-0.7704679921982343,-0.2792406970117208,-0.8007756446585219,-0.6946009777859188,-0.6944515232663299,-0.2013943913775841,-0.1762307214498804,0.4844706792043654,-0.7222402315748473,-0.191435073349837,-0.8325017210486023,0.6476831172989299,0.8134904574573868,0.6657552220771836,0.2695247947180825,-0.2264231413113768,-1.0942392981635776,-0.7221054850515285,-0.8109191267484765,-0.1341096194500117
4,2,-0.2367038992080259,-0.1808960763154974,0.7113357871084266,-0.1484152877222849,0.0713555063035846,-0.1685132000846212,0.077116264261436,-0.650731247148679,0.0802282312411696,-0.6279144846490742,-0.6280745467478387,-0.302658271048374,-0.6505523363258796,-0.5858158415596029,-0.585906396559561,-0.213972451761772,0.2487262872566461,0.3620151451516381,-0.6178688437831024,0.2212290547972307,-0.394219406413155,-0.1170049461655525,0.5793394476079601,1.4016354798914443,0.3948552433114543,-0.0755552649476453,0.5843276112308866,-0.6179039249782149,-0.3907562907008609,-0.1341095297133367
4,3,-0.2367593333687102,-0.1809021570915058,0.657451149468266,-0.1221209632669454,-0.2219148603377636,-0.1685184875552951,0.4513489154734018,-0.7793101260533888,-0.1983492323935725,-0.7457725537865111,-0.7455971395435242,-0.2996813380669484,-0.7793977123188764,-0.7480870030971923,-0.7474204021429799,-0.3141753238726769,-0.2069242735938818,0.5284290760438081,-0.7708269120985906,0.0636268636260509,-0.6748928098742818,0.3829834030227629,0.5268573247106749,1.445124919610523,0.2342756060511967,-0.2489272994801912,0.0332384751846043,-0.7709499663358935,-0.6540503818359515,-0.1341096792235074
4,4,-0.2367581515608276,-0.1808997828776134,0.674771211566889,-0.1207880712438637,-0.0364397716950422,-0.1685158358443492,0.6054447130312695,-0.7935865322602614,-0.0098889385728016,-0.7599381870962989,-0.7595730405864761,-0.3007081282474772,-0.7932644792418906,-0.7213439904415551,-0.7206323649497989,-0.0825703684185796,-0.0926465500404366,0.4185330839452051,-0.7684030867663405,-0.1954204161150848,-0.6263147208137008,0.6682708728537422,0.4360228812346041,0.8068198798257367,0.4475114387274194,-0.0935585914826968,-0.5530499669564515,-0.7681588531196444,-0.6108497008633007,-0.1341095512119841
4,5,-0.236763867859772,-0.1809001748514709,0.682469016944055,-0.0263193491079465,-0.0666414063381427,-0.1685157372484768,0.4356248544981091,-0.7595147257537633,0.0228511776175603,-0.7180079124993256,-0.7175560345755567,-0.288436296110009,-0.7597531258446087,-0.686442092568946,-0.6871651771497849,-0.0683761326777642,-0.1004261441392191,0.443652167853454,-0.7228645502210328,-0.5345368550489352,-0.7321070036567402,0.6182720379349114,0.5006162632620285,1.8397841820616696,0.6951261097330744,-0.2173314614111762,-1.0128409028194154,-0.722570670587569,-0.7092654533749608,-0.1341096224828129
5,1,-0.2367747869374202,-0.1809045292408798,0.7228824951741755,-0.5456928431019498,-0.817029238832981,-0.1685198084243261,-3.5677210698114,0.5812359466137221,-0.9029574579553994,0.5931631066546627,0.5933656226769238,-0.3215266611891587,0.5812787920017847,0.5627738884299255,0.5626217687523394,-1.4647516408039227,-0.4260539326288686,-0.4951735932174537,0.5588249057718934,0.1973169982057407,0.751143982326277,-3.3698703238260017,-0.5248036764233885,-0.4118294034198339,0.2734413712366264,-1.4489390296740507,1.4456106322373516,0.5590154812069688,0.7461799740290804,-0.1341096763884089
5,2,-0.2367747869374202,-0.1809034452425154,0.7228824951741755,-0.5428453010526388,-0.817029238832981,-0.1685198084243261,-3.6180380649323367,0.4931144872153895,-0.9029574579553994,0.5025030534720186,0.5030804089106335,-0.3215080424283298,0.4934559348227022,0.4390307959724896,0.4396111019612525,-1.4812647368390297,-0.4139198899560237,-0.47633428028626,0.435650509342086,0.4186846736208933,0.7608596001383942,-3.3875169714444127,-0.7105096497522484,-0.4118294034198339,0.2908483779857058,-1.4387671501817465,1.2454145788233306,0.4357413141559507,0.7564049872770449,-0.1341096763884089
5,3,-0.2367747869374202,-0.1809044055229667,0.7228824951741755,-0.5480556971428674,-0.817029238832981,-0.1685198084243261,-3.655775811273039,0.5591599702427111,-0.9029574579553994,0.5738978453533504,0.5740315487101565,-0.321089465101546,0.5593230777070137,0.5206196481422283,0.5207609959651285,-1.4927887698167217,-0.4429406966112086,-0.4669146238206667,0.4949607807297244,0.6704858756070315,0.7630186263188641,-3.3875169714444127,-0.5732487129439593,-0.4118294034198339,0.2477660362817342,-1.4530797947771128,1.4599103503383537,0.4948198772332303,0.7577683223767736,-0.1341096763884089
5,4,-0.2367747869374202,-0.18090297970335,0.7228824951741755,-0.5492068311628016,-0.817029238832981,-0.1685198084243261,-3.6683550600532726,0.5643596836854698,-0.9029574579553994,0.5642652147026943,0.5638510201549071,-0.3215556237060037,0.5645231153031444,0.4852644788686742,0.4854722216359782,-1.5285554331438258,-0.41187542324747,-0.4857539367518533,0.4796833362112987,0.4791894228751163,0.7705752179505089,-3.372811431762404,-0.8336407842420291,-0.4118294034198339,0.2708303202242638,-1.501418726523726,0.7603241417047493,0.479468754543859,0.7657779160876793,-0.1341096763884089
5,5,-0.2367747869374202,-0.1809045752602933,0.7228824951741755,-0.5509335321927029,-0.817029238832981,-0.1685198084243261,-3.709237618589034,0.5734363764495838,-0.9029574579553994,0.5812639746744407,0.581309733598339,-0.321329440241119,0.5737676265851533,0.5047551491092225,0.5050810648613867,-1.492507695841656,-0.4265584114270832,-0.4888938222403914,0.481593016776102,0.5828083347715703,0.7964835321161506,-3.3992814031900203,-0.8336407842420291,-0.4118294034198339,0.2712654953929907,-1.4154528423188548,0.5271287388268778,0.4813294966880251,0.79355586874465,-0.1341096763884089
6,1,-0.2295550041059978,-0.1798631666461893,0.6446214738396563,-0.2966843787898643,0.8907633369414282,-0.1681103777706888,-1.3978006552210145,-0.144625805386828,0.760281369660225,-0.1428832001219292,-0.1421775654398416,-0.3085900703317243,-0.1449931255910269,-0.2191192781967268,-0.2195889172885432,-0.1280340838854489,-0.1854440973962198,0.2929376644039466,-0.220324764667818,0.1107263690335297,-0.0131512855601684,-1.5140312159564322,-0.3693758509198895,-0.3648196867034375,0.3443749237391247,-0.0295567656505887,1.4610103286538128,-0.2201702916626692,-0.0287908217229105,-0.1339235206012664
6,2,-0.2301909607590893,-0.1800137992620485,0.6204054610906553,-0.2797505914966214,0.8649131503710142,-0.1682681725642787,-1.070740186934927,-0.3274823947905106,0.7438703864198061,-0.3383689397970053,-0.3387778603028365,-0.3052669663156275,-0.3275722234107001,-0.3396894708475611,-0.3396707586798421,-0.0605763298696924,-0.1947902309210369,0.5127296486011454,-0.3231537181572216,-0.4653368124887154,-0.2938246890212928,-1.122863860414992,0.0625923913885313,-0.3302255705797325,0.2421087590882825,-0.175473727217181,0.6866255945688201,-0.3229762951278562,-0.3224191188269631,-0.134016038114494
6,3,-0.2298803101908856,-0.1797705346123055,0.6300277178121126,-0.3209490722100565,0.8907633369414282,-0.1682449279514502,-1.294021852784083,-0.371451901446821,0.760281369660225,-0.3672668317489724,-0.3669082681528675,-0.3088845225863151,-0.3714836520002419,-0.4407689932578471,-0.4405723654408234,-0.0958511137404319,-0.1888161398895488,0.4624914807846476,-0.452093880907685,-0.2044780133088314,-0.1718397098247264,-1.3463880635815264,0.0020360957378179,-0.4543922957819249,0.2099057966024859,-0.1123720677118254,0.9297208022858428,-0.4518326886113735,-0.1720262156381492,-0.1335180101524362
6,4,-0.2272543119915053,-0.1793128090085553,0.6723656473865246,-0.3564221758243451,0.933890064869736,-0.1680809655188937,-1.59906863570476,-0.2132711451355286,0.797134462947001,-0.2307101266426147,-0.2305427672417645,-0.3142156944369988,-0.2131713962958416,-0.2440492052485914,-0.2442339115062696,0.0961926797231749,-0.1655835636559836,0.3965538855254803,-0.237511889751047,-0.443598579223725,-0.0725245055230992,-1.6669688286493347,-0.014112249769035,-0.3336255907075064,0.2621268168497241,-0.0603424540255266,1.463210285284736,-0.2373821564962076,-0.0899704843232327,-0.1339475775041483
6,5,-0.2324270359180599,-0.1804618788411689,0.5022120743620886,-0.2195583994542718,0.7872764233712037,-0.1683651876648607,-0.8537481454758884,-0.0604725483527059,0.6947192869890253,-0.0567561495984168,-0.0566700558639532,-0.2962410048160028,-0.0606369601426961,-0.002002277145036,-0.0021057726628384,-0.1344285168181926,-0.1246942294849089,0.4499319388305162,0.0018224994955407,-0.0392674404949042,-0.097353306598506,-0.9522796001036782,-0.1634844457074627,-0.3798249972082294,0.1607310025363367,-0.0755552649476449,0.7119250958244375,0.0012580234931195,-0.115021766780746,-0.1340263981777518
7,1,-0.2367550714829519,-0.1809020438514015,0.7143828350702214,-0.1847365953512618,-0.2219148603377636,-0.1685189179465229,0.7280923886385455,0.1670833320501306,-0.2720963441123627,0.1506287220568812,0.1506912362877046,-0.2945142871450531,0.1670091301767672,0.0999837880671357,0.1002245294151123,0.7333873811970077,0.0384648344639573,0.2583989240300973,0.1264291563489503,-0.8515527568300446,0.2081488979380251,0.2888679490579033,-0.0948539773033201,0.0065392210632061,0.4214009286038003,0.3742578485306173,1.2652141885016428,0.1263929326883037,0.1728123561494601,-0.1341096189262013
7,2,-0.2367593333687102,-0.1809028525479138,0.7113357871084266,-0.1746641726768374,-0.2650415882660712,-0.1685192004605166,1.0991802276554583,0.0737165476876118,-0.3130624144955532,0.0514692888883651,0.0512078256688643,-0.2926110360380958,0.0739862354015554,0.0134089504870258,0.0138956148872214,1.2802167996872336,0.0906651143213164,0.3808544580828247,0.0365272712982145,-1.3979070195568022,0.1563322696067416,0.9476761268119184,-0.0443903975943919,-0.2815858540661194,0.3073850343973303,0.5460095836750087,0.0662378246484548,0.0361469386962379,0.1081391473560835,-0.1341095463753999
7,3,-0.2367600740458387,-0.1809030119017843,0.7100528195455658,-0.0740005319336427,-0.2650415882660712,-0.1685194865669071,0.7312372008336108,0.1227033217009706,-0.2966514312551342,0.1041654448007762,0.1042090861736053,-0.2666840667919434,0.1225199196321011,0.0664417043973554,0.0656858201273713,1.2068564921950984,0.3037410277777285,0.4122533129681429,0.0733987960494149,-1.2051613512738877,0.1563322696067416,0.6623886569809392,-0.0443903975943919,-0.3443043337275369,0.2120816724461215,0.5983092472593334,-0.0492598984750169,0.0733617815795649,0.1302933427266735,-0.1341095690195004
7,4,-0.2367644042958958,-0.1809033099022559,0.7026757560591153,-0.2485639474565616,-0.3426352316215976,-0.1685195309317219,0.0330888935306171,-0.2671839634630798,-0.3949945552619338,-0.2817064065578514,-0.2812221528128523,-0.2984159519143156,-0.2674829000776421,-0.332890399833417,-0.3320629561169787,0.7295226140398553,0.1363868243489727,0.5598279309291192,-0.3170941548265961,-0.9555339726142484,-0.1815553276368435,-0.2052381842576082,0.623747397751817,-0.2934587913477768,0.0162528465189778,0.3331202473980245,1.081517809819547,-0.3173940686953579,-0.2228956565467738,-0.1341096220405294
7,5,-0.236762717891337,-0.1809030860371201,0.7049209492941216,-0.2394760472991862,-0.3167850450511836,-0.168519287284737,0.6903546422978499,-0.1614564567936521,-0.362213513926334,-0.1802804720597683,-0.1803545475220265,-0.3036374799512289,-0.161171020334543,-0.2159463783901253,-0.2157314399327252,0.8607841603955146,0.0131346884904475,0.4656313662731787,-0.1924140487206939,-1.213132036804385,-0.0476957044476924,0.3653367554043513,0.1877420690666773,-0.2759083229187656,0.2416735839195556,0.2707387209540708,0.9704199999579216,-0.1922591595001747,-0.0857100621365804,-0.1341095623974768
8,1,-0.23200703778273,-0.180456125017123,0.7025153851137577,-0.2631500272091491,0.8002015166564109,-0.1683197089439154,0.0488129545059097,-1.120894810025496,0.6947192869890253,-1.0738486212412046,-1.0732494138348383,-0.3094768750141689,-1.1208668477980754,-1.0767087687808576,-1.0756631512167565,-0.1841786104048128,-0.2103494191186018,0.8015991135460429,-1.1242279904659238,-0.4037451515712422,-1.0386887212835063,-0.0581827874375154,0.8982692713683824,-0.3193756541325797,-0.2592130352852035,-0.2859241355097222,0.3236327504664796,-1.1244909737274893,-1.007665423328064,-0.1340443569774756
8,2,-0.2306292614015237,-0.1803022790177456,0.7113357871084266,-0.2883235106450789,0.8476366090131209,-0.1682810380514465,-0.2876819503653534,-1.0017119045348943,0.7356853573722154,-0.962223430760075,-0.961888719901541,-0.3099995794848478,-1.0012659830870876,-0.9819750459837728,-0.982083607955245,-0.1099750809874808,-0.2139338737374946,0.7450811747524758,-1.0179469221093762,-0.3649786355820096,-0.8573305221240115,-0.4640556826609705,0.9991964307862388,-0.1372796204775201,-0.1982885116634256,-0.2086898646743512,0.741624510341901,-1.0179634859739692,-0.8325620714566684,-0.1340732554703244
8,3,-0.2298803101908856,-0.1802368109991787,0.7122980127805725,-0.3222213782320891,0.8692215147994165,-0.1683251621199274,-0.4229088747528701,-0.9707416814854803,0.7356853573722154,-0.9293591614813652,-0.9295610765945213,-0.3127572248387327,-0.9706435394654332,-0.9611245615403956,-0.961296091093336,-0.1716708185143914,-0.1861078852886074,0.7199620908442269,-1.0024858544597188,-0.301937759113538,-0.8810798101091833,-0.5228778413890076,1.231328897447312,-0.3605584398024116,-0.3240541354255243,-0.2184116610032792,0.6448264185812775,-1.002612363284597,-0.8662194067312187,-0.1340237057676993
8,4,-0.2315464765319679,-0.1804173675875584,0.7037983526766185,-0.3079382284847475,0.8217864224427065,-0.1683537533327897,-0.1555998381728948,-1.0892404141546663,0.6947192869890253,-1.0534501092751094,-1.0532455682525943,-0.3114608074180516,-1.0896666222212954,-1.0436199565120192,-1.0424817024801365,-0.1780652514471351,-0.2189521102039447,0.7921794570804495,-1.0884214798758642,-0.4359901975809784,-1.0278935903811566,-0.2670014509220468,1.1263646516527417,-0.2531935086464151,-0.3880248852283908,-0.2907850336741864,0.3016331841572444,-1.088671687452288,-0.9970143678614338,-0.1340716829608501
8,5,-0.2315464765319679,-0.1803998438279044,0.7052416911848373,-0.2851578920902598,0.8217864224427065,-0.1683700493548062,-0.397750377192402,-1.0345978114842722,0.6947192869890253,-0.988854821382475,-0.9893047046950634,-0.3067743963590364,-1.0347773364843682,-1.017783486658269,-1.018336751623349,-0.2035024461905766,-0.2307675346884437,0.7827598006148562,-1.063926154169638,-0.2925178580320416,-0.9749974489596356,-0.5081723017069983,1.0476414673068135,-0.3703870103018222,-0.2901104722648194,-0.2870043351018251,0.5139289990413396,-1.0635516685060435,-0.9441851327469498,-0.1340380195479832
9,1,-0.2333222448150003,-0.1806070617825209,-0.1185838551172635,0.1076968852128158,0.7613831531565055,-0.1684894943612043,0.4356248544981091,-0.902598068472484,0.7029043160366156,-1.0081200826837873,-1.0087280815438944,-0.1971333409236076,-0.9024652687606184,-0.908998350431953,-0.9092558641727168,-0.3299154664763535,-0.2036053341319439,1.0151113267661795,-0.7886750804542515,-0.5704049399361694,-1.275102088044992,0.6182720379349114,1.2737183044028115,-0.4183061905302291,-0.2561668091041145,-0.4809001618843303,-1.0128409028194154,-0.7886270167054735,-1.3112631083488826,-0.134087128512031
9,2,-0.2333222448150003,-0.1806139695424622,-0.0780100059417855,0.1076665922122912,0.752766424299701,-0.1684808405817222,0.4356248544981091,-1.0242439961201824,0.6947192869890253,-1.0766817479031618,-1.0771787406456366,-0.1957734817993613,-1.0243772612921094,-0.9783488747762292,-0.9787976087262148,-0.3527527269504375,-0.199489849199141,1.0088315557891172,-0.9084340866431606,-0.5551881766506762,-1.3377138472786276,0.6182720379349114,1.0880123310739562,-0.2887557093188165,-0.2618240862975656,-0.4917021578053612,-1.0128409028194154,-0.9086448850041988,-1.3484991982602204,-0.1340986181123483
9,3,-0.2331593182514694,-0.1806060047555414,-0.1456865448827014,0.1013656481031776,0.7613831531565055,-0.1684841151996146,0.4356248544981091,-0.904194471722454,0.7029043160366156,-1.016052837337269,-1.016006266432077,-0.204571191082898,-0.9036208326708692,-0.9248628494649568,-0.9257215777007916,-0.3386287597033883,-0.2038442977732035,0.9805725863923372,-0.8075515383448061,-0.4809158796619584,-1.291294784398519,0.6182720379349114,1.651185880625594,-0.3595190050776349,-0.222658321112137,-0.4727986649435572,-1.0128409028194154,-0.8076996236831769,-1.3145010292107382,-0.1340953353801737
9,4,-0.2333222448150003,-0.1806159216843503,-0.0523506546845661,0.0966550865216046,0.752766424299701,-0.1684892142588446,0.4356248544981091,-0.9120396534080196,0.6947192869890253,-1.0143529613400946,-1.0152471919345367,-0.2040939991386899,-0.9117097800426276,-0.9402740770970188,-0.940437139465579,-0.3304073459327182,-0.1957195339703795,1.0056916703005865,-0.8264647208616075,-0.5693180282729192,-1.3085669938422786,0.6182720379349114,1.0880123310739562,-0.3427550634722703,-0.2709627648408313,-0.4813502450477068,-1.0128409028194154,-0.826307045124841,-1.336399599250129,-0.1340978141856334
9,5,-0.2331593182514694,-0.1806085937093142,-0.0885944883353884,0.1337185726634339,0.7613831531565055,-0.1684812416805265,0.4356248544981091,-1.0292156519558022,0.7029043160366156,-1.0987801358664313,-1.09865608378193,-0.1900906222441312,-1.0295772988882388,-0.9724563465639702,-0.971975588587684,-0.3304073459327182,-0.2041098129301585,1.0245309832317728,-0.8800826751810823,-0.5870709187726618,-1.3668607007149745,0.6182720379349114,1.715779262653023,-0.1943252586745184,-0.2143899929063242,-0.4863011598448456,-1.0128409028194154,-0.8802685673056628,-1.3721019371742724,-0.1341021828522354
