f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ic.eps.ratio,ela_distr.skewness,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_simple.coef.min,ela_level.mmce_lda_10,nbc.nb_fitness.cor,ic.eps.s,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,ic.h.max,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,ela_meta.lin_simple.coef.max,ela_level.mmce_mda_10,ela_distr.kurtosis,ela_level.qda_mda_10,ela_level.lda_mda_25,disp.ratio_median_02,disp.ratio_median_05,ela_level.lda_mda_50,disp.diff_mean_05,disp.ratio_median_25,ela_meta.lin_simple.coef.max_by_min,ela_distr.number_of_peaks,disp.diff_mean_02,pca.expl_var_PC1.cor_x,ela_level.qda_mda_25,ela_meta.lin_w_interact.adj_r2
3,1,-0.2364523886900553,-0.1808589045093998,-0.3834055391664702,-0.1978585265105212,0.64972657485317,-0.1340997844317809,0.5566306852903364,-0.2927954372823204,-0.3722952946693966,0.4691367943569705,0.6776506498470157,0.6200017722795625,0.3994266031060241,-0.7140883121918605,-0.1685060154982998,0.2321325795611198,-0.2956590146011713,-0.1744704739973452,0.1569936632198186,-0.7659658779322123,-0.7681804924692144,0.0513260638232045,-0.797055107825808,-0.7961061401100592,-0.3056002111104784,-0.4718659656712501,-0.7992338428005483,-0.1591725331468257,-0.1300887188951513,-0.4385548611205834
3,2,-0.2364461801122392,-0.1808551175354775,-0.1642746176593342,-0.1411150773024269,0.6937233693068535,-0.1340997851349496,0.192024820309848,0.8638201085763573,-0.0082562173746719,0.2086291842191065,0.410341901961449,-1.4313672870286231,0.070808398341257,-0.4628076061446803,-0.1685022022925578,-0.118524040453072,-0.3124975533305655,-0.5062707352823622,-0.1351408216691373,-0.7184467725640874,-0.6273881302699523,-0.2816592911256144,-0.6705956505951205,-0.3232258063588126,3.552803418470368,1.3970250668766286,-0.7370504210103609,0.2131293240440909,0.1329392068591419,0.582437074996976
3,3,-0.236426410666504,-0.1808545515280908,-0.0415963275368578,-0.2457537422870181,0.6844440453857129,-0.1340997470660063,-1.5180734844658932,0.1687198294179641,-0.07442635392654,-0.0933228184406907,0.404125419452483,-0.7088802914264031,-0.0886680833828209,-0.4276823461595908,-0.1685037500208084,-1.6450894982734765,-0.3122383079549922,-0.6207358791844512,0.0747098668597245,-0.4790580719359847,-0.4147972726065268,-0.0720962591275218,-0.426032093129345,-0.3275149703837667,0.9723227479736442,-0.0713893158395618,-0.5013200428454565,-0.96582655706049,-0.0379043714386398,0.498429368313898
3,4,-0.2364473300003086,-0.1808571889405226,-0.2081008019607614,-0.0892940241672008,0.6777245349600595,-0.1340997657152638,0.1274928088088766,0.2578910166691971,-0.1654361232502212,0.6684645869624575,0.5129138633594023,-0.6458942456559518,0.4235897063975511,-0.549269784569522,-0.1685050982854024,-0.0792263157963093,-0.2912876963002803,-0.4036980738636071,-0.0767139246913463,-0.674962308217784,-0.6487033086108766,0.0184789438812834,-0.6722667219942404,-0.5291056795566339,0.3549165510332002,0.2623412256868451,-0.7147486564197213,0.4613305621713802,0.08773684343452,0.129021199386967
3,5,-0.2364486232091186,-0.18085760522688,-0.2869966901837102,-0.2353955714097555,0.6729248846560212,-0.1340997513950798,0.563083886440433,-0.3554327590587962,-0.3309234603855616,0.6428085344488801,0.7211660274097849,0.574306013583356,0.8343624623535103,-0.7600213444800545,-0.1685057860181542,0.4679189275016972,-0.30416860615789,0.0137280613014139,-0.1667399600962636,-0.8081054619379084,-0.8394180621875654,-0.1996344297670097,-0.8667433015782904,-0.9526606270209051,-0.2202900513959557,-0.6053581822818129,-0.8322506245805016,1.702336752807792,-0.5080801358789927,-0.1804044995090526
4,1,-0.2364420201904769,-0.1808566741327474,-0.0415963275368578,0.0136233121293321,0.5846113190617186,-0.1340997402524032,0.4082070588381016,0.2887746961562095,0.0083173146411302,0.7493798295052788,0.4631820032876671,-1.2572293957809084,0.6072292914131568,-0.4709134353720086,-0.1685041295502505,0.6251098261287491,-0.2787260167854644,0.836093225023955,-0.2276875860653924,-0.6642032654929246,-0.7412560566701517,-0.1769308828386812,-0.7709954268179129,-0.7821663570289559,0.6640516734997136,0.7295639838238148,-0.6914661953405683,-1.0278768665923037,-0.1571389521256336,-0.4853153888328532
4,2,-0.2363873655394749,-0.180850438577909,0.1249519292889455,-0.1397561336013283,0.7058824834104166,-0.1340996505158448,0.0339213921324676,0.4140493397091617,0.1324328174926355,0.5204488993841254,0.3419605943628158,-1.7907582540717777,0.2616969143443207,-0.3655376554167391,-0.1684995407657756,-0.1608446670065094,-0.3021401489905049,0.0419727071993322,-0.0768039507267514,-0.5566128382443404,-0.5999027687250772,0.2480635833459954,-0.6228120413986681,-0.366117446608359,1.4003378699285671,1.3970250668766286,-0.5882388094014837,-1.4622290333150512,0.2482586222101445,0.2264120915876941
4,3,-0.23644279582614,-0.1808565193054616,-0.1730748804411392,-0.1135436195445822,0.6521264000051892,-0.1340998000258212,0.4178868605632481,0.2535412026569418,-0.1489039217381992,0.4691367943569705,0.5066973808504363,-0.193876740715076,0.3607656378395811,-0.5330581261148595,-0.1685048282246267,0.3530486554280826,-0.2991636535480844,0.1469238651147538,-0.2501940949166217,-0.7171018922234802,-0.7165753238543452,-0.2076271404400236,-0.7501296163748495,-0.6299010341430687,1.44385130002206,0.1288490090762823,-0.7395203232777282,-0.2832731522104703,0.0934316293777803,0.1254738490087949
4,4,-0.2364416141008481,-0.1808541451104886,0.0154083597363273,-0.1122148745923969,0.6694051410997265,-0.1340996720144643,0.5759902887406275,0.4666820892574505,0.0414230481689542,0.3803273818099713,0.397908936943517,-1.9537809607717669,0.3655982584978867,-0.4249804030838194,-0.16850217651961,0.646270139405467,-0.3001902928146501,0.3095535630743452,-0.0948091578077349,-0.690652578858202,-0.7305984674996896,-0.0933393439727416,-0.7642659771295657,-0.5848648118810452,0.8051941477015909,1.3970250668766286,-0.7371230651946954,1.2059342765532306,-0.161054117461624,0.0914515340181432
4,5,-0.2364473300003086,-0.1808545370812226,-0.0152831039952415,-0.0180400761062649,0.6770845815861878,-0.1340997432852005,0.4017538576880052,0.7141865065547763,0.0744874511929983,0.4434807418433892,0.422774866979381,-1.7956983360929888,0.6410576360212942,-0.4438940046142473,-0.1685020779239582,0.5948808071620084,-0.2879202643473542,1.172947791364389,-0.2185949564894962,-0.6561339834492816,-0.6890899623094687,-0.1011196237973033,-0.730528400504093,-0.682443293448762,1.8387282710372488,0.6628178755185334,-0.69208367090741,1.0818336574895862,-0.4941990951422987,-0.0477013467256113
5,1,-0.2364582483148766,-0.1808588914359329,-0.7778411978793149,-0.5357976262248265,0.7174016441401084,-0.1340997971907264,-3.705708674348824,0.2926895287672403,-0.8604912053194068,-0.5590788486871755,-0.5065892681111435,0.4964997217492684,0.3680145688270391,0.5261035595893777,-0.1685061490907043,-3.504174164728029,-0.3210057659225205,-0.9011011537290486,-1.4503311728995734,0.579362756121972,0.608892213503641,-0.4267761144745213,0.5970700799587844,0.760860400948474,-0.4141273873083971,-0.6053581822818129,0.5755573457266677,-1.0899271761241345,0.2247676301941989,1.4728220199181956
5,2,-0.2364582483148766,-0.1808578074462064,-0.7778411978793149,-0.5329589438269762,0.7174016441401084,-0.1340997971907264,-3.7573342835496,0.3100887848162614,-0.8604912053194068,-0.7406447587832667,-0.4879398205842384,0.5014398037704796,0.2834437073066946,0.5234016165136071,-0.1685061490907043,-3.522311576108073,-0.3209871498982107,-0.863639833906547,-1.4401582308988174,0.4569786451267059,0.5191440941734344,-0.4146410022566895,0.5098130544696099,0.7715833110108594,-0.4141273873083971,-0.6053581822818129,0.4537330485979944,-0.7796756284650316,0.4422372684024174,1.4728220199181956
5,3,-0.2364582483148766,-0.1808587677190055,-0.7778411978793149,-0.538153128640064,0.7174016441401084,-0.1340997971907264,-3.7960534904501833,0.2670256260949341,-0.8604912053194068,-0.6064438687122414,-0.4786150968207894,0.5187300908447215,0.0828899499870205,0.5152957872862789,-0.1685061490907043,-3.522311576108073,-0.3205686340924314,-0.8823704938177979,-1.4544723705281997,0.5376714655631458,0.5898207381459717,-0.443664366926471,0.5752106594946225,0.7726556020170979,-0.4141273873083971,-0.6053581822818129,0.5123932274479669,-0.6555750094013869,0.6896045328127467,1.4728220199181956
5,4,-0.2364582483148766,-0.1808573419107508,-0.7778411978793149,-0.5393006810987695,0.7174016441401084,-0.1340997971907264,-3.8089598927503774,0.2900796403598865,-0.8604912053194068,-0.8610308513469728,-0.4972645443476874,0.4964997217492684,-0.057256049103836,0.5179977303620547,-0.1685061490907043,-3.5071970666247028,-0.321034724182558,-0.9917813326644698,-1.50281635154064,0.5027045767073545,0.580285000467137,-0.4125963553403372,0.5803593659675862,0.7801616390607677,-0.4141273873083971,-0.6053581822818129,0.4972832371064261,0.6474814907668385,0.501676596685187,1.4728220199181956
5,5,-0.2364582483148766,-0.1808589374549796,-0.7778411978793149,-0.5410220097868278,0.7174016441401084,-0.1340997971907264,-3.8509057002260088,0.290514621761112,-0.8604912053194068,-0.8610308513469728,-0.5003727856021774,0.505144865286388,-0.2070672895113029,0.5179977303620547,-0.1685061490907043,-3.5344031836947694,-0.3208085739613132,-0.9566985093386348,-1.416841487728944,0.5219811949227259,0.5971127728415514,-0.4272806377395953,0.5893470202493386,0.806968914216736,-0.4141273873083971,-0.6053581822818129,0.4991719858991187,-0.7796756284650316,0.6034708954209484,1.4728220199181956
7,1,-0.2364385342382239,-0.1808564060662598,-0.1730748804411392,-0.1759644335483773,0.7089222619363075,-0.1340997397285935,0.7018277111675151,0.4405832051839188,-0.2233814895498583,-0.1387142959647125,0.2393886329648625,0.1037632010629327,-0.0548397387746829,-0.2196327293248284,-0.1685052586148922,0.2563157947345122,-0.2939973620609272,-1.5204021790486628,0.3730561481916201,0.1216551468686154,0.1708092060230704,0.0377835972343769,0.1869801257964122,0.1914738766357443,0.0044720246947706,-0.4718659656712501,0.1479010325504606,0.6474814907668385,-0.8056327014142962,1.2214438726649937
7,2,-0.23644279582614,-0.1808572147563278,-0.2169010647425665,-0.1659233495347044,0.7058824834104166,-0.1340996671778864,1.0825665790232526,0.3266180780628306,-0.2647533238336935,-0.0893757334386018,0.3606100418897139,0.1865095749182315,-0.0234277044956979,-0.335816281583202,-0.1685055411282542,0.9334458195895036,-0.2920943906870378,-1.2403342165661486,0.5448258237442021,0.0360310985166168,0.072647200505658,0.0899884782415043,0.0945292297424062,0.1282087072676632,-0.2838119908227302,-0.4718659656712501,0.0589845509252394,0.9577330384259416,-1.342366276566493,1.0930942862547637
7,3,-0.2364435364515063,-0.1808573741089285,-0.2169010647425665,-0.0655729068958021,0.7046025766626732,-0.1340996898219575,0.7050543117425704,0.2313571511944409,-0.2481797918178913,-0.0893757334386018,0.3916924544345509,0.2692559487735277,-0.2771402890567315,-0.3655376554167391,-0.1685058272340049,0.6402243356121194,-0.266171232094467,-1.128842193284893,0.597130950314459,0.0884814318003023,0.1248132948663397,0.3030831730951145,0.1430354644087485,0.150726818398675,-0.3465650683042043,-0.4718659656712501,0.0954519314610735,1.0818336574895862,-1.1530146439531186,0.9745805349840108
7,4,-0.2364478663989436,-0.1808576721070254,-0.2957531705636158,-0.2395931975087045,0.6972431128631481,-0.1340997428429176,-0.0112510159182117,0.0356155206429529,-0.3474969924013636,0.563866834407103,0.5377797933952664,0.4964997217492684,0.5468215331843392,-0.5357600691906353,-0.1685058715987205,-0.2515317239067315,-0.2978984533774006,-0.9064527708465484,0.3319142500115729,-0.3064650948913804,-0.2571771380328504,0.1357142183708398,-0.2430271928797928,-0.2009846316476046,-0.295691477653258,-0.6053581822818129,-0.2907608745523978,-1.3381284142514065,-0.9077829242715112,0.8594528908924226
7,5,-0.2364461801122392,-0.1808574482436735,-0.2694837294238992,-0.2305335728347139,0.699482949671699,-0.1340996831999425,0.6631085042669391,0.260935886477776,-0.3143912588735396,0.1375816541815068,0.444532555760769,0.2803711333212529,0.3051905002690692,-0.4249804030838142,-0.1685056279522804,0.3349112440480377,-0.3031192139727234,-1.1939535348811467,0.2695262074759651,-0.1908053855991501,-0.1567714295321818,0.0124512185564525,-0.138336827929531,-0.0626590918428161,-0.2781313277403859,-0.6053581822818129,-0.1674473716448707,0.2131293240440909,-1.160844974625101,1.030209438641711
8,1,-0.2316908323545753,-0.1804104907853606,0.865618822223255,-0.2541338951104593,0.6970831245196802,-0.1340344778646835,0.004881986957031,-0.239727706332806,0.753010331750162,0.832268614549141,0.777114369990486,0.4717993116432095,0.4960790162721321,-0.8140602059955772,-0.1683060500577167,-0.1003866290730279,-0.3089577507821784,0.0407834589509989,-0.2871947954680428,-1.042114641203581,-1.04135133068053,-0.2110525878713153,-1.0883635003750702,-0.9783956111706328,-0.3216226371327496,-0.6053581822818129,-1.0890478162023625,0.1510790145122772,-0.3657104872975079,0.0746822413213293
8,2,-0.2303131522593406,-0.1802566460119309,0.913823246714635,-0.2792290554574133,0.7058824834104166,-0.1340633763199752,-0.3403642745731662,-0.1788303101612321,0.7943821660339968,0.9309457396013624,0.7211660274097849,0.3384170970704929,0.8295298416952048,-0.7735310598589351,-0.1682673792517161,-0.5175470908140488,-0.3094803784276161,-0.0730870608269233,-0.2099524570906239,-0.9484213108079378,-0.9308489587552145,-0.214637358438946,-0.970349728323718,-0.80468446815997,-0.1394261526083537,-0.4051198573659687,-0.9839316814705856,1.0818336574895862,-0.3276266063019609,0.2515660306329152
8,3,-0.2295642533891954,-0.180191178515057,0.9357582300662982,-0.3130214554913981,0.7068424134712245,-0.1340138266817459,-0.4791080993002546,-0.3045399351154098,0.7943821660339968,1.1579031272214748,0.6963000973739207,0.4236335119363947,1.206474253043026,-0.7411077429496215,-0.1683115032215354,-0.5780051287475302,-0.3122376184726104,-0.0656542592748398,-0.2196752689143551,-0.9277998122519592,-0.8983152654980131,-0.1868089172917082,-0.9396833099452764,-0.8389977803596057,-0.3628281407417875,-0.6053581822818129,-0.9686400806682084,-0.4694240808059286,-0.2656958091690156,0.2128676628710367
8,4,-0.2312303032901594,-0.1803717336646411,0.8875538055749183,-0.2987827453787763,0.6983630312674236,-0.1340618038125446,-0.204847050421126,-0.368482201095562,0.753010331750162,1.055278917167165,0.7677896462270369,0.5273752343818412,0.9406801168362288,-0.8140602059955772,-0.1683400943704676,-0.3150126637368867,-0.3109413915947436,-0.0347338048181717,-0.2920562013799085,-1.0093892195821363,-1.0211580038312331,-0.2196560372336293,-1.057019620618607,-0.9676727011082448,-0.2554039831410719,-0.4718659656712501,-1.0536337763393766,3.2535944911033066,-0.3973877341068887,0.0519469502612257
8,5,-0.2312303032901594,-0.1803542100446281,0.8875538055749183,-0.2760732861959732,0.6998029263586352,-0.1340281404434272,-0.4532952946998663,-0.2706113858198185,0.753010331750162,0.9783107596264322,0.7584649224635879,0.5483705829719916,0.6966327735918062,-0.7978485475409203,-0.1683563903560462,-0.5628906192641598,-0.3062556693277318,0.0244312955364146,-0.2882751078929016,-0.9838364931105972,-0.9572124688084608,-0.2314725031787828,-1.0029130385606202,-0.9151304418025517,-0.3726621330421631,-0.6053581822818129,-1.0294069408638769,0.0890287049803257,-0.2564417820112185,0.2362479267271719
9,1,-0.2330059474735361,-0.1805614263479935,0.8261708781117804,0.1155591890861829,-0.1220571940361705,-0.1340772493436522,0.4017538576880052,-0.2366828365242272,0.7612764325061728,1.1993475197434076,0.9884747752953515,0.2927213383742837,1.1533154258016662,-1.0356195382092197,-0.1684758350953648,0.5948808071620084,-0.1966307285440627,0.8488776436935388,-0.4821911881550936,-0.8762460658620128,-0.97628394416613,-0.2043079084329579,-0.8722081566943309,-1.2797093839236962,-0.4206077472527672,-0.4718659656712501,-0.7571728600709708,-1.1519774856560687,-0.5294355831662162,-1.2010739492285964
9,2,-0.2330059474735361,-0.1805683340528892,0.8174143977318751,0.1155289903372695,-0.081580143138782,-0.1340887389290374,0.4017538576880052,-0.2423375947401594,0.753010331750162,1.017781609647321,0.9822582927863855,0.3149517074697341,0.7908688764287571,-1.041023424360772,-0.1684671813352326,0.5948808071620084,-0.1952710692870663,0.9791003268860456,-0.4929943124036837,-0.9448349632329852,-1.0441559594095988,-0.2001920607441967,-0.9926607897065608,-1.3161672781358114,-0.2909858012312794,-0.4718659656712501,-0.8756192026280976,0.8956827288941277,-0.5144867700651604,-1.2062337315968468
9,3,-0.2328430322961364,-0.1805603693294371,0.8261708781117804,0.1092476505633027,-0.1490952240822522,-0.1340854562011291,0.4017538576880052,-0.2031892686298619,0.7612764325061728,1.5683999674387152,0.9542841214960384,0.2766660718053445,1.3466202521338824,-1.003196221299906,-0.1684704559458029,0.5948808071620084,-0.2040674855146321,0.8230114942922878,-0.4740888449686511,-0.8919363365024308,-0.9841369046075236,-0.2045468931374667,-0.8737888999097144,-1.2829262569424118,-0.361788132626588,-0.3383737490606873,-0.7758424154448936,0.9577330384259416,-0.4415223251671488,-1.190270654895072
9,4,-0.2330059474735361,-0.1805702861792213,0.8174143977318751,0.1045517451072842,-0.0559820081839116,-0.1340879350033672,0.4017538576880052,-0.2514722041658945,0.753010331750162,1.017781609647321,0.9791500515319024,0.2853112153424669,0.7594568421497768,-1.041023424360772,-0.1684755549936314,0.5948808071620084,-0.203590363706396,0.889906708261041,-0.4826413183321183,-0.9071783136959808,-0.9824541273700824,-0.1964214131841701,-0.881557123711028,-1.3032997860609463,-0.3450149434144856,-0.4718659656712501,-0.7945482929109842,1.8264373718714368,-0.5283678108018545,-1.1549583943123582
9,5,-0.2328430322961364,-0.1805629582625794,0.8261708781117804,0.1414999144027091,-0.0921393738076659,-0.1340923036642917,0.4017538576880052,-0.1949246220065768,0.7612764325061728,1.6315533274721374,0.9977994990588006,0.3235968510068566,1.8733759038891704,-1.0464273105123243,-0.16846758243314,0.5948808071620084,-0.1895890449782899,0.9348008296356268,-0.4875927502793884,-0.9390071484236866,-1.0660320634963367,-0.2048124316980319,-0.9975836757201836,-1.339757680273059,-0.1965032592774199,-0.4718659656712501,-0.8475785474750459,0.3992802526395664,-0.5458080927530867,-1.1836596837357511
10,1,0.0656575289467888,-0.1410751423195144,1.6676686426207024,-0.0919515140715714,0.6889237190028151,-0.1254562527153997,0.8179853318692641,0.7950930471827238,1.5639148159148415,-0.66367660124253,-0.2113063489352226,-0.6323090200976182,-0.4462820120974199,0.2721209104664269,-0.1477604432703181,0.377231870601475,-0.2831800729721767,-1.9580455344353516,0.4910802806074666,0.6255369811494897,0.6195498026741031,-0.2025553539332274,0.6241233709877778,0.7297639617675515,-0.3514661442528221,0.5960717672132521,0.6230666422813201,-0.097122223615012,-0.6575682668895518,1.3509221614682787
10,2,0.0328431028552663,-0.1459188311309788,1.6588683798388972,-0.0492655824826191,0.6905236024374947,-0.1041806080872897,1.5342906595300465,0.8181470614476767,1.5597611002849463,-0.3636981410837774,-0.2144145901897056,-0.6483642866665574,-0.216732530827914,0.2775247966179794,-0.1526217265576773,1.084590914423207,-0.2696813869004348,-1.990452549202436,0.6918383395604318,0.7376103428667655,0.7480017984654606,-0.1450662555708515,0.7519377509745082,0.69973981359287,-0.4525879130046142,0.7295639838238148,0.7641053261664242,-1.6483799619105095,-1.127032183086998,1.325284492826034
10,3,-0.0459242970022,-0.1584361156663997,1.6062857151575645,0.0914001899555413,0.6988429962978273,-0.131863396884659,0.6276158979414044,0.7528998512638474,1.5308090823870175,-0.4761900636433094,-0.1615744888634875,-0.4631112108711148,-0.5187713219720009,0.2559092520117652,-0.15845590159808,0.8911251930360663,-0.2437078960939893,-1.2317121667657311,2.186900709529892,0.8734432572681053,0.8949643438686748,0.6064875323969648,0.891404466663209,0.8788124116347255,-0.2442544794477998,0.1955951173815637,0.8815346501428705,-1.0278768665923037,-0.3286943786663228,1.2022559319830624
10,4,0.1268319871648361,-0.1311407106060371,1.7026945641403244,0.0908566124751018,0.6849240104161167,-0.1303039817322045,-0.0241574182184064,0.8994885834768505,1.6507915348605176,-0.5847349012007529,-0.2890123802973049,-0.7842165422498824,-0.3665437712353863,0.3450733735123827,-0.1411982460048026,-0.3089668599435384,-0.2347067035990159,-2.143270949113277,-0.1713312879019145,0.5668105396096375,0.5298016833438965,-0.3055577615764864,0.526568932552676,0.5699926018379923,-0.0991490481224554,0.3290873339921265,0.57911691075905,-0.8417259379968453,0.3924078913988977,1.354308268647443
10,5,-0.0459242970022,-0.1606711877466069,1.5887727543977537,0.1183978714840332,0.7012428214498465,-0.1325091125000763,0.6469755013916964,0.5349741692498585,1.5059694496152043,-0.2571268460273782,-0.1149508700462354,-0.2494526634537077,-0.2118999101696085,0.2396975935571132,-0.1652915354159496,0.7943923323424967,-0.2163251032990548,-1.3060401822865686,2.0933636587441837,0.7819913941068071,0.8500902842035716,1.422062667317062,0.8658867547577311,0.9088365598094068,-0.3739407765998446,0.0621029007710009,0.7874967535220788,0.2131293240440909,0.1809889632553933,1.1546891882757533
