f_id,i_id,ic.eps.max,ic.eps.ratio,ela_meta.lin_simple.intercept,ela_distr.skewness,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_mda_10,ela_meta.lin_simple.coef.max,ic.eps.s,ela_level.mmce_lda_10,pca.expl_var_PC1.cov_init,disp.diff_mean_25,nbc.nb_fitness.cor,disp.ratio_median_02,disp.ratio_median_10,disp.diff_median_02,ela_meta.lin_simple.adj_r2,nbc.nn_nb.sd_ratio,ela_level.lda_qda_25,disp.ratio_median_05,nbc.nn_nb.mean_ratio,disp.ratio_mean_02,ela_level.mmce_mda_50,ela_level.qda_mda_50,disp.ratio_median_25,nbc.dist_ratio.coeff_var,ela_level.mmce_qda_25,ela_meta.lin_w_interact.adj_r2,ela_level.qda_mda_10,pca.expl_var_PC1.cor_x,disp.ratio_mean_25
3,1,-0.2367694195843437,-0.443040576758208,-0.1809046869637015,-0.2049481235024511,0.6340381702316246,0.3055069152943694,-0.168519693162555,-0.43310158344586,0.6118926566002572,0.4346118092440859,-0.8938487995836657,-0.3607303210335649,-0.7991274302940541,-0.8467052639394366,-0.7983216380729992,-0.0687794671682374,0.5146499464809529,0.0969569012990631,-0.8100658094711375,0.6985736175626515,-0.8272699045426857,-0.2872471565324144,0.2910177557479866,-0.8681341770111368,-0.7378692174186321,-0.0598700077939463,-0.5124456577135743,-0.1274009025290136,-0.1335873075226042,-0.8937770123436405
3,2,-0.2367632105719248,-0.226243992438443,-0.1809008999595059,-0.1480700022372483,0.6777871221518026,-0.0336627127038719,-0.1685158799482752,-0.0704425112256771,0.2587574666317743,0.4391988273757163,-0.4199684132923862,0.8267594110931281,-0.7510437775571026,-0.6122999607776346,-0.7505662834538377,1.0043709466113853,0.250771469564759,-0.2459005923582392,-0.6670042740805172,0.4289477559604546,-0.7641404824972905,-1.086463608246036,0.6653157857229194,-0.3803010805676661,-0.4841391910443705,-0.5205887002594498,0.5018593764919511,-0.4622626996653627,0.2351136612397601,-0.4197191839936565
3,3,-0.2367434397423204,-0.1048725580200651,-0.1809003339475945,-0.2529570113824998,0.6685600704740923,-1.510220144937595,-0.1685174276799912,-0.1363618089805037,-1.3975403270257107,0.4391988273757163,-0.376610800629138,0.113104431048579,-0.5088110364105719,-0.4264908790030366,-0.5096090637773643,0.9164050821907336,-0.0550876741335569,0.0224624232967894,-0.4509870553034473,0.4226773870859855,-0.5255484021198461,-0.6405772238800724,0.6382301253870347,-0.3847258705580826,-0.4486715529490437,-0.8317547281549994,0.4184018713085842,-0.5777840185699274,-0.9324394065077384,-0.3766230177800216
3,4,-0.2367643605404868,-0.269603309302396,-0.1809029713811099,-0.0961259596129332,0.661878412362647,0.0043476766407583,-0.168518775947604,-0.2270265770355495,0.1962556630975295,0.4387818257273864,-0.6115445046575647,0.2046559147213777,-0.7070426991091372,-0.6759038387697099,-0.7066356466073184,0.5335630620850362,0.7165569629092527,-0.2034830567252165,-0.6886629925858702,0.5324088423892078,-0.7413953230838769,-0.6504939721320336,0.696786743446518,-0.5926910001076803,-0.5714441463559499,-0.2287197903729267,0.05141311051186,-0.3587435957119217,0.4809143070813478,-0.6119943871006432
3,5,-0.2367656538398219,-0.347658742857684,-0.1809033876707951,-0.2425742569418587,0.6571057994259001,0.5335692513621524,-0.1685194636818956,-0.3918865821637979,0.618142836953681,0.4371138191340664,-1.0623066467722635,-0.4250396559061649,-0.8417676506456908,-0.9453270073428796,-0.8427527052822946,0.2047264502677238,0.6905689310917489,-0.0320543098965651,-0.8824515265811319,0.7424661996839417,-0.8592988024921866,0.0851818333745765,-0.362907472361217,-1.0296390116613587,-0.7842499749279056,0.1113919145361621,-0.2559860304610401,0.0625341490725171,1.7099175362892518,-1.0628465874894368
4,1,-0.2367590503589663,-0.1048725580200651,-0.1809024565692193,0.007035635529063,0.5692897213897613,0.6856108087406747,-0.1685178072102831,-0.0539318064163794,0.4681385084714937,0.4391988273757163,-0.8790182278477462,0.2363639895543958,-0.6961558343385058,-0.8073994966409648,-0.6960193739112921,-0.0952851890275676,0.798519217102919,-0.2301434978610634,-0.7827074282012174,0.4822458913934485,-0.7177217898168547,0.1913277683677912,-0.1787249820772049,-0.8537536095422807,-0.4923240306048304,0.6919135479743705,-0.5588999312321471,0.8924873129427147,-0.9938895679681268,-0.8783065937028454
4,2,-0.2367043918821167,0.0599015092631289,-0.1808962209645334,-0.14670783328731,0.6898777415915606,-0.0745969781519359,-0.1685132184155338,0.0697131974298068,0.1056280479728742,0.4391988273757163,-0.4304370521648004,0.3649826592995963,-0.587287186632201,-0.5872871997695166,-0.5873902401630644,0.630308946871591,0.5666260101159606,-0.2427351046244318,-0.6390759265341419,0.3599736983412881,-0.6137439182126755,-0.8282608667227473,1.3935331107534046,-0.424548980471836,-0.3859211163188493,-0.2045983928616438,0.1481661491505421,0.0910394095814359,-1.4240406981908964,-0.4296644531198788
4,3,-0.2367598260489241,-0.2349505086119241,-0.1809023017406958,-0.120433107764055,0.636424476699998,0.4224619594316941,-0.1685185058862236,-0.2105570460537065,0.4775137790016311,0.4387818257273864,-0.7171032799544073,0.2001899886885582,-0.7496829194607739,-0.7223561092133595,-0.7490292473395983,0.528593239236412,0.5146499464809529,-0.3430458937002039,-0.757628912037125,0.5261384735147387,-0.7664614171313131,-0.0962579309390857,0.2902438797383894,-0.6966735648824803,-0.5550744672350241,0.2730052778617576,0.0478889932104511,0.1969589565251014,-0.256487630443398,-0.7169722278774465
4,4,-0.236758644240911,-0.048475124896322,-0.1808999275267434,-0.1191012092352264,0.6536058832722859,0.7060779414647059,-0.1685158541752697,-0.0209515706252389,0.6306431976605302,0.4391988273757163,-0.6678134385967909,0.4190203642967117,-0.7229193768996394,-0.7695230299715281,-0.7222204779051886,0.4938044792960411,0.4246913748049775,-0.1111915032417569,-0.7718780689485409,0.4164070182115165,-0.7636762955704872,-0.4253470581152829,0.7187132303850903,-0.6502132699831021,-0.4459432730955618,0.3140116536309385,0.0140895045469376,0.3610892459817167,1.2183162446060936,-0.6672458822463276
4,5,-0.2367643605404868,-0.078839641501348,-0.1809003195006108,-0.0247029010045,0.6612420639710808,0.6563720477063435,-0.1685157555793971,0.0119874913384471,0.4618883281180699,0.4391988273757163,-0.7760766122690069,0.6731315555641394,-0.6879906857605338,-0.7387930664472662,-0.6887273886251328,0.3445441330756895,0.4886619146634451,-0.0969819805255536,-0.7297005644907484,0.4414884937093927,-0.718185976743658,-0.3206702710112469,0.4646239405675106,-0.7508772422650873,-0.4650412320699635,0.7787505790149875,-0.1241520059583322,1.2324500514332914,1.0954159216852997,-0.7755388127318716
5,1,-0.2367752796193411,-0.8332744285337851,-0.18090467389013,-0.5436892709310044,0.7013320126397528,-3.3084039485489614,-0.1685198267552586,-0.9194468333396836,-3.516351466836608,0.293873752932696,0.7430101267755537,0.2403833229839343,0.5621842854002103,0.6583482984348179,0.5620268130807701,1.9277640318857932,-0.5268704055897829,-1.4948613637750243,0.5892013992299424,-0.4959316530238341,0.5606490066023746,-1.3075703655675432,0.4723627006634773,0.7380645895102296,0.5144112353317501,-1.71942215657021,1.386412819145601,-0.8607362360426667,-1.055339729428532,0.7427722738715675
5,2,-0.2367752796193411,-0.8332744285337851,-0.1809035898917381,-0.5408438513466888,0.7013320126397528,-3.32594720516956,-0.1685198267552586,-0.9194468333396836,-3.5663529096640034,0.2951247578776865,0.7532170496761575,0.2582470271152122,0.4383461986342871,0.5640144569184821,0.438920943837961,1.9277640318857932,-0.710785707682892,-1.5113922441626868,0.498006794996878,-0.47712054640042,0.4376394709992164,-1.28994059089739,0.5554253923601888,0.7491265644862708,0.5116829554782691,-1.7170100168190816,1.386412819145601,-0.8229292589466275,-0.7480889221265562,0.7527175429977924
5,3,-0.2367752796193411,-0.8332744285337851,-0.1809045501722137,-0.5460503637775642,0.7013320126397528,-3.32594720516956,-0.1685198267552586,-0.9194468333396836,-3.60385399178455,0.292622747987706,0.7541766749061287,0.2140343593902995,0.5199976844140174,0.5976030217008129,0.5201336427112658,1.9277640318857932,-0.574848310483636,-1.5229286883481192,0.5698225458304158,-0.4677149930887164,0.4965912107033707,-1.3035302088723006,0.4463088750070554,0.7502327619838749,0.5034981159178092,-1.6888683863892515,1.386412819145601,-0.8418327474946471,-0.6251885992057623,0.7549276028036195
5,4,-0.2367752796193411,-0.8332744285337851,-0.1809031243525609,-0.5472006397797343,0.7013320126397528,-3.3113278246523947,-0.1685198267552586,-0.9194468333396836,-3.616354352491399,0.294082253756861,0.7622898700322497,0.237703767364242,0.4846153739094669,0.5983176720153321,0.4848175571096703,1.9277640318857932,-0.832729549288099,-1.5587338718260773,0.5601331191306526,-0.4865260997121235,0.4812730421188272,-1.3035302088723006,0.7398658413140664,0.7579761444671038,0.5062263957712956,-1.7017331317286042,1.386412819145601,-0.9522531250449842,0.6652647914625299,0.7626628121240147
5,5,-0.2367752796193411,-0.8332744285337851,-0.1809047199095446,-0.5489260537829895,0.7013320126397528,-3.337642709583293,-0.1685198267552586,-0.9194468333396836,-3.656980524788658,0.2947077562293565,0.7887231831850954,0.2381503599675239,0.5041210066235132,0.67264130472517,0.5044415763356581,1.9277640318857932,-0.832729549288099,-1.5226473116606698,0.5772321074243527,-0.489661284149365,0.4831297898260445,-1.3024283479554153,0.6911116527094752,0.7856310819072119,0.5062263957712956,-1.7097735975656985,1.386412819145601,-0.9168465909391694,-0.7480889221265562,0.7891835297939432
6,1,-0.2295554959904314,0.8837285296782357,-0.1798633112690533,-0.2948664094089359,0.6236975088686735,-1.4634381272826655,-0.1681103961003915,0.7538986882430195,-1.3600392449051646,0.4391988273757163,-0.0396951062519427,0.3131779173188914,-0.2203091199888623,-0.1341989003653003,-0.220789254403991,1.2917923680234944,-0.3729412940553361,-0.1567041824367253,-0.1511847938872487,0.2909996407221217,-0.2168640957949417,-0.7647202205157361,0.1955730478977277,-0.0561852137696206,-0.2849747617398426,-0.9370848306209364,1.0950323931791055,-0.4412588235008961,-0.502288276285088,-0.0395888973913398
6,2,-0.2301914527137698,0.8577389291603819,-0.1800139438887292,-0.2779452440085908,0.5996753570870483,-1.0745626055260673,-0.1682681908944553,0.737387983433722,-1.0350298665270914,0.4391988273757163,-0.3276699139006014,0.2082286555476333,-0.3409718711966843,-0.3571697984948204,-0.3409640315219712,0.998407159193036,0.0548616912481862,-0.089173777448828,-0.3478231592647933,0.5104625513285591,-0.3194494066187059,-0.4885204173499993,-0.3306626386280217,-0.3548585381227688,-0.4977805903118039,-0.666925178494566,0.900565193001356,-0.2804291431558401,-1.2396902138097143,-0.3268966721489051
6,3,-0.229880802111252,0.8837285296782357,-0.1797706792328223,-0.3191130167178381,0.6092205829605417,-1.2967771893869775,-0.168244946281557,0.7538986882430195,-1.2569112690736608,0.4391988273757163,-0.2010866222016606,0.1751808029047696,-0.44212898969046,-0.3121468286802061,-0.441943729724914,1.1610860271046737,-0.0051106898691301,-0.1244865517237494,-0.3768914393640819,0.4602996003328068,-0.448029185343517,-0.5616105248366768,-0.2672048058410926,-0.2022032834533799,-0.4513998328025301,-0.8285385418201615,0.9386897347165984,-0.2387214462006855,-0.3179377919037863,-0.2020282931196547
6,4,-0.2272548036218075,0.9270878465421888,-0.1793129536174741,-0.3545596798373445,0.6512195768039125,-1.6154796846611934,-0.1680809838485079,0.7909757198658935,-1.5600450162147472,0.4391988273757163,-0.1008494049982953,0.228771915298603,-0.2452581850882244,-0.1842244223815394,-0.2454533222836478,1.2787051678554506,-0.0211033248337439,0.0677640699761704,-0.2395295667380288,0.3944607271508679,-0.2340390120867035,-0.6886918172506995,-0.2736537725877321,-0.118132273635459,-0.375007996904903,-0.9957802312317228,1.0926295859281447,-0.6942055035958263,-0.7480889221265562,-0.1003655420515947
6,5,-0.2324275281197342,0.7796834956050939,-0.1804620234792031,-0.2177979172635359,0.4824281659409718,-0.9049777915269402,-0.1683652059953287,0.6879382166607385,-0.8193986443339473,0.4391988273757163,-0.1256251836630088,0.1247158387339098,-0.0030254439416936,-0.0934638324377917,-0.0031377916224973,0.4783980284653059,-0.1690351982564591,-0.1631055020762031,-0.0645499198658371,0.4477588625838617,0.0040888813639365,-0.3019386354242089,-0.0636754153171631,-0.1424686185827522,-0.4104756350002298,-0.4096302717075484,0.5683370437685294,0.0670349796791887,-1.5469410211116903,-0.1257812298186097
7,1,-0.2367555641626951,-0.2349505086119241,-0.1809021885005887,-0.183002068197889,0.6929003964515001,0.3288979241218341,-0.1685189362774527,-0.2847522831269091,0.752521714552301,0.4387818257273864,0.1868636866785527,0.3922248080997949,0.0990389132829677,0.1302217160062444,0.0992717076169471,0.8797940538725342,-0.1010664996568331,0.7056450204243487,0.1440577373172971,0.2565126119125349,0.128955164674312,-0.7985106219668634,0.1617804621453392,0.1506737182823728,-0.2385940042305687,-0.8615044517522481,1.1366810521957569,-1.4857515796224283,0.6652647914625299,0.1869422327059705
7,2,-0.2367598260489241,-0.2783098254758771,-0.1809029971971215,-0.1729371531789002,0.6898777415915606,0.9838461712908522,-0.1685192187914473,-0.3259672844089713,1.1212823554043512,0.4387818257273864,0.133560867086511,0.2752175460399252,0.0123976144833666,0.0315999726028029,0.0128759799863231,0.5039097857549107,-0.0510895153924024,1.25306336585749,0.044313638937384,0.3787848049646953,0.0389029008742643,-0.6361697802125341,-0.3203442918333992,0.085408065923722,-0.3559100379304961,-0.6990870418429432,1.0091720807447777,-1.2030994175234673,0.972515598764506,0.1339007973661133
7,3,-0.2367605667261345,-0.2783098254758771,-0.1809031565509961,-0.0723485438312319,0.6886050448084282,0.7002301892578403,-0.1685195048978386,-0.3094565795996736,0.7556468047290199,0.4383648240790563,0.1340842990301317,0.17741376592118,0.0654710802401908,0.1237898631755843,0.0647062675595152,-0.4985034828126247,-0.0510895153924024,1.1796240504331517,0.0973205026478518,0.4101366493370474,0.0760378550186148,-0.4183686056416804,-1.1922445959790036,0.1086382133734111,-0.3859211163188493,-0.5117441878386462,0.8914345254477057,-1.0905786523566838,1.0954159216852997,0.1339007973661133
7,4,-0.2367648969766698,-0.356321943030302,-0.1809034545514752,-0.2467818454761127,0.6812870383054168,-0.1623132612549295,-0.1685195492626535,-0.4083972869730954,0.0618767854989034,0.4375308207823963,-0.2115552610740748,-0.023552905555696,-0.334167580715041,-0.2649799079220374,-0.3333503410025988,-0.0662945557439251,0.6106057562686598,0.7017760909719174,-0.2908265316191269,0.5574903178870839,-0.3138791634970542,-0.4238779102261034,-0.6556905626586321,-0.2541945658407811,-0.5578027470885104,-0.5792841008702382,0.7770609003019786,-0.8661372327706717,-1.3011403752701027,-0.2119735622458795
7,5,-0.2367632105719248,-0.3303323425124481,-0.1809032306863338,-0.2377007191431905,0.6835142576758984,0.4049187028110949,-0.1685193056156679,-0.3754170511819549,0.715020632431761,0.4383648240790563,-0.0754629557326913,0.2077820629443514,-0.2171337844307611,-0.1363428513088547,-0.2169287916054361,0.6450527546558431,0.1788046122239784,0.8331790040108672,-0.1888025681333861,0.4634347847700413,-0.1890128801866797,-0.6097251182073039,-0.2282530466913928,-0.1114950886498318,-0.4459432730955566,-0.7425055573632542,0.9466990922198008,-1.1562907792140855,0.2351136612397601,-0.0749498542845796
8,1,-0.2320075299380118,0.7926782958640209,-0.1804562696550115,-0.2613570532404528,0.6811279512075252,-0.0161194560832736,-0.1683197272742468,0.6879382166607385,0.0775022363824646,0.4391988273757163,-1.0890889145541895,-0.3062460234331676,-1.0785569594069058,-1.0875424199318986,-1.077526035475897,0.4373141595833445,0.8824805506671588,-0.212909175754777,-1.087639386105527,0.79889951955417,-1.1192434815026315,-0.0250042583138822,-0.202457179704837,-1.0561877516038602,-0.8388155719976392,-0.0124312593550902,-0.0025699590597228,0.0898391880863237,0.1736634997793718,-1.0893673051593655
8,2,-0.2306297534046183,0.8403692128142829,-0.1803024236517358,-0.2865117731826474,0.6898777415915606,-0.4196143583570429,-0.1682810563816618,0.7291532179428004,-0.2568824125257451,0.4391988273757163,-0.9037067678551892,-0.2437230589736951,-0.9837505120293306,-0.9496149092299851,-0.9838740675850268,0.6233511948835169,0.9824345191960204,-0.1386257302680902,-0.9753560296435672,0.7424661996839417,-1.0129446752644318,-0.1204988711105466,-0.2372816001366877,-0.8769837569919723,-0.797891374195339,-0.2954556568208095,0.173155344560533,-0.0250820200706848,1.0954159216852997,-0.9037222814698628
8,3,-0.229880802111252,0.8620705292466908,-0.1802369556315101,-0.3203843744044472,0.6908322641789101,-0.4780918804257053,-0.1683251804502752,0.7291532179428004,-0.3912612901243712,0.4391988273757163,-0.928569785177173,-0.3727883213221775,-0.9628840212189556,-0.905306589729887,-0.9630704625039248,0.5827643082864176,1.212328646812405,-0.2003879131632712,-0.94229798560908,0.7173847241860656,-0.9976265066798872,-0.1377613588084059,-0.2362497654572255,-0.9123820769153068,-0.7651520159534986,-0.2431926288796964,0.1347104285451625,-0.0175806357262327,-0.4408381148245802,-0.9280329393339642
8,4,-0.2315469686363768,0.8143796122964287,-0.1804175122244648,-0.3061118708512045,0.6824006479906576,-0.2237146594270246,-0.1683537716632234,0.6879382166607385,-0.1256286251038309,0.4391988273757163,-1.0783585597099652,-0.4384374340046232,-1.0454427457295707,-1.0475220023189091,-1.044318906403142,0.4048446503056652,1.1083765195423896,-0.206789232802749,-1.0671206001530869,0.7894939662424665,-1.083501088138695,0.0267832047796934,-0.3936045540752197,-1.0451257766278166,-0.8388155719976392,-0.0888156848074875,-0.025156347218753,0.0136251231466885,3.246171572799132,-1.0783170061302296
8,5,-0.2315469686363768,0.8143796122964287,-0.1803999884643668,-0.2833485141766795,0.6838324318716817,-0.4634724999085397,-0.1683700676852889,0.6879382166607385,-0.3662605687106735,0.4391988273757163,-1.0237471602588712,-0.3379540982661856,-1.019586441899323,-0.9917792777865292,-1.0201552688862603,0.6033062427273982,1.030412424089877,-0.2322538230169353,-1.0021444446370282,0.7800884129307629,-1.05843499409126,-0.0591619467373045,-0.3505254562076702,-0.9909220992452096,-0.8224458928767191,-0.1426868059160194,0.1579375653044492,0.0733361425285285,0.1122133383188469,-1.0241705408874564
9,1,-0.2333227371155581,0.7536505790863767,-0.1806072064242338,0.1092134419849929,-0.1333979899972413,0.6563720477063435,-0.1684895126920457,0.6961729821516598,0.4618883281180699,0.4391988273757163,-1.3319613363941982,-0.3031198752101938,-0.9107177941930182,-1.13685329163362,-0.910989959749345,-1.23370594288579,1.254309313594527,-0.35880298819738,-1.0215232980365547,1.0120920612861386,-0.7841005203498791,1.206876246763088,-1.7984474701630782,-1.3670292484306537,-1.0625345199835472,0.8800604485623774,-1.2699706903664374,0.9053896940151724,-1.11678989088904,-1.3313688538974686
9,2,-0.2333227371155581,0.7449873789137589,-0.1806141141843502,0.1091831715638831,-0.0931489542306779,0.6563720477063435,-0.1684808589125376,0.6879382166607385,0.4618883281180699,0.4391988273757163,-1.3946859309714124,-0.3089255790528594,-0.9801215571057876,-1.210462274028942,-0.9805855252010728,-1.2105134362588763,1.070394011501422,-0.3816648440526575,-1.0904892174878096,1.0058216924116694,-0.9038607474654052,1.1749222801734347,-1.7450500255009067,-1.4046399633491988,-1.0679910796905203,0.9186546845804298,-1.2750966791684868,1.036813947729976,0.9110654373041176,-1.3954605882664644
9,3,-0.2331598105340306,0.7536505790863767,-0.1806061493972275,0.102886923973057,-0.1602837095409142,0.6563720477063435,-0.1684841335304399,0.6961729821516598,0.4618883281180699,0.4391988273757163,-1.3481877266464397,-0.2687322447574843,-0.9265944719835204,-1.1318507394319968,-0.9274684166950284,-1.2250915832815077,1.628137155892468,-0.3675256655083164,-1.0295028259069483,0.9776050324765588,-0.8031321843488571,1.219731290793408,-1.797415635483616,-1.3703478409234662,-1.029795161741707,0.8937292404854376,-1.2592381513121464,0.8792848764964788,0.972515598764506,-1.347944302441175
9,4,-0.2333227371155581,0.7449873789137589,-0.1806160663262877,0.0981798734904923,-0.0676950185680289,0.6563720477063435,-0.1684892325896852,0.6879382166607385,0.4618883281180699,0.4391988273757163,-1.365286503471382,-0.3183040237217793,-0.9420175304085808,-1.1618660526417397,-0.9421953673709976,-1.216145902153984,1.070394011501422,-0.3592953974004165,-1.0277929270775783,1.002686507974435,-0.8216996614210329,1.1815334456747415,-1.774973231205312,-1.391365593377947,-1.0679910796905203,0.8800604485623774,-1.2241571654481211,0.946797335596549,1.8328178592100453,-1.3656247808877924
9,5,-0.2331598105340306,0.7536505790863767,-0.1806087383510659,0.13521573371826,-0.1036487026915205,0.6563720477063435,-0.1684812600113431,0.6961729821516598,0.4618883281180699,0.4391988273757163,-1.4259173702741146,-0.2602469852951273,-0.9742245053550288,-1.2226113293757428,-0.9737582252517758,-1.199248504468661,1.69210769575094,-0.3592953974004165,-1.112717902269619,1.021497614597842,-0.8755453449303388,1.1756568541180243,-1.7956099247945572,-1.4289763082964897,-1.073447639397494,0.8808644951460868,-1.2526704781595208,0.9921056970370408,0.4194641456209594,-1.4252963956451337
