f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.qda_mda_10,ela_level.lda_qda_10,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.intercept,ic.eps.s,ela_level.lda_mda_10
6,1,-0.1339235084182185,-0.229555139495225,0.6202184744210213,0.8905642212644028,-0.4851654196266312,0.5001794604448947,-0.1681103599405574,-0.1798632413391754,0.7665223118301222,1.4380466397805816
6,2,-0.1340160259312977,-0.2301910961676515,0.596209812188255,0.8647089278986021,-0.3259389532294514,0.1542669218731651,-0.1682681547336862,-0.1800138739570058,0.7501499871596486,0.6704816611635231
6,3,-0.1335179979700392,-0.229880445590003,0.6057496779761091,0.8905642212644028,-0.2846470151152571,0.1707930132491304,-0.1682449101209256,-0.1797706093040794,0.7665223118301222,0.911436008144163
6,4,-0.1339475653210617,-0.2272544473107845,0.6477250874426671,0.9336994690296806,-0.7355906270386146,0.6897879744760065,-0.1680809476888481,-0.1793128836943392,0.8032885920439913,1.440227222106198
6,5,-0.1340263859945388,-0.2324271713946055,0.4790284607607807,0.7870568634899803,0.0180615096211736,-0.066627627739927,-0.1683651698339847,-0.1804619535419899,0.7011146706278809,0.6955583579081143
7,1,-0.1341096067428547,-0.2367552070910828,0.6893825013829633,-0.222333789510884,-1.519246258299364,1.8670512166172837,-0.1685189001151977,-0.1809021185579827,-0.2634234790361344,1.2439748128007018
7,2,-0.1341095341920534,-0.2367594689769706,0.6863615438834761,-0.2654690372761617,-1.239411684892379,1.1367493618427602,-0.1685191826291906,-0.1809029272545055,-0.3042930476025787,0.0555574453396279
7,3,-0.1341095568361539,-0.2367602096541217,0.6850895617784291,-0.2654690372761617,-1.1280125712749491,0.8915072119582081,-0.1685194687355802,-0.1809030866083781,-0.2879207229321049,-0.0589231267552456
7,4,-0.1341096098571828,-0.2367645399043104,0.6777756646744076,-0.3430780095291739,-0.9058084726460476,0.8231320858072684,-0.1685195131003949,-0.1809033846088536,-0.3860321847354671,1.0618961886117098
7,5,-0.1341095502141303,-0.2367628534997003,0.68000163335824,-0.3172227161633731,-1.1930696536275285,1.2356536033599874,-0.1685192694534107,-0.1809031607437149,-0.3533283641343465,0.9517767811680692
8,1,-0.1340443447942338,-0.2320071732465064,0.6776166669112768,0.7999845101728807,0.0406383966476396,-0.1881133223586639,-0.1683196911131723,-0.1804561997178687,0.7011146706278809,0.3106855774367769
8,2,-0.1340732432870361,-0.2306293968234116,0.6863615438834761,0.8474289734991254,-0.0731372313936291,-0.0574184317823282,-0.1682810202208164,-0.180302353716478,0.7419842391943249,0.7249962193039382
8,3,-0.1340236935844906,-0.229880445590003,0.6873155304622618,0.8690181434595688,-0.0657106238191339,-0.0601938059065358,-0.1683251442891683,-0.1802368856970544,0.7419842391943249,0.6290505969768065
8,4,-0.1340716707775644,-0.2315466119817419,0.6788886490163238,0.8215736801333243,-0.0348159363092333,-0.1203689630541341,-0.1683537355019471,-0.1804174422877969,0.7011146706278809,0.2888797541806079
8,5,-0.1340380073647515,-0.2315466119817419,0.6803196288845021,0.8215736801333243,0.0242998599837496,-0.148627317773342,-0.168370031523916,-0.1803999185279136,0.7011146706278809,0.4993059486026132
9,1,-0.1340871163287205,-0.2333223803187629,-0.1364518803189394,0.7611584779685696,0.8480591721467735,-0.893184503276751,-0.1684894765299651,-0.1806071364852418,0.7092804185932042,-1.0140181853753394
9,2,-0.1340986059290194,-0.2333223803187629,-0.0962254462468215,0.7525400468466362,0.9781733368519322,-0.9610550159505628,-0.1684808227505083,-0.1806140442452735,0.7011146706278809,-1.0140181853753394
9,3,-0.1340953231968501,-0.2331594537502786,-0.1633225022880616,0.7611584779685696,0.8222145777875298,-0.8814522399335085,-0.1684840973683911,-0.1806060794582485,0.7092804185932042,-1.0140181853753394
9,4,-0.1340978020023057,-0.2333223803187629,-0.0707858041458772,0.7525400468466362,0.8890540459579879,-0.9161444164861076,-0.1684891964276062,-0.1806159963871872,0.7011146706278809,-1.0140181853753394
9,5,-0.1341021706689007,-0.2331594537502786,-0.1067192986134609,0.7611584779685696,0.93391075570794,-0.9388520229568992,-0.1684812238493114,-0.1806086684120552,0.7092804185932042,-1.0140181853753394
10,1,-0.1254661085102821,0.0653619787532528,0.6695077809916007,1.5893897087863895,-1.95652491228565,2.805379977338117,-0.1477740384456543,-0.1411205372844151,1.5021745460261189,1.1578418109388415
10,2,-0.104190436266059,0.0325452582659149,0.6710977586229099,1.5807281855088464,-1.9889049213104493,2.617411457107673,-0.1526353325886801,-0.1459642647573239,1.498071257673544,0.7446214602344908
10,3,-0.1318732609961128,-0.046227649034897,0.6793656423057165,1.5289745066216351,-1.230796820105964,0.8082459882319715,-0.1584695206573009,-0.1584816492034366,1.4694707254249983,-1.3334734960781798
10,4,-0.1303138438195136,0.1265407143101921,0.6655328369133282,1.6238634332741242,-2.1415959730420746,3.2850150873489548,-0.1412118265261839,-0.1311860262761082,1.5879965571416694,1.4075184872219515
10,5,-0.132518977449679,-0.046227649034897,0.6817506087526801,1.511737644377768,-1.3050628958509178,0.9650546262497174,-0.1653051697397329,-0.1607167391235832,1.444932652789201,-0.8831832458383403
11,1,-0.1329355360625256,-0.085452928596271,0.6857255528309526,1.494457689978291,-1.5023135930295144,1.2786719022852098,-0.1653169684361329,-0.1671377999000493,1.444932652789201,-1.0140181853753394
11,2,-0.1335701967918413,-0.085452928596271,0.6857255528309526,1.490148474417324,-1.5727178328357307,1.397508376149021,-0.1670271543908063,-0.1674142603842513,1.4367669048238776,-1.0140181853753394
11,3,-0.1287886944656993,-0.0708382622671973,0.6777756646744076,1.5203560754997014,-1.7111497980243238,1.6351813238766422,-0.1558856676191167,-0.160931100294207,1.4776364733903216,-1.0140181853753394
11,4,-0.1315398118290002,-0.0630098518226768,0.6755496959905749,1.5375929377435686,-1.846314055880139,1.942869391555872,-0.1549019811449573,-0.1585443339603886,1.4858022213556452,-0.9747677035142392
11,5,-0.1331810267403469,-0.085452928596271,0.6842945729627746,1.490148474417324,-1.5617264536254774,1.3784592173874115,-0.1665089844055239,-0.1672764825556038,1.4367669048238776,-1.0140181853753394
12,1,0.1054414839896437,3.0840509398812235,-0.9560853492587372,2.1932831775002777,-0.2293930547610112,0.0522088461238841,1.038700843746335,1.3495774990437883,2.483044191620781,0.572355456510775
12,2,1.5049652328878076,6.393727948377922,-0.1747703412334867,2.2881721041527667,-0.128391191747875,0.0085597803522506,1.1972514168913242,1.8343427014161449,2.458506118984984,0.8929010583764211
12,3,10.218186693918245,4.456885221349792,-0.7584511296870268,2.4002978930491228,-0.3027679375970257,0.1922390860271004,8.870910963349568,8.435356334163588,2.8385808580309675,0.9288806667490992
12,4,2.4922411602116323,3.756472357160865,-0.8346110582267284,2.322688920796111,-0.0876933822396404,-0.0444246347462634,5.149788823934315,5.38349247604266,2.7609245948807413,0.758795245350995
12,5,0.3714407416458251,5.028806716340918,-1.0241363918787632,2.2967905352747,-0.0205568497662019,-0.0821444921616344,2.054668290663165,2.492193242748048,2.6015496089675394,0.8471088295384717
13,1,-0.1341094669792268,-0.2367615924871603,0.6847715662521673,-0.3086042850414395,-0.7127166757091687,0.6477789025050419,-0.1685193257993053,-0.1809010012308093,-0.4023636806661142,1.1207719114033623
13,2,-0.1341094409008051,-0.2367602096541217,0.6850895617784291,-0.2913243306419626,-0.6990517177720975,0.6790649380870217,-0.1685191894588558,-0.1809007928153362,-0.3941979327007907,1.476206830478876
13,3,-0.1341094347495993,-0.2367628534997003,0.6710977586229099,-0.3258411472853066,-0.513089464106734,0.3590138402181387,-0.1685194914221565,-0.1809018505923449,-0.418736005336588,0.9245195020978616
13,4,-0.1341096501905856,-0.2367628534997003,0.6688717899390771,-0.3258411472853066,-0.534181029618301,0.3910567960158115,-0.1685194721922984,-0.1808999762960019,-0.418736005336588,0.9823049337267036
13,5,-0.1341095564815118,-0.2367622375394794,0.6683947966496845,-0.3172227161633731,-0.5160601071365318,0.2874848798351446,-0.1685195569705484,-0.1809015486940707,-0.418736005336588,0.0479254071999681
14,1,-0.1341096568961743,-0.2367736453902647,0.5591633333787551,-0.6018894961208402,-0.6028028836066378,0.5814222302626167,-0.1685197029917104,-0.1809046879436794,-0.5413447110359207,1.4609427541995612
14,2,-0.1341096527484926,-0.2367735385204635,0.5017651408884996,-0.584652633876973,-0.7840121084243242,0.776203032434298,-0.1685196443600956,-0.1809048572965896,-0.5086408904348,1.3660874230352351
14,3,-0.1341096733218094,-0.2367742700823745,0.4895223131274201,-0.6623046982855948,-0.7664853145485151,0.5627515316088544,-0.1685197385371655,-0.1809045835896878,-0.5903800275676885,0.598522444418172
14,4,-0.1341096952015951,-0.2367741926880227,0.3275035924970315,-0.6536862671636612,-0.7406407201892715,0.6707388157143984,-0.1685197465527328,-0.1809046196363005,-0.5576762069665677,0.9790340602382764
14,5,-0.1341096502823034,-0.2367735385204635,0.5273637807525747,-0.584652633876973,-0.4810065193849143,0.3667091957443509,-0.1685196370257474,-0.1809046268838693,-0.4841028177990028,1.152390355124803
16,1,-0.1341097044447091,-0.2367741116731316,-2.4842128507098327,-0.6881599916513956,1.4202050196858955,-1.163783480387021,-0.168519840665047,-0.1809046687832095,-0.7293202291976684,-1.0140181853753394
16,2,-0.1341097045343887,-0.2367741116731316,-2.4861208238674037,-0.679541560529462,1.4202050196858955,-1.163783480387021,-0.1685198407359699,-0.1809053638974958,-0.7374859771629919,-1.0140181853753394
16,3,-0.1341097046668699,-0.2367741116731316,-2.4861208238674037,-0.6881599916513956,1.4202050196858955,-1.163783480387021,-0.1685198408698496,-0.1809046235780165,-0.7293202291976684,-1.0140181853753394
16,4,-0.1341097043896784,-0.2367741116731316,-2.485007839525487,-0.679541560529462,1.4202050196858955,-1.163783480387021,-0.1685198408796143,-0.1809056292421942,-0.7293202291976684,-1.0140181853753394
16,5,-0.1341097046057247,-0.2367741116731316,-2.486756814919927,-0.6881599916513956,1.4202050196858955,-1.163783480387021,-0.1685198407539576,-0.1809048783351535,-0.7293202291976684,-1.0140181853753394
17,1,-0.1341096727123958,-0.2367744819478153,0.1034757442455908,-0.6536862671636612,0.1056954790002189,-0.1850856414958914,-0.1685197329918206,-0.1809047300132295,-0.5004751424694764,0.7140933076758562
17,2,-0.134109702108963,-0.2367755521366369,-0.1784272897854974,-0.9642514326425388,0.7396307015591421,-0.7966771757758858,-0.1685198261425649,-0.1809048402306224,-0.8028936183652333,-0.7032852039749647
17,3,-0.1341096978858688,-0.2367754156636027,0.2605655342189219,-0.9038362304777842,0.6225873661850951,-0.6165301644409367,-0.1685198159494604,-0.1809044037729014,-0.8110593663305569,-0.0436590504759307
17,4,-0.1341096986440691,-0.2367754592378581,-0.0138646049450143,-0.9211161848772612,0.6612057255724706,-0.635200863094699,-0.1685198172962237,-0.1809047930651229,-0.7538583018334656,-0.1439658374542952
17,5,-0.1341097002664547,-0.2367756258678549,-0.1480587170274953,-1.0246235426516836,1.0619454702922395,-1.0170671119118493,-0.1685198252043789,-0.1809051194744386,-0.762024049798789,-1.094699731423156
18,1,-0.1341095816733284,-0.23676966560828,0.1068146972713397,-0.3819040417334848,0.1636230180812822,-0.2533346142775493,-0.1685193407434701,-0.1809039890765457,-0.2307196584350137,0.5734457476735808
18,2,-0.134109688962748,-0.2367743439839707,-0.1941680683354567,-0.6968215149289388,0.6790295837512594,-0.7665265205174452,-0.1685197821475255,-0.1809046880176624,-0.5576762069665677,-0.7872376235112086
18,3,-0.134109664178566,-0.2367737474042837,0.213343198569044,-0.6277878816422506,0.6620969184814106,-0.6293978081077184,-0.1685197363421545,-0.1809041778583996,-0.5576762069665677,0.0479254071999729
18,4,-0.1341096563051042,-0.2367740267821337,-0.025789437179832,-0.6536862671636612,0.4104834538575075,-0.5308720266983386,-0.1685197382881646,-0.1809045887907453,-0.4922685657643263,-0.1112571025700442
18,5,-0.1341096835126738,-0.2367747760207953,-0.1382008557133791,-0.7485751938161502,1.0946225436200197,-1.0400270251212054,-0.168519764750612,-0.1809049853864302,-0.5004751424694764,-1.1492142895635713
19,1,-0.1341097008860593,-0.2367748759050854,-0.1935320772829331,-0.7658120560600175,0.8964806535324837,-0.919929017564573,-0.1685198313751811,-0.1809049890176292,-0.7374859771629919,-1.0140181853753394
19,2,-0.1341097036131346,-0.2367749225461504,-0.1448787617648773,-0.7744304871819511,1.1492823753683052,-1.0431808593532597,-0.1685198322863855,-0.180904707762908,-0.745692553868142,-1.0140181853753394
19,3,-0.1341097025818191,-0.2367748992256179,-0.1407448199234739,-0.7658120560600175,0.915195704620212,-0.929390520260736,-0.1685198328506847,-0.1809044743557481,-0.745692553868142,-1.0140181853753394
19,4,-0.1341096997304152,-0.2367748759050854,-0.214996775305605,-0.7658120560600175,0.9523287424926886,-0.9480612189144983,-0.1685198336557619,-0.1809049168861902,-0.7374859771629919,-1.0140181853753394
19,5,-0.1341097016707558,-0.2367749225461504,-0.1542596297896005,-0.7744304871819511,0.907769097045716,-0.9256059191822706,-0.1685198327977496,-0.1809058234013449,-0.745692553868142,-1.0140181853753394
20,1,-0.1341004998868862,-0.235198579178702,0.6936754409874979,0.5972359180293927,-0.7186579617687651,0.4905918043794492,-0.1684562651141757,-0.1807308513786919,0.5212640716916301,0.1765797644113508
20,2,-0.1341032508189918,-0.2352696402275972,0.6936754409874979,0.5886174869074591,-0.7578704497621008,0.4854195162388802,-0.1684564096498123,-0.1807289073445223,0.5171811977089684,0.0915370537123011
20,3,-0.1341024323784492,-0.235198579178702,0.6936754409874979,0.5886174869074591,-0.7171726402538662,0.4937456386115035,-0.1684563199036221,-0.1807299634324686,0.5130983237263064,0.2278234490633436
20,4,-0.1341023055592572,-0.2351241657233903,0.6936754409874979,0.5972359180293927,-0.7228168620104827,0.4855456696081621,-0.1684560822819968,-0.1807301447452933,0.5171811977089684,0.1384195737130563
20,5,-0.134097697941352,-0.235198579178702,0.6936754409874979,0.5972359180293927,-0.7245992478283614,0.470028805186454,-0.168456859178132,-0.1807295589327375,0.5212640716916301,0.1962050053419033
21,1,-0.1341097046994807,-0.2367757390416538,-1.6435916770367556,-1.093657175938372,1.442484842409381,-1.1732449830831844,-0.168519840595409,-0.1809047264547099,-1.0399452817985753,-1.0140181853753394
21,2,-0.1341097046648318,-0.2367757309912782,-1.652972545061479,-1.093657175938372,1.438623006470645,-1.171604989282516,-0.1685198406077434,-0.1809047958190361,-1.031779533833252,-1.0140181853753394
21,3,-0.1341097045506941,-0.2367757225149568,-1.499380705877028,-1.0763772215388951,1.442187778106402,-1.1731188297139024,-0.1685198409847138,-0.1809053984558106,-1.0235729571281018,-1.0140181853753394
21,4,-0.1341097039820439,-0.2367757309912782,-1.522117386004747,-1.093657175938372,1.423769791321653,-1.1652973208184074,-0.1685198403505196,-0.1809048463628234,-1.031779533833252,-1.0140181853753394
21,5,-0.1341097046383355,-0.2367757136552842,-1.583490522573275,-1.0850387448164382,1.4202050196858955,-1.163783480387021,-0.1685198411131972,-0.1809039540356301,-1.031779533833252,-1.0140181853753394
22,1,-0.1341097046994807,-0.2367758537488577,-1.1832931527727957,-1.248918212600006,1.1932478922093177,-1.0453254666310572,-0.1685198406131397,-0.1809064156986619,-1.0971463462956668,-0.9595036272349244
22,2,-0.1341097046179538,-0.2367758563045325,-1.2080968038212163,-1.2575797358775491,1.106802180042192,-1.0023071677058342,-0.1685198405013591,-0.1809031562163269,-1.1135186709661404,-0.8221269407210761
22,3,-0.134109704538465,-0.2367758563045325,-1.43625859391406,-1.2575797358775491,1.2499871740784625,-1.0923806733733088,-0.1685198409636425,-0.180904865895001,-1.1135186709661404,-1.0401851732827387
22,4,-0.1341097043387241,-0.236775857518478,-1.156740526329935,-1.248918212600006,0.9876793945472864,-0.939987403280439,-0.1685198402919311,-0.1809043007972109,-1.1135186709661404,-0.8908152839779954
22,5,-0.134109704691328,-0.2367758482967515,-1.3678895557677724,-1.2316813503561388,1.3310857287919513,-1.1270728499259075,-0.1685198410104105,-0.1809047021617065,-1.1053120942609902,-1.0140181853753394
23,1,-0.1341097048849544,-0.2367755175072434,-2.4835768596573087,-0.9728698637644724,1.4202050196858955,-1.163783480387021,-0.1685198417188681,-0.180904884301137,-1.0235729571281018,-1.0140181853753394
23,2,-0.1341097049297942,-0.2367755175072434,-2.4823048775522616,-0.9728698637644724,1.4202050196858955,-1.163783480387021,-0.1685198417473914,-0.1809048954509045,-1.0235729571281018,-1.0140181853753394
23,3,-0.1341097048768017,-0.2367755175072434,-2.4872338082093197,-0.9642514326425388,1.4202050196858955,-1.163783480387021,-0.1685198417538156,-0.1809051083148937,-1.0235729571281018,-1.0140181853753394
23,4,-0.1341097048951453,-0.2367755082429223,-2.487074810446189,-0.9685606482035056,1.4202050196858955,-1.163783480387021,-0.1685198417381406,-0.1809052591092204,-1.0235729571281018,-1.0140181853753394
23,5,-0.1341097048523437,-0.2367755175072434,-2.485961826104272,-0.9642514326425388,1.4202050196858955,-1.163783480387021,-0.1685198417216948,-0.1809049678981566,-1.0235729571281018,-1.0140181853753394
24,1,-0.1341096033554114,-0.2367727089910187,0.3173277356566535,-0.584652633876973,0.7544839167081325,-0.8061386784720489,-0.1685198164207376,-0.1809041768828499,-0.6598501283826784,-0.7261813183939395
24,2,-0.1341096006650232,-0.2367726352172062,0.3079468676319303,-0.584652633876973,0.7916169545806098,-0.8297293585278159,-0.1685198183235772,-0.1809041920535311,-0.6639534167352535,-0.7654318002550397
24,3,-0.1341095950315134,-0.2367727827648311,0.3128757982889884,-0.584652633876973,0.7503250164664149,-0.8038679178249695,-0.1685198172725827,-0.1809043214786517,-0.6557468400301033,-0.7098269509518188
24,4,-0.1341095994360049,-0.2367726352172062,0.3176457311829153,-0.584652633876973,0.7030917922926244,-0.778511090599252,-0.1685198168452468,-0.1809040256741203,-0.6639534167352535,-0.7523483063013412
24,5,-0.1341096040993445,-0.2367726352172062,0.3106498296051557,-0.584652633876973,0.7295305152578282,-0.7829264585241287,-0.1685198168249465,-0.1809045610664927,-0.6639534167352535,-0.7381745211848322
