f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ic.eps.ratio,ic.eps.s,ela_meta.quad_w_interact.adj_r2,ela_level.qda_mda_10,ela_level.mmce_lda_10,ela_level.lda_mda_10,nbc.nn_nb.mean_ratio,ela_level.mmce_qda_10
12,5,5.032809236540532,2.492930412054743,2.515327917199498,2.8078207498408685,-1.0137159103259523,-0.0601233274993523,-0.5148622420253797,0.9063803922387909,0.492408206933095,-0.426055470734108
13,1,-0.2266999559670571,-0.1796112485698262,-0.240398894673587,-0.3463656047903674,0.7109000199076175,-0.7803184906023699,-0.8708854496287731,1.2030732174729426,0.7062117156616335,-1.0522001106435916
13,2,-0.2266985747252515,-0.1796110401974369,-0.2221218821934575,-0.3377913590235322,0.7112209383910998,-0.7661000453222246,-1.108234254697702,1.5884192773388104,0.5450844337212875,-1.1307487213849248
13,3,-0.2267012155285435,-0.1796120977557814,-0.2586303285689779,-0.363556967552872,0.6971005251178812,-0.5726055508576372,0.1534620248792366,0.990305454356816,0.8270571771168964,-0.4597191610518222
13,4,-0.2267012155285435,-0.1796102238468938,-0.2586303285689779,-0.363556967552872,0.6948540957335054,-0.5945514120509054,0.1159858977630897,1.0529537401632312,0.8084655676622428,-0.5203138036237076
13,5,-0.2267006002771112,-0.1796117959199157,-0.2495146116212825,-0.363556967552872,0.694372718008282,-0.5756965172228858,0.6562667303542049,0.0399427791047969,0.8890292086324157,-0.1387919800229468
14,1,-0.2267119950008244,-0.1796149345205772,-0.5506067424036646,-0.492299267741902,0.5841372189321319,-0.6659527350881571,-0.7084888987921379,1.5718706735408914,0.260013088749896,-0.960186023775173
14,2,-0.2267118882539989,-0.1796151038384787,-0.5323753085082736,-0.4579594134457271,0.5262114326635872,-0.854501683368346,-0.1026248437477662,1.4690329213680966,0.219731268264806,-0.8008445562713258
14,3,-0.2267126189740978,-0.1796148301881577,-0.61450791820701,-0.5437876135717472,0.5138560710495207,-0.8362649818133768,0.5719454443428746,0.6368745589583659,0.4273375738418001,-0.4013687645011174
14,4,-0.226712541668804,-0.1796148662273188,-0.6053922012593146,-0.5094477592755724,0.3503481037153185,-0.8093735744357107,0.3221045969018964,1.0494076107779602,0.396351558084037,-0.5584659859837835
14,5,-0.2267118882539989,-0.1796148734733894,-0.5323753085082736,-0.4321938049163875,0.5520453705839077,-0.5392231141129483,-0.855270396663712,1.2373524681972057,0.2786046982045497,-0.9040798732456494
15,1,-0.2267043668786295,-0.179611950699324,-0.2677460455166734,-0.2176233046013374,0.327081513662856,-0.294109481348702,0.2908744909717741,0.4146504508148624,0.6969159109343066,-0.1432804720653088
15,2,-0.2267034116881235,-0.1796129777190041,-0.240398894673587,-0.1060723671748119,0.2442845449244373,-0.5571507190313919,-0.1026248437477662,1.0210385756958082,0.541985832145505,-0.5719314621108693
15,3,-0.226697060103096,-0.1796120057823317,-0.1399892724947211,0.022669933014218,0.1419115486936019,-0.3862202790331224,-0.6491516975249052,1.2704496757930437,0.396351558084037,-0.7424941597206214
15,4,-0.2267060323673627,-0.1796138152028201,-0.3316472213200189,-0.2948772589605223,0.4612254397584331,-0.6260792689764445,0.328350618087921,0.9512980311188618,0.662831293600768,-0.3901475343952127
15,5,-0.2267054411541753,-0.1796139741794099,-0.2951387749444984,-0.2090490588345022,0.1423929264188252,-0.2301264775880478,0.618790603238058,-0.0416181967563826,0.7681837471771528,0.1035865902645954
16,1,-0.2267124607471372,-0.1796149153640682,-0.6418550690500966,-0.6896784052944477,-2.4872131272346683,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.7518276429043373,1.3805625763165537
16,2,-0.2267124607471372,-0.1796156103346601,-0.6327393521024011,-0.6982526510612828,-2.4891386381355614,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.733236033449684,1.3805625763165537
16,3,-0.2267124607471372,-0.17961487016822,-0.6418550690500966,-0.6896784052944477,-2.4891386381355614,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.717743025570805,1.3805625763165537
16,4,-0.2267124607471372,-0.1796158756245063,-0.6327393521024011,-0.6896784052944477,-2.4880154234433736,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.754926244480113,1.3805625763165537
16,5,-0.2267124607471372,-0.1796151248726935,-0.6418550690500966,-0.6896784052944477,-2.489780475102526,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.723940228722357,1.3805625763165537
17,1,-0.2267128305957439,-0.1796149765814307,-0.6053922012593146,-0.449385167678892,0.1242610321020784,0.0712427430237301,-1.2956148902784357,0.7621711305711961,-0.1521009208283096,-0.7626923739112498
17,2,-0.2267138995530938,-0.1796150867760393,-0.9338770614695217,-0.7669323596536325,-0.160233203504929,0.7308549653678671,0.6281596350170946,-0.7744849363785843,-0.2233687570711558,0.9160036499320974
17,3,-0.2267137632370998,-0.1796146504085432,-0.8699758856661762,-0.7755066054204677,0.2827947629423064,0.6090708905770562,-0.1151168861198146,-0.0593488436827269,-0.4929470941636623,0.2719050418531665
17,4,-0.226713806761214,-0.1796150396202899,-0.8882528981463057,-0.7154440138237873,0.0058421116971312,0.6492534533252928,-0.0089345259573994,-0.1680968114976331,-0.3813974374357262,0.3010802401285187
17,5,-0.2267139731994689,-0.1796153659621302,-0.9977326586881284,-0.7240182595906224,-0.129585488332375,1.0662248159973833,0.5063622218896182,-1.1988384194824118,-0.430975062648143,1.1785804344102684
18,1,-0.2267080197983951,-0.1796142357979137,-0.3179280673137372,-0.1661349587714922,0.1276306761786419,0.1315165871460852,-1.292491879685424,0.6096875670046393,-0.1799883350102902,-0.7514711438053451
18,2,-0.2267126927906551,-0.1796149345945449,-0.6510163645825304,-0.5094477592755724,-0.1761186684373,0.6677992515167869,0.6250366244240827,-0.8655022572671514,-0.3008337964655532,0.8823399596143837
18,3,-0.2267120968974554,-0.1796144245407425,-0.5779994718314896,-0.5094477592755724,0.2351383681451933,0.6501807432348682,-0.0651487166316193,0.0399427791048021,-0.6509757745282396,0.2853705179802519
18,4,-0.2267123759538238,-0.17961483538814,-0.6053922012593146,-0.4407680506832227,-0.0061923314334529,0.3883758920982771,0.072263749460919,-0.1326355176449445,-0.4061862500419381,0.2651723037896231
18,5,-0.2267131243303327,-0.1796152319018405,-0.7057562448534419,-0.449385167678892,-0.1196370153444252,1.1002254460151226,0.456394052401422,-1.257940575903556,-0.4898484925878867,1.1920459105373538
19,1,-0.2267132240996854,-0.1796152355322889,-0.7239876787488329,-0.6982526510612828,-0.1754768314703356,0.8940579894530143,0.4501480312153982,-1.1113672279791156,0.8332543802684477,0.9833310305675258
19,2,-0.2267132706870804,-0.1796149543357088,-0.7331033956965284,-0.7068697680569521,-0.1263763034975526,1.157099227135704,0.4501480312153982,-1.1113672279791156,0.8642403960262107,1.176336188389087
19,3,-0.2267132473933829,-0.1796147209767989,-0.7239876787488329,-0.7068697680569521,-0.1222043632122836,0.9135310775540828,0.4501480312153982,-1.1113672279791156,0.8518459897231014,0.9990407527157924
19,4,-0.2267132240996854,-0.1796151634157609,-0.7239876787488329,-0.6982526510612828,-0.1971388291053871,0.9521681571196952,0.4501480312153982,-1.1113672279791156,0.8518459897231014,1.025971704969964
19,5,-0.2267132706870804,-0.1796160697435203,-0.7331033956965284,-0.7068697680569521,-0.1358433987602788,0.9058036616409598,0.4501480312153982,-1.1113672279791156,0.8487473881473258,0.9923080146522498
20,1,-0.2251387412259881,-0.1794411338911698,0.7177085351139478,0.6234673338963583,0.7198857374451204,-0.7865004233328678,1.0872421921898925,0.1794238682587005,0.6659298951765436,-0.1073725357264182
20,2,-0.2252097205045718,-0.1794391902588719,0.7085928181662523,0.6191802110129409,0.7198857374451204,-0.827301179354155,1.0872421921898925,0.0872245042417133,0.6318452778430117,-0.118593765832318
20,3,-0.2251387412259881,-0.1794402461285031,0.7085928181662523,0.614893088129523,0.7198857374451204,-0.7849549401502436,1.0622581074457935,0.234979895294579,0.6566340904492167,-0.1365477340017661
20,4,-0.2250644133986191,-0.1794404274038468,0.7177085351139478,0.6191802110129409,0.7198857374451204,-0.7908277762442167,1.0466430544807326,0.1380523587638954,0.6721270983281017,-0.12308225787468
20,5,-0.2251387412259881,-0.1794398417123904,0.7177085351139478,0.6234673338963583,0.7198857374451204,-0.7926823560633659,1.1215953087130264,0.2007006445703158,0.6442396841461142,-0.0714645993875183
21,1,-0.2267140862430382,-0.1796149730236466,-1.0707495514391694,-1.0158427142648574,-1.6388651161493604,1.46217760738578,0.4501480312153982,-1.1113672279791156,-0.6819617902859958,1.398516544486001
21,2,-0.2267140782019262,-0.1796150423736338,-1.0707495514391694,-1.0072684684980222,-1.6483322114120864,1.4581593511109574,0.4501480312153982,-1.1113672279791156,-0.6540743761040152,1.3962722984648197
21,3,-0.2267140697353585,-0.179615644885831,-1.05247253895904,-0.9986513515023528,-1.4933285838901635,1.4618685107492555,0.4501480312153982,-1.1113672279791156,-0.4402708673754699,1.398516544486001
21,4,-0.2267140782019262,-0.1796150929069727,-1.0707495514391694,-1.0072684684980222,-1.516274255459144,1.4427045192847112,0.4501480312153982,-1.1113672279791156,-0.5704121335580598,1.3828068223377343
21,5,-0.2267140608858807,-0.1796142007642417,-1.061633834491474,-1.0072684684980222,-1.5782115227712166,1.438995359646413,0.4501480312153982,-1.1113672279791156,-0.5053415004667648,1.3805625763165537
22,1,-0.2267142008182479,-0.1796166619183974,-1.2349691922519035,-1.0759053058615378,-1.1743356113088148,1.202845529341389,0.456394052401422,-1.052265071557971,-0.093227490888566,1.1942901565585302
22,2,-0.2267142033709819,-0.1796134031098642,-1.2441304877843378,-1.0930966686240422,-1.1993672530204296,1.1128984081126434,0.4688860947734712,-0.9033276373766856,-0.1830869365860659,1.1045203157112928
22,3,-0.2267142033709819,-0.1796151124351126,-1.2441304877843378,-1.0930966686240422,-1.4296262649189384,1.261882986917645,0.4501480312153982,-1.1397362630612649,-0.294636593314002,1.2548847991304202
22,4,-0.2267142045835305,-0.1796145474541398,-1.2349691922519035,-1.0930966686240422,-1.1475389179380475,0.9889506568661584,0.4813781371455205,-0.9777963544673232,-0.1923827413133927,1.0349486890546875
22,5,-0.2267141953724154,-0.1796149487356652,-1.2167377583565129,-1.084479551628373,-1.3606287909702564,1.346266368688943,0.4501480312153982,-1.1113672279791156,-0.0963260924643416,1.315479441702306
23,1,-0.2267138649635486,-0.1796151308374437,-0.9429927784172172,-0.9986513515023528,-2.4865712902677037,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.720841627146581,1.3805625763165537
23,2,-0.2267138649635486,-0.1796151419849063,-0.9429927784172172,-0.9986513515023528,-2.4852876163337743,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.761123447631664,1.3805625763165537
23,3,-0.2267138649635486,-0.1796153548048921,-0.9338770614695217,-0.9986513515023528,-2.490261852827749,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.717743025570805,1.3805625763165537
23,4,-0.2267138557098879,-0.1796155055680466,-0.9384349199433694,-0.9986513515023528,-2.4901013935860083,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.730137431873908,1.3805625763165537
23,5,-0.2267138649635486,-0.1796152144171821,-0.9338770614695217,-0.9986513515023528,-2.48897817889382,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.723940228722357,1.3805625763165537
24,1,-0.2267110596790977,-0.1796144235653945,-0.5323753085082736,-0.6167330094330974,0.3400787122438864,0.7463097971941118,0.456394052401422,-0.7993078420754652,0.7062117156616335,0.8352107931695835
24,2,-0.2267109859901772,-0.1796144387329395,-0.5323753085082736,-0.621041567930932,0.3306116169811602,0.7849468767597249,0.456394052401422,-0.8418613946986905,0.7093103172374091,0.8756072215508404
24,3,-0.2267111333680183,-0.1796145681313053,-0.5323753085082736,-0.6124244509352628,0.3355858534751352,0.7419824442827629,0.4532710418084101,-0.7815771951491262,0.7248033251162872,0.8352107931695835
24,4,-0.2267109859901772,-0.1796142723879228,-0.5323753085082736,-0.621041567930932,0.3403996307273686,0.6928360790753038,0.4501480312153982,-0.8276768771576172,0.7402963329951722,0.7903258727459646
24,5,-0.2267109859901772,-0.1796148076696186,-0.5323753085082736,-0.621041567930932,0.3333394240907594,0.7203456797260203,0.4626400735874466,-0.8123103164881185,0.7248033251162872,0.8150125789789553
