f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_simple.intercept,ela_level.qda_mda_10,ic.eps.ratio,disp.ratio_mean_02,ic.eps.s,ela_distr.number_of_peaks,disp.ratio_mean_10
17,5,-0.1341097204154355,-0.236776069603679,-0.1294083924430718,-0.1809052082654829,1.065913837383841,-1.0540367494057576,-0.2539943090417849,-0.7989913613770683,-0.4070675581060341,-0.2603923192139911
18,1,-0.1341096018223089,-0.2367701093435112,0.127844043096791,-0.1809040778675724,0.1696304461686512,-0.4047045986126065,-0.3729433928644071,-0.2602537807788785,-0.0142331314023088,0.0021178355480821
18,2,-0.1341097091117288,-0.2367747877196673,-0.1759481343685615,-0.1809047768086999,0.6838671140781598,-0.7228621150723014,-0.1653748720902703,-0.5917845996085337,-0.4070675581060341,-0.2137238472562878
18,3,-0.1341096843275467,-0.236774191139921,0.2353668951315438,-0.1809042666494292,0.6669728834897788,-0.6531182259961613,-0.1388364310780527,-0.5917845996085337,-0.2761227492047924,0.0699329588616183
18,4,-0.1341096764540849,-0.2367744705177988,-0.0059978354061693,-0.1809046775817812,0.4159305447466347,-0.6792830682775347,-0.2217690592412344,-0.5254618758616422,-0.3415951536554132,-0.150283893188789
18,5,-0.1341097036616546,-0.2367752197565349,-0.1194585165831391,-0.1809050741774724,1.0985167385193144,-0.7751482641237646,0.0237115201217858,-0.5337832662943045,-0.4070675581060341,-0.0416338569122633
19,1,-0.1341097210350401,-0.2367753196408349,-0.1753062068937272,-0.1809050778086714,0.9008246016342182,-0.7925624686371578,-0.7392686589794926,-0.7741099899838837,-0.538012367007276,-1.053027147620584
19,2,-0.1341097237621154,-0.2367753662819046,-0.1261987550689001,-0.1809047965539458,1.1530525004186514,-0.8012695708938545,-0.8610611471962797,-0.782431380416546,-0.538012367007276,-1.1769902762582305
19,3,-0.1341097227307999,-0.2367753429613698,-0.1220262264824769,-0.1809045631467823,0.9194971722845344,-0.7925624686371578,-0.7350035523882437,-0.782431380416546,-0.538012367007276,-1.0420892245054971
19,4,-0.1341097198793961,-0.2367753196408349,-0.1969712591693865,-0.1809050056772313,0.9565459235748448,-0.7925624686371578,-0.7833414270890688,-0.7741099899838837,-0.4070675581060341,-1.1077167631960163
19,5,-0.1341097218197366,-0.2367753662819046,-0.1356671853227067,-0.1809059121924001,0.912087422026472,-0.8012695708938545,-0.7264733392057438,-0.782431380416546,-0.538012367007276,-1.0668818502330268
20,1,-0.1341005200358426,-0.2351990227576324,0.7201826205001817,-0.1807309401670256,-0.7106478844891243,0.5845092887706977,-0.7951889453980957,0.5022505425483681,-0.538012367007276,-0.8459358033082821
20,2,-0.1341032709679555,-0.2352700838135973,0.7201826205001817,-0.1807289961328258,-0.7497713658516924,0.5758021865140011,-0.7449554677678255,0.4981105473082376,-0.4070675581060341,-0.7489528850211822
20,3,-0.1341024525274107,-0.2351990227576324,0.7201826205001817,-0.1807300522207885,-0.709165934437512,0.5758021865140011,-0.7425859641060195,0.4939705520681067,-0.538012367007276,-0.7876002133611547
20,4,-0.1341023257082184,-0.2351246092949176,0.7201826205001817,-0.1807302335336161,-0.7147973446336392,0.5845092887706977,-0.7947150446657347,0.4981105473082376,-0.538012367007276,-0.8277059314498035
20,5,-0.1340977180903009,-0.2351990227576324,0.7201826205001817,-0.1807296477210511,-0.716575684695574,0.5845092887706977,-0.7800241219625419,0.5022505425483681,-0.538012367007276,-0.7533280542672179
21,1,-0.1341097248484615,-0.2367761827774893,-1.6389008495160302,-0.180904815245748,1.4455894406069418,-1.1237806384818976,1.3103520084820162,-1.0808008373727551,-0.538012367007276,1.004031592889994
21,2,-0.1341097248138126,-0.2367761747271128,-1.6483692797698368,-0.1809048846100752,1.4417363704727506,-1.1237806384818976,1.313669313608543,-1.0725208468924945,-0.538012367007276,1.0536168443450518
21,3,-0.1341097246996749,-0.2367761662507906,-1.493343794597343,-0.1809054872468591,1.44529305059662,-1.106322898457221,0.8554073054154152,-1.0641994564598318,-0.538012367007276,0.6459969095895005
21,4,-0.1341097241310247,-0.2367761747271128,-1.5162927018226704,-0.1809049351538633,1.4269168699566257,-1.1237806384818976,1.0587107195983032,-1.0725208468924945,-0.538012367007276,0.7991278332007091
21,5,-0.1341097247873163,-0.2367761573911171,-1.5782387031441845,-0.1809040428266561,1.423360189832756,-1.1150735362252011,1.178133704153285,-1.0725208468924945,-0.538012367007276,0.7510009714943295
22,1,-0.1341097248484615,-0.2367762974847045,-1.1743058396046742,-0.1809065044897263,1.1969182219463788,-1.2806390856362877,0.5867055901667042,-1.1388021706869846,0.2476564864001746,0.417029719047025
22,2,-0.1341097247669346,-0.2367763000403795,-1.1993410111232137,-0.1809032450073406,1.1106687289425363,-1.2893897234042675,0.798065316799729,-1.1554035515999082,0.4440736997520372,0.539534457935992
22,3,-0.1341097246874459,-0.2367763000403795,-1.429632492720034,-0.1809049546860413,1.2535287139179734,-1.2893897234042675,1.3421033575502055,-1.1554035515999082,0.3786012953014163,1.0514292597220347
22,4,-0.1341097244877049,-0.2367763012543252,-1.1475053675303402,-0.1809043895882424,0.9918163348032204,-1.2806390856362877,0.7146587879041864,-1.1554035515999082,0.3786012953014163,0.5971408530087803
22,5,-0.1341097248403088,-0.2367762920325977,-1.3606252891753423,-0.1809047909527442,1.334443186736011,-1.263224881122894,0.8407163827122224,-1.1470821611672457,0.3786012953014163,0.5577643297944704
23,1,-0.1341097250339353,-0.2367759612430568,-2.4867265619034886,-0.1809049730921776,1.423360189832756,-1.0017506003542944,2.1155093527634268,-1.0641994564598318,-0.6689571759085177,2.229078981779669
23,2,-0.1341097250787751,-0.2367759612430568,-2.4854427069538203,-0.1809049842419452,1.423360189832756,-1.0017506003542944,2.118826657889955,-1.0641994564598318,-0.6689571759085177,2.178764535450271
23,3,-0.1341097250257826,-0.2367759612430568,-2.4904176448837863,-0.1809051971059377,1.423360189832756,-0.9930434980975976,2.0842319044275985,-1.0641994564598318,-0.6689571759085177,2.1897024585653564
23,4,-0.1341097250441261,-0.2367759519787348,-2.490257163015078,-0.1809053479002668,1.423360189832756,-0.9973970492259462,2.112192047636901,-1.0641994564598318,-0.6689571759085177,2.167826612335184
23,5,-0.1341097250013245,-0.2367759612430568,-2.489133789934117,-0.1809050566891985,1.423360189832756,-0.9930434980975976,2.154843113549392,-1.0641994564598318,-0.6689571759085177,2.167826612335184
24,1,-0.1341096235043919,-0.2367731527265526,0.3403220372669588,-0.1809042656738795,0.7591501767000709,-0.6095391792013947,-0.71083461503783,-0.695387980492801,-0.6689571759085177,-1.0027127012911858
24,2,-0.1341096208140038,-0.2367730789527328,0.3308536070131522,-0.1809042808445609,0.7961989279903818,-0.6095391792013947,-0.7269472399381057,-0.6995486757091322,-0.6689571759085177,-0.9801076601866748
24,3,-0.1341096151804939,-0.2367732265003725,0.3358285449431185,-0.1809044102696835,0.7550007165555559,-0.6095391792013947,-0.7368991553176876,-0.6912272852764698,-0.6689571759085177,-1.0005251166681688
24,4,-0.1341096195849855,-0.2367730789527328,0.3406430010043759,-0.1809041144651475,0.707874704914281,-0.6095391792013947,-0.7895021366097628,-0.6995486757091322,-0.6689571759085177,-1.0420892245054971
24,5,-0.134109624248325,-0.2367730789527328,0.3335817987811982,-0.1809046498575282,0.7342534158329824,-0.6095391792013947,-0.7553812838797672,-0.6995486757091322,-0.6689571759085177,-1.0012543115425077
