f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.qda_mda_10,disp.ratio_median_02,nbc.nn_nb.cor,ela_distr.skewness,ic.eps.s,ela_meta.lin_simple.intercept
9,1,-0.1340871370027162,-0.2333228389578926,-0.1542026661512448,0.7498049346123168,0.9233060928995156,-0.9115464999490144,1.2222936492579215,0.1337187367420106,0.6944229543829159,-0.1806072390591004
9,2,-0.1340986266030463,-0.2333228389578926,-0.1140072982744645,0.741092672438836,1.0559261258053398,-0.980976729151118,0.8516151195256845,0.1336885752223966,0.6861668132430886,-0.1806141468192562
9,3,-0.1340953438708681,-0.233159912372642,-0.1810525363930466,0.7498049346123168,0.8969637575963041,-0.9274292321194296,1.4199888651151125,0.1274149791426802,0.6944229543829159,-0.1806061820320881
9,4,-0.1340978226763305,-0.2333228389578926,-0.0885873027792673,0.741092672438836,0.965090486828748,-0.9428581719421196,0.8194896469488959,0.1227248628426998,0.6861668132430886,-0.180616098961205
9,5,-0.1341021913429374,-0.233159912372642,-0.1244930464162332,0.7498049346123168,1.0108110917802997,-0.9750774286306774,1.958708328325957,0.1596274820904548,0.6944229543829159,-0.1806087709859413
10,1,-0.1254661291607977,0.0653615508507916,0.651134566130969,1.587053329483832,-1.9352914656938307,0.6086578649336597,-0.4136342619603314,-0.073536145285736,1.4960942590601654,-0.1411206391487426
10,2,-0.1041904568586284,0.0325448269863882,0.652723315849419,1.5782975059994837,-1.9682950811886588,0.7221059518652021,-0.1788711931299178,-0.030902837311317,1.4919455481374022,-0.1459643667086879
10,3,-0.1318732816640788,-0.046228088420696,0.6609848143853578,1.525980371647731,-1.1955865789611169,0.8596050332262328,-0.4877699679067779,0.1095895210507937,1.4630284137951564,-0.1584817513797242
10,4,-0.1303138644832324,0.1265402927034423,0.6471626918348445,1.6219023781777555,-2.123926809301887,0.5492110673815318,-0.3320849854192457,0.1090466136977412,1.5828663024397525,-0.1311861279619233
10,5,-0.1325189981194036,-0.046228088420696,0.6633679389630327,1.508555847300769,-1.271282944774944,0.767031394290093,-0.1739288127334879,0.1365539195857286,1.4382187096699748,-0.160716841340033
11,1,-0.1329355567333848,-0.0854533720186203,0.6673398132591571,1.49108776164294,-1.4723324923764671,1.834350996142048,-1.6714700728517078,0.1520720214271425,1.4382187096699748,-0.1671379022318786
11,2,-0.1335702174644291,-0.0854533720186203,0.6673398132591571,1.486731630556199,-1.5440926471679757,1.7971400236285018,-1.5281410413552443,0.1504131378483713,1.4299625685301474,-0.1674143627210483
11,3,-0.1287887151252643,-0.0708387041855972,0.6593960646669083,1.5172681094742495,-1.6851906730449475,1.6864146907833162,-1.2365405979658886,0.1092275828154253,1.4712845549349838,-0.1609312025145086
11,4,-0.131539832496058,-0.0630102929354795,0.6571718150610784,1.5346926338212117,-1.822958058826112,1.6573719805288414,-0.8485637368461512,0.0677404125863392,1.4795406960748114,-0.1585444361378027
11,5,-0.1331810474118747,-0.0854533720186203,0.6659099385125525,1.486731630556199,-1.5328895850275286,1.8298130726647857,-1.3996391510480757,0.1790967430013055,1.4299625685301474,-0.1672765848899251
12,1,0.1054414639680255,3.084050822622555,-0.9732031460121272,2.1975215399796397,-0.1748967823274796,-0.9655477893284278,0.6044960997042006,4.011238456041155,2.487821932776244,1.349577423965678
12,2,1.5049652166779162,6.393728171707712,-0.1924915343658854,2.293443546509664,-0.0719497248206761,-0.8661672651763962,0.4710518290005971,1.8812771831783988,2.463012228651062,1.834342635048736
12,3,10.218186701439585,4.456885245365184,-0.7757215560088149,2.4067900773866504,-0.2496847917515408,-0.6664986321768808,0.7404115606060194,4.256511933542375,2.8472943180043324,8.435356386409193
12,4,2.492241146690674,3.7564723090989705,-0.851822667522561,2.328336156514455,-0.030468116354699,-0.8874955055195269,0.3845601720630761,4.478093537386782,2.7687784157645736,5.3834924734496
12,5,0.3714407223486794,5.028806799210953,-1.0412016339617796,2.302155808683145,0.0379613983410007,-0.8770582815218251,0.7601810821917384,4.164398652641154,2.60763918106799,2.492193188201495
13,1,-0.1341094876532834,-0.2367620514802086,0.6663865634280873,-0.3316046076710005,-0.6675287310438631,-0.8266873309242196,1.0344831941935906,-0.4559088101924897,-0.4295268196874997,-0.1809011038099482
13,2,-0.1341094615748615,-0.2367606686470276,0.6667043133717773,-0.3141365220131712,-0.6536005997341192,-0.682381364347297,0.636621572280994,-0.4526513660741755,-0.4212706785476722,-0.1809008953944715
13,3,-0.1341094554236558,-0.2367633124928783,0.652723315849419,-0.3490291320179622,-0.4640568997362975,-0.7862998119765908,1.2519479316365003,-0.4632078979390829,-0.4460803826728539,-0.1809019531714992
13,4,-0.1341096708646426,-0.2367633124928783,0.6504990662435891,-0.3490291320179622,-0.4855546676274246,-0.7731398338925313,1.647338363350877,-0.4727992611763416,-0.4460803826728539,-0.1809000788751224
13,5,-0.1341095771555686,-0.236762696532594,0.6500224413280543,-0.3403168698444814,-0.4670847543688503,-0.8366707625741953,1.1012053295453923,-0.4314930600649396,-0.4460803826728539,-0.1809016512732195
14,1,-0.1341096775702314,-0.2367741043845533,0.5408753356705517,-0.6280828894345557,-0.5554981096394,-0.4268962725774625,0.3870313622612907,0.1026825330591828,-0.5700463418873636,-0.1809047905228846
14,2,-0.1341096734225496,-0.2367739975147411,0.4835214708345131,-0.6106583650875939,-0.7401972422251367,-0.4627458680478302,0.2560582817559019,0.1067392574472686,-0.5369804966223545,-0.1809049598757979
14,3,-0.1341096939958665,-0.2367747290767274,0.4712880980024494,-0.6891558472706568,-0.7223328998930736,-0.5839084248907186,0.6489775232720685,0.1031651173730071,-0.6196244694320278,-0.1809046861688912
14,4,-0.1341097158756523,-0.2367746516823676,0.3093945016924129,-0.680443585097176,-0.6959905645898622,-0.4690989609159969,0.4191568348380841,0.3696270624030773,-0.5865586241670186,-0.1809047222155045
14,5,-0.1341096709563604,-0.2367739975147411,0.5091003413015552,-0.6106583650875939,-0.4313560697047247,-0.4373334965751643,0.4809365897934563,0.1793983581974456,-0.5121707924971729,-0.1809047294630734
15,1,-0.1341096230776415,-0.2367664674737412,0.2863576307748905,-0.3577413941914431,-0.1912471973432664,-0.8856803361286224,0.7923065547685317,0.198354873274858,-0.3055608604729898,-0.1809018060846333
15,2,-0.1341096389183211,-0.2367655111827279,0.2043781453028796,-0.3316046076710005,-0.4489176265735319,-0.7005330582563448,0.4191568348380841,1.4334087784297982,-0.1981484642438342,-0.1809028333166818
15,3,-0.1341076748656459,-0.2367591522798247,0.103015913265781,-0.2356390398301082,-0.2814772653933478,-0.7141468286881285,0.4290415956309392,1.5852117066471667,-0.0741825050293244,-0.1809018611790311
15,4,-0.1341096692442952,-0.2367681348813402,0.4191771072372954,-0.4188143520275443,-0.5164387848794652,-0.7726860415448051,0.8318455979399704,0.0354826673591435,-0.3799486921428356,-0.1809036709736737
15,5,-0.1341096702348472,-0.2367675429869961,0.1034925381813159,-0.3839217420227533,-0.1285706064494181,-0.8498307406582538,1.0542527157793091,0.5541099971222381,-0.2973047193331624,-0.1809038299831368
16,1,-0.1341097251187662,-0.2367745706674681,-2.5001505004142497,-0.7152926337910996,1.5064708951292356,2.0644237164392165,-1.841982196528535,-0.2880297920208478,-0.7601027109261925,-0.1809047713624144
16,2,-0.1341097252084458,-0.2367745706674681,-2.5020570000763893,-0.7065803716176187,1.5064708951292356,2.059432000614228,-2.032263841791081,-0.2926595852816,-0.7683588520660201,-0.1809054664767132
16,3,-0.1341097253409271,-0.2367745706674681,-2.5020570000763893,-0.7152926337910996,1.5064708951292356,2.0539864924415148,-1.8073855337535265,-0.2902617444722853,-0.7601027109261925,-0.1809047261572205
16,4,-0.1341097250637356,-0.2367745706674681,-2.500944875273474,-0.7065803716176187,1.5064708951292356,2.0644237164392165,-2.047090982980375,-0.295464606605704,-0.7601027109261925,-0.1809057318214164
16,5,-0.1341097252797819,-0.2367745706674681,-2.502692499963769,-0.7152926337910996,1.5064708951292356,2.0734995633937388,-1.7727888709785231,-0.2903522290311274,-0.7601027109261925,-0.1809049809143621
17,1,-0.1341096933864528,-0.2367749409421899,0.0855396663628328,-0.680443585097176,0.1666452202245058,-0.4631996603955562,-0.2381797578870747,0.5950542599982718,-0.5287243554825269,-0.1809048325924355
17,2,-0.1341097227830201,-0.2367760111311217,-0.19614565871832,-0.9943899525185604,0.8127893988113295,-0.4595693216137473,-0.2307661872924301,0.7424837678716072,-0.8344905425960382,-0.1809049428098303
17,3,-0.1341097185599259,-0.2367758746580735,0.2425081385456754,-0.9333169946824592,0.6934919262887386,-0.3066413004300273,-0.077552395003107,0.1381072378458507,-0.8427466837358658,-0.1809045063521016
17,4,-0.1341097193181263,-0.2367759182323333,-0.0317100628587637,-0.9507850803402884,0.732854036511928,-0.3810632454571193,-0.9103434918015232,0.7198173858816705,-0.7849124150513742,-0.18090489564433
17,5,-0.1341097209405118,-0.2367760848623472,-0.1658005390959286,-1.055419349043794,1.1413116264433365,-0.2685227432210291,-1.330445825498054,1.606762112411385,-0.7931685561912016,-0.1809052220536516
18,1,-0.1341096023473852,-0.236770124602159,0.0888760407715774,-0.4057023974564556,0.2256883855592901,-0.3420371035526688,-0.4185766423567613,0.6843926810950026,-0.2559827329283258,-0.1809040916557384
18,2,-0.1341097096368051,-0.2367748029783312,-0.2118742809309732,-0.7240484572754479,0.7510211643072464,-0.1773104813280687,-0.581675195438949,0.7314898939722966,-0.5865586241670186,-0.1809047905968677
18,3,-0.134109684852623,-0.2367742063985828,0.1953222719077156,-0.6542632372658658,0.7337623929016945,-0.1323850389031777,-0.6681668523764646,0.1502924917699152,-0.5865586241670186,-0.1809042804375957
18,4,-0.1341096769791612,-0.2367744857764616,-0.0436256857471374,-0.680443585097176,0.4773031055244495,-0.2294966013165787,-0.9918927683426192,0.7967443416572315,-0.5204269336370004,-0.1809046913699487
18,5,-0.1341097041867309,-0.2367752350152003,-0.1559502908415394,-0.7763655916272006,1.1746180274014202,-0.006684558583028,-0.5025971090960677,1.6048468559158948,-0.5287243554825269,-0.1809050879656408
20,1,-0.1341005205609183,-0.2351990380109054,0.6752835618514065,0.5840977080727102,-0.6735844403089692,-0.7322985225971753,1.0122424824096514,-0.1604465640535381,0.504325304638388,-0.1807309539547735
20,2,-0.1341032714930314,-0.2352700990671134,0.6752835618514065,0.5753854458992292,-0.71355212145867,-0.7064323587767845,0.7651234625881634,-0.1634476352551332,0.5001972340684744,-0.1807290099205689
20,3,-0.1341024530524865,-0.2351990380109054,0.6752835618514065,0.5753854458992292,-0.6720705129926929,-0.6882806648677375,0.747825131200664,-0.1597226875828016,0.4960691634985603,-0.1807300660085342
20,4,-0.1341023262332942,-0.2351246245479361,0.6752835618514065,0.5840977080727102,-0.6778234367945437,-0.7368364460744385,1.2420631708436405,-0.1630555355001509,0.5001972340684744,-0.1807302473213622
20,5,-0.1340977186153764,-0.2351990380109054,0.6752835618514065,0.5840977080727102,-0.6796401495740754,-0.7413743695516998,0.6835741860470772,-0.153102234027524,0.504325304638388,-0.1807296615087958
21,1,-0.1341097253735378,-0.2367761980361579,-1.66017852426983,-1.125204569053376,1.5291798048733831,1.3438014682500563,-1.1451065606319375,-1.2544350419737007,-1.0741663198852305,-0.1809048290339158
21,2,-0.1341097253388889,-0.2367761899857814,-1.669552147608684,-1.125204569053376,1.5252435938510651,1.3578690310295682,-1.3601001078766324,-1.2486741917274229,-1.0659101787454028,-0.1809048983982432
21,3,-0.1341097252247512,-0.2367761815094591,-1.516078924806431,-1.107736483395547,1.5288770194101289,0.930850431819241,-1.431764623624864,-1.192061019411905,-1.057612756899876,-0.1809055010350286
21,4,-0.134109724656101,-0.2367761899857814,-1.5387980457802637,-1.125204569053376,1.510104320688299,1.0933080923052103,-1.4391781942195083,-1.237695398587919,-1.0659101787454028,-0.1809049489420314
21,5,-0.1341097253123926,-0.2367761726497856,-1.600123784912426,-1.116492306879895,1.5064708951292356,1.214470649148098,-1.4243510530302244,-1.1996164800752174,-1.0659101787454028,-0.1809040566148221
22,1,-0.1341097253735378,-0.2367763127433735,-1.2002354807786066,-1.2821559721086346,1.2751428012021817,0.6445074604040273,-1.0388453821086976,-1.6209879898429007,-1.132000588569722,-0.1809065182778982
22,2,-0.1341097252920109,-0.2367763152990486,-1.2250199763864238,-1.2909117955929832,1.1870322313948878,0.8841098200034454,-1.2365405979658886,-1.5302018158046968,-1.148554151555076,-0.1809032587955046
22,3,-0.1341097252125222,-0.2367763152990486,-1.453005560983973,-1.2909117955929832,1.3329748246839457,1.4468123311838972,-0.8757468290265153,-1.5442420031850237,-1.148554151555076,-0.1809049684742094
22,4,-0.1341097250127813,-0.2367763165129942,-1.1737033604804947,-1.2821559721086346,1.06561526062951,0.7747458642014381,-0.6854651837639689,-1.5141106450906163,-1.148554151555076,-0.1809044033764092
22,5,-0.1341097253653851,-0.2367763072912667,-1.3846893230906308,-1.264731447761673,1.4156352561526435,0.8940932516534211,-0.4680004463210638,-1.536143635168659,-1.1402567297095494,-0.180904804740912
23,1,-0.1341097255590116,-0.2367759765017247,-2.49951500052687,-1.0031022146920412,1.5064708951292356,2.064877508786944,-2.222545487053627,-0.3690888759835297,-1.057612756899876,-0.1809049868803458
23,2,-0.1341097256038514,-0.2367759765017247,-2.49824400075211,-1.0031022146920412,1.5064708951292356,2.071230601655109,-1.542968182544534,-0.3674752346841796,-1.057612756899876,-0.1809049980301135
23,3,-0.1341097255508589,-0.2367759765017247,-2.503169124879304,-0.9943899525185604,1.5064708951292356,2.050356153659705,-1.918589092673196,-0.3625287454674801,-1.057612756899876,-0.1809052108941065
23,4,-0.1341097255692024,-0.2367759672374026,-2.50301024990746,-0.9987460836053008,1.5064708951292356,2.068961639916478,-1.938358614258915,-0.3715017975526514,-1.057612756899876,-0.180905361688436
23,5,-0.1341097255264008,-0.2367759765017247,-2.501898125104544,-0.9943899525185604,1.5064708951292356,2.1020884813004894,-1.728307447410655,-0.3684253225520213,-1.057612756899876,-0.1809050704773669
24,1,-0.1341096240294682,-0.2367731679852109,0.2992265034943338,-0.6106583650875939,0.8279286719740945,-0.7590722711130194,0.5254180133613241,-0.4116015378794926,-0.6898635901791101,-0.180904279462046
24,2,-0.1341096213390801,-0.2367730942113908,0.2898528801554798,-0.6106583650875939,0.8657768548810083,-0.768601910415269,0.7750082233810274,-0.4194887752585592,-0.6940123011018734,-0.1809042946327274
24,3,-0.1341096157055702,-0.236773241759031,0.2947780042826743,-0.6106583650875939,0.82368967548852,-0.8248721615333151,0.5698994369291926,-0.4175131957238407,-0.6857148792563468,-0.1809044240578504
24,4,-0.1341096201100618,-0.2367730942113908,0.2995442534380236,-0.6106583650875939,0.7755467868309263,-0.8330404237923863,0.5526011055416883,-0.419322886900682,-0.6940123011018734,-0.1809041282533136
24,5,-0.1341096247734013,-0.2367730942113908,0.2925537546768445,-0.6106583650875939,0.8024946930606489,-0.8371245549219214,0.6242656212899196,-0.4251591409459951,-0.6940123011018734,-0.1809046636456956
