f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.lda_mda_10,ela_level.lda_qda_10,ela_level.qda_mda_10,ela_distr.skewness,ela_meta.lin_simple.intercept,disp.ratio_mean_02
11,1,-0.1329355564071096,-0.0854533901053683,0.6747994821900486,1.4932156454868175,-1.0507373892953824,1.253667591201476,-1.4712597406115673,0.1816097734128035,-0.1671378930505258,1.8453530618740084
11,2,-0.1335702171381266,-0.0854533901053683,0.6747994821900486,1.4888372632965683,-1.0507373892953824,1.3736739976976624,-1.5422708356220396,0.1799213970154122,-0.1674143535392498,1.8158741305816597
11,3,-0.1287887147991673,-0.0708387222109991,0.6668571221755711,1.519529722450213,-1.0507373892953824,1.6136868106900342,-1.6818960266552874,0.138003615731088,-0.1609311933431624,1.6882856310819607
11,4,-0.1315398321698428,-0.0630103109280211,0.6646332613715173,1.5370432512112082,-1.011629112001436,1.924404035153089,-1.8182253440804543,0.0957788569199655,-0.1585444269703044,1.6670976492155851
11,5,-0.1331810470855889,-0.0854533901053683,0.6733698573874428,1.4888372632965683,-1.0507373892953824,1.3544373019641969,-1.5311847153039486,0.2091149598139418,-0.1672765757083487,1.8499591448884385
12,1,0.1054414642840528,3.0840508178400325,-0.9654567079998688,2.2032578852794718,0.5298888180015928,0.0151301347726846,-0.1873671578272996,4.109387228798575,1.3495774307017687,-0.9671212267366728
12,2,1.5049652169337775,6.393728180817801,-0.1848815657770085,2.2996698611087507,0.8492730825688148,-0.028948651477507,-0.0854947008502521,1.941557981177159,1.834342641003284,-0.8846723407783849
12,3,10.218186701320862,4.456885246345234,-0.7680096380399556,2.4135953656990248,0.885122336754935,0.1565389577140501,-0.2613745015723909,4.359021353591048,8.435356381721526,-0.6691076557030822
12,4,2.4922411469040924,3.7564723071389863,-0.8440974469786509,2.334740702452644,0.7156531351478314,-0.082454692590456,-0.0444460931859708,4.584542393653507,5.3834924736821765,-0.8952663317115717
12,5,0.3714407226532714,5.028806802591687,-1.0334433097237972,2.3084266254892483,0.8036467590592117,-0.1205458980494366,0.0232691282164204,4.265270416906811,2.4921931930954506,-0.9012542396303304
13,1,-0.1341094873269577,-0.2367620702020859,0.6738463989883114,-0.3387870305570997,1.07631835908089,0.6165635159494302,-0.674856826949821,-0.4371801762311095,-0.1809010946064063,-0.8040658880258674
13,2,-0.1341094612485358,-0.2367606873688991,0.6741640933888905,-0.3212297179742018,1.430465536798287,0.6481575592732668,-0.6610740827705734,-0.4338648189416866,-0.1809008861909299,-0.6552894066597931
13,3,-0.1341094550973301,-0.2367633312147609,0.66018553976341,-0.3563005593180949,0.880776972611159,0.3249555918838571,-0.4735089119834203,-0.4446090323796313,-0.1809019439679559,-0.7662960073075452
13,4,-0.134109670538317,-0.2367633312147609,0.6579616789593562,-0.3563005593180949,0.9383530475161356,0.3573140072235929,-0.4947822779992159,-0.454370917731821,-0.1809000696715822,-0.7561626246758003
13,5,-0.1341095768292429,-0.2367627152544739,0.6574851373584876,-0.3475437949375973,0.0073587797130374,0.252722436381376,-0.476505160718039,-0.4123303454367775,-0.1809016420696767,-0.7787324314465056
14,1,-0.1341096772439057,-0.2367741231064811,0.5483571107595652,-0.6367797224254352,1.4152567622950878,0.5495535692222605,-0.563995623768916,0.1313422033995624,-0.1809047813193367,-0.3821486839041212
14,2,-0.1341096730962239,-0.2367740162366685,0.4910132714550367,-0.6192661936644399,1.3207450921680506,0.7462519679803403,-0.7467667965806785,0.1354710511350011,-0.1809049506722498,-0.3945851080430806
14,3,-0.1341096936695408,-0.2367747477986578,0.4787820370327411,-0.698164640732724,0.5559610028642203,0.5306990594967449,-0.729088929046426,0.1318333674424399,-0.1809046769653435,-0.529082732064423
14,4,-0.1341097155493266,-0.2367746704042977,0.3169167399376874,-0.6894078763522263,0.9350940244083046,0.6397494670983751,-0.7030215650552404,0.403032663492503,-0.1809047130119567,-0.4328155970628468
14,5,-0.1341096706300347,-0.2367740162366685,0.5165876707016547,-0.6192661936644399,1.1078222491232343,0.3327267073788325,-0.4411494256495347,0.2094219373407402,-0.1809047202595257,-0.3628031352435162
15,1,-0.1341096227513158,-0.236766486195637,0.2938838958957024,-0.3650573236985926,0.3517288881069514,-0.0158269318712362,-0.2035469009942427,0.2287154749000208,-0.1809017968810902,-0.8874359905870423
15,2,-0.1341096385919954,-0.2367655299046197,0.2119187405462932,-0.3387870305570997,0.9090218395456722,0.392729910626926,-0.4585276683103246,1.485727051634187,-0.1809028241131371,-0.6907562458709008
15,3,-0.1341076745393203,-0.2367591710016899,0.1105742267615587,-0.2423312709059178,1.138239798129633,0.230810438592263,-0.2928351132858909,1.640228840871831,-0.1809018519754879,-0.7317503846993233
15,4,-0.1341096689179695,-0.236768153603243,0.426680155337768,-0.4264422420058813,0.8449277184250436,0.3615180533110387,-0.5253440150923296,0.0629476104288746,-0.1809036617701276,-0.7552414080729145
15,5,-0.1341096699085215,-0.2367675617088964,0.1110507683624273,-0.3913714006619881,-0.0675987517670242,-0.1165966426339572,-0.1415245521876283,0.590795467758756,-0.1809038207795905,-0.8404539438398609
16,1,-0.1341097247924406,-0.236774589389398,-2.4921371499827565,-0.724434933874217,-1.0507373892953824,-1.2128335087695,1.4764497645066643,-0.2663164848151095,-0.1809047621588666,2.0816451205142448
16,2,-0.1341097248821202,-0.236774589389398,-2.494043316386231,-0.7156781694937193,-1.0507373892953824,-1.2128335087695,1.4764497645066643,-0.2710285898514653,-0.1809054572731642,2.069669304676727
16,3,-0.1341097250146014,-0.236774589389398,-2.494043316386231,-0.724434933874217,-1.0507373892953824,-1.2128335087695,1.4764497645066643,-0.2685881185134178,-0.1809047169536728,2.071972346183943
16,4,-0.1341097247374099,-0.236774589389398,-2.492931385984204,-0.7156781694937193,-1.0507373892953824,-1.2128335087695,1.4764497645066643,-0.2738834808506906,-0.180905722617867,2.0890148533373325
16,5,-0.1341097249534562,-0.236774589389398,-2.4946787051873893,-0.724434933874217,-1.0507373892953824,-1.2128335087695,1.4764497645066643,-0.2686802117714574,-0.180904971710814,2.079802687308473
18,1,-0.1341096020210596,-0.2367701433240701,0.0964368259357883,-0.4132633116132323,0.5309751590375332,-0.2934213689786564,0.2090365497628016,0.7233944104593332,-0.1809040824521917,-0.3268756877309666
18,2,-0.1341097093104795,-0.236774821700262,-0.2042609242123339,-0.733235482076617,-0.8247784538192522,-0.8116655957583641,0.7288857052192086,0.7713289512689062,-0.1809047813933198,-0.1251292516989521
18,3,-0.1341096845262974,-0.2367742251205111,0.2028644501297887,-0.6630937993888308,0.0073587797130422,-0.6731868655446118,0.7118070874318805,0.1797986060046928,-0.1809042712340486,-0.0993351868181474
18,4,-0.1341096766528356,-0.236774504498391,-0.0360417391056981,-0.6894078763522263,-0.1512470115346283,-0.5736911081417234,0.4580248196096454,0.8377435391917442,-0.180904682166401,-0.1799416395706638
18,5,-0.1341097038604052,-0.2367752537371329,-0.1483467097104112,-0.7858198521815056,-1.185443677752306,-1.087858684169969,1.1480609031924156,1.6602130778664084,-0.1809050787620925,0.058653460576787
19,1,-0.1341097212337907,-0.2367753536214336,-0.2036255354111757,-0.803333380942501,-1.0507373892953824,-0.9665783243139509,0.9482111125933242,0.1808116318431276,-0.1809050823932915,-0.6829259047463704
19,2,-0.134109723960866,-0.2367754002625037,-0.1550182921225728,-0.8120901453229986,-1.0507373892953824,-1.091043567569549,1.203191879909406,0.166552525723341,-0.1809048011385657,-0.8013022382172089
19,3,-0.1341097229295506,-0.2367753769419686,-0.1508882649150445,-0.803333380942501,-1.0507373892953824,-0.9761329745126917,0.9670874796214244,0.1733674268182659,-0.1809045677314019,-0.6787804300333842
19,4,-0.1341097200781467,-0.2367753536214336,-0.2250699074502654,-0.803333380942501,-1.0507373892953824,-0.9949874842382072,1.0045405888041623,0.2320461810657837,-0.1809050102618513,-0.7257624767805645
19,5,-0.1341097220184873,-0.2367754002625037,-0.1643902769396564,-0.8120901453229986,-1.0507373892953824,-0.9723111144331952,0.959596857784876,0.1652939178634675,-0.1809059167770208,-0.6704894806074099
20,1,-0.134100520234593,-0.2351990567262218,0.6827418422045264,0.5815926896551079,0.1355470219543043,0.4578289273143474,-0.6808493244190591,-0.1364649909793783,-0.1807309447515059,-0.7372776843166392
20,2,-0.134103271166706,-0.2352701177827281,0.6827418422045264,0.5728359252746102,0.0508124211507549,0.452605718539036,-0.720399807716031,-0.1395194173710226,-0.1807290007173045,-0.6884532043636862
20,3,-0.1341024527261612,-0.2351990567262218,0.6827418422045264,0.5728359252746102,0.1866050506436239,0.4610138107139277,-0.6793512000517496,-0.1357282449150621,-0.180730056805268,-0.6861501628564707
20,4,-0.1341023259069689,-0.2351246432629402,0.6827418422045264,0.5815926896551079,0.0975250856962984,0.4527331138750189,-0.685044072647526,-0.1391203465861846,-0.1807302381180957,-0.7368170760151963
20,5,-0.1340977182890513,-0.2351990567262218,0.6827418422045264,0.5815926896551079,0.1551011606012798,0.4370634875490836,-0.6868418218882972,-0.1289900882018368,-0.1807296523055303,-0.7225382186704642
21,1,-0.1341097250472122,-0.2367762167580945,-1.6523120020518935,-1.1364406979766322,-1.0507373892953824,-1.2223881589682413,1.4989216300163068,-1.2499031784299235,-0.1809048198303679,1.3092049989944097
21,2,-0.1341097250125632,-0.236776208707718,-1.661683986868977,-1.1364406979766322,-1.0507373892953824,-1.2207320196004594,1.495026506661303,-1.244039907668074,-0.1809048891946952,1.3124292571045102
21,3,-0.1341097248984256,-0.2367762002313957,-1.5082375913892694,-1.1188833853937346,-1.0507373892953824,-1.222260763632258,1.4986220051428456,-1.1864202258880108,-0.1809054918314796,0.8670210296091727
21,4,-0.1341097243297753,-0.236776208707718,-1.5309527410306751,-1.1364406979766322,-1.0507373892953824,-1.214362252801299,1.4800452629882068,-1.2328659256926116,-0.1809049397384833,1.064621990928201
21,5,-0.134109724986067,-0.2367761913717221,-1.5922677603424422,-1.1276839335961346,-1.0507373892953824,-1.2128335087695,1.4764497645066643,-1.194110012934311,-0.1809040474112754,1.1806952828918251
22,1,-0.1341097250472122,-0.2367763314653106,-1.1924493572136392,-1.2941938082912978,-0.9964203374982368,-1.0932092882812643,1.247536361181768,-1.6229729667480424,-0.1809065090743476,0.6058561226910175
22,2,-0.1341097249656853,-0.2367763340209857,-1.2172295204588093,-1.302994356493698,-0.8595413669694272,-1.049767478710988,1.1603455230043536,-1.530572731181718,-0.1809032495919592,0.8112874251345752
22,3,-0.1341097248861965,-0.2367763340209857,-1.445175252874317,-1.302994356493698,-1.0768095741580124,-1.140727748603002,1.3047647120129924,-1.5448625350541845,-0.1809049592706613,1.3400657551910875
22,4,-0.1341097246864556,-0.2367763352349314,-1.165921874765284,-1.2941938082912978,-0.9279808522338272,-0.9868341827352812,1.0401959487461292,-1.5141954801270223,-0.1809043941728619,0.7302203640806159
22,5,-0.1341097250390595,-0.2367763260132038,-1.3768709567498094,-1.2766802795303025,-1.0507373892953824,-1.1757614659983853,1.3865623024680924,-1.536620188459647,-0.1809047955373641,0.8527421722644407
23,1,-0.1341097252326859,-0.2367759952236604,-2.491501761181598,-1.0137146451839574,-1.0507373892953824,-1.2128335087695,1.4764497645066643,-0.3488166951421846,-0.1809049776767976,2.09177850314599
23,2,-0.1341097252775257,-0.2367759952236604,-2.490230983579282,-1.0137146451839574,-1.0507373892953824,-1.2128335087695,1.4764497645066643,-0.3471743653738131,-0.1809049888265652,2.095002761256091
23,3,-0.1341097252245332,-0.2367759952236604,-2.495155246788258,-1.0049578808034598,-1.0507373892953824,-1.2128335087695,1.4764497645066643,-0.342139933934319,-0.1809052016905579,2.061378355250755
23,4,-0.1341097252428768,-0.2367759859593383,-2.4949963995879685,-1.0093362629937086,-1.0507373892953824,-1.2128335087695,1.4764497645066643,-0.351272515356572,-0.1809053524848871,2.0885542450358905
23,5,-0.1341097252000752,-0.2367759952236604,-2.4938844691859416,-1.0049578808034598,-1.0507373892953824,-1.2128335087695,1.4764497645066643,-0.3481413445832281,-0.1809050612738185,2.1300089921657537
24,1,-0.1341096237031426,-0.2367731867071348,0.3067505191191558,-0.6192661936644399,-0.7639433558064448,-0.8516677312570928,0.804990423078533,-0.3920851775444218,-0.1809042702584989,-0.6552894066597931
24,2,-0.1341096210127544,-0.2367731129333144,0.2973785343020722,-0.6192661936644399,-0.8030516331003911,-0.8754906590859536,0.8424435322612718,-0.4001126398702004,-0.1809042854291803,-0.6709500889088538
24,3,-0.1341096153792446,-0.2367732604809552,0.3023027975110485,-0.6192661936644399,-0.7476482402673049,-0.8493746152093947,0.8007956748500661,-0.3981019370696708,-0.1809044148543031,-0.6806228632391558
24,4,-0.1341096197837362,-0.2367731129333144,0.3070682135197349,-0.6192661936644399,-0.7900155406690772,-0.8237681526767693,0.7531553199696229,-0.3999438022304613,-0.1809041190497668,-0.7317503846993233
24,5,-0.1341096244470757,-0.2367731129333144,0.3000789367069946,-0.6192661936644399,-0.7758931072018183,-0.8282269894361821,0.779821933707733,-0.4058838173740107,-0.180904654442148,-0.6985865869954301
