f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_meta.lin_w_interact.adj_r2,ela_level.qda_mda_10,ela_level.lda_qda_10,ela_meta.lin_simple.coef.max,ic.m0,ela_meta.lin_simple.intercept
5,2,-0.1341096828090702,-0.2367753086600766,0.6862857257919568,-0.8360302720372016,1.416216256493309,-0.8272029278712083,0.7550486176626497,-0.1685198202860467,-1.2230785795079573,-0.1809036002367294
5,3,-0.1341096828090702,-0.2367753086600766,0.6862857257919568,-0.8360302720372016,1.416216256493309,-0.8460598408072721,0.6981225504938723,-0.1685198202860467,-1.2837479562775855,-0.1809045605172068
5,4,-0.1341096828090702,-0.2367753086600766,0.6862857257919568,-0.8360302720372016,1.416216256493309,-0.9562081576401532,0.9088890855371082,-0.1685198202860467,-1.2890235542575528,-0.1809031346975515
5,5,-0.1341096828090702,-0.2367753086600766,0.6862857257919568,-0.8360302720372016,1.416216256493309,-0.9208888603948272,0.765873485021366,-0.1685198202860467,-1.3444173330472138,-0.1809047302545381
6,1,-0.1339235270217702,-0.229555524984158,0.6087739626209863,0.8833054655916692,1.1281277583841802,-0.4464728762097268,0.4676165514435662,-0.1681103896316136,-1.0120546603092444,-0.1798633216121595
6,2,-0.1340160445350761,-0.2301914817116372,0.5847897900004603,0.8572805547064977,0.93585758977259,-0.2860394582140089,0.1184190655894562,-0.1682681844255102,-0.8537867209102121,-0.1800139542321084
6,3,-0.1335180165725971,-0.2298808311070967,0.5943199248165633,0.8833054655916692,0.9735514119550928,-0.2444345233233281,0.1351020964599481,-0.1682449398126365,-0.8458733239402614,-0.1797706895757607
6,4,-0.1339475839246724,-0.2272548326005541,0.6362525180074162,0.9267236919184308,1.1257520973222577,-0.6987963302589631,0.6590256766218033,-0.1680809773797613,-0.9896333688943812,-0.179312963959583
6,5,-0.1340264045983426,-0.232427557132161,0.4677279673426626,0.7791190723480318,0.6073828536107797,0.0605685605155472,-0.104573202000094,-0.1683651995262807,-0.6335305052465596,-0.1804620338233943
7,1,-0.1341096253468625,-0.2367555932033023,0.6778674400377325,-0.2368934486090728,1.1693058834575027,-1.4883921449468458,1.8474687612281329,-0.1685189298082418,-0.7891606456556085,-0.1809021988455775
7,2,-0.134109552796061,-0.236759855089559,0.6748495640126332,-0.2803116749358343,1.0432374697714846,-1.2064363991409377,1.110231618409226,-0.1685192123222361,-0.6757352890863028,-0.1809030075421118
7,3,-0.1341095754401616,-0.2367605957667742,0.6735788793704862,-0.2803116749358343,0.9268300777372848,-1.0941928697596053,0.8626605343463559,-0.1685194984286271,-0.4937271587774122,-0.1809031668959866
7,4,-0.1341096284611906,-0.2367649260173377,0.6662724426781407,-0.3584297824428248,0.8137486111897765,-0.8703044431536394,0.7936360860119551,-0.168519542793442,-0.5016405557473659,-0.1809034648964663
7,5,-0.134109568818138,-0.2367632396125817,0.6684961408018978,-0.3324048715576532,0.9814702821615012,-1.1597430909183035,1.2100751008707953,-0.1685192991464566,-0.68101088706627,-0.1809032410313245
8,1,-0.1340443633980816,-0.232007558947704,0.6661136070978724,0.7921315277906178,0.042925785298006,0.0833165824701641,-0.2272125816053124,-0.1683197208052471,0.105053211948925,-0.1804562799991922
8,2,-0.1340732618909549,-0.2306297824053395,0.6748495640126332,0.8398872392649079,0.2166657976266009,-0.0313214755379704,-0.0952765512096674,-0.168281049912703,-0.1059707072497848,-0.1803024339956378
8,3,-0.1340237121882879,-0.2298808311070967,0.6758025774942437,0.8616180398540262,0.1786552206358417,-0.023838573579215,-0.0980782815848642,-0.1683251739812697,-0.0743171193699789,-0.1802369659752934
8,4,-0.1340716893814793,-0.2315469976430702,0.6673842917400192,0.813862328379736,0.020594571315935,0.0072902985692078,-0.1588248901743646,-0.1683537651941875,0.0325137397243678,-0.1804175225685753
8,5,-0.1340380259685838,-0.2315469976430702,0.668813811962435,0.813862328379736,0.2016199442344257,0.0668541981609018,-0.1873515994490988,-0.1683700612162358,0.0140491467944798,-0.1803999988084455
9,1,-0.1340871349326732,-0.2333227661338137,-0.1471245638762462,0.7530507866113847,-1.210156236164021,0.8968576834260639,-0.9389794482860634,-0.168489506222866,0.049659433159264,-0.1806072167686881
9,2,-0.1340986245330002,-0.2333227661338137,-0.1069391620683456,0.7443758163163277,-1.2152243130961222,1.027958125743461,-1.0074944910977015,-0.168480852443367,0.0549350311392311,-0.1806141245288169
9,3,-0.1340953418008229,-0.2331598395512254,-0.1739677769416027,0.7530507866113847,-1.199544950087434,0.8708171846095949,-0.927135769881821,-0.1684841270612658,0.0166869457844633,-0.1806061597416799
9,4,-0.1340978206062846,-0.2333227661338137,-0.0815254692254044,0.7443758163163277,-1.1648602985833667,0.9381633022383944,-0.962157399571785,-0.1684892261205058,0.0694429255841437,-0.1806160766707581
9,5,-0.1341021892728903,-0.2331598395512254,-0.1174223103660587,0.7530507866113847,-1.1930514765181794,0.983360030069278,-0.9850806480961246,-0.1684812535421721,0.0694429255841408,-0.180608748695523
10,1,-0.1254661270931058,0.0653616187943363,0.6580129925041847,1.5867154319663863,1.2964829389724175,-1.928985412278371,2.794708330806131,-0.1477740680377608,-0.93951518808469,-0.14112061701252
10,2,-0.1041904547967385,0.0325448954661616,0.6596013483068687,1.5779970868198536,1.2713009317160398,-1.9616108648185449,2.604954773576873,-0.15263536220444,-0.8379599269703106,-0.1459643445535512
10,3,-0.1318732795946396,-0.0462280186537649,0.6678607984808244,1.525903890198035,1.1504589723662513,-1.1977562328687807,0.7786086230904434,-0.1584695503014481,-0.4884515607974451,-0.1584817291757089
10,4,-0.1303138624142185,0.12654035964732,0.6540421029974752,1.6214153131466154,1.2998088644591093,-2.115459329090559,3.2788982801924647,-0.1412118560863608,-0.9975467658643348,-0.1311861058644936
10,5,-0.1325189960497884,-0.0462280186537649,0.6702433321848502,1.5085539496079206,1.103737638148443,-1.2725852524563364,0.9369063892890788,-0.16530519941714,-0.4990027567573794,-0.1607168191272899
11,1,-0.1329355546636559,-0.0854533016107439,0.6742142216915596,1.4911606341663308,0.9406089118964348,-1.4713311284808832,1.25350192168635,-0.1653169981135974,-0.0941006117948558,-0.1671378799940622
11,2,-0.1335702153945271,-0.0854533016107439,0.6742142216915596,1.4868231490188015,0.9917648134298316,-1.542269039049886,1.3734669222970624,-0.167027184076592,-0.0690415213900117,-0.1674143404821523
11,3,-0.1287887130566662,-0.070838634016526,0.6662724426781407,1.5172289199029776,1.225213107114744,-1.6817503315610884,1.6133969235184853,-0.1558856972506916,-0.3631561087732133,-0.1609311803009286
11,4,-0.1315398304267098,-0.0630102228943255,0.6640487445543832,1.534578860493092,1.2868219173205997,-1.817939147210439,1.92400694102329,-0.1549020107717459,-0.3974474956430027,-0.1585444139335426
11,5,-0.1331810453420789,-0.0854533016107439,0.6727847014691444,1.4868231490188015,1.0628762678833767,-1.5311943441509273,1.3542368638127549,-0.1665090140887884,-0.0624470239150528,-0.1672765626515671
12,1,0.1054414659727469,3.084050841240401,-0.9659219801597584,2.1945706005410472,-0.6848183866709038,-0.1887617327501865,0.0153917986106181,1.0387008199272203,-0.6177037113066552,1.3495774402809295
12,2,1.5049652183009752,6.393728136245082,-0.1854039387209264,2.290082023489628,0.1746957855326377,-0.086994266111112,-0.0286717791083908,1.1972513938436642,-0.8340032284853353,1.834342649471046
12,3,10.218186700686472,4.456885241550771,-0.768489353886159,2.4029433870283223,-0.4252378213048446,-0.2626928041026916,0.15675183117738,8.87091097763938,-0.8933537057599688,8.43535637505545
12,4,2.492241148044495,3.7564723167293783,-0.8445715968347141,2.324825279521332,-0.5323009464954825,-0.0459879633771316,-0.0821593589985169,5.149788820118386,-0.7324479673709556,5.383492474012968
12,5,0.3714407242808605,5.028806786051283,-1.033903608514626,2.298756993784685,-0.7446850454313494,0.0216574703300188,-0.1202374218250592,2.05466827178741,-0.5728611284769314,2.492193200054989
13,1,-0.1341094855832343,-0.2367619785999326,0.6732612082099495,-0.3237299012625959,0.9980999095949582,-0.675748992225996,0.6166176668517751,-0.1685193554923515,-0.8709324143451083,-0.1809010815183884
13,2,-0.1341094595048125,-0.2367605957667742,0.6735788793704862,-0.3063365858210061,1.1282861357883085,-0.6619804526218861,0.6482008092630877,-0.1685192191519013,-0.9474285850546408,-0.1809008731029125
13,3,-0.1341094533536068,-0.2367632396125817,0.6596013483068687,-0.3410798418527103,0.5896445843484253,-0.4746085875746478,0.3251103564505871,-0.1685195211152035,-0.4726247668575436,-0.1809019308799361
13,4,-0.1341096687945935,-0.2367632396125817,0.6573776501831112,-0.3410798418527103,0.568105257386995,-0.4958600291375138,0.3574576071460443,-0.1685195018853453,-0.495046058272407,-0.1809000565835666
13,5,-0.1341095750855195,-0.2367626236523075,0.6569011434423061,-0.3324048715576532,0.4292082739665961,-0.4776017483581497,0.252902123598917,-0.1685195866635957,-0.4739436663525354,-0.1809016289816576
14,1,-0.1341096755001823,-0.2367740315040803,0.5477810997979273,-0.6189391404033939,0.9838459432234236,-0.5650020432364146,0.5496308406084265,-0.1685197326847584,-0.7838850476756413,-0.1809047682313104
14,2,-0.1341096713525005,-0.2367739246342699,0.4904414553210412,-0.6015891998132794,0.9615147292413526,-0.7475848510300491,0.7462613723949857,-0.1685196740531433,-0.7680582537357369,-0.180904937584223
14,3,-0.1341096919258174,-0.2367746561962442,0.4782111156403757,-0.6797506821717453,0.5193250169155209,-0.729925202407386,0.5307828362661914,-0.1685197682302136,-0.495046058272407,-0.1809046638773174
14,4,-0.1341097138056032,-0.2367745788018857,0.3163576593468941,-0.671075711876688,0.6610727936102271,-0.703884703590917,0.6397956181374967,-0.168519776245781,-0.6269360077715977,-0.1809046999239305
14,5,-0.1341096688863113,-0.2367739246342699,0.5160139837442508,-0.6015891998132794,0.8987972772065999,-0.4422824511128242,0.3328787906727239,-0.1685196667187951,-0.7852039471706301,-0.1809047071714995
15,1,-0.1341096210075924,-0.236766394593393,0.2933265002079787,-0.3497548121477676,0.2766908337911749,-0.2049248009810986,-0.0155545868972409,-0.1685194121414673,-0.4106364905929207,-0.1809017837930707
15,2,-0.134109636848272,-0.2367654383023954,0.2113673407894931,-0.3237299012625959,0.4866992716651193,-0.4596427836571364,0.3928612909780802,-0.1685187913817347,-0.6454006007014886,-0.1809028110251152
15,3,-0.1341076727955974,-0.2367590793995961,0.1100302405782649,-0.2281751034625402,0.4714950408688155,-0.2941209923294646,0.2309976861201029,-0.168517997128769,-0.7904795451506003,-0.1809018388874683
15,4,-0.1341096671742461,-0.2367680620009648,0.4261130453123463,-0.4105663539161189,0.5128315433462666,-0.5263902691292357,0.3616602027088397,-0.1685194552116831,-0.5095539527173166,-0.1809036486821038
15,5,-0.1341096681647981,-0.2367674701066303,0.11050674731907,-0.3758230978844146,0.0487857492507481,-0.1429663727626031,-0.1162895290236453,-0.1685195344684865,-0.3367781188733745,-0.1809038076915664
16,1,-0.1341097230487171,-0.2367744977869876,-2.492490742119183,-0.7057755930569171,-1.751490203474083,1.4733404503285894,-1.2121481598677797,-0.1685198703580957,2.748127799912764,-0.1809047490708403
16,2,-0.1341097231383967,-0.2367744977869876,-2.494396769082403,-0.6971006227618598,-1.752757222707108,1.4733404503285894,-1.2121481598677797,-0.1685198704290185,2.727025407992892,-0.1809054441851363
16,3,-0.134109723270878,-0.2367744977869876,-2.494396769082403,-0.7057755930569171,-1.7535491097277491,1.4733404503285894,-1.2121481598677797,-0.1685198705628983,2.707241915568012,-0.1809047038656466
16,4,-0.1341097229936865,-0.2367744977869876,-2.4932849200205247,-0.6971006227618598,-1.7518069582823392,1.4733404503285894,-1.2121481598677797,-0.168519870572663,2.756041196882714,-0.1809057095298385
16,5,-0.1341097232097328,-0.2367744977869876,-2.495032111403477,-0.7057755930569171,-1.7510150712616983,1.4733404503285894,-1.2121481598677797,-0.1685198704470062,2.7586789958727005,-0.1809049586227872
17,1,-0.1341096913164037,-0.2367748680617033,0.0925583267487427,-0.671075711876688,0.3549292714304873,0.1488668036288626,-0.2241561484687335,-0.1685197626848687,-0.1903802749292711,-0.1809048103008611
17,2,-0.134109720712971,-0.2367759382506176,-0.1890571570670992,-0.983678266459076,-0.1049987101576982,0.787607314828234,-0.8415556420576193,-0.1685198558356134,0.761865160454907,-0.1809049205182555
17,3,-0.1341097164898768,-0.2367758017775716,0.249487880053905,-0.9228667246907244,0.7743126375618636,0.6696767799582467,-0.6596978704311898,-0.1685198456425089,0.3015692367027223,-0.1809044840605285
17,4,-0.1341097172480772,-0.2367758453518307,-0.0246623314893233,-0.9402600401323143,0.2233176485999837,0.7085878701437751,-0.6785458747734249,-0.1685198469892722,0.619424014995779,-0.1809048733527554
17,5,-0.1341097188704627,-0.2367760119818419,-0.1587195612358382,-1.0444464333759518,-0.0137733253798764,1.112365259838223,-1.0640385041244065,-0.1685198548974274,1.0625742453130704,-0.1809051997620757
19,1,-0.1341097194900673,-0.2367752620190075,-0.2041465371925956,-0.7839370754153828,-1.2079389525062272,0.9456462041971504,-0.9659779409925084,-0.1685198610682297,0.0588917296242065,-0.1809050693052645
19,2,-0.1341097222171426,-0.2367753086600766,-0.1555428496304706,-0.7926120457104401,-1.2302701664882978,1.2003641868731882,-1.0904002399273969,-0.1685198619794341,0.1195611063938347,-0.1809047880505393
19,3,-0.1341097211858271,-0.2367752853395421,-0.1514131245434928,-0.7839370754153828,-1.214432426075482,0.9645031171332143,-0.9755292945443164,-0.1685198625437334,0.0945020159889878,-0.1809045546433761
19,4,-0.1341097183344233,-0.2367752620190075,-0.2255893405288273,-0.7839370754153828,-1.2258355991727092,1.0019176269269918,-0.9943772988865516,-0.1685198633488106,0.0720807245741273,-0.1809049971738245
19,5,-0.1341097202747639,-0.2367753086600766,-0.1649141488663052,-0.7926120457104401,-1.1870331351613093,0.9570202151744582,-0.9717087531235932,-0.1685198624907982,0.0984587144739631,-0.1809059036889919
20,1,-0.1341005184908717,-0.2351989651561692,0.682156000704979,0.5880528515993961,0.581408959333761,-0.6817353137930005,0.4579378465110671,-0.168456294806915,-0.4396522794827459,-0.1807309316638781
20,2,-0.1341032694229841,-0.235270026211216,0.682156000704979,0.5793778813043389,0.5776079016346848,-0.7212450361352299,0.4527164399027455,-0.1684564393425524,-0.4198687870578661,-0.1807289876296811
20,3,-0.1341024509824394,-0.2351989651561692,0.682156000704979,0.5793778813043389,0.5730149569149683,-0.6802387334012495,0.4611216310283365,-0.1684563495963616,-0.3987663951379945,-0.1807300437176423
20,4,-0.1341023241632472,-0.2351245516944158,0.682156000704979,0.5880528515993961,0.5917034906020916,-0.6859257388899037,0.452843791283436,-0.1684561119747352,-0.4000852946329863,-0.1807302250304696
20,5,-0.1340977165453306,-0.2351989651561692,0.682156000704979,0.5880528515993961,0.5750738631686345,-0.6877216353600049,0.4371795714584702,-0.1684568888708742,-0.4053608926129535,-0.1807296392179055
21,1,-0.1341097233034887,-0.2367761251556507,-1.6527270292402445,-1.1139329454393605,-1.3994172340971762,1.4957891562048555,-1.221699513419588,-0.1685198702884577,0.9676134816736498,-0.1809048067423414
21,2,-0.1341097232688398,-0.2367761171052744,-1.662098328476079,-1.1139329454393605,-1.3761357556903362,1.491898047186304,-1.220043945470608,-0.1685198703007921,0.9742079791486116,-0.1809048761066686
21,3,-0.1341097231547021,-0.2367761086289523,-1.5086631579368217,-1.0965396299977708,-1.4481974745686503,1.495489840126506,-1.2215721620388973,-0.1685198706777625,0.8581448235893194,-0.1809054787434516
21,4,-0.1341097225860519,-0.2367761171052744,-1.5313766459152,-1.1139329454393605,-1.3621985441270577,1.4769322432687917,-1.2136763764360692,-0.1685198700435682,0.9399165922788192,-0.1809049266504566
21,5,-0.1341097232423435,-0.2367760997692788,-1.5926871798987956,-1.1052579751443032,-1.503629566013508,1.4733404503285894,-1.2121481598677797,-0.1685198708062459,0.996629270563472,-0.1809040343232507
22,1,-0.1341097233034887,-0.2367762398628645,-1.192898024363277,-1.2702125353048168,-1.0261216925670955,1.2446629664690207,-1.0925652133991408,-0.1685198703061884,0.4031244978171019,-0.1809064959863173
22,2,-0.1341097232219618,-0.2367762424185395,-1.2176763748851445,-1.2789308804513493,-0.9961883631868726,1.1575619876691068,-1.049138392583585,-0.1685198701944078,0.3543252165023998,-0.1809032365039364
22,3,-0.1341097231424731,-0.2367762424185395,-1.4456054325702734,-1.2789308804513493,-1.0677749498528024,1.3018323374339134,-1.1400672783968002,-0.1685198706566912,0.4255457892319653,-0.1809049461826345
22,4,-0.1341097229427321,-0.2367762436324851,-1.166372482458457,-1.2702125353048168,-0.8922927860787976,1.037536240250668,-0.9862268105223416,-0.1685198699849798,0.4347780856969078,-0.1809043810848365
22,5,-0.134109723295336,-0.2367762344107578,-1.377306133054869,-1.2528625947147023,-1.1860828707365405,1.3835456268235231,-1.1750889080867637,-0.1685198707034591,0.4268646887269571,-0.1809047824493377
23,1,-0.1341097234889625,-0.2367759036212211,-2.491855399798109,-0.9923532367541332,-1.7513318260699546,1.4733404503285894,-1.2121481598677797,-0.1685198714119168,2.7520844983977386,-0.1809049645887708
23,2,-0.1341097235338023,-0.2367759036212211,-2.490584715155962,-0.9923532367541332,-1.7513318260699546,1.4733404503285894,-1.2121481598677797,-0.1685198714404401,2.7573600963777056,-0.1809049757385384
23,3,-0.1341097234808098,-0.2367759036212211,-2.495508618144282,-0.983678266459076,-1.7538658645360057,1.4733404503285894,-1.2121481598677797,-0.1685198714468643,2.725706508497902,-0.1809051886025306
23,4,-0.1341097234991533,-0.2367758943568992,-2.495349782564014,-0.9880157516066046,-1.7519653356864673,1.4733404503285894,-1.2121481598677797,-0.1685198714311893,2.774505789812602,-0.1809053393968595
23,5,-0.1341097234563517,-0.2367759036212211,-2.4942379335021347,-0.983678266459076,-1.752757222707108,1.4733404503285894,-1.2121481598677797,-0.1685198714147434,2.7388955034478206,-0.1809050481857916
24,1,-0.1341096219594192,-0.2367730951047532,0.3061921822097173,-0.6015891998132794,-0.7711340719207527,0.8025731187457447,-0.8511069956094274,-0.1685198461137861,0.4031244978171019,-0.1809042571704738
24,2,-0.134109619269031,-0.2367730213309344,0.2968208829738827,-0.6015891998132794,-0.8104116681445372,0.8399876285395228,-0.8749217037986026,-0.1685198480166257,0.4057622968070855,-0.1809042723411552
24,3,-0.1341096136355212,-0.2367731688785721,0.3017447859622028,-0.6015891998132794,-0.7804783387643144,0.7983826936488414,-0.8488146707569931,-0.1685198469656313,0.3767465079172632,-0.1809044017662776
24,4,-0.1341096180400127,-0.2367730213309344,0.306509853370254,-0.6015891998132794,-0.7819037354014678,0.7507914371911563,-0.8232170432381473,-0.1685198465382954,0.3899355028671811,-0.180904105961742
24,5,-0.1341096227033523,-0.2367730213309344,0.2995210878384453,-0.6015891998132794,-0.8134208388229723,0.7774305681643263,-0.8276743415623248,-0.168519846517995,0.3820221058972303,-0.180904641354122
