f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.qda_mda_10,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.max,ela_level.mmce_qda_25,nbc.nn_nb.mean_ratio,nbc.dist_ratio.coeff_var
6,2,-0.1340160467463488,-0.2301915827465731,0.5627119376888498,0.8524885131566388,-0.2598743867368486,-0.1800139783487465,-0.1682681919942856,-0.6627735261861378,0.4350404473877374,-0.415079618244855
6,3,-0.1335180187837246,-0.2298809321349852,0.5739503774765484,0.8788343808263815,-0.2166597636654064,-0.1797707136913709,-0.168244947381383,-0.8367854532396657,0.3741863784206269,-0.3602313145159807
6,4,-0.1339475861359251,-0.2272549335688692,0.6233995125424224,0.9227880700554028,-0.6886007551938174,-0.1793129880732593,-0.1680809849483044,-1.016857497155754,0.2943154129012775,-0.2698929319037175
6,5,-0.1340264068096183,-0.2324276582178245,0.4246664356299518,0.7733630905885106,0.1001438400022163,-0.1804620579419256,-0.1683652070951764,-0.3857396124690788,0.3589728611788408,-0.3118357524022682
7,1,-0.1341096275581624,-0.2367556943871515,0.6724740329487064,-0.2551795832382554,-1.50874590384464,-0.1809022229659687,-0.1685189373773281,-0.8722804234346638,0.1269667232417069,-0.1085743915246759
7,2,-0.134109555007361,-0.236759956273505,0.6689151936826018,-0.2991332724672767,-1.2158813359791831,-0.1809030316625063,-0.1685192198913228,-0.6974027654007703,0.2752985163490555,-0.2473083362506515
7,3,-0.1341095776514615,-0.236760696950737,0.6674167350442421,-0.2991332724672767,-1.0992951226569476,-0.1809031910163819,-0.1685195059977141,-0.4956874469755367,0.313332309453508,-0.2827984151340403
7,4,-0.1341096306724906,-0.2367650272013987,0.6588005978736733,-0.3782147852559552,-0.8667444891501936,-0.1809034890168628,-0.1685195503625291,-0.5684088493262647,0.4920911370444119,-0.4860597760116326
7,5,-0.1341095710294379,-0.2367633407966045,0.6614229004908028,-0.3518689175862123,-1.1673814712371335,-0.18090326515172,-0.1685193067155434,-0.7441522383405258,0.3779897577310713,-0.3537785729008189
8,1,-0.1340443656093626,-0.2320076600238394,0.6586132905438784,0.7865360244233822,0.123771979235523,-0.1804563041176992,-0.1683197283740863,0.0419314918316309,0.7849513439486647,-0.8183759691924587
8,2,-0.1340732641022442,-0.2306298834502188,0.6689151936826018,0.8348806915973606,0.0046985933624126,-0.1803024581134948,-0.1682810574814943,-0.2628058132571339,0.7164905163606571,-0.7699804070787462
8,3,-0.1340237143995628,-0.2298809321349852,0.670039037661372,0.8568794911015958,0.0124710075838949,-0.1802369900928738,-0.1683251815501157,-0.2065332995333562,0.6860634818771019,-0.731263957387776
8,4,-0.1340716915927682,-0.2315470987087573,0.660111749182238,0.8085348239276174,0.0448042507452615,-0.1804175466869186,-0.168353772763069,-0.0403129513031225,0.7735412060173316,-0.8183759691924587
8,5,-0.1340380281798629,-0.2315470987087573,0.6617975151503931,0.8085348239276174,0.1066726679482615,-0.1804000229267147,-0.1683700687851375,-0.0983169269876318,0.7621310680859984,-0.7990177443469736
9,1,-0.1340871371439666,-0.2333228672397859,-0.3004002380064049,0.7469733131393179,0.9687888533950886,-0.1806072408878328,-0.1684895137919158,1.00289288003768,1.0435811370589096,-1.0829383754140869
9,2,-0.134098626744297,-0.2333228672397859,-0.2530114835682759,0.7381913572494038,1.1049615505554604,-0.1806141486479909,-0.1684808600124062,1.0444479670952385,1.0359743784380209,-1.089391117029248
9,3,-0.1340953440121186,-0.2331599406535014,-0.3320551767417559,0.7469733131393179,0.94174085190433,-0.1806061838608202,-0.168484134630309,1.0176103067038986,1.0017439646440212,-1.0442219257231165
9,4,-0.1340978228175811,-0.2333228672397859,-0.2230423108010795,0.7381913572494038,1.0116925798976717,-0.1806161007899403,-0.1684892336895553,1.00289288003768,1.0321709991275765,-1.089391117029248
9,5,-0.1341021914841881,-0.2331599406535014,-0.2653737673347443,0.7469733131393179,1.0586379617954256,-0.1806087728146742,-0.1684812611112117,1.0037586110180456,1.0549912749902428,-1.09584385864441
10,1,-0.1254661293018877,0.065361524464315,0.6490606167243343,1.590919274160085,-1.9663856532055235,-0.1411206409648253,-0.1477740755811169,-1.1640317638179416,-0.4245232767727908,0.4786250954550349
10,2,-0.1041904569993225,0.0325448003916605,0.6509336900222843,1.5820934084907212,-2.0002733792111864,-0.1459643685263223,-0.1526353697538257,-1.0566811222525814,-0.4283266560832351,0.4850778370701968
10,3,-0.1318732818052881,-0.0462281155153076,0.6606736711716229,1.5293577633717856,-1.2068653354822632,-0.1584817532013687,-0.15846955785807,-0.643727444618092,-0.3636692078056718,0.459266870609544
10,4,-0.1303138646244126,0.126540266705199,0.64437793347946,1.6260470977197423,-2.1600742156048653,-0.1311861297748234,-0.1412118636215777,-1.434139829692076,-0.5196077595339093,0.5657371072597176
10,5,-0.1325189982606249,-0.0462281155153076,0.6634832811185477,1.511793851591957,-1.2845894776970874,-0.1607168431623934,-0.1653052069822403,-0.6238156320696764,-0.3066185181489974,0.4399086457640647
11,1,-0.1329355568746138,-0.0854533993621509,0.668165964363422,1.4941860300326788,-1.49102479941966,-0.167137904056296,-0.1653170056787123,-0.8601601897095426,-1.3601545871422154,1.5884966532628408
11,2,-0.1335702176056699,-0.0854533993621509,0.668165964363422,1.4897950520877214,-1.5647072862393137,-0.1674143645455543,-0.1670271916438281,-0.8913265050027117,-1.3905816216257791,1.6304394737613916
11,3,-0.1287887152664161,-0.0708387314363848,0.6588005978736733,1.5205758074818712,-1.7095850873277452,-0.1609312043369378,-0.1558857048041088,-1.0099316493128292,-1.295497138864652,1.4884791582278345
11,4,-0.1315398326372611,-0.063010320136589,0.6561782952565435,1.5381397192617,-1.8510430261587247,-0.1585444379594672,-0.154902018323943,-1.1025648642119692,-1.2460532078288749,1.4207253712686374
11,5,-0.1331810475531083,-0.0854533993621509,0.6664801983952674,1.4897950520877214,-1.5532041131915193,-0.167276586714387,-0.1665090216553819,-0.8835349261794212,-1.4134018974884457,1.6497976986068763
12,1,0.1054414638312323,3.084050815392333,-1.2659695230995125,2.206270923366382,-0.1588330018575768,1.3495774226271493,1.038700813855469,-0.2541485034534758,0.6176026542890941,-0.682868395274064
12,2,1.504965216567166,6.393728185480321,-0.3455413044869944,2.302960257714339,-0.0531281684454168,1.834342633865505,1.1972513879685656,-0.5770661591299228,0.3285458266952856,-0.392495022591789
12,3,10.218186701490971,4.456885246846811,-1.0331465121643562,2.417213503842124,-0.2356244543658234,8.435356387340635,8.87091098128205,-0.88959504304198,0.2334613439341671,-0.2827984151340403
12,4,2.492241146598296,3.7564723061358585,-1.12286672313615,2.3381319910534457,-0.0105353385116932,5.3834924734033605,5.149788819145686,-0.3710221858028599,0.3589728611788408,-0.4215323598600159
12,5,0.3714407222168361,5.028806804321929,-1.3461370602517626,2.311742213604253,0.0597272860505082,2.4921931872290104,2.05466826697578,-0.270597392080426,0.465467481871301,-0.5215498548950224
13,1,-0.1341094877945342,-0.2367620797839267,0.6670421203846523,-0.343086961696298,-0.6646617193916514,-0.1809011056387748,-0.1685193630614384,-0.8090820618679597,0.7279006542919902,-0.7732067778863334
13,2,-0.1341094617161123,-0.236760696950737,0.6674167350442421,-0.3254791401370197,-0.650360477224124,-0.180900897223298,-0.168519226720988,-0.9519276736283184,0.5301249301488644,-0.5538135629708307
13,3,-0.1341094555649066,-0.2367633407966045,0.6509336900222843,-0.3606508734761265,-0.4557392251182048,-0.1809019550003261,-0.1685195286842906,-0.4246975065855402,0.8762324473993389,-0.924846205842626
13,4,-0.1341096710058935,-0.2367633407966045,0.6483113874051545,-0.3606508734761265,-0.4778128815072152,-0.1809000807039487,-0.1685195094544323,-0.3961283842334686,0.8534121715366725,-0.90226161018956
13,5,-0.1341095772968195,-0.2367627248363162,0.6477494654157696,-0.3518689175862123,-0.4588481908067975,-0.1809016531020463,-0.1685195942326828,-0.1857557560045769,0.9523000336082356,-1.005505476032147
14,1,-0.1341096777114822,-0.2367741326883479,0.5190693298466204,-0.6419369206300826,-0.5496299889137123,-0.1809047923517124,-0.1685197402538458,-0.7476151622619872,0.180214033587937,-0.221497369790005
14,2,-0.1341096735638004,-0.2367740258185351,0.4514513837906335,-0.6243730088502538,-0.7392768959178826,-0.1809049617046257,-0.1685196816222305,-0.7155831159884523,0.1307701025521513,-0.1666490660611307
14,3,-0.1341096941371174,-0.2367747573805259,0.4370287193964202,-0.703498431418382,-0.720933998355184,-0.1809046879977189,-0.168519775799301,-0.4411463952124907,0.3855965163519601,-0.4118532474372737
14,4,-0.1341097160169031,-0.2367746799861657,0.2461625503353386,-0.6947164755284677,-0.6938859968644255,-0.1809047240443322,-0.1685197838148684,-0.457595283839441,0.3475627232475076,-0.3731367977463043
14,5,-0.1341096710976113,-0.2367740258185351,0.4816078638876249,-0.6243730088502538,-0.4221623956814012,-0.1809047312919012,-0.1685196742878824,-0.7181803089295499,0.2030343094506034,-0.1827809200990349
15,1,-0.1341096232188924,-0.2367664957774874,0.219002987515067,-0.3694328293660409,-0.175621416575979,-0.1809018079134601,-0.1685194197105542,-0.1892186799260417,0.7164905163606571,-0.7506221822332612
15,2,-0.1341096390595719,-0.236765539486468,0.1223524053408586,-0.343086961696298,-0.4401943966752397,-0.1809028351455089,-0.1685187989508209,-0.4454750501143198,0.5263215508384116,-0.5570399337784111
15,3,-0.1341076750068968,-0.2367591805835245,0.002850328931663,-0.2463537175688915,-0.2682685940960494,-0.180901863007858,-0.1685180046978542,-0.5640801944244356,0.3475627232475076,-0.415079618244855
15,4,-0.134109669385546,-0.236768163185097,0.3755919152236678,-0.4309943401543404,-0.5095243315308626,-0.1809036728025011,-0.1685194627807701,-0.380545226586884,0.6746533439457602,-0.7086793617347105
15,5,-0.134109670376098,-0.2367675712907491,0.0034122509210479,-0.3958226068152334,-0.111265826822105,-0.1809038318119643,-0.1685195420375736,0.0410657608512652,0.8039682405008868,-0.8216023400000458
16,1,-0.1341097252600171,-0.2367745989712657,-3.066180269759039,-0.729844299088125,1.5675756450180929,-0.1809047731912422,-0.1685198779271832,2.1041026870629898,-3.516670656164429,3.230719394321484
16,2,-0.1341097253496967,-0.2367745989712657,-3.0684279577165783,-0.7210623431982107,1.5675756450180929,-0.1809054683055412,-0.168519877998106,2.1041026870629898,-3.493850380301762,3.224266652706321
16,3,-0.1341097254821779,-0.2367745989712657,-3.0684279577165783,-0.729844299088125,1.5675756450180929,-0.1809047279860483,-0.1685198781319858,2.1041026870629898,-3.4748334837495403,3.2210402818987403
16,4,-0.1341097252049864,-0.2367745989712657,-3.067116806408013,-0.7210623431982107,1.5675756450180929,-0.1809057336502445,-0.1685198781417505,2.1041026870629898,-3.5204740354748734,3.2533039899745484
16,5,-0.1341097254210328,-0.2367745989712657,-3.069177187035758,-0.729844299088125,1.5675756450180929,-0.18090498274319,-0.1685198780160937,2.1041026870629898,-3.482440242370429,3.21781391109116
17,1,-0.1341096935277037,-0.2367749692459899,-0.0177534773457846,-0.6947164755284677,0.1918583278157088,-0.1809048344212633,-0.1685197702539561,-0.6679679120683328,-0.3256354147012278,0.294721959422921
17,2,-0.134109722924271,-0.2367760394349284,-0.3498493730722788,-1.0111742560215304,0.8553116057614464,-0.1809049446386582,-0.1685198634047009,0.7674140533781797,-0.4131131388414575,0.4528141289943884
17,3,-0.1341097187011768,-0.2367759029618793,0.1673061644916532,-0.9496127452332308,0.7328183576308834,-0.1809045081809293,-0.1685198532115964,-0.1433349379666521,-0.7440071388501545,0.7206029060235974
17,4,-0.1341097194593771,-0.2367759465361394,-0.1559862867344776,-0.9672205667925092,0.7732349115825916,-0.1809048974731578,-0.1685198545583597,0.301650785941374,-0.6070854836741391,0.6109062985658488
17,5,-0.1341097210817627,-0.2367761131661544,-0.3140736730814384,-1.0726918570303805,1.1926343829737818,-0.1809052238824796,-0.1685198624665149,1.297241413362055,-0.6679395526412579,0.7270556476387593
18,1,-0.1341096024886361,-0.2367701529059283,-0.0138200234200901,-0.4177774965400193,0.2524831587432711,-0.180904093484566,-0.1685193780056032,-0.648921830500285,-0.3598658284952274,0.3560230047669634
18,2,-0.134109709778056,-0.2367748312821302,-0.3683927987219816,-0.7386701647574888,0.7918887057141494,-0.1809047924256955,-0.1685198194096613,0.7578910125941554,-0.5081976216025761,0.5302470283763288
18,3,-0.1341096849938739,-0.236774234702378,0.1116758875425448,-0.6683266980792751,0.7741676012891701,-0.1809042822664233,-0.1685197736042901,-0.0792708454195823,-0.9379794836828445,0.9012796712481236
18,4,-0.1341096771204121,-0.2367745140802586,-0.170034336469101,-0.6947164755284677,0.5108382074653458,-0.1809046931987765,-0.1685197755503001,0.2808732424125945,-0.6375125181577027,0.6334908942189147
18,5,-0.1341097043279817,-0.2367752633190021,-0.3024606186341494,-0.7914058098764244,1.2268330055483048,-0.1809050897944687,-0.1685198020127477,1.2262514729720568,-0.7402037595397101,0.7689984681373099
19,1,-0.1341097217013673,-0.236775363203303,-0.3676435694028018,-0.808969721656253,1.0194649941191545,-0.1809050934256678,-0.1685198686373172,1.0219389616057275,0.8838392060202277,-0.8829033853440749
19,2,-0.1341097244284426,-0.2367754098443732,-0.3103275264855389,-0.8177516775461674,1.2840379742184151,-0.1809048121709414,-0.1685198695485217,1.1154379074852347,0.9218729991246802,-0.9151670934198832
19,3,-0.1341097233971271,-0.2367753865238381,-0.3054575359108696,-0.808969721656253,1.03905147795729,-0.1809045787637772,-0.1685198701128209,1.0228046925860932,0.906659481882894,-0.8958088685743986
19,4,-0.1341097205457233,-0.236775363203303,-0.3929300589251239,-0.808969721656253,1.0779135490647018,-0.1809050212942274,-0.1685198709178981,1.0219389616057275,0.906659481882894,-0.9119407226123027
19,5,-0.1341097224860638,-0.2367754098443732,-0.3213786589434426,-0.8177516775461674,1.0312790637358071,-0.1809059278093987,-0.1685198700598857,1.00289288003768,0.9028561025724496,-0.899035239381979
20,1,-0.134100520702169,-0.2351990663047048,0.6775313308531711,0.5799405121131477,-0.6708796507688374,-0.1807309557835456,-0.1684563023759237,-0.2801204328644501,0.6784567232562045,-0.7312639573877827
20,2,-0.1341032716342821,-0.2352701273613638,0.6775313308531711,0.5711585562232333,-0.7119179978582647,-0.1807290117493404,-0.1684564469115612,-0.3121524791379868,0.6366195508413162,-0.6796420244664826
20,3,-0.1341024531937373,-0.2351990663047048,0.6775313308531711,0.5711585562232333,-0.6693251679245411,-0.180730067837306,-0.1684563571653703,-0.2957035905110347,0.6670465853248714,-0.711905732542291
20,4,-0.134102326374545,-0.2351246528412633,0.6775313308531711,0.5799405121131477,-0.6752322027328678,-0.1807302491501341,-0.1684561195437437,-0.303495169334327,0.6860634818771019,-0.7280375865801951
20,5,-0.1340977187566271,-0.2351990663047048,0.6775313308531711,0.5799405121131477,-0.6770975821460233,-0.1807296633375675,-0.1684568964398836,-0.2731945850215236,0.6518330680830937,-0.6925475076968063
21,1,-0.1341097255147887,-0.2367762263399657,-2.0758864171329936,-1.1430353237085942,1.5908928876825394,-0.1809048308627436,-0.1685198778575452,1.9370166078523885,-0.9760132767872884,1.1303519985863624
21,2,-0.1341097254801398,-0.2367762182895892,-2.086937549590897,-1.1430353237085942,1.5868512322873698,-0.1809049002270711,-0.1685198778698796,1.9612570753026308,-0.9417828629932888,1.08195643647265
21,3,-0.1341097253660021,-0.2367762098132669,-1.9059986690089492,-1.125427502149316,1.590581991113681,-0.1809055028638566,-0.16851987824685,1.891998596873366,-0.6793496905725912,0.8722423339798967
21,4,-0.1341097247973519,-0.2367762182895892,-1.932783617169631,-1.1430353237085942,1.571306403844404,-0.1809049507708593,-0.1685198776126557,1.8764154392267816,-0.839091621611273,0.978712570630064
21,5,-0.1341097254536435,-0.2367762009535933,-2.0050842464704925,-1.1342533678186797,1.5675756450180929,-0.1809040584436496,-0.1685198783753334,2.020992512947872,-0.7592206560919321,0.9303170085163452
22,1,-0.1341097255147887,-0.2367763410471822,-1.5336316973765352,-1.3012422590654007,1.3300506664095906,-0.1809065201067266,-0.1685198778752759,1.116303638465601,-0.2533712078027757,0.4205504209185801
22,2,-0.1341097254332618,-0.2367763436028572,-1.5628516408245514,-1.3100681247347643,1.239579764871536,-0.1809032606243319,-0.1685198777634953,1.0487766219970676,-0.3636692078056718,0.5366997699914897
22,3,-0.1341097253537731,-0.2367763436028572,-1.831637659080344,-1.3100681247347643,1.3894319110617166,-0.1809049703030373,-0.1685198782257787,1.3136903019890036,-0.5005908629816873,0.6238117817961725
22,4,-0.1341097251540321,-0.2367763448168029,-1.5023513733007738,-1.3012422590654007,1.1149102407589582,-0.1809044052052369,-0.1685198775540673,1.0660912416043835,-0.3750793457370051,0.5141151743384247
22,5,-0.134109725506636,-0.2367763355950753,-1.7510955072685035,-1.2836783472855722,1.474306674360304,-0.1809048065697398,-0.1685198782725467,1.410652171789976,-0.2571745871132201,0.4011921960730955
24,1,-0.1341096241707191,-0.2367731962889996,0.2341748812284597,-0.6243730088502538,0.8708564342044108,-0.1809042812908736,-0.1685198536828736,0.8089691404357383,0.7279006542919902,-0.7538485530408421
24,2,-0.1341096214803309,-0.236773122515179,0.2231237487705561,-0.6243730088502538,0.9097185053118234,-0.1809042964615551,-0.1685198555857132,0.8738989639631741,0.7317040336024346,-0.7538485530408421
24,3,-0.1341096158468211,-0.2367732700628201,0.2289302759942005,-0.6243730088502538,0.8665038822403804,-0.180904425886678,-0.1685198545347187,0.8366725318074445,0.7507209301546567,-0.7506221822332612
24,4,-0.1341096202513127,-0.236773122515179,0.2345494958880496,-0.6243730088502538,0.8170713277917524,-0.1809041300821412,-0.1685198541073828,0.8089691404357383,0.7697378267068872,-0.7764331486939076
24,5,-0.1341096249146522,-0.236773122515179,0.2263079733770707,-0.6243730088502538,0.8447411224202301,-0.1809046654745234,-0.1685198540870825,0.8306124149448836,0.7507209301546567,-0.7732067778863334
