f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_distr.kurtosis,ic.eps.s,ela_level.qda_mda_10,nbc.nn_nb.mean_ratio,ela_level.qda_mda_50,ic.m0
4,5,-0.134109631098861,-0.2367644263004808,0.6352199037823031,-0.0834508475325436,-0.2878826750613934,0.0089616289400781,1.3076661134517222,0.3514338437734935,0.5423088792715912,0.3451593797229514
5,1,-0.1341096850044571,-0.2367753453794961,0.6824244127959399,-0.8400449953292582,-0.320967804153926,-0.924529723871954,-0.8611483509107261,-0.7869601946769677,0.549558183323631,-1.375033383677425
5,2,-0.1341096850044571,-0.2367753453794961,0.6824244127959399,-0.8400449953292582,-0.3209491883391989,-0.924529723871954,-0.821975383234455,-0.7641161671495277,0.6273673801488618,-1.3623030024496716
5,3,-0.1341096850044571,-0.2367753453794961,0.6824244127959399,-0.8400449953292582,-0.3205306772451471,-0.924529723871954,-0.8415618670725905,-0.7526941533858119,0.5251521930150959,-1.435502694509261
5,4,-0.1341096850044571,-0.2367753453794961,0.6824244127959399,-0.8400449953292582,-0.3209967620879461,-0.924529723871954,-0.9559718044128112,-0.7755381809132434,0.8001424600558182,-1.4418678851231377
5,5,-0.1341096850044571,-0.2367753453794961,0.6824244127959399,-0.8400449953292582,-0.3207706144127419,-0.924529723871954,-0.9192860092874142,-0.7793455188344904,0.7544718445279656,-1.5087023865688505
6,1,-0.1339235292171033,-0.2295555616441399,0.5910125064520714,0.8818724086159656,-0.3080332602916347,0.7525113012201596,-0.4265149476454301,0.1686816235540249,0.2902747417289955,-1.1076953778945706
6,2,-0.134016046730436,-0.2301915183768547,0.5627272649399315,0.8558084200600705,-0.3047106821001431,0.7359641333093815,-0.2598743867368479,0.4351952780407507,-0.2026779338097337,-0.9167396594782476
6,3,-0.1335180187678128,-0.2298808677697568,0.5739664337527023,0.8818724086159656,-0.3083276659541719,0.7525113012201596,-0.2166597636654057,0.3742778713009334,-0.1432336405830042,-0.9071918735574324
6,4,-0.1339475861200124,-0.2272548692415953,0.6234187765288934,0.9253558295233844,-0.3136579942377207,0.7896702156931166,-0.6886007551938166,0.2943237749549064,-0.1492747272930381,-1.080643317785591
6,5,-0.1340264067937054,-0.2324275938157872,0.4246728080230647,0.7775295744305315,-0.2956861488051788,0.6864051590928114,0.100143840002217,0.3590485196159707,0.0474230559856513,-0.6509929513488659
7,1,-0.1341096275422494,-0.2367556299225594,0.6724964803446589,-0.2400085387916214,-0.2939597043578879,-0.2884334811172251,-1.508745903844639,0.1268009064203921,0.2586194473684205,-0.8387660744582506
7,2,-0.1341095549914479,-0.2367598918088513,0.6689374102206148,-0.2834919596990402,-0.2920567544079985,-0.3297395037573474,-1.2158813359791822,0.2752870853487135,-0.1930121950736802,-0.7019144762598869
7,3,-0.1341095776355485,-0.2367606324860726,0.6674388543789123,-0.2834919596990402,-0.2661338876630929,-0.3131923358465691,-1.0992951226569467,0.3133604645611078,-1.0097671182702022,-0.4823154000811114
7,4,-0.1341096306565775,-0.2367649627366718,0.6588221582891215,-0.3617273653476526,-0.2978607517551611,-0.4123515490375917,-0.8667444891501928,0.4923053468593378,-0.5071487039954199,-0.4918631860019301
7,5,-0.1341095710135249,-0.2367632763319018,0.661444631012101,-0.3356633767917573,-0.3030814535742053,-0.3792984779739176,-1.1673814712371324,0.378085209222172,-0.1067454768544024,-0.7082796668737635
8,1,-0.1340443655934496,-0.2320075956278725,0.6586348388089087,0.7905615687084793,-0.3089199246523441,0.6864051590928114,0.1237719792355236,0.785470366794742,-0.0825811300142691,0.2401337345939748
8,2,-0.1340732640863312,-0.2306298190741654,0.6689374102206148,0.8383889877085472,-0.3094425464139441,0.7277111817329334,0.0046985933624133,0.7169382842124391,-0.1152029982484494,-0.0144738899611225
8,3,-0.1340237143836499,-0.2298808677697568,0.6700613271018923,0.8601524181527196,-0.3121997554174251,0.7277111817329334,0.0124710075838955,0.6864795808425306,-0.1142364243748441,0.0237172537221413
8,4,-0.1340716915768552,-0.2315470343194471,0.6601333946506113,0.8123249991526517,-0.3109035431327178,0.6864051590928114,0.0448042507452622,0.7740483530310263,-0.2616389400996607,0.1526123636531592
8,5,-0.13403802816395,-0.2315470343194471,0.661819269972527,0.8123249991526517,-0.3062178736184251,0.6864051590928114,0.1066726679482622,0.7626263392673105,-0.2212844808766369,0.1303341965045871
9,1,-0.1340871371280536,-0.2333228028248098,-0.30044089988086,0.7514221458937096,-0.1965941670124083,0.6946581106692592,0.9687888533950892,1.0443693454389906,-1.5776292690133469,0.1732992331482621
9,2,-0.134098626728384,-0.2333228028248098,-0.2530490713870103,0.7427341497084113,-0.1952345230627048,0.6864051590928114,1.1049615505554609,1.0367546695965133,-1.5276090710542698,0.1796644237621388
9,3,-0.1340953439962056,-0.2331598762408802,-0.3320978920368307,0.7514221458937096,-0.2040308402586063,0.6946581106692592,0.9417408519043308,1.0024886283053662,-1.576662695139741,0.1335167918115255
9,4,-0.1340978228016681,-0.2333228028248098,-0.223077954552955,0.7427341497084113,-0.2035537238218949,0.6864051590928114,1.011692579897672,1.0329473316752749,-1.5556397133888251,0.1971686979503033
9,5,-0.1341021914682751,-0.2331598762408802,-0.265412157081058,0.7514221458937096,-0.1895525627231982,0.6946581106692592,1.058637961795426,1.0557913592027062,-1.5749711908609323,0.1971686979502998
10,1,-0.1254661292859928,0.0653615845622879,0.6490815453180534,1.5863385793008895,-0.2831425370521582,1.496019708742359,-1.9663856532055224,-0.4252630921592605,0.2047329539149222,-1.0201740069537586
10,2,-0.1041904569834722,0.0325448609639464,0.6509547401201821,1.5776071431346648,-0.2696440029510953,1.491872600575194,-2.000273379211185,-0.4290704300804991,0.5957120857882868,-0.8976440876366174
10,3,-0.1318732817893797,-0.0462280538044857,0.6606953530912497,1.5254357260419475,-0.2436708045589643,1.462966637678685,-1.2068653354822625,-0.3643456854194349,-0.5982482915827244,-0.4759502094672347
10,4,-0.1303138646085075,0.1265403259189313,0.6443985583127323,1.6210905640420836,-0.2346697134010638,1.5827582298108276,-2.160074215604864,-0.5204465401902334,0.2496786390375709,-1.0901911037064096
10,5,-0.1325189982447152,-0.0462280538044857,0.6635051452944425,1.5080597336713508,-0.216288320044524,1.4381665181914585,-1.2845894776970863,-0.3072356166008478,-0.3604711186758073,-0.4886805906949882
11,1,-0.1329355568587032,-0.0854533370843906,0.6681881322997636,1.4906403013198275,-0.2322689627758773,1.4381665181914585,-1.491024799419659,-1.3618682207840518,3.8470249531282894,-0.0001522110798963
11,2,-0.133570217589758,-0.0854533370843906,0.6681881322997636,1.486296303227178,-0.2314174616207638,1.429913566615011,-1.5647072862393128,-1.3923269241539689,4.18846717397938,0.030082444336018
11,3,-0.1287887152505142,-0.070838669369856,0.6588221582891215,1.516747729856649,-0.2506069192313871,1.4712195892551327,-1.709585087327744,-1.2971434761229876,-0.6115386823447977,-0.3247769323876483
11,4,-0.1315398326213534,-0.0630102581832073,0.6561996855661415,1.534123722227246,-0.2588013250844432,1.479472540831581,-1.851043026158724,-1.247648083146886,-0.1205191545532788,-0.3661506713778506
11,5,-0.1331810475371972,-0.0854533370843906,0.6665022569778482,1.486296303227178,-0.2123176357106788,1.429913566615011,-1.5532041131915182,-1.4151709516814004,4.044930953748985,0.0380389326033639
12,1,0.1054414638466432,3.084050831859999,-1.2660728203780784,2.195106472004751,4.455542749159735,2.487364252105292,-0.1588330018575761,0.6179474982602277,0.3335289225728351,-0.6318973795072322
12,2,1.504965216579643,6.393728154111915,-0.3455848946121557,2.290761310004887,1.1341456276914057,2.4625641326180654,-0.0531281684454161,0.3285898162460621,0.3654258604018119,-0.8928701946762099
12,3,10.218186701485184,4.456885243472359,-1.0332347064735117,2.4037921403756197,4.997540126517674,2.8466977637438364,-0.2356244543658227,0.2334063682150892,0.5128283761266279,-0.9644785890823266
12,4,2.4922411466087038,3.756472312884751,-1.1229607374954644,2.325556734727007,5.50448047737124,2.7682121942518165,-0.0105353385116925,0.3590485196159707,0.2402545437699187,-0.7703402753590687
12,5,0.3714407222316893,5.02880679268127,-1.346245557909176,2.2994493061901853,5.264286135743413,2.607135211858493,0.0597272860505088,0.4656539814106677,0.2636939602048486,-0.5777932592892765
13,1,-0.1341094877786212,-0.2367620153192423,0.6670642154184866,-0.3269753806064589,-0.3180899370920282,-0.4288574521904877,-0.6646617193916506,0.7283602979761549,-0.2452071842483694,-0.9374265289733504
13,2,-0.1341094617001993,-0.2367606324860726,0.6674388543789123,-0.3095559482549355,-0.3193840809528768,-0.4206045006140397,-0.6503604772241233,0.530378726071732,-0.1963952036312991,-1.0297217928745737
13,3,-0.1341094555489936,-0.2367632763319018,0.6509547401201821,-0.3443513729770557,-0.3160042763679647,-0.445404620101266,-0.4557392251182041,0.8768464769044763,-0.8495574987201151,-0.4568546376256046
13,4,-0.1341096709899804,-0.2367632763319018,0.6483322673972021,-0.3443513729770557,-0.3158843077841674,-0.445404620101266,-0.4778128815072144,0.8540024493770448,-0.8437580554784836,-0.4839066977345842
13,5,-0.1341095772809064,-0.2367626603716225,0.6477703089565636,-0.3356633767917573,-0.3155209546596776,-0.445404620101266,-0.4588481908067967,0.9529932353292564,-0.86840568925542,-0.4584459352790737
14,1,-0.1341096776955692,-0.2367740682234893,0.5190818260503388,-0.6226278907921647,-0.2324585682962467,-0.5693226880216324,-0.5496299889137114,0.1801036373177407,0.1039676275915641,-0.8324008838443739
14,2,-0.1341096735478874,-0.236773961353678,0.4514594936935016,-0.6052518984215678,-0.2273309455508384,-0.5362696169579583,-0.7392768959178817,0.1306082443416307,1.3080770306354317,-0.8133053120027401
14,3,-0.1341096941212043,-0.2367746929156583,0.4370358937171124,-0.6835307440511068,-0.225974059499613,-0.6188816622382027,-0.7209339983551832,0.3856998850646492,-0.3698952139434595,-0.4839066977345842
14,4,-0.1341097160009901,-0.2367746155212992,0.2461573433802231,-0.6748427478658083,-0.1087282109747459,-0.5858285911745285,-0.6938859968644246,0.3476265058522549,-0.2106521682669781,-0.6430364630815165
14,5,-0.1341096710816982,-0.236773961353678,0.4816179300077697,-0.6052518984215678,-0.2141268171123127,-0.5114694974707321,-0.4221623956814004,0.2029476648451721,0.3642176430598048,-0.8339921814978395
15,1,-0.1341096232029793,-0.2367664313127391,0.2189960187493606,-0.3530393691623542,-0.1717420543516252,-0.3049393842701211,-0.1756214165759783,0.7169382842124391,-0.259947435820851,-0.3820636479125424
15,2,-0.1341096390436589,-0.2367654750217336,0.1223391669595321,-0.3269753806064589,1.2652830108504645,-0.1975684842605329,-0.4401943966752389,0.526571388150485,-0.0709822435310046,-0.6653146302300922
15,3,-0.1341076749909837,-0.236759116118882,0.0028293385837366,-0.2312771026253965,0.9451144396800604,-0.0736504163401663,-0.2682685940960486,0.3476265058522549,0.2085992494093437,-0.8403573721117198
15,4,-0.134109669369633,-0.2367680987203246,0.3755951042072992,-0.4139422224212962,-0.2386569451257776,-0.3792984779739176,-0.5095243315308619,0.6750575670788064,-0.1282517455421218,-0.5014109719227452
15,5,-0.134109670360185,-0.2367675068259853,0.0033912970243751,-0.379146797699176,0.0592188431715205,-0.2966864326936731,-0.1112658268221043,0.8045070564009349,-0.5941403526199016,-0.2929509793182612
17,1,-0.1341096935117907,-0.2367749047811192,-0.0177758042396765,-0.6748427478658083,0.034039230066463,-0.5280166653815103,0.1918583278157095,-0.3262723062070491,0.6843952386915778,-0.1163169397831643
17,2,-0.134109722908358,-0.2367759749700423,-0.3498932426570511,-0.9879146904030376,0.1055232691442084,-0.8336647270152615,0.8553116057614469,-0.4138410783955448,0.0578137251269082,1.0325999660217122
17,3,-0.1341097186852638,-0.2367758384969951,0.1672958422106151,-0.9270118371440954,-0.2151010447497017,-0.8419176785917097,0.7328183576308841,-0.7450794775433348,0.5290184885095174,0.4772370849609076
17,4,-0.1341097194434641,-0.2367758820712546,-0.1560175806367562,-0.944431269495619,0.0765019034591568,-0.7841057527986914,0.7732349115825922,-0.6080153123787292,0.1919258500896516,0.8607398194470229
17,5,-0.1341097210658497,-0.2367760487012672,-0.3141152219363978,-1.048774103681053,0.736843462410867,-0.7923587043751393,1.1926343829737822,-0.6689327191185548,0.0885024456138785,1.395415831012728
18,1,-0.1341096024727231,-0.2367700884411273,-0.0138420951552068,-0.4008667881624221,0.063980354893961,-0.255380410053551,0.2524831587432717,-0.3605383474981963,0.7225749066989893,-0.0431172477235713
18,2,-0.1341097097621429,-0.2367747668172615,-0.3684378711981229,-0.718326168773227,0.1078598986297791,-0.5858285911745285,0.7918887057141499,-0.5090245264265177,-0.0040470027838338,1.0198695847939587
18,3,-0.1341096849779608,-0.236774170237518,0.1116619565873999,-0.6487353193289865,-0.2078588033462098,-0.5858285911745285,0.7741676012891706,-0.9392537115265276,0.5017127765801666,0.6475059338821277
18,4,-0.1341096771044991,-0.2367744496153945,-0.1700665416527197,-0.6748427478658083,0.1101179280087238,-0.5197224490471801,0.5108382074653465,-0.6384740157486463,0.2419460480487279,0.953035083348246
18,5,-0.1341097043120687,-0.2367751988541271,-0.302501414163201,-0.7704975858659442,0.7413588316941371,-0.5280166653815103,1.2268330055483052,-0.7412721396220963,0.0247085699559248,1.476572011339667
19,1,-0.1341097216854542,-0.2367752987384266,-0.3676885932772716,-0.787873578236541,-0.2005076249528329,-0.7675585848879133,1.019464994119155,0.8844611527469534,-1.561439156630457,0.1844383167225463
19,2,-0.1341097244125295,-0.2367753453794961,-0.3103688323321409,-0.7965615744218395,-0.1976959474544095,-0.7758528012222434,1.2840379742184156,0.9225345319593476,-1.519634836597026,0.2576380087821358
19,3,-0.134109723381214,-0.2367753220589614,-0.3054985258466071,-0.787873578236541,-0.1935522049910635,-0.7758528012222434,1.0390514779572906,0.9073051802743848,-1.5778709124817478,0.2274033533662178
19,4,-0.1341097205298102,-0.2367752987384266,-0.3929767231060058,-0.787873578236541,-0.1715407277627239,-0.7675585848879133,1.0779135490647025,0.9073051802743848,-1.5399328879427383,0.2003512932572417
19,5,-0.1341097224701508,-0.2367753453794961,-0.3214206816646988,-0.7965615744218395,-0.1911183595841398,-0.7758528012222434,1.0312790637358076,0.9034978423531465,-1.5749711908609323,0.2321772463266253
20,1,-0.134100520686256,-0.2351990018626113,0.677554106310406,0.5861764584493335,-0.2952448850486827,0.5046339006215443,-0.6708796507688366,0.6788649050000449,0.027125004639939,-0.4170721962888715
20,2,-0.1341032716183691,-0.2352700629182431,0.677554106310406,0.5774884622640352,-0.2957247593838722,0.5005074248333204,-0.7119179978582639,0.6369841878664206,0.0203589875247012,-0.3932027314868302
20,3,-0.1341024531778242,-0.2351990018626113,0.677554106310406,0.5774884622640352,-0.295006326830327,0.4963809490450961,-0.6693251679245402,0.6674428912363292,-0.0233784802559409,-0.3677419690313198
20,4,-0.1341023263586319,-0.2351245884002453,0.677554106310406,0.5861764584493335,-0.29632322335362,0.5005074248333204,-0.6752322027328669,0.6864795808425306,0.005135449015417,-0.369333266684789
20,5,-0.134097718740714,-0.2351990018626113,0.677554106310406,0.5861764584493335,-0.2927841501315976,0.5046339006215443,-0.6770975821460224,0.6522135395513748,-0.0047719331890383,-0.3756984572986657
21,1,-0.1341097254988757,-0.2367761618750769,-2.076042252818422,-1.1183649531252935,-0.1475697636656939,-1.0732479112795468,1.59089288768254,-0.9773270907389132,-0.0685658088469909,1.2808423999629328
21,2,-0.1341097254642267,-0.2367761538247005,-2.08709410215098,-1.1183649531252935,-0.1526387810684426,-1.0649949597030983,1.5868512322873702,-0.943061049447766,-0.2227343416870447,1.2887988882302823
21,3,-0.134109725350089,-0.2367761453483783,-1.906143484265371,-1.1009455207737704,-0.1785492372701967,-1.0567007433687683,1.5905819911136814,-0.6803547328822706,-0.3179418682371722,1.1487646947249766
21,4,-0.1341097247814388,-0.2367761538247005,-1.932930169935808,-1.1183649531252935,-0.1549485210438518,-1.0649949597030983,1.5713064038444042,-0.8402629255743077,-0.0340107928655996,1.2474251492400763
21,5,-0.1341097254377305,-0.2367761364887048,-2.0052354892979665,-1.1096769569399951,-0.1692447772797052,-1.0649949597030983,1.567575645018093,-0.7603088292282891,-0.2787956263561554,1.3158509483392584
22,1,-0.1341097254988757,-0.2367762765822917,-1.5337523576022345,-1.274879204403445,0.0555708329596131,-1.1310598370725649,1.330050666409591,-0.2539328857035077,-0.5675595710957542,0.5997670042780487
22,2,-0.1341097254173488,-0.2367762791379667,-1.5629741965154382,-1.28361064056967,-0.030807236849114,-1.1476070049833431,1.2395797648715363,-0.3643456854194349,-0.2319167934862956,0.540888991099682
22,3,-0.13410972533786,-0.2367762791379667,-1.8317776506208716,-1.28361064056967,-0.011803247911143,-1.1476070049833431,1.389431911061717,-0.5014098505840405,-0.3604711186758073,0.6268190643870284
22,4,-0.1341097251381191,-0.2367762803519123,-1.5024700044066892,-1.274879204403445,-0.0358983174396875,-1.1476070049833431,1.1149102407589586,-0.3757676991831506,-0.2466570450587772,0.6379581479613127
22,5,-0.134109725490723,-0.2367762711301849,-1.751230274129348,-1.257503212032848,-0.0177727191669915,-1.1393127886490129,1.4743066743603044,-0.2577402236247463,-0.4017921517724363,0.6284103620404976
23,1,-0.1341097256843494,-0.2367759403406455,-3.065651066782884,-0.996602686588336,-0.3188063012217148,-1.0567007433687683,1.567575645018093,-3.482555442914176,0.7172587503941593,3.4338681251069727
23,2,-0.1341097257291892,-0.2367759403406455,-3.064152510941182,-0.996602686588336,-0.31878423803389,-1.0567007433687683,1.567575645018093,-3.532050835890277,0.7141173853049428,3.4402333157208496
23,3,-0.1341097256761967,-0.2367759403406455,-3.06995941482778,-0.9879146904030376,-0.3182161109474013,-1.0567007433687683,1.567575645018093,-3.478748104992937,0.7092845159369155,3.402042172037589
23,4,-0.1341097256945403,-0.2367759310763235,-3.069772095347567,-0.9922586884956868,-0.3190076278106162,-1.0567007433687683,1.567575645018093,-3.493977456677891,0.717742037330962,3.460920185215952
23,5,-0.1341097256517386,-0.2367759403406455,-3.068460858986077,-0.9879146904030376,-0.318782859084651,-1.0567007433687683,1.567575645018093,-3.4863627808354143,0.7278910630038192,3.4179551485722808
24,1,-0.1341096241548061,-0.2367731318241545,0.2341688966466006,-0.6052518984215678,-0.3153561702256111,-0.689093647774834,0.8708564342044114,0.7283602979761549,-1.7040088029872464,0.5997670042780487
24,2,-0.1341096214644179,-0.236773058050335,0.2231170473140427,-0.6052518984215678,-0.315341691258601,-0.6932407559419991,0.909718505311824,0.7321676358973934,-1.8013911207529856,0.6029495995849872
24,3,-0.1341096158309081,-0.236773205597974,0.2289239512006411,-0.6052518984215678,-0.3155154388627214,-0.6849465396076688,0.866503882240381,0.7512043255035863,-1.7535457140095208,0.5679410512086617
24,4,-0.1341096202353996,-0.236773058050335,0.2345435356070263,-0.6052518984215678,-0.3157257286216765,-0.6932407559419991,0.817071327791753,0.7702410151097877,-1.7112581070392872,0.5838540277433535
24,5,-0.1341096248987392,-0.236773058050335,0.2263014784776612,-0.6052518984215678,-0.3160566764390486,-0.6932407559419991,0.8447411224202306,0.7512043255035863,-1.7777100608496543,0.5743062418225383
