f_id,i_id,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.h.max,ic.eps.ratio,ela_level.qda_mda_10,ela_meta.lin_simple.coef.max,nbc.nb_fitness.cor,ic.eps.s,ela_meta.lin_simple.intercept,nbc.nn_nb.mean_ratio
7,2,-0.2250832101779889,0.7111913792358351,0.15417870747021,-0.1942021537934977,-1.394018189855486,-0.1678300618810264,0.3523143911437135,-0.2417603934570304,-0.1794082438585747,0.3337115891116892
7,3,-0.2250839500847039,0.7099084985919069,0.2374966301141949,-0.1942021537934977,-1.274425853457562,-0.1678303479570344,0.2559353728417241,-0.2244934387528642,-0.1794084031750403,0.3647206653462149
7,4,-0.2250882758306616,0.7025319348893191,0.4663100296140958,-0.2764162526513932,-1.0358790064558347,-0.1678303923171379,0.0578962941390036,-0.32796598776561,-0.1794087011055626,0.5104633236484671
7,5,-0.2250865911802125,0.7047769760161934,0.248688589872341,-0.2490267694116724,-1.3442677779139498,-0.1678301486960266,0.285861278067912,-0.2934751380946948,-0.1794084772929744,0.4174360949449038
8,1,-0.2203358576809745,0.7023715748088281,0.4414390079293239,0.9344728013766676,-0.019822516419069,-0.1676305915490011,-0.2206786765694889,0.8185856404334672,-0.1789616211875802,0.7492332106542896
8,2,-0.2189595143905985,0.7111913792358351,0.3071354908315568,0.9847325031215556,-0.1419661559934824,-0.1675919247631051,-0.1590665187508649,0.8616884375877567,-0.1788078113002824,0.6934168734321489
8,3,-0.2182113421997831,0.7121535397187816,0.3929405156440186,1.0076027216267225,-0.1339933335669543,-0.1676360441459247,-0.2862516159621673,0.8616884375877567,-0.1787423586489419,0.6686096124445338
8,4,-0.2198757754819034,0.7036544554527563,0.49739880672006,0.9573430198818343,-0.1008263922725967,-0.1676646323226041,-0.3509443816717221,0.8185856404334672,-0.1789228728554988,0.7399304877839339
8,5,-0.2198757754819034,0.7050976961771759,0.5185391751521166,0.9573430198818343,-0.0373627257574314,-0.1676809266140994,-0.2519248423203624,0.8185856404334672,-0.178905353209175,0.7306277649135783
9,1,-0.2216496967037741,-0.1186720373052999,0.2611241007147283,0.8933429273783532,0.8469827377930864,-0.1678003589362899,-0.2175980686785575,0.8271975879168415,-0.1791125225237794,0.960094929049038
9,2,-0.2216496967037741,-0.0781009369410668,0.2835080202310205,0.8842130996317797,0.9866665867058624,-0.1677917060757774,-0.2233191976188586,0.8185856404334672,-0.1791194286622708,0.9538931138021344
9,3,-0.2214869396079213,-0.1457728909082856,0.2449579366196256,0.8933429273783532,0.8192373157487682,-0.1677949803459288,-0.1837113818783147,0.8271975879168415,-0.1791114657449145,0.9259849451910674
9,4,-0.2216496967037741,-0.0524433240625003,0.2536627942092976,0.8842130996317797,0.8909927175875227,-0.1678000788636751,-0.2325610212916512,0.8185856404334672,-0.1791213803459351,0.9507922061786824
9,5,-0.2214869396079213,-0.0886847022534754,0.2922128778206925,0.8933429273783532,0.939148565043754,-0.1677921071319879,-0.1753497318886442,0.8271975879168415,-0.1791140540909854,0.969397651919394
11,1,-0.0739340555312591,0.710549938913871,-0.8916477543744482,1.670154321195571,-1.6762561037545876,-0.1646281877309158,0.815285748466517,1.603047936694059,-0.1656463477553914,-0.9996786889727644
11,2,-0.0739340555312591,0.710549938913871,-0.8692638348581533,1.665589407322284,-1.7518384603580763,-0.1663381920810377,0.8267280063471178,1.5944359892106847,-0.1659227433427516,-1.0244859499603864
11,3,-0.0593345910565212,0.7025319348893191,-1.2012919743498571,1.6975894535740244,-1.9004518703885636,-0.1551978884232093,1.104422803372487,1.6375387863649744,-0.1594411051216122,-0.9469632593740755
11,4,-0.0515143235522895,0.7002868937624445,-1.2211887916976751,1.7158491090671717,-2.0455572385513783,-0.1542143064066619,1.1009021086399944,1.6461507338483492,-0.157054899061706,-0.9066514602692012
11,5,-0.0739340555312591,0.7091066981894517,-0.8916477543744482,1.665589407322284,-1.740038683166814,-0.1658200771201974,0.8658957352461003,1.5944359892106847,-0.1657849978563246,-1.0430913957010977
12,1,3.092272964763696,-0.9453282522366144,-2.102866510422841,2.410446404026494,-0.3097143398476377,1.0392617698669884,2.105620367925126,2.697884820255472,1.3507129146539447,0.612793275222393
12,2,6.398507320061962,-0.1573188167036407,-2.368986442449898,2.510965807516269,-0.2012839548468535,1.1977955065354269,1.738587942062752,2.672005918067931,1.8353643223524951,0.3771242958400224
12,3,4.463679254220391,-0.7460006721862511,-3.5105663377809284,2.6297448664991925,-0.3884858254217377,8.870640187512887,2.3674720386542774,3.0728490136816013,8.434828421037984,0.2996016052537185
12,4,3.763994944080977,-0.8228131507414593,-2.939776390115413,2.5475307676412973,-0.1575928879494783,5.149913193850821,2.370112559703647,2.9909493931147093,5.383680963043417,0.4019315568276375
12,5,5.035005849056931,-1.0139623666867796,-2.2806943154689594,2.520095635262843,-0.085518573213662,2.055121331257092,2.1720734810009272,2.822865708107946,2.4930604386402786,0.488756970284304
13,1,-0.2250853314793501,0.7095877784309248,0.5819602804482834,-0.2398969416650987,-0.8285856233660993,-0.1678302050359379,0.0680182914949203,-0.3451898827323592,-0.1794063182869968,0.7027195963025045
13,2,-0.2250839500847039,0.7099084985919069,0.5620634631004681,-0.2215916370332186,-0.8139156301012874,-0.1678300687099664,0.1577960071734875,-0.3365779352489846,-0.1794061099204476,0.5414723998829929
13,3,-0.2250865911802125,0.6957968115086954,0.7560574322416894,-0.2581565971582459,-0.614276156541019,-0.1678303706412016,-0.3025348290999457,-0.3624568374365254,-0.1794071674491518,0.8236549936171417
13,4,-0.2250865911802125,0.6935517703818207,0.7212380018830071,-0.2581565971582459,-0.6369189722323596,-0.1678303514133855,-0.3262995185442728,-0.3624568374365254,-0.1794052935927845,0.8050495478764303
13,5,-0.2250859758606999,0.6930706901403477,0.7784413517579817,-0.2490267694116724,-0.6174652855116299,-0.1678304361826329,-0.4103561052825384,-0.3624568374365254,-0.1794068656217457,0.8856731460861862
14,1,-0.2250973718452898,0.5829033148430028,-0.7473958286027707,-0.5505849798809994,-0.7105878514534808,-0.1678305821882889,0.7479524617075914,-0.4917652288993949,-0.1794100041344412,0.2561888985253853
14,2,-0.2250972650866523,0.5250133257857371,-1.0943465811053388,-0.5323253243878522,-0.9051247186607708,-0.1678305235629002,0.8227672247730634,-0.4572743792284796,-0.1794101734475972,0.2158770994205039
14,3,-0.2250979958876086,0.5126655995879269,-0.4949549585023363,-0.6145850723844807,-0.8863088577341641,-0.1678306177299694,0.5195473909371215,-0.5434799735370595,-0.1794098998049459,0.4236379101918076
14,4,-0.2250979185737607,0.3492586775675567,-0.5869777387359931,-0.605455244637907,-0.8585634356898458,-0.1678306257446856,0.7505929827569612,-0.5089891238661441,-0.1794099358430969,0.3926288339572819
14,5,-0.2250972650866523,0.5508312987447946,-0.8058427295619864,-0.5323253243878522,-0.579833563658417,-0.1678305162293309,0.8333293089705426,-0.431395477040939,-0.1794099430889644,0.2747943442660966
15,1,-0.2250897428790094,0.3260064658963559,-0.0137006889020009,-0.2672864249048196,-0.326935636288939,-0.1678302616790378,0.4997434830668493,-0.2158814912694896,-0.179407020396816,0.6934168734321489
15,2,-0.2250887875828073,0.2432606643629788,-0.4153676891110667,-0.2398969416650987,-0.598330511687962,-0.1678296409852267,1.2025621690407249,-0.1038400545107862,-0.1794080473877117,0.5383714922595341
15,3,-0.2250824352949487,0.1409509330096947,-0.751126481855486,-0.1393318890365901,-0.4219716796131564,-0.1678288468166066,1.3130239662726853,0.0254683369520833,-0.1794070754782799,0.3926288339572819
15,4,-0.2250914085520363,0.4600674931868657,0.2113820573451845,-0.3312865174083008,-0.6694480877325943,-0.1678303047446798,0.4108459410714062,-0.2934751380946948,-0.1794088848480554,0.6593068895741713
15,5,-0.2250908172734285,0.1414320132511678,0.0310671501305889,-0.2947215572832733,-0.2609206665972849,-0.1678303839930666,0.6379307513171925,-0.207269543786115,-0.1794090438201895,0.764737748771549
16,1,-0.2250978376431395,-2.4865489858360057,1.472342856763118,-0.6419745556242016,1.4612089775328263,-0.167830719847006,-1.6465600432290717,-0.6900122599666783,-0.1794099849784691,-2.7578933114701742
16,2,-0.2250978376431395,-2.488473306801898,1.4872654697739822,-0.6328447278776279,1.4612089775328263,-0.1678307199179213,-1.6324772642991,-0.6986242074500528,-0.1794106799295829,-2.739287865729463
16,3,-0.2250978376431395,-2.488473306801898,1.4661251013419256,-0.6419745556242016,1.4612089775328263,-0.1678307200517868,-1.6324772642991,-0.6900122599666783,-0.1794099397838876,-2.723783327612204
16,4,-0.2250978376431395,-2.487350786238461,1.4997009806163668,-0.6328447278776279,1.4612089775328263,-0.1678307200615506,-1.6443596090212638,-0.6900122599666783,-0.1794109452119939,-2.760994219093626
16,5,-0.2250978376431395,-2.489114747123862,1.4885090208582206,-0.6419745556242016,1.4612089775328263,-0.1678307199359071,-1.6368781327147164,-0.6900122599666783,-0.1794101944812224,-2.7299851428591078
17,1,-0.2250982075326716,0.1233113241556801,-1.1465757266433596,-0.605455244637907,0.0500194080373189,-0.1678306121852134,0.9407104983115724,-0.448662431745105,-0.1794100461941158,-0.1562318153937631
17,2,-0.2250992766083064,-0.1610070985549345,0.2138691595136614,-0.9344485874856878,0.7305795303657742,-0.167830705326066,0.8139654879418324,-0.7676059067918833,-0.1794101563856361,-0.2275526907331633
17,3,-0.2250991402772285,0.2817470836808285,-0.069660487692737,-0.8704484949822067,0.6049278489236879,-0.1678306951340439,0.6788588275824206,-0.7762178542752579,-0.17940972003037,-0.4973316539735046
17,4,-0.2250991838061588,0.0049655847532923,0.2486885898723438,-0.8887537996140868,0.6463865255416348,-0.1678306964806642,0.8958216404722892,-0.7158911621542189,-0.1794101092312083,-0.385698979529223
17,5,-0.2250993502628308,-0.130378323181146,0.5272440327417858,-0.998403030850436,1.0766000236771016,-0.1678307043879796,1.452091408206151,-0.7245031096375935,-0.1794104355639021,-0.4353135015044601
18,1,-0.2250933962029867,0.1266788858459919,-1.1813951570020418,-0.3175461266497075,0.1122074229642391,-0.1678302199785157,0.9459915404103114,-0.1641667466318252,-0.1794093054313609,-0.1841399840048301
18,2,-0.225098069712334,-0.1768827465235476,0.3108661440842721,-0.651150032509508,0.6655212993653027,-0.1678306613356984,0.7444317669750985,-0.5089891238661441,-0.1794100042084069,-0.3050753813194672
18,3,-0.2250974737531961,0.2341201397749894,0.0609123761523147,-0.5780201122594532,0.6473432642328187,-0.1678306155351916,0.6295691013275215,-0.5089891238661441,-0.1794094941688997,-0.6554779427695712
18,4,-0.2250977528404434,-0.0070614212835358,0.2225740171033334,-0.605455244637907,0.3772240404220394,-0.167830617480995,0.9437911062025032,-0.4400074245243136,-0.1794099050047824,-0.410506240516845
18,5,-0.2250985012997635,-0.1204359981907011,0.5359488903314578,-0.7059746481276826,1.1116804423538265,-0.1678306439406323,1.504021655510419,-0.448662431745105,-0.1794103015073698,-0.4942307463500527
19,1,-0.225098601080156,-0.1762413062015835,0.271072509388636,-0.72423430362083,0.8989655400140516,-0.1678307105581265,-0.1661079082158507,-0.6986242074500528,-0.1794103051377164,0.8298568088640453
19,2,-0.2250986476727061,-0.1271711215713251,0.3369807168532825,-0.7333641313674035,1.1703604154130745,-0.1678307114692342,-0.2356416291825831,-0.7072792146708443,-0.1794100239490174,0.8608658850985711
19,3,-0.2250986243764311,-0.1230017594785582,0.3108661440842721,-0.72423430362083,0.9190570525289028,-0.1678307120334735,-0.2136372871045026,-0.7072792146708443,-0.1794097905966479,0.8484622546047567
19,4,-0.225098601080156,-0.1978899170678741,0.2785338158940695,-0.72423430362083,0.958921164661544,-0.1678307128384653,-0.1669880818989738,-0.6986242074500528,-0.1794102330232096,0.8484622546047567
19,5,-0.2250986476727061,-0.1366323663202966,0.3369807168532825,-0.7333641313674035,0.911084230102374,-0.167830711980544,-0.2189183292032427,-0.7072792146708443,-0.1794111393255673,0.8453613469813048
20,1,-0.2235239439829427,0.7185679429384232,0.232522425777241,0.719693603638523,-0.8349638813073219,-0.1677671510472189,0.250654330742984,0.6289074971121416,-0.1792362083761682,0.6624077971976231
20,2,-0.2235949311156986,0.7185679429384232,0.2797773669783079,0.7105637758919493,-0.8770603837193917,-0.1677672955675073,0.2387719860208216,0.6246015233704544,-0.1792342647983447,0.6282978133396524
20,3,-0.2235239439829427,0.7185679429384232,0.2387401811984333,0.7105637758919493,-0.8333693168220164,-0.1677672058308471,0.2194081649921105,0.6202955496287668,-0.179235320638383,0.6531050743272675
20,4,-0.2234496079308699,0.7185679429384232,0.2374966301141949,0.719693603638523,-0.8394286618661779,-0.167766968234455,0.2400922465455058,0.6246015233704544,-0.1792355019086461,0.6686096124445338
20,5,-0.2235239439829427,0.7185679429384232,0.2636112028832053,0.719693603638523,-0.8413421392485445,-0.1677677450480915,0.2189680781505489,0.6289074971121416,-0.1792349162336049,0.64070144383346
21,1,-0.2250994633189088,-1.6387252402798742,0.5235133794890704,-1.071532951100491,1.485127444812411,-0.1678307197773754,-1.924694927096002,-1.017610742234248,-0.1794100426364315,-0.68648701900409
21,2,-0.225099455276907,-1.6481864850288457,0.5608199120162296,-1.071532951100491,1.4809815771506174,-0.1678307197897085,-1.918093624472578,-1.0089987947508732,-0.179410111984475,-0.6585788503930231
21,3,-0.2250994468094025,-1.4932786472745,0.5832038315325246,-1.0532276464686108,1.4848085319153506,-0.1678307201666388,-1.974864827034024,-1.0003437875300818,-0.1794107144797855,-0.4446162243748157
21,4,-0.225099455276907,-1.5162101387847189,0.4986423578042985,-1.071532951100491,1.4650359322975597,-0.167830719532512,-1.897409542919183,-1.0089987947508732,-0.1794101625163975,-0.5748543445598085
21,5,-0.2250994379589455,-1.5781091298542609,0.6118055064700119,-1.0624031233539173,1.4612089775328263,-0.1678307202951086,-2.015792903299253,-1.0089987947508732,-0.1794092703986708,-0.5097352844673121
22,1,-0.2250995779067968,-1.1744828072583116,-1.1764209526650853,-1.236006797955015,1.217559524178122,-0.1678307197951042,-1.3737062014608796,-1.077937434355287,-0.1794117314838474,-0.0973145705481705
22,2,-0.2250995804598132,-1.1994989798149138,-1.4077214543334655,-1.2451822748403214,1.1247558711333328,-0.1678307196833355,-1.3336582988787746,-1.095204389059453,-0.1794084727666492,-0.1872408916282819
22,3,-0.2250995804598132,-1.429615695319557,-1.2647130796460266,-1.2451822748403214,1.2784718875167984,-0.1678307201455698,-1.3952704566973977,-1.095204389059453,-0.1794101820439902,-0.2988735660725635
22,4,-0.225099581672496,-1.1477026738163076,-1.3007760610889447,-1.236006797955015,0.9968717994118188,-0.1678307194739297,-1.2892095278810531,-1.095204389059453,-0.1794096170788522,-0.1965436144986376
22,5,-0.2250995724603617,-1.3606608607084096,-1.1726902994123698,-1.2177471424618675,1.3655351084144869,-0.1678307201923328,-1.5123335565527838,-1.0865493818386616,-0.1794100183491307,-0.1004154781716224
23,1,-0.2250992420149337,-2.4859075455140416,1.525815553385377,-0.9435784152322614,1.4612089775328263,-0.1678307209007152,-1.7345774115413914,-1.0003437875300818,-0.1794102004458055,-2.7268842352356555
23,2,-0.2250992420149337,-2.4846246648701134,1.555660779407103,-0.9435784152322614,1.4612089775328263,-0.1678307209292355,-1.760542535193526,-1.0003437875300818,-0.1794102115929557,-2.7671960343405297
23,3,-0.2250992420149337,-2.489595827365336,1.553173677238626,-0.9344485874856878,1.4612089775328263,-0.167830720935659,-1.7336972378582685,-1.0003437875300818,-0.1794104244069768,-2.723783327612204
23,4,-0.2250992327602491,-2.489435467284845,1.5830189032603543,-0.9390135013589748,1.4612089775328263,-0.1678307209199857,-1.756581753619471,-1.0003437875300818,-0.1794105751659058,-2.736186958106011
23,5,-0.2250992420149337,-2.488312946721407,1.595454414102739,-0.9344485874856878,1.4612089775328263,-0.1678307209035415,-1.7504205378376094,-1.0003437875300818,-0.1794102840232014,-2.7299851428591078
24,1,-0.2250964364200657,0.3389956324161298,1.0445612837850418,-0.5323253243878522,0.7465251752188304,-0.167830695605271,-1.067845846575568,-0.6167461167518689,-0.1794094931935791,0.7027195963025045
24,2,-0.2250963627229911,0.3295343876671584,1.0806242652279625,-0.5323253243878522,0.7863892873514724,-0.1678306975079086,-1.090730362336771,-0.6210736203622645,-0.1794095083606991,0.7058205039259563
24,3,-0.2250965101171403,0.3345055501623808,1.047048385953519,-0.5323253243878522,0.7420603946599743,-0.1678306964570257,-1.0581639360612118,-0.6124186131414731,-0.1794096377554382,0.7213250420432158
24,4,-0.2250963627229911,0.3393163525771118,1.0918162249861088,-0.5323253243878522,0.6913532440272543,-0.1678306960297352,-1.0713665413080609,-0.6210736203622645,-0.1794093420203445,0.7368295801604821
24,5,-0.2250963627229911,0.3322605090355061,1.0545096924589494,-0.5323253243878522,0.7197364918656954,-0.167830696009437,-1.084569146554908,-0.6210736203622645,-0.1794098772870379,0.7213250420432158
