f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ela_level.qda_mda_10,ic.eps.ratio,ela_level.mmce_qda_50,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_meta.lin_w_interact.adj_r2,disp.ratio_median_02
6,2,-0.1340154491853322,-0.2300303460734166,0.5800641057781594,-0.2755092140882564,0.9220956879556036,-0.4635440279913289,0.1073076270768719,0.6035367666896578,0.8999124274244371,-0.3490967223495741
6,3,-0.1335174212619124,-0.229719706625591,0.5895930270479449,-0.2335578258372655,0.9482466573535115,-0.5306514244795972,0.1241348301778722,0.8471658474618552,0.938778143019901,-0.4508098429005385
6,4,-0.1339469885802977,-0.2270938024292358,0.6315202806350013,-0.6917032025639136,0.9918751912990218,-0.6508683556119551,0.6525860787085178,1.3818269523239144,1.0957107173360383,-0.2528569535771373
6,5,-0.1340258092477861,-0.232266341187462,0.4630171895142937,0.0739850851538116,0.8435556098638863,-0.2280505875539703,-0.1176117059754279,0.6288918293944563,0.5612254772353958,-0.0092927994326746
7,1,-0.1341090299897792,-0.2365942218213887,0.6731299035130649,-1.487874153687035,-0.177378235430446,-0.6776289738434739,1.851299508773659,1.1833960268081,1.1406185819946628,0.0933325464147108
7,2,-0.1341089574389834,-0.236598483554584,0.6701124117776328,-1.2035705009357156,-0.221006769375956,-0.5878779773131511,1.1076912740279343,-0.0182134665932346,1.0106307264736996,0.0062150306064861
7,3,-0.1341089800830822,-0.2365992242051984,0.6688418889416615,-1.0903922952226113,-0.221006769375956,-0.6076396646225798,0.8579807180863751,-0.1339648398107939,0.8906042518406498,0.0595802104471269
7,4,-0.134109033104107,-0.2366035543002452,0.6615363826348261,-0.8646395008935375,-0.2995032625186768,-0.4919514534986326,0.7883597709051381,0.999296223690646,0.7740071050542586,-0.3422550326264158
7,5,-0.1341089734610591,-0.2366018679560548,0.6637597975977757,-1.1564883673590645,-0.2733522931207688,-0.5487663045132402,1.2083975887697984,0.8879544265956599,0.9469432093214692,-0.2245779693880789
8,1,-0.1340437680461167,-0.2318463580868321,0.6613775672803296,0.096922534845001,0.8566310945628405,-0.0123188344260405,-0.2413109165575897,0.239746736577328,-0.020780448740373,-1.0907358883400151
8,2,-0.1340726665367234,-0.2304686310259749,0.6701124117776328,-0.01867013925665,0.904618123408002,-0.1119506746110768,-0.1082347149344127,0.658656468221828,0.1583611059160292,-0.9954083448639984
8,3,-0.1340231168379425,-0.229719706625591,0.6710653039046116,-0.0111249255424432,0.9264541828552548,-0.1288304491878804,-0.1110606574399239,0.5616457935252074,0.1191687876685027,-0.974427163046311
8,4,-0.1340710940273712,-0.2313858133228105,0.6626480901163009,0.0202631635086577,0.8784671540100936,-0.0131422380639333,-0.1723322290366953,0.217698855964457,-0.0438059357107948,-1.0574396650206408
8,5,-0.1340374306171159,-0.2313858133228105,0.6640774283067689,0.0803230646737454,0.8784671540100936,-0.0786028272764159,-0.2011054618200851,0.4304609038786369,0.1428474799430503,-1.0314412440726364
10,1,-0.1254655324139141,0.0655121399298259,0.6532779842010117,-1.9321363371795424,1.6550637752299715,-0.9353543125039396,2.806724979500676,1.0963068983872666,1.2717495467978452,0.6060031630034292
10,2,-0.1041898617861537,0.0326965951824166,0.6548661377459761,-1.9650334689734847,1.646303200481672,-0.830370348672599,2.615331600718308,0.6784995607734123,1.245784635958859,0.7200313250560795
10,3,-0.1318726844129483,-0.0460734898847589,0.6631245361797901,-1.1948180530272352,1.5939576767368595,-0.8213129086557774,0.773202442921031,-1.422663461632962,1.121185724196931,0.8582334574638932
10,4,-0.1303132673548289,0.126688683607714,0.6493076003386011,-2.120163062937581,1.6899317344271825,-1.1033286546340837,3.295099225225887,1.3487551314046151,1.275178874644504,0.5462524060878406
10,5,-0.1325184008174548,-0.0460734898847589,0.6655067664972366,-1.2702701901693054,1.576523697138254,-0.8027863268031881,0.9328681944824292,-0.9673747269772256,1.0730118330176794,0.7651864772289293
11,1,-0.1329349593986525,-0.0852973641037739,0.6694771503596472,-1.470671066418643,1.5590461325906522,-0.8414862977841525,1.2521996976052263,-1.0996620106544368,0.904811467205378,1.8379634258202684
11,2,-0.1335696200797486,-0.0852973641037739,0.6694771503596472,-1.5421996924293258,1.5546876376910006,-0.8904788142387778,1.373201417613945,-1.0996620106544368,0.9575577955135076,1.800562188666999
11,3,-0.128788118116891,-0.0706832213811572,0.6615363826348261,-1.6828424760621437,1.5852406869375566,-0.8958309378850823,1.6152048576313824,-1.0996620106544368,1.1982639500837329,1.689270702503612
11,4,-0.1315392352711701,-0.0628550914087435,0.659312967671876,-1.8201653656607109,1.602674666536162,-0.8604245814556885,1.92849911994695,-1.0599758255512728,1.261788165909932,1.6600794930181335
11,5,-0.1331804500578221,-0.0852973641037739,0.6680478121691795,-1.531032776132299,1.5546876376910006,-0.9168277306513496,1.3538051758715708,-1.0996620106544368,1.0308800909015885,1.8334022993381616
12,1,0.105442042542335,3.084092949082506,-0.970450200170446,-0.177421435803565,2.2658632504671115,-0.2955696858611851,0.0033900140332911,0.5043213039317506,-0.7711500418544744,-0.9762516136391532
12,2,1.5049656851088182,6.39365138023962,-0.1900315481750094,-0.0748065292903505,2.361837308157434,-0.4754833807407753,-0.0410543544624805,0.8284251489409166,0.1150862545177188,-0.8763629436810311
12,3,10.218186484134428,4.456878045377908,-0.7730427145313891,-0.2519681472999305,2.4752453454463623,-0.594465206416294,0.1459716586295517,0.8648041519521529,-0.5034991684890749,-0.6756733784683655
12,4,2.4922415374223346,3.7564902752068665,-0.8491152693351768,-0.0334587581364961,2.396748852303641,-0.423608951553525,-0.0950041659313357,0.6928306831717729,-0.6138908648862742,-0.8978002381469301
12,5,0.3714412799886785,5.028779049871275,-1.0384231718949164,0.0347499738399355,2.370554297956737,-0.1992314602277201,-0.1334112936198781,0.7821245996538928,-0.8328779430943286,-0.8873096472380864
13,1,-0.134108890226162,-0.2366006069886937,0.6685242582326687,-0.668463944324156,-0.2646353033214661,-0.576350326382651,0.60981158532964,1.0588255013453942,0.964089848554762,-0.836681143286709
13,2,-0.1341088641477421,-0.2365992242051984,0.6688418889416615,-0.6545807510900153,-0.2471577387738642,-0.668983235645598,0.6416676644826783,1.4182059553351507,1.0983235385525405,-0.6916373211557368
13,3,-0.1341088579965369,-0.2366018679560548,0.6548661377459761,-0.4656485996862723,-0.2820692829200714,-0.3577366605220961,0.3157851128243778,0.8603945758295748,0.5429357287198833,-0.7960871175959656
13,4,-0.1341090734375068,-0.2366018679560548,0.6526427227830262,-0.4870770066346205,-0.2820692829200714,-0.3215069004548102,0.3484119035698283,0.9188214594536772,0.5207267483796182,-0.7828598507978576
13,5,-0.1341089797284402,-0.2366012520179021,0.6521662767195369,-0.4686666851719548,-0.2733522931207688,-0.323153707730596,0.2429528673414232,-0.0259302248077402,0.3775114854501152,-0.846715621547342
14,1,-0.134109080143095,-0.2366126594599731,0.5430601281804923,-0.5567947813538928,-0.561274466191737,-0.5005971916965077,0.542245869061502,1.4027724389061444,0.9493927292119396,-0.4348459002131671
14,2,-0.1341090759954135,-0.2366125525940008,0.4857277852072825,-0.7408979959805432,-0.5438404865931316,-0.5985822246057583,0.74057565217558,1.3068641582401648,0.926367242241518,-0.4708787994218049
14,3,-0.1341090965687289,-0.2366132841297017,0.4734990029110577,-0.7230912916150146,-0.6223805646848489,-0.3569132568842033,0.5232349831153337,0.5307787606671899,0.4704299399619592,-0.5926608764940368
14,4,-0.1341091184485129,-0.2366132067381228,0.3116661566791999,-0.6968339478895745,-0.6136635748855462,-0.3523845368757926,0.6331898369661443,0.915514277361745,0.6165846267600271,-0.4772643764967537
14,5,-0.1341090735292246,-0.2366125525940008,0.5112970572812071,-0.4330532764408984,-0.5438404865931316,-0.4787769952923469,0.3236206806805681,1.0907949282340526,0.861699917133099,-0.4453364911220109
15,1,-0.1341090256505095,-0.236605022823558,0.2886379302772183,-0.1937190974262523,-0.2907862727193742,-0.2025250747792917,-0.027823805459404,0.323528682906229,0.220252308481915,-0.8959757875540879
15,2,-0.1341090414911878,-0.2366040665669046,0.2066892073570624,-0.450558172257858,-0.2646353033214661,-0.3412685877642389,0.384121540684928,0.8890568206263008,0.436789866799499,-0.709881827084162
15,3,-0.1341070774386672,-0.2365977078924792,0.1053650111883425,-0.2836580448995998,-0.1686176606821468,-0.5026557007912399,0.2208591350256058,1.121661961092065,0.4211129395004884,-0.7235652065304786
15,4,-0.1341090718171595,-0.2366066901712465,0.4214075666362301,-0.5178614785885843,-0.3518923712124861,-0.310802653162203,0.3526508173280954,0.8240155728183433,0.4637345855946738,-0.782403738149647
15,5,-0.1341090728077114,-0.2366060982981693,0.1058414572518318,-0.1312447278726186,-0.3169808270662788,-0.1020698309563633,-0.1294292837257485,-0.1019954129221356,-0.0147382996772126,-0.8599428883454491
16,1,-0.1341091276916261,-0.2366131257261342,-2.496824572235595,1.4985214343960909,-0.6485315340827571,2.7819014107633864,-1.234758159176942,-1.0996620106544368,-1.8709844726756872,2.069212538463044
16,2,-0.1341091277813058,-0.2366131257261342,-2.498730356489552,1.4985214343960909,-0.6398145442834544,2.764198232548689,-1.234758159176942,-1.0996620106544368,-1.872290883283938,2.064195299332727
16,3,-0.134109127913787,-0.2366131257261342,-2.498730356489552,1.4985214343960909,-0.6485315340827571,2.7831365162202264,-1.234758159176942,-1.0996620106544368,-1.873107389914095,2.0587219475542
16,4,-0.1341091276365955,-0.2366131257261342,-2.497618649008077,1.4985214343960909,-0.6398145442834544,2.7436131416013687,-1.234758159176942,-1.0996620106544368,-1.87131107532775,2.069212538463044
16,5,-0.1341091278526418,-0.2366131257261342,-2.4993656179075376,1.4985214343960909,-0.6485315340827571,2.7518471779802973,-1.234758159176942,-1.0996620106544368,-1.870494568697593,2.078334791427255
17,1,-0.1341090959593152,-0.2366134959875519,0.0878953221937355,0.1630186069814543,-0.6136635748855462,-0.3857323842104534,-0.2382280701879406,0.6476325279153949,0.3009231635414068,-0.4713349120700155
17,2,-0.1341091253558802,-0.2366145661380314,-0.1936843013284271,0.8070780496261629,-0.9277803023034192,0.2083533405292464,-0.860963036857015,-0.7854797119210581,-0.1733038872536635,-0.467686010884331
17,3,-0.1341091211327864,-0.2366144296698867,0.2448048924362046,0.6881654814902605,-0.8666742038103071,-0.3836738751157213,-0.6775336778629061,-0.1185313233817876,0.7333450748724497,-0.3139760484373575
17,4,-0.1341091218909866,-0.2366144732425809,-0.0293104094246265,0.7274005928041365,-0.8841517683579091,0.1684182640914426,-0.6965445638090744,-0.2199515742009815,0.1652197616093464,-0.3887785227438963
17,5,-0.1341091235133721,-0.2366146398666078,-0.16335056861961,1.1345403248227457,-0.9888428158475344,0.6155264394672659,-1.08536856218104,-1.1812391689220512,-0.0792423234596001,-0.2756625859876669
18,1,-0.1341090049202548,-0.2366086798205738,0.0912304446381604,0.2218712739522683,-0.3387733015645355,-0.3696760132715427,-0.3077205654371092,0.5054236979623915,0.344361316265749,-0.3495528349977846
18,2,-0.1341091122096663,-0.2366133580286503,-0.2094070214235733,0.7455091057182333,-0.6572921088310563,0.2544639442512459,-0.8302630250925945,-0.8703640522806048,-0.1813056522292001,-0.1839839436973357
18,3,-0.1341090874254861,-0.2366127614703372,0.197636732150766,0.7283060184498419,-0.5874690205386416,-0.3313877441095246,-0.6906357749339135,-0.0259302248077353,0.7054205481210868,-0.1388287915244859
18,4,-0.1341090795520249,-0.2366130408381778,-0.0412215610118585,0.4726741778125085,-0.6136635748855462,0.1820044241166749,-0.5903148159882566,-0.1868797532816774,0.1849792220591413,-0.2364368982415553
18,5,-0.1341091067595924,-0.2366137900499961,-0.1535040166408312,1.1677392651652567,-0.709637632575869,0.5558296757200343,-1.1087468138175438,-1.2363588704542212,-0.067811230637405,-0.0124855879701485
19,1,-0.1341091241329766,-0.2366138899307075,-0.2087717600055877,0.9664329632702144,-0.7270716121744744,0.226056518743943,-0.9864605744881384,-1.0996620106544368,-1.3105343217360583,-0.8234538764886018
19,2,-0.1341091268600517,-0.2366139365701016,-0.1601742615296814,1.22327203810182,-0.7357886019737772,0.243347995139693,-1.1119581121192614,-1.0996620106544368,-1.33355980870648,-0.871345704550715
19,3,-0.1341091258287363,-0.2366139132504046,-0.1560450623127745,0.9854469018300158,-0.7270716121744744,0.2231746060113179,-0.996094469393291,-1.0996620106544368,-1.3172296761033442,-0.8097704970422832
19,4,-0.1341091229773327,-0.2366138899307075,-0.2302118328626053,1.0231729704010506,-0.7270716121744744,0.2515820315186217,-1.0151053553394591,-1.0996620106544368,-1.328987371577602,-0.8339444673974445
19,5,-0.1341091249176731,-0.2366139365701016,-0.1695443674449706,0.9779016881158084,-0.7357886019737772,0.2087650423481928,-0.9922409114312296,-1.0996620106544368,-1.2889785466999184,-0.7892454278728064
20,1,-0.1340999231345026,-0.2350376496790411,0.6774179180844686,-0.6745001152955216,0.6515639095342445,-0.3890259987620248,0.4497604779720353,0.1041522708081844,0.5344440597662528,-0.7418097124589027
20,2,-0.1341026740663992,-0.235108708181999,0.6774179180844686,-0.7143388437065348,0.6428469197349417,-0.3836738751157213,0.4444939487572188,0.0181655364179968,0.5305248279414998,-0.7158112915108992
20,3,-0.1341018556259187,-0.2350376496790411,0.6774179180844686,-0.6729910725526803,0.6428469197349417,-0.3869674896672927,0.4529717762737528,0.1559647902484271,0.5257890894865905,-0.6975667855824751
20,4,-0.1341017288067365,-0.2349632388897749,0.6774179180844686,-0.6787254349754777,0.6515639095342445,-0.3865557878483463,0.4446224006892872,0.0655684797356614,0.5450586459582911,-0.7463708389410103
20,5,-0.1340971211891813,-0.2350376496790411,0.6774179180844686,-0.6805362862668872,0.6515639095342445,-0.3807919623830962,0.4288228130448364,0.1239953633597688,0.5279120067249983,-0.7509319654231158
21,1,-0.1341091279463977,-0.236614753036352,-1.657167793012991,1.5211570755387114,-1.058665904139949,1.246253626093199,-1.244392054082095,-1.0996620106544368,-1.507965624907973,1.344905653104606
21,2,-0.1341091279117488,-0.2366147449862648,-1.6665378989282806,1.5172335644073247,-1.058665904139949,1.2174344987669488,-1.2427221789652017,-1.0996620106544368,-1.4839603299813628,1.3590451451991352
21,3,-0.1341091277976111,-0.2366147365102471,-1.5131222664847332,1.5208552669901436,-1.0411883395923474,1.2351376769816456,-1.2442636021500262,-1.0996620106544368,-1.558262433325632,0.9298431432329572
21,4,-0.1341091272289609,-0.2366147449862648,-1.5358328621777222,1.5021431369789098,-1.058665904139949,1.1824398441565025,-1.2362995823617666,-1.0996620106544368,-1.4695898132906031,1.0931314712923534
21,5,-0.1341091278852526,-0.2366147276508919,-1.5971355890133427,1.4985214343960909,-1.0499489143406464,1.2182579024048414,-1.234758159176942,-1.0996620106544368,-1.6154178974366085,1.214913548364584
22,1,-0.1341091279463977,-0.2366148677394462,-1.1973973417458388,1.2679397032899251,-1.2157024753743872,0.5426552175137483,-1.11414179496443,-1.0445423091222663,-1.1230643994520564,0.6420360622120669
22,2,-0.1341091278648708,-0.2366148702950294,-1.2221725370472811,1.1801134156565565,-1.2244630501226863,0.5698275375642128,-1.070339686129001,-0.9056406612611956,-1.092200448832129,0.8828635404672651
22,3,-0.1341091277853821,-0.2366148702950294,-1.4500725707496522,1.325585136066467,-1.2244630501226863,0.6418753558798382,-1.1620543656260558,-1.1261194673898784,-1.166012648198304,1.4484432242484129
22,4,-0.1341091275856412,-0.2366148715089314,-1.1708751775449355,1.059088187680676,-1.2157024753743872,0.6200551594756766,-1.006884431687062,-0.9750914851917262,-0.9850747789555566,0.7729403922485097
22,5,-0.1341091279382451,-0.2366148622875353,-1.3817819683161892,1.4079788698256068,-1.198268495775782,0.6274657922167132,-1.1973786469449492,-1.0996620106544368,-1.2879987387437304,0.8928980187278983
23,1,-0.1341091281318715,-0.2366145315098786,-2.496189310817609,1.4985214343960909,-0.9364972921027218,2.737025912498226,-1.234758159176942,-1.0996620106544368,-1.870821171349656,2.069668651111256
23,2,-0.1341091281767113,-0.2366145315098786,-2.494918787981638,1.4985214343960909,-0.9364972921027218,2.7444365452392616,-1.234758159176942,-1.0996620106544368,-1.870821171349656,2.0760542281862038
23,3,-0.1341091281237188,-0.2366145315098786,-2.499842063971027,1.4985214343960909,-0.9277803023034192,2.769550356194993,-1.234758159176942,-1.0996620106544368,-1.8734339925661576,2.055073046368515
23,4,-0.1341091281420623,-0.2366145222458894,-2.499683248616531,1.4985214343960909,-0.9321387972030704,2.7576110034455468,-1.234758159176942,-1.0996620106544368,-1.8714743766537807,2.0737736649451497
23,5,-0.1341091280992607,-0.2366145315098786,-2.4985715411350555,1.4985214343960909,-0.9277803023034192,2.756375897988708,-1.234758159176942,-1.0996620106544368,-1.872290883283938,2.107069888264525
24,1,-0.1341090266023361,-0.2366117230942759,0.3015019739914284,0.8221684770545765,-0.5438404865931316,-0.0592528417859337,-0.8705969317621676,-0.80862998656457,-0.8601492645415658,-0.7687203587033284
24,2,-0.1341090239119481,-0.2366116493231065,0.2921318680761393,0.859894545625612,-0.5438404865931316,-0.0814847400090417,-0.894617443059015,-0.8483161716677338,-0.9006479933973434,-0.7782987243157511
24,3,-0.1341090182784388,-0.2366117968654452,0.2970551440655286,0.8179431573746204,-0.5438404865931316,-0.0901304782069161,-0.8682847969849306,-0.7920940761049228,-0.8697840427774162,-0.8348566926938666
24,4,-0.13410902268293,-0.2366116493231065,0.3018196047004212,0.7699555981522639,-0.5438404865931316,-0.0621347545185586,-0.8424659586391214,-0.8350874433000142,-0.8712537547116984,-0.8430667203616576
24,5,-0.1341090273462691,-0.2366116493231065,0.2948317291025785,0.7968165589748412,-0.5438404865931316,-0.07119219453538,-0.8469617762615265,-0.8207563209016487,-0.9037507185919392,-0.8471717341955526
