f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.lda_mda_10,ela_level.qda_mda_10,ic.eps.s,nbc.nn_nb.mean_ratio,nbc.nb_fitness.cor,nbc.dist_ratio.coeff_var
9,4,-0.1340978176544193,-0.2333216460012945,-0.0539175211401037,0.762021764546659,-1.0609460793338974,0.9331483392894492,0.7092152622056563,0.9805834795338438,-0.2450615428331081,-1.0449904986050218
9,5,-0.1341021863210233,-0.2331587194596512,-0.090122568922853,0.7706231707792726,-1.0609460793338974,0.978316494672323,0.7173719881398072,0.9992401442026322,-0.1883439940235267,-1.050400447840378
10,1,-0.1254661241445972,0.0653626638645202,0.6919705429151215,1.5972183097334516,1.1096877433101604,-1.9321878223830435,1.5093900763458683,-0.210333615157279,0.804649398981161,0.269627165586454
10,2,-0.1041904518565036,0.0325459487835122,0.6935725361798452,1.5885738964696747,0.6967006856886293,-1.9647926497786277,1.5052913215639574,-0.2134430592687437,0.8277727073419906,0.27503711482181
10,3,-0.1318732766436394,-0.0462269455400032,0.7019029011564067,1.5369224520428295,-1.3802210341706005,-1.201420911122379,1.4767223889795935,-0.1605825093738364,0.7623293817924724,0.2533973178803814
10,4,-0.1303138594638247,0.1265413893426822,0.6879655597533131,1.6316239346639063,1.359223458865129,-2.1185438541945025,1.595117265913795,-0.2880697179439041,0.90935871986039,0.3426614802637585
10,5,-0.132518993098537,-0.0462269455400032,0.704305891053492,1.519719639577602,-0.9301850056806408,-1.276202625332435,1.4522114275474698,-0.1139408477018585,0.5437486744570824,0.2371674701743186
11,1,-0.1329355517122425,-0.0854522186392813,0.7083108742153004,1.5024738200812116,-1.0609460793338974,-1.474822858274343,1.4522114275474698,-0.9752568665776856,0.793742178056242,1.2001384340676635
11,2,-0.133570212442867,-0.0854522186392813,0.7083108742153004,1.4981731169649044,-1.0609460793338974,-1.5457159233454765,1.444054701613319,-1.00013241946941,0.8050856878181577,1.235303104097477
11,3,-0.1287887101068655,-0.0708375547178736,0.7003009078916834,1.5283210458102154,-1.0609460793338974,-1.6851090386330194,1.4848791149137444,-0.922396316682778,1.0803839439631304,1.1162842209196473
11,4,-0.1315398274758392,-0.0630091455630301,0.6980581173210706,1.545523858275443,-1.02171775723792,-1.821211758495321,1.4930358408478956,-0.8819735432337367,1.076893633267156,1.0594797539484109
11,5,-0.1331810423905701,-0.0854522186392813,0.7068690802770495,1.4981731169649044,-1.0609460793338974,-1.5346482296423876,1.444054701613319,-1.0187890841381986,0.8439153943108718,1.251532951803544
12,1,0.1054414688314602,3.084051127684176,-0.945907370938105,2.199918844452695,0.524531938711841,-0.1930642767139886,2.489175995556085,0.6416540713841538,2.0729410481308213,-0.7041636967776025
12,2,1.5049652206154418,6.393727590934272,-0.1586878806530153,2.294620327073772,0.8448965691623184,-0.0913611453883135,2.464665034123961,0.4053363189128066,1.7090761580755007,-0.4607159811865881
12,3,10.21818669961254,4.456885182987706,-0.7467796081329838,2.4065246221600765,0.8808558644169673,-0.2669486103535241,2.8443198427290186,0.3276002161261814,2.3325329061439093,-0.368746844185538
12,4,2.4922411499750297,3.7564724341869975,-0.8235150855132355,2.32906895903539,0.7108664686677282,-0.0503807660012028,2.766749379095243,0.4302118718045244,2.3351506391658905,-0.4850607527456891
12,5,0.371440727036132,5.028806583758686,-1.0144726826682673,2.303221733306386,0.7991301933836787,0.0172219036446879,2.6075504806754517,0.5172763069255507,2.138820662517336,-0.5689149658937056
13,1,-0.1341094826313645,-0.2367608576031053,0.7073496782564664,-0.2970263778439057,1.072638772441742,-0.679743672793031,-0.3930438969058374,0.7318279506166379,0.0529237328356966,-0.7799029860725898
13,2,-0.1341094565529426,-0.2367594747702945,0.7076700769094111,-0.2797805583475152,1.427873022533089,-0.665983837378381,-0.3848871709716864,0.570136856820458,0.141926655583042,-0.595964712070485
13,3,-0.1341094504017369,-0.2367621186154375,0.6935725361798452,-0.3142291903091331,0.8764971619618543,-0.4787304249964016,-0.4093981324038103,0.853096270963776,-0.3144314679155974,-0.9070367931034472
13,4,-0.1341096658427236,-0.2367621186154375,0.6913297456092322,-0.3142291903091331,0.9342499694920436,-0.4999684318320578,-0.4093981324038103,0.8344396062949877,-0.3379910651134247,-0.8881019707797017
13,5,-0.1341095721336496,-0.2367615026553181,0.6908491476298152,-0.3056277840765194,0.0003979684850346,-0.4817216935648036,-0.4093981324038103,0.9152851531930776,-0.4213222329798111,-0.9746611585453956
14,1,-0.1341096725483124,-0.236772910504224,0.5807922103433162,-0.5897322319397507,1.4126175639402103,-0.569066735762149,-0.5318713723050873,0.2840679985656683,0.7269899859957327,-0.3173523264496576
14,2,-0.1341096684006306,-0.2367728036344405,0.5229602534868006,-0.5725294194745232,1.3178157855415975,-0.7515341184346845,-0.4992036849388125,0.2436452251166199,0.8011590882851866,-0.2713677579491326
14,3,-0.1341096889739475,-0.2367735351962309,0.5106249053484302,-0.650028089630373,0.5506841534424896,-0.7338856338811114,-0.580852511539664,0.4519779805847845,0.5005560795944004,-0.4769458288926554
14,4,-0.1341097108537333,-0.2367734578018918,0.3473817916731137,-0.6414266833977592,0.93098094265071,-0.7078615973360122,-0.5481848241733893,0.4208835394701303,0.7296077190177136,-0.4444861334805208
14,5,-0.1341096659344414,-0.2367728036344405,0.5487523450488477,-0.5725294194745232,1.104239365241278,-0.4464247244576578,-0.4746927235066889,0.3027246632344567,0.8116300203731103,-0.2848926310375222
15,1,-0.1341096180557225,-0.236765273595456,0.3241528893346241,-0.3228305965417468,0.3458251380523907,-0.2092171269833609,-0.2705706570045603,0.7224996182822436,0.4809230819295447,-0.7609681637488388
15,2,-0.1341096338964021,-0.2367643173046986,0.2414900368748954,-0.2970263778439057,0.9048287279200568,-0.4637740821543902,-0.1644516526012561,0.5670274127089864,1.1776763546134148,-0.5986696866881626
15,3,-0.1341076698437283,-0.2367579584034974,0.139282866585541,-0.2022818881916654,1.1347502824270344,-0.2983569303217473,-0.041978412699979,0.4208835394701303,1.2871848526996077,-0.4796508035103338
15,4,-0.1341096642223762,-0.2367669410026087,0.4580795262655021,-0.3831264542323691,0.8405378667072103,-0.5304793712297599,-0.3440627576712608,0.6882957330561247,0.3927927368561937,-0.7258034937190257
15,5,-0.1341096652129282,-0.236766349108423,0.1397634645649579,-0.348677822270751,-0.0747896488655868,-0.147297867617435,-0.2624139310704093,0.7940168328459393,0.6179177767465368,-0.8204776053377588
16,1,-0.1341097200968472,-0.2367733767870141,-2.485583097663786,-0.6758323083282141,-1.0609460793338974,1.4679871593197673,-0.719639203309243,-2.738311677778381,-1.6468575761037865,2.5769705144657324
16,2,-0.1341097201865268,-0.2367733767870141,-2.4875054895814537,-0.6672309020956004,-1.0609460793338974,1.4679871593197673,-0.7277959292433941,-2.7196550131095925,-1.632896333319889,2.571560565230376
16,3,-0.134109720319008,-0.2367733767870141,-2.4875054895814537,-0.6758323083282141,-1.0609460793338974,1.4679871593197673,-0.719639203309243,-2.7041077925522687,-1.632896333319889,2.568855590612698
16,4,-0.1341097200418165,-0.2367733767870141,-2.4863840942961475,-0.6672309020956004,-1.0609460793338974,1.4679871593197673,-0.719639203309243,-2.7414211218898457,-1.6446761319188028,2.5959053367894773
16,5,-0.1341097202578629,-0.2367733767870141,-2.488146286887343,-0.6758323083282141,-1.0609460793338974,1.4679871593197673,-0.719639203309243,-2.7103266807751982,-1.6372592216898572,2.5661506159950203
17,1,-0.1341096883645338,-0.2367737470616368,0.1216609406735831,-0.6414266833977592,0.6661897685028679,0.1443508178017825,-0.4910469590046615,-0.1294880682591891,0.9180844966003258,0.1154436123788062
17,2,-0.1341097177611011,-0.2367748172502821,-0.1623724651618792,-0.9513783569899946,-0.7503885294074109,0.7826875302988177,-0.7931313039759434,-0.2010052828228848,0.7924333115452518,0.2479873686450306
17,3,-0.1341097135380069,-0.2367746807772704,0.2799378752282576,-0.8910824992993724,-0.0911347830722445,0.6648315487037697,-0.8012880299100944,-0.4715269205203439,0.6584926385872374,0.4725002619122992
17,4,-0.1341097142962072,-0.2367747243515186,0.0034338377369948,-0.908328318795763,-0.1913849395397399,0.7037180400929983,-0.7441501647413669,-0.3595869325075998,0.8735830352266535,0.3805311249112491
17,5,-0.1341097159185928,-0.236774890981488,-0.131774393805662,-1.0116312076494538,-1.1415820747534065,1.1072401699704586,-0.7523068906755177,-0.4093380382910424,1.4250521251905923,0.4779102111476553
18,1,-0.1341095973254663,-0.2367689307228949,0.1250251265295023,-0.3701813378522854,0.5256216143256156,0.2026805548856254,-0.2215895177699837,-0.1574730652623716,0.9233199626442872,0.1668381301146925
18,2,-0.1341097046148861,-0.236773609097815,-0.1782321984826411,-0.6844767215919908,-0.8342935516682535,0.7216656515034117,-0.5481848241733893,-0.2787413856095099,0.7234996752997583,0.3129067594693014
18,3,-0.134109679830704,-0.2367730125182263,0.2323586752659719,-0.6155794576687549,0.0003979684850395,0.7046154206635196,-0.5481848241733893,-0.6301085702050659,0.6096282888435972,0.6239788405022634
18,4,-0.1341096719572422,-0.2367732918960302,-0.0085811117484309,-0.6414266833977592,-0.1586946711264245,0.4512549729198503,-0.4828494494408399,-0.3844624853993246,0.921138518459303,0.3994659472349948
18,5,-0.1341096991648118,-0.2367740411345684,-0.1218420355643764,-0.7361281660188362,-1.1960658554422623,1.1401441242228836,-0.4910469590046615,-0.4684174764088792,1.4765342079562132,0.5130748811774684
19,1,-0.1341097165381974,-0.236774141018842,-0.1775914011767518,-0.7533309784840637,-1.0609460793338974,0.9406265107104552,-0.7277959292433941,0.8593151591867055,-0.1791819284465942,-0.8718721230736339
19,2,-0.1341097192652727,-0.2367741876598994,-0.1285704072762151,-0.7619323847166775,-1.0609460793338974,1.1951834658814844,-0.7359934388072158,0.8904096003013597,-0.2481155646920863,-0.8989218692504133
19,3,-0.1341097182339572,-0.2367741643393707,-0.1244052247879343,-0.7533309784840637,-1.0609460793338974,0.959471502691389,-0.7359934388072158,0.8779718238554939,-0.2263011228422464,-0.882692021544346
19,4,-0.1341097153825534,-0.236774141018842,-0.1992183102505181,-0.7533309784840637,-1.0609460793338974,0.9968623597964168,-0.7277959292433941,0.8779718238554939,-0.1800545061205877,-0.8962168946327357
19,5,-0.1341097173228939,-0.2367741876598994,-0.1380221675380833,-0.7619323847166775,-1.0609460793338974,0.951993331270383,-0.7359934388072158,0.8748623797440293,-0.2315365888862087,-0.8853969961620236
20,1,-0.1341005155390054,-0.2351978445521427,0.7163208405389176,0.6070244242349598,0.1289796909107373,-0.6857262099298356,0.5295633735059808,0.6914051771675894,0.2339836001893632,-0.7447383160427767
20,2,-0.1341032664711166,-0.2352689055893311,0.7163208405389176,0.5984230180023461,0.0439849930361202,-0.7252109550327452,0.5254850105389054,0.6572012919414774,0.2222038015904507,-0.701458722159924
20,3,-0.1341024480305723,-0.2351978445521427,0.7163208405389176,0.5984230180023461,0.1801944447582645,-0.6842305756456346,0.5214066475718296,0.6820768448331952,0.2030070927625913,-0.7285084683367035
20,4,-0.1341023212113801,-0.2351234311090901,0.7163208405389176,0.6070244242349598,0.0908410444285344,-0.6899139859255988,0.5254850105389054,0.6976240653905258,0.2235126681014405,-0.7420333414250931
20,5,-0.1340977135934653,-0.2351978445521427,0.7163208405389176,0.6070244242349598,0.1485938519587285,-0.69170874706664,0.5295633735059808,0.6696390683873363,0.2025708039255946,-0.7122786206306361
21,1,-0.1341097203516188,-0.2367750041552683,-1.638609258604513,-1.0805284715726895,-1.0609460793338974,1.4904216735827835,-1.0299210578443467,-0.6612030113197132,-1.922592121085756,0.8160320383573966
21,2,-0.1341097203169699,-0.236774996104894,-1.6480610188663811,-1.0805284715726895,-1.0609460793338974,1.4865330244438617,-1.0217643319101954,-0.6332180143165306,-1.916047788530804,0.7754574190922275
21,3,-0.1341097202028322,-0.236774987628574,-1.4933084694940983,-1.0632826520762992,-1.0609460793338974,1.490122546725944,-1.013566822346374,-0.4186663706254366,-1.9723290485033889,0.5996340689431624
21,4,-0.134109719634182,-0.236774996104894,-1.516216973179643,-1.0805284715726895,-1.0609460793338974,1.4715766816018496,-1.0217643319101954,-0.5492630233069691,-1.8955422131919548,0.6888982313265342
21,5,-0.1341097202904736,-0.2367749787689028,-1.5780539131979672,-1.071927065340076,-1.0609460793338974,1.4679871593197673,-1.0217643319101954,-0.4839646969662028,-2.0129039103440904,0.6483236120613599
22,1,-0.1341097203516188,-0.2367751188624532,-1.174832208467082,-1.235482804853226,-1.0064622986450418,1.2394542406938371,-1.0870589230130745,-0.0704086301413523,-1.376358497165778,0.2209376224682513
22,2,-0.1341097202700919,-0.2367751214181276,-1.1998233033967671,-1.2441272181170029,-0.8691631713091228,1.1524083253533326,-1.103413158511047,-0.1605825093738364,-1.3366562129990711,0.3183167087046567
22,3,-0.1341097201906032,-0.2367751214181276,-1.4297093368845784,-1.2441272181170029,-1.0870982940645484,1.29658747035032,-1.103413158511047,-0.2725224973865805,-1.3977366501786204,0.3913510233819611
22,4,-0.1341097199908622,-0.2367751226320729,-1.1480789209462008,-1.235482804853226,-0.9378127349770774,1.0324584557604033,-1.103413158511047,-0.1699108417082306,-1.2925910404623957,0.2993818863809118
22,5,-0.1341097203434661,-0.2367751134103479,-1.3608236265014713,-1.2182799923879986,-1.0609460793338974,1.3782491022677004,-1.0952156489472251,-0.073518074252817,-1.5137894808197665,0.204707774762184
23,1,-0.1341097205370925,-0.2367747826208944,-2.484942300357896,-0.9599797632226084,-1.0609460793338974,1.4679871593197673,-1.013566822346374,-2.707217236663733,-1.734115343503144,2.5634456413773425
23,2,-0.1341097205819324,-0.2367747826208944,-2.483660705746117,-0.9599797632226084,-1.0609460793338974,1.4679871593197673,-1.013566822346374,-2.747640010112775,-1.7598563848859543,2.5986103114071555
23,3,-0.1341097205289399,-0.2367747826208944,-2.48862688486676,-0.9513783569899946,-1.0609460793338974,1.4679871593197673,-1.013566822346374,-2.7041077925522687,-1.7332427658291505,2.571560565230376
23,4,-0.1341097205472834,-0.2367747733565748,-2.488466685540288,-0.9556790601063015,-1.0609460793338974,1.4679871593197673,-1.013566822346374,-2.716545568998128,-1.755929785352983,2.571560565230376
23,5,-0.1341097205044818,-0.2367747826208944,-2.4873452902549813,-0.9513783569899946,-1.0609460793338974,1.4679871593197673,-1.013566822346374,-2.7103266807751982,-1.7498217416350286,2.57967548908341
24,1,-0.1341096190075493,-0.2367719741051323,0.3371290347788835,-0.5725294194745232,-0.7732717172967307,0.7976438731408285,-0.6502458574244535,0.7318279506166379,-1.073137755453011,-0.7636731383665168
24,2,-0.1341096163171611,-0.2367719003313319,0.3276772745170153,-0.5725294194745232,-0.8125000393927082,0.8350347302458568,-0.6543446122063644,0.7349373947281025,-1.095824774976844,-0.7636731383665168
24,3,-0.1341096106836513,-0.2367720478789326,0.332643453637658,-0.5725294194745232,-0.7569265830900779,0.7934560971450652,-0.6461471026425426,0.7504846152854262,-1.0635394010390808,-0.7609681637488388
24,4,-0.1341096150881429,-0.2367719003313319,0.3374494334318281,-0.5725294194745232,-0.799423932027384,0.7458949269074697,-0.6543446122063644,0.7660318358427567,-1.0766280661489855,-0.7826079606902622
24,5,-0.1341096197514824,-0.2367719003313319,0.3304006630670452,-0.5725294194745232,-0.7852581490482803,0.7725172171662499,-0.6543446122063644,0.7504846152854262,-1.089716731258888,-0.7799029860725898
