f_id,i_id,2_1,3_1,4_1,5_1,6_1,7_1,8_1,9_1,10_1,11_1,12_1,13_1,14_1,15_1,16_1,17_1,18_1,19_1,20_1,21_1,22_1,23_1,24_1,25_1,26_1,27_1,28_1,29_1,30_1,1_1
11,1,-0.4659722413880001,0.1219594342030551,-0.6864475066380784,0.9358408925064587,0.8541279865571246,-0.7167583294904432,-0.28136750680814626,-0.2819768181152571,0.9868342012725925,,0.9350723259435709,-0.6995691400933999,-0.6130318990576971,-0.39247923823142905,0.8682736943919583,0.018417621183528743,0.1661244668794497,-0.46465945173024137,0.02776073885181396,-0.25657002433181386,-0.2254769836696393,-0.4959324836735468,-0.49772580403872047,0.051489385724099335,-0.06989571060241428,-0.08174038636772374,0.28326603118651217,0.1573700131791529,-0.05281621774258083,-0.5199619137139977
12,1,-0.5212028971630989,0.14497721751526527,-0.7388932381449052,0.9958686790605569,0.930068281240099,-0.7022473393064228,-0.20951596536383277,-0.21871542878380557,0.9479626222194796,0.9338959410180177,,-0.6232413189019292,-0.5333999850635527,-0.43979829804046333,0.9636324461018537,0.023630639272103404,0.12029711196701931,-0.49738425515204443,0.03047611133756256,-0.2458666705474135,-0.21684900427095455,-0.6164722103815161,-0.604303927856098,0.12913395060599042,-0.09704305151077275,-0.17064198342692127,0.28878204642967986,0.1493938440940723,-0.11584226322563485,-0.5682745135084919
13,1,0.47283207654132386,-0.6285080103123595,0.8330742381244851,-0.603269642279205,-0.39626427206306625,0.9512272775376508,0.78209976180395,0.7447396728914404,-0.7368078865872962,-0.7058418343829267,-0.6302873952221508,,0.8965485506873299,0.36613701752566374,-0.5290854927898345,-0.48557736296839926,-0.42683641938973205,0.36122379749092837,-0.5141769056918197,-0.13642888986603285,-0.15347367447988192,0.5898091514962469,0.6376432722487984,-0.15150048424470697,0.4329271424070408,0.28653549791833277,-0.3775173401255809,-0.1847831661614816,-0.11655957045849519,0.32070436423037885
14,1,0.4817444296948543,-0.6186155179899533,0.7944283807289291,-0.5306618200271942,-0.23916896825029288,0.8449500694751392,0.8058025345350387,0.8887488366127594,-0.6671528347215379,-0.6313376623435303,-0.5532756248052464,0.9011325743492714,,0.5756712611230178,-0.40122863871923675,-0.4463446097324044,-0.24757218579777418,0.10801436935687048,-0.5409975762771804,-0.22562159201047183,-0.15723092251740933,0.677421243148542,0.7469603547383024,0.02633309976618836,0.33530416453219214,0.01150508823614016,-0.4435720837120445,-0.5187546054116323,-0.34389794426562803,0.11074979500034288
15,1,0.3382803111693008,-0.30519730702101056,0.5005479728294805,-0.4957421419944512,-0.28261989094625184,0.39287621405693895,0.3891972672104118,0.4637108866972157,-0.451562965107535,-0.4233693186119363,-0.47193750580625826,0.3464566462190283,0.5448384989475429,,-0.2763976683406,-0.13830332899057862,0.13361832936149065,0.12704111783594074,-0.22022042196195235,-0.08794516581156353,0.4651557053020654,0.39405814939530504,0.6340478685578536,-0.06659015279370739,0.28354653899814575,-0.09777659342206935,-0.28056360301836625,-0.5091684149108588,-0.22735551739390902,-0.05777253886646827
16,1,-0.47367045907594596,0.03830846791477516,-0.633217446990411,0.959272773589789,0.9386641732648533,-0.5946890180789037,-0.0873473054345748,-0.09939023224850607,0.8872209007368456,0.8580913579871965,0.9615034983528031,-0.5192864401642461,-0.3755927325906736,-0.24021399005819588,,-0.05286974151043777,0.08941548808324595,-0.5071594645419406,-0.06455334000708102,-0.32621156496627535,-0.1391663084650543,-0.5949001988114917,-0.5236409103919148,0.0969571426305873,-0.016610669848644566,-0.26710111252456237,0.19176955480252234,-0.001061532110957275,-0.28888354659352933,-0.6703554598150774
17,1,-0.19937669084766774,0.9384500858796019,-0.2754229529208643,-0.029818121266229403,-0.16200283154398454,-0.4113167158988076,-0.5700800745824308,-0.4710897669485632,0.025599488119937175,-0.012874264621980158,-0.01427291787906837,-0.4465461251760734,-0.4052681929648716,-0.13201708402794798,-0.07417956522393232,,0.3484070328651432,0.028426169550694436,0.8535947816374914,0.20819100331403062,0.26949643467344675,-0.16745180876730048,-0.34745925557153123,0.5310664478131157,-0.2335255207259741,-0.05563771743441981,0.08855604762000091,0.11184231417210833,0.08914036444569318,0.1981293612923345
18,1,0.025728401181870586,0.39498036569315564,-0.26177275504999287,0.038993708876448374,0.034084708385401674,-0.387557055106438,-0.3305745446967012,-0.2799711097726727,0.1495253352006758,0.12084161348205869,0.06651496800717083,-0.4526430898288982,-0.2805007140693505,0.12394600400765832,0.04016298952046837,0.3379158175379877,,0.10765047067104061,0.3621369210142875,0.26258804432165295,0.3277032180279187,-0.14452605679891395,-0.2551935951179152,0.2448502882203908,-0.27140981842809553,-0.35905807058793204,-0.028818501460257995,-0.008825969959838531,-0.12034537777192122,0.02890442840728713
19,1,0.06031690437005399,0.052291532805360696,0.22103823579963167,-0.41784788507512793,-0.4944073597430163,0.23848473935010117,-0.017472147484585143,-0.11189782863178999,-0.4188723237457699,-0.40385868048458895,-0.43285901095751234,0.23953269267187327,0.029540056293226202,0.11328449246580075,-0.43495150068573785,0.055155355461800726,0.3608097361936995,,0.2585706580718241,0.3292099754647737,0.5867376560601381,0.12636204540820406,0.06685175755195605,-0.2612336822215946,-0.026791520369960686,0.23054006447282926,-0.1444725083974283,0.09029634451265567,0.130056510780724,0.4592070320921342
20,1,-0.0069730101596716665,0.8291688228530208,-0.3459930212909694,-0.008608301568160615,-0.19084693400624908,-0.4365329046653297,-0.6078227375882217,-0.556807858896009,0.050338451307043064,0.012561672869355944,0.007276790628793828,-0.47026324473942105,-0.49992020669925474,-0.20830343646168137,-0.0677059333294292,0.8540855372610802,0.24966276229173123,0.25101836657474763,,0.3139665062867951,0.43928668534569393,-0.1575577597412039,-0.4463035228948651,0.049004599165531126,-0.36305461959957475,-0.06238706302687347,0.07706051514362722,0.14947436846540618,0.1450456644735365,0.36137975925606236
21,1,0.08477775507068297,0.40137464934870626,-0.07696224952832886,-0.28505236829153047,-0.42598908646035794,-0.05339659577367106,-0.2765278366713242,-0.35488139333347357,-0.23314373187208837,-0.2807100671283689,-0.27474525315350773,-0.10751312603885577,-0.15194280086790402,-0.05570101968702734,-0.34243915595855934,0.27094343720268377,0.273305229602425,0.2659130848419986,0.30147131545066796,,0.25029708883844615,0.07929604149986402,0.03673257106340233,0.18272936690916697,-0.2620049795854711,-0.20037585198502073,0.07918659430578723,0.32624821041335417,0.5778561217483249,0.4361930705297056
22,1,-0.1350348925906073,0.31419432000205494,-0.05368740894653423,-0.2581477863159032,-0.3192060966197765,-0.17317912259782253,-0.3028766194386261,-0.30125324118443686,-0.2264908235627079,-0.2519145069143882,-0.2457623690827322,-0.17469802939524048,-0.19413047413102302,0.5346406703816109,-0.1353591385093118,0.30242559707208083,0.303792578363527,0.5746896049614084,0.43621793735099046,0.33695751669914653,,-0.005338098433337324,0.013577856053520798,-0.07910505602494688,-0.08672600654326401,0.04663044727034649,-0.020183044327790167,0.020783130227794877,0.15023489913135069,0.1536010592399647
23,1,0.32850007919034874,-0.2660419239077336,0.6247334068886032,-0.6106790485873619,-0.47328377921891907,0.5740537247506452,0.40182660882542165,0.5279256004801572,-0.5828717112094983,-0.5148061590209192,-0.638046274004084,0.5563240220339697,0.6414738033060096,0.37245828497722533,-0.6189212319749751,-0.20924263703493362,-0.13797678400136126,0.21333500719260967,-0.21589378852923113,0.03415471023687411,0.009853088646842534,,0.7725745052868124,0.041470026438766294,-0.05669868231863284,0.014235774959432623,-0.26882280017225435,-0.4490061497628184,0.1494275976853532,0.460979051818151
24,1,0.4059318248225321,-0.5398439718350576,0.6414565255167338,-0.608020050927452,-0.3646694068954983,0.6464543021467999,0.6295543128620453,0.725929950297112,-0.5950527941570387,-0.5073014783493901,-0.6207159940173299,0.6281719573991317,0.7310513247055859,0.6318053050358375,-0.5434844296563193,-0.3716269608614948,-0.23801210303548315,0.14684777782291158,-0.4774851522524468,-0.05188823580827839,0.007480176764578572,0.7850908064935653,,0.04622617589856226,0.20114052365584056,0.1406472628076868,-0.27037458037611106,-0.43948628454147687,0.04964756673717319,0.08870447951559846
25,1,-0.24863749478366115,0.49590451555738846,-0.1786314821077848,0.10269965300327544,0.14955081957801997,-0.24462014519291198,-0.1953889296473319,0.011741972027173753,0.020197207744527712,0.023262937548736984,0.09171838217467232,-0.18734184084395,-0.013988808407726427,-0.08339409339148718,0.07041388096609957,0.5049013240827224,0.27245631649904745,-0.3037471242017684,0.12231567695200007,0.04395248803076135,-0.10864336974961386,0.02932144803818093,0.016112676424964167,,-0.12212160702689734,-0.09376264863188677,0.06876861869607642,-0.1394659701648926,-0.03573144945962037,-0.1625464047643841
26,1,0.07011075436301373,-0.3510061451854314,0.5971577162869702,-0.1551023989832927,-0.08101463984968027,0.4836104532237333,0.22094429921911618,0.20160181016346468,-0.12149311941599317,-0.12022322414033915,-0.1529913945895851,0.4103311357756412,0.2865361914875453,0.2165169048637834,-0.07909449197892626,-0.2809024390136794,-0.27997293674322155,0.0523025621190808,-0.3904886086063457,-0.314430203713548,-0.1675531971666524,-0.09200557957540556,0.14082396003700748,-0.14781685190064198,,0.6767982657305801,-0.09524352722870955,0.17891235111162174,-0.2694299588840625,-0.17647501590833659
27,1,-0.049092970177854856,-0.10200460092839325,0.45659960621917084,-0.2061378525250528,-0.27422283765689204,0.31943435663567743,-0.040129967502864794,-0.029797302802885506,-0.1574052682290179,-0.11229172860022096,-0.21812705117665177,0.2671790889383455,-0.01391760394457342,-0.15202877720586927,-0.2995665112147714,-0.09344035949201235,-0.3707588469432015,0.3126968278572162,-0.1311256452023961,-0.21947029930861728,-0.05345602569651242,0.001323891717125436,0.10327357771187395,-0.09862912387171763,0.6516082957243422,,0.1199275719820383,0.4740682242996239,0.22152666235803253,0.11503200135055336
28,1,-0.05386270866447074,-0.02319019599535066,-0.06531708203569697,-0.04404106413426767,-0.07541495915033725,-0.08666203431923925,-0.10210635314120653,-0.09903796387237951,-0.046615732913093844,-0.05088482748044987,-0.03971565494440932,-0.07430513755213819,-0.07899678715831815,0.5559805935657697,-0.01308349348800153,0.016975831555042564,-0.08529367847064329,-0.047685992737247274,-0.021663837303132816,-0.026743805655577768,0.22276251536913094,-0.09211231314644963,0.029752256159644275,0.0036542208287880795,0.05938609205464973,0.04387266956775415,,0.05917495105725623,0.13738442526358208,-0.054735104965858206
29,1,-0.24011713893150555,0.2830827245179781,-0.1846085142124605,0.12808320279500496,-0.059744126070089054,-0.14318610587715996,-0.41021490320835263,-0.6096054866259955,0.2250352507700012,0.1557695278769594,0.13846728277468834,-0.19966374775022544,-0.5178806208195936,-0.518170553667797,0.0016285052657644128,0.15262219169862723,0.009044886841577782,0.16180513455880574,0.19124862331860615,0.355430979863679,0.013824022730220542,-0.43715327429647144,-0.43975389333911785,-0.11510050104708358,0.16152159055248838,0.48835547578514793,0.3864313495923585,,0.6233664082004613,0.14135864345734017
30,1,-0.09996376369464022,0.28757740648595975,-0.11108239975941858,-0.17301497335802551,-0.35113238519710666,-0.06211621546444124,-0.28458029575497856,-0.42319809675278064,-0.07200284050657824,-0.08031086675340804,-0.16016453781887163,-0.13366771602805838,-0.34826274376699673,-0.2528385731522156,-0.30771244890542127,0.12198345148713341,-0.12022796374645028,0.209009081232842,0.15575543799244107,0.5797442657281762,0.09231658226267236,0.15888591828783494,0.039285329897887133,-0.01468601922766477,-0.25283544675763703,0.23783884856564552,0.27996258432911647,0.607500562343588,,0.4520167385132734
