f_id,i_id,disp.ratio_mean_10,ela_level.mmce_qda_50,disp.ratio_median_05,ela_level.mmce_mda_10,ic.eps.s,disp.diff_median_25,ela_level.mmce_lda_50,ela_meta.quad_simple.adj_r2,ela_level.lda_mda_10,ela_meta.lin_simple.coef.min
5,5,0.6909635722182543,-1.174593961315652,0.6013179558265686,-3.374937406174238,-0.9067589410844494,0.8165051758639769,-1.7014894081757697,1.174529759361414,0.4689427534321383,-0.1341096828090702
6,1,-0.0906971724554105,-0.6441747485015757,-0.1149475240397892,-1.4929797462491732,0.7588830386046582,0.0005411014481669,-1.0043727491310868,0.7898725320649738,1.391529767181655,-0.1339235270217702
6,2,-0.2848721897179538,-0.4713554248864129,-0.3083055761163879,-1.1024955516001411,0.7424483437434263,-0.2908082095493337,-0.6890019085236365,0.6490550685063718,0.6265106179712235,-0.1340160445350761
6,3,-0.2636121513315448,-0.5385858538822874,-0.3368889403364062,-1.3256293771138707,0.7588830386046582,-0.1415825757969864,-0.7661403962717621,0.7898725320649733,0.86666577702734,-0.1335180165725971
6,4,-0.1325085812820181,-0.6590231868074122,-0.2018185329437676,-1.645650258442788,0.795789379558622,-0.0601637172680854,-0.8978140009394909,0.8069413155266222,1.3937031170373666,-0.1339475839246724
6,5,-0.0417990841666687,-0.2354302384714424,-0.029757889501693,-0.9322092110764938,0.693226227712654,-0.0850205650432639,-0.3244777059557529,0.3372449706266107,0.651504141311905,-0.1340264045983426
7,1,0.1913526701376245,-0.6858328670818415,0.1753697831360898,0.3067707148024096,-0.2749863194238702,0.200579543067461,-0.7607586413125899,0.4491064622413441,1.1981016300233374,-0.1341096253468625
7,2,0.0900131538290714,-0.5959173240076037,0.0772896117928883,0.9644283057902638,-0.3160115801622576,0.1364082931988879,-0.4195553769011163,0.2159346881670358,0.0136259586605917,-0.134109552796061
7,3,0.1927700060300517,-0.61571524174872,0.1294122171352751,0.6796390811214167,-0.2995768853010255,0.1583905395306783,0.352547067908023,-0.5846217361547559,-0.1004749087642594,-0.1341095754401616
7,4,-0.2005407041185298,-0.4998149316392677,-0.252259763920271,-0.1864724784384812,-0.398062101639032,-0.1920571952588288,0.0106262361686596,-0.0916082138473132,1.0166269170714288,-0.1341096284611906
7,5,-0.060224450768225,-0.5567339451449774,-0.151937760089224,0.3831059708992138,-0.3652336961930299,-0.0559363622042793,-0.4841364364111751,0.391956517615288,0.906872749358,-0.134109568818138
8,1,-1.0679502702840475,-0.0193029697975883,-1.0357802184219678,-0.0396739090215494,0.693226227712654,-0.9707359980118708,-0.1960331542635262,0.9323663939992732,0.2679078917788335,-0.1340443633980816
8,2,-0.9247993451488884,-0.1191174717423835,-0.9253699683956208,-0.4448379606122803,0.734251488451041,-0.7969917048894491,-0.3162256816850233,0.983115544827211,0.680844364364009,-0.1340732618909549
8,3,-0.8815706004298551,-0.1360281931462537,-0.8928633973218725,-0.5035573883790532,0.734251488451041,-0.8303878098935153,-0.2749655603313751,0.9754955522104032,0.5852169707127055,-0.1340237121882879
8,4,-1.0197608499415176,-0.0201278830368014,-1.0156037260313655,-0.2481278775935923,0.693226227712654,-0.960167610352356,-0.156208167565657,0.9050868204311024,0.2461743932217164,-0.1340716893814793
8,5,-0.971571429598991,-0.0857084855542496,-0.9517115001277936,-0.4888775314373599,0.693226227712654,-0.9077484075611632,-0.3043858207748459,0.9591887680104354,0.455902654297871,-0.1340380259685838
9,1,-0.9857447885232626,0.1988865819742987,-0.9707670762744732,0.6355995102963371,0.7014230830050389,-1.2719773198586777,1.2466359584583828,-0.1108105952416679,-1.0524021455658803,-0.1340871349326732
9,2,-1.1033836675947313,0.2261087188683337,-1.038582509031773,0.6355995102963371,0.693226227712654,-1.3089244031163405,1.2186508326706909,-0.0647858398361509,-1.0524021455658803,-0.1340986245330002
9,3,-0.9970834756626832,0.2195094129546283,-0.97861348998193,0.6355995102963371,0.7014230830050389,-1.2751901097071705,1.2412542034992111,-0.1266601798846277,-1.0524021455658803,-0.1340953418008229
9,4,-1.0325168729733651,0.2129101070409229,-0.9769321156160464,0.6355995102963371,0.693226227712654,-1.296918714735132,1.2222386693101386,-0.0920654134043216,-1.0524021455658803,-0.1340978206062846
9,5,-1.1048010034871585,0.2001239518331186,-1.0604403757882583,0.6355995102963371,0.7014230830050389,-1.332343950169825,1.1824136826122695,-0.0751490297950089,-1.0524021455658803,-0.1341021892728903
10,1,0.6456088236605804,-0.944030710955568,0.6237362807050149,0.4242095703359551,1.4973377318956291,0.7385527484873965,-1.3588510091085169,0.5626443522317752,1.112254310722732,-0.1254661270931058
10,2,0.738444324614569,-0.8388542729558863,0.752081190634119,1.1112268752071957,1.4932188121112058,0.7085385275343749,-1.2189253801700586,0.4350856758264185,0.7004045130654147,-0.1041904547967385
10,3,0.9319106739308988,-0.8297802273245413,0.8989212185879432,0.9233247063535226,1.464509326449627,0.8880320235435722,-0.1106426422446716,-0.4185058971083533,-1.3707978994276104,-0.1318732795946396
10,4,0.5223006010194031,-1.1123130117550573,0.5340629811912299,-0.2422559348169149,1.5834866810185964,0.5780823502653255,-1.5873962030413338,0.5847423308205169,1.3611028692016982,-0.1303138624142185
10,5,0.9177373150066256,-0.8112196794422446,0.8540845688310507,0.8293736219266868,1.4398777762960098,0.9177080560914894,0.7726827383873454,-1.304558638590725,-0.9220011542231926,-0.1325189960497884
11,1,1.8085329233971943,-0.8499906016852642,1.822556203579927,0.6355995102963371,1.4398777762960098,1.70230515593386,1.1544285568245776,-1.2207387198058426,-1.0524021455658803,-0.1329355546636559
11,2,1.7376661287758284,-0.8990729394184486,1.790610090628141,0.6355995102963371,1.4316809210036248,1.6454049567750326,1.59035070851747,-1.437298909975511,-1.0524021455658803,-0.1335702153945271
11,3,1.590971863909601,-0.9044348754733352,1.647132811406086,0.6473433958496911,1.4727061817420115,1.443421931826388,-0.968853166400555,-0.112791793322038,-1.0524021455658803,-0.1287887130566662
11,4,1.5201050692882354,-0.8689636061871675,1.621351737795872,0.7559743372182209,1.4809030370343972,1.3136421313675477,-1.2601855015237058,0.0655160339112565,-1.0132818481630737,-0.1315398304267098
11,5,1.8071155875047675,-0.9254701630732706,1.8298421591654224,0.6355995102963371,1.4316809210036248,1.6963023117432554,1.215421779695188,-1.4423281051026036,-1.0524021455658803,-0.1331810453420789
12,1,-0.8603105620434461,-0.3030731240869236,-0.8799728605167662,0.0513412040169422,2.481943989616924,-0.5794520133059989,-0.492388460681904,-1.2920618506991606,0.528709874464209,0.1054414659727469
12,2,-0.5895994065898283,-0.4833166668550041,-0.7163190889041092,-0.638612072242631,2.4573124394633066,-0.1753168692061572,-0.8188815948716422,-0.728791996464753,0.8481923032537922,1.5049652183009752
12,3,-0.4095977482515582,-0.6025166299213092,-0.5061472931686752,-1.161214979366907,2.838835069047369,0.0155059383740397,-0.8726991444633573,-1.2923666504038327,0.8840525758730347,10.218186700686472
12,4,-0.6264501397929376,-0.4313471327845735,-0.7465838274900107,-0.4330940750589263,2.7608829752167874,-0.2492955828227603,-0.6933073124909737,-1.333514610534593,0.7145312871275352,2.492241148044495
12,5,-0.629284811577792,-0.206558275098981,-0.7308910000750989,-0.6474199864076466,2.600900852047662,-0.3329972130861164,-0.287164204905497,-1.3851781604765476,0.8025519562838518,0.3714407242808605
13,1,-0.6221981321156562,-0.5843685386586192,-0.715198172660187,-1.0173523813383147,-0.4144558122238022,-0.4983713431822024,-0.8117059215927469,0.8800932446479739,1.0753073631756414,-0.1341094855832343
13,2,-0.4620391762713695,-0.6771712780701022,-0.5111914162663264,-1.281589806288792,-0.4062589569314171,-0.2984174486641842,-0.9961207248603572,0.9367859897170216,1.429563389656609,-0.1341094595048125
13,3,-0.6732222242430403,-0.3653540736475189,-0.7325723744409822,-0.0719695942932741,-0.4308905070850343,-0.6684801109497505,-0.1364750660486948,0.4326472781890401,0.8797058761616073,-0.1341094533536068
13,4,-0.6703875524581844,-0.3290578911221388,-0.6899775571719341,-0.14536887900174,-0.4308905070850343,-0.6869959261292201,-0.0772757614978082,0.4239604866058795,0.937299647337962,-0.1341096687945935
13,5,-0.8206251570554809,-0.3307077176005652,-0.8356966688818347,0.5504563400345163,-0.4308905070850343,-0.8182130273097546,-0.0381683421278287,0.464346447474959,0.0060192341656,-0.1341095750855195
14,1,-0.1105398749493939,-0.5084765206510062,-0.2578643451398832,-0.958632953571542,-0.5539662893001961,0.0596395252401731,-0.7255978422460028,0.3439505641294012,1.4143499406666304,-0.1341096755001823
14,2,-0.0701458020152151,-0.6066411961173751,-0.246094724578699,-0.4507099033889578,-0.5211378838541939,0.1348018982746417,-0.7489187804024127,0.1247995764700184,1.3198092219431805,-0.1341096713525005
14,3,-0.2536908000845531,-0.3645291604083057,-0.4164739936548903,0.3243865431324419,-0.6031884053309684,-0.0753821954977868,-0.207155447845814,-0.0631094414604534,0.5547900727327436,-0.1341096919258174
14,4,-0.190619352871538,-0.3599921375926332,-0.329602984750912,0.0895088320653509,-0.5703599998849662,-0.0482425759881529,-0.2570263771341367,-0.2956716161254172,0.9340396225543928,-0.1341097138056032
14,5,-0.0956578480789072,-0.4866163198118569,-0.2545015964081154,-1.0056084957849598,-0.4965063337005768,0.0691088005830983,-0.6455890851863196,0.1412587605223227,1.1068209360834564,-0.1341096688863113
15,1,-0.7979477827766431,-0.2098579280558338,-0.7947832259786699,0.1482282598321236,-0.2913800300086404,-0.759368244821577,-0.319813518324471,0.1500979519578191,0.3504951862958695,-0.1341096210075924
15,2,-0.5810953912352638,-0.3488558088632552,-0.6350526612197419,-0.3215271623020582,-0.1847389426547107,-0.4719081004827773,-0.5540992508804039,-0.1751233329275229,0.9079594242858532,-0.134109636848272
15,3,-0.4712518595721461,-0.5105388037490393,-0.562753563486752,-0.864681869144711,-0.0616631604395489,-0.2505637893419017,-0.8823863033898661,-0.1931065155031885,1.1372478340634136,-0.1341076727955974
15,4,-0.6455841743407075,-0.3183340190123674,-0.6944612221476228,0.0425332898519322,-0.3652336961930299,-0.5702363792669018,-0.5368776350110552,0.390889718648935,0.8438456035423698,-0.1341096671742461
15,5,-0.8553498864199511,-0.1092185128718262,-0.8244875064426116,0.5093527405977694,-0.2831831747162553,-0.8537228098457239,0.0816654016297229,-0.2328828769629235,-0.0689613358564443,-0.1341096681647981
16,1,2.1678275721275195,2.78004010747235,2.112313052633845,0.6355995102963371,-0.7426578981309004,2.218549756325833,1.7690249731619634,-1.8740768867709137,-1.0524021455658803,-0.1341097230487171
16,2,2.1692449080199463,2.762304472829266,2.1145548851216893,0.6355995102963371,-0.7508547534232854,2.224214412111333,1.761490516219124,-1.8746864861802583,-1.0524021455658803,-0.1341097231383967
16,3,2.144441529902469,2.781277477331171,2.0814878559259813,0.6355995102963371,-0.7426578981309004,2.233514593251706,1.7722540261374669,-1.8743816864755865,-1.0524021455658803,-0.134109723270878
16,4,2.1855442707828634,2.741681641848937,2.125203589438949,0.6355995102963371,-0.7426578981309004,2.231654557023631,1.7690249731619634,-1.874076886770914,-1.0524021455658803,-0.1341097229936865
16,5,2.170662243912373,2.749930774241069,2.131929086902487,0.6355995102963371,-0.7426578981309004,2.2210861693641166,1.7647195691946267,-1.873924486918578,-1.0524021455658803,-0.1341097232097328
17,1,-0.0673111302303608,-0.3934011237807671,-0.2186322766026029,-1.3491171482205804,-0.5129410285618088,0.1584750866319546,-0.5462060102736191,-0.2947572170114004,0.6699776150854528,-0.1341096913164037
17,2,-0.3493609728233975,0.2017737783115447,-0.4019020824839006,0.7324865661115054,-0.8165115643152898,-0.3175250935525869,0.0023742118979301,-0.5894985314295126,-0.7426997911269952,-0.134109720712971
17,3,-0.0821931571008476,-0.3913388406827341,-0.1721142524798258,-0.1248170792833694,-0.8247084196076748,0.1828246517994764,-0.8637295528647381,0.1789015240493515,-0.0852614597742809,-0.1341097164898768
17,4,-0.1721939862699834,0.1617654862097054,-0.2421715177249713,-0.0572897373515809,-0.7672894482845175,-0.0785104382450026,-0.1641014081724419,-0.4393846768784058,-0.1852355531370067,-0.1341097172480772
17,5,-0.2062100476882384,0.6096933751024634,-0.2079835722853408,0.6972549094514482,-0.7754863035769025,-0.2585957639631329,0.4196396130656942,-0.826785101516897,-1.1328160902272053,-0.1341097188704627
19,1,-0.976532105222486,0.2195094129546283,-0.9130398897124744,0.6355995102963371,-0.7508547534232854,-1.2505023561345436,1.2387427178515973,-0.1585117490228824,-1.0524021455658803,-0.1341097194900673
19,2,-1.097005656078809,0.2368325909781051,-0.9830971549576186,0.6355995102963371,-0.7590925929921325,-1.321437374105206,1.240177852507377,-0.0740822308286563,-1.0524021455658803,-0.1341097222171426
19,3,-0.9659020860292808,0.216622216617382,-0.9102375991026688,0.6355995102963371,-0.7590925929921325,-1.270201830731879,1.2466359584583828,-0.1237645826902409,-1.0524021455658803,-0.1341097211858271
19,4,-1.029682201188511,0.2450817233702369,-0.9489092095179882,0.6355995102963371,-0.7508547534232854,-1.269102718415289,1.2416129871631558,-0.1604929471032525,-1.0524021455658803,-0.1341097183344233
19,5,-0.9899967962005456,0.2021862349311513,-0.9197653871760088,0.6355995102963371,-0.7590925929921325,-1.2718082256561252,1.24340690548288,-0.140376166594881,-1.0524021455658803,-0.1341097202747639
20,1,-0.775270408497807,-0.3967007767376198,-0.752748866831584,0.8969009638584753,0.5126904898978728,-0.7088090782584587,-0.5731147850694767,0.9343475920796432,0.1342468756525765,-0.1341005184908717
20,2,-0.6810175716513897,-0.3913388406827341,-0.6602732767079936,0.917452763576846,0.5085920622516804,-0.618512774095565,-0.5634276261429678,0.93129959503292,0.0494862312798292,-0.1341032694229841
20,3,-0.7185769728007142,-0.3946384936395868,-0.7051099264648848,0.855797364421734,0.5044936346054876,-0.6455678465039226,-0.5619924914871888,0.9361763903076769,0.1853205972617974,-0.1341024509824394
20,4,-0.7575537098424643,-0.3942260370199803,-0.7320119163190211,0.8880930496934596,0.5085920622516804,-0.7121064152082275,-0.5749087033892005,0.9383099882403828,0.0962132531776229,-0.1341023241632472
20,5,-0.6852695793286727,-0.3884516443454879,-0.6916589315378185,0.9203887349651844,0.5126904898978728,-0.6038015784735207,-0.5566107365280181,0.9319091944422648,0.1538070243539823,-0.1340977165453306
21,1,1.0226201710462464,1.2415769163397627,1.204931353178733,0.6355995102963371,-1.0544662734532282,0.7187687267887849,1.1813373316204343,-1.401180144971843,-1.0524021455658803,-0.1341097233034887
21,2,1.0708095913887747,1.2127049529673013,1.2318333430328692,0.6355995102963371,-1.0462694181608434,0.768397875237866,1.2785677045494672,-1.4435473039212927,-1.0524021455658803,-0.1341097232688398
21,3,0.6746642094553403,1.230440587610385,0.8546450269530105,0.6355995102963371,-1.0380315785919962,0.420824741891747,1.4274629250865456,-1.294652648188875,-1.0524021455658803,-0.1341097231547021
21,4,0.8234844781602081,1.1776461403007412,1.0054082617605622,0.6355995102963371,-1.0462694181608434,0.52092850980267,1.0023042833119962,-1.2451226961796265,-1.0524021455658803,-0.1341097225860519
21,5,0.776712393710107,1.2135298662065144,1.0110128429801732,0.6355995102963371,-1.0462694181608434,0.3872595426851285,1.3000947243861534,-1.3118738315028595,-1.0524021455658803,-0.1341097232423435
22,1,0.4521424743442507,0.5366885534320973,0.5250956512398524,0.6267915961313205,-1.1118852447763858,0.1842619525211704,0.7289111313860839,-1.265087076835662,-0.9980683991730952,-0.1341097233034887
22,2,0.571198689308145,0.5639106903261324,0.7498393581462747,0.6179836819663048,-1.1283199396376178,0.3203827855757196,0.5208166062981187,-1.2115947286656736,-0.8611473582632736,-0.1341097232219618
22,3,1.068683587550134,0.636090598757286,1.2918023620827124,0.6414714530730138,-1.1283199396376178,0.7247715709793895,0.7877516522730256,-1.4691504791137655,-1.0784823438344175,-0.1341097231424731
22,4,0.6271834570590241,0.6142303979181358,0.7285419495117507,0.632663538907998,-1.1283199396376178,0.4111018252449936,0.5595652420041536,-1.2140331263030522,-0.9296078787181796,-0.1341097229427321
22,5,0.5889153879634876,0.6216546170710553,0.7599276043415757,0.6355995102963371,-1.1200821000687708,0.2333838183625947,0.9097380980142464,-1.3208654227906926,-1.0524021455658803,-0.134109723295336
23,1,2.2131823206851946,2.7350823359352314,2.1268849638048333,0.6355995102963371,-1.0380315785919962,2.2382492309231683,1.7528797082844496,-1.8730100878045608,-1.0524021455658803,-0.1341097234889625
23,2,2.1642842323964517,2.7425065550881498,2.123522215073067,0.6355995102963371,-1.0380315785919962,2.2341064229606387,1.7869641563592022,-1.8748388860325949,-1.0524021455658803,-0.1341097235338023
23,3,2.174914251589655,2.767666408884152,2.1229617569511072,0.6355995102963371,-1.0380315785919962,2.224214412111333,1.7668722711782952,-1.874076886770914,-1.0524021455658803,-0.1341097234808098
23,4,2.153654213203246,2.755705166915561,2.08597152090167,0.6355995102963371,-1.0380315785919962,2.2167742671990345,1.76041416522729,-1.8743816864755865,-1.0524021455658803,-0.1341097234991533
23,5,2.153654213203246,2.754467797056741,2.1145548851216893,0.6355995102963371,-1.0380315785919962,2.217281549806691,1.7625668672109585,-1.8742292866232504,-1.0524021455658803,-0.1341097234563517
24,1,-0.9276340169337428,-0.0663230244327399,-0.8541917869065533,0.5856879966945744,-0.6729231517309344,-1.1766927367204931,0.5294274142327925,0.3971381125947172,-0.7655199646119655,-0.1341096219594192
24,2,-0.90566531060112,-0.0885956818914966,-0.8362571270037958,0.5739441111412252,-0.6770420715153579,-1.134250091879882,0.5925733390870721,0.3838793254414723,-0.8046402620147722,-0.134109619269031
24,3,-0.925508013095102,-0.0972572709032343,-0.8816542348826506,0.5504563400345163,-0.6688042319465108,-1.1693371389094709,0.5477253810939764,0.3879941214545482,-0.7492198406941337,-0.1341096136355212
24,4,-0.9659020860292808,-0.0692102207699859,-0.8900611067120671,0.5680721683645478,-0.6770420715153579,-1.1765236425179406,0.5513132177334232,0.4221316883778456,-0.7916001628805049,-0.1341096180400127
24,5,-0.9262166810413156,-0.0782842664013308,-0.8659614074677375,0.5739441111412252,-0.6770420715153579,-1.148031269387889,0.5861152331360663,0.4039961059498441,-0.7774733888183796,-0.1341096227033523
