f_id,i_id,ela_level.mmce_mda_50,ela_level.lda_mda_10,ela_level.mmce_mda_10,disp.ratio_mean_10,disp.diff_median_25,ic.eps.s,ela_meta.lin_simple.intercept,pca.expl_var.cor_init,pca.expl_var_PC1.cor_init,ela_meta.lin_simple.coef.min
4,5,-0.3584934494491665,-1.0507373892953824,0.6340046098846278,-0.7230904979029453,-0.6806299834204718,0.0091777599643463,-0.1809003429336124,0.8017837257372707,0.5370776347749021,-0.1341096306471975
5,1,-1.3338684800201626,1.377234826037082,-3.3509481859802976,0.6633175491640602,0.7634662015601605,-0.9244352016390572,-0.1809046973231495,-1.2472191289246497,1.5481656652730995,-0.1341096845527936
5,2,-1.3164445866567809,1.179520757495465,-3.368580720475275,0.5760908536196896,0.7736114824100916,-0.9244352016390572,-0.1809036133247531,-1.2472191289246497,1.579436429102941,-0.1341096845527936
5,3,-1.3298755044577215,1.3913572595043409,-3.368580720475275,0.6122580200649166,0.7749641865234158,-0.9244352016390572,-0.1809045736052327,-1.2472191289246497,1.525233771797883,-0.1341096845527936
5,4,-1.3298755044577215,0.700444360644632,-3.3538869417294603,0.6200587814550641,0.7829113231891953,-0.9244352016390572,-0.1809031477855741,-1.2472191289246497,1.5961141698121888,-0.1341096845527936
5,5,-1.3287865111225097,0.4701400610247258,-3.380335743471927,0.6845923529553689,0.8104726694981752,-0.9244352016390572,-0.1809047433425643,-1.2472191289246497,1.6002836049895015,-0.1341096845527936
6,1,-0.7973577635393542,1.3924436005402814,-1.4965933082584923,-0.0976112664384442,-0.0054615428575464,0.7528242967485268,-0.1798633346977981,-1.2472191289246497,1.1541540410171005,-0.1339235287654509
6,2,-0.5243834341797007,0.627659511236456,-1.1057387936198295,-0.2919211410657388,-0.2968001912647389,0.7362749731872607,-0.1800139673180924,-1.2472191289246497,0.96861417562671,-0.134016046278778
6,3,-0.5966199920820557,0.8677408801798451,-1.3290842305562054,-0.27064633727443,-0.1475800187636667,0.7528242967485268,-0.1797707026611869,-1.2472191289246497,1.0436640088183242,-0.1335180183161846
6,4,-0.7222172234097688,1.3946162826121669,-1.6494086072149703,-0.139451713894688,-0.0661641399429685,0.7899880520276296,-0.1793129770439599,-1.2472191289246497,1.1875095224355974,-0.1339475856683586
6,5,-0.339980562750573,0.6526453550631431,-0.9352909601683737,-0.0486792177184329,-0.0910200780253,0.6867095427706005,-0.1804620469104056,0.8017837257372707,0.6496523845623295,-0.1340264063420469
7,1,-0.8307535591525033,1.1990748961424404,0.3048639659783798,0.1846344638595945,0.194569577900265,-0.2882560926691843,-0.180902211933598,-1.2472191289246497,0.8914796248464345,-0.1341096270905859
7,2,-0.6703085410980261,0.0149631669646395,0.9631452537908748,0.0832245657876858,0.1304006765244499,-0.3295674963719961,-0.1809030206301341,-1.2472191289246497,0.6142121855551766,-0.1341095545397844
7,3,-0.4550508585045759,-0.0991026418093683,0.6780859461220717,0.1860527841123483,0.1523821183659675,-0.3130181728107298,-0.1809031799840093,0.8017837257372707,-0.2488608961484395,-0.134109577183885
7,4,-0.4604958251806328,1.0176559431399683,-0.1888469998809916,-0.207531086026879,-0.198052790992075,-0.4121903037776194,-0.1809034779844897,0.8017837257372707,0.2118616909445538,-0.134109630204914
7,5,-0.6441727010529529,0.9079354985097318,0.3812716154566156,-0.0671173810042357,-0.0619369395888302,-0.3791329267886563,-0.1809032541193473,-1.2472191289246497,0.6955161715127639,-0.1341095705618613
8,1,-0.0662802378341118,0.2691669693752877,-0.0419092124228453,-1.0755430807123074,-0.9767030962242992,0.6867095427706005,-0.1804562930861903,0.8017837257372707,0.5704331161933992,-0.13404436514179
8,2,-0.1606596602190984,0.6819765630336017,-0.4474575058073282,-0.9322927351841565,-0.8029651616692262,0.728020946473412,-0.1803024470822832,-1.2472191289246497,0.7121939122220119,-0.1340732636346699
8,3,-0.1777205558040775,0.5863785518706242,-0.5062326207905867,-0.8890339674751604,-0.8363600444669164,0.728020946473412,-0.1802369790617887,-1.2472191289246497,0.6267204910871128,-0.1340237139319915
8,4,-0.0150975510791767,0.2474401486564265,-0.2505608706134127,-1.0273201921186714,-0.966135095338954,0.6867095427706005,-0.1804175356554846,0.8017837257372707,0.5704331161933992,-0.134071691125194
8,5,-0.1000390312256648,0.4571039685934119,-0.4915388420447721,-0.9790973035250388,-0.9137178109476426,0.6867095427706005,-0.1804000118953146,-1.2472191289246497,0.7643118519384139,-0.1340380277122908
9,1,1.1512143109322155,-1.0507373892953824,0.6340046098846278,-0.9932805060525768,-1.277933393460175,0.6949635694844488,-0.1806072298560322,0.8017837257372707,-1.20574626934158,-0.1340871366763915
9,2,1.1196335042110852,-1.0507373892953824,0.6340046098846278,-1.1110010870311575,-1.314879124555341,0.6867095427706005,-0.1806141376161769,0.8017837257372707,-1.2036615517529234,-0.1340986262767211
9,3,1.163919233176348,-1.0507373892953824,0.6340046098846278,-1.0046270680746103,-1.28114606572932,0.6949635694844488,-0.1806061728290216,0.8017837257372707,-1.2807961025331986,-0.134095343544543
9,4,1.1261674642223527,-1.0507373892953824,0.6340046098846278,-1.0400850743934589,-1.3028738755495892,0.6867095427706005,-0.1806160897581225,0.8017837257372707,-1.2286781628167966,-0.1340978223500053
9,5,1.1203594997678927,-1.0507373892953824,0.6340046098846278,-1.1124194072839113,-1.338297814517266,0.6949635694844488,-0.1806087617828706,0.8017837257372707,-1.1244422833839969,-0.134102191016612
10,1,-1.0819480218079294,1.1132539543029458,0.4224141959448969,0.6392061048672422,0.73252309496787,1.496429563399138,-0.141120630009335,-1.2472191289246497,1.0665959022935454,-0.1254661288348436
10,2,-1.0184234105872658,0.7015307016805772,1.1100830412490212,0.7321060814226265,0.7025099724534901,1.4922819149754294,-0.1459643575614713,-1.2472191289246497,0.989461351513271,-0.104190456533589
10,3,-0.8463624636238672,-1.369035312826664,0.9220026733025936,0.925706795923544,0.8819968994901907,1.463372186410175,-0.158481742212327,0.8017837257372707,0.1618284688168031,-0.1318732813378493
10,4,-1.246749013203252,1.3620260515338825,-0.2446833591150867,0.5158122428776463,0.5720585695247906,1.583179384161686,-0.1311861188385323,-1.2472191289246497,1.1082902540666624,-0.1303138641570699
10,5,-0.8728613014473434,-0.9203764649822298,0.8279624893293807,0.9115235933960044,0.9116718459762396,1.43856883613506,-0.1607168321690323,0.8017837257372707,-0.997274510475972,-0.1325189977931463
11,1,-1.220250175379775,-1.0507373892953824,0.6340046098846278,1.8029378722518736,1.6962402317042569,1.43856883613506,-0.1671378930505258,0.8017837257372707,-1.1661366351571183,-0.1329355564071096
11,2,-1.246749013203252,-1.0507373892953824,0.6340046098846278,1.7320218596141752,1.639342114937559,1.4303148094212117,-0.1674143535392498,0.8017837257372707,-1.4559123799803089,-0.1335702171381266
11,3,-0.932029939327162,-1.0507373892953824,0.645759632881279,1.58522571345414,1.4373664820168444,1.4716262131240232,-0.1609311933431624,0.8017837257372707,0.5600095282501141,-0.1287887147991673
11,4,-0.9715966971731756,-1.011629112001436,0.7544935956003075,1.5143097008164412,1.3075914311448071,1.479880239837872,-0.1585444269703044,-1.2472191289246497,0.7351258056972285,-0.1315398321698428
11,5,-1.2616319221178076,-1.0507373892953824,0.6340046098846278,1.80151955199912,1.690237607201381,1.4303148094212117,-0.1672765757083487,0.8017837257372707,-1.389201417143315,-0.1331810470855889
12,1,-0.473926742981574,0.5298888180015928,0.0491922158011993,-0.8677591636838516,-0.5854334314452835,2.48790325226662,1.3495774307017687,0.8017837257372707,-0.8096499274969253,0.1054414642840528
12,2,-0.6626855877515464,0.8492730825688148,-0.6414153852520819,-0.5968599954078434,-0.181313077589688,2.4630999019915047,1.834342641003284,0.8017837257372707,-0.0591515955807365,1.5049652169337775
12,3,-0.7948167790905276,0.885122336754935,-1.1645139086030818,-0.4167333233080885,0.0095027463961022,2.847283575387583,8.435356381721526,0.8017837257372707,-0.7408542470712742,10.218186701320862
12,4,-0.5940790076332293,0.7156531351478314,-0.4357024828106769,-0.6337363219794456,-0.2552890837871038,2.7687877813388844,5.3834924736821765,0.8017837257372707,-0.6929057425321851,2.4922411469040924
12,5,-0.3784583272613752,0.8036467590592117,-0.6502316524995705,-0.6365729624849533,-0.3389876507990365,2.607689814951346,2.4921931930954506,0.8017837257372707,-0.899292783809136,0.3714407226532714
13,1,-0.6398167277121074,1.07631835908089,-1.0205148768940988,-0.6294813612211843,-0.5043557286529162,-0.4286983572053164,-0.1809010946064063,-1.2472191289246497,1.1353915827191954,-0.1341094873269577
13,2,-0.7563390145797254,1.430465536798287,-1.2850028943187624,-0.4692111726599859,-0.3044091519021873,-0.4204443304914679,-0.1809008861909299,-1.2472191289246497,1.2563052028612485,-0.1341094612485358
13,3,-0.1846175135937489,0.880776972611159,-0.0742355256636371,-0.6805408903203278,-0.67445827090343,-0.4452476807665828,-0.1809019439679559,0.8017837257372707,0.4995527181790922,-0.1341094550973301
13,4,-0.156303686878253,0.9383530475161356,-0.1477044193927103,-0.6777042498148186,-0.6929734084545546,-0.4452476807665828,-0.1809000696715822,0.8017837257372707,0.4516042136400019,-0.134109670538317
13,5,-0.1483177357533702,0.0073587797130374,0.5487806931589027,-0.8280461966067402,-0.8241857074469991,-0.4452476807665828,-0.1809016420696767,0.8017837257372707,0.3181822879660137,-0.1341095768292429
14,1,-0.6256598143543594,1.4152567622950878,-0.9617397619108404,-0.1174677499770008,0.0536347180933032,-0.569181891875018,-0.1809047813193367,-1.2472191289246497,0.7684812871157222,-0.1341096772439057
14,2,-0.8997231370492244,1.3207450921680506,-0.4533350173056542,-0.0770456227735124,0.1287943403898774,-0.5361245148860547,-0.1809049506722498,-1.2472191289246497,0.6871773011581394,-0.1341096730962239
14,3,-0.3472405183186489,0.5559610028642203,0.3224965004733579,-0.2607180955051517,-0.0813820612178656,-0.6187473222916783,-0.1809046769653435,0.8017837257372707,0.2202005612991772,-0.1341096936695408
14,4,-0.3980602072951802,0.9350940244083046,0.0873960405403237,-0.1976028442576007,-0.0542434349442993,-0.585689945302715,-0.1809047130119567,0.8017837257372707,0.1993533854126164,-0.1341097155493266
14,5,-0.6481656766153946,1.1078222491232343,-1.008759853897447,-0.1025753873230842,0.0631036468865724,-0.51132116461094,-0.1809047202595257,-1.2472191289246497,0.6538218197396424,-0.1341096706300347
15,1,-0.2172873136500904,0.3517288881069514,0.1461711555235823,-0.805353072562676,-0.7653430785173979,-0.3047641460968813,-0.1809017968810902,0.8017837257372707,0.4411806256967215,-0.1341096227513158
15,2,-0.4136691117665432,0.9090218395456722,-0.3240297643424859,-0.5883500738913189,-0.4778934544360119,-0.1973792585497124,-0.1809028241131371,0.8017837257372707,0.3306905934979499,-0.1341096385919954
15,3,-0.6557886299618743,1.138239798129633,-0.8676995779376323,-0.4784302543028857,-0.2565572438933449,-0.0734450474412771,-0.1809018519754879,0.8017837257372707,0.3661307925051029,-0.1341076745393203
15,4,-0.3643014139036272,0.8449277184250436,0.0403759485537164,-0.6528836453916252,-0.5762181346732622,-0.3791329267886563,-0.1809036617701276,0.8017837257372707,0.6100427503778637,-0.1341096689179695
15,5,0.0219282223180102,-0.0675987517670242,0.5076381126706156,-0.8627950427992133,-0.8596941904217583,-0.2965101193830328,-0.1809038207795905,0.8017837257372707,-0.0737446187013297,-0.1341096699085215
16,1,2.1378422726337285,-1.0507373892953824,0.6340046098846278,2.162482056325005,2.212465938951593,-0.7591895868278105,-0.1809047621588666,0.8017837257372707,-1.533046930760584,-0.1341097247924406
16,2,2.135664285963306,-1.0507373892953824,0.6340046098846278,2.1639003765777587,2.2181303874261378,-0.7674436135416589,-0.1809054572731642,0.8017837257372707,-1.5226233428173035,-0.1341097248821202
16,3,2.1476432126506317,-1.0507373892953824,0.6340046098846278,2.1390797721545654,2.2274302282052414,-0.7591895868278105,-0.1809047169536728,0.8017837257372707,-1.5205386252286477,-0.1341097250146014
16,4,2.153088179326688,-1.0507373892953824,0.6340046098846278,2.1802110594844324,2.2255702600494205,-0.7591895868278105,-0.180905722617867,0.8017837257372707,-1.5205386252286477,-0.1341097247374099
16,5,2.128767328173633,-1.0507373892953824,0.6340046098846278,2.1653186968305125,2.215002259164076,-0.7591895868278105,-0.180904971710814,0.8017837257372707,-1.5434705187038644,-0.1341097249534562
18,1,-0.6274748032463783,0.5309751590375332,-1.2732478713221105,0.0420932784578205,0.2269499326129623,-0.255198715680221,-0.1809040824521917,0.8017837257372707,0.2702337834269234,-0.1341096020210596
18,2,0.1754762825828154,-0.8247784538192522,0.7427385726036554,-0.1678181189497659,-0.1688005645414397,-0.585689945302715,-0.1809047813933198,0.8017837257372707,-0.2196748499072554,-0.1341097093104795
18,3,-0.5454373053271206,0.0073587797130422,-0.0830517929111258,0.1080451702108807,0.3907962183393521,-0.585689945302715,-0.1809042712340486,-1.2472191289246497,0.780989592647663,-0.1341096845262974
18,4,0.0034153356194167,-0.1512470115346283,0.0727022617945091,-0.1061211879549703,-0.0144232076083188,-0.5195751913247886,-0.180904682166401,0.8017837257372707,0.1222188346323419,-0.1341096766528356
18,5,0.4887433653452894,-1.185443677752306,0.6810247018712343,-0.0004563291247986,-0.0875537737349066,-0.5278704881722062,-0.1809050787620925,0.8017837257372707,-0.275962224800969,-0.1341097038604052
19,1,1.1483103287049845,-1.0507373892953824,0.6340046098846278,-0.9840614244096768,-1.2564592156611538,-0.7674436135416589,-0.1809050823932915,0.8017837257372707,-1.3475070653701933,-0.1341097212337907
19,2,1.1406873753585045,-1.0507373892953824,0.6340046098846278,-1.1046186458937652,-1.3273916376035897,-0.7757389103890767,-0.1809048011385657,0.8017837257372707,-1.2620336442352982,-0.134109723960866
19,3,1.1541182931594454,-1.0507373892953824,0.6340046098846278,-0.9734240225140218,-1.2761579693114369,-0.7757389103890767,-0.1809045677314019,0.8017837257372707,-1.2807961025331986,-0.1341097229295506
19,4,1.1642822309547518,-1.0507373892953824,0.6340046098846278,-1.0372484338879513,-1.2750588972193606,-0.7674436135416589,-0.1809050102618513,0.8017837257372707,-1.374608394022722,-0.1341097200781467
19,5,1.1359684042392555,-1.0507373892953824,0.6340046098846278,-0.9975354668108398,-1.2777643054460093,-0.7757389103890767,-0.1809059167770208,0.8017837257372707,-1.2891349728878232,-0.1341097220184873
20,1,-0.4877206585609174,0.1355470219543043,0.8955538715601278,-0.7826599485186134,-0.714785762281907,0.5049146043980872,-0.1807309447515059,-1.2472191289246497,0.8893949072577787,-0.134100520234593
20,2,-0.4906246407881477,0.0508124211507549,0.9161251618042684,-0.6883416517104738,-0.6244927627175186,0.5007875910411631,-0.1807290007173045,-1.2472191289246497,0.7955826157682551,-0.134103271166706
20,3,-0.4779197185440149,0.1866050506436239,0.8544112910718464,-0.7259271384084546,-0.6515468449840021,0.4966605776842385,-0.180730056805268,-1.2472191289246497,0.8018367685342238,-0.1341024527261612
20,4,-0.4913506363449554,0.0975250856962984,0.8867376043126391,-0.7649309453591876,-0.7180829785581349,0.5007875910411631,-0.1807302381180957,-1.2472191289246497,0.8664630137825621,-0.1341023259069689
20,5,-0.4771937229872073,0.1551011606012798,0.9190639175534312,-0.6925966124687368,-0.6097821054851185,0.5049146043980872,-0.1807296523055303,-1.2472191289246497,0.8205992268321276,-0.1340977182890513
21,1,1.2637436222373917,-1.0507373892953824,0.6340046098846278,1.0164792920997976,0.712739797310504,-1.0731727630226071,-0.1809048198303679,0.8017837257372707,-1.32249045430632,-0.1341097250472122
21,2,1.302221386748193,-1.0507373892953824,0.6340046098846278,1.064702180693432,0.7623671294680846,-1.0649187363087589,-0.1809048891946952,0.8017837257372707,-1.4079638754412191,-0.1341097250125632
21,3,1.414387700274966,-1.0507373892953824,0.6340046098846278,0.6682816700486985,0.4148067163508561,-1.056623439461341,-0.1809054918314796,0.8017837257372707,-1.4183874633844995,-0.1341097248984256
21,4,1.151940306489023,-1.0507373892953824,0.6340046098846278,0.8172052965878647,0.5149068207368445,-1.0649187363087589,-0.1809049397384833,0.8017837257372707,-1.166136635157114,-0.1341097243297753
21,5,1.376272933542568,-1.0507373892953824,0.6340046098846278,0.7704007282469841,0.3812427455390003,-1.0649187363087589,-0.1809040474112754,0.8017837257372707,-1.3787778292000343,-0.134109724986067
22,1,0.7834975614091713,-0.9964203374982368,0.6251883426371384,0.4456053903663245,0.1782525845332923,-1.1309922201531162,-0.1809065090743476,0.8017837257372707,-0.951410723525538,-0.1341097250472122
22,2,0.620511558905867,-0.8595413669694272,0.6163720753896498,0.5647442915976575,0.3143684359365368,-1.1475415437143823,-0.1809032495919592,0.8017837257372707,-0.8200735154402057,-0.1341097249656853
22,3,0.7980174725453231,-1.0768095741580124,0.639882121382953,1.0625747003143011,0.7187424218133802,-1.1475415437143823,-0.1809049592706613,0.8017837257372707,-1.1223575657953366,-0.1341097248861965
22,4,0.6883921434673771,-0.9279808522338272,0.6310658541354643,0.6207679415814394,0.4050841555363388,-1.1475415437143823,-0.1809043941728619,0.8017837257372707,-0.8513442792700469,-0.1341097246864556
22,5,0.814352372573494,-1.0507373892953824,0.6340046098846278,0.5824732947570833,0.2273726526483762,-1.1392462468669646,-0.1809047955373641,0.8017837257372707,-1.1953226813982996,-0.1341097250390595
23,1,2.131308312622461,-1.0507373892953824,0.6340046098846278,2.2078683044131333,2.232164692601876,-1.056623439461341,-0.1809049776767976,0.8017837257372707,-1.539301083526552,-0.1341097252326859
23,2,2.126226343724808,-1.0507373892953824,0.6340046098846278,2.15893625569312,2.2280220362548206,-1.056623439461341,-0.1809049888265652,0.8017837257372707,-1.539301083526552,-0.1341097252775257
23,3,2.14365023708819,-1.0507373892953824,0.6340046098846278,2.169573657588774,2.2181303874261378,-1.056623439461341,-0.1809052016905579,0.8017837257372707,-1.5288774955832718,-0.1341097252245332
23,4,2.1382052704121333,-1.0507373892953824,0.6340046098846278,2.148298853797465,2.2106905148028546,-1.056623439461341,-0.1809053524848871,0.8017837257372707,-1.5142844724626792,-0.1341097252428768
23,5,2.1215073726055573,-1.0507373892953824,0.6340046098846278,2.148298853797465,2.211197778845351,-1.056623439461341,-0.1809050612738185,0.8017837257372707,-1.551809389058489,-0.1341097252000752
24,1,0.8139893747950899,-0.7639433558064448,0.5840457621488522,-0.935129375689664,-1.182652297477904,-0.6889684545597443,-0.1809042702584989,0.8017837257372707,-0.6574655435250311,-0.1341096237031426
24,2,0.8684390415556591,-0.8030516331003911,0.5722907391522059,-0.9131454117719784,-1.140211205922358,-0.6931161029834532,-0.1809042854291803,0.8017837257372707,-0.6407878028157831,-0.1341096210127544
24,3,0.8147153703518978,-0.7476482402673049,0.5487806931589027,-0.9330018953105332,-1.1752969688617037,-0.6848208061360355,-0.1809044148543031,0.8017837257372707,-0.6303642148725027,-0.1341096153792446
24,4,0.8114483903462628,-0.7900155406690772,0.5664132276538798,-0.9734240225140218,-1.182483209463738,-0.6931161029834532,-0.1809041190497668,0.8017837257372707,-0.6136864741632535,-0.1341096197837362
24,5,0.8633570726580062,-0.7758931072018183,0.5722907391522059,-0.9337110554369102,-1.1539918790768475,-0.6931161029834532,-0.180904654442148,0.8017837257372707,-0.6637196962909997,-0.1341096244470757
