f_id,i_id,disp.diff_mean_05,ic.eps.max,disp.ratio_mean_05,disp.diff_median_02,pca.expl_var_PC1.cor_init,disp.ratio_mean_10,ela_meta.quad_simple.adj_r2,ic.eps.s,ela_meta.lin_simple.coef.max,ela_level.lda_mda_25
4,3,-0.7138945881571501,-0.2367599659977218,-0.7139905866050528,-0.6767396550461716,0.6773648741642935,-0.6668554587202619,0.9211057745815036,-0.2301075106802594,-0.1685185069411327,-0.2687854439083548
4,4,-0.7283760287479781,-0.2367587841896716,-0.7280565548489256,-0.6493515989402112,0.57762207153857,-0.7188025779597518,0.8980547909244008,-0.0377303678638265,-0.1685158552301783,-0.1126036777881331
4,5,-0.6938148909800913,-0.2367645004894267,-0.6940637982595687,-0.6151347875118314,0.493057521486327,-0.68922157950393,0.8461111359710664,-0.004309800164989,-0.1685157566343057,-0.2370242620380205
5,1,0.666191326807101,-0.2367754195686237,0.6662325473248648,0.6626458407597139,1.544693592648847,0.7212870054016451,1.174666594809635,-0.949359903268864,-0.1685198278101679,-1.4750769410976248
5,2,0.5768042877608394,-0.2367754195686237,0.5771480817803443,0.5368798871211438,1.5772184195920178,0.6325440100341829,1.174666594809635,-0.949359903268864,-0.1685198278101679,-1.464851831264725
5,3,0.6437983004621782,-0.2367754195686237,0.6439614309387344,0.619847438418133,1.520842052890522,0.6693398861621552,1.174666594809635,-0.949359903268864,-0.1685198278101679,-1.479239375188894
5,4,0.6490726909649079,-0.2367754195686237,0.649236169030187,0.583768239174548,1.594564993961708,0.6772762516015224,1.174666594809635,-0.949359903268864,-0.1685198278101679,-1.527831268819577
5,5,0.6582797410530062,-0.2367754195686237,0.6586134811927684,0.6038162962441109,1.5989016375541316,0.7429316384180982,1.174666594809635,-0.949359903268864,-0.1685198278101679,-1.441415517576928
6,1,-0.0700950807406243,-0.2295556357131762,-0.0704725394479193,-0.1370853975343286,1.134880773164895,-0.0528693688201867,0.7761687677512268,0.7484467115417,-0.16811039715523,-0.048266924768737
6,2,-0.2555778134199526,-0.2301915924564693,-0.2556744546588982,-0.2598569237053135,0.941900133302083,-0.2505570170371324,0.6302844602227127,0.7316946519826577,-0.1682681919493212,-0.1949474826371491
6,3,-0.3001787997763683,-0.2298809418442041,-0.3002166874311592,-0.3630186017044308,1.019959717965688,-0.2289123840206794,0.7761687677512265,0.7484467115417,-0.1682449473364188,-0.1315156065941157
6,4,-0.1397262886933276,-0.2272549432723627,-0.1396302166469558,-0.1622824091518121,1.1695739219042771,-0.095437147085881,0.7938517141183192,0.7860657380577036,-0.1680809849033414,-0.0792137173603451
6,5,0.0152667655535542,-0.2324276679325959,0.0150954340356349,0.0852691006379282,0.6101468984817408,-0.0030867128823436,0.3072549221238602,0.6815220247247782,-0.1683652070502113,-0.0945061382608764
7,1,0.246090749923015,-0.236755704111359,0.2460117460391947,0.1898914749626965,0.8616722268422611,0.2342827625314329,0.4231413742081992,-0.3053873394218905,-0.1685189373323619,0.3576608868276225
7,2,0.1513830537906666,-0.2367599659977218,0.1516525424032228,0.1016288994852216,0.5732854279461477,0.1311100118196698,0.1815796961577375,-0.347204824755061,-0.1685192198463565,0.5303114139176476
7,3,0.2010733643163834,-0.2367607066749554,0.2008834312567738,0.1545791412900785,-0.3243997956853642,0.235725738065863,-0.6477820651488474,-0.3304527651960186,-0.1685195059527478,0.5828847662443273
7,4,-0.1944133902216303,-0.2367650369256266,-0.1947219256021194,-0.2520787157712207,0.1547993212773513,-0.1646999727385337,-0.1370291053493419,-0.4308397954214014,-0.1685195503175628,0.3163080090078417
7,5,-0.0871674499994596,-0.2367633505208286,-0.0868828357324372,-0.1331415174550704,0.657849977998392,-0.021845394829938,0.36393508056838,-0.3973774520129405,-0.1685193066705771,0.2536000345458984
8,1,-1.0603850309198064,-0.2320076697376951,-1.0603650546103964,-1.012334635864539,0.5277506702257089,-1.0478009998098492,0.9237897932265088,0.6815220247247782,-0.1683197283291215,-0.3059758876368667
8,2,-0.9394904486072384,-0.2306298931610705,-0.9390460785070026,-0.9166590265343846,0.6751965523680823,-0.9020604708323934,0.9763649819786682,0.7233395100579482,-0.1682810574365298,-0.2283374430649372
8,3,-0.9080754385076464,-0.2298809418442041,-0.907983731968452,-0.895405894996159,0.5862953587234158,-0.8580497170322706,0.9684708094933588,0.7233395100579482,-0.1683251815051508,-0.2381101144096557
8,4,-1.0282760220698552,-0.2315471084216088,-1.0287166260616845,-0.9784099637012894,0.5277506702257089,-0.9987398316392194,0.8955286557291018,0.6815220247247782,-0.168353772718104,-0.3108622233092262
8,5,-0.972848655207836,-0.2315471084216088,-0.9730388350963582,-0.9537241957977836,0.7294045972733669,-0.949678663468593,0.9515772803747972,0.6815220247247782,-0.1683700687401723,-0.3070617400085019
9,1,-0.8389531629718728,-0.233322876956509,-0.8388260547694154,-0.8422000313343134,-1.319659500146389,-0.964108418812894,-0.1569224200123209,0.6898771666494873,-0.1684895137469498,-0.5019722407170527
9,2,-0.962346140785734,-0.233322876956509,-0.9624893589134556,-0.9132994249853869,-1.3174911783501773,-1.0838753881706065,-0.1092416182010534,0.6815220247247782,-0.1684808599674402,-0.5128307644334065
9,3,-0.8405724933893776,-0.2331599503698693,-0.839998218789738,-0.8590345564874434,-1.3977190848099987,-0.975652223088338,-0.1733422987817644,0.6898771666494873,-0.168484134585343,-0.4938283479297874
9,4,-0.8485303457268294,-0.233322876956509,-0.8482033669319969,-0.874079728641651,-1.343511039904714,-1.0117266114490937,-0.1375027556984603,0.6815220247247782,-0.1684892336445892,-0.5024246792052343
9,5,-0.9673891983716768,-0.2331599503698693,-0.967764097004907,-0.9063246000304016,-1.235094950094149,-1.0853183637050363,-0.1199776927810737,0.6898771666494873,-0.1684812610662457,-0.5074015025752294
10,1,0.6939050102381106,0.0653615153987956,0.6937784018024467,0.71073926728178,1.0438112577240175,0.6967564213163303,0.5407645442393063,1.5011614475387651,-0.1477740755363035,0.4762902584287876
10,2,0.8248394411392078,0.0325447912545928,0.8250607720785844,0.8264994510896392,0.9635833512641968,0.7912713188215112,0.4086160968352304,1.4969629887215992,-0.1526353697089764,0.6780778241576955
10,3,0.9677106505464828,-0.0462281248241192,0.9680647825579476,0.966945402801004,0.102759598168273,0.9882374792712418,-0.4756891049691067,1.4676991041303045,-0.1584695578131778,2.180807018803424
10,4,0.5939691901863896,0.126540257773064,0.5935583780648608,0.6496821608695593,1.0871776936482405,0.5712175498208975,0.563657644446703,1.5889739891674608,-0.1412118635768127,-0.1895182207789724
10,5,0.9415700309496208,-0.0462281248241192,0.9416910921006868,0.8720001416336747,-1.1028273205252508,0.9738077239269394,-1.3936234815608612,1.4425919026465528,-0.1653052069372977,2.086790300959327
11,1,1.9267706569595024,-0.0854534087564831,1.9268949511818736,1.9622638790997444,-1.2784613860183769,1.8807178473163544,-1.3067875842224597,1.4425919026465528,-0.1653170056337697,3.0889415522811454
11,2,1.8919319196914717,-0.0854534087564831,1.8923161125823555,1.9242127398165303,-1.5798581156917546,1.8085690705948416,-1.5311399662549472,1.4342367607218436,-0.1670271915988728,3.791488036729236
11,3,1.7439251195315388,-0.0708387407988535,1.7434512820013786,1.811118326802985,0.5169090612446472,1.6592211027813106,-0.1589749048585015,1.4760542460550137,-0.1558857047592356,2.328392453648199
11,4,1.711492244598087,-0.0630103294819899,1.7112167714425068,1.7816487784329715,0.6990480921264073,1.587072326059798,0.0257487312977338,1.484409387979723,-0.154902018279077,1.6740759120402466
11,5,1.9322763803790184,-0.0854534087564831,1.9327557712834864,1.957735720490226,-1.5104718182129908,1.8792748717819243,-1.5363501200952514,1.4342367607218436,-0.1665090216104304,3.1498397727903638
12,1,-0.8906792031653098,3.084050812908281,-0.8909873536737741,-0.8971222131787997,-0.9076783588662268,-0.8364050840158175,-1.3806770386849538,2.504781095534853,1.03870081389154,-0.2070728341204111
12,2,-0.709776862238352,6.39372819021216,-0.7093019305237628,-0.7967358581984189,-0.1270825122301285,-0.5607967569396386,-0.7971398085708975,2.479673894051101,1.1972513880034683,-0.2211889149516707
12,3,-0.5029652346313186,4.456885247355868,-0.5030010629469759,-0.5904125022001844,-0.8361237395912506,-0.3775388640669954,-1.380992805584366,2.868563974936698,8.870910981260412,0.0477405224233578
12,4,-0.7376756120027907,3.756472305117847,-0.7374338670115058,-0.8182811290017746,-0.7862523382783895,-0.5983141208348243,-1.4236213370050357,2.7891065752327124,5.149788819151466,-0.2131355098620419
12,5,-0.7409605394211576,5.028806806077912,-0.7403642770623134,-0.8065225235802825,-1.0009161961033155,-0.6012000719036845,-1.4771438264554322,2.626035092717198,2.0546682670043657,-0.1705158042753534
13,1,-0.6896971650612933,-0.2367620895081481,-0.6893751421782773,-0.7559459133046089,1.1153658769989925,-0.593985194231534,0.8696357699772876,-0.4475500792708202,-0.1685193630164721,-0.1288914633626636
13,2,-0.4877435287067742,-0.2367607066749554,-0.4877629306827831,-0.606881853271902,1.2411285411792532,-0.4309289588409154,0.9283684132679882,-0.4391949373461108,-0.1685192266760218,-0.13287292205866
13,3,-0.6884017007272897,-0.2367633505208286,-0.6882029781579548,-0.7145716898805379,0.4540277291545216,-0.6459323134710239,0.4060899616399314,-0.4643021388298625,-0.1685195286393243,-0.0558678913701846
13,4,-0.658004555461558,-0.2367633505208286,-0.6577267136295667,-0.7005855225624277,0.4041563278416593,-0.6430463624021621,0.3970906050066788,-0.4643021388298625,-0.168519509409466,-0.0104430671567714
13,5,-0.7635386320995093,-0.2367627345605391,-0.7638075574687664,-0.764308399768962,0.2653837328841317,-0.79600176905177,0.4389297191788175,-0.4643021388298625,-0.1685195941877166,-0.0769515249194381
14,1,-0.1911284628032639,-0.2367741424125956,-0.1912054335411518,-0.3465857680408546,0.7337412408657855,-0.0730710263022113,0.3142017939109322,-0.5897545948293733,-0.1685197402088795,-0.0307123114272978
14,2,-0.1586955878698118,-0.2367740355427825,-0.1589709229822799,-0.38438128546708,0.6491766908135461,-0.0319462235709487,0.0871653932334393,-0.5562922514209123,-0.1685196815772643,0.1365089538045505
14,3,-0.3376547322957638,-0.236774767104775,-0.3377259360814824,-0.5075179857194778,0.1634726084621959,-0.2188115552796671,-0.1075049002542855,-0.6399272220872531,-0.1685197757543347,-0.0221159801518514
14,4,-0.2565956782538124,-0.2367746897104146,-0.2562605366690582,-0.390114518545261,0.141789390500082,-0.1545991439975214,-0.3484350445059225,-0.6064648786787921,-0.1685197837699021,0.0111834925783
14,5,-0.1691518357085566,-0.2367740355427825,-0.1689343171550213,-0.3579061645646518,0.6144835420741642,-0.0579197831906937,0.1042168058017074,-0.5311850499371609,-0.1685196742429161,-0.0498957033261898
15,1,-0.7894479187795851,-0.2367665055017184,-0.7890090839057031,-0.8160900845132978,0.3933147188606024,-0.7729141605008852,0.1133740458846658,-0.3220976232713092,-0.1685194196655879,-0.1292534141532087
15,2,-0.6188167593579431,-0.236765549210697,-0.6190453009589183,-0.6253596617913897,0.2783936636613997,-0.5521389037330564,-0.2235492357883307,-0.2133972268308406,-0.1685187989058546,-0.0923344335176059
15,3,-0.5347966439811261,-0.2367591903077396,-0.5346494914956891,-0.6410986647002819,0.3152551341969928,-0.440308299814711,-0.2421794828536604,-0.0879447708313297,-0.1685180046528879,-0.1796550617366178
15,4,-0.6649445429651496,-0.2367681729093316,-0.6647596977515018,-0.6997456221751782,0.5689487843537242,-0.6177942905496338,0.3628298964204368,-0.3973774520129405,-0.1685194627358038,-0.1579380143039102
15,5,-0.7999966997850446,-0.2367675810149825,-0.8001446420987685,-0.779244019698746,-0.1422607648036089,-0.8313546696453121,-0.2833870632269745,-0.3137424813465999,-0.1685195419926073,-0.1640911777431771
16,1,2.2305107767000334,-0.2367746086955144,2.23048543244544,2.196778674183048,-1.660086022151576,2.246512145294424,-1.9836339331128705,-0.7820899619361827,-0.1685198778822169,-0.507853941063411
16,2,2.2423087554561394,-0.2367746086955144,2.2422070726486667,2.1919583763083987,-1.649244413170519,2.247955120828854,-1.984265466911695,-0.7904451038608921,-0.1685198779531398,-0.507853941063411
16,3,2.198540567600154,-0.2367746086955144,2.1988370038967284,2.1868459391686192,-1.647076091374308,2.2227030489763258,-1.983949700012283,-0.7820899619361827,-0.1685198780870195,-0.507853941063411
16,4,2.2387462285376287,-0.2367746086955144,2.238690580587699,2.197070813448178,-1.647076091374308,2.2645493394748053,-1.9836339331128707,-0.7820899619361827,-0.1685198780967843,-0.507853941063411
16,5,2.2466578142917237,-0.2367746086955144,2.2463096467197943,2.2062366828916398,-1.6709276311326329,2.249398096363284,-1.9834760496631645,-0.7820899619361827,-0.1685198779711274,-0.507853941063411
17,1,-0.180811014714591,-0.2367749789702394,-0.1806559573582492,-0.3839795939775259,0.2068390443864236,-0.0290602725020885,-0.3474877438076855,-0.547937109496203,-0.1685197702089898,-0.036413036378384
17,2,-0.3375621991290491,-0.2367760491591803,-0.3377259360814837,-0.3804374053878218,-0.2246569930596408,-0.3162124038537099,-0.6528343355394453,-0.857369790677814,-0.1685198633597346,-0.3513102241526438
17,3,-0.1268641785200042,-0.2367759126861309,-0.1267364124234067,-0.2241794159512826,0.7120580229036717,-0.0442115156136061,0.1432140178791348,-0.8657249326025231,-0.1685198531666301,-0.3479621793401011
17,4,-0.1997803138910748,-0.2367759562603911,-0.1994105816834108,-0.2999165204362983,-0.0316763531968274,-0.1358404620499285,-0.497319137578854,-0.8071971634199343,-0.1685198545133934,-0.3468763269684659
17,5,-0.1524958656999366,-0.2367761228904064,-0.153110102880666,-0.1849232021994061,-0.4133009893300307,-0.1704718748762541,-0.8986588667319739,-0.8155523053446436,-0.1685198624215486,-0.3917582249960618
18,1,-0.098641562672065,-0.2367701626301674,-0.0986044759356624,-0.260696824092563,0.2155123315712693,0.0892637213211921,-0.3531715479971079,-0.2719249960134296,-0.1685193779606369,-0.0558678913701846
18,2,-0.1054890170089418,-0.2367748410063795,-0.1050513780474375,-0.0918038114391406,-0.2940432905384058,-0.1242966577744845,-0.6847267923800944,-0.6064648786787921,-0.168519819364695,-0.3177392883295832
18,3,0.0673166718304921,-0.236774244426626,0.067256732939991,-0.0472525735067788,0.7467511716430585,0.1563620836721997,0.1053219899496506,-0.6064648786787921,-0.1685197735593238,-0.3390943849717457
18,4,-0.0862421183323142,-0.2367745238045071,-0.0857106717121147,-0.1464703714266376,0.0615614840402613,-0.0615272220267705,-0.4936878182356116,-0.5395401918618702,-0.1685197755053338,-0.3471477900613749
18,5,0.0879515680078381,-0.2367752730432522,0.0877696032956377,0.0819460164970716,-0.3525879790361127,0.0459744552882844,-0.8773446010216392,-0.547937109496203,-0.1685198019677814,-0.3572824121966385
19,1,-0.7791767372742695,-0.2367753729275534,-0.7796317717431217,-0.7406816367015535,-1.4671053822887632,-0.9547290778390984,-0.2063399397703564,-0.7904451038608921,-0.1685198685923509,-0.5001624867643268
19,2,-0.9271372708508452,-0.2367754195686237,-0.9273244383037748,-0.7901992421411299,-1.3782041886441008,-1.077381998265671,-0.1188725086331309,-0.798842021495225,-0.1685198695035553,-0.5216985588017622
19,3,-0.7920388474475929,-0.2367753962480885,-0.7919394939565094,-0.7283387527498003,-1.3977190848099987,-0.9439067613308708,-0.1703425132373469,-0.798842021495225,-0.1685198700678546,-0.5051393101343225
19,4,-0.8450603519750334,-0.2367753729275534,-0.8452729568811906,-0.752075068041633,-1.495293565639511,-1.0088406603802331,-0.2083924246165369,-0.7904451038608921,-0.1685198708729318,-0.5064966255988667
19,5,-0.8106380139572185,-0.2367754195686237,-0.8106941182816724,-0.7075968649255534,-1.4063923719948446,-0.9684373454161858,-0.1875518092553208,-0.798842021495225,-0.1685198700149194,-0.498805171299783
20,1,-0.7365652140022162,-0.2351990760255185,-0.7368477850013458,-0.6578966724452706,0.8595039050460499,-0.7498265519500021,0.9258422780726892,0.4975000238330546,-0.1684563023309579,-0.0365940117736565
20,2,-0.6392665892018605,-0.2352701370823324,-0.6395581713145663,-0.6326996608277872,0.7619294242165376,-0.6538686789103895,0.9226846090785656,0.4933224528707,-0.1684564468665954,-0.0448283922585582
20,3,-0.6976087508153879,-0.2351990760255185,-0.6975802903205376,-0.6137106085943215,0.7684343896051723,-0.6921075305727918,0.9277368794691632,0.4891448819083451,-0.1684563571204045,-0.0314362130083884
20,4,-0.727404430497475,-0.2351246625619147,-0.7268843908286031,-0.6644332885025599,0.8356523652877249,-0.7317893577696226,0.92994724776505,0.4933224528707,-0.1684561194987779,-0.0211206154778523
20,5,-0.6853481062257094,-0.2351990760255185,-0.6858586501173097,-0.6685232382143835,0.7879492857710738,-0.6581976055136813,0.9233161428773904,0.4975000238330546,-0.1684568963949178,-0.0597588623685445
22,1,0.6162696833645978,-0.2367763507714347,0.6158294944509913,0.7470010535660717,-1.0551242410086,0.4997902608665996,-1.3527316680869592,-1.1584473299347156,-0.1685198778303096,-0.3668741081460841
22,2,0.7635824847741715,-0.2367763533271097,0.7635221610116456,0.9921424144184876,-0.9185199678472836,0.6210002057587406,-1.2973145772400885,-1.1751993894937576,-0.168519877718529,-0.3678694728200833
22,3,1.298562988134379,-0.2367763533271097,1.2986150362889344,1.5667803489296772,-1.2329266282979336,1.1274846183437606,-1.5641376072435398,-1.1751993894937576,-0.1685198781808124,-0.423338431471124
22,4,0.7617318214398804,-0.2367763545410554,0.7617639149811606,0.8803261106898868,-0.9510447947904545,0.6779977393687359,-1.2998407124353877,-1.1751993894937576,-0.168519877509101,-0.368774349796446
22,5,0.7832920492843719,-0.2367763453193278,0.7828628673469685,1.0020021146166331,-1.308817891165332,0.63903739993912,-1.4105170106794225,-1.1668024718594248,-0.1685198782275804,-0.4257815993073036
23,1,2.2450384838742186,-0.2367760145297829,2.245137482699472,2.197618574570297,-1.6665909875402098,2.292687362396194,-1.9825287489649277,-1.083167501193084,-0.168519878936038,-0.507853941063411
23,2,2.237913430037198,-0.2367760145297829,2.2375184165673767,2.2040456384031626,-1.6665909875402098,2.242904706458349,-1.9844233503614013,-1.083167501193084,-0.1685198789645613,-0.507853941063411
23,3,2.2494338092931603,-0.2367760145297829,2.249240056770602,2.182682954640513,-1.655749378559153,2.2537270229665745,-1.9836339331128707,-1.083167501193084,-0.1685198789709855,-0.507853941063411
23,4,2.2052029556036024,-0.2367760052654608,2.205283906008502,2.202037180955392,-1.6405711259856732,2.2320823899501216,-1.983949700012283,-1.083167501193084,-0.1685198789553105,-0.507853941063411
23,5,2.242817687873069,-0.2367760145297829,2.2427931546588264,2.235596679037229,-1.6796009183174785,2.2320823899501216,-1.9837918165625767,-1.083167501193084,-0.1685198789388646,-0.507853941063411
24,1,-0.7787603380240538,-0.2367732060132452,-0.7784596077227992,-0.6868914945094475,-0.7493908677427953,-0.9049464219012536,0.3693031178583904,-0.7110085920117178,-0.1685198536379073,-0.3534819288959143
24,2,-0.7598835720142842,-0.2367731322394245,-0.7602910654077989,-0.6952174635656593,-0.732044293373105,-0.8825803011175855,0.3555672577339525,-0.7152070508288842,-0.1685198555407469,-0.3586397276611828
24,3,-0.7851913931107156,-0.2367732797870659,-0.7854925918447356,-0.7534262121428599,-0.721202684392048,-0.9027819585996084,0.3598301108760193,-0.7068101331945513,-0.1685198544897524,-0.35456778126755
24,4,-0.7977296372005379,-0.2367731322394245,-0.797800314058122,-0.7612044200769527,-0.7038561100223565,-0.9439067613308708,0.3951960036102045,-0.7152070508288842,-0.1685198540624166,-0.3609019201020898
24,5,-0.7958789738662466,-0.2367731322394245,-0.7960420680276395,-0.7666089964818625,-0.7558958331314299,-0.9035034463668234,0.3764078730951689,-0.7152070508288842,-0.1685198540421162,-0.352667539617188
