f_id,i_id,ic.eps.ratio,disp.ratio_mean_10,disp.diff_median_25,nbc.nn_nb.mean_ratio,ela_level.mmce_mda_10,ela_level.lda_qda_50,ela_meta.lin_simple.coef.min,pca.expl_var_PC1.cov_init,ic.eps.s,pca.expl_var.cor_init
6,5,0.7789584745786843,-0.0472998302591567,-0.0870026596465866,0.4258422857739089,-0.9494480276172228,-0.1557299917543776,-0.1340264050747365,0.4409092999737943,0.6910954994327074,0.7728015412913031
7,1,-0.2365983105290685,0.1859321621630113,0.1983370944472728,0.2364260385667552,0.2876103336001583,0.0865206047492143,-0.1341096258232616,0.440492050531336,-0.2783319796863541,-1.2939932784412664
7,2,-0.2799970614637023,0.0845577703199412,0.1342243433054022,0.3575282294041163,0.9442479471373468,0.3344753449850046,-0.1341095532724601,0.440492050531336,-0.3194087197218343,-1.2939932784412664
7,3,-0.2799970614637023,0.187349985825152,0.1561865505476765,0.3885800732085712,0.659900409132404,1.4013257350209287,-0.1341095759165607,0.4400748010888776,-0.3029534022850435,0.7728015412913031
7,4,-0.3580801288296117,-0.2060960804189325,-0.193941714910893,0.5345237390894908,-0.2048678765527331,0.6179712884752618,-0.1341096289375897,0.439240302203961,-0.4015621997927943,0.7728015412913031
7,5,-0.332066891506155,-0.0657315378669888,-0.0579449700645001,0.4413682076761398,0.3638271994571532,0.1545754272772113,-0.1341095692945371,0.4400748010888776,-0.3686926006235441,-1.2939932784412664
8,1,0.7919650932404128,-1.073804161649127,-0.9719106714545414,0.7736229363837682,-0.0582969806738963,-0.2849946643317337,-0.1340443638744766,0.4409092999737943,0.6910954994327074,0.7728015412913031
8,2,0.839699383728956,-0.930603971772902,-0.7983247642127174,0.7177296175357548,-0.4628326532994849,-0.2895579793174923,-0.1340732623673517,0.4409092999737943,0.7321722394681872,-1.2939932784412664
8,3,0.8614204368940422,-0.8873603500776062,-0.8316904252154036,0.6928881424921964,-0.5214610116510197,-0.2322093957945444,-0.1340237126646816,0.4409092999737943,0.7321722394681872,-1.2939932784412664
8,4,0.813686146405499,-1.0255981571363373,-0.9613519179726784,0.7643073832424337,-0.2664276528218442,-0.2545433124075363,-0.134071689857876,0.4409092999737943,0.6910954994327074,0.7728015412913031
8,5,0.813686146405499,-0.9773921526235508,-0.9089805007026394,0.7549918301010994,-0.506803922063136,-0.2900406376332937,-0.1340380264449784,0.4409092999737943,0.6910954994327074,-1.2939932784412664
9,1,0.7529018818596882,-0.9915703892449576,-1.272877380701558,0.9847754742540354,0.615929140368753,0.4527266323563468,-0.1340871354090709,0.4409092999737943,0.699302640298937,0.7728015412913031
9,2,0.7442308027518695,-1.1092497532026488,-1.3097907828741495,0.978565105493146,0.615929140368753,0.4114374073409731,-0.1340986250093987,0.4409092999737943,0.6910954994327074,0.7728015412913031
9,3,0.7529018818596882,-1.0029129785420865,-1.2760872417600444,0.9506184460691428,0.615929140368753,0.4528582664424745,-0.1340953422772211,0.4409092999737943,0.699302640298937,0.7728015412913031
9,4,0.7442308027518695,-1.0383585700956066,-1.297796038918754,0.9754599211127012,0.615929140368753,0.4423714175809717,-0.134097821082683,0.4409092999737943,0.6910954994327074,0.7728015412913031
9,5,0.7529018818596882,-1.1106675768647896,-1.333188980589958,0.99409102739537,0.615929140368753,0.4416254910929149,-0.134102189749289,0.4409092999737943,0.699302640298937,0.7728015412913031
10,1,1.5861925841210875,0.6403446458791516,0.7358198816880149,-0.2138256965977894,0.4048670503032278,-0.3725752096353326,-0.1254661275689624,0.4409092999737943,1.4962160184098487,-1.2939932784412664
10,2,1.5774781496177293,0.7332120957493761,0.7058330217995248,-0.2169308809782342,1.0908188430161836,-0.3451075636633622,-0.1041904552712599,0.4409092999737943,1.4920919301245683,-1.2939932784412664
10,3,1.5254083195752768,0.9267450256316018,0.885162890935482,-0.1641427465106657,0.9032080962912722,1.726330293670106,-0.1318732800708984,0.4409092999737943,1.4633464192405985,0.7728015412913031
10,4,1.620876900552363,0.5169939872728978,0.5754957688194107,-0.2914553061089164,-0.2605648169866906,-0.5334320628833255,-0.1303138628903793,0.4409092999737943,1.5824730689139237,-1.2939932784412664
10,5,1.508066161359639,0.9125667890101932,0.9148118707125524,-0.1175649808039867,0.8094027229288172,3.2218690241950894,-0.1325189965260876,0.4409092999737943,1.438683960937578,0.7728015412913031
11,1,1.490680647748462,1.803668960665712,1.6986937292060442,-0.9777010541872936,0.615929140368753,4.313773768623977,-0.1329355551399813,0.4409092999737943,1.438683960937578,0.7728015412913031
11,2,1.4863451081945522,1.73277777755867,1.6418454004596952,-1.002542529230859,0.615929140368753,5.821686103244959,-0.1335702158708923,0.4409092999737943,1.4304768200713482,0.7728015412913031
11,3,1.5167372404674575,1.5860330285270934,1.440046503914334,-0.9249129197197252,0.6276548120390595,0.3762472283161802,-0.1287887135327314,0.4409092999737943,1.471553560106828,0.7728015412913031
11,4,1.5340793986830954,1.5151418454200511,1.3103850111570592,-0.8845455227739427,0.7361172749893988,-0.3885906901141971,-0.1315398309029476,0.4409092999737943,1.479760700973058,-1.2939932784412664
11,5,1.4863451081945522,1.802251137003572,1.6926963572283462,-1.021173635513528,0.615929140368753,5.365354604669093,-0.1331810458184197,0.4409092999737943,1.4304768200713482,0.7728015412913031
12,1,2.1937750972059598,-0.8660929951454943,-0.5809833825420543,0.636994823644183,0.0325769747709764,-0.219221499296616,0.1054414655113822,0.4409092999737943,2.48205777926137,0.7728015412913031
12,2,2.289243678183046,-0.5952886756765934,-0.1772166493956219,0.4010008107303505,-0.65630623585955,-0.3480912696155891,1.5049652179274462,0.4409092999737943,2.457395320958349,0.7728015412913031
12,3,2.40205441737577,-0.4152250705847057,0.0134322034728919,0.3233712012192235,-1.178098625188208,-0.2545871904362456,10.218186700859793,0.4409092999737943,2.839396692577014,0.7728015412913031
12,4,2.323971350009861,-0.6321520908922543,-0.2511279237686616,0.4258422857739089,-0.4511069816291784,-0.2899967596045844,2.492241147732928,0.4409092999737943,2.761346782939169,0.7728015412913031
12,5,2.2979147572908647,-0.6349877382165358,-0.3347532513450145,0.5127874484263771,-0.66510048961228,-0.1650321338407319,0.3714407238361902,0.4409092999737943,2.601163911082529,0.7728015412913031
13,1,-0.323395812398336,-0.6278986199058323,-0.4999766258292032,0.7270451706770893,-1.0344591472269484,-0.1975457531142624,-0.1341094860596334,0.4400748010888776,-0.4179764815252538,-1.2939932784412664
13,2,-0.3060102987871591,-0.4676845460839174,-0.3002050099523594,0.5655755828939457,-1.2982867598088548,-0.2795537887717905,-0.1341094599812116,0.4400748010888776,-0.4097693406590241,-1.2939932784412664
13,3,-0.3407379706139738,-0.6789402717429033,-0.669930321873266,0.8481473615144504,-0.09054257776724,0.1856410716033375,-0.1341094538300059,0.439240302203961,-0.4344317989620447,0.7728015412913031
13,4,-0.3407379706139738,-0.6761046244186204,-0.6884292579734896,0.8295162552317815,-0.1638280257066584,0.20121777179511,-0.1341096692709927,0.439240302203961,-0.4344317989620447,0.7728015412913031
13,5,-0.332066891506155,-0.8263939326055504,-0.8195267412042979,0.9102510491233532,0.5309180207590273,0.2272813208483853,-0.1341095755619187,0.439240302203961,-0.4344317989620447,0.7728015412913031
15,1,-0.3494090497217927,-0.8037087540112963,-0.7607356018172861,0.7177296175357548,0.1293137660510151,-0.2000906787793969,-0.1341096214839915,0.4400748010888776,-0.2947462614188137,0.7728015412913031
15,2,-0.323395812398336,-0.5867817337037476,-0.4735375071106186,0.562470398513494,-0.3397131007612626,-0.2517789965988558,-0.1341096373246711,0.4409092999737943,-0.1879713587491644,0.7728015412913031
15,3,-0.2278838760257105,-0.4769003998878319,-0.2523949741864848,0.4165267326325745,-0.8820254155129637,-0.395830564851218,-0.1341076732719964,0.4409092999737943,-0.0647411386427242,0.7728015412913031
15,4,-0.4101933142676034,-0.6512927103311568,-0.5717761495058696,0.6835725893508551,0.0237827210182521,-0.2613005288287559,-0.1341096676506452,0.439240302203961,-0.3686926006235441,0.7728015412913031
15,5,-0.3754656424407886,-0.8611306123280019,-0.8550041529033566,0.7891488582859922,0.4898781699129469,0.0179392458767068,-0.1341096686411972,0.4400748010888776,-0.2865391205525839,0.7728015412913031
16,1,-0.7052701363066817,2.163087259018416,2.2144677192880766,-2.73834059789969,0.615929140368753,-0.6256636792301015,-0.1341097235251163,0.1254687214752495,-0.7465904018090943,0.7728015412913031
16,2,-0.6965990571988627,2.1645050826805563,2.220127211154355,-2.719709491617021,0.615929140368753,-0.6242157042826973,-0.1341097236147959,0.1252600967540203,-0.7547975426753241,0.7728015412913031
16,3,-0.7052701363066817,2.1396931685930927,2.2294189142183947,-2.704183569714797,0.615929140368753,-0.6289545313832928,-0.1341097237472771,0.1269290945238537,-0.7465904018090943,0.7728015412913031
16,4,-0.6965990571988627,2.1808100547951788,2.2275605736055866,-2.741445782280135,0.615929140368753,-0.6185993166079174,-0.1341097234700856,0.1271377192450829,-0.7465904018090943,0.7728015412913031
16,5,-0.7052701363066817,2.165922906342697,2.217001820123724,-2.7103939384756868,0.615929140368753,-0.6199156574691939,-0.1341097236861319,0.1265118450813953,-0.7465904018090943,0.7728015412913031
17,1,-0.6705858198754059,-0.0728206561776922,0.1562710205755316,-0.1330909027062176,-1.3657093719131197,-0.1771863477931852,-0.1341096917928028,0.4271400683726675,-0.5165852790330047,0.7728015412913031
17,2,-0.9830481555256608,-0.3549675649437203,-0.3192952362475674,-0.204510143456455,0.7126659316487786,-0.3120235300166119,-0.1341097211893701,-0.0168133384030624,-0.8205367410138246,0.7728015412913031
17,3,-0.9222638909798502,-0.087707804630171,0.1805983885977434,-0.4746611845551804,-0.1433081002836211,-0.5080705622893975,-0.134109716966276,0.1588486768719209,-0.8287438818800544,-1.2939932784412664
17,4,-0.9396494045910272,-0.1777396071761156,-0.0804984675017589,-0.3628745468591537,-0.0758854881793563,-0.403904122133714,-0.1341097177244763,0.1874302636803209,-0.7712528601121148,0.7728015412913031
17,5,-1.0437890646759325,-0.2117673750674952,-0.2604196268327006,-0.4125574969462775,0.6774889166378641,-0.3516453899410356,-0.1341097193468619,0.0801971569685138,-0.7794600009783446,0.7728015412913031
18,1,-0.397143340210336,0.0434408841178566,0.2306891151157003,-0.1610375621302209,-1.2865610881385474,-0.2034254089612975,-0.1341096007537353,0.4400748010888776,-0.2454623805171039,0.7728015412913031
18,2,-0.7139845708100396,-0.1663970178789869,-0.1647150852730967,-0.282139752967582,0.7243916033190916,-0.3125500663611225,-0.1341097080431552,0.4079465940195813,-0.5740763008009443,0.7728015412913031
18,3,-0.64452922715641,0.1093696844074064,0.3943920290985006,-0.6330255879578861,-0.0993368315199701,-0.5159247294283476,-0.1341096832589731,0.4225503245056252,-0.5740763008009443,-1.2939932784412664
18,4,-0.6705858198754059,-0.1047216885758623,-0.0104728144100451,-0.3877160219027191,0.0560283181115967,-0.4234737229380254,-0.1341096753855113,0.4254710706028337,-0.5083371024624438,0.7728015412913031
18,5,-0.7660544008524923,0.0009061742536313,-0.0835393885045355,-0.4715560001747356,0.6628318270499804,-0.302194851585747,-0.1341097025930809,0.4208813267357914,-0.5165852790330047,0.7728015412913031
19,1,-0.7833965590681301,-0.9823545354410432,-1.2514219936264126,0.85435773027534,0.615929140368753,0.448514341600262,-0.1341097199664664,0.2439675631334329,-0.7547975426753241,0.7728015412913031
19,2,-0.792067638175949,-1.1028695467230156,-1.3222923469966754,0.8854095740797949,0.615929140368753,0.4042414106326614,-0.1341097226935417,0.2137169785551995,-0.763045719245885,0.7728015412913031
19,3,-0.7833965590681301,-0.9717208579749864,-1.2711035101166048,0.8729888365580087,0.615929140368753,0.4562368746530842,-0.1341097216622263,0.2276948348775555,-0.763045719245885,0.7728015412913031
19,4,-0.7833965590681301,-1.0355229227713252,-1.270005399754491,0.8729888365580087,0.615929140368753,0.4198181108244337,-0.1341097188108224,0.241046817036224,-0.7547975426753241,0.7728015412913031
19,5,-0.792067638175949,-0.9958238602313813,-1.272708440645848,0.869883652177564,0.615929140368753,0.4632573592465591,-0.134109720751163,0.219767095470846,-0.763045719245885,0.7728015412913031
20,1,0.5879779572289725,-0.7810235754170437,-0.7102225251600546,0.6866777737312999,0.876825335033082,-0.1992131182052127,-0.1341005189672703,0.4409092999737943,0.5103332218539964,-1.2939932784412664
20,2,0.5793068781211536,-0.6867383018846771,-0.6200085354110189,0.652520745546407,0.8973452604561193,-0.2014508976693826,-0.1341032698993828,0.4409092999737943,0.5062296514208816,-1.2939932784412664
20,3,0.5793068781211536,-0.72431062893141,-0.6470389443245876,0.6773622205899655,0.8357854841870074,-0.197721265229099,-0.1341024514588381,0.4409092999737943,0.5021260809877665,-1.2939932784412664
20,4,0.5879779572289725,-0.763300779640282,-0.7135168562463959,0.6928881424921964,0.868031081280352,-0.2025039703584039,-0.1341023246396458,0.4409092999737943,0.5062296514208816,-1.2939932784412664
20,5,0.5879779572289725,-0.6909917728711007,-0.6053107505642661,0.6649414830681863,0.9002766783736957,-0.2101826253825171,-0.1340977170217289,0.4409092999737943,0.5103332218539964,-1.2939932784412664
21,1,-1.113244408329562,1.017485740008615,0.7160538951699678,-0.6640774317623341,0.615929140368753,-0.3480912696155891,-0.1341097237798879,-2.5105046312556456,-1.058790040360475,0.7728015412913031
21,2,-1.113244408329562,1.0656917445214031,0.7656378015207954,-0.6361307723383309,0.615929140368753,-0.2827130068388542,-0.1341097237452389,-2.457722576784659,-1.0505828994942452,0.7728015412913031
21,3,-1.0958588947183854,0.6694100309530389,0.4183815170092927,-0.4218730500876119,0.615929140368753,-0.2383084417851257,-0.1341097236311013,-2.393466162646067,-1.0423347229236843,0.7728015412913031
21,4,-1.113244408329562,0.8182815154778267,0.5183940299894968,-0.5522907940663074,0.615929140368753,-0.3803416207168641,-0.134109723062451,-2.4324789855159263,-1.0505828994942452,0.7728015412913031
21,5,-1.1045733292217432,0.7714933346271793,0.3848469159508967,-0.4870819220769596,0.615929140368753,-0.2756486442166703,-0.1341097237187427,-2.4433274710198454,-1.0505828994942452,0.7728015412913031
22,1,-1.26945389845692,0.4468117159969259,0.1820343790712768,-0.0740923994777595,0.6071348866160221,-0.1441023141464348,-0.1341097237798879,-2.8816480103223863,-1.1162810621284147,0.7728015412913031
22,2,-1.2781683329602782,0.5659089036167562,0.3180311239176692,-0.1641427465106657,0.5983406328632921,-0.2768772290205282,-0.134109723698361,-2.957796033571043,-1.1327363795652057,0.7728015412913031
22,3,-1.2781683329602782,1.063565009028192,0.7220512671476661,-0.2759293842066924,0.6217919762039058,-0.1942110229323616,-0.1341097236188722,-2.9776153820878166,-1.1327363795652057,0.7728015412913031
22,4,-1.26945389845692,0.6219129382713195,0.4086674638059792,-0.1734582996520001,0.6129977224511758,-0.2912692224371518,-0.1341097234191313,-2.925667826501747,-1.1327363795652057,0.7728015412913031
22,5,-1.2521117402412822,0.5836316993935179,0.2311114652549749,-0.0771975838582043,0.615929140368753,-0.1251470057440526,-0.1341097237717352,-2.9673927707475856,-1.1244882029946446,0.7728015412913031
23,1,-0.99171923463348,2.208457616206924,2.234149235778269,-2.707288754095242,0.615929140368753,-0.6250493868281723,-0.1341097239653616,-2.280600188461072,-1.0423347229236843,0.7728015412913031
23,2,-0.99171923463348,2.159542699863064,2.2300102044133787,-2.747656151041024,0.615929140368753,-0.6196523892969386,-0.1341097240102014,-2.282477810952135,-1.0423347229236843,0.7728015412913031
23,3,-0.9830481555256608,2.170176377329119,2.220127211154355,-2.704183569714797,0.615929140368753,-0.624961630770754,-0.1341097239572089,-2.274550071545425,-1.0423347229236843,0.7728015412913031
23,4,-0.9873836950795704,2.148909022397007,2.212693848703124,-2.7166043072365764,0.615929140368753,-0.622767729335293,-0.1341097239755525,-2.2820605615096765,-1.0423347229236843,0.7728015412913031
23,5,-0.9830481555256608,2.148909022397007,2.213200668870253,-2.7103939384756868,0.615929140368753,-0.6265412398042858,-0.1341097239327508,-2.274132822102967,-1.0423347229236843,0.7728015412913031
24,1,-0.6011304762217763,-0.9334396190971832,-1.1776796593090832,0.7270451706770893,0.5660950357699426,0.338950903913345,-0.1341096224358183,0.3929256140910794,-0.6767681508896445,0.7728015412913031
24,2,-0.6011304762217763,-0.911463352334001,-1.135275705325922,0.730150355057534,0.554369364099641,0.3788360320100242,-0.1341096197454301,0.3925083646486206,-0.6808922391749249,0.7728015412913031
24,3,-0.6011304762217763,-0.9313128836039722,-1.1703307668857066,0.745676276959758,0.5309180207590273,0.3710696209284928,-0.1341096141119203,0.3937601129759961,-0.6726440626043639,0.7728015412913031
24,4,-0.6011304762217763,-0.9717208579749864,-1.1775107192533731,0.761202198861989,0.5485065282644874,0.3266650558747641,-0.1341096185164119,0.3937601129759961,-0.6808922391749249,0.7728015412913031
24,5,-0.6011304762217763,-0.9320217954350426,-1.149044319866271,0.745676276959758,0.554369364099641,0.3756768139429605,-0.1341096231797514,0.3929256140910794,-0.6808922391749249,0.7728015412913031
