f_id,i_id,ela_meta.lin_simple.coef.min,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_w_interact.adj_r2,ic.eps.max,ela_meta.lin_simple.coef.max_by_min,disp.diff_mean_02,disp.diff_median_02,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,disp.ratio_median_02
5,2,-0.1763879537745178,0.6637795572105196,1.3909900166770532,-0.382639909948714,-0.4124367512506011,0.432609625784687,0.4376732043910759,0.6063509155615886,1.9292277535481488,0.4370993472877814
5,3,-0.1763879537745178,0.6637795572105196,1.3909900166770532,-0.382639909948714,-0.4124367512506011,0.4921741609188455,0.5190427795050844,0.5049606803124832,1.9292277535481488,0.5189080118223361
5,4,-0.1763879537745178,0.6637795572105196,1.3909900166770532,-0.382639909948714,-0.4124367512506011,0.4768312218378487,0.4836584748340279,0.7777315732521566,1.9292277535481488,0.4834575905240285
5,5,-0.1763879537745178,0.6637795572105196,1.3909900166770532,-0.382639909948714,-0.4124367512506011,0.4787490892229734,0.5033204012150098,0.7324295532472374,1.9292277535481488,0.5030007714961717
6,1,-0.1132318264642963,0.5851156172872711,1.1018483499223553,-0.2871021398046898,-0.3654195061761555,-0.226177821005615,-0.2233113371160285,0.2719788631443262,1.2933519515222425,-0.222823879957618
6,2,-0.1446197727297412,0.5607749309585608,0.9088752969041012,-0.29551761184357,-0.3308198499873158,-0.3294476032815551,-0.343718252403571,-0.2169953210357565,1.000010965487369,-0.3437189064364582
6,3,0.0243436415083567,0.5704467268507635,0.9467069168533142,-0.291406842410036,-0.4550064598352878,-0.4589405338425648,-0.4448930101927761,-0.158030787061099,1.16266531234578,-0.4450707519431552
6,4,-0.1213934895767655,0.6130026287764554,1.0994640041272368,-0.2566575960367083,-0.3342204146103704,-0.2434386274717365,-0.2480230478680821,-0.1640231177495808,1.2802667240254868,-0.2478209718987319
6,5,-0.1481345787107464,0.4419730380826712,0.5791997516323898,-0.3251070939028809,-0.3804272197022376,-0.0030782092244852,-0.0052394432475435,0.031087169467374,0.480080217230187,-0.0051219337795555
7,1,-0.1763684588635206,0.6552361375057405,1.1431770103710752,-0.3823790197528103,0.0059988727598053,0.1220626376548952,0.0973678774838094,0.2405790503366838,0.8814157390610731,0.0971388968886363
7,2,-0.1763438449220508,0.6521734021398763,1.0166477268434555,-0.3824354163330761,-0.2821723440797881,0.0317753422936446,0.0108052617045143,-0.2074075919341862,0.5055881290593063,0.0103308139658604
7,3,-0.1763515272709026,0.6508838293542494,0.8998147828826515,-0.3824452175477261,-0.3449008677747409,0.0688049356525888,0.0627356683573808,-1.0175707010168722,-0.4966740428757706,0.0635064459133205
7,4,-0.1763695154457929,0.643468785836894,0.7863199230350131,-0.3825025187774549,-0.2940471827496944,-0.3233620625402945,-0.3360898547366327,-0.5190087877352197,-0.0645302639006233,-0.3369015177252462
7,5,-0.1763492806506129,0.6457255382117412,0.954654736170376,-0.3824802029634102,-0.2764939037057828,-0.1981474515307168,-0.2194434171722289,-0.1218371097026716,0.6467098230749545,-0.2196424318923847
8,1,-0.1542273693733714,0.6433075892386907,0.0126791907122445,-0.3195493525897449,-0.3199681959833019,-1.1339560892762288,-1.0817030520511326,-0.0978677869487465,0.4390025410378389,-1.0827238427319268
8,2,-0.1640316140946721,0.6521734021398763,0.1870543465285741,-0.3013175461364172,-0.1378430006094226,-1.0272193928810252,-0.9878701793404364,-0.1302263726665457,0.6250115344410934,-0.9877348933556944
8,3,-0.1472211384430194,0.6531405817290968,0.1489048138066788,-0.291406842410036,-0.3611575768589261,-1.0116920434745351,-0.967026388532182,-0.1292675997563888,0.5844307656220393,-0.9668282346413086
8,4,-0.163498116801487,0.6445971620243176,-0.0097336597618689,-0.313454848649675,-0.2537754517757989,-1.097996075805143,-1.0484317777197445,-0.2754804685553355,0.4065379259825958,-1.0495458843373573
8,5,-0.1520773018950054,0.6460479314081482,0.1719534898261575,-0.313454848649675,-0.3709877213520342,-1.0733957383844095,-1.0242214639974423,-0.2354516995562793,0.6049696037182134,-1.0236398072347486
9,1,-0.1687382504107074,-0.1820189935626062,-1.2449837380195703,-0.336953192854021,-0.4189145755842722,-0.7969646604707766,-0.91484528336444,-1.5808497857341246,-1.231765683769486,-0.9145615878553446
9,2,-0.1726362686862699,-0.1412362542171517,-1.2500703423824897,-0.336953192854021,-0.2893433475469666,-0.9172370747571484,-0.984575284573496,-1.5312332876334986,-1.2085766730157412,-0.9840989527097146
9,3,-0.1715225528339349,-0.209261218658977,-1.2343336601347077,-0.3347972221080288,-0.3601179756741637,-0.815922041931431,-0.931355571272696,-1.5798910128239678,-1.223152622632381,-0.930468828181507
9,4,-0.1723635245576144,-0.1154447985046111,-1.1995222115259787,-0.336953192854021,-0.3433513494120189,-0.8349163054571846,-0.9461109695768206,-1.5590377020280526,-1.2142082899130793,-0.945921575926923
9,5,-0.1738456598612136,-0.1518752296985746,-1.2278164482947174,-0.3347972221080288,-0.1948977743643329,-0.8887641205010678,-0.9777347965247386,-1.578213160231193,-1.1973134392210651,-0.9781905491599964
10,1,2.7560672394174905,0.6350865627303183,1.2708189886030832,3.615469953569978,-0.3498000260489209,0.6045538132741275,0.608184008580246,0.1871274605954297,1.1656467565855475,0.6079885576488494
10,2,9.974156387486593,0.6366985287123522,1.2455449231748277,3.181213650203897,-0.4508822282579674,0.7477668720517978,0.721714621745478,0.5749511027539462,0.9993484223229764,0.7216117028357292
10,3,0.582345192136188,0.6450807518189277,1.1242612003964687,2.138829431980493,-0.2426303106181106,0.8670065885154103,0.8594555486330119,-0.6093731345175195,-0.0708244239623541,0.8593229548022288
10,4,1.1114007289256185,0.6310566477752338,1.274157072716249,4.425034442435291,-0.0975816555964448,0.5599265145048821,0.5483028775984583,0.2317104009177313,1.21450931495951,0.5484500295709248
10,5,0.3632762540216238,0.6474987007919785,1.0773690664258058,2.138829431980493,-0.3722658646069064,0.7715189219752641,0.7663389573933894,-0.3735149986188906,-1.0879938170962673,0.7666064683297338
11,1,0.2219525313957051,0.6515286157470628,0.9136439884943384,1.619770103447169,-0.333433091766609,1.84865963317842,1.8356039374126845,3.80002347929464,-1.1597141146417786,1.835573018247902
11,2,0.0066344126357469,0.6515286157470628,0.9649869012825558,1.619770103447169,-0.3261454975123543,1.8191170990344816,1.7982856727697285,4.138710009807609,-1.323693547828975,1.7983046266266054
11,3,1.6288303957104338,0.643468785836894,1.1992886147495294,1.813162705777468,-0.347037695475809,1.689292229887585,1.6873694869739162,-0.6225562620321782,0.3598286328929095,1.6874084369242104
11,4,0.6954727956703989,0.6412120334620467,1.261122649036268,1.9167543057419307,-0.1928755272643568,1.6678637500653275,1.6584675296160798,-0.1354996236724093,0.6119263069443368,1.6583209117563693
11,5,0.1386661573063855,0.6500778463632326,1.0363583187497682,1.619770103447169,-0.3707525295918978,1.853085480990246,1.8311629922920256,3.99633223264929,-1.2966949138799722,1.8310280924404263
13,1,-0.1763210419681277,0.6505614361578427,0.971345156736205,-0.3824635162672393,-0.3649112641531827,-0.8389364505529264,-0.8302524416305983,-0.2591813290826658,1.2039086243292263,-0.8295714752555575
13,2,-0.176312194474558,0.6508838293542494,1.1020073063086966,-0.3824452175477261,-0.3475680495446067,-0.6874986912582798,-0.6840593933843911,-0.210763297119736,1.4048248389313167,-0.6850428345778458
13,3,-0.1763101075862741,0.6366985287123522,0.5613966363621719,-0.3824802029634102,-0.4096204806869166,-0.8006528669806315,-0.7896750962942549,-0.8586540911583451,0.326867110464372,-0.7891216355690286
13,4,-0.1763831991542923,0.6344417763375048,0.5397785678197644,-0.3824802029634102,-0.1299624014898668,-0.7898833039718548,-0.7759583061231876,-0.8529014536974037,0.270219669908795,-0.7759413507273499
13,5,-0.1763514069532878,0.6339581865428947,0.4003738169985055,-0.3824720520999301,-0.3757820149240453,-0.8132665332443357,-0.8384538644743958,-0.8773501629064078,0.1554340666777575,-0.8395703120320028
14,1,-0.1763854741252844,0.5232161235771738,0.9570390819654944,-0.3826230096312681,-0.3254070891942053,-0.4105881464983656,-0.4287766770936107,0.0871753847115597,0.742778581911898,-0.4291635116169918
14,2,-0.1763840669623759,0.4650241516257543,0.9346262314913808,-0.3826215954471542,-0.2811076155702248,-0.4232386948271683,-0.4658442432216913,1.2815667375396742,0.5638919275258653,-0.4650684254960459
14,3,-0.1763910467669943,0.4526120135640941,0.4908200008266655,-0.3826312760418758,-0.3075616631206086,-0.5591122226502266,-0.5866092992447709,-0.3828630344929217,0.0663220110669374,-0.5864179445556347
14,4,-0.1763984698106418,0.2883526799948517,0.633085966602067,-0.3826302518997734,0.0492178714173473,-0.4620017452457442,-0.4714670527696223,-0.2249051975445521,-9.794116343188836e-05,-0.4714313216265116
14,5,-0.1763832302709168,0.4909768039364982,0.8716795025002536,-0.3826215954471542,-0.2847400216434423,-0.3909300058008383,-0.4398790398952582,0.3453249907713385,0.5330836703816042,-0.4396168409741846
15,1,-0.1763669867014408,0.2649791732553619,0.2472988169519005,-0.3825219521133974,-0.2430226319160019,-0.923101323107818,-0.8892382207735438,-0.2738026159625604,0.1764698121472261,-0.8886555107527357
15,2,-0.1763723608882344,0.1818017285824186,0.4580749852403721,-0.3825092977301604,0.2068878141710047,-0.7235324688595631,-0.7021813146025636,-0.0863625120268618,0.1228038158314163,-0.7032225378077477
15,3,-0.1757060267250065,0.0789582989286631,0.4428151721516139,-0.3824251518026262,-0.4309827271396467,-0.7650985562256292,-0.717617180304209,0.1909625522360579,0.2173818525484762,-0.7168573152301717
15,4,-0.1763826494272592,0.3997395293533861,0.4843027889866754,-0.382544016541984,-0.0713259463964894,-0.7889981344094896,-0.7751345824314525,-0.1431698069536657,0.4772644087815179,-0.7754868581466025
15,5,-0.176382985486804,0.0794418887232732,0.0185605770068701,-0.3825361841376608,-0.1506890941406329,-0.8754128129353923,-0.8531018205578598,-0.605298349649352,-0.2742251754309172,-0.8527505968736805
16,1,-0.1764016056749121,-2.5622479626336907,-1.7882966665338955,-0.3826291798478863,-0.3545923094349479,2.088097999798208,2.065601917774552,0.7070220711280768,-1.3838193399976138,2.0660007566868948
16,2,-0.1764016361000561,-2.564182321812131,-1.7895683176246255,-0.3826291798478863,-0.3342013178435217,2.0762588569015725,2.060874460065464,0.6619597443506963,-1.383984975788712,2.0610013382986714
16,3,-0.1764016810462915,-2.564182321812131,-1.7903630995563318,-0.3826291798478863,-0.3166038147079605,2.0785455449376826,2.0558604897679453,0.7103777763136261,-1.3844818831620067,2.0555474273297016
16,4,-0.1764015870049374,-2.5630539456247075,-1.7886145793065782,-0.3826291798478863,-0.3824615279181182,2.095990761729297,2.0658884303629814,0.6856893738770827,-1.3844818831620067,2.0660007566868948
16,5,-0.1764016603018751,-2.5648271082049443,-1.7878197973748722,-0.3826291798478863,-0.3001393864054211,2.086327660673477,2.0748777628249604,0.691681704565564,-1.3838193399976138,2.075090608301844
17,1,-0.1763908400143114,0.0612266731262913,0.3258232718044682,-0.3826340796097445,-0.2984910338984823,-0.4812910652922861,-0.4654502884126005,0.6629185172608533,0.023422341172509,-0.4655229180767934
17,2,-0.1764008132382079,-0.224574895488298,-0.1357860741304644,-0.3826482411784422,-0.1931324960393206,-0.4407576757489794,-0.4619763232778917,0.0413939782515614,-0.4029241851142017,-0.4618869774308137
17,3,-0.1763993804905192,0.2204889121512294,0.7467397828360465,-0.3826464352613831,-0.2837526852942658,-0.3068020153110454,-0.3087279025416053,0.5087957719531114,0.6901064003426772,-0.308722977718899
17,4,-0.1763996377212819,-0.0577364163478016,0.1937305147549058,-0.3826470118697326,-0.274576856338973,-0.3867623324447021,-0.383006291091981,0.1744237195358495,-0.1380725551482145,-0.3832597609614922
17,5,-0.1764001881397955,-0.193786345231453,-0.0442271955979159,-0.3826492168471154,-0.2899068696845014,-0.236910501949293,-0.2702277734713769,0.0718350181490474,-0.541561342263377,-0.2705456009361074
18,1,-0.1763599536528206,0.0646118016885622,0.3681056705712358,-0.3825703460686933,-0.257693639289752,-0.3546380537438651,-0.3445419760953062,0.7007900472120558,0.0217659832615276,-0.3441733990172057
18,2,-0.1763963531886944,-0.2405333587104325,-0.1435749370611846,-0.3826322539651272,-0.2847232700935751,-0.1499057103818133,-0.1789018859094392,-0.0199674879984877,-0.4151812336554669,-0.1791925922058558
18,3,-0.1763879447852707,0.172613522484826,0.719558240771696,-0.3826243595599061,-0.342494675151807,-0.1240882648128284,-0.1352087161739244,0.4817104372411757,0.6525070757633908,-0.1341978267118512
18,4,-0.1763852735959265,-0.0698261612130551,0.212964237502195,-0.3826280565043474,-0.3653823177354502,-0.205929567266511,-0.2325155540193295,0.2240402176364749,-0.1099144706615245,-0.231459238991821
18,5,-0.1763945041697179,-0.1837921561428432,-0.03310024855403,-0.382637971011547,-0.2745172208214456,0.0367544210819484,-0.0084985239409303,0.0085560060786832,-0.5125750788211957,-0.0083033818447878
19,1,-0.176400398349881,-0.2398885723176191,-1.2427583486107934,-0.3826392927579589,-0.3390964557457337,-0.715602824863375,-0.8152821588851512,-1.5647903394889946,-1.234415856427057,-0.8163911904138799
19,2,-0.1764013235508499,-0.1905624132673854,-1.2651711990849066,-0.382639909948714,-0.1047895124733313,-0.8357645929544513,-0.8638460426239698,-1.5233234111247036,-1.2292811469030136,-0.8641129113923692
19,3,-0.1764009736616943,-0.1863713017140977,-1.249275560450784,-0.3826396013533364,-0.2716081466714965,-0.7116195618327313,-0.8031770020239999,-1.581089478961664,-1.2397162017421988,-0.8027564129914537
19,4,-0.1764000062804122,-0.2616501130750753,-1.260720420267352,-0.3826392927579589,-0.3937058382510208,-0.7593449540702554,-0.826456149833906,-1.543457642238001,-1.2314344121872902,-0.8268445197710717
19,5,-0.1764006645698907,-0.2000730125613847,-1.2217761056137506,-0.382639909948714,-0.3376233244504065,-0.7026203379486852,-0.7828346082454981,-1.578213160231193,-1.2272935174098354,-0.7823042468578155
20,1,-0.1732788221420845,0.659588445657232,0.5531309042724281,-0.3617805116475358,-0.1100344227367718,-0.7708521583810031,-0.7340916541389112,0.0109529383540766,0.8024074667072423,-0.7350370184600725
20,2,-0.1742121168906919,0.659588445657232,0.5493159510002382,-0.3627208465727912,0.0450963200880056,-0.7212088987583547,-0.7093799433868576,0.0042415279829771,0.797769664556493,-0.7091309413574648
20,3,-0.1739344487290774,0.659588445657232,0.5447062157963427,-0.3617805116475358,-0.0231270469944071,-0.7188115645269489,-0.6907566251389332,-0.0391429462016282,0.7971071213921004,-0.6909512381275639
20,4,-0.1738914234266241,0.659588445657232,0.5634630693846079,-0.3607958150799185,-0.0051884823035484,-0.7701882812092291,-0.7405023733050237,-0.0108591453519959,0.8191366816081583,-0.7395819442675493
20,5,-0.1723282203269233,0.659588445657232,0.5467726488187789,-0.3617805116475358,-0.1912482817102507,-0.7555092193000063,-0.7445135495430384,-0.0206865676811059,0.7952851276900202,-0.744126870075024
21,1,-0.1764016921099802,-1.7100015479324295,-1.4349366196973408,-0.382650714450619,-0.2067635671973109,1.3045754088446089,1.3443781045501224,-0.083965579751469,-1.2528014292389549,1.344266538459832
21,2,-0.176401680354811,-1.7195121472264288,-1.4115700309051795,-0.3826506079218038,-0.2155192672819327,1.3078579126383798,1.3581665228682973,-0.2368898589215147,-1.291063296982634,1.3583558084630056
21,3,-0.1764016416319005,-1.5637962333619653,-1.4838951866904395,-0.3826504957565432,-0.3326611803487255,0.8564214358321264,0.930689740931323,-0.3313289905719819,-1.3097801413767285,0.9306782899795888
21,4,-0.1764014487088285,-1.5868473469050484,-1.3975818689071515,-0.3826506079218038,-0.3993316787584428,1.057133634098436,1.0933930770857865,-0.0496894482133554,-1.1502728745491828,1.0933866338872011
21,5,-0.1764016713655639,-1.649069233811552,-1.5395299219098706,-0.382650378518482,-0.333508808772009,1.1745661293722196,1.21487441457994,-0.2924986877106225,-1.3109395919144156,1.2147361529467888
22,1,-0.1764016921099802,-1.2433373961336491,-1.0602764170910606,-0.3826522323453256,-0.1894736225173127,0.5915344442943395,0.6437473836190711,-0.5789320946200336,-1.0628171768493442,0.6438934715279037
22,2,-0.1764016644507584,-1.268484065453376,-1.030233660072568,-0.3826522661639971,-0.2509447748792286,0.7998074659058519,0.8841672593850656,-0.2459982015680065,-0.9455470367518338,0.8838655541625942
22,3,-0.1764016374830172,-1.499801183875224,-1.102081946698804,-0.3826522661639971,-0.3505126369802743,1.3365521592850518,1.4477375208261036,-0.3735149986188906,-1.1380158260079172,1.447436354289519
22,4,-0.1764015697179238,-1.216417564233685,-0.925958270632721,-0.3826522822278662,-0.3317565966558932,0.7179292813870707,0.7745045661636333,-0.2606194884479011,-0.9311367229262923,0.7743328422024417
22,5,-0.1764016893440581,-1.4304866466477713,-1.2208223672957033,-0.3826521601988264,-0.3009856747047153,0.8423693690295788,0.8938370592445647,-0.4145025405281037,-1.1698178978987674,0.8938643909390396
23,1,-0.1764017550347098,-2.561603176240877,-1.7881377101475546,-0.3826477829354431,-0.3122919657721267,2.0989044448720824,2.066425641466287,0.6955167962061917,-1.3834880684154176,2.066455249267643
23,2,-0.1764017702472818,-2.56031360345525,-1.7881377101475546,-0.3826477829354431,-0.1878162241734456,2.1020394204054598,2.0727289184117383,0.6924007842481822,-1.3844818831620067,2.072818145398108
23,3,-0.1764017522687876,-2.5653106979995544,-1.7906810123290142,-0.3826477829354431,-0.3008131337410825,2.0678128639940048,2.051777685382824,0.6876069196973965,-1.38415061157981,2.051911486683721
23,4,-0.1764017584921125,-2.5651495014013515,-1.7887735356929193,-0.3826476603427589,-0.3258513402966851,2.0950687101018333,2.070759144366285,0.6959961826612702,-1.3844818831620067,2.070545682494369
23,5,-0.1764017439710211,-2.564021125213928,-1.7895683176246255,-0.3826477829354431,-0.3595427274517219,2.137556849095363,2.103672277962136,0.7060632982179199,-1.38415061157981,2.10372364088894
24,1,-0.1763673096228553,0.2780360977098352,-0.8043566350816796,-0.3826106184700244,-0.4664246512558125,-0.6876831015837724,-0.7625280285405499,-1.7062093437371555,-0.8188356565617276,-0.7618520807241763
24,2,-0.1763663968685362,0.2685254984158359,-0.8437778188943048,-0.3826096422377066,-0.4671620544809695,-0.703616153706346,-0.7706936373107935,-1.802805714435476,-0.8577600674697994,-0.7713964249198743
24,3,-0.1763644856163106,0.2735225929601408,-0.8137350618758122,-0.3826115947023422,-0.4671647347289483,-0.7131686085668705,-0.8277812705553924,-1.7553464553827034,-0.848153191586105,-0.8277535049325676
24,4,-0.1763659799057677,0.278358490906242,-0.8151656693528834,-0.3826096422377066,-0.4669308830928013,-0.7646559714444466,-0.8354096682223308,-1.713400140563334,-0.821154557637102,-0.8359343713860231
24,5,-0.1763675620132541,0.2712658405852934,-0.8467979902347882,-0.3826096422377066,-0.4665224803070374,-0.7315358769859486,-0.8407101511082788,-1.779315778136629,-0.8468281052573198,-0.8400248046127503
