f_id,i_id,ic.eps.max,ic.h.max,disp.ratio_median_05,ela_meta.lin_simple.adj_r2,ela_level.lda_qda_50,ic.eps.s,ela_level.mmce_lda_10,ela_meta.lin_simple.coef.max_by_min,disp.diff_median_25,ela_level.lda_qda_25
6,1,-0.2224183656635389,0.1353506999290756,-0.0379943285799229,1.3140285784985406,-0.4095647364796642,0.8825819247540666,-1.3597817080703898,-0.3642126584524551,0.0689623546932889,0.0092702601618498
6,2,-0.2230536489709799,0.2502193297853502,-0.2462597315100679,1.0183490285227863,-0.1673592046262864,0.8653727066521026,-1.0345934649134465,-0.3296286304127569,-0.2396805150174073,0.1132252344501422
6,3,-0.2227433273170314,0.2540062076926995,-0.2770467910736539,1.182300083337123,-0.1872699611470114,0.8825819247540666,-1.2565969770686676,-0.4537591470195277,-0.0815973272520623,0.0588654458118891
6,4,-0.2201201095028505,0.1833178200888395,-0.1315628429398423,1.300839033355636,-0.0819193760120359,0.9212275629107216,-1.5598975500131236,-0.3330276590514421,0.0046542930414374,0.3548122632388717
6,5,-0.2252873565920451,-0.0009769047355175,0.0537631822762575,0.4942733044268554,-0.0370571651172372,0.813830883857941,-0.8188435728189365,-0.3792135932179629,-0.0216779773285406,-0.0005838051092279
7,1,-0.2296108096686361,0.0533016786031619,0.2747056097325852,0.8988083408984834,0.4267710490216798,-0.2000109327026551,0.7539418724497323,0.0070379563361332,0.28087443528978,1.336753624537033
7,2,-0.2296150670419449,0.1378752852006418,0.1690637386810632,0.5199845696421382,0.9015207751761845,-0.2429696043237675,1.1229054560316545,-0.2810030978587658,0.212894186273408,2.1794386348615027
7,3,-0.2296158069348507,0.2224488917981189,0.2252048472970145,-0.4902678057973255,2.9441795686146253,-0.2257603862218034,0.7570686824800942,-0.3437032880142643,0.236181228097198,2.066387600322985
7,4,-0.2296201326000747,0.4547107367822371,-0.1858929480520534,-0.0546789035461998,1.4443199223508894,-0.328886947565992,0.0629168557412355,-0.2928725728409884,-0.135067957901304,1.3307978708017667
7,5,-0.2296184479810671,0.2338095255201669,-0.0778364056622099,0.6622313096643535,0.557073088530729,-0.2945114271179292,0.7164201520854765,-0.2753272223516648,0.0091325703152435,1.5330769249377354
8,1,-0.2248678031472711,0.4294648840665721,-1.029820580795077,0.452868150054192,-0.2845554297166308,0.813830883857941,0.0785509058930116,-0.3187818779391594,-0.9599666317363342,-0.0772505986468432
8,2,-0.2234914855443151,0.2931372794019817,-0.9108980173827924,0.6403600386046,-0.2932926393291007,0.856789555479053,-0.2560177673549973,-0.1367389458022381,-0.7759094357829153,0.0370998730702781
8,3,-0.2227433273170314,0.380235471271025,-0.8758852829771434,0.5994557530348313,-0.1834894377570005,0.856789555479053,-0.3904705986602717,-0.3599526541851926,-0.8112878262459811,-0.0579756138308892
8,4,-0.2244077295349565,0.4862680526768178,-1.008088538750192,0.4201447215983772,-0.2262513578795705,0.813830883857941,-0.1246917460800778,-0.2526190320078969,-0.9487709385518196,-0.0678296791019671
8,5,-0.2244077295349565,0.5077270274851335,-0.9392704056080567,0.620158330221163,-0.2942167672688813,0.813830883857941,-0.3654561184174301,-0.3697783585485091,-0.8932403003566277,-0.1070293673231773
9,1,-0.2261816176492009,0.2464324518780008,-0.9597951119837816,-1.2312197215468448,1.1279321204224044,0.8224140350309902,0.4631485396267038,-0.4176835649348339,-1.2790886702677369,-0.3018366576821751
9,2,-0.2261816176492009,0.2691537193220969,-1.0328389199679775,-1.2078458440784057,1.0488771757557285,0.813830883857941,0.4631485396267038,-0.2881708622905312,-1.3182288136407991,-0.3370297479360238
9,3,-0.2260188635909696,0.2300226476128176,-0.968246461667904,-1.222537995629996,1.128184155315072,0.8224140350309902,0.4631485396267038,-0.3589135225727946,-1.2824921609958293,-0.3152641751944123
9,4,-0.2261816176492009,0.2388586960633021,-0.9664354581641638,-1.213522357177884,1.1081053755325692,0.813830883857941,0.4631485396267038,-0.3421544695458979,-1.3055105061831909,-0.3025946627030269
9,5,-0.2260188635909696,0.2779897677725815,-1.056381965516603,-1.1964928178794496,1.1066771778074531,0.8224140350309902,0.4631485396267038,-0.1937679487659992,-1.3430384697376836,-0.3025946627030269
10,1,0.0721864878196597,-0.6990247323236555,0.7576398773966903,1.1853052961544943,-0.4522426449713451,1.6558380139340878,0.8665070335425209,-0.3486002334116529,0.8507800011543075,1.480449719204287
10,2,0.039404514401536,-0.7154345365888388,0.8958798115155397,1.0176812034522598,-0.3996513640347465,1.6515249804696306,1.5606588602813796,-0.4496367782961568,0.8189842325102864,2.2722401067001137
10,3,-0.0392849864033942,-0.5260906412213492,1.0540407841755353,-0.0610232417162047,3.566453718610453,1.6214624934860251,0.6820252417515685,-0.2414789249443992,1.0091318855560811,3.687760339925694
10,4,0.1333004459787585,-0.8542867265249982,0.6610530238638692,1.234557395105848,-0.760229283810916,1.7460469327628372,0.0504096156198142,-0.0964957862388806,0.6807845958406389,-0.378828310514441
10,5,-0.0392849864033942,-0.307714015230848,1.005747357409125,-1.0863016812425224,6.429906145835748,1.5956701242110114,0.7007861019337004,-0.3710559244851184,1.0405693920181978,3.103446755280251
12,1,3.0876791943338064,-2.1531858487459656,-0.8620009227818005,-0.9168410695963392,-0.1586219950138166,2.6868461328407824,0.266159507714318,-0.2048139546425541,-0.5454572872728684,-0.1139596989423965
12,2,6.393851843638519,-2.4233164728035805,-0.6857299150844031,-0.3109567743608712,-0.4053641549352079,2.661053763565769,-0.4999089497227045,-0.4310579891488054,-0.1173339798970325,-0.1616057288245306
12,3,4.45905988851244,-3.5821011124526083,-0.4593544771168534,-0.852896819093395,-0.2263353695104598,3.0605565349153534,-1.075241995308065,-0.4358846098157384,0.0848154562425615,0.0434887725317461
12,4,3.759388636949913,-3.0027087926280944,-0.7183279781517292,-0.8988097926921145,-0.294132755637992,2.978930767259654,-0.2841590576281999,-0.3670005316955147,-0.1957038321886345,-0.0428155134138463
12,5,5.030375820379757,-2.333693695662971,-0.701425278783486,-0.9914705212277124,-0.0548676308657342,2.8114091142396624,-0.5030357597530594,-0.2453752498913058,-0.2843737222099894,0.0146845817393649
13,1,-0.2296171883037151,0.572103951910078,-0.6845225794152429,1.2238721939774186,-0.1171202493545837,-0.3460532499120908,-0.8594921032135542,-0.363704645994831,-0.459563929161273,0.3522133888816642
13,2,-0.2296158069348507,0.5519072697375482,-0.4647874876280753,1.4263901466146802,-0.2741379874863777,-0.3374700987390414,-1.0971296655205507,-0.3463692650578676,-0.2477414141102577,0.2708902787873856
13,3,-0.2296184479810671,0.7488249209197364,-0.7032362822872262,0.3398387568675257,0.6165533232002367,-0.363262468014055,0.1661015867429577,-0.408393668041655,-0.6397698066592185,0.8828169034781566
13,4,-0.2296184479810671,0.7134807271178036,-0.657357526859136,0.2827397133374816,0.64637745216588,-0.363262468014055,0.1285798663786948,-0.1288619062318782,-0.6593846611184879,0.8306228434709098
13,5,-0.2296178326730385,0.7715461883638325,-0.8143111638499702,0.1670390198687082,0.6962803609140263,-0.363262468014055,0.6695180016301482,-0.3745704866095521,-0.7983903876974205,0.8617010493258469
14,1,-0.2296292284449392,-0.777286875742217,-0.1919296263978554,0.7590659448907442,-0.1205647262210381,-0.4921384828773918,-0.6968979816350833,-0.3242183144830428,0.1315686709810942,0.2735974395761431
14,2,-0.2296291216882942,-1.129466521125745,-0.1792526018716727,0.5787531758484996,0.1425597017237344,-0.4577629624293289,-0.0902968357461707,-0.2799388502712051,0.2111924409093617,0.5344594531808265
14,3,-0.2296298524756112,-0.5210414706782167,-0.3627676235840324,0.0772165478828492,0.5046498308559082,-0.5436803056715536,0.585094130810557,-0.3063809489224942,-0.0114675051442637,0.8268328183666488
14,4,-0.2296297751632062,-0.6144511257261784,-0.269199109224113,0.0102670845625345,0.4271070955452362,-0.5093047852234907,0.3349493283821391,0.0502374336159748,0.0172830349535698,0.7893657130502437
14,5,-0.2296291216882942,-0.8366146296240318,-0.1883076193903737,0.547699310069002,-0.0210109436174124,-0.4319705931543155,-0.8438580530617781,-0.2835696156407248,0.1416000120744193,0.3258997860149404
15,1,-0.2296215996210422,-0.0325342206300982,-0.7702434119256201,0.188242465857935,-0.1219929239461534,-0.217177235048754,0.3036812280785869,-0.2418710690366061,-0.7360527680460437,0.3248169216994375
15,2,-0.2296206443426693,-0.440254741988089,-0.5981980790702843,0.1341486351452616,-0.2209586251335553,-0.1055104382873812,-0.0902968357461707,0.2078361592058824,-0.4315299134272483,0.3682397807511094
15,3,-0.2296142921733668,-0.7810737536495663,-0.5203249284094467,0.2294806639629669,-0.4967688093425869,0.0233655765759555,-0.6374885910583338,-0.4297462654859748,-0.1970473153707759,0.0967656968544958
15,4,-0.2296232652629818,0.1959407464466707,-0.6621868695357764,0.4914350478771163,-0.2391891490364974,-0.2945114271179292,0.3412029484428497,-0.0702519363515424,-0.5356946428159713,0.3392190170956277
15,5,-0.2296226739954093,0.0129083142580994,-0.8022378071583675,-0.266045538367942,0.295460869941961,-0.2085940838757045,0.6319962812658853,-0.1495792369444161,-0.8360079167973892,0.3752783988018792
16,1,-0.2296296942340955,1.4759054791308888,2.360981646041518,-1.3844855752327525,-0.9368217319398788,-0.6897226228809893,0.4631485396267038,-0.3533903521946828,2.4186248747137222,-1.0409998394445534
16,2,-0.2296296942340955,1.491052990760289,2.3633963173798382,-1.3846525315003844,-0.9340493481205374,-0.6983057740540387,0.4631485396267038,-0.3330085709103184,2.424625766260622,-1.0409998394445534
16,3,-0.2296296942340955,1.4695940159519731,2.3277799151396104,-1.3851534003032795,-0.943122604256564,-0.6897226228809893,0.4631485396267038,-0.3154190163047085,2.4344779762629947,-1.0409998394445534
16,4,-0.2296296942340955,1.5036759171181202,2.374866006236858,-1.3851534003032795,-0.9232958593667282,-0.6897226228809893,0.4631485396267038,-0.381246982567135,2.43250753426252,-1.0409998394445534
16,5,-0.2296296942340955,1.492315283396072,2.382110020251824,-1.3844855752327525,-0.925816208293402,-0.6897226228809893,0.4631485396267038,-0.2989620247391019,2.4213118410780057,-1.0409998394445534
17,1,-0.2296300641167241,-1.1824828118286417,-0.1496728779772469,0.0339748745662367,-0.0781388526220246,-0.4491798112562795,-1.284738267341864,-0.2973144167684288,0.2362707936426743,-0.0492044128753143
17,2,-0.2296311331724062,0.1984653317182369,-0.3470722598849494,-0.3957705583177789,-0.3363065943443382,-0.7670568149501644,0.6413767113569507,-0.1920034677909025,-0.2679832273878602,-0.4404432900665645
17,3,-0.2296309968438727,-0.0893373892403439,-0.0995684477070948,0.705973851783861,-0.7116705611569958,-0.7756399661232138,-0.102804075867591,-0.2825827252566652,0.2620656707397957,-0.5871714048172275
17,4,-0.2296310403719906,0.2338095255201697,-0.1750269270296123,-0.1288074863746781,-0.5122269494261876,-0.7155149921560028,0.0035074651644859,-0.2734110408865853,-0.0147814303268794,-0.5185178072143344
17,5,-0.2296312068255559,0.5165630759356153,-0.1382031891202243,-0.5355129543255184,-0.4121690970372276,-0.7240981433290521,0.5194311201730977,-0.2887341298935134,-0.205556042191007,-0.5364933548516848
18,1,-0.2296252528768356,-1.2178270056305744,-0.069988723812669,0.03230531188992,-0.1283778078937278,-0.1656354122545923,-1.2816114573115092,-0.2565354497349337,0.3151780392071326,-0.1329098244636999
18,2,-0.2296299262989588,0.2969241573093311,-0.1050014582183168,-0.4081253221225253,-0.3373147339150077,-0.5093047852234907,0.6382499013265959,-0.283552871657283,-0.1040782791665676,-0.3303159891799052
18,3,-0.2296293303509435,0.043203337516897,0.1002456055389278,0.6680747790314634,-0.7267086430861511,-0.5093047852234907,-0.0527751153819078,-0.3412981822326843,0.4887560663398458,-0.6221479222079757
18,4,-0.2296296094329821,0.2073013801687215,-0.0730070629855693,-0.1004249208772881,-0.5496961368027424,-0.4405537443273649,0.0848045259537222,-0.3641754868092144,0.0594684068728208,-0.4894970435588526
18,5,-0.2296303578783332,0.5253991243861,0.0911905880202268,-0.5062956074899694,-0.3174879890251717,-0.4491798112562795,0.4694021596874135,-0.2733514323055325,-0.0180057899640196,-0.3727642703476242
19,1,-0.2296304576568636,0.2565307929642658,-0.8976173250220284,-1.2338910218289525,1.1198670038570475,-0.6983057740540387,0.4631485396267038,-0.3379014977516809,-1.2563390217168031,-0.3142895973104599
19,2,-0.2296305042485441,0.3234323026607792,-0.9730758043445444,-1.2287153775323694,1.0350992682899105,-0.7069318409829534,0.4631485396267038,-0.1037003874342178,-1.3314845143712644,-0.3982115817619461
19,3,-0.2296304809527038,0.2969241573093311,-0.894598985849128,-1.2392336223931668,1.1346530508935353,-0.7069318409829534,0.4631485396267038,-0.2704436721410297,-1.277207793812738,-0.3193790595933244
19,4,-0.2296304576568636,0.2641045487789673,-0.9362520664351563,-1.2308858090115815,1.0649233972555534,-0.6983057740540387,0.4631485396267038,-0.3924862140126082,-1.276043441721548,-0.3159138937837146
19,5,-0.2296305042485441,0.3234323026607792,-0.9048613390369904,-1.2267119023207889,1.148094911835797,-0.7069318409829534,0.4631485396267038,-0.3364290318478091,-1.2789095391767842,-0.3016200848190745
20,1,-0.2280558299483052,0.2173997212549864,-0.7249683243321112,0.8191702012381591,-0.1203126913283709,0.6247869792715277,1.1010177858191683,-0.1089429286498452,-0.6824925718513262,0.4272558859460254
20,2,-0.2281268157561908,0.2653668414147504,-0.6253631316263899,0.814495425744471,-0.1245972845037165,0.6204954036850031,1.1010177858191683,0.0461177439299545,-0.5868365692828338,0.4429574185208195
20,3,-0.2280558299483052,0.223711184433902,-0.673656558392799,0.8138276006739442,-0.1174562958781398,0.6162038280984781,1.076003305576326,-0.0220748076741228,-0.6154975438351911,0.457034654622359
20,4,-0.2279814952836053,0.2224488917981189,-0.7026326144526461,0.8360327842689615,-0.1266135636450559,0.6204954036850031,1.06036925542455,-0.0041443455656378,-0.6859856281248949,0.4388425341219079
20,5,-0.2280558299483052,0.2489570371495671,-0.6591685303628775,0.8119910817299953,-0.1413155990506547,0.6247869792715277,1.1354126961530755,-0.1901201045333689,-0.5712521643699897,0.4302879060294336
21,1,-0.2296313198795239,0.512776198028266,1.3836434218562854,-1.2524231675360715,-0.4053641549352079,-1.0162256935037886,0.4631485396267038,-0.2056283819971631,0.8298216635128962,-0.949714377647647
21,2,-0.2296313118376722,0.5506449771017651,1.4126194779161323,-1.2909900653589963,-0.2801868249103955,-1.0076425423307394,0.4631485396267038,-0.2143801272625227,0.8823966387073766,-0.966607060969494
21,3,-0.2296313033703258,0.5733662445458639,1.0063510252437036,-1.3098561236013793,-0.1951670544505904,-0.9990164754018246,0.4631485396267038,-0.3314691290726794,0.5141926812550628,-0.927732232042935
21,4,-0.2296313118376722,0.4875303453126009,1.1687376727457597,-1.1490772378720449,-0.4671127036387222,-1.0076425423307394,0.4631485396267038,-0.3981095134117021,0.6202382870987843,-0.887882825232423
21,5,-0.2296312945200339,0.6023989751688784,1.1747743510915605,-1.3110248174748012,-0.2666609523372449,-1.0076425423307394,0.4631485396267038,-0.3323163746348344,0.4786351597010448,-0.9979018396875324
22,1,-0.2296314344652733,-1.2127778350874392,0.6513943385105883,-1.060924328562503,-0.0147940829316163,-1.076350667471,0.4694021596874135,-0.1883462469275446,0.2635882850128898,-0.5105046112796118
22,2,-0.2296314370182421,-1.4475642653431264,0.8934651401772195,-0.9427192910792536,-0.2690132780021405,-1.0935598855729638,0.4819093998088348,-0.2497896336859017,0.4077888132294369,-0.4755280938888631
22,3,-0.2296314370182421,-1.3024006122280514,1.477211936216206,-1.1367224740672983,-0.110735365407009,-1.0935598855729638,0.4631485396267038,-0.349312522467267,0.8361808172417008,-0.4688143351327445
22,4,-0.2296314382309023,-1.3390070986657645,0.8705257624631744,-0.9281940957952952,-0.2965690929337772,-1.0935598855729638,0.494416639930256,-0.3305649539668223,0.5038926435253096,-0.4794264054246742
22,5,-0.2296314290189399,-1.20899095718009,0.904331161199662,-1.1687780774525862,0.0214989416124902,-1.0849338186440494,0.4631485396267038,-0.2998079307825815,0.3156258669345133,-0.5743936058942916
23,1,-0.2296310985796791,1.5301840624695684,2.3766770097406,-1.3841516626974892,-0.9356455691074308,-0.9990164754018246,0.4631485396267038,-0.3111091149667894,2.439493646809657,-1.0409998394445534
23,2,-0.2296310985796791,1.560479085728366,2.3730550027331194,-1.3851534003032795,-0.9253121385080672,-0.9990164754018246,0.4631485396267038,-0.1866895972058131,2.4351049350813274,-1.0409998394445534
23,3,-0.2296310985796791,1.5579545004567996,2.3724513348985408,-1.384819487768016,-0.9354775458456526,-0.9990164754018246,0.4631485396267038,-0.299635467753131,2.424625766260622,-1.0409998394445534
23,4,-0.2296310893251672,1.5882495237156,2.332609257816251,-1.3851534003032795,-0.9312769643011958,-0.9990164754018246,0.4631485396267038,-0.3246623649239193,2.4167439982587235,-1.0409998394445534
23,5,-0.2296310985796791,1.6008724500734313,2.3633963173798382,-1.384819487768016,-0.9385019645576615,-0.9990164754018246,0.4631485396267038,-0.3583385341814032,2.4172813915315805,-1.0409998394445534
24,1,-0.2296282930371734,1.0416768124214495,-0.834232202391115,-0.8149977463409973,0.9100899615268764,-0.6167014642762714,0.4694021596874135,-0.4651721810131268,-1.1781483005161535,-0.3564130191835283
24,2,-0.2296282193414743,1.0782832988591655,-0.8149148316845501,-0.8542324692344485,0.9864565340051008,-0.6210144977407287,0.4694021596874135,-0.4659092511642347,-1.1331863966871432,-0.3958292802678391
24,3,-0.2296283667328725,1.044201397693016,-0.863811926285542,-0.8445490057118095,0.9715864753377242,-0.612388430811814,0.4662753496570587,-0.4659119302015854,-1.1703560980597314,-0.3840260592288561
24,4,-0.2296282193414743,1.0896439325812135,-0.872866943804243,-0.8173351340878411,0.8865667048779188,-0.6210144977407287,0.4631485396267038,-0.465678184192738,-1.177969169425201,-0.35695445134128
24,5,-0.2296282193414743,1.0517751535077149,-0.8469092269172976,-0.8432133555707559,0.9804076965810832,-0.6210144977407287,0.4756557797481242,-0.4652699658764269,-1.14778558059975,-0.3595533256984871
