f_id,i_id,disp.diff_median_25,ela_level.mmce_qda_50,ela_meta.lin_w_interact.adj_r2,disp.ratio_median_10,disp.diff_mean_05,ela_level.qda_mda_10,ic.eps.max,ela_meta.lin_simple.coef.min,ela_level.lda_qda_25,ela_level.lda_mda_50
14,5,0.1013679778622255,-0.5563607496175329,0.9912987674178572,-0.0867608321341468,-0.1861001659687186,-0.5129804373987875,-0.2367739985855209,-0.1341096692969834,0.000362211967734,-0.0892371791324288
15,1,-0.7379972537348213,-0.271269692208048,0.3416807726375624,-0.76831270769773,-0.7955939429276493,-0.2737146283327972,-0.2367664685445192,-0.1341096214182645,-0.0003776526199993,-0.205452490772641
15,2,-0.4467591899089246,-0.4144525332616938,0.5609764602848819,-0.5465434963744494,-0.6279342838372832,-0.5304803326394268,-0.2367655122535056,-0.134109637258944,0.0292909173481146,-0.2044134267758579
15,3,-0.2225058807629844,-0.5810034937751336,0.5450998494144877,-0.4504905895592721,-0.5453773584283614,-0.363627883189878,-0.236759153350601,-0.1341076732062693,-0.1561931347966789,-0.2422726559919839
15,4,-0.5463797393881944,-0.3830117907157894,0.5882643852183722,-0.6178769051121923,-0.6732587632605738,-0.5977644126163697,-0.2367681359521186,-0.1341096675849181,0.0094625463968561,-0.2180544720669602
15,5,-0.8335918652729682,-0.1676002167864179,0.1036969909448833,-0.8269332317099343,-0.805959019465774,-0.2112581056636171,-0.2367675440577743,-0.1341096685754702,0.0341000371683824,-0.1593873202485862
16,1,2.2790577709933326,2.8086484525927804,-1.7761929649277262,2.211446217693726,2.1717729030065853,1.4180424857063016,-0.2367745717382481,-0.1341097234593892,-0.9335688571282882,-0.3049628504645697
16,2,2.284796874015784,2.790378831924213,-1.7775160158335923,2.209327403572805,2.1833654228189614,1.4180424857063016,-0.2367745717382481,-0.1341097235490688,-0.9335688571282882,-0.3050960637974906
16,3,2.2942192819630924,2.809923077290588,-1.778342922649759,2.188845533737215,2.140359447358146,1.4180424857063016,-0.2367745717382481,-0.13410972368155,-0.9335688571282882,-0.3044566397994703
16,4,2.2923348003736304,2.7691350869607647,-1.7765237276541928,2.2255716451665486,2.179864936444244,1.4180424857063016,-0.2367745717382481,-0.1341097234043585,-0.9335688571282882,-0.3038438584680341
16,5,2.2816275186153256,2.7776325849461445,-1.7756968208380264,2.2128587604410086,2.1876387438478373,1.4180424857063016,-0.2367745717382481,-0.1341097236204048,-0.9335688571282882,-0.3029380078041717
17,1,0.1919087524104528,-0.4603390223827436,0.4233791660747988,-0.03379047911107,-0.1975563031950672,0.0829211677781741,-0.2367749420129699,-0.1341096917270758,-0.2559268812231572,-0.0302236726484603
17,2,-0.2903472179836051,0.1527554572623929,-0.0568883127546243,-0.3388997125239909,-0.3515777036826372,0.7267966237010274,-0.236776012201902,-0.1341097211236431,-0.523239956771278,-0.2178946160674552
17,3,0.2165783295815875,-0.4582146478863987,0.8613090159165049,-0.0479159065838904,-0.1445489380922016,0.60791802499737,-0.2367758757288537,-0.1341097169005489,-0.6234916084091702,-0.2596703172714562
17,4,-0.0481913337377788,0.111542592033302,0.2859472532279494,-0.1552691553773243,-0.2161952566188875,0.6471419281229418,-0.2367759193031135,-0.1341097176587492,-0.576584193546865,-0.237370405340494
17,5,-0.2306434148992963,0.5729567326394123,0.0383713524677404,-0.1898764526857352,-0.1697342556453642,1.0541653536336864,-0.2367760859331275,-0.1341097192811348,-0.5888659457032414,-0.2328145093545983
18,1,0.2673736742429864,-0.4437689013112534,0.4673706086948497,0.072856498308723,-0.1168178122665179,0.1417570224665319,-0.2367701256729378,-0.1341096006880082,-0.3131184138549584,-0.0538557179086318
18,2,-0.1335926130420199,0.2003414459805178,-0.0649919995530545,-0.1630381404873763,-0.1235460198438966,0.6652452680270521,-0.2367748040491111,-0.1341097079774281,-0.4479957281987792,-0.2195464613956746
18,3,0.4333793706237473,-0.4042555356792384,0.8330288028036151,0.1364209219364139,0.0462502997609072,0.648047095118148,-0.2367742074693626,-0.134109683193246,-0.6473892345929627,-0.264972207921709
18,4,0.0228193588833,0.1255634637091784,0.3059583981791758,-0.0796981183977358,-0.1046343012480203,0.3924882801384581,-0.2367744868472414,-0.1341096753197842,-0.5567558225956065,-0.2472548346432264
18,5,-0.0512750308841706,0.5113498722454113,0.0499480478940694,0.0128234315492367,0.0665258442170631,1.0873548101245556,-0.2367752360859803,-0.1341097025273538,-0.4769984200379329,-0.215843130740473
19,1,-1.235586051606772,0.1710250779309591,-1.2086041263111351,-1.0268080304503424,-0.7855016315615807,0.8861060148571971,-0.2367753359702807,-0.1341097199007394,-0.437045732300323,-0.2101682427580416
19,2,-1.3074533267685151,0.1888698237002561,-1.2319228985270263,-1.0917849968253168,-0.9308854682673806,1.142871719163827,-0.2367753826113506,-0.1341097226278147,-0.4943852378496708,-0.2109142374223988
19,3,-1.2555444248042524,0.1680509536360761,-1.2153847622036993,-1.023982944955779,-0.7981397512001712,0.9051145217565127,-0.2367753592908156,-0.1341097215964992,-0.4405230958626707,-0.2101149574248733
19,4,-1.2544308675013884,0.1973673216856357,-1.2272922203564949,-1.0670654987478807,-0.8502378990628497,0.9428298132234088,-0.2367753359702807,-0.1341097187450953,-0.4381555291819233,-0.2140047867461642
19,5,-1.2571719316315149,0.1531803321616618,-1.1867737863643426,-1.0402271865495218,-0.816415017727917,0.8975714634631329,-0.2367753826113506,-0.1341097206854359,-0.4283893166238409,-0.2081966854308121
20,1,-0.6867736178030901,-0.4637380215768953,0.659874515498379,-0.7450057523675773,-0.7436321776509984,-0.7543583027869232,-0.2351990390813071,-0.1341005189015433,0.0696135373795914,-0.1596004615812598
20,2,-0.5952906024601319,-0.4582146478863987,0.6559053627807803,-0.6390650463214237,-0.6480279848454024,-0.7941856505759659,-0.2352701001375321,-0.1341032698336557,0.0803415739017274,-0.1626110829052726
20,3,-0.6227012437613927,-0.4616136470805504,0.6511093032470155,-0.6786162432453194,-0.7053541318391524,-0.7528496911282475,-0.2351990390813071,-0.1341024513931111,0.0899598135422631,-0.16514213623077
20,4,-0.6901142897116814,-0.4611887721812815,0.6706243041085417,-0.7322928676420373,-0.7346309269731534,-0.7585824154312157,-0.2351246256183199,-0.1341023245739188,0.07753008846834,-0.157175978922099
20,5,-0.5803860662525714,-0.4552405235915158,0.6532592609690482,-0.647540302805115,-0.6933070034066833,-0.7603927494216266,-0.2351990390813071,-0.134097716956002,0.071685158225245,-0.1668739095587421
21,1,0.7595660021087511,1.2238650783194889,-1.4085501944601613,1.078586934373534,1.2147762968484253,1.440671660586439,-0.2367761991069382,-0.1341097237141608,-0.8711982723823526,-0.2499191013016447
21,2,0.8098473972457516,1.1941238353706602,-1.3842391340648703,1.145682714869431,1.236324745440842,1.4367492702738829,-0.2367761910565617,-0.1341097236795119,-0.8827401599509952,-0.2425923679909941
21,3,0.4577063147786163,1.2123934560392269,-1.4594876543360091,0.7395766750258448,0.8549081131826614,1.4403699382547046,-0.2367761825802394,-0.1341097235653742,-0.856179021251362,-0.234919280014749
21,4,0.5591256875932813,1.158009468932797,-1.3696855741003422,0.8765933215122029,1.002928679885002,1.4216631536871234,-0.2367761910565617,-0.134109722996724,-0.8289520044227685,-0.263240434593737
21,5,0.4236999879142397,1.194973585169198,-1.517371131467655,0.8335107677201008,1.017930764348077,1.4180424857063016,-0.2367761737205659,-0.1341097236530156,-0.904122246536494,-0.2478676159746626
22,1,0.218034519900717,0.4977538754688038,-1.018746321319338,0.4655433820531299,0.585643427501469,1.1875266242606315,-0.2367763138141539,-0.1341097237141608,-0.5711091955976368,-0.2341200000172234
22,2,0.3559443089476856,0.5257956188205564,-0.9874892436682492,0.6117415563968204,0.7303908121391386,1.0997254257256974,-0.2367763163698289,-0.1341097236326339,-0.547211569413844,-0.2451500639830757
22,3,0.7656477381474687,0.6001487261926277,-1.0622416198496885,1.168283398825943,1.256054759552886,1.2451555896220494,-0.2367763163698289,-0.1341097235531451,-0.5426244089698963,-0.2230366507182027
22,4,0.4478556155609758,0.5776303565313711,-0.8789990693872225,0.6717746231563065,0.7285723776587658,0.978734770699894,-0.2367763175837746,-0.1341097233534042,-0.5498750819296847,-0.2465621253120375
22,5,0.2678019655133187,0.5852781047182135,-1.185781498184943,0.6498802105734358,0.7497571393551081,1.3275257861857506,-0.236776308362047,-0.1341097237060081,-0.6147612062739146,-0.1949552801384724
23,1,2.299016144190813,2.762337088572461,-1.776027583564493,2.245347243628495,2.186047613677511,1.4180424857063016,-0.2367759775725049,-0.1341097238996345,-0.9335688571282882,-0.3048296371316488
23,2,2.294818889741557,2.7699848367593027,-1.776027583564493,2.204383503957317,2.179046640928076,1.4180424857063016,-0.2367759775725049,-0.1341097239444743,-0.9335688571282882,-0.3014460184754574
23,3,2.284796874015784,2.7959022056147105,-1.7786736853762255,2.2107399463200874,2.1903663955683963,1.4180424857063016,-0.2367759775725049,-0.1341097238914818,-0.9335688571282882,-0.3066146957927891
23,4,2.277258947657937,2.7835808335359107,-1.776689109017426,2.190258076484497,2.146905811487488,1.4180424857063016,-0.2367759683081828,-0.1341097239098254,-0.9335688571282882,-0.3030445784705085
23,5,2.277772897182336,2.782306208838104,-1.7775160158335923,2.1973207902209064,2.1838654923010634,1.4180424857063016,-0.2367759775725049,-0.1341097238670238,-0.9335688571282882,-0.3030712211370926
24,1,-1.16080639580677,-0.1234132272624433,-0.7524823265137689,-0.9406429228661384,-0.7850924838034966,0.7418827402877856,-0.2367731690559905,-0.1341096223700912,-0.4658264647631568,-0.2836753598638065
24,2,-1.117805952265417,-0.146356471822969,-0.7934969045956206,-0.9102732537995748,-0.7665444521036948,0.7795980317546823,-0.2367730952821704,-0.134109619679703,-0.492757535756657,-0.2863929118553933
24,3,-1.1533541277029895,-0.1552788447076168,-0.7622398269445321,-0.9406429228661384,-0.7914115436227921,0.737658627643493,-0.2367732428298105,-0.1341096140461932,-0.4846930117503616,-0.2837819305301431
24,4,-1.1606350792986366,-0.1263873515573261,-0.7637282592136315,-0.9787815770427524,-0.8037314372273173,0.6896847768976008,-0.2367730952821704,-0.1341096184506848,-0.4661963970570237,-0.2842614985286585
24,5,-1.1317682476782462,-0.1357345993412436,-0.7966391504970528,-0.9392303801188564,-0.8019130027469443,0.7165380644220314,-0.2367730952821704,-0.1341096231140243,-0.467972072067584,-0.284181570528906
