f_id,i_id,ic.eps.max,disp.diff_mean_05,ic.eps.s,ela_meta.lin_simple.coef.max,disp.diff_median_25,ela_level.lda_mda_25,ela_level.lda_qda_50,ela_level.mmce_mda_10,ela_level.lda_mda_10,ic.h.max
4,1,-0.236758557678838,-0.8003826489529899,-0.0426699799084014,-0.1685177888793566,-0.8109191267484765,-0.2264231413113768,-0.2175809652554889,0.6476831172989299,-1.0942392981635776,-1.2484043839609844
4,2,-0.2367038992080259,-0.650731247148679,0.0802282312411696,-0.1685132000846212,-0.3907562907008609,-0.0755552649476453,0.0457339556272255,-0.1170049461655525,0.5843276112308866,-1.787438529879005
4,3,-0.2367593333687102,-0.7793101260533888,-0.1983492323935725,-0.1685184875552951,-0.6540503818359515,-0.2489272994801912,-0.4048037137370456,0.3829834030227629,0.0332384751846043,-0.1740793848049265
4,4,-0.2367581515608276,-0.7935865322602614,-0.0098889385728016,-0.1685158358443492,-0.6108497008633007,-0.0935585914826968,-0.3096994751791066,0.6682708728537422,-0.5530499669564515,-1.952143407798402
4,5,-0.236763867859772,-0.7595147257537633,0.0228511776175603,-0.1685157372484768,-0.7092654533749608,-0.2173314614111762,-0.2629816036067858,0.6182720379349114,-1.0128409028194154,-1.7924295867856528
5,1,-0.2367747869374202,0.5812359466137221,-0.9029574579553994,-0.1685198084243261,0.7461799740290804,-1.4489390296740507,-0.8401492932855055,-3.3698703238260017,1.4456106322373516,0.523420817899181
5,2,-0.2367747869374202,0.4931144872153895,-0.9029574579553994,-0.1685198084243261,0.7564049872770449,-1.4387671501817465,-0.8021251609719436,-3.3875169714444127,1.2454145788233306,0.5284118748058289
5,3,-0.2367747869374202,0.5591599702427111,-0.9029574579553994,-0.1685198084243261,0.7577683223767736,-1.4530797947771128,-0.8340022049207265,-3.3875169714444127,1.4599103503383537,0.545880573979099
5,4,-0.2367747869374202,0.5643596836854698,-0.9029574579553994,-0.1685198084243261,0.7657779160876793,-1.501418726523726,-0.8263622522387867,-3.372811431762404,0.7603241417047493,0.523420817899181
5,5,-0.2367747869374202,0.5734363764495838,-0.9029574579553994,-0.1685198084243261,0.79355586874465,-1.4154528423188548,-0.8462524738762505,-3.3992814031900203,0.5271287388268778,0.5321551674858147
6,1,-0.2295550041059978,-0.144625805386828,0.760281369660225,-0.1681103777706888,-0.0287908217229105,-0.0295567656505887,-0.3476357919446002,-1.5140312159564322,1.4610103286538128,0.2077364685536745
6,2,-0.2301909607590893,-0.3274823947905106,0.7438703864198061,-0.1682681725642787,-0.3224191188269631,-0.175473727217181,-0.2210496794041856,-1.122863860414992,0.6866255945688201,0.321283013179923
6,3,-0.2298803101908856,-0.371451901446821,0.760281369660225,-0.1682449279514502,-0.1720262156381492,-0.1123720677118254,-0.2314558218502758,-1.3463880635815264,0.9297208022858428,0.3250263058599089
6,4,-0.2272543119915053,-0.2132711451355286,0.797134462947001,-0.1680809655188937,-0.0899704843232327,-0.0603424540255266,-0.1763954732114693,-1.6669688286493347,1.463210285284736,0.2551515091668341
6,5,-0.2324270359180599,-0.0604725483527059,0.6947192869890253,-0.1683651876648607,-0.115021766780746,-0.0755552649476449,-0.1529487218772404,-0.9522796001036782,0.7119250958244375,0.0729779320741672
7,1,-0.2367550714829519,0.1670833320501306,-0.2720963441123627,-0.1685189179465229,0.1728123561494601,0.3742578485306173,0.0894660985652251,0.2888679490579033,1.2652141885016428,0.1266317938206367
7,2,-0.2367593333687102,0.0737165476876118,-0.3130624144955532,-0.1685192004605166,0.1081391473560835,0.5460095836750087,0.3375889296321284,0.9476761268119184,0.0662378246484548,0.2102319970069984
7,3,-0.2367600740458387,0.1227033217009706,-0.2966514312551342,-0.1685194865669071,0.1302933427266735,0.5983092472593334,1.4051625474981149,0.6623886569809392,-0.0492598984750169,0.2938322001933574
7,4,-0.2367644042958958,-0.2671839634630798,-0.3949945552619338,-0.1685195309317219,-0.2228956565467738,0.3331202473980245,0.6212770576666824,-0.2052381842576082,1.081517809819547,0.523420817899181
7,5,-0.236762717891337,-0.1614564567936521,-0.362213513926334,-0.168519287284737,-0.0857100621365804,0.2707387209540708,0.1575670560921703,0.3653367554043513,0.9704199999579216,0.3050620782333149
8,1,-0.23200703778273,-1.120894810025496,0.6947192869890253,-0.1683197089439154,-1.007665423328064,-0.2859241355097222,-0.2823010241818057,-0.0581827874375154,0.3236327504664796,0.4984655333659393
8,2,-0.2306292614015237,-1.0017119045348943,0.7356853573722154,-0.1682810380514465,-0.8325620714566684,-0.2086898646743512,-0.2868674326813558,-0.4640556826609705,0.741624510341901,0.3637069968864349
8,3,-0.2298803101908856,-0.9707416814854803,0.7356853573722154,-0.1683251621199274,-0.8662194067312187,-0.2184116610032792,-0.2294799720187398,-0.5228778413890076,0.6448264185812775,0.4498027285261177
8,4,-0.2315464765319679,-1.0892404141546663,0.6947192869890253,-0.1683537533327897,-0.9970143678614338,-0.2907850336741864,-0.2518290290021151,-0.2670014509220468,0.3016331841572444,0.5546149235657326
8,5,-0.2315464765319679,-1.0345978114842722,0.6947192869890253,-0.1683700493548062,-0.9441851327469498,-0.2870043351018251,-0.2873504181957313,-0.5081723017069983,0.5139289990413396,0.5758269154189886
9,1,-0.2333222448150003,-0.902598068472484,0.7029043160366156,-0.1684894943612043,-1.3112631083488826,-0.4809001618843303,0.4559203806541253,0.6182720379349114,-1.0128409028194154,0.3175397204999372
9,2,-0.2333222448150003,-1.0242439961201824,0.6947192869890253,-0.1684808405817222,-1.3484991982602204,-0.4917021578053612,0.4146031652880035,0.6182720379349114,-1.0128409028194154,0.3399994765798523
9,3,-0.2331593182514694,-0.904194471722454,0.7029043160366156,-0.1684841151996146,-1.3145010292107382,-0.4727986649435572,0.4560521039762278,0.6182720379349114,-1.0128409028194154,0.3013187855533291
9,4,-0.2333222448150003,-0.9120396534080196,0.6947192869890253,-0.1684892142588446,-1.336399599250129,-0.4813502450477068,0.4455581459820695,0.6182720379349114,-1.0128409028194154,0.3100531351399654
9,5,-0.2331593182514694,-1.0292156519558022,0.7029043160366156,-0.1684812416805265,-1.3721019371742724,-0.4863011598448456,0.444811713823489,0.6182720379349114,-1.0128409028194154,0.3487338261664887
10,1,0.0653621051761138,0.6085572479489193,1.4976706365576518,-0.1477740562163643,0.7149936836227879,0.49226965396788,-0.3699409411539414,0.4065122665139776,1.1783159015801703,-0.6170356852699658
10,2,0.0325453856865028,0.7376378535893338,1.4935576594612376,-0.1526353503735945,0.6847446860975591,0.6930067448337044,-0.3424546746085723,1.0947315236320112,0.7614241200202132,-0.6332566202165739
10,3,-0.0462275192193761,0.8784862317580968,1.464889595222052,-0.1584695384592625,0.8656422121428011,2.187912963671708,1.7303874297689616,0.9065006157022922,-1.3351345492496771,-0.4460919862172592
10,4,0.1265408388730358,0.5100363616650693,1.583695291847828,-0.1412118442777196,0.5532680574174796,-0.1700727292566658,-0.5309068407630846,-0.2611192350492429,1.4302109358208903,-0.770510685149405
10,5,-0.0462275192193761,0.8527157221514418,1.4402935829340424,-0.1653051875616678,0.8955503758930977,2.094385682322115,3.2269399999484585,0.8123851617374335,-0.8808435049640184,-0.2302287750047197
11,1,-0.0854527975881839,1.823967459433062,1.4402935829340424,-0.1653169862581022,1.686284733735701,3.091319889200593,4.319584956787937,0.6182720379349114,-1.0128409028194154,-0.8391377176158178
11,2,-0.0854527975881839,1.7896219837979976,1.432108553886452,-0.1670271722177727,1.6289394511033657,3.7902090252912943,5.828519519245059,0.6182720379349114,-1.0128409028194154,-0.8166779615359
11,3,-0.0708381317034399,1.643710726750759,1.4730746242696422,-0.1558856854135284,1.425376479025135,2.3347300915650533,0.3793891305126262,0.6300364696805183,-1.0128409028194154,-1.1498310100546767
11,4,-0.0630097214969265,1.6117370502299353,1.4812596533172329,-0.1549019989364947,1.29458151789492,1.6838198206902648,-0.3859672786764012,0.7388574633273871,-0.9732416834627958,-1.1697952376812706
11,5,-0.0854527975881839,1.8293952304829595,1.432108553886452,-0.1665090022309763,1.680234934230655,3.151901082991042,5.371878669290044,0.6182720379349114,-1.0128409028194154,-0.8391377176158178
12,1,3.084050974526874,-0.953591749428662,2.4808563257542207,1.0387008294424271,-0.6133207457315588,-0.1875359559956658,-0.2164832709046356,0.032991558590936,0.5876275461772736,-2.054460074384693
12,2,6.393727882399452,-0.7752507006463225,2.456260313466211,1.1972514030506909,-0.2060243846876316,-0.2015785506930057,-0.3454404032428936,-0.6581688064634935,0.9110211709229944,-2.321481618890378
12,3,4.456885214257158,-0.5713671998644664,2.83723249048631,8.870910971930865,-0.0137089271821625,0.0659508816178596,-0.2518729367761493,-1.1816860191430227,0.947320455333232,-3.466929178966175
12,4,3.756472371362885,-0.8027544480672305,2.759392864243725,5.149788821642738,-0.2805817729540412,-0.193567070384908,-0.2873065104216971,-0.4522912509153636,0.7757238381212105,-2.894205398928277
12,5,5.028806691860153,-0.805992866088598,2.599641559807378,2.054668279327848,-0.3649381322497497,-0.1511692363948618,-0.1622571699724774,-0.6669921302726989,0.8648220816736059,-2.232890358797371
14,1,-0.2367735097815732,-0.2639455454417128,-0.550673807747105,-0.168519720823038,0.0307698804464838,-0.0120935389115882,-0.1965930492671718,-0.9787495715312952,1.484109873278512,-0.694397067323015
14,2,-0.2367734029117754,-0.2319718689208892,-0.517892766411505,-0.168519662191423,0.1065201869251558,0.1542571982722878,-0.0590739009922573,-0.4699378985337744,1.3884117598333476,-1.0425232865617378
14,3,-0.2367741344736641,-0.4083972338032649,-0.5998249071778858,-0.1685197563684931,-0.1053080041951799,-0.0035419588074391,0.1301686050948693,0.306514596676315,0.6140270257483501,-0.4411009293106114
14,4,-0.2367740570793146,-0.3284858482619199,-0.5670438658422858,-0.1685197643840605,-0.0779560937568741,0.0295841620170556,0.0896417296613617,0.0712259617641665,0.997919457844462,-0.5334354820836068
14,5,-0.2367734029117754,-0.2422800727635511,-0.4932967541234956,-0.1685196548570748,0.0403132261445843,-0.0311770650387432,-0.1445623370367205,-1.0258072985137243,1.1728160100028655,-0.753041985976135
15,1,-0.2367658728717793,-0.8537937405448363,-0.2884664022075437,-0.1685194002797474,-0.7946443139954661,-0.110121651894944,-0.1973394814257522,0.1300481204922036,0.4072311024415649,0.0417838264076157
15,2,-0.2367649165808935,-0.6855784495194479,-0.1819791742983916,-0.1685187795200161,-0.5049356053031329,-0.0733948657634389,-0.2490628392379647,-0.3405291493320932,0.9715199782733804,-0.3612440188042384
15,3,-0.236758557678838,-0.6027479266067299,-0.0590809631488204,-0.168517985267052,-0.2818598996100364,-0.1602609162950628,-0.3932120613920336,-0.8846341175664414,1.203615402835788,-0.6981403600030008
15,4,-0.236767540279156,-0.7310531363828733,-0.362213513926334,-0.1685194433499632,-0.6040330253646572,-0.1386569244530009,-0.2585908262033721,0.0241682347817363,0.9066212576611484,0.2676291514334536
15,5,-0.2367669483848908,-0.8641931674303538,-0.2802813731599532,-0.1685195226067665,-0.8897369372015376,-0.1447780554749182,0.0208382477498704,0.4918043966696251,-0.0173605273266304,0.0867033385674515
16,1,-0.236773976064426,2.123407097605967,-0.7390931764226379,-0.168519858496375,2.2065674911696376,-0.486751243008222,-0.6232009817828388,0.6182720379349114,-1.0128409028194154,1.5328620772688093
16,2,-0.236773976064426,2.135038035570033,-0.7472782054702284,-0.1685198585672978,2.2122764568997515,-0.486751243008222,-0.6217520252397123,0.6182720379349114,-1.0128409028194154,1.5478352479887556
16,3,-0.236773976064426,2.0918895362994205,-0.7390931764226379,-0.1685198587011775,2.2216493857103856,-0.486751243008222,-0.626494064835399,0.6182720379349114,-1.0128409028194154,1.5266232561354995
16,4,-0.236773976064426,2.131525948420099,-0.7390931764226379,-0.1685198587109423,2.219774799948259,-0.486751243008222,-0.6161318301633429,0.6182720379349114,-1.0128409028194154,1.5603128902553751
16,5,-0.236773976064426,2.1393255185842373,-0.7390931764226379,-0.1685198585852855,2.209123744481629,-0.486751243008222,-0.6174490633843669,0.6182720379349114,-1.0128409028194154,1.5490830122154176
17,1,-0.2367743463390984,-0.253774176163334,-0.5097077373639145,-0.1685197508231482,0.1303785511704067,-0.0177645867701298,-0.1744196233799331,-1.3699169270727418,0.7306247271872858,-1.0949293840815453
17,2,-0.2367754165278875,-0.4083060107604093,-0.8128402881414282,-0.1685198439738927,-0.3493449870466035,-0.3310224684800263,-0.3093482129868335,0.7153285998361659,-0.6993470829128458,0.2701246798867776
17,3,-0.2367752800548575,-0.2005911421786257,-0.8210253171890187,-0.1685198337807882,0.154918582965522,-0.3276918530710415,-0.505528147371354,-0.1434749175931687,-0.0338602020585556,-0.0143655637921775
17,4,-0.2367753236291115,-0.2724748999486941,-0.7636891887106473,-0.1685198351275516,-0.1084607166133018,-0.3266116534789385,-0.4012910918143145,-0.0758294350559262,-0.1350582070810252,0.3050620782333177
17,5,-0.2367754902591032,-0.2258599250495764,-0.7718742177582377,-0.1685198430357067,-0.2899547017646752,-0.3712599032858666,-0.3489969329396585,0.68003530459935,-1.0942392981635776,0.5845612650056222
18,1,-0.2367695299997095,-0.1727681141077241,-0.2393153027767629,-0.1685193585747966,0.2054471900992141,-0.0371181627953103,-0.2006764722523465,-1.2905070127898917,0.5887275244927327,-1.1298667824280857
18,2,-0.2367742083752581,-0.1795186192790246,-0.5670438658422858,-0.1685197999788532,-0.1934135350151421,-0.2976262977575056,-0.3098751062752432,0.7270930315817793,-0.7840454132033949,0.3674502895664207
18,3,-0.2367736117955892,-0.0091595867465341,-0.5670438658422858,-0.1685197541734822,0.3705811540538439,-0.3188702230688665,-0.5133876389234644,-0.0993582985471409,0.0585379764402266,0.116649680007341
18,4,-0.2367738911734307,-0.160544226365098,-0.5014817831710862,-0.1685197561194922,-0.0378229167586124,-0.3268817033769645,-0.4208739590335394,0.0565204220821572,-0.1020588576171747,0.2788590294734139
18,5,-0.2367746404120695,0.0111831518102237,-0.5097077373639145,-0.1685197825819397,-0.1115282205876913,-0.3369635662365934,-0.299512871603187,0.6653297649173407,-1.1492382139366584,0.5932956145922585
19,1,-0.2367747402963565,-0.8436679827878851,-0.7472782054702284,-0.168519849206509,-1.2896201636406903,-0.479099829230825,0.4517052343468483,0.6182720379349114,-1.0128409028194154,0.3275218343132328
19,2,-0.2367747869374202,-0.9895336283136962,-0.7555041596630568,-0.1685198501177134,-1.3611100479327105,-0.5005237878075366,0.4074022903464052,0.6182720379349114,-1.0128409028194154,0.3936533383263244
19,3,-0.2367747636168884,-0.856347985744788,-0.7555041596630568,-0.1685198506820127,-1.3094737310304885,-0.4840507440279642,0.4594330025768562,0.6182720379349114,-1.0128409028194154,0.3674502895664207
19,4,-0.2367747402963565,-0.9086187893009414,-0.7472782054702284,-0.1685198514870899,-1.3083660212619586,-0.4854009935180931,0.4229895501285235,0.6182720379349114,-1.0128409028194154,0.3350084196732072
19,5,-0.2367747869374202,-0.8746838173587266,-0.7555041596630568,-0.1685198506290775,-1.3110926914614165,-0.4777495797406965,0.466458246422318,0.6182720379349114,-1.0128409028194154,0.3936533383263244
20,1,-0.2351984436178973,-0.8016597715529656,0.5144440222158448,-0.1684562829453179,-0.7436896646431087,-0.0179446200354803,-0.1964613259450695,0.880030644274676,0.1883354176646957,0.2888411432867095
20,2,-0.2352695046646321,-0.7057387419904955,0.5103515076920497,-0.1684564274809549,-0.6526870467362227,-0.0261361336089289,-0.1987006224208103,0.9006183998294891,0.1025371090586874,0.3362561838998692
20,3,-0.2351984436178973,-0.7632548705108352,0.5062589931682542,-0.1684563377347644,-0.6799537487307953,-0.0128136719729906,-0.1949684616279087,0.8388551331650497,0.2400343984913944,0.2950799644200193
20,4,-0.235124030164848,-0.7926286903102794,0.5103515076920497,-0.1684561001131385,-0.7470127939486974,-0.0025517758480112,-0.1997544089976297,0.8712073204654706,0.1498361766235351,0.2938322001933574
20,5,-0.2351984436178973,-0.7511678173324927,0.5144440222158448,-0.1684568770092759,-0.637860777526674,-0.0409888780003462,-0.2074382694536035,0.9035595077658908,0.2081350273430079,0.3200352489532611
21,1,-0.2367756034328987,1.1632389600312798,-1.05045168139298,-0.1685198584267369,0.6950549077892567,-0.4903519083152323,-0.3454404032428936,0.6182720379349114,-1.0128409028194154,0.5808179723256364
21,2,-0.2367755953825234,1.1848588211880131,-1.0422666523453894,-0.1685198584390713,0.7450722642605508,-0.4953028231123715,-0.2800178199320305,0.6182720379349114,-1.0128409028194154,0.6182508991255004
21,3,-0.2367755869062022,0.8021781564095408,-1.034040698152561,-0.1685198588160417,0.394780352074027,-0.4881014924983509,-0.2355831526094847,0.6182720379349114,-1.0128409028194154,0.6407106552054183
21,4,-0.2367755953825234,0.9506892701781592,-1.0422666523453894,-0.1685198581818475,0.4956671494539452,-0.4661374341255881,-0.3777126171579835,0.6182720379349114,-1.0128409028194154,0.5558626877923946
21,5,-0.2367755780465298,0.965741072249303,-1.0422666523453894,-0.1685198589445252,0.3609525999120106,-0.4935024904588664,-0.2729486683125347,0.6182720379349114,-1.0128409028194154,0.6694092324186458
22,1,-0.2367757181400991,0.5320211149932247,-1.1077878098713514,-0.1685198584444676,0.1563671265089836,-0.3465053293001705,-0.1413131617581944,0.6094487141257051,-0.9578419870463344,-1.1248757255214348
22,2,-0.2367757206957738,0.6772481992190479,-1.12419879311177,-0.1685198583326871,0.2935527209191767,-0.3474955122595984,-0.2741780859854903,0.6006253903164998,-0.8192447192981684,-1.3569598716805853
22,3,-0.2367757206957738,1.2046542214876388,-1.12419879311177,-0.1685198587949705,0.7011047072943027,-0.4026757080895314,-0.1914558397051778,0.6241542538077144,-1.0392403823904943,-1.2134669856144444
22,4,-0.2367757219097193,0.6754237383619396,-1.12419879311177,-0.1685198581232591,0.3849813810447276,-0.3483956785863509,-0.2885798358686872,0.615330929998509,-0.8885433531722466,-1.2496521481876437
22,5,-0.236775712687993,0.6966787073472516,-1.1159728389189418,-0.1685198588417384,0.2058732323178794,-0.4051061571717633,-0.1223450033754475,0.6182720379349114,-1.0128409028194154,-1.121132432841449
23,1,-0.2367753818984951,2.1377291153342672,-1.034040698152561,-0.1685198595501961,2.226421058559436,-0.486751243008222,-0.6225862729463608,0.6182720379349114,-1.0128409028194154,1.5865159390152788
23,2,-0.2367753818984951,2.1307049410344003,-1.034040698152561,-0.1685198595787194,2.2222458448165168,-0.486751243008222,-0.6171856167401621,0.6182720379349114,-1.0128409028194154,1.6164622804551685
23,3,-0.2367753818984951,2.1420622098699,-1.034040698152561,-0.1685198595851436,2.2122764568997515,-0.486751243008222,-0.6224984573982926,0.6182720379349114,-1.0128409028194154,1.6139667520018444
23,4,-0.2367753726341742,2.0984575953850104,-1.034040698152561,-0.1685198595694686,2.204778113851244,-0.486751243008222,-0.6203030686965857,0.6182720379349114,-1.0128409028194154,1.6439130934417368
23,5,-0.2367753818984951,2.1355397623057373,-1.034040698152561,-0.1685198595530227,2.205289364513642,-0.486751243008222,-0.6240791372635215,0.6182720379349114,-1.0128409028194154,1.6563907357083565
24,1,-0.2367725733823557,-0.8432574790950355,-0.6694590418002618,-0.1685198342520655,-1.2152331922617474,-0.3331828676642323,0.3420675225836104,0.5682732030160739,-0.7224466275375401,1.1036311832970516
24,2,-0.2367724996085455,-0.8246479783525305,-0.6735720188966761,-0.1685198361549051,-1.1724585535077616,-0.3383138157267223,0.3819796891806404,0.5565087712704719,-0.7620458468941597,1.1398163458702537
24,3,-0.2367726471561659,-0.8495974805734872,-0.6653460647038476,-0.1685198351039106,-1.2078200576569729,-0.3342630672563356,0.3742080131765984,0.5329799077792572,-0.7059469528056197,1.1061267117503757
24,4,-0.2367724996085455,-0.861958202880396,-0.6735720188966761,-0.1685198346765747,-1.2150627753742809,-0.3405642315436037,0.3297733458540525,0.550626555397668,-0.7488461071086214,1.1510462239102113
24,5,-0.2367724996085455,-0.8601337420232875,-0.6735720188966761,-0.1685198346562743,-1.1863475298362467,-0.3323727179701552,0.3788183294501825,0.5565087712704719,-0.7345463890076193,1.1136132971103472
