f_id,i_id,ela_meta.lin_simple.coef.min,disp.diff_median_25,ela_level.lda_mda_50,disp.diff_median_10,ic.eps.s,ic.eps.ratio,disp.diff_mean_02,ela_level.lda_qda_50,ic.eps.max,disp.ratio_mean_10
5,3,-0.1341096798572003,0.7573887791654703,-0.4390492850382492,0.6040207678824581,-0.8829368565109458,-0.8049824229109092,0.4965338807661303,-0.8458593627619184,-0.2367741876598994,0.59574603644239
5,4,-0.1341096798572003,0.7653976188147865,-0.407980572388,0.6046334156019831,-0.8829368565109458,-0.8049824229109092,0.4812847206987688,-0.8382144844773473,-0.2367741876598994,0.6036273463648933
5,5,-0.1341096798572003,0.7931729563219894,-0.4226651861449126,0.6785410086755979,-0.8829368565109458,-0.8049824229109092,0.4831908657071891,-0.8581175296664891,-0.2367741876598994,0.6688272739055958
6,1,-0.1339235240699727,-0.0290963144817384,-0.1815241779595171,-0.1192934078877272,0.7745506369382057,0.8997732853619677,-0.2174273947915666,-0.3591793813929915,-0.2295544057983837,-0.1214531665053461
6,2,-0.1340160415832426,-0.3226969680087971,-0.1908713462098485,-0.3410718823558013,0.758196401440233,0.8739690666641267,-0.3200659721680388,-0.2325116567124267,-0.2301903623660407,-0.3177694318476844
6,3,-0.1335180136209572,-0.1723182235296159,-0.1848965937771083,-0.2954574748747986,0.7745506369382057,0.8997732853619677,-0.4487674168711798,-0.2429245081689975,-0.2298797118395698,-0.29627495024086
6,4,-0.1339475809728655,-0.0902702173350258,-0.161661445427563,-0.1689178731692577,0.8112762954567204,0.9428233235561996,-0.2345826998673485,-0.187828661221572,-0.2272537139929665,-0.1637256469987709
6,5,-0.1340264016465051,-0.1153191413445891,-0.1207675843323632,-0.0805295158159597,0.7092152622056563,0.7964703965082769,0.0043085889763911,-0.164366793382716,-0.2324264372246166,-0.0720158588096486
7,1,-0.1341096223949926,0.1724878834999858,0.0424095432195864,0.1419729968660988,-0.2542572051362584,-0.2109263014554422,0.128684550775809,0.0782043158650806,-0.2367544722080797,0.1637069561452014
7,2,-0.1341095498441912,0.1078207633528479,0.0946156022541077,0.0433924092697926,-0.2950816184366842,-0.253976339649674,0.0389491088409505,0.3264871157852579,-0.2367587340932654,0.0612499271526677
7,3,-0.1341095724882917,0.1299728730211691,0.307715105688509,0.1351224814568638,-0.2787273829387113,-0.253976339649674,0.0757523701573711,1.3947490158488207,-0.2367594747702945,0.1651399215856563
7,4,-0.1341096255093207,-0.2231828753449539,0.1403423742060129,-0.2491190291798119,-0.3767304450375354,-0.3314320027743605,-0.3140176274297824,0.6103581422025766,-0.2367638050197698,-0.2325079881406122
7,5,-0.1341095658662681,-0.0860101962449637,0.0170765929047679,-0.1220224750019753,-0.3440627576712608,-0.3056277840765194,-0.1895683523608097,0.1463491791947913,-0.2367621186154375,-0.090644409535565
8,1,-0.1340443604462371,-1.0078787601343366,-0.2064322569902298,-1.0628822864507883,0.7092152622056563,0.8093725058571977,-1.1196571465655356,-0.2938024912352808,-0.2320064391457093,-1.109482837699083
8,2,-0.1340732589390991,-0.8327918933327966,-0.2100171084498738,-0.9255378067827144,0.7500396755060819,0.8567232471677362,-1.0135728455199964,-0.2983718437731852,-0.2306286629495937,-0.964753328213126
8,3,-0.1340237092364514,-0.8664460599442846,-0.1821880393409327,-0.883098028393796,0.7500396755060819,0.8782697697804334,-0.9981404022787478,-0.240947384474712,-0.2298797118395698,-0.921047882279248
8,4,-0.1340716864296241,-0.997228707409182,-0.2150359004933757,-1.0235057466594957,0.7092152622056563,0.8309190284698948,-1.0839169276576577,-0.263310850261187,-0.2315458779568191,-1.0607620127236113
8,5,-0.1340380230167418,-0.9444044458924158,-0.226852633082573,-0.969091490116224,0.7092152622056563,0.8309190284698948,-1.0594669522611904,-0.2988551406762328,-0.2315458779568191,-1.0120411877481428
9,1,-0.1340871319808121,-1.3114478630121404,-0.1996874253550474,-1.1118384087655642,0.7173719881398072,0.7706231707792726,-0.7847254746052401,0.4448948570319183,-0.2333216460012945,-1.0263708421526914
9,2,-0.1340986215811346,-1.3486804473392802,-0.1955714847902708,-1.1849662683779656,0.7092152622056563,0.762021764546659,-0.9042627606140528,0.4035510037803018,-0.2333216460012945,-1.1453069737104593
9,3,-0.1340953388489585,-1.3146854790405875,-0.199926415452357,-1.1072713984927411,0.7173719881398072,0.7706231707792726,-0.803566984880778,0.4450266652782041,-0.2331587194596512,-1.0378345656763337
9,4,-0.1340978176544193,-1.3365819874435048,-0.1918007521438303,-1.1356759745798122,0.7092152622056563,0.762021764546659,-0.8224451517910938,0.434525941657443,-0.2333216460012945,-1.0736587016877082
9,5,-0.1341021863210233,-1.3722809641782228,-0.2001919600049232,-1.1961610130711056,0.7173719881398072,0.7706231707792726,-0.8759638385659686,0.4337790282618238,-0.2331587194596512,-1.146739939150914
10,1,-0.1254661241445972,0.7146181674212498,-0.1979348313081103,0.6289165433940673,1.5093900763458683,1.5972183097334516,0.6082266469325984,-0.3814989110973714,0.0653626638645202,0.6229723798110355
10,2,-0.1041904518565036,0.6843720176818112,-0.140444435677521,0.7145201383858879,1.5052913215639574,1.5885738964696747,0.7505643597728994,-0.3539949237057538,0.0325459487835122,0.7168316161608385
10,3,-0.1318732766436394,0.865252513165835,0.611126311450686,0.898203063748949,1.4767223889795935,1.5369224520428295,0.8690752600079477,1.7201835759282325,-0.0462269455400032,0.9124313987829492
10,4,-0.1303138594638247,0.5529077668425041,-0.3009395632485518,0.4779267281547534,1.595117265913795,1.6316239346639063,0.5638721188520517,-0.5425685880585057,0.1265413893426822,0.4983043864914482
10,5,-0.132518993098537,0.8951578612180687,1.4267198502026115,0.9023245120439358,1.4522114275474698,1.519719639577602,0.774171232569488,3.217700998062249,-0.0462269455400032,0.8981017443783992
11,1,-0.1329355517122425,1.685817775533538,5.025299963214421,1.786820733296443,1.4522114275474698,1.5024738200812116,1.844728251240872,4.311050401002191,-0.0854522186392813,1.7987205237043782
11,2,-0.133570212442867,1.628477891661306,6.628843852796127,1.7243863611521155,1.444054701613319,1.4981731169649044,1.8153662867842453,5.820957798287064,-0.0854522186392813,1.7270722516816273
11,3,-0.1287887101068655,1.4249340839781537,-0.0296326938916322,1.5860950622811392,1.4848791149137444,1.5283210458102154,1.6863349323681085,0.3683142659399225,-0.0708375547178736,1.578760328594533
11,4,-0.1315398274758392,1.2941514365132565,-0.2369167716248331,1.5182582511555456,1.4930358408478956,1.545523858275443,1.6650374275624906,-0.3975355810621325,-0.0630091455630301,1.5071120565717822
11,5,-0.1331810423905701,1.67976854558565,6.147358470083034,1.7969015730449918,1.444054701613319,1.4981731169649044,1.849127047414149,5.364022544496612,-0.0854522186392813,1.7972875582639234
12,1,0.1054414688314602,-0.6135712080382166,-0.110066138863944,-0.8687843498558016,2.489175995556085,2.199918844452695,-0.9910290151319496,-0.2279423041745223,3.084051127684176,-0.8995534006724235
12,2,1.5049652206154418,-0.2063131918283088,-0.1698402176466029,-0.5939840000251944,2.464665034123961,2.294620327073772,-0.907561857744011,-0.3569825772882299,6.393727590934272,-0.6258570015455147
12,3,10.21818669961254,-0.0140158398229196,-0.0989398221114189,-0.4122504083151679,2.8443198427290186,2.4065246221600765,-0.6895281940885619,-0.2633547863432823,4.456885182987706,-0.4438703906077266
12,4,2.4922411499750297,-0.2808635609043906,-0.161024138501404,-0.648064085085089,2.766749379095243,2.32906895903539,-0.9184122216380952,-0.2988112045941375,3.7564724341869975,-0.6631141029973443
12,5,0.371440727036132,-0.3652119784876139,-0.0861140202224699,-0.6382060263254585,2.6075504806754517,2.303221733306386,-0.9238740602199144,-0.1736812427869061,5.028806583758686,-0.665980033878254
13,1,-0.1341094826313645,-0.5318640035308315,-0.1858525541663466,-0.6578664485974899,-0.3930438969058374,-0.2970263778439057,-0.8264407249818205,-0.2062378796194759,-0.2367608576031053,-0.6588152066759797
13,2,-0.1341094565529426,-0.3303650059709083,-0.21649639553249,-0.4980767842959066,-0.3848871709716864,-0.2797805583475152,-0.6759285825861794,-0.2883544170554714,-0.2367594747702945,-0.4968901119045628
13,3,-0.1341094504017369,-0.7032872521949178,-0.1277248516095985,-0.7289335840623977,-0.4093981324038103,-0.3142291903091331,-0.7883911380829712,0.1774559253182182,-0.2367621186154375,-0.7104019625323611
13,4,-0.1341096658427236,-0.7219461445693885,-0.1277514060648552,-0.7201337350001288,-0.4093981324038103,-0.3142291903091331,-0.7776874007279961,0.193053234462027,-0.2367621186154375,-0.7075360316514497
13,5,-0.1341095721336496,-0.8541771992049069,-0.103161980497222,-0.8969104497067253,-0.4093981324038103,-0.3056277840765194,-0.8009277071768118,0.2191512672265969,-0.2367615026553181,-0.8594303683396826
14,1,-0.1341096725483124,0.0304587803573255,-0.1286542575435802,-0.1553282328452472,-0.5318713723050873,-0.5897322319397507,-0.4007105686781244,-0.2080392589853804,-0.236772910504224,-0.1415146826717174
14,2,-0.1341096684006306,0.1062019553386244,0.169791265085608,-0.1327716577172789,-0.4992036849388125,-0.5725294194745232,-0.4132837944067422,-0.0704314498631019,-0.2367728036344405,-0.1006751676187491
14,3,-0.1341096889739475,-0.1056062932592485,-0.064047267904216,-0.3192393454418171,-0.580852511539664,-0.650028089630373,-0.5483268369263578,0.1189330639673641,-0.2367735351962309,-0.2862441921576743
14,4,-0.1341097108537333,-0.0782569578610516,-0.0357667730559122,-0.2603137738729514,-0.5481848241733893,-0.6414266833977592,-0.4518099175576964,0.0783800601934615,-0.2367734578018918,-0.2224772300574266
14,5,-0.1341096659344414,0.040001227599064,-0.0733413272440342,-0.1448575263660911,-0.4746927235066889,-0.5725294194745232,-0.3811725823418173,-0.155975001702526,-0.2367728036344405,-0.1264685455469398
15,1,-0.1341096180557225,-0.7948777056312468,-0.1891718610734246,-0.8272356954225565,-0.2705706570045603,-0.3228305965417468,-0.9100911655436456,-0.2087861723809995,-0.236765273595456,-0.8365029212924017
15,2,-0.1341096338964021,-0.5051962715070445,-0.1881362373184163,-0.604343316009891,-0.1644516526012561,-0.2970263778439057,-0.7117421147636127,-0.2605428770891874,-0.2367643173046986,-0.617259208902784
15,3,-0.1341076698437283,-0.2821415672314088,-0.2258701182380779,-0.5084361002806038,-0.041978412699979,-0.2022818881916654,-0.7530541421576429,-0.4047850346078463,-0.2367579584034974,-0.5062043872675195
15,4,-0.1341096642223762,-0.6042843620618816,-0.2017321184098073,-0.6759117086998646,-0.3440627576712608,-0.3831264542323691,-0.7768076414933408,-0.2700770069038534,-0.2367669410026087,-0.6824591364434881
15,5,-0.1341096652129282,-0.8899613763614258,-0.1432592079347231,-0.8849916667996014,-0.2624139310704093,-0.348677822270751,-0.8626941367765815,0.0095322195502271,-0.236766349108423,-0.8945380216308315
16,1,-0.1341097200968472,2.206051551051885,-0.2883527514569123,2.155133403225467,-0.719639203309243,-0.6758323083282141,2.0827031242151786,-0.6349222326226913,-0.2367733767870141,2.1619772628597254
16,2,-0.1341097201865268,2.2117599793125677,-0.2884855237331954,2.1530726790779733,-0.7277959292433941,-0.6672309020956004,2.070936344451661,-0.6334723419135486,-0.2367733767870141,2.1634102283001804
16,3,-0.134109720319008,2.2211320257107032,-0.2878482168070366,2.1328553043336465,-0.719639203309243,-0.6758323083282141,2.073209055807854,-0.6382174387798341,-0.2367733767870141,2.1383333330922185
16,4,-0.1341097200418165,2.219257616431076,-0.2872374643361342,2.1692243007745438,-0.719639203309243,-0.6672309020956004,2.0905476440575232,-0.6278485234053585,-0.2367733767870141,2.179889330865416
16,5,-0.1341097202578629,2.2086075637059217,-0.2863346128574089,2.1570827368785013,-0.719639203309243,-0.6758323083282141,2.0809436057458672,-0.6291666058682154,-0.2367733767870141,2.1648431937406354
17,1,-0.1341096883645338,0.1300580734429705,-0.0145232088506137,-0.0916128700146403,-0.4910469590046615,-0.6414266833977592,-0.4709813375462306,-0.1858515375272864,-0.2367737470616368,-0.0978092367378393
17,2,-0.1341097177611011,-0.3496203012979877,-0.2015727916782677,-0.3971013010687301,-0.7931313039759434,-0.9513783569899946,-0.430695695925965,-0.320867117805946,-0.2367748172502821,-0.3829693593883886
17,3,-0.1341097135380069,0.1545957949217264,-0.2432101775206528,-0.104422776877437,-0.8012880299100944,-0.8910824992993724,-0.2975587984147695,-0.5171735326074596,-0.2367746807772704,-0.112855373862617
17,4,-0.1341097142962072,-0.1087587088658937,-0.2209840984708593,-0.2126386422444556,-0.7441501647413669,-0.908328318795763,-0.3770303826119809,-0.4128692737133695,-0.2367747243515186,-0.2038486793315118
17,5,-0.1341097159185928,-0.2902356073025263,-0.2164432866219766,-0.247336781268466,-0.7523068906755177,-1.0116312076494538,-0.2280944755117642,-0.3605413999379439,-0.236774890981488,-0.2382398499024317
18,1,-0.1341095973254663,0.2051196450498592,-0.0380770106632384,0.015544785655017,-0.2215895177699837,-0.3701813378522854,-0.3451024537209428,-0.2121253146202374,-0.2367689307228949,0.0196939293794719
18,2,-0.1341097046148861,-0.1937035294017262,-0.2032191679041783,-0.2204359768565925,-0.5481848241733893,-0.6844767215919908,-0.1416214740720862,-0.3213943507910888,-0.236773609097815,-0.1923849558078698
18,3,-0.134109679830704,0.3702380625006544,-0.2484945141167209,0.0771437290909008,-0.5481848241733893,-0.6155794576687549,-0.1159618297279684,-0.5250380913025068,-0.2367730125182263,0.086326822360631
18,4,-0.1341096719572422,-0.0381275591926691,-0.2308358013710665,-0.1372829727428725,-0.4828494494408399,-0.6414266833977592,-0.1973029022988226,-0.4324647663278449,-0.2367732918960302,-0.1300509591480785
18,5,-0.1341096991648118,-0.1118259240507382,-0.1995280986235078,-0.0442162146222917,-0.4910469590046615,-0.7361281660188362,0.0438977545358871,-0.3110254354166131,-0.2367740411345684,-0.0232950338341786
19,1,-0.1341097165381974,-1.2898069558746263,-0.1938719996538469,-1.0848819091064612,-0.7277959292433941,-0.7533309784840637,-0.7038609382864909,0.4406769931507757,-0.236774141018842,-1.0170565667897349
19,2,-0.1341097192652727,-1.3612901097658632,-0.1946155244010324,-1.1499339578705776,-0.7359934388072158,-0.7619323847166775,-0.8232882543909719,0.3963454863166831,-0.2367741876598994,-1.1388586292284124
19,3,-0.1341097182339572,-1.3096586541543145,-0.1938188907433336,-1.083322442184034,-0.7359934388072158,-0.7533309784840637,-0.699902021730541,0.4484097435995371,-0.2367741643393707,-1.0063093259863218
19,4,-0.1341097153825534,-1.3085510486708978,-0.1976958412108007,-1.1257622205729525,-0.7277959292433941,-0.7533309784840637,-0.7473357071323823,0.4119427954604918,-0.236774141018842,-1.0707927708067986
19,5,-0.1341097173228939,-1.3112774621685377,-0.1919069699648569,-1.0994183686333745,-0.7359934388072158,-0.7619323847166775,-0.690957802844877,0.4554395167347749,-0.2367741876598994,-1.0306697384740575
20,1,-0.1341005155390054,-0.7439278533941076,-0.1434716435767761,-0.8026183961470947,0.5295633735059808,0.6070244242349598,-0.7587725771829035,-0.2079074507390948,-0.2351978445521427,-0.8135754742451222
20,2,-0.1341032664711166,-0.6529338029103875,-0.1464722970207745,-0.6971872931415537,0.5254850105389054,0.5984230180023461,-0.7094327467726422,-0.2101481909259517,-0.2352689055893311,-0.7182832724548628
20,3,-0.1341024480305723,-0.6801979378867831,-0.1489949702701536,-0.7362853566966987,0.5214066475718296,0.5984230180023461,-0.707050065512117,-0.2064136239478566,-0.2351978445521427,-0.7562568566269214
20,4,-0.1341023212113801,-0.7472506698443561,-0.1410551881484234,-0.7917578229373318,0.5254850105389054,0.6070244242349598,-0.7581127577569118,-0.2112026568962375,-0.2351234311090901,-0.7956634062394333
20,5,-0.1340977135934653,-0.6381089295169726,-0.1507210098618343,-0.705318799237068,0.5295633735059808,0.6070244242349598,-0.7435234171155419,-0.2188914712629038,-0.2351978445521427,-0.722582168776229
21,1,-0.1341097203516188,0.6946812687197605,-0.2334912468967287,1.0220692935874711,-1.0299210578443467,-1.0805284715726895,1.303969575005972,-0.3569825772882299,-0.2367750041552683,1.00414118697207
21,2,-0.1341097203169699,0.7446939163170861,-0.2261887717011574,1.0893491522407697,-1.0217643319101954,-1.0805284715726895,1.3072320155011523,-0.2915178149663284,-0.236774996104894,1.05286201194754
21,3,-0.1341097202028322,0.3944349822922053,-0.2185410885872499,0.6816599425204527,-1.013566822346374,-1.0632826520762992,0.8585548058268592,-0.2470544998859498,-0.236774987628574,0.6523481713403634
21,4,-0.134109719634182,0.4953122817048685,-0.2467684745250404,0.8189487269412972,-1.0217643319101954,-1.0805284715726895,1.0580402122849886,-0.3892755976282281,-0.236774996104894,0.8028095425881397
21,5,-0.1341097202904736,0.3606104148371148,-0.2314465538419688,0.777010205777445,-1.0217643319101954,-1.071927065340076,1.1747549374159485,-0.2844441057489956,-0.2367749787689028,0.7555216830531245
22,1,-0.1341097203516188,0.1560442020923474,-0.2177444549295512,0.4084190596122732,-1.0870589230130745,-1.235482804853226,0.5952868548562077,-0.1527237316274785,-0.2367751188624532,0.4273725971889247
22,2,-0.1341097202700919,0.2932168811923373,-0.2287379994057932,0.5543406073536982,-1.103413158511047,-1.2441272181170029,0.8022868714436859,-0.285674316047662,-0.2367751214181276,0.5477416941871457
22,3,-0.1341097201906032,0.7007304986676486,-0.206697801542796,1.1111259939075242,-1.103413158511047,-1.2441272181170029,1.335750877357901,-0.2028987373802377,-0.2367751214181276,1.0507125637868575
22,4,-0.1341097199908622,0.3846369337850633,-0.2301453855343942,0.6151041220811386,-1.103413158511047,-1.235482804853226,0.7209091422380542,-0.3000853509748995,-0.2367751226320729,0.6043438290851192
22,5,-0.1341097203434661,0.2055456471588655,-0.1787094057023151,0.5921576802225635,-1.0952156489472251,-1.2182799923879986,0.8445886279767034,-0.1337433441623366,-0.2367751134103479,0.5656537621928347
23,1,-0.1341097205370925,2.2259032493315725,-0.2882199791806292,2.1887176373048867,-1.013566822346374,-0.9599797632226084,2.0934435182049302,-0.634307127473358,-0.2367747826208944,2.207832156954288
23,2,-0.1341097205819324,2.221728428663312,-0.284847563363038,2.148282887816232,-1.013566822346374,-0.9599797632226084,2.0965593321610023,-0.628902989375644,-0.2367747826208944,2.1583948492585883
23,3,-0.1341097205289399,2.2117599793125677,-0.289999127682823,2.15474353649486,-1.013566822346374,-0.9513783569899946,2.062541975087657,-0.6342192553091676,-0.2367747826208944,2.1691420900619995
23,4,-0.1341097205472834,2.2042623421940584,-0.2864408306784355,2.1344704665033034,-1.013566822346374,-0.9556790601063015,2.08963122818809,-0.6320224512044057,-0.2367747733565748,2.147647608455175
23,5,-0.1341097205044818,2.204773544724866,-0.2864673851336921,2.141265286665309,-1.013566822346374,-0.9513783569899946,2.131859671451553,-0.635800954264596,-0.2367747826208944,2.147647608455175
24,1,-0.1341096190075493,-1.2154269876421475,-0.2671357417068705,-0.9996124855980184,-0.6502458574244535,-0.5725294194745232,-0.6761118657600659,0.3309685961589721,-0.2367719741051323,-0.9676192590940358
24,2,-0.1341096163171611,-1.1726563758979267,-0.269844296143046,-0.969091490116224,-0.6543446122063644,-0.5725294194745232,-0.6919475319838644,0.3709064947835416,-0.2367719003313319,-0.9454082947669838
24,3,-0.1341096106836513,-1.20801455094544,-0.2672419595278968,-0.9988884473840338,-0.6461471026425426,-0.5725294194745232,-0.7014416003911881,0.363129808252685,-0.2367720478789326,-0.9654698109333536
24,4,-0.1341096150881429,-1.2152565867985443,-0.2677199397225162,-1.0380422061864083,-0.6543446122063644,-0.5725294194745232,-0.7526142625403152,0.3186664931723063,-0.2367719003313319,-1.0063093259863218
24,5,-0.1341096197514824,-1.186544044651528,-0.2676402763567463,-0.9976631519449836,-0.6543446122063644,-0.5725294194745232,-0.7196966045102893,0.3677430968726846,-0.2367719003313319,-0.9661862936535808
