f_id,i_id,ic.eps.s,disp.diff_median_02,ic.eps.max,disp.ratio_mean_25,ela_level.lda_mda_25,ela_level.mmce_mda_10,disp.diff_mean_05,disp.diff_mean_10,disp.diff_median_05,ela_level.lda_qda_50
3,5,-0.419131525503384,-0.7745457715268831,-0.2367657996198982,-0.9659773778967392,-0.1793999263060813,0.5370640112917955,-0.8361593176767419,-0.8922760325633387,-0.8078843647488343,-0.2264298095943491
4,1,-0.0749012325330449,-0.6264480909496812,-0.2367591961388268,-0.7865094902842111,-0.2405219686518556,0.6893539628079859,-0.739060280519305,-0.7545619619509776,-0.7080338303614305,-0.2277470255791809
4,2,0.0510397481918488,-0.516808906717254,-0.2367045376601907,-0.3501983383639379,-0.0892065432877229,-0.072095794772965,-0.5887857800883848,-0.5209853247316544,-0.5648578617636644,0.0355644497887283
4,3,-0.2344348624622811,-0.679950858378668,-0.23675997182881,-0.6296094208744606,-0.2630928853231164,0.4257752005684259,-0.7179000186482032,-0.6708023978536855,-0.6830262999415636,-0.4149673242232973
4,4,-0.0413085833287026,-0.6528928168602999,-0.2367587900207582,-0.5812498104399456,-0.1072632766247316,0.7098545332043954,-0.7322358670587116,-0.7231733339469278,-0.6970790055455462,-0.3198643301184295
4,5,-0.0077578725128801,-0.6190883036566853,-0.2367645063205208,-0.6865662953862188,-0.2314033183166666,0.660067433670257,-0.6980221968905015,-0.6942731737486049,-0.6548310950875663,-0.2731470698563893
5,1,-0.9564880976073012,0.6432956040356046,-0.2367754253997321,0.7900138098809133,-1.4666644459014315,-3.311185917405776,0.6483109150165085,0.7062817521834325,0.6632947318368023,-0.8503072072102609
5,2,-0.9564880976073012,0.5190450773832583,-0.2367754253997321,0.7996857319678172,-1.4564623915660215,-3.328757834888413,0.5598225471919006,0.6182239255126124,0.572513355698614,-0.8122835724481116
5,3,-0.9564880976073012,0.601012904489568,-0.2367754253997321,0.8018350479871287,-1.4708174945689436,-3.328757834888413,0.6261430216277349,0.6552681621660404,0.6438544074709094,-0.8441601992810451
5,4,-0.9564880976073012,0.5653684444627045,-0.2367754253997321,0.8093576540547188,-1.5192998235788118,-3.314114570319549,0.6313643849465783,0.6632425703616639,0.6336179318232797,-0.8365203465690196
5,5,-0.9564880976073012,0.58517493085415,-0.2367754253997321,0.8351494462864587,-1.4330789218945952,-3.340472446543505,0.6404788700382433,0.7283951820025015,0.6511725896225041,-0.8564103079399823
6,1,0.7479299502250021,-0.1467992083007433,-0.2295556415348457,0.0291559390445745,-0.0430715896116658,-1.4632059288150852,-0.0805730837209694,-0.0615802341426568,-0.076290633704433,-0.35780015048159
6,2,0.7311126564285712,-0.2680913890804146,-0.2301915982789702,-0.2502551434659457,-0.189421413308121,-1.073695091283298,-0.2641910271002926,-0.2587913077464775,-0.2739713454435246,-0.2312156943392383
6,3,0.7479299502250021,-0.3700100121329342,-0.2298809476662988,-0.1288187883748341,-0.1261325629619055,-1.2962727127300304,-0.3083436081473532,-0.236225429235458,-0.3022563439435535,-0.2416217006194108
6,4,0.7856954690870622,-0.1716926064976419,-0.2272549490910243,-0.0299502514864976,-0.0739486036179505,-1.615495880331281,-0.1495042398162251,-0.1042800794454628,-0.1651414464529368,-0.1865620724534349
6,5,0.6807446518163176,0.0728760114397143,-0.2324276737580201,-0.0546673857085817,-0.0892065432877225,-0.903833222284464,0.0039305594655739,-0.0128288875850159,0.0096867823710522,-0.1631156279234258
7,1,-0.3100078385749211,0.1762377300398801,-0.2367557099424417,0.2494608310240226,0.3619409391374396,0.3320583073276933,0.2324339068139008,0.223123105267046,0.2181876284569806,0.0792960204851495
7,2,-0.3519881654832192,0.0890386815733527,-0.23675997182881,0.1978772465605429,0.5342021751725025,0.9880765600128196,0.1386783742378284,0.120530364367324,0.1181575067775127,0.3274156048279968
7,3,-0.335170871686788,0.1413508951755311,-0.2367607125060445,0.1978772465605429,0.5866569855165128,0.7039972273768503,0.1878691128732471,0.224423895256403,0.1714500356974085,1.394975253334808
7,4,-0.4359488192998149,-0.260406905289198,-0.2367650427567214,-0.138490710461738,0.3206813034623746,-0.1599553821861516,-0.2036415331747583,-0.1729391684489149,-0.216099340576005,0.6111000207613074
7,5,-0.4023561700954727,-0.1429028503220984,-0.2367633563519212,-0.0052331172644135,0.2581147224496394,0.4082032830857881,-0.0974738123582777,-0.031039947436014,-0.1146774173830437,0.147396086900962
8,1,0.6807446518163176,-1.0115020604504046,-0.2320076755625702,-0.991769170128479,-0.3001994723306694,-0.0135227364975072,-1.0609069475501116,-1.0498412895350175,-1.0124791872323775,-0.2924662376339248
8,2,0.7227249787246154,-0.9169793020795728,-0.2306298989841444,-0.8112266245062976,-0.2227360863149022,-0.4176768385981648,-0.9412278041103082,-0.904718371591971,-0.9005065106306757,-0.2970325863813421
8,3,0.7227249787246154,-0.8959822618613187,-0.2298809476662988,-0.834869100718726,-0.232486722316887,-0.4762498968736225,-0.9101286313603556,-0.8613964093377334,-0.8680012107671502,-0.2396458766421629
8,4,0.6807446518163176,-0.9779861663563194,-0.2315471142458819,-0.9810225900319216,-0.305074790331662,-0.221457093375382,-1.0291207533108373,-1.000580938198933,-0.9923654105212462,-0.2619946411848119
8,5,0.6807446518163176,-0.9535978516010968,-0.2315471142458819,-0.9283643475587838,-0.3012828763308898,-0.4616066323047582,-0.9742506370303612,-0.9522254842467484,-0.92807315996245,-0.2975155655757805
9,1,0.6891323295202731,-0.8434175065383024,-0.2333228827831036,-1.2271192742431096,-0.4957538943704737,0.660067433670257,-0.8417012910239353,-0.9672694032540948,-0.9476032779743748,0.4457455074654013
9,2,0.6807446518163176,-0.9136601823199862,-0.2333228827831036,-1.289449438803149,-0.506587934372679,0.660067433670257,-0.963853711825296,-1.0852453996801257,-1.0164301076577786,0.4044288327411725
9,3,0.6891323295202731,-0.8600491827249256,-0.2331599561962509,-1.2432391443879478,-0.4876283643688199,0.660067433670257,-0.8433043411656853,-0.978354396206876,-0.9549214601259696,0.4458772290638846
9,4,0.6807446518163176,-0.8749130668656825,-0.2333228827831036,-1.2604336725424397,-0.4962053127038991,0.660067433670257,-0.8511821875765717,-1.0142109550439349,-0.9541582141346991,0.4353834083847236
9,5,0.6891323295202731,-0.9067694010799746,-0.2331599561962509,-1.318465205063856,-0.5011709143715761,0.660067433670257,-0.968846067981032,-1.0872248627074077,-1.0380254795284356,0.4346369859933186
10,1,1.5035758345743646,0.6908095249418588,0.0653615099626929,0.7566994115815834,0.4803028261615316,0.4492044238786088,0.6757459731567466,0.6826413080290313,0.6733067233693523,-0.3801050078247446
10,2,1.4993610265281272,0.8051748470928279,0.0325447857755864,0.7276836453208739,0.6816354028691785,1.134509205701464,0.8053640274754006,0.7761285190032542,0.8043156529298041,-0.3526191009412511
10,3,1.4699831853700225,0.9439284839990196,-0.0462281304061112,0.914674139000992,2.180976255507696,0.947075419219999,0.9467988514103842,0.971982246531224,0.9535077958117032,1.7201958799898198
10,4,1.5917303272429384,0.6304881310502438,0.1265402524169447,0.6073219482394205,-0.1840043933070186,-0.215599787547836,0.5768148786944521,0.5577654690507589,0.5829743154613231,-0.5410688011712105
10,5,1.4447782138696357,0.8501272734020101,-0.0462281304061112,0.9426152472520434,2.0871715258219354,0.8533585259792672,0.9209210419792748,0.9576170005618032,0.9074436553973704,3.2167288675569075
11,1,1.4447782138696357,1.9272537901652065,-0.0854534143897572,1.713145040175286,3.087063134358792,0.660067433670257,1.89621674822006,1.8582726779752945,1.8927044364817147,4.309359526975021
11,2,1.43639053616568,1.8896611511490204,-0.0854534143897572,1.652964191634558,3.7880255225014703,0.660067433670257,1.8617282694561208,1.7860505555227335,1.8601093429721576,5.818274344799527
11,3,1.4783708630739778,1.777929478372506,-0.0708387464130207,1.4520031438289156,2.328228915871002,0.671782045325348,1.715209486500158,1.638156389341492,1.714508945931532,0.3692152587466645
11,4,1.4867585407779338,1.748815025698742,-0.0630103350859224,1.3155215766026214,1.675387722071452,0.7801422031349451,1.683102682232534,1.5663301594943877,1.6881096139981715,-0.3961311356402002
11,5,1.43639053616568,1.922780193967503,-0.0854534143897572,1.700249144059415,3.147824042037827,0.660067433670257,1.90166711870201,1.856802219726456,1.9000675154563251,5.3616394700577805
12,1,2.5111036803735147,-0.8976778991298036,3.084050811418732,-0.5909217325268495,-0.2015194246439171,0.0772655038294462,-0.8929072926946967,-0.8395092038646392,-0.8535893305790403,-0.226649345591821
12,2,2.485898708873128,-0.7985011576178109,6.393728193049594,-0.1707304507514123,-0.2156036766467835,-0.6109679309071759,-0.7138236911448955,-0.565947413494212,-0.6892220615177603,-0.3556047905068702
12,3,2.8763031676037425,-0.5946639115127716,4.456885247661125,0.0227079909866401,0.0527193807411654,-1.132268149558749,-0.509091287327092,-0.3841195954167,-0.4756029776080171,-0.2620385483843064
12,4,2.7965363526391247,-0.8197868169455942,3.756472304507403,-0.2384339053597303,-0.207568430311815,-0.4059622269430737,-0.7414419550156192,-0.6030482062341334,-0.7196621075225536,-0.2974716583762861
12,5,2.6328298530521708,-0.8081698977870416,5.028806807130885,-0.3254812041418538,-0.1650448233031596,-0.6197538896484944,-0.744693856731741,-0.6059891227318103,-0.7030951798296793,-0.1724239542162385
13,1,-0.4527241747077262,-0.7582027144497885,-0.2367620953392391,-0.4856052475805763,-0.1235143366280393,-0.988764156783878,-0.6939458693871937,-0.5994286166985312,-0.6882343314114104,-0.204959189041588
13,2,-0.4443364970037706,-0.6109348138124838,-0.2367607125060445,-0.2706736456494069,-0.1274868179621812,-1.252342919023438,-0.4940226159946408,-0.4377913214992999,-0.4792845170953226,-0.2870217448966192
13,3,-0.4695414685041573,-0.7173270330627068,-0.2367633563519212,-0.6457292910192989,-0.0506554176132094,-0.0457379185490087,-0.6926634292737938,-0.6510643236673551,-0.7058787828566662,0.1784823841429962
13,4,-0.4695414685041573,-0.7035093931939937,-0.2367633563519212,-0.655401213106198,-0.0053330169373177,-0.1189542413933309,-0.6625718880415127,-0.6477275145642216,-0.6619696899470976,0.1940694399635079
13,5,-0.4695414685041573,-0.7664644364600635,-0.2367627403916308,-0.7929574383421478,-0.0716915119508244,0.5751364991708429,-0.7670449558510002,-0.7992412702810658,-0.8093659599083598,0.2201503164631806
14,1,-0.595482449229051,-0.3537751872219134,-0.2367741482437023,0.0914861036046139,-0.0255565582747669,-0.9301910985084202,-0.2003896314586368,-0.0817142009344433,-0.2217563402760108,-0.2067593842208583
14,2,-0.5618898000247087,-0.3911152845172615,-0.2367740413738891,0.1634881902515548,0.1412876577591935,-0.4235341444257108,-0.1682828271910126,-0.040654482139957,-0.2106668249910787,-0.0692420354044013
14,3,-0.6458504538413046,-0.5127682391838444,-0.2367747729358826,-0.0202783293995936,-0.0169796099396881,0.3496302248103312,-0.3454427685707137,-0.2268371188774904,-0.3831604190182398,0.1199979944164571
14,4,-0.6122578046369623,-0.3967794345417731,-0.236774695541522,0.0076627788514576,0.0162447794004078,0.1153379917085001,-0.2651986586179637,-0.1625894046205531,-0.294219812623704,0.0794716492831271
14,5,-0.5366848285243221,-0.3649591777161724,-0.2367740413738891,0.1065313157397964,-0.0446966956119964,-0.9770495451287862,-0.1786339509634562,-0.0668965062730726,-0.2188829436029919,-0.1547293528199957
15,1,-0.3267831939828324,-0.8176221736241247,-0.2367665113328151,-0.7445978279076353,-0.1238754712947794,0.1739110499839579,-0.7926937581190023,-0.777297508721478,-0.7684200573178417,-0.2075058066122631
15,2,-0.2176595070543698,-0.6291899724902092,-0.2367655550417924,-0.4555148233102111,-0.0870397352872817,-0.2946734162197041,-0.6237780746111591,-0.5578598931256012,-0.6051303120089441,-0.259228487616665
15,3,-0.091718526329476,-0.6447393270160984,-0.2367591961388268,-0.2319859573017959,-0.1741634736383489,-0.8364742052676933,-0.5406026729706378,-0.4462181783868734,-0.5320382841390275,-0.4033758235567759
15,4,-0.4023561700954727,-0.7026796132540971,-0.2367681787404306,-0.5554580182082057,-0.1524953936339385,0.0684795450881334,-0.6694421029347275,-0.6230125047664389,-0.6669532373018645,-0.2687563499069493
15,5,-0.3183955162788768,-0.7812200884347471,-0.2367675868460806,-0.8316451266897589,-0.1586346829685211,0.5341353583780164,-0.8031364847566891,-0.8350978291181245,-0.798186650977396,0.0106690676754043
16,1,-0.7885667899741097,2.15894278033982,-0.2367746145266218,2.231130200829404,-0.5016223327050016,0.660067433670257,2.1969031533797643,2.221136528919405,2.1869133177050326,-0.6333617345084366
16,2,-0.7969544676780652,2.1541805650325867,-0.2367746145266218,2.23220485883906,-0.5016223327050016,0.660067433670257,2.208582518698229,2.222889767600712,2.189562230262972,-0.6319127969251215
16,3,-0.7885667899741097,2.149129730615825,-0.2367746145266218,2.244026096945275,-0.5016223327050016,0.660067433670257,2.165254363438354,2.1978354212839664,2.155530438416905,-0.6366547744705165
16,4,-0.7885667899741097,2.159231399449349,-0.2367746145266218,2.241876780925964,-0.5016223327050016,0.660067433670257,2.205055808386379,2.2390082522514403,2.2002476741407606,-0.6262926753898386
16,5,-0.7885667899741097,2.168286824010829,-0.2367746145266218,2.2343541748583715,-0.5016223327050016,0.660067433670257,2.212887853364644,2.2241905575900693,2.207161784885212,-0.6276098913746704
17,1,-0.553502122320753,-0.3907184332416587,-0.2367749848013472,0.1817573764157046,-0.031244429275925,-1.3197019360402142,-0.1901759119840576,-0.0378832339017616,-0.1828307947212087,-0.1845862484761869
17,2,-0.8641397660867499,-0.3872189265386166,-0.2367760549902895,-0.2846441997749314,-0.3454315893398763,0.7567129798247556,-0.3453511657054706,-0.32371769504134,-0.3685689515380662,-0.3195130725224743
17,3,-0.8725274437907053,-0.2328437803291538,-0.2367759185172399,0.2096984846667559,-0.3420910936725294,-0.0984536709969205,-0.1367714415474668,-0.0526443724766389,-0.1344769163330641,-0.5156904398634481
17,4,-0.8137717614744964,-0.3076682844746143,-0.2367759620915001,-0.0600406757568603,-0.341007689672309,-0.0310946539801442,-0.2089544993588447,-0.1440955643370855,-0.2070301823267893,-0.4114547482637452
17,5,-0.8221594391784519,-0.1940605874861596,-0.2367761287215158,-0.2233886932245501,-0.3857883883480908,0.7215691448594873,-0.1621454352197407,-0.1788775575307623,-0.1714718984981814,-0.3591612736659165
18,1,-0.2764151893705789,-0.2689211690203112,-0.2367701684612689,0.261282069130238,-0.0506554176132094,-1.240628307368346,-0.1088325676483934,0.0787919725349121,-0.1070898542933535,-0.2108427537738374
18,2,-0.6122578046369623,-0.1020632463237079,-0.2367748468374871,-0.1288187883748341,-0.311936348999725,0.7684275914798532,-0.115611179676365,-0.1323884544328732,-0.1404930906171972,-0.3200399589164071
18,3,-0.6122578046369623,-0.0580488321204962,-0.2367742502577328,0.4085102164530894,-0.3332432943373953,-0.0545238772903272,0.0554571711646854,0.1458674911165387,0.0529224229353824,-0.5235498285729454
18,4,-0.5450725062282777,-0.1560710971943706,-0.2367745296356143,0.021633332976982,-0.3412785406723643,0.1006947271396356,-0.0965577837058492,-0.0705160958086743,-0.1102326319044677,-0.4310373592382472
18,5,-0.553502122320753,0.069592969068819,-0.2367752788743604,-0.0374728575540877,-0.3513903113410893,0.7069258802906229,0.0758846101138443,0.036883912443019,0.0450205820845803,-0.309677859835729
19,1,-0.7969544676780652,-0.7431223659768845,-0.2367753787586617,-1.2152980361368966,-0.4939482210367727,0.660067433670257,-0.7825258400770445,-0.9575983124636578,-0.8892823048766957,0.4415304163139392
19,2,-0.8053840837705407,-0.7920433050420941,-0.2367754253997321,-1.3195398630735118,-0.5154357337078133,0.660067433670257,-0.9289988216003856,-1.078345557127884,-0.959590729719625,0.3972280520240911
19,3,-0.8053840837705407,-0.7309282085992729,-0.2367754020791969,-1.224969958223798,-0.4989138227044501,0.660067433670257,-0.7952586383458027,-0.9462305390784074,-0.8856905590354222,0.4492580834249532
19,4,-0.7969544676780652,-0.7543785112485257,-0.2367753787586617,-1.2378658543396692,-0.5002680777047258,0.660067433670257,-0.8477470801299641,-1.0105913655083325,-0.9251548664664152,0.4128151078446026
19,5,-0.8053840837705407,-0.7104362518226958,-0.2367754253997321,-1.221745984194831,-0.4925939660364974,0.660067433670257,-0.8136708142596184,-0.9706062123572275,-0.8961515187981313,0.456283235344057
20,1,0.4960060503866949,-0.6613349258140305,-0.235199081854566,-0.694088901453809,-0.031424996609295,0.9207175429960436,-0.7403427206327049,-0.7536005084805835,-0.7246456548773205,-0.2066276626223752
20,2,0.4918122115347171,-0.6364415276171319,-0.2352701429114728,-0.6027429706330626,-0.0396408102776341,0.941218113392454,-0.6440223078298326,-0.6586428392575219,-0.6307663979510335,-0.2088669297965894
20,3,0.487618372682739,-0.6176812854977303,-0.235199081854566,-0.6392813429613621,-0.0262788276082475,0.8797164022032228,-0.7017779143654588,-0.6966485293813443,-0.6765162606042554,-0.2051348178395654
20,4,0.4918122115347171,-0.6677927783897477,-0.235124668390865,-0.7059101395600244,-0.0159864896061525,0.911931584254725,-0.7312740369736613,-0.7363509020999797,-0.7039931162899976,-0.209920702584455
20,5,0.4960060503866949,-0.6718334459231576,-0.235199081854566,-0.5973696805847839,-0.054537615280666,0.9441467663062264,-0.6896405347207794,-0.6632238822635181,-0.6629125232304317,-0.2176044624959748
21,1,-1.1076340498325816,1.4324163268772911,-0.2367762418953275,0.7223103552725954,-0.5052336793724033,0.660067433670257,1.2327371952659878,1.0630941018727085,1.2647325729580543,-0.3556047905068702
21,2,-1.099246372128626,1.4463061215233868,-0.2367762338449509,0.7728192817264193,-0.5101992810400807,0.660067433670257,1.2544470743285463,1.1129200140737308,1.292703293696972,-0.2901830632602159
21,3,-1.0908167560361506,1.0156864101057317,-0.2367762253686286,0.4149581645110237,-0.5029765877052772,0.660067433670257,0.8701730546347276,0.7123332534382673,0.9087905600878478,-0.2457489773718844
21,4,-1.099246372128626,1.17958598692966,-0.2367762338449509,0.5213493074669527,-0.4809473730341266,0.660067433670257,1.019302519250112,0.861867546127829,1.0615744488110206,-0.3878765821352532
21,5,-1.099246372128626,1.3019604893700658,-0.2367762165089549,0.396688978346874,-0.5083936077063799,0.660067433670257,1.0344169920151849,0.8153218869434458,1.067860004033249,-0.2831140041416178
23,1,-1.0908167560361506,2.159772560279716,-0.2367760203608921,2.252623361022516,-0.5016223327050016,0.660067433670257,2.211284803222894,2.267229739411838,2.202312927999493,-0.632747033715515
23,2,-1.0908167560361506,2.16612218068936,-0.2367760203608921,2.2429514389356173,-0.5016223327050016,0.660067433670257,2.2042313825991937,2.217856275902766,2.1985415948661555,-0.627346448177704
23,3,-1.0908167560361506,2.145016908305033,-0.2367760203608921,2.2300555428197484,-0.5016223327050016,0.660067433670257,2.2156359393219303,2.2280363714716467,2.197823245697901,-0.6326592193165262
23,4,-1.0908167560361506,2.1641379243113463,-0.2367760110965699,2.225756910781123,-0.5016223327050016,0.660067433670257,2.1718497697358408,2.20699750729596,2.160199708010561,-0.6304638593418063
23,5,-1.0908167560361506,2.19729304451852,-0.2367760203608921,2.2289808848100927,-0.5016223327050016,0.660067433670257,2.2090863344570653,2.2072237316419345,2.1891581588558284,-0.6342398784983246
24,1,-0.7172086219077071,-0.6899803724348098,-0.2367732118443507,-1.173386373760316,-0.347598397340317,0.610280334136112,-0.7821136271834513,-0.9074330637436724,-0.8282226255750461,0.3318941391764256
24,2,-0.7214234299539448,-0.6982060170563934,-0.2367731380705299,-1.123952105316148,-0.352744566341365,0.5985657224810258,-0.7634266426739068,-0.8860548630490225,-0.810802658244869,0.3718057835168342
24,3,-0.7129938138614693,-0.7557133746300979,-0.2367732856181715,-1.1540425295865129,-0.3486818013405379,0.5751364991708429,-0.7884800263178307,-0.9058494933218466,-0.855879068552852,0.3640342092063258
24,4,-0.7214234299539448,-0.7633978584213146,-0.2367731380705299,-1.1755356897796274,-0.355001658008491,0.59270841665348,-0.8008922145582388,-0.9467395438568512,-0.8640053935187332,0.3196001233179941
24,5,-0.7214234299539448,-0.7687373119476062,-0.2367731380705299,-1.1454452655092648,-0.3467858443401519,0.5985657224810258,-0.7990601572533813,-0.9058494933218466,-0.840748839196487,0.3686444651532374
