f_id,i_id,ic.eps.s,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,disp.diff_median_25,ela_level.lda_qda_10,ela_level.mmce_qda_50,ela_level.mmce_lda_10,pca.expl_var_PC1.cor_init,nbc.nb_fitness.cor,pca.expl_var_PC1.cov_init
15,3,-0.0511346143402129,-0.134107671858893,-0.1685179318240173,-0.281195647816296,0.2679505040231763,-0.5306977394376147,-0.6610442347383844,0.3925412745500005,1.2741696243012453,0.4415808679175401
15,4,-0.3536244414723523,-0.1341096662375415,-0.1685193899069157,-0.6034447737351113,0.3975704851214323,-0.3379436704932735,0.3246754400372139,0.6384392609120397,0.3797605793493066,0.4399114642180414
15,5,-0.2718660191801229,-0.1341096672280935,-0.1685194691637183,-0.8892160827025243,-0.0765657615274519,-0.1282305525645598,0.6175570047468966,-0.050915777778122,0.6048898804201369,0.4407461660677907
16,1,-0.7297050163420528,-0.1341097221120125,-0.1685198050533239,2.2078187593069742,-1.1636807102121447,2.769285011716793,0.4474967413670812,-1.522100311568101,-1.659928340236212,0.1260635687122629
16,2,-0.737872690896721,-0.1341097222016921,-0.1685198051242467,2.213529071773665,-1.1636807102121447,2.7514986920502538,0.4474967413670812,-1.5115918506124584,-1.6459668331930597,0.1258548932498256
16,3,-0.7297050163420528,-0.1341097223341734,-0.1685198052581265,2.2229042116443534,-1.1636807102121447,2.77052591774004,0.4474967413670812,-1.50949015842133,-1.6459668331930597,0.1275242969493242
16,4,-0.7297050163420528,-0.1341097220569818,-0.1685198052678912,2.221029183670216,-1.1636807102121447,2.7308169249961405,0.4474967413670812,-1.50949015842133,-1.6577468547607197,0.1277329724117616
16,5,-0.7297050163420528,-0.1341097222730282,-0.1685198051422344,2.210375615635344,-1.1636807102121447,2.739089631817786,0.4474967413670812,-1.5326087725237438,-1.6503298041440448,0.1271069460244496
17,1,-0.5008059369474744,-0.1341096903796991,-0.1685196973800981,0.131140049405399,-0.1835717303288392,-0.4132253025702479,-1.312941911027678,0.2874566649935733,0.9050622818479088,0.4278082873966749
17,2,-0.8032957640796139,-0.1341097197762664,-0.1685197905308418,-0.3486966548852466,-0.7960450913077339,0.1836504946114779,0.6270047971568862,-0.130780081041006,0.7794087184595397,-0.0162530966700115
17,3,-0.8114634386342822,-0.1341097155531722,-0.1685197803377373,0.1556858701577446,-0.6156383339896928,-0.4111571258648365,-0.1225200673689678,0.7771509455265199,0.6454655102642974,0.1594516427022394
17,4,-0.7542488783788309,-0.1341097163113725,-0.1685197816845006,-0.1077555602085759,-0.6343359530954843,0.1435278665264971,-0.0154450867224176,0.0562705239694346,0.8605599781478612,0.1880401810561568
17,5,-0.7624165529334992,-0.1341097179337581,-0.1685197895926558,-0.2892923595227989,-1.016752797914609,0.5927358469418493,0.5041834958270196,-0.3136273016691889,1.4120395063523734,0.0807809933633573
18,1,-0.2309868080340082,-0.1341095993406316,-0.1685193051317499,0.2062263969151783,-0.2519191082763603,-0.3970935242680392,-1.3097926468910148,0.2958634337580877,0.9102978469890908,0.4407461660677907
18,2,-0.5580204972029257,-0.1341097066300514,-0.1685197465358026,-0.1927284188547172,-0.7658509631571652,0.2299776528126922,0.6238555330202232,-0.1980342311571201,0.7104737774339746,0.4086101448524383
18,3,-0.5580204972029257,-0.1341096818458693,-0.168519700730432,0.3713993157278375,-0.6285245309409812,-0.3586254375473874,-0.0721318411823561,0.810778020584581,0.5966002356132647,0.4232174272230532
18,4,-0.4925974240200329,-0.1341096739724075,-0.168519702676442,-0.0371010970013033,-0.5298566895786638,0.1571778327822123,0.0664357808308275,0.1466432881879613,0.908116361513598,0.4261388836971758
18,5,-0.5008059369474744,-0.1341097011799772,-0.1685197291388893,-0.1108237878026192,-1.0397458160041628,0.53275872248492,0.453795269640407,-0.2547799203175903,1.4635225635739972,0.4215480235235541
19,1,-0.737872690896721,-0.1341097185533627,-0.168519795763458,-1.289193641003768,-0.9194746444588028,0.2014368142780159,0.4474967413670812,-1.335049706557661,-0.1922249123248355,0.2445912313766791
19,2,-0.7460812038241627,-0.134109721280438,-0.1685197966746624,-1.3607003896538303,-1.0429041976098707,0.2188094986034715,0.4474967413670812,-1.248880326721395,-0.2611598533503992,0.2143332893232631
19,3,-0.7460812038241627,-0.1341097202491225,-0.1685197972389616,-1.3090518918207696,-0.9289497892759264,0.1985413668904398,0.4474967413670812,-1.2677955564415475,-0.2393449985954734,0.2283145453065655
19,4,-0.737872690896721,-0.1341097173977187,-0.1685197980440388,-1.3079439207451424,-0.947647408381718,0.2270822054251171,0.4474967413670812,-1.362371705042332,-0.1930975065150324,0.241669774902556
19,5,-0.7460812038241627,-0.1341097193380593,-0.1685197971860265,-1.3106712341620703,-0.9251597313490768,0.1840641299525601,0.4474967413670812,-1.276202325206062,-0.2445805637366564,0.2203848777339461
20,1,0.5211743417053928,-0.1341005175541682,-0.1684562295028236,-0.7431343578083563,0.4930799448780422,-0.4165343852989061,1.089946625246385,0.9200660145232648,0.2209484367334502,0.4415808679175401
20,2,0.5170905044280587,-0.1341032684862802,-0.1684563740384593,-0.6521102725184078,0.4879001990446814,-0.4111571258648365,1.089946625246385,0.8254898659224803,0.2091684151657913,0.4415808679175401
20,3,0.5130066671507243,-0.1341024500457357,-0.1684562842922695,-0.6793834066876807,0.4962383264837501,-0.4144662085934947,1.0647525121530783,0.8317949424958664,0.1899713429814563,0.4415808679175401
20,4,0.5170905044280587,-0.1341023232265434,-0.1684560466706458,-0.7464582710352367,0.4880265343089094,-0.4140525732524125,1.049006191469762,0.8969474004208511,0.2104773064510862,0.4415808679175401
20,5,0.5211743417053928,-0.1340977156086275,-0.1684568235667763,-0.6372805058138657,0.4724872968088258,-0.4082616784772606,1.1245885307496806,0.8507101722160224,0.1895350458863578,0.4415808679175401
21,1,-1.040403356401634,-0.1341097223667841,-0.1685198049836858,0.6959496123421851,-1.173155855029269,1.2264251894798983,0.4474967413670812,-1.3098294002641184,-1.935668104338468,-2.510550899183688
21,2,-1.0322356818469651,-0.1341097223321352,-0.1685198049960203,0.7459787678339453,-1.1715134965943006,1.197470715604139,0.4474967413670812,-1.3959987801003884,-1.92912364791199,-2.457756007187037
21,3,-1.024027168919524,-0.1341097222179975,-0.1685198053729907,0.3956042223030672,-1.1730295197650404,1.2152570352706775,0.4474967413670812,-1.406507241056031,-1.985405973179697,-2.3934839647563324
21,4,-1.0322356818469651,-0.1341097216493473,-0.1685198047387964,0.4965148187293769,-1.1651967333828848,1.1623117116121455,0.4474967413670812,-1.1522024859294775,-1.9086176844423608,-2.432506276232117
21,5,-1.0322356818469651,-0.1341097223056389,-0.1685198055014741,0.3617684902243131,-1.1636807102121447,1.1982979862863037,0.4474967413670812,-1.3665750894245892,-2.0259816030238587,-2.44335740027886
22,1,-1.097617916657085,-0.1341097223667841,-0.1685198050014165,0.1571347554104872,-1.0450518971017528,0.519522391570287,0.453795269640407,-0.9357281902432376,-1.3894241412751376,-2.881784546859737
22,2,-1.1139941041391948,-0.1341097222852572,-0.168519804889636,0.2943527116996416,-1.0019715719998952,0.5468223240817173,0.4663923261870604,-0.8033215822021401,-1.349721105621174,-2.957951090649371
22,3,-1.1139941041391948,-0.1341097222057685,-0.1685198053519193,0.7020008389859929,-1.0921749506589158,0.6192085087711158,0.4474967413670812,-1.1080669499157785,-1.410802698934964,-2.97777525958092
22,4,-1.1139941041391948,-0.1341097220060275,-0.168519804680208,0.3858029397109849,-0.9395619514711052,0.5972858356937544,0.4789893827337138,-0.8348469650690683,-1.3056550990162248,-2.9258150694340186
22,5,-1.1057855912117531,-0.1341097223586314,-0.1685198053986873,0.2066525396365734,-1.1269171483217035,0.604731271833236,0.4474967413670812,-1.1816261766052774,-1.5268577262311676,-2.967550161921489
23,1,-1.024027168919524,-0.1341097225522579,-0.168519806107145,2.227677010123976,-1.1636807102121447,2.724198759538824,0.4474967413670812,-1.5284053881414863,-1.7471877592559135,-2.2805905395777244
23,2,-1.024027168919524,-0.1341097225970977,-0.1685198061356683,2.223500811454306,-1.1636807102121447,2.731644195678305,0.4474967413670812,-1.5284053881414863,-1.772929287866725,-2.282468618739661
23,3,-1.024027168919524,-0.1341097225441052,-0.1685198061420925,2.213529071773665,-1.1636807102121447,2.756875951484324,0.4474967413670812,-1.517896927185844,-1.7463151650657165,-2.2745389511670417
23,4,-1.024027168919524,-0.1341097225624487,-0.1685198061264175,2.2060289598771154,-1.1636807102121447,2.7448805265929384,0.4474967413670812,-1.503185081847944,-1.7690026140108384,-2.282051267814786
23,5,-1.024027168919524,-0.1341097225196471,-0.1685198061099716,2.2065403311427896,-1.1636807102121447,2.743639620569692,0.4474967413670812,-1.5410155412882582,-1.7628944546794598,-2.2741216002421663
24,1,-0.6602185250682124,-0.1341096210227146,-0.1685197808090145,-1.2147891218482203,-0.8055202361248577,-0.0852124770920022,0.453795269640407,-0.6393895912941132,-1.0861976601816756,0.3935855115569491
24,2,-0.6643227815319332,-0.1341096183323264,-0.1685197827118542,-1.172004392620173,-0.8291449305355535,-0.1075487855104459,0.453795269640407,-0.6225760537650855,-1.1088851091267975,0.393168160632074
24,3,-0.6561142686044916,-0.1341096126988166,-0.1685197816608597,-1.2073742384959492,-0.8032462013687477,-0.116235127673173,0.4506460055037441,-0.6120675928094428,-1.0765991240895074,0.3944202134066984
24,4,-0.6643227815319332,-0.1341096171033081,-0.1685197812335238,-1.214618664759662,-0.7778528132588556,-0.088107924479578,0.4474967413670812,-0.595254055280414,-1.0896880369424635,0.3944202134066984
24,5,-0.6643227815319332,-0.1341096217666477,-0.1685197812132234,-1.1858966453376465,-0.7822745475068472,-0.097207901983388,0.4600937979137337,-0.6456946678674993,-1.1027769497954178,0.3935855115569491
