f_id,i_id,ic.eps.max,ic.eps.ratio,ela_meta.lin_simple.intercept,ela_distr.skewness,ic.eps.s,pca.expl_var_PC1.cov_init,pca.expl_var.cov_init,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.min,disp.ratio_mean_05,disp.ratio_mean_25,ela_level.mmce_qda_50,ela_level.mmce_qda_25,disp.ratio_mean_10,nbc.dist_ratio.coeff_var,ela_level.qda_mda_10,disp.diff_median_25,pca.expl_var_PC1.cor_init,ela_distr.kurtosis,disp.ratio_median_02,disp.diff_median_10,disp.diff_median_02,ela_level.lda_qda_10,ic.m0,ela_meta.quad_simple.adj_r2,disp.diff_mean_05,ela_level.mmce_mda_50,ela_level.lda_qda_25,ela_meta.lin_simple.adj_r2,ic.h.max
12,1,-0.3870915868295578,-1.0676769283872851,-0.3303101986715777,-0.3065898436708025,-1.1261537758184943,-1.8079093224383296,1.5470030867191007,-0.3628131719730456,-0.2643087955163326,1.326767351955893,1.4766152785918296,2.5285716467867783,2.0166787440677445,1.3716568098671704,1.91514980853646,1.513004269365815,1.4918605685491495,-1.4535913144104722,-0.2003727772132959,1.3060835323252074,1.3752039576576147,1.3061143026634578,-1.1928881387876973,2.2650224047080605,-1.6650409705729778,1.3266642354003029,2.391031204632546,-1.022393246717475,-1.3216276163228855,1.3057980154054756
13,1,-0.3870915889858322,-1.2232417879469293,-0.3303101893819127,-0.3004951759398872,-1.2612987851638926,-1.8049819660923248,1.5470030867191007,-0.3628131710019862,-0.2643087950232978,-1.4657417736992095,-1.269554495899776,-0.5883064655144019,-0.7758997494499619,-1.4114339013974264,-1.3715577838828938,-0.2390831291170631,-1.250330704313883,1.445179415348923,-0.2000423885635183,-1.490185495860868,-1.394473953836621,-1.4892468464335675,0.2135700596227639,-0.8778821309795278,1.4651475404082066,-1.466016510180559,-0.5378162899751006,-0.4004901641180068,1.7495144918354146,0.5654397423313188
14,1,-0.3870915747691537,-0.8717601848123558,-0.3303101636290904,-0.3072540456031323,-0.9290755072475876,-1.6410500107160502,1.8221977608425264,-0.3628131641982653,-0.2643087775205628,-1.5901658533002694,-1.62093036955902,-0.2593838802246574,-0.3133354431358299,-1.614283078603301,-1.5415148192904184,-0.1923532001284159,-1.6019300565987926,0.7199373070694691,-0.1994570906300157,-1.5602426510398304,-1.5913008068939545,-1.561394244925678,0.0769982464130582,-0.5332294142722742,1.1221023302703044,-1.5906009930343512,-0.1276382242139395,-0.1674194378608618,0.6681634051450899,0.7446132056780318
15,1,-0.3825659710706537,0.8683788362747966,-0.3140984694077388,0.4387984748505567,1.1148908026689153,0.6463304788836871,-0.6548570506842823,-0.3134241938165685,-0.2419430798001703,-1.3656615357592263,-1.120010597288845,-0.0470268427042611,0.3342545857039558,-1.2816104279856677,-1.002881753229654,0.4749729809167784,-1.1062495382362447,-0.3569373385575994,-0.0731729422202276,-1.391331841313865,-1.257621849868174,-1.391011975549875,-0.5832917488084429,-0.1956104264774128,-0.4657295638599139,-1.3660726246519548,0.0037068093661102,-0.2641669756339968,-0.560593500854738,-1.6235190787441027
16,1,-0.3870915898697707,-1.5747521727391454,-0.3303101618560236,-0.3694922266695934,-1.537213986345653,-1.8105578829418576,1.5470030867191007,-0.3628131720162838,-0.2643087956376453,0.8858733307608305,0.9913819292528714,2.518184617777629,2.0379648891370663,0.9098368497617964,1.4811056873418595,1.513004269365815,0.9940193096343302,-1.497545381578924,-0.1913273381786829,0.8182622370606526,0.9032872621024396,0.8183132844997202,-1.1928881387876973,2.1489658776535765,-1.665516321903423,0.8862082201282185,2.392131861338524,-1.029063300208072,-1.3212525379022504,0.2721699697779695
17,1,0.089010399464434,1.329345865082799,-0.0069385258471211,-0.1079873158862936,1.3007187062578949,0.6463304788836871,-0.6548570506842823,-0.2163340020240882,-0.0622374679423872,0.6565002448875715,0.8658905458031407,-0.8391339808464643,-0.750520114944229,0.7259202624284695,0.3646187008955074,-0.6633566917030124,0.8839210765419301,-1.3107405961130036,-0.1887738415249612,0.7146807990353152,0.7291938932194235,0.714984540396042,0.2371807798725774,-0.2225730539749188,-1.0491440967595709,0.6566791343337257,-1.0496216582549036,1.6284765834026278,-1.2083539332911553,-0.5273493525144429
18,1,0.8099256258419698,1.4157771829842996,0.3230845102373568,-0.2533368387444698,1.3119690712398222,0.6463304788836871,-0.6548570506842823,0.08931928676786,-0.1382757391305264,0.3210962042238445,-0.097255822173542,-0.4109575628026216,0.0935574068431511,0.1741705004284921,-0.2446119029499253,0.0783384616960657,-0.1143617950809402,-0.8338389673353018,-0.1984874316913627,0.50665832598858,0.1756796079026911,0.5064795070813041,-0.3819061937365034,-0.2847043260343883,0.5569095983710437,0.3210801774191241,0.2187017526004934,0.1031306365815418,-0.9041653341562772,0.5738913207910685
19,1,-0.3870905618157523,-0.3359032828176386,-0.33030945723635,-0.1882880995013908,-0.309686663167595,0.644936499671304,-0.6548570506842823,-0.3628111732888182,-0.2643084581572776,-0.1555021180741305,-0.2342505824394968,-0.4440421737206543,-1.044432656478341,-0.1760824122136513,-0.2812180336530848,-0.5000868788341414,-0.2359065616172332,1.0078364470228236,-0.1966291235542841,-0.0782974298308561,-0.1750007381098247,-0.0782947677543943,0.3231747266647904,-0.5238511090557487,1.2141620379331777,-0.1560057726115048,-0.7091518505390203,0.3656766468352297,1.0573072665537655,-1.4604036144709145
20,1,1.7924273974763918,1.5137499456005856,1.0122726614137283,-0.1712894500480609,1.4583925714796024,0.6463304788836871,-0.6548570506842823,1.4393714044973591,0.3235480242276027,0.9534951131527122,0.7550398237558793,-0.6517827539036516,-0.5704065797422663,0.9057798662176778,0.4822812638699474,-0.9876168087096016,0.7604727017263812,-0.5217650904392986,-0.1952393610070173,0.916686093109624,0.9138570640808448,0.9163229276113852,0.6165726474161503,-0.1627863582195774,-0.1016104447389438,0.9538054497747362,-1.0382482056264637,1.159540060854183,-0.6931837225491638,-0.4048014648480568
21,1,0.255515445414061,1.3610488609764062,0.2380210377106072,-0.17761781845887,1.3288727446251671,0.6463304788836871,-0.6548570506842823,1.2113122312550704,0.0339163510130364,0.7663180194919855,0.4235334191428405,-0.7141049279585505,-1.1549568712613636,0.6650655092667079,0.3724628717604706,-1.8526903721823649,0.4307959493633622,1.1616756821124048,-0.1959951788109104,0.7275747539762282,0.6653692693003127,0.7277937348893837,2.0903908418334325,-0.5133005156871604,0.9119970422135564,0.766464312156246,-0.7307980990899223,3.3850510512310747,1.3427419446569004,-0.6845487118658048
22,1,-0.387075250540196,0.335400100044365,-0.3299729666158294,0.1560329522148107,0.6250217854433573,0.6463304788836871,-0.6548570506842823,-0.3612919089776118,-0.2640621009986155,0.1615087977790057,-0.2875844204056333,-0.3070872727111234,-0.5392960600255636,0.012567322587812,-0.1635554706786448,-0.1989067877304822,-0.293089461299985,0.1990816111233155,-0.1549359398932703,0.2823035100166875,0.0242422985268106,0.2824320640547882,-0.2395474392890985,-0.3984162767847443,0.233670693668355,0.1615611353939793,-0.5616638519379589,0.6486774877934147,-0.0180425654064013,-3.088177625818892
23,1,-0.3870910750023503,-0.4107931560043533,-0.3303096581046973,-0.2309630736535819,-0.4335813075310664,0.6376878077669108,-0.6548570506842823,-0.3628125470405141,-0.2643081638771373,-0.476299853741213,-0.7989618079632849,-0.3305542641762396,-0.1757941980725114,-0.5621720128288317,-0.8433836123087417,-1.183939498180199,-0.8328142496531646,0.6540062063167914,-0.1981799838529769,-0.4578095035917383,-0.5794938976299786,-0.4576494604079391,1.148624024810233,-0.4042777175450685,1.0037398489894669,-0.4759790890386083,-0.3866594356874455,0.033063312770795,0.5318223992443153,0.3068214414629471
24,1,-0.387091570403033,-0.7853288669108553,-0.3303100218779136,-0.0422067245140734,-0.5912270468403189,0.4840712985622723,-0.6548570506842823,-0.3628130930325876,-0.2643086453872391,-1.1357474756268324,-1.15974953538126,-0.6429345440069676,-0.1618763339887234,-1.1849189868508665,-0.8956780847418262,-0.0219599224746897,-1.187490894624802,0.8144385514816399,-0.1854288868782198,-1.0921920866846755,-1.2429031536552544,-1.091542017406431,-0.2388530063405747,-0.6176341612209882,0.1791637411106471,-1.135388377405735,-0.5495566281722,-0.1575731684223616,0.7409286187482546,-0.50199461713519
25,1,-0.3870915491215427,-0.7219516567812835,-0.3303100280375045,-0.1344446928574316,-0.7151216912037903,-0.1303947382562808,1.2718084125956748,-0.3628131664223335,-0.2643087745623541,0.2983752853401726,0.2081065442208035,-0.6890991173809669,-0.3559077332744741,0.2708619415632921,-0.398880596627524,-0.4673189408238099,0.1750239890185208,-1.3612877733567232,-0.1905902621983823,0.3076616214004838,0.2452790440671394,0.3075136319607747,0.0399618224917821,-0.4910270407979159,-1.0382110161593323,0.2984829987802619,-0.3430000530169821,0.7285275567237041,-1.291621342672096,0.0380612464428776
26,1,-0.3870915121300536,-0.62400767582264,-0.3303099825962343,-0.0541992594033619,-0.523668605123847,0.5558612280000118,-0.6548570506842823,-0.3628130736852663,-0.2643086466814554,-0.3859571524656596,0.1683676061283885,-0.0697244246131439,0.5741330666774789,-0.0536967419661071,-0.2132352194900803,1.1115257940914005,0.1512309591751827,0.1990816111233155,-0.1843996227956825,-0.7449149002760763,-0.0687473965749475,-0.7450384040728667,-0.8383801185662324,-0.1241008492014178,-0.2212405295676347,-0.3858871719726058,0.0121451774452756,-0.6825381402918208,0.0408447466332729,-0.424240095305485
27,1,-0.3870909109379978,-0.3589286089319244,-0.3303094506865184,-0.0953244290467834,-0.3265903365529403,0.6443789079863504,-0.6548570506842823,-0.3628124033525581,-0.2643013283811803,0.006790159666383,0.3785656734066873,-0.2601532897808909,-0.4672506459447785,0.11196341941869,0.0064015647288796,0.7428152568273179,0.375661813275278,0.1858953909727801,-0.186778707834224,0.107805319816327,0.079913304046818,0.1079923078987043,-0.6256521586684024,-0.6492859413267583,-0.1882828373234391,0.0072648750895805,-0.3712502418037525,-0.5946840071728154,-0.0011640364778322,-0.7834321798448878
28,1,-0.3870910252741102,-0.4050368244757818,-0.3303093519033323,5.212965114097373,-0.3885235957784487,0.6459122851199722,-0.6548570506842823,-0.3628126214022202,-0.2643039317281299,1.3489472965804297,1.01961749052906,-0.6856367743779169,-0.4246783558061326,1.2540042870877628,0.5345757363030318,-0.079802456527711,1.0495474387213888,-0.9810850923496156,5.28999292978965,1.508088826399516,1.2968261661243874,1.5080504748677157,-0.1664005020445785,-0.5566751773135842,-1.3246894179742643,1.3489667517834565,-0.6412780203370393,-0.5781041599247602,-0.9379223920134154,0.3093569150008739
29,1,-0.304499351714552,1.0988623506787978,-0.2468856669663142,-0.0827660925114362,1.0980152551960245,0.6463304788836871,-0.6548570506842823,-0.2388717991351868,-0.1459752023214312,1.2337197793846646,1.351123895142099,-0.5063643477755533,-0.6244406403028551,1.2844316636686437,1.0522910133905623,0.4231141572830363,1.3697434753406617,0.8693811354422046,-0.1841344720783005,1.0765711343769502,1.2953070407579532,1.0766139767352283,-0.6550498201559152,-0.8989833177167096,0.2606072690602459,1.233608613907319,-0.420046022435447,-0.6674828766987592,0.8836459577998216,-0.3532468362435779
30,1,-0.3713800586267561,0.9058525545257968,-0.314140468308846,-0.0085538266093625,0.951619880868699,0.6463304788836871,-0.6548570506842823,-0.3256124554852252,-0.0491352576635256,0.5391088306552676,0.7048432703759857,-0.4436574689425376,-0.4770750205921583,0.5818973466122996,0.7228358370621308,-1.454061282821892,0.7108544676239411,0.8342178817074434,-0.1755112873533692,0.4800108191106924,0.6005808417655909,0.4797739283980682,1.499081186165308,-0.5953606863317438,0.1797975428845739,0.5388120968165921,-0.4446273555356239,-0.3411584502111731,0.7495554224228564,-0.9710572216513524
