f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.qda_mda_10,ela_meta.lin_simple.intercept,ic.m0,ela_meta.lin_simple.coef.max,ela_level.lda_qda_10,ic.eps.s,disp.diff_median_25,ela_level.lda_mda_25,ela_distr.skewness,ela_level.mmce_qda_25,disp.diff_median_02,disp.ratio_median_05,ela_level.mmce_qda_10,disp.ratio_mean_02,nbc.nn_nb.sd_ratio,ela_level.lda_mda_10,ela_distr.number_of_peaks,nbc.nn_nb.mean_ratio,ela_meta.lin_simple.adj_r2,ela_distr.kurtosis,ela_meta.lin_w_interact.adj_r2,nbc.nn_nb.cor,disp.diff_mean_25,disp.diff_mean_02,disp.ratio_median_02,disp.diff_mean_05
3,5,-0.1341096392109159,-0.2367657996198982,0.6102171118895888,-0.3875018866436793,0.0829709680164367,-0.1809034071005405,0.1218678804590048,-0.1685194647343804,-0.2531245962790942,-0.419131525503384,-0.9340243770146448,-0.1793999263060813,-0.308102240873978,0.1276175849770643,-0.7745457715268831,-0.8079982712101182,0.3129495885314976,-0.798253587860078,0.6273751818334167,0.090359110533603,-0.6204396927294734,0.6952383197368449,0.1973222766079323,-0.290654402990178,-0.2695031682102852,0.8117895613676479,-0.9654493542022778,-0.7988369165760564,-0.7735531506953893,-0.8361593176767419
4,1,-0.1341096280682248,-0.2367591961388268,0.5191152982467446,-0.1377475886498715,0.9296900959069812,-0.1809024759989615,0.3981313445227001,-0.1685178082627676,-0.9858451165384636,-0.0749012325330449,-0.7646973027879536,-0.2405219686518556,-0.0446417801965356,0.7160603061769087,-0.6264480909496812,-0.7082934119100728,1.0665550940586228,-0.655404307780323,0.7348065861953497,-1.1746206531660492,0.6815779106261733,0.4379572837236549,-0.1054012481854486,-0.2652607479968068,-0.5756722944071158,0.5803085495400495,-0.7871990779894944,-0.6555213985131327,-0.6265882836685269,-0.739060280519305
4,2,-0.1341095383315498,-0.2367045376601907,0.6442152524881865,0.0317555959296906,0.1120520660459387,-0.1808962403942544,-0.1818909994593738,-0.1685132194680176,-0.2157844040105415,0.0510397481918488,-0.3465942466979114,-0.0892065432877229,-0.2069162987243952,-0.1926843394433497,-0.516808906717254,-0.5647184145180085,-0.0275348266163002,-0.5504920496233872,0.5040280138623079,0.5024941334592076,1.332586712303997,0.317066194512637,0.6267517272949535,-0.2886298472060394,0.1389921810200706,0.228161903887426,-0.3509482829937141,-0.5504381419767987,-0.5167080092559213,-0.5887857800883848
4,3,-0.1341096878417206,-0.23675997182881,0.5887619746186292,-0.2715588566026645,0.2201113039871394,-0.1809023211704375,0.1153213528745549,-0.1685185069387083,-0.3580389081201466,-0.2344348624622811,-0.6085975813801726,-0.2630928853231164,-0.1791836186530854,0.291436126474528,-0.679950858378668,-0.6832247615717759,0.3492679261472624,-0.704581928791386,0.4523017821324883,-0.0481182571693991,0.0956699891161323,0.481354084978894,0.5241165841568332,-0.285659076532985,0.0376374094710409,0.3291270260675487,-0.6297347692551167,-0.7044394662110812,-0.680612751921393,-0.7179000186482032
4,4,-0.1341095598301972,-0.2367587900207582,0.6065862425052726,-0.0797315144325765,0.3875572052727966,-0.180899946956477,0.0616398266820831,-0.1685158552277539,-0.5783331220228486,-0.0413085833287026,-0.5656086847187142,-0.1072632766247316,-0.1777778145941711,0.3330020250634366,-0.6528928168602999,-0.6974683129003535,0.6784028607901337,-0.7017717790193256,0.3627756118308772,-0.6338995030876583,1.332586712303997,0.3728620818407996,0.4890133593050328,-0.2866837412381455,0.0034746989329491,0.3340521539787743,-0.581799783029404,-0.7019991090923627,-0.6536005177949595,-0.7322358670587116
4,5,-0.1341096311010261,-0.2367645063205208,0.614508139343781,-0.1109675113805978,1.27652045451146,-0.1809003389303457,0.1834052397528131,-0.1685157566318813,-1.1363687289705158,-0.0077578725128801,-0.6635419700125692,-0.2314033183166666,-0.0781414519186188,0.8040822090710668,-0.6190883036566853,-0.6553074009677626,1.298084496359125,-0.6558726660756654,0.4264386662675747,-1.093292675308729,0.6164770304583911,0.3976602539866466,0.3384038088694527,-0.2744373120285839,-0.1362524062536531,0.6147844449186277,-0.6870870713588016,-0.6561499753467418,-0.6183472630875824,-0.6980221968905015
5,1,-0.1341096850066221,-0.2367754253997321,0.656098097745949,-0.8870550418280828,-0.8589504913180558,-0.1809046933198798,-1.2319540240047993,-0.1685198278077435,0.91217365309831,-0.9564880976073012,0.7847683729349091,-1.4666644459014315,-0.6259257835114821,-1.7281775343748,0.6432956040356046,0.6630757100054036,-2.154427473239542,0.6344544375955662,-0.584212322915053,1.3630320613278684,-0.6204396927294734,-0.5291714299644876,1.9359348560535163,-0.3074591794173243,1.3905455102117683,0.3365147179343867,0.7902437519125942,0.6342812889453243,0.6434445547505163,0.6483109150165085
5,2,-0.1341096850066221,-0.2367754253997321,0.656098097745949,-0.8870550418280828,-0.8203797718262958,-0.1809036093214841,-1.221479579869684,-0.1685198278077435,0.7483419444598196,-0.9564880976073012,0.7949432597186861,-1.4564623915660215,-0.6229224748401652,-1.7257324815166288,0.5190450773832583,0.5719169815025051,-2.177126434249395,0.5103394893295485,-0.767243604420573,1.163009196867973,-0.6204396927294734,-0.5105728008550955,1.9359348560535163,-0.3074405991976874,1.3905455102117683,0.2503249794879404,0.8001701118920782,0.5102667771849922,0.518455742606176,0.5598225471919006
5,3,-0.1341096850066221,-0.2367754253997321,0.656098097745949,-0.8870550418280828,-0.8396651315721758,-0.1809045696019631,-1.281707633646603,-0.1685198278077435,0.6905873910202253,-0.9564880976073012,0.7962999112898563,-1.4708174945689436,-0.6284178907068302,-1.697206864837966,0.601012904489568,0.6437044801985372,-2.170316745946439,0.5698209928381676,-0.6319596137425786,1.3773194087892902,-0.6204396927294734,-0.5012734863004029,1.9359348560535163,-0.3070228883339987,1.3905455102117683,0.0459321711720821,0.8011033594115168,0.5699815763778774,0.6008659484156319,0.6261430216277349
5,4,-0.1341096850066221,-0.2367754253997321,0.656098097745949,-0.8870550418280828,-0.9523161218338244,-0.1809031437823054,-1.2869448557141605,-0.1685198278077435,0.904421364046016,-0.9564880976073012,0.8042702392704818,-1.5192998235788118,-0.6296319942122561,-1.7102471467482137,0.5653684444627045,0.6340188652951041,-2.181666226451365,0.5543651690918341,-0.8886013019405308,0.6783384099074653,-0.6204396927294734,-0.5198721154097882,1.9359348560535163,-0.307488081981204,1.3905455102117683,-0.0968965382534574,0.8089935429849527,0.5545999315083788,0.5651548592315336,0.6313643849465783
5,5,-0.1341096850066221,-0.2367754253997321,0.656098097745949,-0.8870550418280828,-0.9161943369129696,-0.1809047393392945,-1.3419356874235218,-0.1685198278077435,0.7593243539505704,-0.9564880976073012,0.8319120150330763,-1.4330789218945952,-0.6314531494703952,-1.7183973229421172,0.58517493085415,0.6511111268893981,-2.2247942523700868,0.5562386022732078,-0.8886013019405308,0.4453447436135204,-0.6204396927294734,-0.5229718869280259,1.9359348560535163,-0.3072623667204298,1.3905455102117683,-0.2495755035014475,0.8347002701113085,0.5565226371170663,0.5848417417304589,0.6404788700382433
6,1,-0.1339235292192683,-0.2295556415348457,0.5755588132211156,0.8792269596307133,-0.4309991750523354,-0.1798633306952587,-1.0119906971673518,-0.1681103971528058,0.4567266712760073,0.7479299502250021,0.0135967454477996,-0.0430715896116658,-0.363296025232489,-0.9351653907079752,-0.1467992083007433,-0.077019217027503,-1.0989257862813695,-0.1500457071047296,-0.4310230981767405,1.3784184355170892,1.0721831916328677,0.2488712211115509,1.2942144741198949,-0.2945493675510973,1.0960338018288838,-0.2865139628356388,0.0290531387849906,-0.150182599399102,-0.1463199175900936,-0.0805730837209694
6,2,-0.134016046732601,-0.2301915982789702,0.5506378460833083,0.8524914415582273,-0.2669205588016735,-0.1800139633154473,-0.8548740351406048,-0.1682681919468968,0.1024470615861479,0.7311126564285712,-0.2785920866930004,-0.189421413308121,-0.3454359236658276,-0.6613194705928104,-0.2680913890804146,-0.2735802253618774,-0.7834102282444106,-0.2535528903756331,-0.0052764216313057,0.6047036191447582,1.2023849519684322,0.4658552273877327,0.9981772778697144,-0.2912331424240531,0.8994767847992948,0.0483947351276904,-0.2510059577301921,-0.2537129014053421,-0.2681038883973989,-0.2641910271002926
6,3,-0.1335180187699777,-0.2298809476662988,0.5605402171314436,0.8792269596307133,-0.2243703206321919,-0.1797706986587124,-0.8470182020392683,-0.1682449473339945,0.1193728926836577,0.7479299502250021,-0.1289364602482784,-0.1261325629619055,-0.3888880491231792,-0.825138012090274,-0.3700100121329342,-0.3026370700721756,-0.9468427475153534,-0.3832881381857728,-0.0649605351657125,0.8475885259889141,1.0721831916328677,0.4162588830960387,1.1623266436052746,-0.2948432102838733,0.9380110270176162,-0.1584606371437755,-0.1279021258478747,-0.3835325050995957,-0.3702009767057792,-0.3083436081473532
6,4,-0.1339475861221774,-0.2272549490910243,0.6041106497432387,0.9238307156149778,-0.6890556554614928,-0.1793129730418064,-0.9897325033802288,-0.1680809849009172,0.6509215120359845,0.7856954690870622,-0.0472829938084669,-0.0739486036179505,-0.4263016071456489,-0.9946616769234702,-0.1716926064976419,-0.1653292352646849,-1.2805174743601948,-0.1673749640324378,-0.0808762987748839,1.3806164889726922,1.4627884726395617,0.3511636812131766,1.281008975247075,-0.3001633465065706,1.0936051731176448,-0.0574955149636529,-0.0304201804083275,-0.167486949877288,-0.1715008138096495,-0.1495042398162251
6,5,-0.1340264067958705,-0.2324276737580201,0.4290037217087138,0.7721957689471939,0.0875627203368846,-0.1804620429074463,-0.6362200138200496,-0.1683652070477869,-0.1237905739233137,0.6807446518163176,-0.0722114664287208,-0.0892065432877225,-0.2819510903689469,-0.4005138323878931,0.0728760114397143,0.0095815750502509,-0.5518808259439083,0.0728928414787565,-0.2280971121597557,0.6299812338841949,0.6815779106261733,0.4038597970231083,0.473467645442093,-0.2822258648378566,0.563678388325352,0.1912234445532347,-0.054514934546562,0.0734798280422366,0.0729827967584005,0.0039305594655739
7,1,-0.1341096275444144,-0.2367557099424417,0.647351003320096,-0.2715588566026645,-1.4965918302175512,-0.18090220793033,-0.7907180648130178,-0.1685189373299375,1.8566608693028583,-0.3100078385749211,0.2142115965346057,0.3619409391374396,-0.2452244593298103,-0.858553734485279,0.1762377300398801,0.2181071665006307,-0.8900953449907204,0.1988812229261478,-0.1604551168207604,1.182791677968405,-0.4902379323939088,0.2147737344110045,0.878491996946434,-0.2805027215056054,1.1381300328236887,-0.0944339742978442,0.2493843940560989,0.1989363690090841,0.175995554020219,0.2324339068139008
7,2,-0.134109554993613,-0.23675997182881,0.6442152524881865,-0.3161626125869289,-1.208229784493439,-0.1809030166268656,-0.6781177903605166,-0.1685192198439321,1.1086941805739758,-0.3519881654832192,0.1498554376272154,0.5342021751725025,-0.2346010536573327,-0.6939201753684251,0.0890386815733527,0.1184023072005865,-0.4156870598847891,0.1080197136295163,-0.1107183555420876,-0.0151474553353495,-0.4902379323939088,0.3356648236220223,0.4992100103334128,-0.2786034101649452,1.009250802547286,-0.0624206428748786,0.197546736385461,0.1084213049693427,0.0885491689668534,0.1386783742378284
7,3,-0.1341095776377135,-0.2367607125060445,0.6428949363484352,-0.3161626125869289,-1.0934359764822486,-0.1809031759807406,-0.4974336290297543,-0.1685195059503234,0.8575200152796337,-0.335170871686788,0.1719010256587324,0.5866569855165128,-0.1284308971170538,-0.5040210700504698,0.1413508951755311,0.1713883181428954,-0.4497355013995689,0.1454883772569941,-0.1107183555420876,-0.130545261754518,-0.4902379323939088,0.3666625388043379,-0.5122643400391694,-0.252730110242429,0.8902479956965879,-0.3209898582142176,0.1980557804869729,0.1455443132601515,0.1421158027429993,0.1878691128732471
7,4,-0.1341096306587426,-0.2367650427567214,0.635303118544865,-0.3964137260011747,-0.8644605941025924,-0.1809034739812208,-0.5052894621310937,-0.1685195503151384,0.7874910041739069,-0.4359488192998149,-0.1795565219975699,0.3206813034623746,-0.3125433036964574,-0.5724825500792605,-0.260406905289198,-0.2166060200475646,-0.6608358387912034,-0.2479325908315122,0.54779636378754,0.999254214425534,-0.6204396927294734,0.5123518001612027,-0.0761485608089482,-0.2843963097539591,0.774645269041624,0.5187444506497307,-0.1380830078781146,-0.2476120086085458,-0.2612363712466118,-0.2036415331747583
7,5,-0.1341095710156899,-0.2367633563519212,0.6376136717894296,-0.3696782079286887,-1.160475560360784,-0.1809032501160786,-0.6833550124280743,-0.1685193066681527,1.209990757523958,-0.4023561700954727,-0.0430434576485595,0.2581147224496394,-0.3029582760220415,-0.7379311268155065,-0.1429028503220984,-0.1146221925349469,-0.6245175011754382,-0.121944209384122,0.1180707463398069,0.8882525149175715,-0.6204396927294734,0.4193586546142696,0.6416288083035735,-0.2896070291276835,0.9461064560550788,0.2724880550884554,-0.005731541484996,-0.1220815174259794,-0.1431150762530585,-0.0974738123582777
8,1,-0.1340443655956147,-0.2320076755625702,0.635138079027396,0.7855635279834371,0.1108275987604861,-0.180456289083235,0.0969910756381031,-0.1683197283266972,-0.248214813212641,0.6807446518163176,-0.9604790826524656,-0.3001994723306694,-0.3279272731138947,0.0021048715909476,-1.0115020604504046,-1.0131054103416397,0.0541814330191716,-1.0605342332524146,0.8183643451435163,0.242024798970228,-0.6204396927294734,0.7510342070650075,0.432012408474253,-0.2954343365308397,-0.0133637934649727,0.4670306075818625,-0.991495444062975,-1.0602509291418134,-1.0125427475428086,-1.0609069475501116
8,2,-0.1340732640884963,-0.2306298989841444,0.6442152524881865,0.8346232036464492,-0.0064151438216102,-0.1803024430794358,-0.1124978070642262,-0.1682810574341055,-0.1143586222430222,0.7227249787246154,-0.7862341464802817,-0.2227360863149022,-0.3544777997720265,-0.2847813304344611,-0.9169793020795728,-0.900866225872447,-0.2681438133207481,-0.9532801836187628,0.917837867700862,0.6596549555348376,-0.4251370522261264,0.6952383197368449,0.6197310823245936,-0.2959559589932384,0.1642499196169536,0.8068644334564222,-0.8112089914441433,-0.9532449669967926,-0.9168553419084964,-0.9412278041103082
8,3,-0.1340237143858149,-0.2298809476662988,0.6452054895930003,0.8569473612369749,0.0012377767124689,-0.1802369750589872,-0.0810744746588773,-0.1683251815027265,-0.1172011282288632,0.7227249787246154,-0.819726482143548,-0.232486722316887,-0.3902299529975974,-0.2318051851740873,-0.8959822618613187,-0.867821186790145,-0.3158116314414352,-0.9378243598724282,1.1466269695827604,0.5629406034882968,-0.6204396927294734,0.6704401475909979,0.5787773199974932,-0.2987078959683473,0.1253918602371337,1.1910244105320114,-0.8353885862659632,-0.9376784465879968,-0.8957949559794138,-0.9101286313603556
8,4,-0.1340716915790202,-0.2315471142458819,0.6364583951671473,0.8078876855739628,0.0330739261342391,-0.1804175316525565,0.0249792722091766,-0.1683537727156796,-0.1788318261946044,0.6807446518163176,-0.9498802422526976,-0.305074790331662,-0.3751654845026406,-0.0753218022511385,-0.9779861663563194,-0.9925946964284872,-0.1137908784537422,-1.024470644510968,1.0431745061231212,0.2200442644141933,-0.4902379323939088,0.7417348925103149,0.3992493986125728,-0.2974141621565932,-0.0361929033506169,0.9201423754146086,-0.9810600399819792,-1.024200198978927,-0.9791208307423072,-1.0291207533108373
8,5,-0.134038028166115,-0.2315471142458819,0.6379437508243678,0.8078876855739628,0.0939911735855112,-0.1804000078923988,0.006648994972722,-0.1683700687377479,-0.2077737053231708,0.6807446518163176,-0.897309993869849,-0.3012828763308898,-0.351139015132105,-0.1299279827502932,-0.9535978516010968,-0.9276441023701716,-0.249984644512861,-0.999179296562422,0.9655851585283914,0.4321564228799026,-0.6204396927294734,0.7324355779556222,0.5995049384814132,-0.2927374520583587,0.1488686044457751,0.6714234158977208,-0.9279497720575608,-0.9995378020367256,-0.9530242655693127,-0.9742506370303612
9,1,-0.1340871371302187,-0.2333228827831036,-0.209864250413479,0.7454156916779202,0.9428531192255978,-0.1806072258529711,0.0420002439287419,-0.1684895137445254,-0.9703405384338744,0.6891323295202731,-1.262588429407449,-0.4957538943704737,0.0632057561867663,0.9067744291142548,-0.8434175065383024,-0.947015332177038,1.0438561330487648,-0.7223795440144376,1.1884058490568454,-1.093292675308729,-0.4902379323939088,0.9618186703047276,-1.254112491907211,-0.1833233557106703,-1.2943844843530337,1.1368480035085309,-1.2276919071645416,-0.7224093686307359,-0.8431439911567072,-0.8417012910239353
9,2,-0.134098626730549,-0.2333228827831036,-0.1681092524938422,0.736503852320425,1.076932286982669,-0.180614133613111,0.0472374659962996,-0.1684808599650158,-1.039852730269449,0.6807446518163176,-1.2996419754450368,-0.506587934372679,0.0631738060945181,0.945895274844992,-0.9136601823199862,-1.0159541206073548,1.1460014575931083,-0.8432159842130494,1.0053745675513297,-1.093292675308729,-0.4902379323939088,0.9556191272682656,-1.230710342006011,-0.1819663115208942,-1.2995655589370094,0.7674634101666137,-1.288692358662395,-0.8429851953601463,-0.9131926660947434,-0.963853711825296
9,3,-0.1340953439983707,-0.2331599561962509,-0.2377559288657265,0.7454156916779202,0.9162209557670016,-0.1806061688259612,0.0092676060065008,-0.1684841345829186,-0.958324490402818,0.6891323295202731,-1.2658104768889784,-0.4876283643688199,0.0565281869069232,0.9206297286438908,-0.8600491827249256,-0.954991720921042,1.0279668603418723,-0.7415822341235184,1.5604368234213175,-1.093292675308729,-0.3600361720583441,0.927721183604188,-1.245420264801051,-0.1907458093774681,-1.2835366094428338,1.333853119957551,-1.2434722743114128,-0.7414145740704525,-0.8591681978418783,-0.8433043411656853
9,4,-0.1340978228038331,-0.2333228827831036,-0.1417029296988148,0.736503852320425,0.9850972405737162,-0.1806160857550552,0.061639826682086,-0.1684892336421648,-0.9938558152258348,0.6807446518163176,-1.2876016927509006,-0.4962053127038991,0.0515599475623509,0.9067744291142548,-0.8749130668656825,-0.9532824947616128,1.0779045745635445,-0.7603165659372578,1.0053745675513297,-1.093292675308729,-0.4902379323939088,0.9525193557500348,-1.2363937212677312,-0.1902696052297373,-1.2480786302587483,0.7354500787436529,-1.2601010482941375,-0.7604567546180292,-0.8747345700503312,-0.8511821875765717
9,5,-0.1341021914704401,-0.2331599561962509,-0.1790018606467908,0.7454156916779202,1.031320880599556,-0.1806087577798084,0.0616398266820831,-0.1684812610638214,-1.017112682382718,0.6891323295202731,-1.3231290057709226,-0.5011709143715761,0.0906508854278434,0.907589446733645,-0.9067694010799746,-1.0381740606799363,1.1142229121793144,-0.8146461281970984,1.6240998778580198,-1.093292675308729,-0.4902379323939088,0.97111798485942,-1.2193435834825712,-0.1762952155939445,-1.276898357632115,1.87069206228113,-1.3190653233859442,-0.8144404120927116,-0.9072408178973934,-0.968846067981032
