f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.lda_mda_10,ela_level.qda_mda_10,ic.eps.s,nbc.nn_nb.mean_ratio,nbc.nb_fitness.cor,nbc.dist_ratio.coeff_var,disp.diff_mean_10,ela_level.lda_qda_10,ela_distr.kurtosis,ela_meta.lin_simple.intercept,ela_level.mmce_lda_50,ic.m0,ela_level.mmce_qda_10,ic.h.max,disp.diff_median_10,pca.expl_var_PC1.cor_init,ela_distr.skewness,disp.ratio_median_05,ela_level.mmce_lda_10,ela_level.mmce_mda_10,ela_meta.quad_simple.cond,disp.diff_median_05,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max,nbc.nn_nb.cor,ela_level.qda_mda_25
3,1,-0.1341096670982381,-0.2367683276263365,0.6527217079293978,-0.417532079162824,0.8318204617969941,-0.1377258081985475,-0.4012006228399884,0.6789674007217305,-0.2865089823478037,-0.7176885698659922,-0.8497200146736037,0.0373127105616527,-0.2950681205367557,-0.1809045037620134,0.0852519784790169,-0.1336688795173608,0.0026689053946799,0.5815860687374133,-0.823448418610947,0.2253412458428434,-0.1883628627308554,-0.7972844825495387,0.6101462254988247,0.3004117296753789,-0.2069337424308433,-0.7961123773450399,-0.0155548854966992,-0.1685195310759389,0.4213565726380613,-0.1266103244217079
3,2,-0.1341096678014078,-0.2367621186154375,0.6967765227092919,-0.2022818881916654,0.9941821282497868,-0.4715513804322365,-0.041978412699979,0.411555207135736,0.8735830352266535,-0.4661259304219441,-0.6323422059099866,0.4308714914560753,-0.3119039361545088,-0.1809007167579394,-1.4454113739845316,-0.5921617688543955,-0.4176836942673793,-1.587706913627253,-0.5920346663721606,1.0292731747828934,-0.1317087012005355,-0.6551189355126,0.2570466841780842,-0.038516930157973,-0.0398429157871128,-0.6556982327499636,1.047654862964268,-0.1685157178617603,0.0912615618156172,0.1363862395305534
3,3,-0.1341096297324149,-0.236742347790673,0.6874849617738961,-0.0817761868727473,1.6926641966809306,-0.5867152203157221,-0.1072730038028576,0.4053363189128066,0.1763934737057873,-0.4309612603921311,-0.4215258922846933,0.6305783890056704,-0.3116447327038382,-0.1809001507460462,-0.6879549535418596,-0.6222054624576767,-1.1760976439221933,-0.8236874105066457,-0.4082960457618701,0.970653138297682,-0.2361827138149892,-0.4404546234528422,-1.399083907857246,-1.5140253199497202,-0.1129787367362211,-0.4404798585486106,0.960503832332472,-0.1685172655934352,-0.068931605201157,-0.0344369684492644
3,4,-0.1341096483816967,-0.236763268583718,0.6807565900620577,-0.2453319263858972,0.8764971619618591,-0.3683526148223597,-0.19707855633786,0.514166862814086,0.2658326852901285,-0.5526851181876435,-0.6837594393646124,0.2030350691400936,-0.2906975091610881,-0.180902788179477,-0.5587291653661484,-0.3008685656573615,-0.2642216340732913,-0.7570805820294633,-0.6555272482138488,0.6754593831400073,-0.0799691901914726,-0.6766420063787502,0.1945511901390151,-0.0005335458663043,-0.1697200959995037,-0.6768987154844394,0.5812081039142418,-0.1685186138610122,0.4456282646102999,0.0911892657525594
3,5,-0.1341096340614941,-0.2367645618827366,0.6759506102678873,-0.3228305965417468,0.1126345567040796,0.051621492181313,-0.3603762095395628,0.7224996182822436,-0.3493345748753409,-0.7636731383665168,-0.9520454000635034,-0.2293450015902929,-0.3035763359308392,-0.1809032044691488,-0.0400361818021435,0.1092931644048314,0.2806798840071503,0.533263467685343,-0.9215834442294164,0.434698519004315,-0.2258408418592149,-0.8692168509706184,0.6163957749027309,0.5283120354253914,-0.2072319215921402,-0.8690866705468671,0.2554175280119542,-0.1685193015952855,0.8582470281383554,-0.5045566720770542
5,1,-0.1341096798572003,-0.2367741876598994,0.7204860230271984,-0.8049824229109092,1.3744789174580074,-0.8687918463160522,-0.8829368565109458,-0.5057308057464629,0.3007357922498725,0.5238947796481743,0.6467533937703881,0.9186196312967696,-0.3204107728068334,-0.1809044906884425,-1.712454138469519,-1.241366800194872,-2.1369035860068903,0.450984444272352,0.664115939643144,1.5736020850027197,-0.5257702041917628,0.5932191747240975,-3.517681155781688,-3.310931576824819,-0.2115001408161121,0.5934342099653557,1.9624944952460568,-0.1685196646686389,0.3898033730741513,0.2282037138197049
5,2,-0.1341096798572003,-0.2367741876598994,0.7204860230271984,-0.8049824229109092,1.176157955750566,-0.8311018623541843,-0.8829368565109458,-0.4870741410776676,0.318187345729744,0.5211898050305019,0.5586822909223649,0.7572248919131581,-0.3203921597930884,-0.1809034066900853,-1.6959876945468524,-1.2309168198111229,-2.159144464295888,0.4562085092509539,0.5703808385558089,1.6050056759769402,-0.5229359885537372,0.5025957184455712,-3.5676775510129435,-3.32846236957482,-0.215686303152616,0.5031871024093342,1.9624944952460568,-0.1685196646686389,0.3048524511713164,0.4456474223106818
5,3,-0.1341096798572003,-0.2367741876598994,0.7204860230271984,-0.8049824229109092,1.388644700437111,-0.8499468543351183,-0.8829368565109458,-0.4777458087432734,0.274994750867062,0.5130748811774684,0.5957321126085919,0.7003294277929099,-0.3199737116692666,-0.1809043669705301,-1.7081585444027363,-1.2910042070176853,-2.1524722008091883,0.4744927366760633,0.6040207678824581,1.5505727849549578,-0.5281220001467202,0.5739616902649103,-3.605174847436385,-3.32846236957482,-0.2107273188743637,0.5741082962305598,1.9624944952460568,-0.1685196646686389,0.1033974078017365,0.6929851921981259
5,4,-0.1341096798572003,-0.2367741876598994,0.7204860230271984,-0.8049824229109092,0.6956110100748499,-0.96002553765232,-0.8829368565109458,-0.4964024734120618,0.2981180592278911,0.515779855795146,0.6037077230784514,0.9109826562470722,-0.32043972638377,-0.1809029411509231,-1.7009992209580989,-1.2962291972095596,-2.163592639953688,0.450984444272352,0.6046334156019831,1.6217542578298572,-0.5292677468940071,0.5643329480353166,-3.6176739462441994,-3.313853375616486,-0.2085577469456157,0.5639320645180114,1.9624944952460568,-0.1685196646686389,-0.037378405637247,0.5050796634203265
5,5,-0.1341096798572003,-0.2367741876598994,0.7204860230271984,-0.8049824229109092,0.4645997799540929,-0.9247285685451736,-0.8829368565109458,-0.4995119175235334,0.2985543480648879,0.515779855795146,0.6688701575556012,0.7680439399002301,-0.3202136127353127,-0.1809045367078556,-1.7009992209580989,-1.3510915942242476,-2.2058503087027828,0.4601265579849053,0.6785410086755979,1.6259414032930872,-0.5309863670149375,0.581324846087541,-3.658296017369593,-3.340149564741487,-0.1987564061433182,0.5813834092531273,1.9624944952460568,-0.1685196646686389,-0.1878628958651255,0.6068618248416345
6,1,-0.1339235240699727,-0.2295544057983837,0.6423087517086956,0.8997732853619677,1.3897343760508856,-0.4506125004534205,0.7745506369382057,0.2747396662312741,0.3718508726803488,-0.2686627833314549,-0.1212243604798418,0.4699473471270286,-0.3074781751084857,-0.1798631281007843,-1.0054709483115425,-1.0219172121361175,-1.1027027455685012,0.1205623343757491,-0.1192934078877272,1.1779168387275378,-0.277927092015483,-0.1425300109371875,-1.361586611433805,-1.4672765392830511,-0.2233138539455697,-0.1417985312662682,1.3324138801886856,-0.1681102340246463,-0.2242704338234833,0.1431479915130879
6,2,-0.1340160415832426,-0.2301903623660407,0.6181186534113717,0.8739690666641267,0.6226027439517824,-0.2902805051870616,0.758196401440233,0.492400754033826,0.269322995986103,-0.4796508035103338,-0.3184651669223954,0.1209375873558428,-0.3041560968404507,-0.1800137607156263,-0.6908186829197139,-0.8651675063798661,-0.7935545373514346,0.2394098126389532,-0.3410718823558013,0.9915888656138292,-0.2610725543382883,-0.3379368385377594,-1.0366100424306453,-1.0786772999913696,-0.2213805380155567,-0.3383158480660519,1.0417463185146547,-0.1682680288145192,0.105824576998956,-0.4227038849200585
6,3,-0.1335180136209572,-0.2298797118395698,0.6277306129997122,0.8997732853619677,0.8634210545965301,-0.2487018720862705,0.7745506369382057,0.4426496482503902,0.2370376220483409,-0.4336662350098088,-0.2958958862310907,0.137611649547683,-0.3077725364740078,-0.1797704960675261,-0.7677814099495703,-0.8573300210920544,-0.9536888610322172,0.2433278613729046,-0.2954574748747986,1.066957483951954,-0.3020782273990839,-0.366823065226539,-1.2584690462693413,-1.300734008158042,-0.2225652968385892,-0.3664343830612515,1.202918281001328,-0.1682447842022382,-0.0980576355678427,-0.1664690729503324
6,4,-0.1339475809728655,-0.2272537139929665,0.6700232351884106,0.9428233235561996,1.3919137272784396,-0.7027764407697283,0.8112762954567204,0.3773513219096171,0.2893922824879554,-0.3579269457148267,-0.1639306434922099,0.661253572121956,-0.3131020627429804,-0.1793127704668669,-0.899154995158672,-0.9997110038206484,-1.280629771880482,0.1701909516724726,-0.1689178731692577,1.211414002433373,-0.3373853179536367,-0.2303214842070089,-1.561572192358826,-1.619210076449732,-0.2219136686145796,-0.2301264372273792,1.319447907646479,-0.168080821773544,0.001456301518335,-0.4013509839225813
6,5,-0.1340264016465051,-0.2324264372246166,0.5000517498012558,0.7964703965082769,0.6476652830686562,0.0561083950339165,0.7092152622056563,0.4302118718045244,0.187736983467704,-0.3930916157446397,-0.072465663848502,-0.1019348011778355,-0.2951329213994234,-0.1804618402917207,-0.3271250519321168,-0.6470241658690834,-0.5666975788036589,-0.0204874200465187,-0.0805295158159597,0.6712722376767772,-0.2011620599472581,-0.0564377274725871,-0.8210005879958574,-0.9092129700746872,-0.2231425215997173,-0.0563271113999073,0.5265540677553191,-0.1683650439128158,0.2466003904379442,-0.0041870253695052
7,1,-0.1341096223949926,-0.2367544722080797,0.7119954587241643,-0.2109263014554422,1.195772116798557,-1.4918730891142358,-0.2542572051362584,0.2405357810051552,0.4490739968287793,-0.2226782148309298,0.1635219026781209,1.8490577581849412,-0.2934067367172985,-0.1809020052989809,-0.7624119173660913,-0.8011613765293979,-0.8980866653097233,0.0356712784734571,0.1419729968660988,0.914126674544084,-0.1665032208418283,0.1508634287645412,0.7507610870867233,0.3237861200087133,-0.2214474185099529,0.1509466608504212,0.924231934461235,-0.1685187741908567,-0.0349512364400227,-0.8020737593085706
7,2,-0.1341095498441912,-0.2367587340932654,0.7089516715211897,-0.253976339649674,0.0080256977814762,-1.2100955899707455,-0.2950816184366842,0.3618041013522935,0.3347663215356211,-0.338992123391081,0.0609136942219143,1.1122169488066067,-0.2915040730900363,-0.1809028139954877,-0.4219860875735669,-0.688824087404085,-0.4332523090696731,0.12317436686505,0.0433924092697926,0.6356815012393275,-0.1564779368030675,0.0517440234599041,1.119484501917237,0.9782690493420826,-0.2212035960573655,0.0515052386769215,0.5518295079008868,-0.1685190567048438,-0.0033980368761127,-1.3387433377118307
7,3,-0.1341095724882917,-0.2367594747702945,0.7076700769094111,-0.253976339649674,-0.1063902416651228,-1.0979230186556628,-0.2787273829387113,0.3928985424669477,0.2392190662333255,-0.368746844185538,0.1648228887831334,0.8647789571964007,-0.2655851067647444,-0.1809029733493572,0.3483571150694539,-0.5085619257843923,-0.4666136265031695,0.21067745525664,0.1351224814568638,-0.2310576096491638,-0.056285398875844,0.1044189074217967,0.7538858617886833,0.6948545665504008,-0.2215052975333868,0.1044841292154958,-0.4412983383382781,-0.1685193428112275,-0.2582508025846176,-1.1494142822008664
7,4,-0.1341096255093207,-0.2367638050197698,0.7003009078916834,-0.3314320027743605,1.0137962892977732,-0.8741761297391756,-0.3767304450375354,0.5390424157058038,0.0428890895847706,-0.5391602450992479,-0.2326000839915673,0.7957916159141315,-0.2973071971531861,-0.1809032713498268,0.0072153529324654,-0.5163994110722069,-0.6734537945908474,0.450984444272352,-0.2491190291798119,0.2316219640376881,-0.2300318628558698,-0.2812971783636793,0.0601858779550166,-0.1670760769913138,-0.2208596702900187,-0.2807844328139691,-0.0130929919760269,-0.1685193871760412,0.569413893668717,-0.9042118024131698
7,5,-0.1341095658662681,-0.2367621186154375,0.702543698462296,-0.3056277840765194,0.9037390523062822,-1.1634318003036717,-0.3440627576712608,0.445759092361855,0.2688867071491062,-0.4282562857744527,-0.0906794693186776,1.212006756122657,-0.3025271134523272,-0.1809030474846925,-0.4864199985753072,-0.6940490775959595,-0.6378683893284511,0.2224316014584942,-0.1220224750019753,0.7173308377723017,-0.2209864937983413,-0.1799121866520779,0.7132637906632886,0.3997528885920506,-0.2194796621693016,-0.1799594001883247,0.691665059875068,-0.1685191435290621,0.3266969739463314,-1.1572436792332754
8,1,-0.1340443604462371,-0.2320064391457093,0.7001407085652112,0.8093725058571977,0.2630097914053276,0.0788420361537736,0.7092152622056563,0.7784696122886157,-0.2332817442341957,-0.8177726307200756,-1.1096344126098052,-0.2245082507254843,-0.3083647060594492,-0.1804560864677137,-0.1989731622731013,0.0844744609934247,0.0271338715125776,0.4248641193793398,-1.0628822864507883,0.5917164738754187,-0.244549680193203,-1.0731196275973025,0.0758097514647839,-0.0209861374079723,-0.1361114299751458,-1.0724774070121443,0.4858507615468722,-0.1683195651929418,0.5184433405270156,-0.3622039987605392
8,2,-0.1340732589390991,-0.2306286629495937,0.7089516715211897,0.8567232471677362,0.6770865246406381,-0.0357235500160316,0.7500396755060819,0.7224996182822436,-0.1722013070546454,-0.7771980114549065,-0.9644896149810148,-0.0926431482007035,-0.3088872491860669,-0.1803022404693752,-0.3188918299707835,-0.1245251466815775,-0.2886866001911931,0.2838143649570748,-0.9255378067827144,0.7340794196252187,-0.2696053524825568,-0.961539497054368,-0.258541141644236,-0.4241943706579938,-0.1271621414532117,-0.9611637145073384,0.6701645231278643,-0.1682808943013839,0.8533926897439076,-0.3241246586483718
8,3,-0.1340237092364514,-0.2298797118395698,0.709912867480024,0.8782697697804334,0.5811950706282508,-0.0282453785950262,0.7500396755060819,0.6976240653905258,-0.2982887809467171,-0.7447383160427711,-0.9211611212227708,-0.0954433723855923,-0.3116440433329588,-0.1802367724512505,-0.2777257201641165,-0.0931752055303278,-0.3353924445980836,0.3739294858379658,-0.883098028393796,0.6482429376290155,-0.3033445790671379,-0.9286884941534008,-0.3929064538282345,-0.4826303464913304,-0.1366663467430195,-0.928849715560474,0.6299535956235515,-0.1683250183688253,1.2320310845108289,-0.2622012457556884
8,4,-0.1340716864296241,-0.2315458779568191,0.7014223031769897,0.8309190284698948,0.2412162791297823,0.0028638145163568,0.7092152622056563,0.7691412799542214,-0.3624232399852445,-0.8177726307200756,-1.0603666344591132,-0.156157324030689,-0.3103480260796062,-0.1804173290384109,-0.1592389171553618,0.0126308458551419,-0.137448627826005,0.4836348503886166,-1.0235057466594957,0.5917164738754187,-0.2891282740317224,-1.0527293499346335,-0.1273006041621907,-0.2284338516163169,-0.1667142569786015,-1.0524820043488914,0.453682019543422,-0.1683536095810142,0.9650424728162048,-0.3938774685734643
8,5,-0.1340380230167418,-0.2315458779568191,0.702864097115241,0.8309190284698948,0.4515236725887687,0.0623900590275612,0.7092152622056563,0.7598129476198273,-0.2642582516609676,-0.8015427830140078,-1.012003890120603,-0.1846686975495608,-0.3056630615829127,-0.1803998052788752,-0.3070789462871311,-0.0056566198164216,-0.2708938975599905,0.5058371265476774,-0.969091490116224,0.7864187379155866,-0.2664545489275177,-0.9881601373361836,-0.367908256212607,-0.4680213525329962,-0.1619934855405978,-0.9885681279788504,0.6503052487277748,-0.1683699056026468,0.7198983838965954,-0.2529483219901143
9,1,-0.1340871319808121,-0.2333216460012945,-0.1200798429731808,0.7706231707792726,-1.0609460793338974,0.8918688330454982,0.7173719881398072,0.989911811868238,-0.230227722375218,-1.0395805493696662,-1.0270500772481397,-0.935892476604826,-0.1960558492350191,-0.1806070232320923,1.2404088162713158,0.0296120639787369,0.9968361649128686,0.2354917639050018,-1.1118384087655642,-1.192007493460318,0.1245616798143417,-1.0074176217953708,0.4601570398050589,0.6510275846753983,-0.2243895079828805,-1.007983306904107,-1.1696905679878262,-0.1684893506062312,1.1786333621719038,-0.5259095730745322
9,2,-0.1340986215811346,-0.2333216460012945,-0.0795494133756785,0.762021764546659,-1.0609460793338974,1.022886396341516,0.7092152622056563,0.9836929236453086,-0.2358994772561766,-1.0449904986050218,-1.1450438605114508,-1.004370686217116,-0.1946964098607578,-0.180613930991987,1.2124874548372286,0.0348370541706113,1.0969201172133622,0.2590000563087102,-1.1849662683779656,-1.1899139207287028,0.1245315285841498,-1.075951610606006,0.4601570398050589,0.6510275846753983,-0.2243441092597663,-1.076405075392426,-1.1467128951282188,-0.1684806968269529,0.8145579825883215,-0.5109625423762982
9,3,-0.1340953388489585,-0.2331587194596512,-0.1471535291470065,0.7706231707792726,-1.0609460793338974,0.865844796500399,0.7173719881398072,0.955707926642126,-0.1966334819264657,-1.0071208539575307,-1.0381367414473766,-0.9240551652777946,-0.2034914035406896,-0.18060596620512,1.2350393236878374,-0.0030441247204843,0.9812675501105752,0.2185135527245428,-1.1072713984927411,-1.2673761117984474,0.1182600727042635,-1.0153471742197422,0.4601570398050589,0.6510275846753983,-0.224427818591179,-1.0152584199266748,-1.1611560037828292,-0.1684839714447682,1.3728068979498125,-0.4380067973015837
9,4,-0.1340978176544193,-0.2333216460012945,-0.0539175211401037,0.762021764546659,-1.0609460793338974,0.9331483392894492,0.7092152622056563,0.9805834795338438,-0.2450615428331081,-1.0449904986050218,-1.073998706255114,-0.9590579675889096,-0.2030143588921151,-0.1806158831338619,1.2160671165595476,0.0492057771982691,1.030197482346365,0.227655666437099,-1.1356759745798122,-1.2150367935080797,0.1135715564094445,-1.01364798441452,0.4601570398050589,0.6510275846753983,-0.2245631885385491,-1.014499665807757,-1.1522931871084094,-0.1684890705038781,0.7830047830244161,-0.5248419280246577
9,5,-0.1341021863210233,-0.2331587194596512,-0.090122568922853,0.7706231707792726,-1.0609460793338974,0.978316494672323,0.7173719881398072,0.9992401442026322,-0.1883439940235267,-1.050400447840378,-1.1470236219756005,-0.9819688927380024,-0.1890153044432694,-0.1806085551588753,1.176332871441808,0.0492057771982662,1.065782887608766,0.2681421700212664,-1.1961610130711056,-1.1103581569273475,0.1504615865490647,-1.098041078073897,0.4601570398050589,0.6510275846753983,-0.2242348305325767,-1.0978733536982848,-1.1355523111678385,-0.1684810979257478,1.901929782944612,-0.5422801305059313
10,1,-0.1254661241445972,0.0653626638645202,0.6919705429151215,1.5972183097334516,1.1096877433101604,-1.9321878223830435,1.5093900763458683,-0.210333615157279,0.804649398981161,0.269627165586454,0.6231093854271168,2.795788098512469,-0.2825911969897198,-0.1411204248146546,-1.3591415264766469,-0.950073596997838,-1.1827699074088924,-0.7427144033383052,0.6289165433940673,1.0899867839997204,-0.0826224984483477,0.6039807101571725,0.8632529763570482,0.4406580716753865,-0.2025256742667036,0.6033872787017518,1.205872553226135,-0.1477739129493712,-0.4281526463902868,-0.6540269790593949
10,2,-0.1041904518565036,0.0325459487835122,0.6935725361798452,1.5885738964696747,0.6967006856886293,-1.9647926497786277,1.5052913215639574,-0.2134430592687437,0.8277727073419906,0.27503711482181,0.7166106911482354,2.606136551444976,-0.2690946939119879,-0.145964152191467,-1.2195347193062116,-0.8494925358042426,-0.9403443340588188,-0.7596926145187641,0.7145201383858879,1.0125245929299762,-0.0400037345722927,0.7336855319558127,1.5569529601907148,1.1243589889254242,-0.2044006328342461,0.7336251915842794,1.0410898135758089,-0.152635206992087,-0.1975715726540212,-1.123434919320603
10,3,-0.1318732766436394,-0.0462269455400032,0.7019029011564067,1.5369224520428295,-1.3802210341706005,-1.201420911122379,1.4767223889795935,-0.1605825093738364,0.7623293817924724,0.2533973178803814,0.9124939468725152,0.780772231649726,-0.2431254035124967,-0.1584815363892427,-0.1137772132819122,-0.5033369355925178,-0.4399245725563723,-0.5637901778211709,0.898203063748949,0.18137621847893,0.1004406956609324,0.8820814416119005,0.6788912689418,0.9373638662587468,-0.1865247551519348,0.8819393055351497,-0.0193297888950632,-0.1584693949403229,-0.5009677223070025,-0.3251923036982463
10,4,-0.1303138594638247,0.1265413893426822,0.6879655597533131,1.6316239346639063,1.359223458865129,-2.1185438541945025,1.595117265913795,-0.2880697179439041,0.90935871986039,0.3426614802637585,0.4982147193459126,3.279717750828315,-0.2341256666813704,-0.1311859140034421,-1.5871659781883587,-1.007548489108463,-1.5030385547704583,-0.9033544014303329,0.4779267281547534,1.13185823863201,0.0998979735174806,0.5133572538786463,0.0476867791472025,-0.222590254032983,-0.2007028981395223,0.5135864970980349,1.2542897924660212,-0.1412117011653082,-0.3480560628819051,0.3958239866499016
10,5,-0.132518993098537,-0.0462269455400032,0.704305891053492,1.519719639577602,-0.9301850056806408,-1.276202625332435,1.4522114275474698,-0.1139408477018585,0.5437486744570824,0.2371674701743186,0.8981265351041157,0.9389848980959636,-0.2157470390354244,-0.1607166262650465,0.7675355027529933,-0.5137869159762668,-0.508871295252265,-0.3378493674966169,0.9023245120439358,-0.9826502202988464,0.1273958954523672,0.8367697134726374,0.6976399171535212,0.8438663049254088,-0.2006855039927353,0.8361462628286818,-1.0272289962582617,-0.1653050438817053,-0.1927172342595733,0.1844302667748774
