f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.qda_mda_10,ic.eps.s,ela_level.lda_qda_10,ela_meta.lin_w_interact.adj_r2,ic.m0,ela_level.lda_mda_10,nbc.nn_nb.cor,ela_meta.lin_simple.intercept,disp.ratio_median_10,ela_meta.quad_simple.cond,ela_level.qda_mda_50,disp.ratio_mean_02,nbc.nn_nb.mean_ratio,ela_meta.quad_simple.adj_r2,disp.ratio_median_05,nbc.nn_nb.sd_ratio,ela_level.mmce_qda_50,ela_distr.skewness,ela_level.mmce_lda_50,nbc.dist_ratio.coeff_var,disp.ratio_mean_25,ela_distr.kurtosis,ela_level.lda_mda_25,ela_level.mmce_lda_10,ela_meta.lin_simple.coef.max,ic.h.max
3,1,-0.1341070382180769,-0.2365101567668225,0.655458686738713,-0.3845738767098625,-0.1589964631852921,-0.3735333131971385,0.0573479413195813,-0.465163378327998,-0.1391181005228744,0.8645731105158784,0.4436418214782284,-0.1808803655502461,-0.8445073454686309,-0.2133706466715304,0.338504739953545,-0.853866105935621,0.6985019809138524,1.011622281969502,-0.8179308336164749,0.5300546624465385,-0.1284444707607105,-0.1977912205234431,0.0863526865942605,-0.7393925626195498,-0.8722387692552173,-0.2958226496491887,0.1499022497092564,0.5807697031425813,-0.1685112026483049,0.6331685230105649
3,2,-0.1341070389212463,-0.2365039481109768,0.6995694461914629,-0.1658187348905532,-0.4894676777414724,-0.010005170749088,0.4468831946084144,0.5348061222251859,-0.5972272641389413,1.0257049383241168,0.1094789391858233,-0.1808765785621598,-0.6103719932817865,-0.046269101535875,0.6857816746744069,-0.7898723838638121,0.4288827243672156,1.1729617048344243,-0.6742538691296094,0.2636496769835565,-0.9359665988103012,-0.141050732468619,-1.4419754917048162,-0.4854652792974738,-0.4038643509563752,-0.3126619555828449,-0.1426070554881209,0.228578639988079,-0.1685073894393273,-1.425744783020267
3,3,-0.1341070008522666,-0.2364841784167783,0.6902660860159738,-0.0433508213285744,-0.6034743243401545,-0.0760824364233987,0.6445483991395199,0.4525281516332387,-0.6272458133217602,1.7188962243984864,-0.0526883419266672,-0.1808760125526561,-0.4247768970361181,-0.1194096139795555,0.6606513658214151,-0.5480137577983047,0.4226125090986898,1.126201142737297,-0.4573073769362966,-0.0451379198030819,-0.445200476159684,-0.2456839368911658,-0.6856746438842262,-0.449970067650302,-0.3612848583837531,-0.3124026983954296,0.0675128799248488,-1.4232909482587004,-0.1685089371688912,-0.7006007227986922
3,4,-0.1341070195015419,-0.236505098013498,0.6835291700268266,-0.2095697632544151,-0.3873058775426534,-0.1669644720354114,0.2213760460356426,0.0907261734640436,-0.3061778524968241,0.908911398704725,0.4682126216467877,-0.1808786499749524,-0.6739026223812666,-0.1761546130704293,0.714980700198835,-0.7668158222349996,0.5323412762979051,1.0054288300361076,-0.6960057601674616,0.7338948407174566,-0.4345048188345248,-0.0892323836117385,-0.5566460020774051,-0.572838107967441,-0.5938343947419197,-0.2914511321805383,-0.0841051944486456,0.1662439385448042,-0.1685102854346293,-0.6373830354973229
3,5,-0.1341070051813443,-0.2365063912385611,0.6787170871774355,-0.2883303557735749,0.0284482310925407,-0.3322195449647931,-0.2065836096636353,-0.2123283861634927,0.103640601564275,0.1508348128417953,0.8859162245122943,-0.1808790662628668,-0.9430155119374882,-0.2136688449603341,-0.2682127166401042,-0.8863335090455817,0.7423934877935399,1.0463056127965102,-0.8906279431377169,0.7076579860885267,0.0340472462946068,-0.2353263065543885,-0.0387443345480868,-0.7858093778504667,-1.039281393963194,-0.3043326289233343,-0.1742467368823522,0.587003173286908,-0.1685109731679646,0.5873047106546728
4,1,-0.1341069940386571,-0.2364997881369324,0.5901747627486434,-0.0433508213285744,0.8475193596430723,0.0065451000412921,-0.9210255312034056,-0.5109610970835924,0.3790281614588332,-1.0938815214352744,0.6549507029278381,-0.1808781351652517,-0.8052468443397405,-0.1254479879913232,-0.097326616439763,-0.7428181764580722,0.4821795541496917,0.6330475325407722,-0.7904547607265557,0.8166418437779281,0.1973617062210906,0.0136795819501776,0.1564070184339747,-0.4936564819852825,-0.8569538232035037,-0.2788888803254372,-0.2352725611099714,0.4373998898230488,-0.1685093166986553,-1.250966471069426
4,2,-0.1341069043020131,-0.2364451327990283,0.7117600560765862,0.1229118279183092,0.0565797412922157,0.1304864047383284,-0.170174913609148,0.1861117670101777,-0.1991551988885121,0.5563679365202508,0.3035882605174414,-0.180871899587091,-0.5853880380179475,0.1591122409958978,1.361427978407689,-0.6374167518692119,0.3599103564134249,1.079285744341835,-0.646205378054485,0.5825283717043984,-0.5426955063928746,-0.1396918596839106,-0.5673686038896063,-0.3871708470437665,-0.4136903877039022,-0.3023040793345695,-0.0841953359910795,0.0758586214520555,-0.1685047279102868,-1.786457469386895
4,3,-0.1341070538121321,-0.2365005637823437,0.6578647281634086,-0.1746039064201598,0.161110510771007,-0.1504554737407679,-0.3088807072284905,0.0872518637653434,0.0971148300027904,0.0145756832858352,0.4043285412085339,-0.1808779803373869,-0.7203013964426838,-0.1729164849408788,0.3377867311291734,-0.7922250942340999,0.5260710610293793,1.0044998122460982,-0.7652683605774642,0.5300546624465385,0.0669569611412534,-0.1134807135255351,-0.2671357531479723,-0.5564557025918173,-0.6975536715213839,-0.2993274482758686,-0.257807946718398,0.4467500950395407,-0.1685100153736244,-0.1837031619227996
4,4,-0.1341069258006531,-0.2364993820421999,0.6751882264212156,0.013556110669176,0.3230887852891345,0.0396043691263157,-0.5236794157852366,0.0539300752914453,0.0436035031986344,-0.5618220631691428,0.4092427012422459,-0.1808756061335339,-0.7674139977973549,0.1577626730366668,0.7353242835560179,-0.7894018417897558,0.4163422938301639,0.981893712689209,-0.7795788152076297,0.4392347810387036,-0.1819227573865113,-0.1121520379138203,-0.4272599402101767,-0.4472396667543706,-0.6484234877837415,-0.3003541343185847,-0.1022236444778208,0.5994701135755633,-0.1685073636663577,-1.9500797188727903
4,5,-0.1341069970714573,-0.236505098013498,0.6828875589802412,-0.01708272138184,1.1830246339191943,0.0726223657156028,-1.0677941502465789,-0.0823576187984785,0.1649828542422091,-1.0138563183627252,0.6893498231638207,-0.1808759981057339,-0.7367194241874928,-0.0406055519445827,0.4995780528874801,-0.7432887185321286,0.4414231549042671,0.9309525705370406,-0.7372198695023384,0.5038178078176047,-0.1235080135337136,-0.0179821539335281,-0.2900106370140021,-0.4663524730259195,-0.7554181101457146,-0.2880835467993257,-0.2261682653241675,0.431166419678722,-0.1685072650706222,-1.7914157193713158
5,1,-0.1341070509770346,-0.2365160164652878,0.7233090549151244,-0.7783331319846191,-0.8827165782169266,-0.861044032837962,0.9296448668602928,1.4068578565989511,-1.2458889573502985,1.4031210987608644,0.4116997812591016,-0.1808803524767303,0.6588129341212932,-0.2179373379807447,0.5067581411311917,0.5530546954960318,-0.4959740277404429,1.2531669073718814,0.5873558110658087,-0.5214377422975047,-1.1914282603073956,-0.535712684907429,-1.7086108567682192,0.5138614486152063,0.744690166643578,-0.3211705558293978,-1.45948484890214,-3.536437327185713,-0.1685113362408228,0.5092122734000393
5,2,-0.1341070509770346,-0.2365160164652878,0.7233090549151244,-0.7783331319846191,-0.845405312057358,-0.861044032837962,0.7699001381506422,1.4068578565989511,-1.2354477228519274,1.2063023560689188,0.3257019806691443,-0.1808792684829495,0.5645877314119524,-0.222123768849927,0.5838244216136985,0.4283610458708177,-0.4771633819348586,1.2531669073718814,0.4957689014327474,-0.7071139442868601,-1.174150660012906,-0.5328741506460382,-1.6921695339895106,0.5111310477192756,0.7545162033911075,-0.3211519389568973,-1.449298854607131,-3.586305088340333,-0.1685113362408228,0.5141705233844597
5,3,-0.1341070509770346,-0.2365160164652878,0.7233090549151244,-0.7783331319846191,-0.8640609451371423,-0.861044032837962,0.7135863418310727,1.4068578565989511,-1.2954848212175651,1.4171795803817182,0.1217643392701029,-0.1808802287593403,0.598137614194823,-0.2171644664642477,0.4825851773773618,0.4881198892761082,-0.4677580590320699,1.2531669073718814,0.5678935927687828,-0.569875012381683,-1.1881372888227308,-0.5380680644009236,-1.7043218160433384,0.5029398450314669,0.7566997671127801,-0.3207334040825328,-1.4636313598540909,-3.6237059092062975,-0.1685113362408228,0.5315243983299341
5,4,-0.1341070509770346,-0.2365160164652878,0.7233090549151244,-0.7783331319846191,-0.9730335320158824,-0.861044032837962,0.9220859680254516,1.4068578565989511,-1.3007054384667505,0.7293954026230582,-0.0207463017075403,-0.1808788029457527,0.598851441488077,-0.2149947553624543,0.7549498580888301,0.4725920008322144,-0.4865687048376473,1.2531669073718814,0.5581624836202699,-0.8302253390841433,-1.174973402884072,-0.5392155569746773,-1.697173414835205,0.505670245927403,0.7643422401386345,-0.3211995154088432,-1.5120373681409909,-3.636172849494953,-0.1685113362408228,0.5092122734000393
5,5,-0.1341070509770346,-0.2365160164652878,0.7233090549151244,-0.7783331319846191,-0.9380912351362862,-0.861044032837962,0.780608578166668,1.4068578565989511,-1.355521919583203,0.5001340100368351,-0.1730852627526069,-0.1808803984959492,0.6730894799863432,-0.2051927858267047,0.7097153021534458,0.4744741691284438,-0.4897038124719171,1.2531669073718814,0.5753350291764695,-0.8302253390841433,-1.1770302600619875,-0.540936795835308,-1.697173414835205,0.505670245927403,0.790545004798709,-0.3209733548836512,-1.425952195116801,-3.6766904054330816,-0.1685113362408228,0.5178892108727751
6,1,-0.1339208952542621,-0.2292966474565424,0.6450325072316996,0.954181366831684,-0.4687391965417116,0.8163114663935572,0.4855595603133534,1.1195956137836889,-1.026623032884486,1.4182610020448585,-0.2099414630054457,-0.1798389942854322,-0.1328215340958135,-0.2297518089327072,0.2499503182810988,-0.2351032785501281,0.2909379884596342,0.8623600903746982,-0.1562154115176079,-0.3660348341107649,-0.6480065939021444,-0.2874919229006944,-1.002706237464974,-0.2861460138941239,-0.0282913908286338,-0.3082352770104891,-0.0381330078074555,-1.3858901273927362,-0.1681019061552658,0.195602961885411
6,2,-0.1340134127354985,-0.2299325676579441,0.6208116902230986,0.9279569742059928,-0.3100182547835468,0.7997611956031773,0.140117883561096,0.9278768876826832,-0.8700045154089069,0.6569401511925085,0.1242214192869545,-0.1799896262643427,-0.355535649590618,-0.2278183689849273,-0.2382956822913051,-0.3390930769168144,0.5103955228580578,0.7192913507132886,-0.353699685413896,0.0658641574731562,-0.4756419623928321,-0.2706117031973167,-0.6885340043674791,-0.4991172837771553,-0.3121546746461131,-0.304912510026037,-0.1842524480924935,-1.061749679887707,-0.1682597007299172,0.3084031490309878
6,3,-0.1335153849456516,-0.2296219348955736,0.6304358559218803,0.954181366831684,-0.2688574135440225,0.8163114663935572,0.1566214793505001,0.9654626016958952,-0.8621735895351288,0.8959343387470111,-0.0821733021289377,-0.1797463626432421,-0.3105645301157059,-0.2290032038075114,-0.1794189586928677,-0.4694332314307178,0.4602338007098515,0.8623600903746979,-0.3828930128594336,0.0053175698679335,-0.5426955063928746,-0.3116798584685039,-0.7653793173549217,-0.452700468546238,-0.1887833243715924,-0.3085296994015165,-0.1210632268464652,-1.283037870011333,-0.1682364561493403,0.3121218365193032
6,4,-0.1339449521488254,-0.2269960872128543,0.6727821849965201,0.997932395195546,-0.7183693344188261,0.8534773488043734,0.6749099761261331,1.1172267662618476,-1.004435409575445,1.4204238453711433,0.0185669785621547,-0.1792886389749805,-0.1827894446234946,-0.228351533783051,-0.1854023655626279,-0.2525133352902524,0.3943965403903167,0.8797017557882021,-0.2449402302246351,-0.0108281868267886,-0.6628159655831347,-0.3470407480439158,-0.8965524795241822,-0.3762492434600217,-0.0883393931746396,-0.313860330560844,-0.0689614153197829,-1.5853611720112148,-0.1680724939442798,0.242706336737411
6,5,-0.1340237727951739,-0.2321685146498175,0.5025948548897294,0.8491963816868329,0.0328900484924895,0.75019292822351,-0.080475980769029,0.6003442369961227,-0.6520437452553938,0.6818128494447867,0.2667320602646026,-0.1804377039487626,-0.0921333783804164,-0.2295804655962792,0.0094173621167531,-0.0111252512988024,0.4476933701727929,0.4024962843201678,-0.0692078473661991,-0.1601764362530062,-0.240337501239309,-0.2106099204591923,-0.3253952229942653,-0.4117444551071935,-0.1134503759738778,-0.2958874639460425,-0.0841953359910791,-0.8466949599084097,-0.1683567156958918,0.0617302123060415
7,1,-0.1341069935148468,-0.2364963021408677,0.7148077085478671,-0.1746039064201598,-1.499536954489796,-0.2248285110581369,1.8505707082384844,1.160655637495601,-0.8060519541063801,1.225767946005487,-0.018289221690684,-0.1808778670977614,0.131294564407639,-0.2278852537695533,0.2185972662835574,0.1154505666226411,0.2564518044827354,0.516146127297954,0.1402972084194282,-0.0915569703004196,-0.6895551088960359,-0.1758982701031411,-0.7600180164488203,-0.2397291986632066,0.1955238906428396,-0.2941609214000645,0.3662419515501522,0.7210227813899426,-0.1685104457642551,0.1150313996385672
7,2,-0.1341069209640705,-0.2365005637823437,0.7117600560765862,-0.2183549347840217,-1.2205908217730204,-0.2661422792904825,1.1212629523235251,1.0349487956699004,-0.6938086832488827,0.0470183331801128,0.0136528185284428,-0.1808786757908541,0.0327863979387833,-0.2276414156763168,-0.2287222312996893,0.0241654042555035,0.3787210022190023,0.2792465908456201,0.0401240260082683,-0.0411014806294002,-0.5998761359389231,-0.1658577100827956,-0.4201115390020426,-0.3571364371884674,0.1431183613226905,-0.2922578633222294,0.5382320145136642,1.0887975199052695,-0.1685107282778568,0.1980820868776212
7,3,-0.1341069436081633,-0.2365013044170182,0.7104768339834154,-0.2183549347840217,-1.1095453867743046,-0.2495920085001022,0.8763546300746601,0.9188752670996874,-0.5136973881519636,-0.0665309414498539,-0.2443405832414289,-0.1808788351440508,0.1248701187683649,-0.2279431365057933,-1.0376788400912211,0.0618087701800972,0.4100720785616382,-0.5341084843073928,0.0933589172324844,-0.0411014806294002,-0.619621964846911,-0.0655125042253286,0.3490564309931897,-0.3871708470437665,0.1431183613226905,-0.2663335236082992,0.5906042506676478,0.7241395164621128,-0.1685110143838503,0.2811327741166725
7,4,-0.1341069966291739,-0.2365056344188744,0.7030983069476828,-0.2970718199821388,-0.8880467590968644,-0.3487698157551732,0.8080725772665919,0.8061181250600519,-0.5215283140257446,1.0451705282606805,0.59352370250644,-0.1808791331432624,-0.2634519287610348,-0.2272974678469236,-0.5398593885272019,-0.3334465720281261,0.5574221373720082,-0.0332130591941247,-0.2964578668932315,0.6269292026148956,-0.5040265914480648,-0.2395237136004878,0.0084351134255983,-0.5591861034877533,-0.1986093611191219,-0.2980621904596267,0.3250472666579483,0.0322243304417637,-0.1685110587486035,0.5092122734000393
7,5,-0.1341069369861419,-0.2365039481109768,0.7053439456107317,-0.2708474273564474,-1.1743959208135548,-0.3157105466701496,1.2200325637654543,0.9733587601020324,-0.699029300498068,0.9359469402832832,0.3478157008208479,-0.1808789092790732,-0.1349630159755726,-0.225917371201862,-0.1432791811995184,-0.2068707541066836,0.4633689083441143,0.4580825154223818,-0.193995011741244,0.1909937718572883,-0.5607958495585301,-0.2304645617024317,-0.4844471498752504,-0.4472396667543653,-0.0632284103754014,-0.3032831889253397,0.2625791777513895,0.6836219605239844,-0.1685108151019567,0.2922888365816186
9,1,-0.1340845031084535,-0.2330636722352778,-0.1183242354433405,0.8229282817400985,0.8602525695229251,0.7584474273708316,-0.9059077335337226,-1.2119820403804311,0.0240261885141892,-1.0138563183627252,1.2102507867372756,-0.1805828862762099,-1.1343212265291782,-0.2308275319707486,-1.6001190858486476,-0.8101056930482816,1.0120127443401767,-0.0527224327843168,-1.0302979803281351,1.2767959095776242,0.1928366204296767,0.1156101393898045,1.239747221526702,-1.0643102692359692,-1.304584386146453,-0.1967898516255531,-0.49010270157006,0.431166419678722,-0.1684810222197613,0.3046844615426725
9,2,-0.1340959927047978,-0.2330636722352778,-0.0777423367468109,0.8141868175315349,0.989953637601426,0.75019292822351,-0.973685859752802,-1.2170355817603586,0.0292468057633746,-1.0138563183627252,0.8416887842088832,-0.1805897940069418,-1.2078454377341934,-0.2307821303354108,-1.5505764769670365,-0.931505548155092,1.0057425290716508,-0.0059618706871895,-1.0995605807381377,1.0911197075882737,0.2199871351781601,0.115579942216811,1.211868456814979,-1.0697710710278416,-1.367907734074968,-0.1954301304192158,-0.5009196866621047,0.431166419678722,-0.1684723684522863,0.3269965864725646
9,3,-0.1340927099737583,-0.2329007550103529,-0.1454323021615756,0.8229282817400985,0.8344900286032231,0.7584474273708316,-0.8941914403397181,-1.2014011881162074,-0.0086026692932252,-1.0138563183627252,1.4068171880857492,-0.1805818292537,-1.1293244354764107,-0.2308658450365844,-1.599161740749486,-0.8293979180846343,0.9775265603632848,-0.0688254078111424,-1.0383118349210283,1.654202972316849,0.2134051922088309,0.1092989302341588,1.2343859206206012,-1.0315454584847334,-1.3209611140590003,-0.2042269474326293,-0.4819899627510265,0.431166419678722,-0.1684756430656352,0.2885701490933032
9,4,-0.1340951887783609,-0.2330636722352778,-0.0520778948833929,0.8141868175315349,0.9011172896024529,0.75019292822351,-0.928836393332742,-1.166816014297328,0.0436035031986373,-1.0138563183627252,0.8097467439897611,-0.1805917461405753,-1.159305181793019,-0.2310012236676251,-1.578339484842722,-0.8482196010469316,1.002607421437388,-0.0336775680891292,-1.0365945803654086,1.0911197075882737,0.2068232492395016,0.1046032698336664,1.2154426574190458,-1.0697710710278416,-1.3384296238323818,-0.2037498038855779,-0.4905534092822287,0.431166419678722,-0.1684807421177903,0.2972470865660418
9,5,-0.1340995574434522,-0.2329007550103529,-0.0883289190154708,0.8229282817400985,0.9458315847619362,0.7584474273708316,-0.9515130898372663,-1.1949263382231752,0.0436035031986344,-1.0138563183627252,1.9424606317603397,-0.1805844181965254,-1.2199805017194874,-0.2306728445982424,-1.5974863868259537,-0.9028024816375902,1.0214180672429654,-0.0164907389739598,-1.1218848899611964,1.7187859990957544,0.1940707347364261,0.1415495109912382,1.1757690307139017,-1.0752318728197143,-1.3973858443175513,-0.1897478472237666,-0.4955111941160822,0.431166419678722,-0.168472769550534,0.3356735239453032
10,1,-0.125463498257198,0.0656035578008221,0.6947573633420718,1.6629829921830803,-1.9354273020047568,1.5599592945757752,2.7876222004643383,1.2874679414981605,-0.954839545708181,1.1403356346172235,-0.4163361844213428,-0.1410964545608453,0.623835396751916,-0.2089622957399643,0.1652252770052996,0.6010499870498863,-0.198138802485433,0.6314991695574238,0.5982317565847348,-0.6284033804000657,-0.9470736275710454,-0.0918897348351684,-1.3558372571467998,0.2572037643971997,0.7108449289576491,-0.2833431394496456,0.4844175136807415,0.8332252439878376,-0.1477656128173551,-0.6237478480401638
10,2,-0.1041878333356468,0.0327887192961419,0.6963613909585357,1.6541978206534738,-1.967704508444384,1.555811408754246,2.5999095460657737,1.262358157766645,-0.8543426636613507,0.7304768242862031,-0.1829135828200309,-0.1459401614887097,0.7102084992354794,-0.2108373745817831,0.5524713696161572,0.7455064037855105,-0.2012739101196959,0.5019011878511472,0.7293155209970532,-0.3216340032002683,-0.8421739114973585,-0.0492060308088278,-1.2164434335881853,0.2626645661890725,0.6813668187150631,-0.2698438383453495,0.685433153307907,1.5251404300081868,-0.1526269002295952,-0.6398621604895331
10,3,-0.1318706485378117,-0.045979670513488,0.7047023345641463,1.601705328081048,-1.2120033081331194,1.5269000254907517,0.7932067428914035,1.141862780488995,-0.5084767709027782,-1.330712865663492,-0.4900485849270204,-0.1584574928413689,0.8965174227744002,-0.1929603502030647,-0.6300891641231807,0.8659651747442073,-0.1479770803372198,-0.3653369191223968,0.8792890855211923,-0.436672519650192,-0.8331237399145307,0.0914524009949885,-0.1123728669918683,0.2408213590215769,0.8713368625006077,-0.2438691641242882,2.182413748504472,0.6493378747301828,-0.1584610802203939,-0.4539277860737432
10,4,-0.1303112318979334,0.1267787848621647,0.6907472943009129,1.6979488490173356,-2.119910784682625,1.6467140806141272,3.266604423298796,1.290784328028738,-1.012266335449226,1.3879811954768704,-0.335252543865103,-0.1311619856905346,0.4710763559958658,-0.2071394026858901,0.2097418241163127,0.5568190320884906,-0.2765164933420124,0.6539504328159782,0.5066448469516734,-0.5476745969264347,-1.1149131732889428,0.0909088518811051,-1.583513835625872,0.33092458858748,0.5590872503013812,-0.2348675615133685,-0.1788439555464713,0.0197573901531084,-0.1412034099837044,-0.7762140350611129
10,5,-0.1325163647691348,-0.045979670513488,0.7071083759888418,1.5842223996639204,-1.286033598132264,1.5020952555530496,0.9498019304198702,1.0952754458927867,-0.518918005401149,-0.8840857187856196,-0.1779994227863189,-0.1606925732812088,0.8993727319474101,-0.2071220074233085,-0.3945822697294323,0.7695040495624388,-0.1009504658232694,-1.2655551576412658,0.8334956307046617,-0.2126501455108662,-0.814612025313292,0.1184486736511954,0.7675953217294429,0.2244389536459639,0.8997231908823549,-0.2164851237035547,2.0887566859158504,0.6680382851631658,-0.1652967198384141,-0.2394834742475355
