f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.qda_mda_10,nbc.nn_nb.mean_ratio,ela_level.lda_mda_25,ela_level.lda_qda_10,disp.diff_mean_02,nbc.dist_ratio.coeff_var,ic.eps.s,ela_meta.quad_simple.cond,disp.ratio_mean_02,ela_distr.kurtosis,disp.diff_median_02,ela_level.lda_qda_25,ela_level.mmce_mda_50,ela_level.qda_mda_50,ela_level.lda_mda_10,ic.m0,ela_meta.lin_w_interact.adj_r2,ela_meta.lin_simple.adj_r2,ic.h.max,disp.ratio_median_02,nbc.nn_nb.sd_ratio,disp.ratio_median_25,ela_level.mmce_qda_25,nbc.nn_nb.cor,disp.ratio_mean_10,pca.expl_var_PC1.cor_init
3,2,-0.1340164556022172,-0.2296184479810671,0.699550722960733,-0.1414365852170947,-0.5962869314847666,0.3576752750901782,-0.0114387687460723,0.5479896349267775,-0.7019469071206081,-0.4071049999639213,0.0233655765759555,-0.0462603037090545,-0.702279929220681,-0.3092485238875331,-0.6809877575248622,-0.128036935043936,-1.1886198858862145,1.0383226164718091,0.9794333761258136,-0.6063319467867229,0.5929049188195136,1.024359454157528,-1.515728067675423,-0.6814974093339071,0.1606923719651972,-0.265403021483109,-0.5987568892546281,0.0133308573638121,-0.5592970460270352,1.0023739039832191
3,3,-0.1340164175336856,-0.2295986980868354,0.6902474448392758,-0.0141371400695331,-0.7177779413165147,0.3513423025520157,0.2554309913858747,0.7570361853213184,-0.4474646344192068,-0.3709119710066151,-0.0453425485643048,-0.1194008107974939,-0.4469800115316632,-0.3089894870538933,-0.4242216319649116,0.2850758013204756,-0.7366900236124625,1.005308393067264,1.685804816784,-0.6363933912233732,0.508334276726736,0.9357056760450908,-0.7772868757422198,-0.4233729202866053,-0.1555342564575334,-0.2699491168054778,-0.9131985780219712,-0.1533597643681921,-0.3366473689650445,0.942528466666068
3,4,-0.1340164361827414,-0.229619596731925,0.6835105882685656,-0.1869136532373336,-0.4874183642329404,0.4621693219698739,0.062863451041844,0.3094980318635346,-0.6778710803966236,-0.4961955327819118,-0.1398430429795789,-0.1761458057335821,-0.6779419993242576,-0.2880557284714973,-0.6341748857976435,-0.0627402168191026,-0.746741181999111,1.0766819998561372,0.8604191552348897,-0.3148666376835441,0.1364507046834481,0.549869741548214,-0.7129099513172725,-0.6346096276155769,0.6422662570795512,-0.4836155969568358,-0.3038154602558027,0.3820707175588523,-0.6140095946566039,0.6411639430332664
3,5,-0.1340164218627124,-0.2296208886617828,0.6786985478609151,-0.2687814620010403,-0.0443706296776818,0.6743239019983395,-0.051623790542003,-0.1431030718268779,-0.8047201023055651,-0.713353706525744,-0.311677729464028,-0.2136600348767498,-0.8041018808281698,-0.3009262766791035,-0.7792224167473982,0.2011538168689894,-0.0010941357599636,-0.2149601881997601,0.0879287029706249,0.0955374298429064,-0.1750484549634615,0.2184615502992741,0.5342351728365846,-0.778173247928402,0.6153973278671624,-0.932542510040809,0.0398766181643162,0.8114253492928036,-0.8982108889268585,0.3953701826235345
4,1,-0.1340164107201563,-0.2296142921733668,0.5901570043601511,-0.0141371400695331,0.8284712747239167,0.4115055416645667,-0.1291316530942672,-0.8986817762803143,-0.6527365446798904,-0.4154572374156073,0.0405747946779197,-0.1254391843671407,-0.6526106845341026,-0.2755041538116976,-0.6228620925486736,-0.103780774376668,0.1064904854897179,0.0095365309511428,-1.1804543363391642,0.3713185070660924,-0.4820025513117191,-0.083896250381749,-1.3377448060299844,-0.6230085269842367,0.7270067261340082,-0.751835220976625,0.6265094328672142,0.5740174940987368,-0.7523107592480116,0.1175163665081854
4,2,-0.1340163209845684,-0.2295596915744921,0.71174122532678,0.1586848047346513,-0.0143923285503671,0.2880125771703835,0.0627489638002599,-0.1045980029524206,-0.5412976203320656,-0.3068781505436879,0.1694508095412566,0.1591210237849975,-0.5413515764361637,-0.2988994512414214,-0.5071059353647708,-0.1231640456241726,-0.9269175027079214,1.925933594291136,0.5011725255085677,-0.2076910531702677,0.2344942129829441,0.6473722018451317,-1.8830552246883483,-0.5069975206708438,0.4872532039311538,-0.3108639747068024,-0.2794401355451559,0.2128544803460604,-0.5038246008887227,0.690322695115212
4,3,-0.1340164704929278,-0.2296150670419449,0.6578463727610977,-0.1505683441302495,0.0970007272174432,0.4558363494317113,-0.1577534634902288,-0.2512903241661815,-0.7046132853245675,-0.4794910578785338,-0.1226767406334801,-0.1729076778411225,-0.7047633914550109,-0.2959253501488063,-0.679349878367604,-0.2775804970149066,-0.1849931077230883,0.5811542276126863,-0.0509212214021228,0.089002333226241,0.1328795835202215,0.544861053519263,-0.2509108466206022,-0.6800472717549898,0.4335153455063762,-0.5904488370325162,0.2031912937256494,0.316404715058366,-0.6641627642337073,0.7031467173974587
4,4,-0.1340163424829554,-0.2296138864853508,0.6751697182286384,0.0450148505022462,0.2696126294978749,0.3450093300138532,0.0398515154834905,-0.4784569069722311,-0.7020253300089601,-0.3681278918560581,0.0749503151259825,0.1577714559245799,-0.7017832367738164,-0.2969511635671301,-0.6507822186479832,0.0793315813748971,-0.5185426601096466,1.103407799755053,-0.6382784411693855,0.0354145409696028,0.0986292850910926,0.5098002373166041,-2.0496778526117394,-0.6515278993696128,0.3405075136173378,-0.5427148361476384,0.2446293457337488,0.321455946019942,-0.718875312863276,0.6048292132335662
4,5,-0.1340164137529208,-0.229619596731925,0.6828689828808789,0.0131672733971638,1.1860019608002048,0.3703412201665033,-0.1175684416942992,-1.0539011715700792,-0.6534031392308801,-0.387616445909987,0.1092829198181802,-0.040596754532439,-0.6531073769809673,-0.2846910053451752,-0.6150916891049371,0.1012054405480586,-0.4124470993616899,0.7937029421028975,-1.0989075553583427,0.1569673380395396,-0.041456058720936,0.3593726401804356,-1.8881043952314809,-0.6143077015107331,0.4066464162939834,-0.6461385047315394,0.7142606018255409,0.6093761108297677,-0.6877195560047704,0.5214730683989625
5,1,-0.1340164676578637,-0.2296305042485441,0.7232901223051407,-0.7781155375004387,-1.0153520251381734,-0.5764381742888991,-1.6839828810444926,1.0585481952275306,0.7150762625070095,0.6118679691417742,-0.8615573093654384,-0.2179285275846276,0.7152803141342969,-0.3177498923107138,0.7177229525607269,-2.050662527219593,-1.412723491395933,0.8031355773613386,1.3640256269677906,-1.2559205504830466,1.489256330789412,1.954973689936667,0.4547107367822371,0.7178853543214064,-0.6433086636978237,0.8836225712457432,-1.810210527373771,0.3239815615007297,0.7978781185897473,1.5580815362139175
5,2,-0.1340164676578637,-0.2296305042485441,0.7232901223051407,-0.7781155375004387,-0.9755913310114196,-0.5574392566744045,-1.6710458227455176,0.8896055400966972,0.5835610787411389,0.609083889991218,-0.8615573093654384,-0.2221149581472856,0.5836568157148605,-0.3177312912614897,0.5865402591282286,-2.0761098386339145,-1.3948547653752248,0.904379195801942,1.1634646250960403,-1.2454643958963867,1.489256330789412,1.954973689936667,0.4597599073253696,0.5859228346399205,-0.8334580088931954,0.8949878095516652,-1.807772994902706,0.2355850196731514,0.7044108480142339,1.5901415919195347
5,3,-0.1340164676578637,-0.2296305042485441,0.7232901223051407,-0.7781155375004387,-0.9954716780747964,-0.5479397978671607,-1.6892492941573496,0.8300492570971049,0.6468875610851703,0.600731652539532,-0.8615573093654384,-0.2171556561247191,0.646736756466816,-0.317313112117821,0.6730812229721995,-2.093868813408164,-1.4086285750161882,0.7713790386579195,1.3783514128157734,-1.3055872847696872,1.489256330789412,1.954973689936667,0.477432004226336,0.672931089374967,-0.6929128407053106,0.8961243333822574,-1.7793351160736182,0.0259589347677519,0.7431655699601787,1.534570828696465
5,4,-0.1340164676578637,-0.2296305042485441,0.7232901223051407,-0.7781155375004387,-1.1115981498100778,-0.5669387154816483,-1.7507289428878754,1.050554063281277,0.6305756003080082,0.6035157316900938,-0.8615573093654384,-0.2149859451817888,0.6303459057202455,-0.3177788272761736,0.6354480925682193,-2.148986607067269,-1.4086285750161882,1.129190336128126,0.6774898897914231,-1.3108153620630172,1.489256330789412,1.954973689936667,0.4547107367822371,0.6352275123231128,-0.9595352921205544,0.9040800001964028,-1.7923352892526314,-0.1205267631179489,0.7515244315563635,1.6072402882958632
5,5,-0.1340164676578637,-0.2296305042485441,0.7232901223051407,-0.7781155375004387,-1.0743619441993082,-0.5701052017507366,-1.6413936271753014,0.9009305603538904,0.6326145954051535,0.6035157316900938,-0.8615573093654384,-0.205183976363725,0.6323326755077086,-0.3175528589744877,0.6563596194829816,-2.0934356676819634,-1.407511779639893,1.0697647339999463,0.4438693821166363,-1.365710173642988,1.489256330789412,1.954973689936667,0.4635467852327189,0.6560128176209291,-0.9595352921205544,0.9324930959612132,-1.8004603974895137,-0.2771149229268012,0.8206750138520665,1.611514962389946
6,1,-0.1338303141260375,-0.2224183656635389,0.6450142650073637,1.0227490971191893,-0.574197656969903,0.2183498792505887,0.1212519442496056,0.5888929433851103,-0.1168337371282647,-0.2038672219728935,0.8825819247540666,-0.2297429976715518,-0.1166795343659098,-0.3048256077386823,-0.1164527112521976,0.0092702601618498,-0.8625156360082846,0.465761656284421,1.3794533963425388,-1.0363413041631608,1.19398954006626,1.3140285784985406,0.1353506999290756,-0.1159437535561122,-0.4841619291321356,0.0675984608804461,-1.0196374959251302,-0.3149991551386204,-0.017490835292563,1.1541248343231405
6,2,-0.1339228305183961,-0.2230536489709799,0.6207936616221907,0.9954901152888764,-0.40505692639895,0.4400039180862981,-0.0643318743578099,0.2235611134413042,-0.2266257808207026,-0.4210253957167315,0.8653727066521026,-0.2278095578653356,-0.2264485651232493,-0.3015056649160479,-0.2445120072220172,0.1132252344501422,-0.5825722616838519,-0.175657541289588,0.6036569934979783,-0.8794989853632439,0.9969285813318416,1.0183490285227863,0.2502193297853502,-0.2445226188867901,-0.0418580174820465,-0.2392629733794856,-0.746633859165885,0.0284845502485353,-0.2257024786884194,0.9639018371364794
6,3,-0.1334248085900514,-0.2227433273170314,0.6304177424374912,1.0227490971191893,-0.3611939384337214,0.3893401377809979,0.0159236819924668,0.2410149681906255,-0.3642971613221851,-0.3736960501571769,0.8825819247540666,-0.2289943926011678,-0.3640323729050758,-0.3051197798875233,-0.3521168588325885,0.0588654458118891,-0.6566530216447057,-0.0983099321703687,0.8471953529136721,-0.8716568694232488,1.035561619370385,1.182300083337123,0.2540062076926995,-0.3523161789196518,-0.1038632387414049,-0.0824226847577406,-0.9099485347272182,-0.1836671501376469,-0.2029055834261002,1.0408459708299556
6,4,-0.133854370737465,-0.2201201095028505,0.6727636980248132,1.0682261651394285,-0.840215634341757,0.3228439261302773,0.0820973076279302,0.7891459486387716,-0.1351846930025723,-0.2957418339414402,0.9212275629107216,-0.2283427226244218,-0.1350571548999444,-0.3104458803153685,-0.1427349581942486,0.3548122632388717,-0.7854567550439794,-0.1061704615524037,1.3816573633960745,-1.0141219756665056,1.1915546847276963,1.300839033355636,0.1833178200888395,-0.1425296091695985,-0.1203979644105632,0.0039531263672748,-1.0789507860543688,-0.0801169154253413,-0.0623247293084607,1.1883222270757985
6,5,-0.1339331904561395,-0.2252873565920451,0.5025778689409169,0.9136223065251696,-0.0396372137102109,0.3766741927046658,0.0627489638002604,-0.0097343038568739,0.1203562886915778,-0.3319348628987464,0.813830883857941,-0.2295716543476693,0.1197460703422076,-0.2924882896088347,0.115478595458163,-0.0005838051092279,-0.3934615779646872,0.1497683751266376,0.6290026146136384,-0.6612267583666936,0.6602692498531081,0.4942733044268554,-0.0009769047355175,0.1155948798777032,-0.2733441768503156,-0.0210503979057562,-0.4866303955856531,0.1749702481342411,0.0349420238107721,0.6368892689391834
7,1,-0.1340164101963522,-0.2296108096686361,0.7147888509182918,-0.1505683441302495,-1.6726657224876056,0.1835185302906878,0.6348417099947433,2.032499937346138,0.2534007187803072,-0.1565378764133388,-0.2000109327026551,-0.2278764426450643,0.2533563385491071,-0.2907632145252331,0.2246070555871138,1.336753624537033,-0.8967640275479759,0.424572482322561,1.1833003285778645,-0.8154550385199457,1.23619369926803,0.8988083408984834,0.0533016786031619,0.2243551982965098,-0.2030715927563751,0.2801284172012119,-0.9432614784984352,-0.1180011476371605,0.2849479751875473,0.8848203663959562
7,2,-0.1340163376464298,-0.2296150670419449,0.71174122532678,-0.1960454121504884,-1.375407199730445,0.307011494784871,0.8532833669367231,1.2611994400650686,0.1574111034377757,-0.2762532798875059,-0.2429696043237675,-0.2276326045696813,0.1569980038571425,-0.2888617739378767,0.1325430108640163,2.1794386348615027,-0.7322228421072854,-0.163080694278333,-0.0178617155990862,-0.7030513767133393,1.106984042634919,0.5199845696421382,0.1378752852006418,0.1320297724387677,-0.1514005750402427,0.213073511196264,-0.779134292113414,-0.0851681463869173,0.1762827744371556,0.6005545391394844
7,3,-0.134016360290256,-0.2296158069348507,0.7104580145514067,-0.1960454121504884,-1.2570718005436776,0.3386763574756907,0.9198004542969382,1.0021895650064403,0.1967793933903498,-0.3068781505436879,-0.2257603862218034,-0.2279343253770663,0.1967333996064072,-0.2629594684293884,0.1877738196552831,2.066387600322985,-0.5114696227264495,-1.225824266729387,-0.1335699859097094,-0.5226827100934315,0.9876761310453002,-0.4902678057973255,0.2224488917981189,0.1885851380165474,-0.1514005750402427,0.2369405116387029,-0.5898192701940578,-0.3503577718696519,0.2864677682050351,-0.2843029983355494
7,4,-0.1340164133106426,-0.2296201326000747,0.7030795525930098,-0.2778677892778113,-1.0210321242991376,0.487501212122524,0.5825210405909252,0.9299759064252796,-0.220155892531684,-0.4822751370290955,-0.328886947565992,-0.2272886567654715,-0.2204882557608604,-0.2946611677293138,-0.2363987918616449,1.3307978708017667,-0.5170535996079209,-0.5718282221441235,0.9992690796076326,-0.5305248260334293,0.8717770169296706,-0.0546789035461998,0.4547107367822371,-0.2372719309922038,0.5327236995213505,-0.135839304795582,-0.6580701793838686,0.5108771070790381,-0.135274794147885,0.1880484890605437
7,5,-0.1340163536683126,-0.2296184479810671,0.705325171449913,-0.2506088074474983,-1.32617967366875,0.3925066240500791,0.5031813821733191,1.3656560974961205,-0.0870330395546027,-0.3681278918560526,-0.2945114271179292,-0.2259085602214586,-0.0868779875539621,-0.2998777286450613,-0.1123389682525723,1.5330769249377354,-0.7054197530762226,-0.0508323347028811,0.8879687434040803,-0.7082794540066693,1.043677803832264,0.6622313096643535,0.2338095255201669,-0.1125600992053041,0.0862861064539661,0.0107722693508306,-0.8230098765925797,0.2583155590002433,0.015184714583427,0.6839106839740894
8,1,-0.1339511490382887,-0.2248678031472711,0.7029191512460882,0.9272517974403264,-0.0156545728083591,0.7313206548418092,-0.2048077197811901,-0.1380401215942504,-1.0819450126289718,-0.7690352895369846,0.813830883857941,-0.1425349862515933,-1.082249651073014,-0.3057115688239505,-1.029398935465356,-0.0772505986468432,-0.1127736733893915,-0.0193902171747441,0.2400024296645904,0.0707040626995861,0.0817476214103847,0.452868150054192,0.4294648840665721,-1.030497186660034,0.8138140358971069,-0.9598190819750244,-0.0852500486836704,0.4578391819824908,-1.0653881208505385,0.5556704611516206
8,2,-0.1339800471810262,-0.2234914855443151,0.71174122532678,0.9772720290989508,-0.1365144605111112,0.6743239019983395,-0.1065776665022496,-8.1099889318329e-06,-0.9684670931840024,-0.7272741022785542,0.856789555479053,-0.1335851243086954,-0.9685070807407472,-0.3062337760577245,-0.9296025775114816,0.0370998730702781,-0.2095626060015625,-0.0618370758377295,0.6587561698363693,-0.1384190290336366,0.2598167085040062,0.6403600386046,0.2931372794019817,-0.929470935328786,0.9171560713293718,-0.7757022214190664,-0.3712538586219253,0.8063741183312275,-0.9118890260842508,0.7010093803504178
8,3,-0.1339304980787062,-0.2227433273170314,0.7127036334083102,1.000033278927262,-0.1286254338986602,0.6489920118456893,-0.1189422885933052,-0.0029392917025579,-0.95195907518596,-0.6938651524718097,0.856789555479053,-0.1430899385754675,-0.9521162299941758,-0.3089887981261443,-0.9074340735690556,-0.0579756138308892,-0.2270590668968403,-0.0605793911366041,0.5617816194807999,-0.1070505652736538,0.2208590230869877,0.5994557530348313,0.380235471271025,-0.9072354924520524,1.1548427528235847,-0.8120709839980197,-0.3184406550821907,1.2003701333341472,-0.8655353390508669,0.6133785614217311
8,4,-0.1339784746906032,-0.2244077295349565,0.7042023620214614,0.9500130472686374,-0.0958070831908634,0.7218211960345654,-0.2109900308267182,-0.0664926406752767,-1.0437138545574984,-0.7690352895369846,0.813830883857941,-0.1731397741151228,-1.0440043326643476,-0.307693613957945,-0.994013127625986,-0.0678296791019671,-0.0602842907035603,-0.2523763080582447,0.217962759129231,-0.0011820000837099,0.0588599812278864,0.4201447215983772,0.4862680526768178,-0.9952105055730428,1.0473670359740297,-0.9484538436691,-0.1624385769340532,0.9225524304474728,-1.0137151582559454,0.5556704611516206
8,5,-0.1339448116855756,-0.2244077295349565,0.7056459741437566,0.9500130472686374,-0.0330104313557519,0.7123217372273216,-0.2061815666801961,-0.0963373999412918,-1.0175598212921924,-0.7523308146336124,0.813830883857941,-0.1684187001961675,-1.0171829405335957,-0.3030116609754542,-0.9682641436653676,-0.1070293673231773,-0.1473943300545143,-0.1998679717862542,0.4306455797954236,-0.0194802706103678,0.2443959580264366,0.620158330221163,0.5077270274851335,-0.9676578915736116,0.9667602483368628,-0.8927641759700766,-0.2168768021211643,0.6674652668878904,-0.9620421956613558,0.7544428065264465
9,1,-0.133993920054658,-0.2261816176492009,-0.1183357449928842,0.8863178930584727,0.8420404004973326,0.946641721139356,-0.4527870850518027,-0.8826935123878064,-0.7236700471940408,-0.9973297798830706,0.8224140350309902,-0.2308187206308304,-0.7236377044359111,-0.193474904588742,-0.8519366332870725,-0.3018366576821751,1.1358035573076133,-1.9647140286406235,-1.0989075553583427,0.0158092511196154,-1.2025574078373218,-1.2312197215468448,0.2464324518780008,-0.8516468852602187,1.1982464077051358,-1.2791822783714706,0.816636965610259,1.1448065927568123,-0.9772401258362342,-1.2653407029274355
9,2,-0.1340054095157764,-0.2261816176492009,-0.0777542042217007,0.8772315657817019,0.9802561467474776,0.9403087486011936,-0.4665255540418643,-0.9543742288392172,-0.8515385666515551,-1.0028979381841945,0.813830883857941,-0.2307733189988168,-0.8517843557272853,-0.1921163390676308,-0.9260982779192084,-0.3370297479360238,1.103416491395079,-1.8996288453573784,-1.0989075553583427,0.0210373284129454,-1.2077517658929242,-1.2078458440784057,0.2691537193220969,-0.9256039017850066,1.0080970625097687,-1.3178240886116108,0.8556374851472935,0.7659642706386157,-1.1033829462877394,-1.263203365880394
9,3,-0.1340021268233728,-0.2260188635909696,-0.145443572622647,0.8863178930584727,0.8145865878860028,0.911810372179462,-0.4424832333092566,-0.8703026078711127,-0.7438247295004381,-0.963920830076326,0.8224140350309902,-0.2308570336938609,-0.7440020947574076,-0.2009056792899111,-0.869496221461399,-0.3152641751944123,1.148832836697713,-1.963456343939498,-1.0989075553583427,-0.0168662319637028,-1.191681720658404,-1.222537995629996,0.2300226476128176,-0.8685651570142544,1.5847456202218062,-1.2825918498632471,0.8304496496129586,1.3468558312198482,-0.9893984699761402,-1.3422848366209166
9,4,-0.1340046055988012,-0.2261816176492009,-0.0520899887142328,0.8772315657817019,0.8855878273980633,0.9371422623321122,-0.4533595212597221,-0.9069423792914436,-0.7640186232510118,-1.0028979381841945,0.813830883857941,-0.2309924123149894,-0.7638697926320405,-0.2004289412875739,-0.8851893892007107,-0.3025946627030269,1.110117263652844,-1.9361017016900184,-1.0989075553583427,0.0354145409696057,-1.1561328327153753,-1.213522357177884,0.2388586960633021,-0.885000049575319,1.0080970625097687,-1.3041858026445017,0.816636965610259,0.7331312693883775,-1.0273932954133391,-1.2888514104448878
9,5,-0.1340089742124759,-0.2260188635909696,-0.0883406931185312,0.8863178930584727,0.9332375481372688,0.9561411799465998,-0.4596563195468333,-0.9309247751302052,-0.8212673317477831,-1.0084660964853187,0.8224140350309902,-0.2306640332696501,-0.8214861164684718,-0.1864388854877741,-0.918823047243944,-0.3025946627030269,1.104161021645942,-1.9612553957125287,-1.0989075553583427,0.0354145409696028,-1.1850264493996636,-1.1964928178794496,0.2779897677725815,-0.919319972276364,1.6508845228984563,-1.3428276128846397,0.8174494764339472,1.89744000603162,-1.104902739305227,-1.1819845580928348
10,1,-0.1253730166676984,0.0721864878196597,0.6947386825530826,1.759513944356166,-2.137171609428731,-0.2756219787261442,0.7849344837111667,3.023505827616755,0.7663648314890484,0.3501645289889495,1.6558380139340878,-0.2089534860009866,0.7659429437146068,-0.2799546270705101,0.7678877630283807,1.480449719204287,-1.154371494346523,0.3544565602348139,1.096243629963202,-0.9644552413798678,1.366539621725804,1.1853052961544943,-0.6990247323236555,0.7676734111975713,-0.7528512212560244,0.850663380158564,-1.217077626081367,-0.5271508555248077,0.7720416372924509,1.0643566783474128
