f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.qda_mda_10,ic.eps.s,ela_level.lda_mda_25,ela_level.lda_mda_10,disp.ratio_median_02,ela_level.mmce_qda_50,nbc.nn_nb.sd_ratio,ic.m0,ela_level.mmce_mda_50,disp.ratio_mean_02,ela_meta.lin_simple.intercept,ela_level.mmce_qda_25,disp.ratio_median_10,ela_meta.quad_simple.cond,nbc.nn_nb.mean_ratio,ela_meta.quad_simple.adj_r2,disp.diff_mean_25,ela_distr.skewness,disp.ratio_median_05,ela_level.qda_mda_50,nbc.nb_fitness.cor,ela_distr.number_of_peaks,ela_level.mmce_mda_10,ela_level.lda_qda_50,ela_meta.lin_w_interact.adj_r2,pca.expl_var_PC1.cor_x
3,1,-0.1341096704607801,-0.2367695225762179,0.656471318622873,-0.456584628768568,-0.2016029910480914,-0.446920249984356,0.1028162290249673,0.9094484583682492,-0.7372585192064414,-0.1820459633615623,0.4487336378956192,-0.2013918724408581,-0.3919891620129362,-0.7718304959703957,-0.1809046782649799,-0.1759068324547873,-0.7661938935768056,-0.2162329700618132,0.6402358075403123,1.0332157015165262,-0.7920804401047343,-0.2097608516337927,-0.7391384072239381,0.3764074231319487,-0.2916954370571408,-0.538012367007276,0.1902011389462145,0.0217877043522655,-0.4288309986662545,-0.1418360083665318
3,2,-0.1341096711639497,-0.2367633135636555,0.7006038325177342,-0.2381785046375898,-0.5383251132645417,-0.081252812220751,-0.2042418820261481,1.074198736777136,-0.6895054182711303,-1.016075390626568,0.1852627388759131,-0.6776460719297047,-1.211322177124046,-0.7089679650142525,-0.1809008912607901,-0.6657179765328878,-0.5345368830225519,-0.0490469361620806,0.3722742274906442,1.19640648649779,-0.3264725870858625,-0.1527590575224781,-0.597393033750207,0.7264814108862445,0.8652078849122451,1.2952149576101084,-0.2863734654006089,-0.6492503391459578,0.6183637933268274,0.2274728436067303
3,3,-0.1341096330949568,-0.2367435427335946,0.6912958841326362,-0.1159059851940333,-0.6544882109825821,-0.1477189302792809,0.0163289829538674,1.7829566459053012,-0.448937909785694,-0.5091996357986762,-0.1201239849878374,-0.7088536120671503,-0.7542126732890794,-0.4713845759594228,-0.1809003252488796,-0.9965328330044844,-0.3509063258758885,-0.1222244294217991,0.366042562838327,1.149109349199957,-0.2838718685751155,-0.2578741275574461,-0.3833631670309098,0.7011486964036796,0.1699346586967208,-0.1451779403035506,-2.361116355013935,-0.2937222802384781,0.5322001030822924,-0.9420051876419444
3,4,-0.1341096517442386,-0.2367644635322441,0.6845556456468757,-0.2818597294637854,-0.4342309088159081,-0.2391357897201823,-0.1428302598159251,0.9547824275948582,-0.6458068259057982,-0.4981528884176836,0.6503287954788792,-0.3750686175535993,-0.7643790296346675,-0.6863189648903489,-0.180902962682391,-0.3554187700750336,-0.5973950352766034,-0.1789981195390597,0.4750966942538921,1.0269511800201243,-0.5147043332621221,-0.1007020704575415,-0.618852492682485,0.7559156124755099,0.2591280325228673,0.1821840819495537,-0.232964242499672,-0.1625717315590207,0.1533113999148651,0.4736787449222498
3,5,-0.134109637424036,-0.2367657568316091,0.6797411895856179,-0.3604946616683853,-0.0106127550597289,-0.4053633579315213,-0.2374552555173477,0.1796821244765293,-0.7796056087151139,-0.0142203781503157,0.6243809039087568,0.0509821478010977,-0.0101860014786232,-0.8037239859407908,-0.1809033789720756,0.0061695614171765,-0.863659343139268,-0.2165313191236385,0.6838574601065397,1.0682970218963757,-0.9575975174573564,-0.2474687973923685,-0.8108581778660244,-0.2351966836613939,-0.3543483435496534,-0.6689571759085177,0.5106564763518373,-0.2574475447219719,-0.164055436129785,1.704708251499813
4,1,-0.1341096262813449,-0.236759153350601,0.5911551980584786,-0.1159059851940333,0.8239512145197515,-0.0646051461736113,-0.3015163776072105,-1.0929861335679645,-0.6349948030525193,0.1544549568594689,0.7321644535077273,0.3372774073228823,0.0986316645908203,-0.6627455157817963,-0.1809024478705012,0.6233486993305943,-0.7273489680265507,-0.1282658565157922,0.4252433770353475,0.6502968250489726,-0.7775087657650426,0.0026838339231715,-0.7120317222568494,-0.0629342251799557,0.2900193961407035,0.6404909131038998,0.7242933679555863,-0.2587844514363393,-0.4767915940039036,-1.003556662970816
4,2,-0.1341095365446699,-0.2367044948724893,0.7128004545395865,0.0500913966629579,0.0180508664551123,0.0600655299848929,-0.1429248848116268,0.5943220869150058,-0.5268745745197401,-0.6098949869254242,0.5006294210358643,-0.263806952715749,-0.9466203804222488,-0.5592072295010911,-0.1808962122658248,-0.3297742075578556,-0.5098173849451174,0.1564382499085474,0.3037259163151479,1.1016555988647143,-0.336758474855057,-0.1513939267428033,-0.5697216261796386,1.407569534546049,0.4153252091257293,1.2952149576101084,-0.3438910900631571,0.0084632007657355,0.2532017433077614,-1.4344169902729664
4,3,-0.1341096860548407,-0.2367599290405767,0.6588785466535019,-0.2469496596726201,0.1245588495576271,-0.2225296390497188,-0.3251726265325661,0.0403630970972022,-0.6881539154144707,0.0197696137912025,0.4487336378956192,0.0441978999451289,-0.1961926694312372,-0.7112790874758762,-0.180902293041978,0.1779881302822694,-0.6433026745632693,-0.1757583541688519,0.4688650296015749,1.026011501795664,-0.6184203682681668,-0.1250620708148516,-0.6871839277036857,0.3756836312895892,0.2547771362386651,0.0512392730483119,0.3545372094106366,-0.448803459105115,0.1496730099237331,-0.2649389590242915
4,4,-0.1341095580433173,-0.2367587472325363,0.676210588474029,-0.0590898466089116,0.2896009650167651,-0.0313513294560083,-0.1618498839519113,-0.5489785028486857,-0.6615743592334945,-0.2372797002665297,0.3589140132298102,-0.0114329324737961,-0.5335650874181648,-0.708505740521929,-0.1808999188280291,0.221583886561472,-0.6899165852235777,0.1550879995898036,0.3598108981860098,1.003145998333798,-0.5699909800215428,-0.123727276274725,-0.7013019927907104,0.7764230480090138,0.4679710541645769,1.2952149576101084,0.7530521802868592,-0.3522787943277772,0.1147775422815124,1.2122964488687913
4,5,-0.1341096293141462,-0.2367644635322441,0.6839137181720414,-0.0896797952634202,1.1658026163756998,0.0018609718849185,-0.2919592530413673,-1.011163847646771,-0.6268857859125617,-0.1769474645703347,0.4227857463254929,0.1147540776471817,-0.4262535482147335,-0.6632077402741198,-0.1809003108018959,0.7156691243924336,-0.6595469161570126,-0.0433805230047759,0.3847375567952786,0.9516203090258942,-0.6763642027012962,-0.0291237132432538,-0.6595125201331161,0.5387780597678141,0.7155370527356872,0.575018508653279,0.6832093503394807,-0.3048631695248746,-0.0279465741888018,1.0891934982110314
6,1,-0.1339235274324322,-0.2295555988157266,0.646039997156815,0.8800346683606743,-0.5172045500430794,0.7499265442126205,-0.0945715120082,1.4755702204175776,-0.162419304173827,-0.7186629611382835,-0.4374866588070289,-1.124049580852299,-0.8814803934671838,-0.1640052885635821,-0.1798633025719185,-1.108514089329497,-0.0620413340567107,-0.2326224148565385,0.2351776051396516,0.8822407334532454,0.0471622861301287,-0.2998746512121109,-0.086319077599905,0.2871397625743401,0.3648548122289836,1.0333253398076252,-2.2953819268281666,-0.3907817077015628,1.230770981379636,-0.5111448603399136
6,2,-0.1340160449457431,-0.2301915555537501,0.6218072349818183,0.8538521160173006,-0.3554813802330286,0.733278878165481,-0.2479586300402055,0.6971527975997487,-0.2822525574643249,-0.5406403783445806,-0.0103444437296308,-0.9612276323091032,-0.5983285426567267,-0.2661569013673116,-0.180013935191365,-0.8212949891371011,-0.2823980026327093,-0.2306879973358016,0.4532858679707749,0.7375302868863662,-0.2357853432541305,-0.2829166933045937,-0.2811483758008491,-0.2050386902297696,0.2626087495502293,1.1642701487088667,-1.748964492533973,-0.2623049724508405,1.0299980064144427,-1.2497625642863353
6,3,-0.1335180169832371,-0.229880904944059,0.6314361471043335,0.8800346683606743,-0.3135419761218399,0.7499265442126205,-0.1816265080535083,0.9415139487968236,-0.3827142698093664,-0.6098949869254242,-0.0702241935068362,-0.9530865348819442,-0.6732583542408769,-0.3941930857412195,-0.1797706705358288,-0.993113558002194,-0.2379029060933254,-0.2318734312266331,0.4034325507522373,0.882240733453245,-0.1114118169782868,-0.3241739790903242,-0.3099492285783794,-0.1456877591563324,0.2304121170471326,1.0333253398076252,-2.061203026416365,-0.2728665354943441,1.0693587708639618,-0.3264904343531629
6,4,-0.1339475843353357,-0.2272549063939768,0.6738033604434002,0.92371589318687,-0.771556475695828,0.7873111409095012,-0.1269332605380863,1.477781633550583,-0.1871968565459228,-0.7339584575119661,-0.0861921267807538,-1.1009831381420123,-0.8035383281510075,-0.1811075947795914,-0.179312944921178,-1.1709158581212948,-0.1114803302115829,-0.2312214317091396,0.3380000719028926,0.89978139364317,-0.0129244415882493,-0.3596977156014202,-0.1738510811394588,-0.1517193578426577,0.2826228724575599,1.4261597665113503,-2.509018818431924,-0.2169838348337804,1.2282902609311368,-0.7573507616553135
6,5,-0.1340264050090102,-0.2324276310113484,0.5035320977435908,0.7752171838127007,-0.0060869200837012,0.6834189107774146,-0.1429248848116263,0.7225840486293081,0.0533706519395135,-0.2976119359627246,-0.2338955095645289,-0.7346337539198231,-0.4070504306730669,0.0560135697829137,-0.1804620147811561,-0.5477529889538688,-0.0217838657591724,-0.2324509848866403,0.3909692214475959,0.4171000123454198,-0.0372677093086763,-0.2226385853220593,-0.0004812418707928,0.0446694953840805,0.1812469890356469,0.6404909131038998,-1.5106771903605518,-0.1931868953180377,0.6869970590686357,-1.557519940930726
7,1,-0.1341096257575345,-0.2367556671542493,0.7158496100450497,-0.2469496596726201,-1.567499986813207,-0.2973403478201565,0.3299162187083813,1.2787544515801166,0.1547333661889948,-0.7615753259644505,-0.1660317931503619,-0.8947420033206327,-0.9161213113854842,0.1803519582182244,-0.180902179801871,-1.0281611267756705,0.1992790741904655,-0.2307549159382644,0.2009034495519,0.5320539818043908,0.2697660406017798,-0.1877670779612525,0.2062072310032522,0.255534185457998,0.4418656764593632,-0.538012367007276,0.2230683530390987,0.0528485036827385,1.2737701358202869,0.6583331709088809
7,2,-0.1341095532067331,-0.2367599290405767,0.7128004545395865,-0.2906308844988157,-1.2832775503186764,-0.3388972398729914,0.5104607105066953,0.0735342940922814,0.068687684314991,-0.6689525979238122,-0.1161320016693568,-0.7780529401980099,-0.7496942926910402,0.0906804067072569,-0.1809029884984025,-0.8554877391600052,0.1018136246280047,-0.2305109545572443,0.3224209102720995,0.2924360345670259,0.217393728710298,-0.1776802783114322,0.1073807753940784,-0.1953881323316498,0.3278721938132635,-0.538012367007276,1.1433503476398617,0.3046771651124408,1.1421265706866015,0.9660905475532716
7,3,-0.1341095758508336,-0.2367606697178042,0.711516599589918,-0.2906308844988157,-1.170131675917988,-0.3222495738258517,0.5654378330092217,-0.0425648953904911,0.1213962957247215,-0.6893465930887233,-0.1161320016693568,-0.5908076993733311,-0.5264109848046027,0.1276583660932238,-0.1809031478522768,-0.6563149702765892,0.1929226318276954,-0.2308128279407858,0.3535792335336926,-0.5302522509479264,0.2179080230987576,-0.0768729542923273,0.1598999775178104,-1.0108602747227728,0.2325875651892344,-0.538012367007276,0.744835376763639,1.3881954935502014,1.0205712687101465,1.0891934982110314
7,4,-0.1341096288718627,-0.2367649999684395,0.704134433629323,-0.3692221791161766,-0.9444433717800802,-0.4220110239786608,0.2866725956728312,1.0941014549741803,-0.2754950431810269,-0.5699567463941401,0.5445412375391487,-0.5989487968004931,-0.5320589605521517,-0.2606102074594174,-0.1809034458527556,-0.7281197453246876,-0.191288995433017,-0.2301668328232533,0.500023352863161,-0.0236090749264394,-0.1216977047474814,-0.2516855346895866,-0.2246761154527481,-0.5090312640205438,0.0367972324001312,-0.6689571759085177,-0.4671431429114737,0.5926023078300676,0.90248897536159,-1.3113140396152068
7,5,-0.13410956922881,-0.2367633135636555,0.706381179791243,-0.3430396267728027,-1.2362088665679904,-0.3887572072610579,0.2210974736517453,0.9824250917574178,-0.159265797508287,-0.6285894824932592,0.1134070391432656,-0.7834803384827824,-0.7225840091028048,-0.1362718190241077,-0.1809032219876145,-0.9016479516909274,-0.0641601481776351,-0.2287860383829693,0.4065483830783958,0.4733240927756247,0.0120188362520471,-0.2425846628250871,-0.1235907694296493,-0.1092569030909304,0.2621736599218091,-0.6689571759085177,0.3298867988409726,0.1219665808155413,1.0776278390256255,0.2274728436067303
8,1,-0.1340443638087501,-0.2320076328199278,0.7039739517606145,0.7883084599843877,0.0168439771281718,0.6834189107774146,-0.3640634997658508,0.3322696306538911,-1.014767105773911,-0.0749774887457797,0.815996103195812,0.0252020059484248,-0.1231455164296033,-1.0625697016425506,-0.1804562609569732,-0.1254725261710041,-1.0042073464938293,-0.1453703035174558,0.7399424419774016,1.0286739234316349,-0.9839122470002124,-0.2662924340321081,-1.014158315119184,-0.0851305083456314,-0.238614502389873,-0.6689571759085177,-0.2617230548309461,-0.3244711346689321,0.0975778805052521,0.165921368277859
8,2,-0.1340732623016249,-0.2306298562547195,0.7128004545395865,0.836353443534479,-0.0987156759263983,0.7249758028302491,-0.2828752534540305,0.7524381259248775,-0.9206124067599476,-0.1777972143688725,0.915795686157822,-0.191893925442503,-0.2210437627204529,-0.9567202929002238,-0.180302414953932,-0.4263687263725595,-0.8678969713811135,-0.1364159157496776,0.6838574601065397,1.0808260648891792,-0.8017663177540594,-0.2915018490967714,-0.9029079622334284,-0.1177011412517854,-0.177701954411041,-0.472539962556655,-0.8286824979332008,-0.3291057446120728,0.279001235972152,1.0891934982110314
8,3,-0.1340237125989553,-0.229880904944059,0.7137633457518382,0.8582158747411961,-0.0911726176330192,0.7249758028302491,-0.2930947529897842,0.6551359480726495,-0.8998893629578316,-0.1952170852389007,1.1453347269704484,-0.1593295357338645,-0.2387407533961072,-0.9414668846535124,-0.1802369469338061,-0.3708055075853404,-0.824108146215369,-0.1459255364732606,0.6589308014972708,1.0729954130186767,-0.8261953012058966,-0.3254481011513541,-0.870154051231529,-0.1167360854619735,-0.3034428570244871,-0.6689571759085177,-0.910850533165412,-0.2708611754227929,0.2393097087961666,-0.4495933850109226
8,4,-0.1340716897921493,-0.2315470715076578,0.705257806710283,0.8101708911911049,-0.0597934951325616,0.6834189107774146,-0.3691732495337279,0.3101554993238366,-0.9818805362618566,-0.0758272385443175,1.0415431606899583,-0.0494247204672073,-0.0700545444026426,-1.0269784157335582,-0.1804175035264856,-0.2066803074754027,-0.9646561495699334,-0.175990567810818,0.7305949449989257,1.0006401897352373,-0.9733692120367882,-0.3111445642043159,-0.9938283013938676,-0.263907093408301,-0.3674010324022603,-0.538012367007276,-0.5534195799052948,-0.2935440260098957,0.0742591082893607,3.2434951347217678
8,5,-0.134038026379252,-0.2315470715076578,0.7067021435286606,0.8101708911911049,0.0002492488827372,0.6834189107774146,-0.3651989997142678,0.5235568666588373,-0.956201981985321,-0.1433823475280853,0.9636994859795904,-0.0684206144639144,-0.1581629660644072,-1.002018293148032,-0.1803999797664143,-0.2639531637637671,-0.9095669824259336,-0.1712671065082427,0.7212474480204499,1.0562378180158023,-0.9197111641741564,-0.2883317120639708,-0.9294499245970336,-0.2236160141836504,-0.2695058660077092,-0.6689571759085177,-0.8903085243573591,-0.3295959437406743,0.2632900064649914,0.104369892948851
9,1,-0.134087135343344,-0.2333228400278438,-0.1176932160273449,0.7489909938820876,0.8369252747843637,0.691721986112646,-0.5690212404551319,-1.011163847646771,-0.8480817534525418,0.1497813329675101,1.1872505518144925,-0.0317856760416934,1.1397418607223553,-0.7288436181842101,-0.1806071977259656,0.8233762869645832,-1.0529400712750605,-0.2336986817944576,0.9518190401562076,-0.0433423176401046,-1.222544843245526,0.1050838105185639,-0.9486504931153878,-1.5778305512373114,-0.2355688749909313,-0.538012367007276,0.6832093503394807,0.4247759516197931,-1.2109194653964006,-1.1266596136286953
9,2,-0.1340986249436717,-0.2333228400278438,-0.0770913032440729,0.7402634764342964,0.9690796560843684,0.6834189107774146,-0.5803762399393027,-1.011163847646771,-0.9170083991421886,0.1778230763192627,1.0036193191643945,-0.0263582777569208,1.106983601386571,-0.8480975372039489,-0.1806141054860714,0.8644075869920678,-1.1256860227600851,-0.2336532572034491,0.9455873755038904,0.0039548196577281,-1.2841744541292828,0.1050534742790156,-1.0169819281365886,-1.5278889141145415,-0.2412250401603946,-0.538012367007276,0.6832093503394807,0.3828416443457977,-1.2162116690198652,0.9045390722244004
9,3,-0.1340953422114942,-0.2331599134425542,-0.1448146518390957,0.7489909938820876,0.8106754319234041,0.691721986112646,-0.560504990842004,-1.011163847646771,-0.8638492867802382,0.1710250779309591,1.5605009920924091,-0.0657069153215281,1.1529204707999696,-0.7477948223695164,-0.1806061406989609,0.8379082057243172,-1.0479961716595738,-0.2337370142318892,0.917544884568463,-0.0596300735307493,-1.238487969287777,0.0987435364529627,-0.956556609564122,-1.5768654954474997,-0.202066973602574,-0.4070675581060341,0.6832093503394807,0.42490964229123,-1.1998389140597712,0.9660905475532716
9,4,-0.134097821016956,-0.2333228400278438,-0.0514142042506991,0.7402634764342964,0.8785629565638173,0.6834189107774146,-0.5694943654336392,-1.011163847646771,-0.8791663191557156,0.1642270795426555,1.0036193191643945,-0.0114329324737931,1.1137611722836291,-0.7662838020625004,-0.180616057628006,0.8233762869645832,-1.0776595693524964,-0.2338724613121666,0.942471543177732,-0.0240789140386695,-1.2552882526441276,0.0940262512031971,-0.9548624417536794,-1.5558755320190891,-0.2503619223572184,-0.538012367007276,0.6832093503394807,0.4142589521334354,-1.1636203955116848,1.8278112021575728
9,5,-0.134102189683562,-0.2331599134425542,-0.0876831065788394,0.7489909938820876,0.9241230286558284,0.691721986112646,-0.5746987401972171,-1.011163847646771,-0.9111518867633293,0.1510559576653172,1.6243727251880966,-0.0114329324737961,1.1077366648195774,-0.81990184317215,-0.1806087296527954,0.8242311057151557,-1.1376926361119828,-0.2335439162099582,0.9611665371346836,-0.0066948668861546,-1.3148606859740464,0.1311426402905804,-1.0390061096723475,-1.5751766478153288,-0.1938002706625896,-0.538012367007276,0.6832093503394807,0.4135013716619602,-1.193058278167207,0.4121272695933785
10,1,-0.1254661275033102,0.065361549852547,0.6957893764564764,1.5877054206148349,-2.0116352591273774,1.4979506011636463,0.4539695880729462,1.1914036328264086,0.6610964364841821,-1.0275470129068314,-0.696965574508255,-1.04942285443667,-1.1766812592057452,0.6573676342971829,-0.1411205981015213,-1.3162350457186371,0.6866063220027679,-0.2118223902093743,-0.2508922377411466,0.6487306946748723,0.7830318402845867,-0.1033716595377947,0.6579853137880508,0.2017323251759802,0.7964637236218489,0.5095461042026581,0.3874044235035208,-0.4134199947315202,1.4065713704966047,-0.0802845330376604
10,2,-0.1041904552057919,0.0325448259802651,0.6973941951435625,1.5789342655798044,-2.0445229932865105,1.4937783058076926,0.664983328487118,0.772340844121927,0.7737216745391611,-0.9192039135932408,-0.393574842303745,-0.9449454374547852,-1.1107882088176744,0.7992705534408264,-0.1459643256263943,-1.2102375206476346,0.7720651582133328,-0.2136984171159986,-0.2540080700673052,0.517645582362667,0.7533741972167426,-0.0604913849362284,0.7873067899851989,0.5920973921549261,0.8195234739281209,0.6404909131038998,1.3487704357203891,-0.3855232079583839,1.3802757337425144,-1.6190714162595976
10,3,-0.1318732800051907,-0.0462280894457305,0.7057392523164088,1.5265255233058177,-1.274527602698356,1.4646967844460437,2.236420632100641,-1.3351358716320345,0.910223463061797,-0.9098566658093232,-0.507346366880436,-0.5853803010885585,-0.9323121751951255,0.9176000234759172,-0.1584817102067951,-0.8024889766245057,0.9564019867336372,-0.1958123538759464,-0.2010389205226019,-0.3595440401709802,0.942377384975692,0.0808148188798989,0.9352641120972216,-0.5999877722103231,0.7542600296650867,0.1167116774989328,1.0858327229773137,1.718277761327552,1.254089753595527,-1.003556662970816
10,4,-0.1303138628246851,0.1265402917198852,0.6917773297387619,1.6226154904060002,-2.1996082717983887,1.585215922936932,-0.2422811302981203,1.444610436555508,0.6020808117433735,-1.2008959718085743,-0.617125908138647,-1.1091242355691744,-1.3476266584982286,0.6139185320186739,-0.1311860869866356,-1.5829384958972903,0.5354642480435909,-0.209998575476323,-0.3287880458951187,0.6714395850993283,0.6317435743460172,0.0802687665680288,0.5676296972310911,0.2466074194022371,0.9008852344427036,0.2476564864001746,-0.5452027763820735,-0.576789995227236,1.4100443791245034,-0.8189022369841847
10,5,-0.1325189964603743,-0.0462280894457305,0.7081464803470376,1.5090704884102348,-1.3499581856321492,1.439746043063672,2.1381052615668628,-0.8784790596664589,0.818321268808933,-0.8907372953422192,-0.2857912927047739,-0.5962350976581038,-0.9597989904998632,0.8228440025493802,-0.16071680015092,-0.782828145361334,0.9592270722282008,-0.2099811714184653,-0.1543014356302159,-1.2700922396729668,0.9705778606095667,0.107935417036107,0.8900863038187418,-0.3625840479165752,0.5362801258265529,-0.0142331314023088,0.9543638666057768,3.237182043077681,1.2053022514417118,0.2274728436067303
