f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.lda_mda_10,ela_level.lda_qda_10,ela_level.qda_mda_10,ela_distr.skewness,ela_meta.lin_simple.intercept,disp.ratio_mean_02,ela_level.mmce_qda_25,ela_meta.lin_w_interact.adj_r2,disp.diff_median_02,disp.ratio_median_02,ela_distr.number_of_peaks,ela_level.mmce_qda_10,pca.expl_var_PC1.cor_init,ela_meta.quad_simple.adj_r2,disp.ratio_median_05,ela_level.mmce_mda_50,ela_distr.kurtosis,disp.diff_mean_02,nbc.nn_nb.cor,disp.diff_mean_25,ela_meta.lin_simple.adj_r2,nbc.dist_ratio.coeff_var,nbc.nn_nb.sd_ratio,ela_level.mmce_mda_25,ela_level.mmce_lda_25,ela_level.lda_qda_25
3,1,-0.1341096717938314,-0.2367695402273478,0.619679503689574,-0.461469299527872,0.836236990137501,0.0344942258421325,-0.1319365562368471,-0.1556664352806194,-0.1809047103967209,-0.80590832123164,-0.0808144502269038,-0.4615140926294345,-0.7714686367080346,-0.7722736679084522,-0.5160658607860316,-0.0058425026623262,0.2056075381785851,0.9372423649948932,-0.7706355051482988,-0.3254606516144212,-0.2761553237362934,-0.8052021891284195,0.3791044248993982,-0.8181093363822796,-0.0351520133239803,-0.6826792277022128,0.4523620666274963,-0.0663499710913079,0.2773183208234047,0.0954770586076492
3,2,-0.1341096724970011,-0.2367633312147609,0.663362483769201,-0.2423312709059178,0.9981018044929976,0.4284006047022255,-0.4663179150203347,-0.0979853579951965,-0.1809009233925099,-0.7432655922353969,-0.5410398583767511,0.5413277307880441,-0.724216330334681,-0.724696414326246,1.3040130786783952,-0.42632858003207,1.0061390922225188,1.096048485070935,-0.6297938266768275,-1.1153438174210784,-0.2930073001994934,-0.7429489168007093,0.0464522028714257,-0.3586599850680204,1.0267349890670752,-0.4313624735966379,0.1893044443701652,-0.657093461213249,-0.8016985055995224,-0.2477272389628881
3,3,-0.1341096344280082,-0.2367435603846217,0.6541493461524069,-0.1196490019351455,1.6944464085324182,0.6282838868598856,-0.5816734913031685,-0.2043530710308486,-0.1809003573805961,-0.5065129252937186,-0.8518727256612029,0.4588134240918174,-0.4857973204074527,-0.4850147783555073,-0.1260489451865115,-1.1849833545457225,0.9477669997401494,1.050022143167898,-0.4171285034071576,-0.6746645144388717,-0.2927478479371822,-0.5069537430817612,-0.1149819637009725,-0.3166227377183914,0.9396923835916736,-0.3962321746356436,-0.115603254155378,-0.986298005901538,-0.9977473325917602,0.0209072286677234
3,4,-0.13410965307729,-0.236764481183354,0.6474777637402458,-0.2861588766303086,0.8807769726111637,0.2003629532922755,-0.3629473336759772,-0.0453080143965877,-0.1809029948141224,-0.7206957854646926,-0.2494834479781568,0.0959722021320193,-0.6807484526903308,-0.6811587388783776,0.1989651511464218,-0.2728177898812083,0.6538218197396424,0.9311461607693252,-0.6511164712262932,-0.684465454455774,-0.2717805169728553,-0.7206221006738319,0.4035641471073374,-0.5444020276832842,0.560868539422836,-0.5178370556544756,0.6536410048698483,-0.3446152444306004,-0.3811662889215159,-0.2052667975523354
3,5,-0.1341096387570874,-0.2367657744827241,0.642712347731559,-0.3650573236985926,0.1192519064151596,-0.2323990030426978,0.0577259886645391,-0.1938237418616628,-0.1809034111038093,-0.8376902940312035,0.0902641046350811,-0.2079528545859437,-0.8154316732515072,-0.8144648173115413,-0.6460714993192049,0.272256754857343,0.4140792970441931,0.971381108658073,-0.8418980277215127,0.0426190956870264,-0.2846717062401348,-0.8382560586061579,0.8193794246423033,-0.981437152543516,0.235483281666392,-0.7286188494204359,0.6277338147990505,0.342684774964811,0.3326908902792277,-0.0336646487670666
4,1,-0.1341096276143963,-0.2367591710016899,0.5550286931717263,-0.1196490019351455,-1.1311266259551604,-0.9548579534034948,0.8864883886601711,0.0593099267363133,-0.1809024800022297,-0.6972047620911024,0.67016418261796,-0.5074433612319407,-0.6702440103303862,-0.6703865305201414,0.6539848860125286,1.010888382829584,0.1430660105189027,0.5646118817070586,-0.743701638348973,0.1475254536457224,-0.2592088128051769,-0.6973134864436555,0.5894580358876755,-0.8037303986570546,-0.0613795403975478,-0.4394694656645594,0.735348296631595,0.83991288634158,0.8026094526881016,-0.2319542060010909
4,2,-0.1341095378777212,-0.2367045125233619,0.6754348709912068,0.0469046565819202,0.5266297948937619,-0.1955817509435487,0.0861903516434203,-0.0966039591246036,-0.1808962443975182,-0.5940285025678796,-0.2253878768708349,0.1916317822558593,-0.5627591607281244,-0.562664446937788,1.3040130786783952,-0.06146235416626,0.7017703242787315,1.0038433961592217,-0.602298837652517,-0.8601563792032106,-0.2826416302940725,-0.5939701453482393,0.2396840083141454,-0.3688098234622972,0.6565990132413569,-0.3340785687815761,0.5041764467690917,-0.3575401341758683,-0.3654524516435122,-0.2445585493053843
4,3,-0.1341096873878921,-0.2367599466916687,0.6220622116939174,-0.2511318191083179,-0.0176270641136497,-0.3358440158610662,0.1919579319754728,-0.0699583097985008,-0.1809023251737056,-0.7455686337426125,0.2517044310541375,0.0924879127897602,-0.7226954851445209,-0.7233498882814667,0.0689595126132484,0.3078534598198604,0.7142786298106677,0.93023173013549,-0.7190122604495919,-0.136701806844448,-0.2796627595057818,-0.7454215935053147,0.3399688693666958,-0.6467462314922411,0.5559508780965423,-0.5016230715186263,0.4523620666274963,0.2461282456913406,0.1022212768685054,-0.3449708037853979
4,4,-0.1341095593763686,-0.2367587648836236,0.639217709325189,-0.0626424658181055,-0.5966468362712365,-0.553053063712443,0.3558527377591354,-0.0686076086805878,-0.1808999509597433,-0.742804983933955,0.2926669019365846,0.0590704104617297,-0.696169115548701,-0.6968682094008036,1.3040130786783952,0.6304485985426768,0.6183816207324883,0.9079805847121674,-0.73304031607424,-0.4619478162942481,-0.2806902180658385,-0.743021642586139,0.3448608138082837,-0.5989574090525217,0.521527248812485,-0.3935298439463412,0.3626833317670423,0.4095900865873729,0.5092844901653656,-0.1128818902046649
4,5,-0.1341096306471975,-0.236764481183354,0.6468423749390877,-0.0933349249717499,-1.0507373892953824,-1.1032735198239376,1.2259633702925112,0.0271233330514991,-0.1809003429336124,-0.6976653703925443,0.7569082386043171,-0.0776087578277971,-0.6630288378003233,-0.6623073742514658,0.5889820667459419,1.2378173769656335,0.5370776347749021,0.857839304956872,-0.6915172714252802,-0.3584934494491665,-0.2684103976932603,-0.6979316556198066,0.6237016469787899,-0.7039236544466666,0.3738334869794595,-0.4124461587714869,0.4264548765566948,1.176720307350613,1.1894691609132444,-0.0986579944087584
5,1,-0.1341096845527936,-0.2367754002625037,0.6868718694120547,-0.8559177510473895,1.377234826037082,0.9165795321898956,-0.864219746977746,-0.4991896366443901,-0.1809046973231495,0.5713105000827966,-1.738589742410647,1.4158843556950746,0.574550093569452,0.5747012188859024,-0.6460714993192049,-2.1460943885336987,1.5481656652730995,1.1749943297920389,0.6069195571921815,-1.3338684800201626,-0.3015223026381097,0.5711333001261543,0.3473067860290774,0.7689024785495037,1.9404364634924756,0.5576905586898124,-0.5859183969790919,-2.032453787636148,-2.728514267069035,-1.4979513471624974
5,2,-0.1341096845527936,-0.2367754002625037,0.6868718694120547,-0.8559177510473895,1.179520757495465,0.7550422461631824,-0.826467012921546,-0.496304047892485,-0.1809036133247531,0.4492493002004127,-1.736180185299914,1.4158843556950746,0.4527410043854472,0.452167348810974,-0.6460714993192049,-2.168342329135272,1.579436429102941,1.1749943297920389,0.5171400011944312,-1.3164445866567809,-0.3015036717575714,0.4491721579607687,0.2616977583012903,0.7787985709839235,1.9404364634924756,0.5549882280005107,-0.7692615882493572,-2.0468992526455647,-2.728514267069035,-1.5144989487072402
5,3,-0.1341096845527936,-0.2367754002625037,0.6868718694120547,-0.8559177510473895,1.3913572595043409,0.6980965309786862,-0.845343379949646,-0.5015840613534178,-0.1809045736052327,0.5077465544836677,-1.7080686856747054,1.4158843556950746,0.533098220014384,0.5329589114977408,-0.6460714993192049,-2.1616679469548,1.525233771797883,1.1749943297920389,0.5878414015426592,-1.3298755044577215,-0.3010848219617658,0.507898229695145,0.0586820639753953,0.779728972836732,1.9404364634924756,0.5468812359325891,-0.6337470555713336,-2.031693500004072,-2.7142969857222696,-1.526047062125699
5,4,-0.1341096845527936,-0.2367754002625037,0.6868718694120547,-0.8559177510473895,0.700444360644632,0.908935812030903,-0.9556053333836272,-0.5027505759552519,-0.1809031477855741,0.4925464805360508,-1.7209196569319454,1.4158843556950746,0.4981541491334908,0.4979492343334745,-0.6460714993192049,-2.1727919172555867,1.5961141698121888,1.1749943297920389,0.578302323717898,-1.3298755044577215,-0.301551284007836,0.4927712663257949,-0.0831843248306517,0.7875950975922966,1.9404364634924756,0.549583566621896,-0.8908260955046351,-2.030933212371997,-2.741234992484562,-1.561888462918355
5,5,-0.1341096845527936,-0.2367754002625037,0.6868718694120547,-0.8559177510473895,0.4701400610247258,0.7658708497217557,-0.9202495983151222,-0.5045003478580028,-0.1809047433425643,0.4943889137418224,-1.7289515139677194,1.4158843556950746,0.5175714516776309,0.5172494409753128,-0.6460714993192049,-2.2150630043985764,1.6002836049895015,1.1749943297920389,0.5951359904674768,-1.3287865111225097,-0.3013249533109262,0.4946621367469637,-0.2348346025198741,0.8132234395378453,1.9404364634924756,0.549583566621896,-0.8908260955046351,-2.033214075268221,-2.728514267069035,-1.52576540082281
6,1,-0.1339235287654509,-0.2295556164383075,0.6093544356707532,0.8796291653453457,1.3924436005402814,0.4675109728490716,-0.4453441738780009,-0.2468541096160898,-0.1798633346977981,-0.2002084048341536,-0.9570900528298432,1.127796977805562,-0.2000198986284869,-0.1995512568622691,1.0440018016120487,-1.11156515056053,1.1541540410171005,0.7903238431587081,-0.1219782130645538,-0.7973577635393542,-0.2885772908270528,-0.2003418317107028,-0.2715241858317828,0.0100328946040813,1.31113973577107,-0.2340923332772081,-0.4324681173289816,-1.148999559165496,-1.276106735802113,-0.1584406059469995
6,2,-0.134016046278778,-0.2301915731788477,0.5853685084270306,0.853358872203853,0.627659511236456,0.1181929615831031,-0.2847452417024196,-0.2296940658680581,-0.1800139673180924,-0.3020028394530457,-0.6872196564278369,0.935527556828174,-0.3189287714033486,-0.3189432328327116,1.1740074401452218,-0.8023187761986581,0.96861417562671,0.6495015255480908,-0.3155653806847026,-0.5243834341797007,-0.2852520236672722,-0.3021579313120977,0.0611280361961848,-0.2691722432251471,1.0208337954755224,-0.4448741270431741,-0.005995911548161,-0.6646963375339947,-0.839860681846103,-0.090841893253582
6,3,-0.1335180183161846,-0.2298809225679272,0.5948993404444037,0.8796291653453457,0.8677408801798451,0.1348817505969041,-0.2430973842912146,-0.2714430095126431,-0.1797707026611869,-0.4295913389527455,-0.8486599828468933,0.973221232439886,-0.4188447635476031,-0.4190350021613157,1.0440018016120487,-0.9625039485299874,1.0436640088183242,0.7903238431587077,-0.3441826141589849,-0.5966199920820557,-0.288871934752603,-0.4298280476337046,-0.144333630350499,-0.146443780641018,1.1818052428895416,-0.3989345053249506,-0.0657817347884631,-0.917111831382752,-1.0778130749130177,-0.1261903867661817
6,4,-0.1339475856683586,-0.2272549240074526,0.6368350013208456,0.9234567710697368,1.3946162826121669,0.6589861628318395,-0.6979279422063879,-0.3073900779007379,-0.1793129770439599,-0.2172509119875431,-1.0157226091909912,1.1254213259812944,-0.2244241586566412,-0.2242375676832256,1.4340187172115686,-1.289548675373118,1.1875095224355974,0.8073932149902978,-0.2089521579373735,-0.7222172234097688,-0.29420657688007,-0.2173596655012218,-0.0440487692979486,-0.0492590780158184,1.2981898942784966,-0.3232692460243475,-0.0817246209858731,-1.0843751104391577,-1.2274686680368632,0.0662546984328909
6,5,-0.1340264063420469,-0.2324276486452953,0.4682981218136307,0.7744604251355689,0.6526453550631431,-0.1048762717235018,0.0622203617664678,-0.1686976312932123,-0.1804620469104056,0.0190411466526922,-0.4302002312830705,0.6070540979261133,0.0153388539967756,0.015444068287513,0.6539848860125286,-0.5753897820626083,0.6496523845623295,0.3376806794102959,-0.0366876348666905,-0.339980562750573,-0.2762201868018712,0.0196173063210257,0.2029944250022367,-0.0732803622156066,0.5062824987009743,-0.3583995449853417,-0.2291963183119531,-0.5019947842700369,-0.5540184989795577,-0.1648484005877297
7,1,-0.1341096270905859,-0.2367556848053244,0.6784529677967083,-0.2511318191083179,1.1990748961424404,1.8478394382271783,-1.488338358398896,-0.133410564587734,-0.180902211933598,0.1429447797408477,-0.8815905966935663,1.168974942759533,0.1166695858528071,0.11643352164597,-0.5160658607860316,-0.9068840970260535,0.8914796248464345,0.4495460269494656,0.1686830994781628,-0.8307535591525033,-0.2744923451400969,0.1429966013022877,-0.0807383526098574,0.2296923138535529,0.9034656118213088,-0.1881527115589846,-0.1614390519729433,-0.7582117162791668,-0.418580187202479,0.7047808720827957
7,2,-0.1341095545397844,-0.2367599466916687,0.6754348709912068,-0.2949594248327088,0.0149631669646395,1.1103478382203615,-1.2060917275977805,-0.1232035618216865,-0.1809030206301341,0.0535867692609141,-0.7193470845709327,1.0429070192850678,0.0311839387686784,0.0307046967950135,-0.5160658607860316,-0.441902138453167,0.6142121855551766,0.2163662153214956,0.0704867101056244,-0.6703085410980261,-0.272587855129515,0.0539802399364966,-0.0489407137395366,0.1780127200293609,0.5315264935092826,-0.3043529311991965,-0.1116175326060244,-0.3499372578551226,0.3558875072134237,1.25275293685381
7,3,-0.134109577183885,-0.2367606873688991,0.6741640933888905,-0.2949594248327088,-0.0991026418093683,0.8626913050689967,-1.093732400049566,-0.021194929666572,-0.1809031799840093,0.0904354333763515,-0.5322048156373999,0.9265000798959576,0.0824682533205969,0.0832192125414114,-0.5160658607860316,-0.4752740493555273,-0.2488608961484395,-0.5842178046012013,0.1226710770293159,-0.4550508585045759,-0.2466440089636239,0.0904885842221396,-0.3057677969228979,0.1785202119490747,-0.4603657960041899,-0.3340785687815761,-0.1116175326060244,-0.143899309562914,0.723291988332465,1.1792393367997187
7,4,-0.134109630204914,-0.2367650176195515,0.6668571221755711,-0.3738140880790903,1.0176559431399683,0.7936430329660957,-0.8696129947000597,-0.1980907294841609,-0.1809034779844897,-0.2964755398357308,-0.5996724147379009,0.813419053060822,-0.3113952824381357,-0.3122106026088151,-0.6460714993192049,-0.6821798969501611,0.2118616909445538,-0.091187287858402,-0.2594531581861075,-0.4604958251806328,-0.2783965496617899,-0.2961580540141585,0.5283087303678276,-0.1565936190352947,-0.0326931826608333,-0.5043254022079332,0.5480193838119805,-0.3773076126098071,0.0730384362093554,0.7009080291680689
7,5,-0.1341095705618613,-0.2367633312147609,0.6690809829796247,-0.3475437949375973,0.9079354985097318,1.2102257816312003,-1.1593502473377235,-0.1888814036802083,-0.1809032541193473,-0.1725719067475763,-0.7627191125641136,0.9811400718541116,-0.196200101406689,-0.1964093627577831,-0.6460714993192049,-0.6465831919876434,0.6955161715127639,0.392394112334767,-0.1590122799136242,-0.6441727010529529,-0.2836214766038646,-0.1727060332474668,0.2837115082884358,-0.0246457199096977,0.6711880751760286,-0.3935298439463359,0.1175614564818017,-0.4829875934681725,-0.1514449534764128,0.8324438576173434
8,1,-0.13404436514179,-0.2320076504522125,0.6666982749752817,0.7875955717063156,0.2691669693752877,-0.2275579802753357,0.0849918521495729,-0.2128716973995048,-0.1804562930861903,-1.0956309428392574,-0.0334264937158378,0.0425992244801414,-1.0477319339252995,-1.0487603491031618,-0.6460714993192049,0.018630231999405,0.5704331161933992,0.9328226169313564,-1.0439020287164509,-0.0662802378341118,-0.289464672766766,-1.095341710099681,0.4769433137311549,-1.0074038224355404,0.4656298317369451,-0.782665463206581,0.8190484491680149,0.1222013616631854,-0.109541387401736,-0.2147024511991248
8,2,-0.1340732636346699,-0.2306298738815518,0.6754348709912068,0.8358015596209553,0.6819765630336017,-0.0955764121967275,-0.0297644743863371,-0.2383815298764534,-0.1803024470822832,-0.9901516418088212,-0.3161478613750806,0.216338561228242,-0.9550664828039028,-0.9549523679835278,-0.4510630415194449,-0.2972905245429436,0.7121939122220119,0.9835735171092088,-0.9333609503942218,-0.1606596602190984,-0.2899877174870635,-0.9901074985830964,0.8144874802007154,-0.8276671008702237,0.6497142873845456,-0.7421305028669722,0.9186914879018526,-0.260983604902398,-0.4088525736494277,-0.1403438672363658
8,3,-0.1340237139319915,-0.2298809225679272,0.6763879541929443,0.8577372543941016,0.5863785518706242,-0.0983791095883578,-0.0222738525497896,-0.2727323151251964,-0.1802369790617887,-0.9749515678612032,-0.2639407906425499,0.178328132039961,-0.9344820199975462,-0.93430563529691,-0.6460714993192049,-0.3440111998062435,0.6267204910871128,0.9759532618272488,-0.900815861345036,-0.1777205558040775,-0.2927471579045697,-0.974798720750172,1.1960591466445665,-0.8517729670566311,0.6095533865531454,-0.709702534595285,1.1478704769896826,-0.2108046211854764,-0.3976284041651392,-0.2021685232205538
8,4,-0.134071691125194,-0.2315470891381199,0.667969052577598,0.8095312664794619,0.2474401486564265,-0.15914668485235,0.0088871342902484,-0.258258324736651,-0.1804175356554846,-1.0601641036281495,-0.1097291355556917,0.0202680973320263,-1.014874604119277,-1.0159948820135287,-0.5160658607860316,-0.1460045284522394,0.5704331161933992,0.9055421030219402,-1.023701628616957,-0.0150975510791767,-0.2914498965930139,-1.0598878897027673,0.9270022023572352,-0.997000238081407,0.4335011110718251,-0.782665463206581,1.044241716706492,0.038569722134983,-0.1694036246512744,-0.2085763178612841
8,5,-0.1340380277122908,-0.2315470891381199,0.6693986773802041,0.8095312664794619,0.4571039685934119,-0.1876832401125898,0.0685124841091678,-0.2351736147214099,-0.1804000118953146,-1.035291255350231,-0.1635425776953772,0.2012927663412144,-0.9909655029902448,-0.9904108871627196,-0.6460714993192049,-0.2794921720616803,0.7643118519384139,0.9596459155238548,-0.9597336949685592,-0.1000390312256648,-0.2867604349582622,-1.035633840262006,0.6799590080570499,-0.94405191445793,0.62987972003516,-0.7664514790707374,0.9665201464940982,-0.0534250813460399,-0.2876315432191123,-0.2340666657727602
9,1,-0.1340871366763915,-0.2333228576653335,-0.1465993905072264,0.7481463481721733,-1.0507373892953824,-0.9395705130855094,0.899372258219033,0.1629301909071197,-0.1806072298560322,-0.7630717491974449,0.8581096372550706,-1.210477924426853,-0.882950125996067,-0.8826888035803662,-0.5160658607860316,0.9886404422280056,-1.20574626934158,-0.1103903311689406,-0.9788118506180816,1.1512143109322155,-0.1770480096964926,-0.7630939593646998,1.1422477577871,-1.242880073182761,-1.1878518282072623,-1.004256579729776,1.1897205532578945,1.3310586966617524,0.81533017810363,-0.3607438367471954
9,2,-0.1340986262767211,-0.2333228576653335,-0.1064110488339698,0.7393895837916759,-1.0507373892953824,-1.008109203844478,1.030607952795348,0.1628994931544398,-0.1806141376161769,-0.8819086909697263,0.8966625510267853,-1.2155459816519574,-0.9518125814668156,-0.9513616318641164,-0.5160658607860316,1.0887561749350907,-1.2036615517529234,-0.0643639892659033,-1.0467076398413802,1.1196335042110852,-0.175687265384584,-0.8816733525076101,0.7753519246680082,-1.303694521561802,-1.164902742017891,-1.0096612411083905,1.0063773619876333,1.345504161671169,0.8160784560692491,-0.3836288176069459
9,3,-0.134095343544543,-0.2331599310793991,-0.1734445673561606,0.7481463481721733,-1.0507373892953824,-0.9277227468390704,0.8733048942278473,0.1565143605970327,-0.1806061728290216,-0.7819566895566049,0.8717637942158861,-1.1998666796117916,-0.8992550011742972,-0.898398274102792,-0.3860602222528582,0.9730668838069088,-1.2807961025331986,-0.1262404621554173,-0.9866675617678852,1.163919233176348,-0.1844907014552377,-0.7817844862200986,1.3379255354506132,-1.2586123226938892,-1.179327881908353,-0.9718286114580889,1.5623855181224469,1.312051505859888,0.81533017810363,-0.3694753371367615
9,4,-0.1340978223500053,-0.2333228576653335,-0.0809954967876414,0.7393895837916759,-1.0507373892953824,-0.9627564642344544,0.940720490756776,0.1517408600553173,-0.1806160897581225,-0.8003810216143242,0.8581096372550706,-1.1651821629774854,-0.9138268202056008,-0.9136589026102926,-0.5160658607860316,1.0220123531303658,-1.2286781628167966,-0.0916445031753195,-0.9849841950929276,1.1261674642223527,-0.1840131988873672,-0.8005113759682125,0.7435542857976921,-1.2751903920712075,-1.1704760915210242,-1.0096612411083905,1.0063773619876333,1.3234558203410067,0.81533017810363,-0.3612367440272514
9,5,-0.134102191016612,-0.2331599310793991,-0.1168949640530802,0.7481463481721733,-1.0507373892953824,-0.9856876247114325,0.9859638466495242,0.1892995604591038,-0.1806087617828706,-0.8538115845817061,0.8589128229586479,-1.1933732312921268,-0.9450571993430796,-0.9455266856700718,-0.5160658607860316,1.057609058092888,-1.1244422833839969,-0.0747275364493686,-1.068591406615832,1.1203594997678927,-0.1700007066247269,-0.8536011993317971,1.8711474795836864,-1.333974872771394,-1.153756043011625,-1.015065902487005,1.6261570629121036,1.337901285350423,0.8168267340348682,-0.3612367440272514
