f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_distr.kurtosis,ic.eps.s,ela_level.qda_mda_10,nbc.nn_nb.mean_ratio,ela_level.qda_mda_50,ic.m0,nbc.dist_ratio.coeff_var,ela_meta.lin_simple.intercept,ela_meta.lin_simple.adj_r2,disp.diff_median_02,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,disp.diff_mean_10,pca.expl_var_PC1.cor_init,ela_level.mmce_qda_10,disp.diff_median_05,ela_level.mmce_lda_25,ela_level.lda_qda_10,ela_level.lda_qda_50,ela_level.qda_mda_25,disp.ratio_mean_02,ela_level.mmce_lda_10,nbc.nn_nb.cor,disp.ratio_median_10,ela_level.lda_mda_10,ela_level.mmce_mda_25
3,1,-0.1341096722454949,-0.2367694853444123,0.6031882726659062,-0.44869420716249,-0.2956213381909434,-0.4371104037669356,-0.1013171366186065,0.6636355533150906,0.3796828250374909,-0.0256129735354103,-0.698929039529693,-0.1809047218669889,-0.0950756037995015,-0.7405387592721225,-0.2162205473683125,0.1872248374190991,-0.8070125852796748,0.1416103071223411,0.0384589010109348,-0.7457463294523354,0.3209755254694529,0.0121883337031764,0.0307827218169111,-0.0698941665441671,-0.7801545494966158,0.6115783703746371,0.3469707250029089,-0.7806114469583738,0.815196420573192,-0.0128383209431969
3,2,-0.1341096729486646,-0.2367632763319018,0.654701129724439,-0.2312771026253965,-0.312459687348986,-0.0736504163401663,-0.4482777074655811,0.3362044920885392,0.7303074976878323,-0.5841584499031532,-0.3989312036036154,-0.1809009348627702,1.007913924543017,-0.688044813720031,-0.0490350376955344,-1.4600160699267626,-0.5646720870422997,0.9854250639058524,-0.3957770540398029,-0.5901434515104182,-0.7635709391093691,0.414259740900097,-0.6355445558826938,0.2029187551366326,-0.7104023248434597,0.2584834297749213,-0.012241702285467,-0.5221866426396607,0.9794531311390616,-0.6214155983327692
3,3,-0.1341096348796717,-0.2367435055020059,0.6438365998720939,-0.1095582760693655,-0.3122004448920445,-0.1397152937096324,-0.56797288647641,0.3285898162460621,0.7049349335056914,-0.620758295932948,-0.3569960222376047,-0.1809003688508553,0.9175021555479757,-0.4231782815593654,-0.1222123015005938,-0.6448706630175391,-0.3296465765216912,0.9238969045570556,-1.1792398089196927,-0.3516446983521464,-0.960624457638947,0.6182862732066841,-0.2825123456630463,0.0257195637878046,-0.4467799463749196,-1.3976255836573734,-0.1865653802342375,-0.3173377123870234,1.686087704781496,-0.9605584054237408
3,4,-0.1341096535289535,-0.2367644263004808,0.6359691817031544,-0.2747605235328152,-0.2912500691031542,-0.2305802905663248,-0.3410183912091241,0.4618466434894291,0.7597880008327955,-0.2292990731794868,-0.5021562654276487,-0.1809030062843868,0.5240151533868825,-0.6397550988371562,-0.1789858135988059,-0.5058028502130826,-0.62199384423662,0.6140586735506098,-0.2372464672752449,-0.6136372108945282,-0.3408836207367628,0.1814952457893315,-0.1522824892232844,0.156034802425588,-0.6852710086081323,0.1959887500227592,0.3733834034799954,-0.592308007226142,0.8603945758295748,-0.2995040655050802
3,5,-0.1341096392087509,-0.236765719599835,0.6303495972967688,-0.3530393691623542,-0.3041308339451225,-0.3958043811268135,0.0954803914693274,0.7169382842124391,-0.2328833673599009,0.2703683900098928,-0.753767353623707,-0.1809034225740746,0.1860351883112576,-0.7893785604107832,-0.2165188954946373,0.0523945479964957,-0.9210885575178774,0.3613537333680475,0.3256519929757058,-0.8266143222797457,0.3766318627640666,-0.2602371507979713,-0.2464922630460006,-0.461947377403448,-0.8155435458279953,0.6178278383498527,0.8223989375904658,-0.8893389560924687,0.0876163603485275,0.408544658767987
4,1,-0.1341096280660598,-0.236759116118882,0.5269492442192782,-0.1095582760693655,-0.2786885310100259,-0.057103248429388,0.9554203009341397,0.4009292367496035,-0.0603499309213458,0.6061321948919255,-0.4086085531496177,-0.1809024914724931,-0.1223183213874615,-0.6280854118394232,-0.1282537096511449,0.2627297994957568,-0.7675368757047082,0.0756872792486292,1.088436845234137,-0.7166140678160386,0.8489586171021374,-0.9976714813974968,-0.2478197845183731,-0.0979507051743983,-0.6591139243631999,0.4678406069446638,0.5741197599058532,-0.7372780194049322,-1.181239168922056,0.9207834482310248
4,2,-0.1341095383293847,-0.2367044576412266,0.6689374102206148,0.0556874113750108,-0.3021023996144796,0.0668148194909785,0.1250155655109607,0.2524430578212821,1.4124670089848088,-0.0988126655949997,-0.2828030090515848,-0.1808962558677691,0.6234510725829359,-0.5086774024585802,0.1564495040576778,-0.5173597321635914,-0.5070980888922282,0.6645996615871216,-0.0189797173820193,-0.5588843863930337,-0.3250892547477509,-0.2226567379001989,0.0175517578089298,0.3225282092970913,-0.5442279072874147,0.1053714643821237,0.1964184576835165,-0.4946108251056529,0.5010141218398133,-0.3128191410721624
4,3,-0.1341096878395556,-0.2367598918088513,0.605998064869099,-0.2400085387916214,-0.2991259376819897,-0.2140743874134288,0.2347620543182917,0.454231967646952,0.3789578946322864,0.2624119017425433,-0.4828015663356368,-0.1809023366439687,0.5189071438391403,-0.6863552630772618,-0.1757460583871759,-0.1937670375493428,-0.6741446618380541,0.6777842671618637,0.3624127087471962,-0.6890645436540401,0.1449811615918911,-0.3658264077979387,-0.4365048364582799,0.1619414421372166,-0.7129667448674735,0.4772148089074888,0.3047104394395709,-0.6435202397893013,-0.0512852875125436,0.309073211884492
4,4,-0.1341095598280321,-0.2367587100008208,0.6262285687320862,-0.0529994209030725,-0.3001525653904626,-0.0240501773657138,0.4048224774843265,0.3209751404035849,0.7803276956469086,0.1971686979502998,-0.3537702390556096,-0.1808999624300017,0.483151077004943,-0.65688635651733,0.1550992579727663,-0.366349808010275,-0.7325384430943143,0.576702291088839,0.6955566954263306,-0.7045456945745169,0.5541304519739155,-0.5875378402917122,-0.3406577861529707,-0.1020115199761418,-0.7098894408386582,0.6303267743002855,0.3099929751349883,-0.6955203528534339,-0.6388613058454912,0.4774697558211173
4,5,-0.134109631098861,-0.2367644263004808,0.6352199037823031,-0.0834508475325436,-0.2878826750613934,0.0089616289400781,1.3076661134517222,0.3514338437734935,0.5423088792715912,0.3451593797229514,-0.3763507213296094,-0.1809003544038715,0.3297405235877451,-0.620069869255122,-0.0433686423057816,-0.2184217190437624,-0.700314660997177,0.4910023548530145,1.3227864082773897,-0.6580033207209428,1.237800865498291,-1.149163457265677,-0.2935750245994857,-0.4475499431063565,-0.6596268083680014,0.4615911389694482,0.6110975097737739,-0.6616414913116498,-1.0996620106544417,1.2677586527143956
5,1,-0.1341096850044571,-0.2367753453794961,0.6824244127959399,-0.8400449953292582,-0.320967804153926,-0.924529723871954,-0.8611483509107261,-0.7869601946769677,0.549558183323631,-1.375033383677425,0.7817054410086832,-0.1809047087934174,1.9569820985135635,0.7547921433296375,-0.2207895333308866,-1.7473972010960828,0.8613090960547,1.556757972144689,-2.1717791347499404,0.7941088514013522,-2.7002610544286942,0.9125578108802388,-0.8752506830774578,0.2981633204866268,0.7533686248631846,-3.516195227255668,0.3126342429826966,0.8786648880879997,1.3641886478336165,-2.038296286618146
5,2,-0.1341096850044571,-0.2367753453794961,0.6824244127959399,-0.8400449953292582,-0.3209491883391989,-0.924529723871954,-0.821975383234455,-0.7641161671495277,0.6273673801488618,-1.3623030024496716,0.7784796578266889,-0.1809036247950188,1.9569820985135635,0.619470924406431,-0.2249780677816356,-1.7296766487719692,0.7631243040287842,1.589719486081545,-2.194754582107122,0.6940996272441508,-2.7002610544286942,0.7476721238408811,-0.8369295632416325,0.5237231244744062,0.6174543635904924,-3.566190971057398,0.2201898683128939,0.7746646619597362,1.1635529342565103,-2.053177841663708
5,3,-0.1341096850044571,-0.2367753453794961,0.6824244127959399,-0.8400449953292582,-0.3205306772451471,-0.924529723871954,-0.8415618670725905,-0.7526941533858119,0.5251521930150959,-1.435502694509261,0.7688023082806866,-0.1809045850755003,1.9569820985135635,0.7087420653453174,-0.2200162734649036,-1.7427744483158794,0.804428760532943,1.5325861952576616,-2.1878619478999672,0.7726924349522581,-2.685970913771969,0.6895460180785835,-0.869055582873052,0.7802927869482292,0.6825906322004233,-3.603687778908695,0.0009646369530762,0.8116950455054049,1.378519770231982,-2.037513046878904
5,4,-0.1341096850044571,-0.2367753453794961,0.6824244127959399,-0.8400449953292582,-0.3209967620879461,-0.924529723871954,-0.9559718044128112,-0.7755381809132434,0.8001424600558182,-1.4418678851231377,0.7720280914626871,-0.1809031592558388,1.9569820985135635,0.6699216924370341,-0.2178454721350803,-1.7350698603488734,0.8133202542231511,1.6072989601812009,-2.1993496715785583,0.7614154304478852,-2.7130469697531323,0.9047556490329508,-0.8613559583332902,0.5853736764645189,0.6656654600419379,-3.6161867148591273,-0.1522288982140253,0.8124829260063783,0.6773971667427617,-2.036729807139664
5,5,-0.1341096850044571,-0.2367753453794961,0.6824244127959399,-0.8400449953292582,-0.3207706144127419,-0.924529723871954,-0.9192860092874142,-0.7793455188344904,0.7544718445279656,-1.5087023865688505,0.7720280914626871,-0.1809047548128323,1.9569820985135635,0.6914929320389042,-0.2080385773436469,-1.7350698603488734,0.8859656494793197,1.6116938287061155,-2.2430030215572034,0.7807545039619632,-2.7002610544286942,0.7587251864578729,-0.881401532566118,0.690954861309862,0.6677169960611482,-3.656808256698033,-0.3159875047719609,0.8944224981074318,0.4436896322463517,-2.039079526357384
6,1,-0.1339235292171033,-0.2295555616441399,0.5910125064520714,0.8818724086159656,-0.3080332602916347,0.7525113012201596,-0.4265149476454301,0.1686816235540249,0.2902747417289955,-1.1076953778945706,-0.1634490313175545,-0.1798633461659736,1.303327143387455,-0.1056999282203677,-0.2326099407724489,-0.98656913935425,0.0051402319982737,1.1414428965403038,-1.103420832640993,-0.0206547240395882,-1.2404103694443018,0.454180802352055,-0.3788904045573045,0.2099328897941904,-0.1057120831811851,-1.3601287758060767,-0.3556065224875906,0.004905412510398,1.3796221642626227,-1.128171709621126
6,2,-0.134016046730436,-0.2301915183768547,0.5627272649399315,0.8558084200600705,-0.3047106821001431,0.7359641333093815,-0.2598743867368479,0.4351952780407507,-0.2026779338097337,-0.9167396594782476,-0.4150601195136196,-0.1800139787865705,1.0017843130857262,-0.2377992133596881,-0.2306755293172535,-0.6479524982043408,-0.2147508211772994,0.9458712471816262,-0.7840621143761685,-0.2384295083937712,-0.8019286850826838,0.0976220059309827,-0.2513155910622878,-0.3770394315488017,-0.2190594482425604,-1.0351564410948333,0.0036059048007801,-0.2409133037927694,0.603536766689653,-0.6292479957251704
6,3,-0.1335180187678128,-0.2298808677697568,0.5739664337527023,0.8818724086159656,-0.3083276659541719,0.7525113012201596,-0.2166597636654057,0.3742778713009334,-0.1432336405830042,-0.9071918735574324,-0.3602218054196052,-0.1797707141291763,1.1689864922818285,-0.3487987614020973,-0.2318609594910496,-0.7307768188496548,-0.1895897858411783,1.0249788806300753,-0.9494853353478764,-0.2695896524190119,-1.0411005129162936,0.1146567259642288,-0.2618030106940321,-0.1112406445255606,-0.3611283175728844,-1.2570125542150097,-0.2182605944067407,-0.1912768322315533,0.8471658474618503,-0.8892835891528899
6,4,-0.1339475861200124,-0.2272548692415953,0.6234187765288934,0.9253558295233844,-0.3136579942377207,0.7896702156931166,-0.6886007551938166,0.2943237749549064,-0.1492747272930381,-1.080643317785591,-0.269899876323582,-0.1793129885110296,1.2898760515784,-0.1328113222555049,-0.2312089620179596,-0.8721560080442123,-0.0424702483996492,1.1766018447396165,-1.2872244114984464,-0.1185371447157017,-1.191523046144979,0.6496249566266248,-0.2063126131488534,-0.3548895326301982,-0.1246887913588818,-1.5601117510129952,-0.1099686126506864,-0.050246222557621,1.3818269523239095,-1.061596331785716
6,5,-0.1340264067937054,-0.2324275938157872,0.4246728080230647,0.7775295744305315,-0.2956861488051788,0.6864051590928114,0.100143840002217,0.3590485196159707,0.0474230559856513,-0.6509929513488659,-0.3118350576895927,-0.180462058379784,0.4673162474069416,0.1335483011708643,-0.232438511340085,-0.2565594294804408,0.0594981579625251,0.609663805025695,-0.5497125513329155,0.0740622216879298,-0.5146216466158945,-0.1300710839790455,-0.1826827309406191,0.057098587255826,0.1384207031048556,-0.8195497959498745,0.1567994399678868,0.0498146010657845,0.6288918293944514,-0.4616346915277852
7,1,-0.1341096275422494,-0.2367556299225594,0.6724964803446589,-0.2400085387916214,-0.2939597043578879,-0.2884334811172251,-1.508745903844639,0.1268009064203921,0.2586194473684205,-0.8387660744582506,-0.1086107172235401,-0.1809022234038609,0.8798731518796064,0.246119524229803,-0.2307424477098869,-0.7249983778743996,0.3225854748103863,0.864566179470714,-0.8920467169549221,0.3037569976454196,-0.3784892540439358,1.8631211959415217,0.0616254706917036,-0.7705693023359902,0.276386500396758,0.752191399816995,-0.1495876303663162,0.2964211978699219,1.183396026808095,-0.7255864836517051
7,2,-0.1341095549914479,-0.2367598918088513,0.6689374102206148,-0.2834919596990402,-0.2920567544079985,-0.3297395037573474,-1.2158813359791822,0.2752870853487135,-0.1930121950736802,-0.7019144762598869,-0.2473193940495759,-0.1809030321003986,0.4935373630853526,0.1511510613559966,-0.2304984870938298,-0.3586452200432691,0.2081942013774956,0.5723074225639253,-0.4118598671898254,0.1935589009974248,0.3999473554145128,1.1103426137089951,0.3116862653709747,-1.32727009515689,0.1768870034650515,1.1209100103547576,-0.1152511483461039,0.1876936887358287,-0.0182134665932395,-0.3049867436797613
7,3,-0.1341095776355485,-0.2367606324860726,0.6674388543789123,-0.2834919596990402,-0.2661338876630929,-0.3131923358465691,-1.0992951226569467,0.3133604645611078,-1.0097671182702022,-0.4823154000811114,-0.2828030090515848,-0.1809031914542741,-0.5367481626942983,0.208124280705198,-0.23080035953082,0.470368445206566,0.3240358603059522,-0.3374303620932979,-0.4463230382255979,0.2522685691846641,0.7692346744909357,0.8575525698568568,1.3875981680133038,-1.130874324745273,0.2179177238492614,0.7553161338046097,-0.3925842723555121,0.2893302733611757,-0.1339648398107988,-0.092728774345689
7,4,-0.1341096306565775,-0.2367649627366718,0.6588221582891215,-0.3617273653476526,-0.2978607517551611,-0.4123515490375917,-0.8667444891501928,0.4923053468593378,-0.5071487039954199,-0.4918631860019301,-0.4860273495176373,-0.1809034894547551,-0.0925215990256302,-0.2294300438966675,-0.2301543664388636,0.1032448285787346,-0.1190253784699517,0.1482026099097128,-0.6599946986473875,-0.1746748645072071,0.1156487676122973,0.7870730411696867,0.5975901398043093,-0.8765196521633098,-0.2129048401849298,0.0616251885556108,0.508088063713137,-0.1392767191674206,0.999296223690641,-0.3331833742924055
7,5,-0.1341095710135249,-0.2367632763319018,0.661444631012101,-0.3356633767917573,-0.3030814535742053,-0.3792984779739176,-1.1673814712371324,0.378085209222172,-0.1067454768544024,-0.7082796668737635,-0.3537702390556033,-0.1809032655896123,0.6386048342412383,-0.1014564056757377,-0.2287735763281857,-0.4279865117463229,0.039192761024603,0.658007358799751,-0.6232339828758967,-0.0629434909309863,-0.1099850322307306,1.2122908618468953,0.1302583308133723,-1.1389959543487616,-0.0749390428930286,0.7146945919657045,0.243961278942272,0.0025417710074815,0.8879544265956549,-0.4420536980467822
8,1,-0.1340443655934496,-0.2320075956278725,0.6586348388089087,0.7905615687084793,-0.3089199246523441,0.6864051590928114,0.1237719792355236,0.785470366794742,-0.0825811300142691,0.2401337345939748,-0.8182830172637238,-0.1804563045555572,0.4250900351456042,-1.0474475981249578,-0.1453581030202655,-0.1186473048710352,-1.0967743831981605,0.5261613030523272,0.063731893103835,-1.052006030728988,-0.0678667229266987,-0.2552957816280221,-0.3130453395276187,-0.314281384612758,-1.102758588517455,0.0772488584936513,0.4526214389112549,-1.046127175785833,0.2397467365773231,0.1814051343883523
8,2,-0.1340732640863312,-0.2306298190741654,0.6689374102206148,0.8383889877085472,-0.3094425464139441,0.7277111817329334,0.0046985933624133,0.7169382842124391,-0.1152029982484494,-0.0144738899611225,-0.7698962695337112,-0.180302458551341,0.6162998592160965,-0.9445028845422636,-0.1364037433297813,-0.2476991533183841,-0.9349618100841598,0.6755868328994068,-0.2625194593681493,-0.9286514288258918,-0.3687117893840699,-0.1205784537315117,-0.3176474139651772,-0.2747807315412488,-0.985308151417658,-0.2570976781804162,0.8171164018950483,-0.8940662390982983,0.6586564682218231,-0.2133476941886675
8,3,-0.1340237143836499,-0.2298808677697568,0.6700613271018923,0.8601524181527196,-0.3121997554174251,0.7277111817329334,0.0124710075838955,0.6864795808425306,-0.1142364243748441,0.0237172537221413,-0.731186871349701,-0.180236990530715,0.5745844479095329,-0.9216350130517562,-0.1459133342350871,-0.2033977725081002,-0.8866576670579226,0.5854920281386675,-0.3107678988182261,-0.8928419934699008,-0.3574300993919184,-0.1234392464088504,-0.2598117284854732,-0.2105460246772992,-0.9683829792591716,-0.3914612396475646,1.2291541861375972,-0.8452176480380521,0.5616457935252025,-0.1616538713988197
8,4,-0.1340716915768552,-0.2315470343194471,0.6601333946506113,0.8123249991526517,-0.3109035431327178,0.6864051590928114,0.0448042507452622,0.7740483530310263,-0.2616389400996607,0.1526123636531592,-0.8182830172637238,-0.1804175471247736,0.3917177061003534,-1.0109454458660556,-0.1759782713010151,-0.0758868416541524,-1.0418489150834709,0.5261613030523272,-0.1062864173393095,-1.029847706088817,-0.1280357362181729,-0.1854664330947917,-0.2823353428000633,-0.347137068008687,-1.063266520147654,-0.1258588507008756,0.938614722889646,-1.00200586773142,0.2176988559644521,0.0952487630719396
8,5,-0.13403802816395,-0.2315470343194471,0.661819269972527,0.8123249991526517,-0.3062178736184251,0.6864051590928114,0.1066726679482622,0.7626263392673105,-0.2212844808766369,0.1303341965045871,-0.7989283181717186,-0.1804000233645684,0.5956975540402015,-0.9843841380867036,-0.1712548248092806,-0.2349865831728243,-0.9879324107917824,0.7305226894608334,-0.2441391014823993,-0.9590202041139836,-0.2468695374688343,-0.2145945039913347,-0.3181341718383806,-0.2009477351459038,-1.035570783888314,-0.3664633677466999,0.6718466702710726,-0.940551188655628,0.430460903878632,0.0004767546238852
9,1,-0.1340871371280536,-0.2333228028248098,-0.30044089988086,0.7514221458937096,-0.1965941670124083,0.6946581106692592,0.9687888533950892,1.0443693454389906,-1.5776292690133469,0.1732992331482621,-1.082797238187792,-0.1806072413257024,-1.2923930417903304,-0.8643867505746624,-0.2336862043356356,1.430360105895501,-1.0047064343491967,-1.3460526885610895,1.0654613978769505,-0.9805355416552212,0.8617445324265772,-0.9820671577029204,0.4309419443057891,-0.4840972763220523,-0.7324563370499727,0.4615911389694482,1.1710462934880068,-1.1004909303528805,-1.0996620106544417,1.4267563197801414
9,2,-0.134098626728384,-0.2333228028248098,-0.2530490713870103,0.7427341497084113,-0.1952345230627048,0.6864051590928114,1.1049615505554609,1.0367546695965133,-1.5276090710542698,0.1796644237621388,-1.0892488045517934,-0.180614149085861,-1.2685556639008655,-0.9408880320042454,-0.23364077988706,1.400312212824178,-1.136250092773127,-1.3438552542986322,1.1688509109842722,-1.0563585587833073,0.8624966450927205,-1.0520265422669386,0.3893020207890323,-0.4685923470790299,-0.8647804102890447,0.4615911389694482,0.7748561163317051,-1.181642621952964,-1.0996620106544417,1.4416378748257033
9,3,-0.1340953439962056,-0.2331598762408802,-0.3320978920368307,0.7514221458937096,-0.2040308402586063,0.6946581106692592,0.9417408519043308,1.0024886283053662,-1.576662695139741,0.1335167918115255,-1.044087840003782,-0.1806061842986897,-1.2835391585742435,-0.8825003051401668,-0.2337245366528724,1.4245816649202467,-1.017066241180975,-1.4251603220095437,1.049378584726928,-0.9885976106649266,0.8617445324265772,-0.9699738068396236,0.4310746964530265,-0.3929135257738007,-0.7534845812468786,0.4615911389694482,1.3823477213046989,-1.0949757668460791,-1.0996620106544417,1.4071753262991384
9,4,-0.1340978228016681,-0.2333228028248098,-0.223077954552955,0.7427341497084113,-0.2035537238218949,0.6864051590928114,1.011692579897672,1.0329473316752749,-1.5556397133888251,0.1971686979503033,-1.0892488045517934,-0.1806161012278105,-1.2743447413883071,-0.8986885578104225,-0.2338599833084432,1.4041645068076811,-1.0570464326674434,-1.370224465448117,1.0999245689127226,-0.987756781381706,0.8617445324265772,-1.0057337153063617,0.4204987753897908,-0.4829897813761215,-0.773999941438984,0.4615911389694482,0.7405196343114979,-1.12806674788689,-1.0996620106544417,1.41892392238774
9,5,-0.1341021914682751,-0.2331598762408802,-0.265412157081058,0.7514221458937096,-0.1895525627231982,0.6946581106692592,1.058637961795426,1.0557913592027062,-1.5749711908609323,0.1971686979502998,-1.0957003709157953,-0.1806087732525439,-1.2569775089259827,-0.9333832838003154,-0.2335314392364177,1.3614040435907984,-1.1384572011359444,-1.2603527523252682,1.136685284684218,-1.080149081443848,0.8632487577588639,-1.029140200848226,0.4197465132221128,-0.5010788654929814,-0.8334944859960857,0.4615911389694482,1.9581441121051837,-1.195036590469483,-1.0996620106544417,1.4338054774333022
