f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.qda_mda_10,ic.m0,ela_meta.lin_simple.intercept,pca.expl_var_PC1.cor_init,ela_level.lda_qda_10,ic.eps.s,ela_meta.lin_simple.adj_r2,ela_distr.kurtosis,ela_level.lda_mda_10,ela_level.mmce_lda_50,ela_level.mmce_qda_25,disp.diff_median_02,nbc.dist_ratio.coeff_var,ela_meta.quad_simple.cond,ela_level.mmce_qda_50,disp.ratio_mean_02,disp.ratio_mean_10,nbc.nn_nb.mean_ratio,disp.ratio_mean_05,ela_meta.lin_w_interact.adj_r2,disp.ratio_median_10,ela_level.qda_mda_50,disp.diff_mean_25,ic.h.max,ela_level.mmce_mda_50,disp.ratio_mean_25
3,1,-0.1341096636294468,-0.2367689269030701,0.6550455852879016,-0.4288886874782128,-0.1852760757029445,-0.1687842758173409,-0.1809045423144509,0.2354423258932263,0.0832904971193392,-0.4195496424047053,-0.0030905313247341,-0.2961761839449687,0.8978214311374563,0.0797872520374339,-0.1156605188737343,-0.7966746731955082,-0.74232104503888,-0.2168766793286365,-0.1457128640309478,-0.8318892715573403,-0.8463488856633372,0.7011227779130332,-0.8267758326391724,-0.4445952023189586,-0.8244174057738111,0.3227301298902599,-0.8476700392970257,0.64819724056539,-0.3366579033737971,-0.8476149043118968
3,2,-0.1341096643326164,-0.236762717891337,0.6991475952612476,-0.2132550478366749,-0.5183245876043951,-0.6320000286978719,-0.1809007553103513,1.0456927242290168,0.4747988843084488,-0.0590809631488204,1.0727754130617635,-0.3130171979066032,1.0617182001412395,-1.457557809554498,-0.5757818598049557,-0.7489562496087222,-0.487951637564245,-0.0496675929754277,-0.9573280159139532,-0.7686240386556848,-0.629527013657021,0.4310926258993295,-0.6990860205564267,0.5688286213086945,-0.5925663373988763,0.6735347179923383,-0.3847367669149434,-1.424339139920339,-1.1267585705680927,-0.3845037886010402
3,3,-0.1341096262636236,-0.2367429470639164,0.6898460804305055,-0.092534676552841,-0.633220355599071,-0.662353197690043,-0.1809001892984542,0.9866119660170328,0.673465333047036,-0.1246021206747822,0.9845869572931264,-0.312757914422467,1.7668043003521494,-0.6967949119098478,-0.886544440852744,-0.5081853713164124,-0.4523946236161778,-0.1228551763169523,-0.4640743856559678,-0.5295186731303162,-0.41986097901065,0.4248128549222673,-0.451795343762693,0.485443622554745,-0.4087819539309413,0.6481491344287829,-0.3423807587459645,-0.6943970673230178,-0.6859579226021576,-0.3424027780818715
3,4,-0.1341096449129053,-0.236763867859772,0.6831105007254854,-0.2563817757649825,-0.4153660422585167,-0.3377062597737733,-0.1809028267319028,0.6890981478781095,0.2481494622293721,-0.2147192904887535,0.6007761827520339,-0.2918042230688422,0.942920542071386,-0.5670050224723623,-0.2842913768066428,-0.7050595859948295,-0.5754765949748776,-0.1796366946769169,-0.4533245160946043,-0.7458299473896483,-0.6810490426486215,0.5347088470208703,-0.7008193664218031,0.1187736952125227,-0.6554771455859786,0.703030348418564,-0.5718872577380384,-0.63076109176325,-0.6957615613954691,-0.5723390663019473
3,5,-0.1341096305927027,-0.2367651611589642,0.6782993723647567,-0.3340185027647929,0.0036304727142756,0.0766804821193535,-0.1809032430215775,0.446445033793172,-0.1819779605653907,-0.378583572021515,0.2711074733344365,-0.304687026394993,0.1718357429327704,-0.0460478208243941,0.0553793513153582,-0.8410713801703407,-0.7888186786632754,-0.217175069528335,0.0176024619974714,-0.8639870735442085,-0.9486773599105424,0.7450811747524758,-0.8972652311644878,-0.1883583827314866,-0.9219645016144868,-0.2901503875727094,-1.012236340653764,0.602029964178895,0.0315231979750152,-1.0127804071178643
4,1,-0.1341096194500117,-0.236758557678838,0.5897746105273498,-0.092534676552841,0.8290894188786224,0.3551378150475352,-0.1809023119200253,0.1721415135232426,-0.9000387832527896,-0.0426699799084014,-0.029663324023382,-0.2792406970117208,-1.0942392981635776,0.1502548928400573,0.6351483009704049,-0.6944515232663299,-0.4961571023214911,-0.1288974364333801,0.1817447010690727,-0.7221054850515285,-0.8112852825996102,0.4844706792043654,-0.8007756446585219,-0.4910091171724045,-0.7855399400402102,-0.117528419340536,-0.8331820686959668,-1.2484043839609844,0.1364584428367569,-0.8325017210486023
4,2,-0.1341095297133367,-0.2367038992080259,0.7113357871084266,0.0713555063035846,0.0319813765051698,-0.2294906138016833,-0.1808960763154974,0.7376287706950964,-0.1453848415816731,0.0802282312411696,0.6977668761020983,-0.302658271048374,0.5843276112308866,-0.577790885860519,-0.2602012542447987,-0.585906396559561,-0.389486060477289,0.155845926428921,-0.5620635812730194,-0.6179039249782149,-0.577289400929426,0.3620151451516381,-0.6505523363258796,0.2154426764934924,-0.5678261319320399,1.3560442646582005,-0.3949635696921617,-1.787438529879005,-0.8715008642089062,-0.394219406413155
4,3,-0.1341096792235074,-0.2367593333687102,0.657451149468266,-0.2219148603377636,0.1373273663808074,0.0700819671210531,-0.1809021570915058,0.7502889331690928,-0.2847932291286367,-0.1983492323935725,0.5957937841210377,-0.2996813380669484,0.0332384751846043,-0.2757867109921313,0.2167831724797134,-0.7474204021429799,-0.5590656654603792,-0.1763964825915217,0.0506789837247462,-0.7709499663358935,-0.7282775692242544,0.5284290760438081,-0.7793977123188764,0.1152526396029509,-0.7014232414529623,0.3220048275027294,-0.6750075190749898,-0.1740793848049265,-0.147847082169278,-0.6748928098742818
4,4,-0.1341095512119841,-0.2367581515608276,0.674771211566889,-0.0364397716950422,0.3005688861031131,0.0159741441350081,-0.1808997828776134,0.6532276875351181,-0.5006799691536788,-0.0098889385728016,0.5609169937040624,-0.3007081282474772,-0.5530499669564515,-0.4368556042552711,0.2577363808348482,-0.7206323649497989,-0.4496594686971006,0.154495489930854,-0.1994622118377693,-0.7681588531196444,-0.779799598215855,0.4185330839452051,-0.7932644792418906,0.0814825153475125,-0.7480762003332857,0.7235805827319174,-0.6268563226655871,-1.952143407798402,-0.473182651013988,-0.6263147208137008
4,5,-0.1341096224828129,-0.236763867859772,0.682469016944055,-0.0666414063381427,1.167211250405812,0.1387065231033554,-0.1809001748514709,0.5709366314541402,-1.0475508372874964,0.0228511776175603,0.411278954819803,-0.288436296110009,-1.0128409028194154,-0.2987965528868663,0.7218727421930419,-0.6871651771497849,-0.4688055531306701,-0.0440003985045011,-0.1407513857718566,-0.722570670587569,-0.7504606650400812,0.443652167853454,-0.7597531258446087,-0.0566388933370523,-0.7176810907597411,0.4854396321595214,-0.7326185080533197,-1.7924295867856528,-0.369699797084588,-0.7321070036567402
5,1,-0.1341096763884089,-0.2367747869374202,0.7228824951741755,-0.817029238832981,-0.914640379544472,-1.2878924195287116,-0.1809045292408798,1.5942997647688757,0.9600059152620928,-0.9029574579553994,1.998505078700901,-0.3215266611891587,1.4456106322373516,-1.725766279139994,-1.7730609511286048,0.5626217687523394,0.5131150628197966,-0.2214463096145263,-1.214084515821924,0.5590154812069688,0.6485055388290549,-0.4951735932174537,0.5812787920017847,1.4526135793112056,0.6642361003164732,0.4926926560348226,0.7513757982775348,0.523420817899181,-1.3453434058856322,0.751143982326277
5,2,-0.1341096763884089,-0.2367747869374202,0.7228824951741755,-0.817029238832981,-0.8770381282007602,-1.2773347955314358,-0.1809034452425154,1.6259501709538673,0.7994520229736742,-0.9029574579553994,1.998505078700901,-0.3215080424283298,1.2454145788233306,-1.7092279552781535,-1.7706519388724202,0.4396111019612525,0.5103799079007201,-0.2256354347369095,-1.1967193419151043,0.4357413141559507,0.5604887393017369,-0.47633428028626,0.4934559348227022,1.4526135793112056,0.5709301825558278,0.5705417789630578,0.7613469309853227,0.5284118748058289,-1.3279147146975228,0.7608596001383942
5,3,-0.1341096763884089,-0.2367747869374202,0.7228824951741755,-0.817029238832981,-0.8958392538726162,-1.3380411335157782,-0.1809044055229667,1.5710894668998816,0.7428529773483403,-0.9029574579553994,1.998505078700901,-0.321089465101546,1.4599103503383537,-1.7214519337847312,-1.742546795883602,0.5207609959651285,0.5021744431434739,-0.2206729407026052,-1.2107768636491962,0.4948198772332303,0.5969835098374543,-0.4669146238206667,0.5593230777070137,1.4526135793112056,0.6041527441827236,0.4682741423213079,0.7622843879065676,0.545880573979099,-1.341349330821691,0.7630186263188641
5,4,-0.1341096763884089,-0.2367747869374202,0.7228824951741755,-0.817029238832981,-1.005661702241553,-1.343319945514416,-0.18090297970335,1.6428303875858623,0.9524087279298334,-0.9029574579553994,1.998505078700901,-0.3215556237060037,0.7603241417047493,-1.714261358192627,-1.7553948612499206,0.4854722216359782,0.5049095980625558,-0.218501833244043,-1.1975462549582865,0.479468754543859,0.6048549309333939,-0.4857539367518533,0.5645231153031444,1.4526135793112056,0.6048596071960632,0.7434055146577412,0.7702101600589119,0.523420817899181,-1.341349330821691,0.7705752179505089
5,5,-0.1341096763884089,-0.2367747869374202,0.7228824951741755,-0.817029238832981,-0.9704468954276002,-1.3987474715001205,-0.1809045752602933,1.6470504417438618,0.8102147050277089,-0.9029574579553994,1.998505078700901,-0.321329440241119,0.5271287388268778,-1.714261358192627,-1.7634249021038686,0.5050810648613867,0.5049095980625558,-0.2086935554737559,-1.1996135375662411,0.4813294966880251,0.6699730509088874,-0.4888938222403914,0.5737676265851533,1.4526135793112056,0.6783733605832359,0.6977114642433425,0.796032837071388,0.5321551674858147,-1.3402600376224336,0.7964835321161506
6,1,-0.1339235206012664,-0.2295550041059978,0.6446214738396563,0.8907633369414282,-0.4974344479689991,-1.066182315585891,-0.1798631666461893,1.195504646837978,0.5136711594918435,0.760281369660225,1.3609241338877238,-0.3085900703317243,1.4610103286538128,-1.015696939419679,-0.9917379760394646,-0.2195889172885432,-0.2882853284712519,-0.2332683839826624,-0.6679084508002995,-0.2201702916626692,-0.1193158098929821,0.2929376644039466,-0.1449931255910269,1.1614862995925226,-0.1196749814756094,0.2332761687615422,-0.0132481560324878,0.2077364685536745,-0.8086849563850951,-0.0131512855601684
6,2,-0.134016038114494,-0.2301909607590893,0.6204054610906553,0.8649131503710142,-0.337475664475113,-0.9078179556267344,-0.1800137992620485,1.0077122368070273,0.1664796984075815,0.7438703864198061,1.0667965347045678,-0.3052669663156275,0.6866255945688201,-0.6996711421466888,-0.7219286033468095,-0.3396707586798421,-0.5016274121596555,-0.2313336997346824,-0.4946701682536969,-0.3229762951278562,-0.3153857535554601,0.5127296486011454,-0.3275722234107001,0.9671880491370628,-0.3402162416371339,-0.2599294547589537,-0.2945704557624682,0.321283013179923,-0.5356354611047135,-0.2938246890212928
6,3,-0.1335180101524362,-0.2298803101908856,0.6300277178121126,0.8907633369414282,-0.2959938157705417,-0.8998997376287776,-0.1797705346123055,1.0836732116510028,0.1830668907496817,0.760281369660225,1.2298870498925174,-0.3088845225863151,0.9297208022858428,-0.7769698297618123,-0.8833324245111647,-0.4405723654408234,-0.4551297785352596,-0.2325192970791169,-0.5620635812730194,-0.4518326886113735,-0.2939182414756276,0.4624914807846476,-0.3714836520002419,1.005279468913339,-0.2956838717968265,-0.2004546589814816,-0.1709113655146036,0.3250263058599089,-0.6078919099887506,-0.1718397098247264
6,4,-0.1339475775041483,-0.2272543119915053,0.6723656473865246,0.933890064869736,-0.7490114152924066,-1.0437473645916766,-0.1793128090085553,1.229265080101969,0.703980702164945,0.797134462947001,1.347803817492767,-0.3142156944369988,1.463210285284736,-0.9089168918769284,-1.0503572742732832,-0.2442339115062696,-0.378545440800961,-0.2318672076606419,-0.6827928855775725,-0.2373821564962076,-0.1615352503166559,0.3965538855254803,-0.2131713962958416,1.1590855798587236,-0.1691553924092854,-0.2064988455442332,-0.0729897289227382,0.2551515091668341,-0.733523725636373,-0.0725245055230992
6,5,-0.1340263981777518,-0.2324270359180599,0.5022120743620886,0.7872764233712037,0.0081069312075748,-0.6874275546835763,-0.1804618788411689,0.6848780937201099,-0.0552315519055267,0.6947192869890253,0.5454715579479736,-0.2962410048160028,0.7119250958244375,-0.3343899020677826,-0.464967296020473,-0.0021057726628384,-0.4141024547490282,-0.2330969303751354,-0.2581730379036821,0.0012580234931195,-0.0699405321093662,0.4499319388305162,-0.0606369601426961,0.6352485339437982,-0.0793837897153307,-0.0097001310610546,-0.0971931621621549,0.0729779320741672,-0.3511818126972217,-0.097353306598506
7,1,-0.1341096189262013,-0.2367550714829519,0.7143828350702214,-0.2219148603377636,-1.5362712489806016,-0.8431525086434137,-0.1809020438514015,0.9296412348840466,1.885596571909049,-0.2720963441123627,0.9478832873781192,-0.2945142871450531,1.2652141885016428,-0.7715768980677332,-0.9162555920123516,0.1002245294151123,-0.2417876948468561,-0.2314006275642195,-0.709667559480984,0.1263929326883037,0.165486517032805,0.2583989240300973,0.1670091301767672,1.2030987749783708,0.1418643334595303,0.2016046311727263,0.2080769007378115,0.1266317938206367,-0.8420899478289715,0.2081488979380251
7,2,-0.1341095463753999,-0.2367593333687102,0.7113357871084266,-0.2650415882660712,-1.2551496556014203,-0.7296580506726859,-0.1809028525479138,0.6490076333771196,1.1525946141348724,-0.3130624144955532,0.5710478709204219,-0.2926110360380958,0.0662378246484548,-0.4296650286631666,-0.7540487667626016,0.0138956148872214,-0.3593993563673862,-0.231156632544574,-0.6195340377741593,0.0361469386962379,0.0631580427855998,0.3808544580828247,0.0739862354015554,1.0757005811047742,0.0443172376188561,-0.2502587562585517,0.1560054299304751,0.2102319970069984,-0.6816007498051302,0.1563322696067416
7,3,-0.1341095690195004,-0.2367600740458387,0.7100528195455658,-0.2650415882660712,-1.1432381932689442,-0.5475390367196528,-0.1809030119017843,-0.2245435773286545,0.9064457445696628,-0.2966514312551342,-0.4339019329515594,-0.2666840667919434,-0.0492598984750169,0.3440409050472725,-0.566948814865613,0.0656858201273713,-0.389486060477289,-0.23145854755194,-0.6393799508105242,0.0733617815795649,0.1669176845047937,0.4122533129681429,0.1225199196321011,0.9580653141486272,0.1355025663394855,-1.0674327795425105,0.156516770069336,0.2938322001933574,-0.4662837940853613,0.1563322696067416
7,4,-0.1341096220405294,-0.2367644042958958,0.7026757560591153,-0.3426352316215976,-0.9200121297364304,-0.5554572547176126,-0.1809033099022559,0.2417724071302252,0.837817819001585,-0.3949945552619338,-0.0005993320092358,-0.2984159519143156,1.081517809819547,0.0014099780834952,-0.6344011580387762,-0.3320629561169787,-0.561800820379461,-0.2308124633613428,-0.5231986682434714,-0.3173940686953579,-0.2302312889721228,0.5598279309291192,-0.2674829000776421,0.8437910548197983,-0.249030912916503,-0.5645564575216132,-0.1811381682918219,0.523420817899181,-0.4717302600816455,-0.1815553276368435
7,5,-0.1341095623974768,-0.236762717891337,0.7049209492941216,-0.3167850450511836,-1.2085944872711103,-0.7349368626713237,-0.1809030860371201,0.7312986894580986,1.251864528609731,-0.362213513926334,0.712547992040721,-0.3036374799512289,0.9704199999579216,-0.4943802089921074,-0.7974109873739226,-0.2157314399327252,-0.4496594686970953,-0.2294314785301581,-0.5802556682230204,-0.1922591595001747,-0.0885457092452228,0.4656313662731787,-0.161171020334543,1.0132818680260025,-0.1217955705156254,-0.1639477721424648,-0.0481897321879841,0.3050620782333149,-0.655457713022966,-0.0476957044476924
8,1,-0.1340443569774756,-0.23200703778273,0.7025153851137577,0.8002015166564109,0.0307876542402902,0.0516061251258202,-0.180456125017123,0.6046970647181312,-0.177166408588293,0.6947192869890253,0.5042837292650699,-0.3094768750141689,0.3236327504664796,-0.2056785989691129,-0.0682832778354413,-1.0756631512167565,-0.8435217770449174,-0.1460042418824544,-0.0415218205900321,-1.1244909737274893,-1.10610578182932,0.8015991135460429,-1.1208668477980754,0.0648375251931734,-1.062630241268791,-0.1397710258914606,-1.0383999110921474,0.4984655333659393,-0.0774061219506688,-1.0386887212835063
8,2,-0.1340732554703244,-0.2306292614015237,0.7113357871084266,0.8476366090131209,-0.0835112526219457,-0.1595463548197216,-0.1803022790177456,0.7481789060900936,-0.0459883073179444,0.7356853573722154,0.6907915180187033,-0.3099995794848478,0.741624510341901,-0.3261207401368626,-0.3509407158944113,-0.982083607955245,-0.8024944532586858,-0.1370486194385335,-0.1415782988150384,-1.0179634859739692,-0.9615578671584424,0.7450811747524758,-1.0012659830870876,0.2404101617250013,-0.9262056796945156,-0.1724096333303166,-0.8573002785789064,0.3637069968864349,-0.1718115325529284,-0.8573305221240115
8,3,-0.1340237057676993,-0.2298803101908856,0.7122980127805725,0.8692215147994165,-0.0760504884664475,-0.1278734828278909,-0.1802368109991787,0.6616677958511161,-0.0487739426731059,0.7356853573722154,0.6501019291988988,-0.3127572248387327,0.6448264185812775,-0.2847749304822619,-0.2987454503437491,-0.961296091093336,-0.7696725942297006,-0.1465595513965791,-0.1585300162002667,-1.002612363284597,-0.9179072592627816,0.7199620908442269,-0.9706435394654332,0.2019986459842185,-0.8823801728675448,-0.1714425634802765,-0.8815889351748002,0.4498027285261177,-0.188877126007953,-0.8810798101091833
8,4,-0.1340716829608501,-0.2315464765319679,0.7037983526766185,0.8217864224427065,-0.0450137095795741,-0.0209775398554604,-0.1804173675875584,0.6046970647181312,-0.1091715819645692,0.6947192869890253,0.4717320582092264,-0.3114608074180516,0.3016331841572444,-0.1657709044329332,-0.1445686659479489,-1.0424817024801365,-0.8435217770449174,-0.1766287282522758,-0.0423487336332139,-1.088671687452288,-1.057446087781697,0.7921794570804495,-1.0896666222212954,0.0422707596954635,-1.0230459125218516,-0.3189207156114056,-1.027917438245499,0.5546149235657326,-0.0262093415855972,-1.0278935903811566
8,5,-0.1340380195479832,-0.2315464765319679,0.7052416911848373,0.8217864224427065,0.0143739730981935,-0.0394533818506962,-0.1803998438279044,0.80092958306508,-0.1375344146716719,0.6947192869890253,0.6706958435403506,-0.3067743963590364,0.5139289990413396,-0.3142562904098901,-0.1983699396694007,-1.018336751623349,-0.8271108475304247,-0.1719046156550356,-0.1080883205661727,-1.0635516685060435,-1.0087863937340769,0.7827598006148562,-1.0347773364843682,0.2252056034109417,-0.9679105974814706,-0.2785455493722274,-0.9745676170910098,0.5758269154189886,-0.111174211127631,-0.9749974489596356
9,1,-0.134087128512031,-0.2333222448150003,-0.1185838551172635,0.7613831531565055,0.8419219332260797,-0.0038214008598841,-0.1806070617825209,-1.1930460065894046,-0.8848444085882705,0.7029043160366156,-1.170964770430299,-0.1971333409236076,-1.0128409028194154,1.2399866238234871,0.8230512569527886,-0.9092558641727168,-1.0678044804096491,-0.2343447993216945,0.1771966793315724,-0.7886270167054735,-1.023098068453964,1.0151113267661795,-0.9024652687606184,-1.2014621103946332,-1.1114037891891284,-1.6355863164411213,-1.275661735523613,0.3175397204999372,1.14042367481848,-1.275102088044992
9,2,-0.1340986181123483,-0.2333222448150003,-0.0780100059417855,0.752766424299701,0.9726345212304124,0.0014574111387537,-0.1806139695424622,-1.1909359795104049,-0.952965855000865,0.6947192869890253,-1.1477135768189823,-0.1957734817993613,-1.0128409028194154,1.2119433790142795,0.8615954530517389,-0.9787976087262148,-1.0732747902478132,-0.2342993684673143,0.2044848097565741,-0.9086448850041988,-1.1418849686290429,1.0088315557891172,-1.0243772612921094,-1.2065836458267376,-1.1842106795629648,-1.5855404517015417,-1.3369373288304458,0.3399994765798523,1.1088341720400314,-1.3377138472786276
9,3,-0.1340953353801737,-0.2331593182514694,-0.1456865448827014,0.7613831531565055,0.8159584739649454,-0.0368139758513772,-0.1806060047555414,-1.2690069814333849,-0.8730687682232681,0.7029043160366156,-1.1623286128032386,-0.204571191082898,-1.0128409028194154,1.2345936921294085,0.8367023264045,-0.9257215777007916,-1.034982621380664,-0.2343831370445959,0.1978695054111192,-0.8076996236831769,-1.0345474082298771,0.9805725863923372,-0.9036208326708692,-1.1907388955836646,-1.1064557480957615,-1.6346192465910812,-1.2915132798283009,0.3013187855533291,1.1531320954764763,-1.291294784398519
9,4,-0.1340978141856334,-0.2333222448150003,-0.0523506546845661,0.752766424299701,0.8831053513644311,0.0159741441350111,-0.1806159216843503,-1.2162563044583985,-0.9078892101627914,0.6947192869890253,-1.153360295267445,-0.2040939991386899,-1.0128409028194154,1.2155386668103318,0.8230512569527886,-0.940437139465579,-1.0732747902478132,-0.2345186028009998,0.1912542010656643,-0.826307045124841,-1.0703265950295986,1.0056916703005865,-0.9117097800426276,-1.1556883874702006,-1.1361439946559666,-1.6135854773527074,-1.3082170576977572,0.3100531351399654,1.1153699312355718,-1.3085669938422786
9,5,-0.1341021828522354,-0.2331593182514694,-0.0885944883353884,0.7613831531565055,0.928168366863642,0.0159741441350081,-0.1806085937093142,-1.1107549505084298,-0.93068077215957,0.7029043160366156,-1.1364201399220573,-0.1900906222441312,-1.0128409028194154,1.1756309722741525,0.8238542610381834,-0.971975588587684,-1.0787451000859776,-0.2341900123973358,0.1784370488963453,-0.8802685673056628,-1.1433161361010318,1.0245309832317728,-1.0295772988882388,-1.1841769283112809,-1.1962273507897143,-1.632926874353511,-1.367447290449147,0.3487338261664887,1.1095603675062025,-1.3668607007149745
