f_id,i_id,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.h.max,ic.eps.ratio,ela_level.qda_mda_10,ela_meta.lin_simple.coef.max,nbc.nb_fitness.cor,ic.eps.s,ela_meta.lin_simple.intercept,nbc.nn_nb.mean_ratio,ic.m0,ela_level.lda_mda_10,nbc.dist_ratio.coeff_var,ela_distr.kurtosis,ela_level.mmce_qda_25,ela_level.lda_qda_50,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.qda_mda_50,nbc.nn_nb.cor,disp.ratio_median_05,ela_meta.lin_w_interact.adj_r2,ela_level.mmce_lda_10,ela_meta.lin_simple.adj_r2,ela_level.mmce_qda_50,pca.expl_var_PC1.cor_init,disp.ratio_mean_05,nbc.nn_nb.sd_ratio,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max_by_min
3,1,-0.2250927937336568,0.65490499098348,0.5906651380379554,-0.3678058283945953,-0.2507154538913285,-0.1678305362017578,-0.274369271240004,-0.3538018302157338,-0.1794099332284751,0.6500041667038156,-0.1737431102322935,0.8721687452524285,-0.6845204361005135,-0.2930022074787397,-0.1350442597302893,0.0957742066012199,0.1760073428846832,0.2837396126143912,0.3472303001577004,0.3857057886659726,-0.7362465809404065,-0.4322682215269713,0.6335583645991127,-0.0131074865435382,-0.1676606017158836,0.2246070605238154,-0.765674561540228,0.4568664872239548,-0.1337014420097348,-0.3023032348480711
3,2,-0.2250865911802125,0.6990040131185162,-1.4748732128823507,-0.1393318890365901,-0.606622247011552,-0.1678267233924256,0.8958216404722892,0.0254683369520833,-0.1794061471132942,0.3833261110869262,-0.6385280956207476,1.0369511589988063,-0.4335366497487364,-0.3098294951775175,-0.602096246027852,-0.6090587974197023,0.6230823640147608,-0.8246307812385355,0.6956025992222316,0.0562443722412971,-0.5937951608417045,0.6023055617154603,0.2756290128920673,1.0687321157542142,-0.990759193246495,1.038077723423155,-0.6377248286122856,0.1951990681151557,-0.1337014427128697,3.55318580122044
3,3,-0.2250668409173712,0.6897031284500359,-0.7473958286027734,-0.0114230023070936,-0.7294037123800876,-0.1678282709597789,0.1925628676568529,-0.0434703026523302,-0.1794055812342564,0.3771242958400224,-0.6689840918142927,1.745847314780206,-0.3984528946673054,-0.3095704230222992,-0.917539734155525,-0.2356255588701658,0.8499454649698354,-1.0260129193727012,0.6703930255476787,-0.1036413151412658,-0.3786991918480488,0.5171803341302886,-1.403154672105578,0.9800540007773528,-0.4905265800544322,0.9787621542534122,-0.3899307757020629,-0.1080972585791345,-0.1337014046457599,0.9746543960010124
3,4,-0.2250877399525106,0.6829680050694121,-0.6839747233066038,-0.1850266769081912,-0.4965972975254615,-0.1678296190842113,0.2827806701769806,-0.1382878444442846,-0.1794082180486235,0.4856560626608521,-0.343237349918111,0.9175115570886828,-0.5198966622568802,-0.2886338099678785,-0.3062151447608097,-0.0978699783924415,0.3642646771380345,-0.3926584085995999,0.7248937229202831,0.4099308928148458,-0.6153615112948945,0.1428580761693901,0.212278685156307,0.5941121482132734,-0.4796246119546898,0.6800658952200608,-0.6394617028149272,0.6570817094208391,-0.1337014232941192,0.3577145805667133
3,5,-0.2250890319064807,0.6781572026546807,0.5446537479211296,-0.2672864249048196,-0.0488435900516323,-0.1678303067454683,-0.3377417764248742,-0.310699033061444,-0.1794086342405831,0.6934168734321489,0.0725532068111636,0.1422600669127607,-0.7303991927454618,-0.3015061131694413,0.0385719236578096,-0.1975239474162524,-0.1269105643816534,0.3406185371255678,-0.2614008356993546,0.8217576633456906,-0.8083235942971196,-0.1706837889667797,0.639893397372688,0.2626129801735949,-0.002034547892862,0.4364483789871853,-0.836307445780991,0.6313114332964878,-0.1337014089746249,-0.2170575174423141
4,1,-0.2250824352949487,0.5896384382236265,-1.299532510004709,-0.0114230023070936,0.8332694832194579,-0.1678286504497662,0.3140268359278542,0.0427352916562495,-0.1794077033575872,0.4360415406856151,0.3519538675432536,-1.130656431222018,-0.4416329009213742,-0.2760805238085126,0.6270737283817887,-0.1989281837106226,-0.9468854818553488,0.823320761355551,-0.0899757347123973,0.5940416843462827,-0.7090048751047975,-0.4796507858258192,0.4878526108068636,-0.0398278225064344,0.1644301188609091,0.1610546649848044,-0.7396214485006007,0.7383571956591782,-0.133701397832485,0.66661618593422
4,2,-0.2250278336770152,0.7111913792358351,-1.8367465783957804,0.1622263214327369,-0.0185468648308246,-0.1678240621423281,0.4407718462975951,0.1720436831191191,-0.1794014692167349,0.3151061433709779,-0.2346551026193837,0.5569809068784802,-0.3363816356770803,-0.2994790113591963,-0.2817621611850211,0.0817786515339961,-0.0851237981764156,-0.3765170921842661,1.3733799943009155,0.2476226950173958,-0.5659859194678549,0.2415445204331971,0.1204207099394543,0.6916413744778442,-0.5899022123482451,0.7287893984666352,-0.5890923509383156,0.5084070394726575,-0.1337013081002487,1.402346200279146
4,3,-0.2250832101779889,0.6573103921908456,-0.2288350264752789,-0.1485073659218966,0.0940293878317545,-0.1678293490515103,0.2783798017613647,-0.1210639494775354,-0.1794075485654103,0.4794542474139483,0.0659323380734341,0.0029138646842798,-0.5037041599115986,-0.2965045047260121,0.2024069136155933,-0.3985169690171183,-0.2443183642385817,0.1038792297006709,0.3465100266241413,0.3469456220277757,-0.6840333114221568,0.1392635368087878,0.4973551599672283,0.5891020852202307,0.031509969337117,0.7414998775744371,-0.7182000000013522,0.4568664872239548,-0.1337014576030241,1.445826760830407
4,4,-0.225082029599361,0.6746292808838779,-2.000895321515276,0.0480121763231008,0.2684747425241934,-0.1678266976221571,0.4940223541265486,0.0772261413271647,-0.1794051749088142,0.3709224805931187,0.0116412144240705,-0.5865426891869961,-0.3957541442764308,-0.297530458021544,0.2439769856944339,-0.2971311085635841,-0.4908458257608263,0.5220161882693202,0.7453014730377774,0.3517906428575505,-0.6982216998782025,0.1047886365775569,0.6525634629198405,0.5540316442689294,-0.2221704422145996,0.6440528710812872,-0.7320949936224873,0.3676616852550459,-0.1337013295978327,0.8076520427421913
4,5,-0.2250877399525106,0.6823265647474481,-1.8417207827327344,0.0160121300713602,1.194597795589721,-0.167826599036755,0.7444317669750995,0.1116739312606631,-0.1794055667906642,0.3957297415807337,0.1347893729457991,-1.048818185468782,-0.414645397012581,-0.2852686280367987,0.7151044692546261,-0.2473275279899183,-1.1153338646550064,1.2207045988187728,0.5088116628526895,0.6279568301547048,-0.6562240700483061,-0.0362153392497044,0.4815175780332882,0.4035627523778715,-0.1626289241313868,0.5614347568805739,-0.6985154257047466,0.4310962110995996,-0.1337014008651362,1.840405446345067
5,1,-0.2250986476727061,0.7227373050311902,0.4663100296140958,-0.7790589192390046,-1.030138574308735,-0.1678306697802745,0.3179876175019097,-0.8624234485838376,-0.1794099201579727,-0.5314416378314821,-1.2966424481508407,1.422918020726901,0.5542059933130903,-0.3183320228248403,-1.8174095297445456,-0.8626170643064955,1.177154641172088,-2.803863627404476,0.5160143981882757,0.3542131532724376,0.6570531654433066,1.5045349412266271,-3.5507307823478502,1.9996018198616037,-1.2511485082442075,1.5888651514279168,0.6452462490724205,-0.5759268866827457,-0.1337014547680659,-0.4107484308712787
5,2,-0.2250986476727061,0.7227373050311902,0.4712842339510497,-0.7790589192390046,-0.9899555492790324,-0.1678306697802745,0.3355910911643736,-0.8624234485838376,-0.1794088364140538,-0.512836192090764,-1.2860490581704782,1.221640173063537,0.5515072429222164,-0.3183134192392263,-1.8149642313869667,-0.8220814432756735,0.9938133970605302,-2.803863627404476,0.5933237574569036,0.2694252887513813,0.5662474793246124,1.5045349412266271,-3.601411044536458,1.9996018198616037,-1.2335376366984685,1.6206413491974223,0.5572446228052391,-0.7583011484858524,-0.1337014547680659,-0.4107484308712787
5,3,-0.2250986476727061,0.7227373050311902,0.4886939491303908,-0.7790589192390046,-1.0100470617938837,-0.1678306697802745,0.2920224938497752,-0.8624234485838376,-0.1794097964690997,-0.5035334692204083,-1.3469610505575684,1.4372950098457136,0.5434109917495786,-0.3178951830737542,-1.7864357505485466,-0.8560639615994343,0.92918127078461,-2.789259579219174,0.4917651892251347,0.0683569243157337,0.6377569571430838,1.5045349412266271,-3.639421241177914,1.9996018198616037,-1.2477940565212096,1.5655626063969463,0.6232458425056248,-0.6235027810661635,-0.1337014547680659,-0.4107484308712787
5,4,-0.2250986476727061,0.7227373050311902,0.4663100296140958,-0.7790589192390046,-1.12740700791238,-0.1678306697802745,0.3153470964525394,-0.8624234485838376,-0.1794083709841639,-0.5221389149611196,-1.3522577455477496,0.7339284652638537,0.5461097421404577,-0.3183609617357956,-1.799477341788969,-0.8479193910920866,1.1684791879806895,-2.816930407359746,0.7649889496217137,-0.0721486797477308,0.6281088529929723,1.5045349412266271,-3.652091306725066,1.9996018198616037,-1.234376249629218,1.637588654674491,0.6284564651135507,-0.879223213377036,-0.1337014547680659,-0.4107484308712787
5,5,-0.2250986476727061,0.7227373050311902,0.475014887203765,-0.7790589192390046,-1.0897752860591663,-0.1678306697802745,0.3157871832941009,-0.8624234485838376,-0.1794099661665841,-0.5252398225845784,-1.4078730429446584,0.4994729504032305,0.5461097421404577,-0.318134962621669,-1.807628336314232,-0.8691233591370778,1.006103622415012,-2.803863627404476,0.7196117170075192,-0.2223443254707442,0.6451349191402281,1.5045349412266271,-3.693269019753311,1.9996018198616037,-1.2364727819560917,1.6418254810437594,0.637719794194307,-0.879223213377036,-0.1337014547680659,-0.4107484308712787
6,1,-0.2178863744812468,0.6444815857515623,0.1516916053017331,1.0304272909931562,-0.5842983442172723,-0.1674212826052517,0.3897217726764503,0.8875673397752976,-0.1783688020010256,0.2468861756550296,-1.074181258563202,1.4384009320856197,-0.2365278712145458,-0.3054059759315035,-1.02431776243647,-0.337573113841448,0.6674717661774171,-1.3119448101586155,0.2583965643521339,-0.2586819816940541,-0.0801754987328419,1.2073318913659223,-1.3651444754641229,1.3584807588518677,-0.6972446674841789,1.1884850595321474,-0.0825040418344723,-0.4232875588692791,-0.1335153081887442,-0.3637483120519001
6,2,-0.2185216696455362,0.6202672135974151,0.2648547539674437,1.0030378077534354,-0.4133610313925061,-0.1675790606421602,0.2863013649094735,0.8703003850711315,-0.1785193992590787,0.463949709296682,-0.915280408857747,0.6598316751899794,-0.4470304017031331,-0.3020855804102353,-0.750444346387636,-0.2026260059524642,0.2710035553304987,-0.8638311211043463,-0.2313894384677444,0.0707794347306167,-0.275975259426276,1.0089786739217792,-1.035722771238169,1.0627200401625625,-0.5215552584921628,0.9999462860997492,-0.2654547911794038,0.0009308327161941,-0.1336078211257795,-0.3291612589523349
6,3,-0.2182113421997831,0.6298888184268775,0.2685854072201591,1.0304272909931562,-0.3690321387010087,-0.1675558184977438,0.2537349386339154,0.8875673397752976,-0.1782761917105436,0.4143351873214519,-0.9073353663724752,0.9042404902097764,-0.4011516450581844,-0.3057001881928817,-0.9142793363454198,-0.2137194726779893,0.2899449614650525,-1.1082567696794023,-0.1723270087159351,-0.1327114401199132,-0.3049195718766091,1.0478650542773855,-1.2606164347001183,1.2267161021348365,-0.5899022123482451,1.0762091607465574,-0.309455604312995,-0.0585390352630779,-0.1331098177976708,-0.4533026332372113
6,4,-0.2155880754261924,0.6722238796765122,0.1989465465028,1.0761220788647574,-0.8531419164398065,-0.1673918734768279,0.3065453596213073,0.9263426333191916,-0.1778185735481536,0.3492161272289486,-1.0516703048549287,1.4406127765654364,-0.3255866341135634,-0.3110270148737126,-1.0838200224708874,-0.1550223955733119,0.8847918686219529,-1.261983592682582,-0.1783292881622576,-0.0333885131095332,-0.168143507160326,1.2048810690746026,-1.567865524218555,1.3452875929701875,-0.7123397002376688,1.2223796704862864,-0.150821093805048,-0.0743976667242133,-0.1335393639016998,-0.3325605849035573
6,5,-0.2207554189562415,0.5020818342755183,0.0173880882039631,0.920778059756807,-0.0440598965957151,-0.1676760654404306,0.2040051255374547,0.8185856404334672,-0.1789673736610381,0.4019315568276375,-0.6941433930176566,0.6852678867078765,-0.3606703891949945,-0.2930669755175442,-0.4896125215792242,-0.1300269895335208,0.0178249130281812,-0.5702128891682727,0.0171049306099883,0.211285038794086,0.006089903079918,0.6701116451086394,-0.8171641405497965,0.5385004489904963,-0.2817119602978125,0.6758290688507927,0.0020238360274271,-0.2210900077397526,-0.1336181806765976,-0.3787505589469745
7,1,-0.225078952725221,0.7142382207651649,0.0708607848262223,-0.1485073659218966,-1.694434138887072,-0.1678297793970336,0.4676171436328526,-0.1986575963027404,-0.1794074353518868,0.212776191797052,-0.850395895228021,1.2415467733818937,-0.1906491145695971,-0.2913416652072609,-0.9476984138989974,0.1283992965070894,2.2341140216574904,-0.4310901143503966,0.2269446200534066,-0.069726169332843,0.2138079100764306,1.2498128110821307,0.7760966020045663,0.9431465367286028,-0.7395946204870276,0.9215649982683016,0.2301333146410416,-0.1536908240299101,-0.1337013973087005,0.007534775973585
7,2,-0.2250832101779889,0.7111913792358351,0.15417870747021,-0.1942021537934977,-1.394018189855486,-0.1678300618810264,0.3523143911437135,-0.2417603934570304,-0.1794082438585747,0.3337115891116892,-0.7365169529391125,0.0360915318815386,-0.306695381377408,-0.2894399653444885,-0.7830483244886876,0.3929106064899709,1.397077379574044,0.3644461946910606,-0.2217857913536292,-0.038233533939308,0.1144891908841098,1.1197558414894309,1.149863535645558,0.5642187723547835,-0.6481858110353338,0.6398160447120202,0.1369210657659356,-0.1041326007138496,-0.1337013247614877,-0.2805314731301337
7,3,-0.2250839500847039,0.7099084985919069,0.2374966301141949,-0.1942021537934977,-1.274425853457562,-0.1678303479570344,0.2559353728417241,-0.2244934387528642,-0.1794084031750403,0.3647206653462149,-0.553780975777836,-0.080030303308862,-0.3363816356770803,-0.2635341278660408,-0.5931301520500628,1.5309973152006031,1.1159926961727276,0.7418455451638675,-1.0332939724963686,-0.2925971275024768,0.1672699959406,0.9996655492147646,0.779264118391361,-0.4463109333419897,-0.6683125213733212,-0.2372070137263303,0.1855535434399044,-0.1041326007138496,-0.1337013474044682,-0.3432371476620812
7,4,-0.2250882758306616,0.7025319348893191,0.4663100296140958,-0.2764162526513932,-1.0358790064558347,-0.1678303923171379,0.0578962941390036,-0.32796598776561,-0.1794087011055626,0.5104633236484671,-0.5617260182631109,1.0568577593171586,-0.5064029103024776,-0.2952401499259443,-0.6615985060622709,0.6953362964208503,1.0376244356770934,0.0739024992150507,-0.5339043225623755,0.5334789239740997,-0.2192217056020908,0.8830064081479461,0.0760754805244226,-0.0106024550470166,-0.5504874046030197,0.230962300077717,-0.2052431521544886,0.5520182759907909,-0.1337014004228746,-0.2924019863335944
7,5,-0.2250865911802125,0.7047769760161934,0.248688589872341,-0.2490267694116724,-1.3442677779139498,-0.1678301486960266,0.285861278067912,-0.2934751380946948,-0.1794084772929744,0.4174360949449038,-0.7418136479292937,0.9451596130863918,-0.3957541442764256,-0.3004574221581588,-0.8270636949251088,0.2009983129260329,1.51043663460832,-0.1566877352897188,-0.1360732408601503,0.2912278824853674,-0.1176328442568016,1.056034461915118,0.738086405363117,0.706504561357205,-0.6083516968247337,0.7224341589127348,-0.0987148677257961,0.1238352265400282,-0.1337013407827721,-0.2748551011550335
8,1,-0.2203358576809745,0.7023715748088281,0.4414390079293239,0.9344728013766676,-0.019822516419069,-0.1676305915490011,-0.2206786765694889,0.8185856404334672,-0.1789616211875802,0.7492332106542896,0.0473939056077998,0.294877336020148,-0.7843742005630483,-0.3062920578240851,-0.0869533920312387,-0.2679229936406824,-0.1214161106937675,-0.1136442248488285,-0.1120641230748626,0.4826062052614655,-1.0126363880641815,0.0877962686910736,0.0919130624583627,0.4970839282480076,-0.0619953724414495,0.5953293678347128,-1.0603642179217778,0.8216150108301561,-0.1336361385880256,-0.3183135577148874
8,2,-0.2189595143905985,0.7111913792358351,0.3071354908315568,0.9847325031215556,-0.1419661559934824,-0.1675919247631051,-0.1590665187508649,0.8616884375877567,-0.1788078113002824,0.6934168734321489,-0.1644738939994734,0.7151277871854074,-0.7438929446998584,-0.3068143362646581,-0.3738683993204916,-0.2727910127944992,0.0283800477443827,-0.4210978708551884,-0.1444764320850013,0.8169126425159158,-0.9008318870305404,0.2670330722629224,-0.2470111909279549,0.6846272862875841,-0.1634675370621362,0.7393814643898037,-0.9405198979394974,0.9207314574622772,-0.1336650356514687,-0.1362547023093566
8,3,-0.2182113421997831,0.7121535397187816,0.3929405156440186,1.0076027216267225,-0.1339933335669543,-0.1676360441459247,-0.2862516159621673,0.8616884375877567,-0.1787423586489419,0.6686096124445338,-0.132693724058383,0.6178066300734529,-0.7115079400093064,-0.3095697340006098,-0.3208869349062829,-0.211613118236434,0.0251990482408702,-0.40956835912995,-0.1435160673735898,1.1948242672383378,-0.8679148258125123,0.2278199156018068,-0.3832143955598393,0.6437117718443992,-0.1806591021425004,0.6525265238198222,-0.9098351203594928,1.1486992847161588,-0.1336154883997197,-0.3594879351626883
8,4,-0.2198757754819034,0.7036544554527563,0.49739880672006,0.9573430198818343,-0.1008263922725967,-0.1676646323226041,-0.3509443816717221,0.8185856404334672,-0.1789228728554988,0.7399304877839339,-0.0254356505072011,0.2727588912219738,-0.7843742005630483,-0.3082743732245185,-0.1643878400212374,-0.2354383273642498,-0.0437708046307488,-0.1751349540501005,-0.289971685863848,0.9283481216007324,-0.9922051086874752,0.0647585391526682,-0.1139755026828581,0.4643515166934598,-0.0628339853721989,0.5953293678347128,-1.029100482274226,1.0456181802187534,-0.1336634632197754,-0.2521449245291824
8,5,-0.2198757754819034,0.7050976961771759,0.5185391751521166,0.9573430198818343,-0.0373627257574314,-0.1676809266140994,-0.2519248423203624,0.8185856404334672,-0.178905353209175,0.7306277649135783,-0.0439740829728384,0.4862018835243289,-0.7681816982177723,-0.3035917818232862,-0.2189995033404987,-0.2733058994357684,-0.0761591632119707,-0.2965791442226124,-0.2498764591624164,0.6836745696971132,-0.9275060573279053,0.2515111977512311,-0.3578742644655354,0.6644200322156436,-0.1295037133667824,0.7923417940056462,-0.9740994658572368,0.9683073518456988,-0.1336298014720013,-0.3693144989789263
9,1,-0.2216496967037741,-0.1186720373052999,0.2611241007147283,0.8933429273783532,0.8469827377930864,-0.1678003589362899,-0.2175980686785575,0.8271975879168415,-0.1791125225237794,0.960094929049038,-0.0082213917891091,-1.048818185468782,-1.0056717326151527,-0.1940400892938095,0.8178070002729401,0.519057833600901,-0.9295345754725516,0.8363875413108228,-1.5975082404506409,1.1415290381108163,-0.946802265628128,-1.204930795903702,0.4815175780332882,-1.1874662521128176,0.159817747741787,-1.209558665473198,-0.8415180683889171,1.1903281923016495,-0.1336789080069733,-0.4172238956266368
9,2,-0.2216496967037741,-0.0781009369410668,0.2835080202310205,0.8842130996317797,0.9866665867058624,-0.1677917060757774,-0.2233191976188586,0.8185856404334672,-0.1791194286622708,0.9538931138021344,-0.0029246967989278,-1.048818185468782,-1.0110692333969111,-0.1926813385222924,0.8569317739942016,0.4750116218341536,-1.007324472422093,0.8371561754258386,-1.5478093666350945,0.7781524758777142,-1.0154740657553905,-1.210159216791851,0.4815175780332882,-1.1640859581452836,0.1874919744565197,-1.207440252288564,-0.9636782206413874,1.0079539304985472,-0.1336903970389807,-0.2876998645252041
9,3,-0.2214869396079213,-0.1457728909082856,0.2449579366196256,0.8933429273783532,0.8192373157487682,-0.1677949803459288,-0.1837113818783147,0.8271975879168415,-0.1791114657449145,0.9259849451910674,-0.0413257354777477,-1.048818185468782,-0.9732867279246008,-0.2014718772357888,0.8316636909658868,0.5191982572303381,-0.9160876230258834,0.8363875413108228,-1.596547875739229,1.3353298713018025,-0.9547477631635142,-1.1939837896691403,0.4815175780332882,-1.1787821429248766,0.180783071010524,-1.2858215401200108,-0.8426759845240114,1.5610237027057818,-0.1336871144691798,-0.3584487126576003
9,4,-0.2216496967037741,-0.0524433240625003,0.2536627942092976,0.8842130996317797,0.8909927175875227,-0.1678000788636751,-0.2325610212916512,0.8185856404334672,-0.1791213803459351,0.9507922061786824,0.0116412144240734,-1.048818185468782,-1.0110692333969111,-0.2009950742267169,0.8178070002729401,0.5080111747518551,-0.9558501168197944,0.8363875413108228,-1.5756599432660283,0.7466598404841839,-0.9530451565487889,-1.158201784215873,0.4815175780332882,-1.1697640295373992,0.1740741675645282,-1.2328612105041683,-0.8507813974696733,1.0079539304985472,-0.1336895931520303,-0.3416881937187902
9,5,-0.2214869396079213,-0.0886847022534754,0.2922128778206925,0.8933429273783532,0.939148565043754,-0.1677921071319879,-0.1753497318886442,0.8271975879168415,-0.1791140540909854,0.969397651919394,0.0116412144240705,-1.048818185468782,-1.01646673417867,-0.1870031107798623,0.8186220997254663,0.5072154408517118,-0.98187647639399,0.8379248095408545,-1.5948672374942592,1.8634371417472375,-1.0376079517468222,-1.1872848754062,0.4815175780332882,-1.152729815361053,0.1610756671379113,-1.1269405512724875,-0.968888843249312,1.62445822855034,-0.133693961602545,-0.1932886935916537
