f_id,i_id,ic.eps.max,ela_meta.lin_simple.coef.min,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.qda_mda_10,ela_meta.lin_simple.intercept,ic.eps.s,ela_level.lda_qda_10,ic.m0,ela_level.lda_mda_10,ela_level.mmce_qda_50,disp.diff_median_02,ela_level.lda_qda_50,ela_level.mmce_qda_10,pca.expl_var_PC1.cov_init,ela_level.mmce_lda_25,ela_distr.number_of_peaks,ela_level.lda_mda_25,disp.ratio_mean_02,disp.ratio_mean_10,disp.diff_mean_25,disp.ratio_mean_05,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,nbc.nn_nb.sd_ratio,disp.ratio_median_02,disp.ratio_median_05,ela_level.mmce_qda_25,disp.ratio_median_10,nbc.nn_nb.mean_ratio
4,1,-0.2367585076519839,-0.1341096249339683,0.5885882591362825,-0.090404232434942,0.8366884911934374,-0.1809023726315528,-0.0347584268581029,-0.9078518001497968,0.3681246452692374,-1.095037689354082,0.185305035975807,-0.6907521416051794,-0.2290241434285714,0.9727824883819738,0.4415808679175401,0.7942113770611907,0.6716470514068997,-0.2249964301389999,-0.7202866928295825,-0.8130883746476864,-0.8349480596696691,-0.8004572222317637,0.636462908329743,0.1460106568283433,0.7752648620681014,-0.690889286080934,-0.7679899031407016,0.6435122561651181,-0.7845177265308935,0.4709202863920966
4,2,-0.2367038491817848,-0.1341095351972932,0.7100789948185228,0.0734318807309005,0.0430161543896891,-0.1808961370269586,0.0878792065802411,-0.1548936253490101,-0.2122284431801341,0.5874011488944543,-0.5588249426312095,-0.5823886566250466,0.0345901138778522,-0.0936784861045434,0.4415808679175401,-0.3719238202064555,1.327329656770172,-0.0740942634903439,-0.6161621041334828,-0.5788401361058566,-0.3961859072395027,-0.650224840633947,1.0836837737725304,-0.5859284607887156,0.545355045915589,-0.5822867362843525,-0.6253575819857577,-0.2478121731815979,-0.5668555988071483,0.3493058748950863
4,3,-0.2367592833418474,-0.134109684707464,0.6562255816401157,-0.2197417318663364,0.147908080594003,-0.1809022178030316,-0.1901075968878935,-0.293988751264391,0.0851533876957281,0.0350408225756358,0.0541826328527252,-0.7436323812318784,-0.4164597267459953,0.2736089034489043,0.4411635169926654,0.0949784849135187,0.0815327065799547,-0.2475057032071168,-0.7690950937808786,-0.7299911401802484,-0.6765772788625143,-0.7790779986966896,1.0087331568367683,-0.2823092712586759,0.4938235353986468,-0.7442855397309216,-0.743085847066029,0.2270279263986257,-0.7004209953649007,0.5145767418012818
4,4,-0.2367581015339781,-0.1341095566959406,0.6735356073046036,-0.0343278340800715,0.3104459945706598,-0.180899843589114,-0.0020468902666566,-0.5093903767736759,0.0314412508414974,-0.5526000036278187,-0.1960667485020524,-0.7168891717106214,-0.3212473736818442,0.5944322256492053,0.4415808679175401,0.5013702512899444,1.327329656770172,-0.0921016819448375,-0.7663060422979476,-0.781568733987624,-0.6283663461275779,-0.7929456031518737,0.9860772767692296,-0.4442395056746968,0.4046343825808617,-0.7175874129059273,-0.7572358789266382,0.2677970258575338,-0.747062879877133,0.4054356032783224
4,5,-0.2367638178328583,-0.1341096279667695,0.6812289520443763,-0.0645195047765109,1.1733529455545937,-0.1809002355629757,0.0306238079520164,-1.0550323829757895,0.1532760978523147,-1.0134515333708627,-0.1373305300683691,-0.6834779886153977,-0.2744763932292788,1.1984651012401162,0.4415808679175401,1.1804329638564353,0.6060787908705725,-0.2159026838194811,-0.7207515347434033,-0.7521981597362006,-0.734259739975465,-0.7594322257185144,0.935023957986899,-0.3054421618895367,0.4680577801401718,-0.6827440948461913,-0.7153517846192335,0.7298468197251572,-0.7166749854221932,0.4303821492264242
5,1,-0.2367747369103841,-0.1341096818723656,0.7216190119281817,-0.814659773706447,-0.8995254601148004,-0.1809045899524309,-0.8932218609265115,0.9480132313642224,-1.2628902421336246,1.4506708804466195,-1.2111278755179606,0.5642175371956694,-0.85230020718508,-2.166860919909245,0.2961340705987051,-2.7310877875166617,-0.6397181593196447,-1.4477901802913868,0.5598879378358476,0.648276783227942,0.7515756081899345,0.5816806884681475,1.257947837579696,-1.7400428324189705,-0.5387886561139303,0.5643751853178987,0.5943751643987872,-1.7538706708400853,0.6649141694476859,-0.5019950055839857
5,2,-0.2367747369103841,-0.1341096818723656,0.7216190119281817,-0.814659773706447,-0.8620852824894646,-0.1809035059540549,-0.8932218609265115,0.7878201163227129,-1.2524098251864586,1.2500130373527552,-1.1937551911925048,0.4414127190740575,-0.8142328490347778,-2.1889866662678865,0.2973861233733295,-2.7310877875166617,-0.6397181593196447,-1.437615988864598,0.4367048306730512,0.5601650604736749,0.7615591110748683,0.4938525269186554,1.257947837579696,-1.7234160672780396,-0.7211309240969616,0.4408397849242855,0.5038149604908859,-1.7514724885189727,0.5716304004232228,-0.4832850961229024
5,3,-0.2367747369103841,-0.1341096818723656,0.7216190119281817,-0.814659773706447,-0.8808053713021325,-0.1809044662345164,-0.8932218609265115,0.7313482532126537,-1.312672222632668,1.4650035835247537,-1.2078187927893025,0.5224268151171184,-0.8461461308097425,-2.182348942360294,0.2948820178240811,-2.7168939574410143,-0.6397181593196447,-1.4519318865359203,0.4957397537284284,0.5966991894205663,0.762497731004221,0.5597236480807741,1.257947837579696,-1.735705415425684,-0.5863562042834154,0.5222916972717235,0.5751311210683578,-1.7234936947726631,0.60484507575769,-0.4739301413923641
5,4,-0.2367747369103841,-0.1341096818723656,0.7216190119281817,-0.814659773706447,-0.9901544615094628,-0.1809030404148846,-0.8932218609265115,0.9404331155105232,-1.317912431106251,0.7638036483176299,-1.1945824618746697,0.4871970937744493,-0.8384974930289658,-2.1934118155396147,0.2963427460611424,-2.7437875302159247,-0.6397181593196447,-1.5002818050862357,0.4803999705723074,0.6045790995855826,0.7704333358614761,0.5649239997514685,1.257947837579696,-1.7284763871035402,-0.8420317756943995,0.4869958685878331,0.5655090994031431,-1.7362840004852635,0.6055517709775737,-0.4926400508534406
5,5,-0.2367747369103841,-0.1341096818723656,0.7216190119281817,-0.814659773706447,-0.9550914380190688,-0.1809046359718448,-0.8932218609265115,0.7985586137821203,-1.3729346200788772,0.5300703365819188,-1.196650638580081,0.5067731231440094,-0.8584103258720224,-2.2354507336210334,0.2969687724484549,-2.7310877875166617,-0.6397181593196447,-1.4142963819660288,0.4822593382275946,0.6697674473143476,0.7962880484609199,0.5741690693882574,1.257947837579696,-1.7284763871035402,-0.8420317756943995,0.5064538254263873,0.5824891376358753,-1.7442779415556378,0.6790480738453302,-0.4957583690969602
6,1,-0.2295549541599245,-0.1339235260850886,0.6434033404071615,0.8925693771297321,-0.4841177750336916,-0.1798632273466657,0.7664904469548542,0.5026814249593946,-1.042801486243116,1.4661060991461456,-0.6647155899482732,-0.2166841808250323,-0.3592268164553559,-1.1380137142324187,0.4415808679175401,-1.2810759887360694,1.065056614624863,-0.0280853093391129,-0.2187222678157848,-0.1203726355958555,-0.013996937823961,-0.144635094872065,0.8662804314805996,-1.0261762856072714,-0.3861761057368314,-0.2162056413450388,-0.1408604910784866,-0.9760602046926834,-0.1188108294017748,0.2807028735377994
6,2,-0.2301909108058844,-0.1340160435983831,0.6192013600799604,0.8667277189016814,-0.3248484479925803,-0.1800138599641268,0.7501142594727443,0.1562701304453414,-0.8855952320356112,0.689935101684176,-0.4914023820347983,-0.3365650747056531,-0.2324968008117975,-0.8304658398473028,0.4415808679175401,-0.8455495185201575,1.1961931356975175,-0.1740354359127831,-0.3214523307704169,-0.3166540342517002,-0.2956682457142718,-0.3272252201986425,0.7228966425600112,-0.7084604908490522,0.0379678654410749,-0.3365734673695843,-0.3361309307548986,-0.7074637847281108,-0.3392997380050505,0.4989851505837112
6,3,-0.2298802602411643,-0.1335180156359655,0.628818041004676,0.8925693771297321,-0.2835453948979636,-0.1797705953117967,0.7664904469548542,0.1728200500592515,-0.8777349193252367,0.9335910540124372,-0.5588249426312095,-0.4372978305690541,-0.242914772961476,-0.9897712136295213,0.4415808679175401,-1.0831094113652002,1.065056614624863,-0.110919434229783,-0.4502135408990761,-0.2951633701652947,-0.1718557441241958,-0.3711393009733891,0.8662804314805993,-0.7861725453120985,-0.0214915697707811,-0.4374833365555756,-0.3649969957505414,-0.8681420002426309,-0.2947779391524663,0.4490920586875075
6,4,-0.227254262071232,-0.1339475829879878,0.6711314370734246,0.935681876940197,-0.7346103920032013,-0.1793128697031787,0.803265401637248,0.692563327094559,-1.0205306002303858,1.4683111303889351,-0.6796064622272345,-0.2412879335845886,-0.1877918317138098,-1.31501968510155,0.4415808679175401,-1.232518149003592,1.4584661778428265,-0.0588779948962967,-0.2359214186271941,-0.162637608299123,-0.073812626049077,-0.2128174834433819,0.883660284683095,-0.9188252150234362,-0.0373474191606056,-0.2410937256734226,-0.2285906886142651,-1.0344159745064128,-0.168279494793536,0.3836073755737264
6,5,-0.2324269859397796,-0.1340264036616483,0.5010764627213705,0.7891166053567686,0.0192446130402694,-0.1804619395480124,0.7010673737719615,-0.0649429172184467,-0.6668165282635012,0.7152929609762572,-0.2548029669357358,0.0004350228748787,-0.1643184261107364,-0.6047832269891603,0.4415808679175401,-0.5601788296308291,0.6716470514068997,-0.0740942634903435,0.0025424831634244,-0.0709441081971218,-0.0980460860432752,-0.0602738344363671,0.4054039670929943,-0.3412258520841477,-0.1840140260165191,0.000546947623974,-0.0548282973659799,-0.4516576704761384,-0.078529201868484,0.4366187857134497
7,1,-0.2367550214561369,-0.1341096244101579,0.7131242771113494,-0.2197417318663364,-1.5184769680003145,-0.1809021045629261,-0.2636983446254545,1.8715240128732409,-0.8214026782342146,1.2698583185378651,-0.7064927593975834,0.1025940832460799,0.0783719715195395,-0.9344568477329176,0.4411635169926654,-0.4249639220680862,-0.5085816382469902,0.3758210865951785,0.127584957981508,0.1647368412837999,0.2076026945877737,0.1673860053695528,0.5193040764736347,-0.7807507740704899,-0.1166266661097479,0.10236183805827,0.1523281690733439,-0.9009171586311648,0.1426664019546722,0.2464013728591524
7,2,-0.2367592833418474,-0.1341095518593564,0.7100789948185228,-0.2628542316768013,-1.2385670686108978,-0.180902913259447,-0.3045775557715693,1.1401691682554966,-0.7087381960521704,0.0681162912174825,-0.616320255041646,0.0164096333622427,0.3267768686412003,-0.4720287488373116,0.4411635169926654,0.3482262952105927,-0.5085816382469902,0.5476118586510472,0.0374056267000649,0.0622980091385967,0.1554666239664532,0.0743574921493677,0.2818828675466864,-0.437010477352553,-0.067077136766534,0.0159323088451569,0.0532779460490778,-0.7394395490096073,0.0451424616109158,0.3680157843561628
7,3,-0.2367600240189676,-0.134109574503457,0.7087967706952275,-0.2628542316768013,-1.1271379685354936,-0.1809030726133192,-0.2882013682894594,0.894573414595643,-0.5279510037135366,-0.0476478490289758,-0.6361747514135954,0.0681131717700062,1.3955641042837528,-0.5052173683752738,0.4407461660677907,0.7150247461128447,-0.5085816382469902,0.599923409261351,0.0745929798058155,0.1661695522228934,0.1559785984733728,0.1228941077425082,-0.5332632831025025,0.3408329701101185,-0.067077136766534,0.068876051870991,0.1059160645705446,-0.5531807220698901,0.1363061449757308,0.3991989667912969
7,4,-0.2367643542689761,-0.134109627524486,0.701423981986279,-0.3404222757913339,-0.9048740569184192,-0.180903370613794,-0.3863359780637986,0.8260997013838939,-0.5358113164239139,1.085738209764924,-0.5199432205694754,-0.3289700032016162,0.6107874933630288,-0.7109868095106391,0.4399114642180414,0.0658437810740323,-0.6397181593196447,0.3346741354266606,-0.3158742278045551,-0.2314077333756234,-0.1820952342625895,-0.2671322675595147,-0.0312648446197067,-0.003630229440033,0.5889586317376174,-0.3297858080072987,-0.279530803312459,-0.6203298270610327,-0.248136054640234,0.5457599242364091
7,5,-0.2367626678644362,-0.1341095678814334,0.7036678742020458,-0.3145806175632831,-1.19221256297953,-0.1809031467486558,-0.3536244414723523,1.2392160154105,-0.7139784045257533,0.9743841320040444,-0.5770248976388297,-0.2128331586539714,0.1465503462206006,-0.6755856153368127,0.4407461660677907,-0.1582693253835551,-0.6397181593196447,0.2722784304818402,-0.1908317529864726,-0.0895693504053417,-0.0489818624634728,-0.160813966736446,0.4611126036974218,-0.5020717322518478,0.1608506982122494,-0.2130380669759712,-0.1782165751904943,-0.7826068307896293,-0.120930915061423,0.4522103769310203
8,1,-0.2320069878091595,-0.1340443624613851,0.7012637039708671,0.8020374344707941,0.0418275773222182,-0.1804561857239054,0.7010673737719615,-0.1866037766703191,0.0668126580381879,0.3261049466238775,-0.0380580482086225,-1.0713258418990128,-0.2938177761231969,-0.0140257992134338,0.4415808679175401,-0.1164348788448055,-0.6397181593196447,-0.2845109481311013,-1.1223749482854988,-1.1082268281009986,-1.0404204951134342,-1.120567758405573,1.01137117026929,-0.2118262451177739,0.8585080713646971,-1.0723557422414314,-1.0708005849577469,-0.0567569815996563,-1.061542252724751,0.785870428986917
8,2,-0.2306292114434037,-0.1340732609542547,0.7100789948185228,0.8494568773192674,-0.0719786768881282,-0.1803023397228918,0.741946584918076,-0.0557204429297795,-0.1427956809051518,0.7450608827539171,-0.1381578007505336,-0.977902896638089,-0.2983893757163047,-0.3282113975061468,0.4415808679175401,-0.4152523541215893,-0.443013377710663,-0.2072591229613239,-1.015926150020291,-0.9635230232525296,-0.8590961905793806,-1.00095966997962,1.0630451980945672,-0.3329124695136825,0.9576071300511249,-0.9777810217935736,-0.9592983338961444,-0.3381437072768257,-0.9251500752874696,0.7297407006036809
8,3,-0.2298802602411643,-0.1340237112515939,0.7110406629109947,0.8710346619396898,-0.0645500702164348,-0.1802368717036287,0.741946584918076,-0.0584998187428022,-0.1113544300636514,0.6480395080711715,-0.1551168497349069,-0.9571501660495934,-0.2409366769836891,-0.3746754648592893,0.4415808679175401,-0.4040466987987099,-0.6397181593196447,-0.2169831289267506,-1.0005863668641688,-0.9198253396101702,-0.8834149796580656,-0.9703353768077568,1.0552863350577386,-0.2913455566613557,1.1855349650299123,-0.9569655330825622,-0.9264702599795288,-0.2861830903193938,-0.8813349716547662,0.704794154655579
8,4,-0.2315464265635622,-0.1340716884447794,0.7025459280941624,0.8236152190912164,-0.0336470664621893,-0.1804174282939286,0.7010673737719615,-0.1187617397797106,-0.0052402084735858,0.3040546341959781,-0.038885318890787,-1.038199919705349,-0.2633111403768806,-0.1777563222673808,0.4415808679175401,-0.1761983739001622,-0.5085816382469902,-0.2893729511138148,-1.0865821209212143,-1.05951465617181,-1.0299250177215808,-1.0893656483814111,0.9835944405974444,-0.1717051379298759,1.0824719439960278,-1.039322466678304,-1.0504245390784688,-0.132699421768212,-1.0219673204113435,0.7765154742563788
8,5,-0.2315464265635622,-0.134038025031888,0.7039884302328699,0.8236152190912164,0.0254846426444921,-0.1803999045340882,0.7010673737719615,-0.1470608389668545,-0.0235809381311289,0.5168401491251822,-0.1046533381228691,-1.0140953735235227,-0.2988729102886527,-0.3105108004192292,0.4415808679175401,-0.2942312766344916,-0.6397181593196447,-0.2855913932383708,-1.0614806575748343,-1.0108024842426246,-0.9765090108329606,-1.0344730474129775,1.038682368158926,-0.3209845727821451,1.0051746782206137,-1.0135293611016154,-0.9859003937940888,-0.1862588269397188,-0.9668450932605248,0.7671605195258406
9,1,-0.233322194826681,-0.1340871339959714,-0.1193597349381979,0.7632318776983376,0.8494656946687503,-0.1806071224909084,0.7092350483266295,-0.8926915684423984,0.0117904690655615,-1.0134515333708627,0.1807550472239021,-0.905197024352965,0.4452428388664482,0.9506567420233274,0.4415808679175401,0.8069111197604555,-0.5085816382469902,-0.4795312899932669,-0.7867590865061097,-1.0251295936335605,-1.2779766663241665,-0.90215298823644,-0.0508171794725141,1.241569899049234,1.2271565696782116,-0.9049268113050336,-1.0051444371245182,0.830570477211873,-1.1103042228966298,0.9979160695458034
9,2,-0.233322194826681,-0.134098623596297,-0.0788093970389806,0.7546179916223208,0.9796148835568232,-0.1806140302509232,0.7010673737719615,-0.9606599405972348,0.0170306775391444,-1.0134515333708627,0.2080549797353323,-0.9746223962701484,0.4038786540865011,1.0502226006372182,0.4415808679175401,0.8076581634486474,-0.5085816382469902,-0.4903357410659631,-0.9066883002721512,-1.1440446015783432,-1.339328278070041,-1.0240723440715915,-0.0039536467300707,1.2133766885928734,1.044814301695185,-0.9741609368003544,-1.0736305913298685,0.8689413943496687,-1.1830938305445058,0.9916794330587778
9,3,-0.2331592682649773,-0.13409534086412,-0.1464467195428134,0.7632318776983376,0.8236141434512567,-0.1806060654639177,0.7092350483266295,-0.8809423888691645,-0.0209608338943374,-1.0134515333708627,0.2014368142780159,-0.921635183805364,0.4453747119316341,0.9351687195722832,0.4415808679175401,0.8069111197604555,-0.3774451171743358,-0.4714279516887449,-0.8058176049728053,-1.0365912811463125,-1.293847876038676,-0.9033086219410384,-0.0669556145891174,1.236148127807626,1.5977870491654511,-0.920764683150368,-1.01306845496646,0.8441601770315089,-1.1053573563574544,0.9636145688671632
9,4,-0.233322194826681,-0.1340978196695815,-0.0531649145730723,0.7546179916223208,0.8904716034964993,-0.1806159823928321,0.7010673737719615,-0.9156845865319528,0.0314412508415003,-1.0134515333708627,0.1948186488206995,-0.9363261202357076,0.4348688244051653,0.9838453615612897,0.4415808679175401,0.8069111197604555,-0.5085816382469902,-0.4799814754546294,-0.8244112815256812,-1.0724090546236555,-1.310572376598052,-0.9113980578732288,-0.0317303764019163,1.2169912027539451,1.044814301695185,-0.9361500443715508,-1.011370451143187,0.830570477211873,-1.1350385555925104,0.9885611148152652
9,5,-0.2331592682649773,-0.1341021883361866,-0.0893877460561677,0.7632318776983376,0.9353403877935292,-0.1806086544177181,0.7092350483266295,-0.9384249340930502,0.0314412508414974,-1.0134515333708627,0.181995953247149,-0.9678117922454008,0.4341215437024455,1.019246555735121,0.4415808679175401,0.8084052071368393,-0.5085816382469902,-0.4849335155296148,-0.8783329435290173,-1.145477312517437,-1.3698760903162488,-1.0292726957422846,-0.0145057004601571,1.1768700955660472,1.6612104467247657,-0.9682782986863726,-1.0957046410324196,0.8313698713189104,-1.1951076492825048,1.0072710242763414
10,1,0.0653621518149795,-0.1254661261574678,0.6930895251848587,1.5910263296035667,-1.955873328829636,-0.1411205233868821,1.5023162475849186,2.8112057082034845,-0.9707486197313452,1.1827595844476697,-0.9654284829150888,0.6111786131149962,-0.3815573221601522,-1.2176664011235276,0.4415808679175401,-0.9717999018245984,0.5405105303342453,0.4938597145643839,0.6073018130456772,0.6239206972633478,0.7185532524936151,0.6088380805262139,0.6349111357223775,-1.3832902847211743,-0.6438336583215438,0.6109837796055986,0.6051291886128506,-1.1703129727027732,0.6302861036734527,-0.2057547724502417
10,2,0.032545432693376,-0.104190453863726,0.6946923053389781,1.5823693740971696,-1.98826205391822,-0.1459642508479167,1.498211991121198,2.622966164503288,-0.8698746066148624,0.7649061639390271,-0.8599514709391073,0.7242132453581754,-0.3540398092247144,-0.9764957658143362,0.4415808679175401,-0.4077819172396696,0.6716470514068997,0.6946424303319872,0.7500082805889909,0.7177632637739877,0.6890293892612469,0.7382690554412569,0.5050277684858707,-1.2423242324393715,-0.3425725199148036,0.7241114356437051,0.7347434804560338,-1.071188103430134,0.7157962252792115,-0.2088730906937545
10,3,-0.0462274713291417,-0.131873278658211,0.703026762140398,1.5306429882106878,-1.2299498848717327,-0.1584816352633433,1.4696047109934722,0.811192140204952,-0.5227107952399537,-1.336488610439554,-0.8508514934352972,0.861352423783181,1.721158702227505,-0.4786664727449039,0.4415808679175401,1.390352240238375,0.1471009671162819,2.1898884217008625,0.8690078105273898,0.9133283069602856,0.8771800205542295,0.8792563674022846,-0.364120068899644,-0.1258008080842629,-0.4555454468173309,0.8612221547618915,0.8830358143552234,-0.6898771143732894,0.900243677668488,-0.1558616805540311
10,4,0.1265408848258418,-0.1303138614779823,0.6890825747995606,1.6254818739076344,-2.1409942070882417,-0.1311860124029294,1.5881585071544824,3.291532382799557,-1.028390912940763,1.4352356617470934,-1.134191702076658,0.5515590846889411,-0.5427062078172057,-1.5362771486879645,0.4415808679175401,-2.0251315021752605,0.2782374881889364,-0.1686332103764352,0.5636066731464221,0.4992748455621907,0.5679474183747424,0.5100313987830352,0.6574118385291797,-1.6135348367814542,-0.5645544113724015,0.5517048878416311,0.5145689847049493,-1.419723934098448,0.4790533266186434,-0.2837127285380669
10,5,-0.0462274713291417,-0.13251899511328,0.7054309323715771,1.5134152160586538,-1.3042359515886697,-0.1607167251780106,1.445060848956694,0.9682268736407535,-0.5331912121871195,-0.8811496588034811,-0.8322379030865947,0.7686426307761569,3.2194125534918285,-0.5472562864566924,0.4415808679175401,1.0990052018435117,0.0159644460436275,2.096339882829768,0.7737152181939068,0.899001197569348,0.9052532893503252,0.8532546090488153,-1.2663206628220476,0.7640925783716371,-0.2355455365334613,0.7689099874347954,0.8377557124012727,-0.671491049911427,0.9030704585480168,-0.1090869069013333
