f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.qda_mda_10,disp.ratio_median_02,nbc.nn_nb.cor,ela_distr.skewness,ic.eps.s,ela_meta.lin_simple.intercept,ela_level.qda_mda_50,ic.h.max,ela_level.lda_mda_10,disp.diff_median_02,ela_level.lda_qda_10,ela_distr.number_of_peaks,ela_level.mmce_qda_10,disp.diff_median_25,ela_level.mmce_qda_50,disp.diff_mean_25,ic.m0,disp.ratio_median_05,ela_meta.lin_w_interact.adj_r2,disp.diff_mean_02,pca.expl_var_PC1.cor_init,ela_level.mmce_qda_25,disp.ratio_mean_02,nbc.dist_ratio.coeff_var,nbc.nn_nb.sd_ratio,ela_distr.kurtosis
3,3,-0.1341096347543339,-0.2367435416628221,0.6466860669193096,-0.1135802467796408,-0.5733624519714632,-0.5094864798636257,-0.0478981126245289,-0.227148764679946,-0.1402729148536435,-0.1809003665841368,0.6365641360339012,-0.7043681602553962,1.6860877047815008,-0.510272643138895,0.621062031797865,-0.1378027170772346,-1.171104399026201,-0.3926961915973847,-0.4325879130208814,-0.3826216660122008,-0.6231576360453294,-0.4553901996996595,0.4080291524692661,-0.5274976770184879,0.9196602581481408,-0.8291421162634244,-0.5270440683123685,-0.4557911256379439,-0.0435353748893584,-0.3068521257969064
3,4,-0.1341096534036156,-0.2367644624614666,0.6400133181018205,-0.2792439120083802,-0.3523290637950897,-0.7077937358199627,0.4759942093970264,-0.0708819315597021,-0.2311730288031442,-0.1809030040176674,0.6941520358088696,-0.6412966742800686,0.8603945758295797,-0.7073729301091852,0.1889054963120887,0.188273671068485,-0.2476409676771461,-0.6018652366343729,-0.4218823297936379,-0.6187970053998941,-0.3021026456296982,-0.6937650703686374,0.0335433212423792,-0.7430008385273693,0.614530713912749,-0.2219531036488415,-0.7430656028996883,-0.5791034988696705,0.7376025763388805,-0.2859272513485055
3,5,-0.1341096390834131,-0.2367657557608313,0.6352470689464708,-0.3577413941914431,0.0727817266153604,-0.8425700630946359,0.8960965430935571,-0.2168033634523367,-0.3964609744224906,-0.1809034203073549,-0.3480113662861469,0.5805587795164486,0.0876163603485324,-0.8435409077548438,-0.2481399788427746,-0.659524938110386,0.3041847412997283,-1.0414450006063571,0.0471045661998751,-1.0719414460297547,0.1076992527057028,-0.8881234781083326,-0.280135557031037,-0.8616449378264214,0.3656661920186349,0.1205014994657832,-0.8610644626527624,-0.792844945804648,0.711294821504769,-0.2987923373896108
4,1,-0.134109627940722,-0.2367591522798247,0.5475480844880408,-0.1135802467796408,0.9102863179795376,-0.6969027194745339,0.6638046644613582,0.031908527284882,-0.0576289420439702,-0.1809024892057739,-0.1668758577428555,-1.253461096981765,-1.1812391689220512,-0.6967526860543637,-0.977749896300303,0.6447806144724926,1.051964885709207,-0.8661573031918101,0.2105705870158755,-0.8876843394372763,0.3830756875743937,-0.7880860623599598,-0.5892375678778479,-0.7194920695472481,0.0843410803122451,0.7050221222760881,-0.7193729184610795,-0.4996355250092223,0.8205731877387711,-0.2733810034851667
4,2,-0.1341095382040469,-0.2367044938017262,0.667975313146537,0.052126979759966,0.1015463456246147,-0.5879925560202537,0.3104244661166295,-0.1212818308347316,0.0663370171705395,-0.1808962536010523,1.379371935774458,-1.7877136840668797,0.5010141218398182,-0.5880829160792707,-0.2109583060963048,1.2969333907639318,-0.0336677335840725,-0.4333362536419196,-0.5301734216692241,-0.4367323917464029,-0.1950843154911545,-0.6440321836823042,0.1322728900162941,-0.6152613028678333,0.6643036182915711,-0.1976655431442581,-0.6153109319071869,-0.3927648015417302,0.5858270676805438,-0.2967663721218166
4,3,-0.1341096877142177,-0.2367599279698004,0.6145933226066232,-0.2443948633144566,0.2084296141537375,-0.7504502165062232,0.4117432642434396,-0.0951016318097612,-0.2146607465234893,-0.1809023343772495,0.2943347228337606,-0.1886660102218461,-0.0512852875125387,-0.7497823895334897,-0.3526089001927152,0.0578431158101971,0.3402223386206668,-0.7045625856453999,0.0800448222837039,-0.7249136636468714,0.1011737447704236,-0.7629337978289407,0.029947211121475,-0.7680132885186997,0.6772878542164812,0.2832281548464914,-0.768151974658216,-0.5626618491054353,0.5332115580123207,-0.2937935332159472
4,4,-0.1341095597026943,-0.2367587461617602,0.6317518195658812,-0.05686342003028,0.37405326255439,-0.723676467990378,0.4166856446398695,-0.0937745249467442,-0.0245630967789612,-0.1808999601632834,0.7157157868259275,-1.950957530120666,-0.6388613058454863,-0.7229635914152535,-0.5719679037661739,1.2969333907639318,0.6668130643416743,-0.660060401073955,-0.1690658643502511,-0.6753633232257623,0.0476645797011517,-0.777224857221565,-0.0045427541290153,-0.7655927288421195,0.5777420454588358,0.324517007704283,-0.76536460001838,-0.4530508506772439,0.4421462528173185,-0.2948189112865609
4,5,-0.1341096309735232,-0.2367644624614666,0.6393778182144406,-0.0873998989483306,1.2533422478478,-0.6887344572154637,0.6984013272363662,0.0002841739695808,0.0084614677803487,-0.1809003521371531,0.4658299662164851,-1.79266046728063,-1.0996620106544368,-0.6894579729662036,-1.1276344940499103,0.5795653368433485,1.281704568630191,-0.761441117405353,-0.1105969098014551,-0.7841986727170834,0.1690390272973063,-0.7349233214193956,-0.1456083465990301,-0.7201155470397005,0.4933445119469198,0.7924573400925865,-0.7198374809010512,-0.4722327754021732,0.506903803178205,-0.2825639561860626
5,1,-0.1341096848791193,-0.2367753815405704,0.6794143111193759,-0.8461072503259154,-0.8588891438212171,0.5619172531178641,0.4191568348380841,-0.5168350798128125,-0.9253906565455388,-0.1809047065266972,0.4734407018695643,0.5026469438998669,1.3641886478336214,0.5617641136407343,0.9122112547226384,-0.659524938110386,-2.1441195266915467,0.7378524026436603,-1.179508219721699,0.7429165091462334,-1.2417757883095968,0.5878571359619391,1.3958152188612691,0.5598470698186994,1.5429035825438344,-1.7229243428320902,0.5600320412238229,0.511525935490885,-0.5211223088009245,-0.3156088132018252
5,2,-0.1341096848791193,-0.2367753815405704,0.6794143111193759,-0.8461072503259154,-0.8207381754510487,0.438031942188619,0.3326651779005631,-0.5139998969690946,-0.9253906565455388,-0.1809036225282991,0.5551292645459508,0.5075937271136174,1.1635529342565154,0.4386121926817935,0.7490750573436672,-0.659524938110386,-2.1666430250171334,0.7483854640806885,-1.1622145852776888,0.7531773761006932,-1.2313349756131546,0.4963943558491414,1.3958152188612691,0.4368386280724796,1.5753641723561105,-1.7204955867816316,0.4369229946310483,0.5087856605301857,-0.7073002660884882,-0.3155902200467503
5,3,-0.1341096848791193,-0.2367753815405704,0.6794143111193759,-0.8461072503259154,-0.8398136596361329,0.5197145647793309,0.1275563914487276,-0.5191876783427062,-0.9253906565455388,-0.1809045828087802,0.4478178918375301,0.524907468361747,1.378519770231987,0.5198552717813038,0.691565688078367,-0.659524938110386,-2.1598859755194573,0.7497898722722923,-1.176214194113316,0.7541420729938475,-1.2913696486177029,0.5684212951879692,1.3958152188612691,0.4960689898554686,1.5190991500148323,-1.6921600995262844,0.4959224245075848,0.5005648356480712,-0.5696904715715919,-0.3151722183752509
5,4,-0.1341096848791193,-0.2367753815405704,0.6794143111193759,-0.8461072503259154,-0.9512387101140856,0.4843187616566884,-0.0157726400477356,-0.5203338160880391,-0.9253906565455388,-0.1809031569891193,0.736518464277678,0.5026469438998669,0.6773971667427666,0.4845259750602139,0.904491876297766,-0.659524938110386,-2.1711477246822506,0.7580407703979646,-1.163038091679785,0.7622981467268797,-1.296590054965924,0.5587033748009843,1.3958152188612691,0.4808121288636894,1.5926764869226566,-1.7051134651287303,0.4805918639884853,0.5033051106087758,-0.8307443464639312,-0.3156377358874974
5,5,-0.1341096848791193,-0.2367753815405704,0.6794143111193759,-0.8461072503259154,-0.9155100254499592,0.5038318326089136,-0.168986432337058,-0.5220530227060383,-0.9253906565455388,-0.1809047525461121,0.6885708296632775,0.5113038145239303,0.4436896322463566,0.5041573352827629,0.76001084344557,-0.659524938110386,-2.213942371500865,0.7866555873018917,-1.1650968576850238,0.7888711611474037,-1.351404321622251,0.5758526460721345,1.3958152188612691,0.482719236487662,1.5970045655642942,-1.7132093186302584,0.482450113748376,0.5033051106087758,-0.8307443464639312,-0.3154118634851056
6,1,-0.1339235290917686,-0.2295555977466798,0.6018833248590247,0.8806195511471325,-0.4355950661902985,-0.2208745467097814,-0.2060542853102813,-0.2689073885855584,0.7522985037731066,-0.179863343899667,0.2012300566777551,0.1897629056301131,1.3796221642626276,-0.2213447914117632,0.458697772261381,1.036072280247356,-1.0967768545517649,-0.060465878771115,-0.635582241137477,-0.0439253567974682,-1.0225187216842857,-0.1547063100788374,1.098482295682872,-0.2182528407620403,1.1339001509091595,-0.9351977971334398,-0.2181100457305023,-0.291374627995649,-0.3652994532450319,-0.3026900136016147
6,2,-0.1340160466050997,-0.2301915544845506,0.5778932041104322,0.85448276462669,-0.2733020578854547,-0.3415833112049427,0.1300275816469381,-0.2520470991213205,0.7357449407877525,-0.1800139765202041,-0.3162999677316491,0.3023022237429486,0.6035367666896578,-0.3415645237764434,0.1059221782447094,1.166502835505644,-0.7837002278261098,-0.3629402930377795,-0.4630576498984229,-0.3334221244613289,-0.8659065312376356,-0.3519229296970571,0.9000424008293403,-0.3209432512836309,0.9413006513563248,-0.6631771194821049,-0.3207783449644749,-0.5051160749306323,0.0677666647934173,-0.2993714797384262
6,3,-0.1335180186424848,-0.2298809038749341,0.5874257024211312,0.8806195511471325,-0.2312148784929671,-0.4427790047478788,-0.077552395003107,-0.2930667657963893,0.7522985037731066,-0.1797707118629065,-0.253891935376397,0.3060123111532615,0.8471658474618552,-0.4425819966884664,0.1227761544723478,1.036072280247356,-0.945869415770334,-0.2080165144014873,-0.5301734216692241,-0.206169834282516,-0.858075921715304,-0.3810766908580107,0.9389457739554856,-0.449709691048383,1.0192060669057814,-0.8259037748628132,-0.4494621408369227,-0.4585314005986485,0.0070564613300832,-0.3029840609059477
6,4,-0.1339475859946773,-0.2272549053254823,0.6293686949882064,0.9242244233254048,-0.6908432117145218,-0.2458331258347211,0.0237664031237029,-0.3283859052644081,0.7894717792551799,-0.1793129862449415,-0.260234215087297,0.2367573461607486,1.3818269523239144,-0.2460180856805405,0.6520682018044358,1.4273639460222196,-1.2769648411564585,-0.1234886963693348,-0.6504053563751993,-0.1054028588066674,-1.000331994704343,-0.2433108783131092,1.0960304024186192,-0.2354168093777919,1.1685247800422538,-0.9942975276945908,-0.2352988560094936,-0.3818037016989111,-0.0091329262601353,-0.3083079009757361
6,5,-0.134026406668369,-0.2324276299416121,0.4608023498606807,0.775985282443627,0.0773235085641902,-0.0035080121489452,0.2733566131434062,-0.1921161596482603,0.6861668132430886,-0.1804620561132397,-0.0537295877004068,0.0561997588588324,0.6288918293944563,-0.003611909089176,-0.1193550154544853,0.6447806144724926,-0.5539605449051254,-0.1492946968900542,-0.2275348188990472,-0.1303095785935612,-0.6479545661993824,-0.067816668971679,0.5610272921586449,0.003595121111211,0.6102026352711115,-0.4041098074332163,0.0030216756965169,-0.4174272761880748,-0.1588847614696944,-0.290357931339324
7,1,-0.1341096274169116,-0.2367556660834739,0.6709939376115917,-0.2443948633144566,-1.48959126378202,0.0985952660894431,-0.0133014498495203,-0.157445492851943,-0.2890485781933348,-0.1809022211371417,0.1679965109926417,0.109377678406656,1.1833960268081,0.0988358997224859,1.8526888594862665,-0.5290943828520982,-0.8895606699563672,0.1472109825622944,-0.677169314443311,0.1838308097045146,-0.8019565534719216,0.1414044405363453,1.140981778929922,0.1280338935754101,0.8612311964860437,-0.8590967742190769,0.1279889720491822,-0.2447899536636653,-0.0900798642112482,-0.2886335883649675
7,2,-0.1341095548661101,-0.2367599279698004,0.667975313146537,-0.2879997354927285,-1.2043673573955211,0.0119209276737449,0.018824022727273,-0.1474167875802809,-0.3303705645981716,-0.1809030298336791,-0.3061523201942098,0.1922362972369884,-0.0182134665932346,0.0124078529867834,1.107897497793155,-0.5290943828520982,-0.418819554951605,0.0805893689730901,-0.5874071166148767,0.1302462822756694,-0.6897178169851568,0.0413670247879737,1.0108679763735695,0.0382531346622479,0.5734139668171995,-0.695560533488216,0.037863858694472,-0.3626217769739765,-0.0394880279918026,-0.2867329547350858
7,3,-0.1341095775102107,-0.2367606686470276,0.6667043133717773,-0.2879997354927285,-1.0908228086747818,0.0650146323577071,-0.24065094808529,-0.0471900579028885,-0.3138170016128174,-0.1809031891875546,-1.1636285371078303,0.2750949160673179,-0.1339648398107939,0.064257529348707,0.8577896368272874,-0.5290943828520982,-0.4526048024399851,0.1034110020866514,-0.6071712702651739,0.1307724805810262,-0.5096137979715064,0.0945297657285366,0.8907252064251797,0.075074981863561,-0.3224983120016102,-0.5069271469026191,0.0750288538922915,-0.3927648015417302,-0.0394880279918026,-0.2608416419755593
7,4,-0.1341096305312397,-0.2367649988976619,0.6593960646669083,-0.366453656364924,-0.864339282159812,-0.3347764259890509,0.6020249095059861,-0.2209958146786857,-0.4130145374078446,-0.1809034871880354,-0.6359508651609875,0.5026469438998669,0.999296223690646,-0.3339479851108642,0.7880579183892731,-0.659524938110386,-0.6620733368679416,-0.2604184950507038,-0.4914686207707253,-0.2166938003896542,-0.5174444074938409,-0.2947586921265573,0.7740150870467436,-0.3148918520921801,0.1557543778992522,-0.5749323163154523,-0.3152035956848028,-0.5654021240661399,0.630347883553656,-0.2925298873062251
7,5,-0.134109570888187,-0.2367633124928783,0.6616203142727377,-0.3403168698444814,-1.1571328251276938,-0.2176980002756975,0.3549058896844974,-0.2119473587944793,-0.3799486921428356,-0.1809032633228927,-0.2155845659225639,0.2862251782982566,0.8879544265956599,-0.2174828844827373,1.2087640425448225,-0.659524938110386,-0.6260357395470026,-0.1190999207705727,-0.5482905625153299,-0.0798822409968575,-0.6949382233333778,-0.1924347068753648,0.9471187515029956,-0.1903797293347511,0.6578115003291167,-0.7392781423964677,-0.1902362993321385,-0.4530508506772386,0.1932344186176464,-0.2977442343516833
8,1,-0.1340443654681129,-0.2320076317502923,0.6592371896950633,0.7890536757038484,0.1003352037715936,-1.0794496686076973,0.550129915343473,-0.2355185863728368,0.6861668132430886,-0.1804563022890151,-0.1902154470789662,0.4779130278311115,0.239746736577328,-1.0784020624756103,-0.2432510391736887,-0.659524938110386,0.0474168603880399,-1.068830960342631,-0.0117761415499686,-1.0988652593205166,0.0829023225516498,-1.0939147333621275,-0.0215425474278351,-1.1209382243934385,0.5279691410800137,-0.0041746444577446,-1.1212194290374908,-0.8476504450187464,0.9055674725874358,-0.3035755986914798
8,2,-0.134073263960994,-0.2306298551854148,0.667975313146537,0.8370146789688608,-0.0156316286551886,-0.9846070679329268,0.8911541626971272,-0.2605828091720885,0.7274887996479249,-0.18030245628486,-0.2244637575178234,0.3443498810598335,0.658656468221828,-0.9847150610492392,-0.1099631050375573,-0.4638791052229542,-0.272416815835296,-0.88845228323352,-0.1114204162035507,-0.9125033595066104,-0.1259139313772165,-0.9813011853482464,0.1577725799645239,-1.0148003500900518,0.675123814895663,-0.289148687711522,-1.014834630283736,-0.8065463206081727,1.006751145026327,-0.3040975843043241
8,3,-0.1340237142583135,-0.2298809038749341,0.6689285629776072,0.8588388957134304,-0.0080619920738061,-0.9637326199375232,1.2766598336186492,-0.2943335496201782,0.7274887996479249,-0.18023698826426,-0.2234489927640796,0.4296818914970384,0.5616457935252074,-0.9639036737094876,-0.1127935437933436,-0.659524938110386,-0.3197161623190235,-0.9231236104637384,-0.1283022974465129,-0.937497779011064,-0.0945914932878871,-0.9481459275573558,0.1185422877364781,-0.9993601133651978,0.5863982027421095,-0.2365256399515914,-0.9995040697646354,-0.7736630210797135,1.23947359163578,-0.3068514371615332
8,4,-0.134071691451518,-0.2315470704381328,0.660508189469823,0.8108778924484179,0.0234276961047456,-1.0463228272236864,1.0048289118150118,-0.2801123931221672,0.6861668132430886,-0.1804175448582469,-0.3782006177100294,0.5335643389858105,0.217698855964457,-1.0451825112064883,-0.1741626022710795,-0.5290943828520982,-0.119257027221302,-1.0578590213457264,-0.0125996479520643,-1.0880781940607,0.0111217352636013,-1.0733356078367478,-0.044590344111812,-1.0851799564439566,0.5279691410800137,-0.0810852527222598,-1.0854481211595903,-0.8476504450187464,1.1342425722993337,-0.3055568026600196
8,5,-0.1340380280386134,-0.2315470704381328,0.661938064216428,0.8108778924484179,0.0836820032925516,-1.0204566634032946,0.7552387017953085,-0.2574309303724232,0.6861668132430886,-0.1804000210980487,-0.3358341892412199,0.5545881676442529,0.4304609038786369,-1.0210098345025849,-0.2029816150572702,-0.659524938110386,-0.2543980171748221,-1.00343820392108,-0.0780684069186741,-1.0331781708684622,-0.0071496869551753,-1.008168377006379,0.1422439226242561,-1.060717633651849,0.7292247979161226,-0.135327471182496,-1.0603617494010635,-0.8312087952545169,1.0553193077969982,-0.3008768366641224
9,1,-0.1340871370027162,-0.2333228389578926,-0.1542026661512448,0.7498049346123168,0.9233060928995156,-0.9115464999490144,1.2222936492579215,0.1337187367420106,0.6944229543829159,-0.1806072390591004,-1.7598028299323898,0.2985921363326357,-1.0996620106544368,-0.9118036885651274,-0.962311139450558,-0.5290943828520982,1.0294413873836152,-1.3815751095103987,0.2060413018043491,-1.3430212730061244,0.0280880558953227,-1.0276042177803488,-1.3148345145457447,-0.7858374097735188,-1.3157923602572477,0.8944650942118382,-0.78580534737718,-1.0723529917965493,1.281970734060114,-0.1913865668754717
9,2,-0.1340986266030463,-0.2333228389578926,-0.1140072982744645,0.741092672438836,1.0559261258053398,-0.980976729151118,0.8516151195256845,0.1336885752223966,0.6861668132430886,-0.1806141468192562,-1.7072887539261417,0.3208526607945131,-1.0996620106544368,-0.9814252884800688,-1.0315282326602482,-0.5290943828520982,1.13079712984876,-1.4199330082435766,0.2332170130735078,-1.4060773699313938,0.0333084622435437,-1.096772945240652,-1.320065220176151,-0.9054350628845572,-1.313628320936429,0.9333251910191712,-0.9056624568901436,-1.0778335417179588,1.0957927767725548,-0.1900285779196287
9,3,-0.1340953438708681,-0.233159912372642,-0.1810525363930466,0.7498049346123168,0.8969637575963041,-0.9274292321194296,1.4199888651151125,0.1274149791426802,0.6944229543829159,-0.1806061820320881,-1.758788065178646,0.2825150908879437,-1.0996620106544368,-0.9282883098084695,-0.9503461028920056,-0.3986638275938103,1.0136749385557096,-1.384910578965458,0.2266289618567421,-1.359333420472188,-0.0045394837810648,-1.035607211040219,-1.303882724632082,-0.8046884351335535,-1.3936977758067093,0.9082280451644352,-0.8048524074160609,-1.0394696922680902,1.6603976689815665,-0.1988141880102197
9,4,-0.1340978226763305,-0.2333228389578926,-0.0885873027792673,0.741092672438836,0.965090486828748,-0.9428581719421196,0.8194896469488959,0.1227248628426998,0.6861668132430886,-0.180616098961205,-1.7367169317847158,0.2911719615120099,-1.0996620106544368,-0.943020769574754,-0.9857265873393382,-0.5290943828520982,1.0632266348719954,-1.4074688855430932,0.2200409106399764,-1.3765225651138469,0.0476645797011546,-1.0338922839131044,-1.2680850829739905,-0.8235761356402035,-1.3395967927862498,0.8944650942118382,-0.8234349050149712,-1.0778335417179588,1.0957927767725548,-0.1983376523320029
9,5,-0.1341021913429374,-0.233159912372642,-0.1244930464162332,0.7498049346123168,1.0108110917802997,-0.9750774286306774,1.958708328325957,0.1596274820904548,0.6944229543829159,-0.1806087709859413,-1.7570122268595942,0.3295095314185792,-1.0996620106544368,-0.9745954345592908,-1.0088847226139552,-0.5290943828520982,1.099264232192939,-1.4442468250607172,0.2072765614074928,-1.4374738688176896,0.0476645797011517,-1.119066997893147,-1.2971808830431242,-0.8771218496978901,-1.2313948267453347,0.8952746795619909,-0.8773241480518071,-1.0833140916393689,1.7251552193424575,-0.1843535338095362
