f_id,i_id,ic.eps.max,ela_meta.lin_simple.coef.min,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.qda_mda_10,ela_meta.lin_simple.intercept,ela_level.lda_qda_10,ic.eps.s,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_meta.lin_w_interact.adj_r2,ic.m0,ela_level.lda_mda_10,disp.ratio_mean_10,disp.ratio_mean_02,ela_level.mmce_qda_10,disp.diff_mean_25,nbc.nn_nb.sd_ratio,ela_meta.quad_simple.cond,disp.ratio_median_02,ela_meta.quad_simple.adj_r2,ela_level.mmce_qda_25,disp.ratio_median_05,nbc.nn_nb.cor,nbc.nn_nb.mean_ratio,disp.ratio_median_10,disp.ratio_mean_05,disp.diff_median_02,ela_distr.number_of_peaks,disp.diff_median_25
3,1,-0.2367688583277508,-0.134109666360663,0.6555628862489268,-0.4273827811399915,-0.2170611183446339,-0.1809046276997395,0.1181550716308913,-0.4149616859479771,-0.1519598873819529,0.0810693846174241,-0.4375332971319712,-0.1675159422704503,0.8799162264363681,-0.8083306284819132,-0.7910192499881871,-0.0517539756616534,-0.8119825822743167,0.4789264600311426,-0.2167735882389744,-0.7577884063577341,0.955453743715342,-0.1208464379368106,-0.7593318537013046,0.4049490347119782,0.6773002187482985,-0.7865503326233767,-0.7876946046907783,-0.7569809477475486,-0.5335008544616407,-0.7875593282470211
3,2,-0.2367626493161131,-0.1341096670638326,0.6996758706112544,-0.2118278605612222,-0.558746681062042,-0.1809008406955833,0.5217359862195879,-0.0550116711924392,-0.9658774800229228,-0.5868505768468938,0.5844621616888591,-0.6300813417605757,1.0426069687076065,-0.593534008719446,-0.7285004078838564,-0.470857053532758,-0.3526793034120773,0.2182277953030355,-0.0495683072153087,-0.7103092964085123,1.1138877559998972,-0.5819719245223771,-0.6186155385961868,0.0758385118011827,0.4100017684920893,-0.5569947745583703,-0.661318376054858,-0.7098261663609394,1.295969594277958,-0.3164567502072785
3,3,-0.2367428784889965,-0.1341096289948398,0.6903720411821089,-0.0911515593700711,-0.6766220768023661,-0.1809002746836777,0.726528500769932,-0.1204385528481631,-0.4712245569354663,-0.2329745340415855,0.5003718846759638,-0.660391895003518,1.7425047257268294,-0.3858263863088762,-0.4922159605189648,-1.227016574982728,-0.3106554209388572,-0.0839456569954527,-0.1227542249603089,-0.4711220821360153,1.0679692610767342,-0.89341269818488,-0.4061395090151542,-0.0838768890231737,0.4037855254628758,-0.3750300029214761,-0.4165716527237546,-0.4718992342298514,-0.1414714725888695,-0.3204283773225913
3,4,-0.2367637992845304,-0.1341096476441215,0.6836347853885898,-0.2549388446769761,-0.4531180796843488,-0.1809029121171658,0.2880976171659767,-0.2104260565370476,-0.4604441914700238,-0.1024333966668023,0.1306006281758815,-0.3362007603181308,0.9246834776653692,-0.6445747896531022,-0.7059752368315617,-0.3178511679607646,-0.5383622931730268,0.6784004383458309,-0.1795344510915196,-0.6668614316436579,0.9493718238579693,-0.2898453073660759,-0.6399192038312246,0.4291483378671838,0.5125697784741263,-0.6192827156186932,-0.66303389047073,-0.6664480029446647,0.185219678971773,-0.5217983223393994
3,5,-0.2367650925837028,-0.134109633323919,0.6788224598217902,-0.3325472296685728,-0.0232555975559971,-0.1809033284068467,-0.1552931871217995,-0.3740545600657913,0.0118187418045895,-0.1968683546929369,-0.1791292021268939,0.0776041839550891,0.1592726700671165,-0.9097032906140344,-0.8227383684087656,0.225430599649921,-0.9752584717225836,0.652725569849881,-0.2170719716479353,-0.7998925227277994,0.9895124949166282,0.0505667010557295,-0.8305309454078775,0.8405364915056786,0.7208139199528001,-0.8831316344921923,-0.8574588576029141,-0.8008532480945219,-0.6641773150858977,-0.9449878668816472
4,1,-0.2367584891036781,-0.1341096221812279,0.5902756693926822,-0.0911515593700711,0.8236102326199429,-0.1809023973052806,-0.895496087067626,-0.0386243010837912,0.1764266298730893,-0.1981990492635258,-0.4843397852965387,0.3556705637055627,-1.0974860168738,-0.7735945414576204,-0.6825306710424387,0.9616328316774624,-0.7976082160359923,0.7593750236022883,-0.1287963475675174,-0.6561114444853425,0.5836963924334431,0.6316009092839647,-0.7324219607728353,0.6130630418467465,0.4628398342404112,-0.7480577847771114,-0.7619618884526941,-0.655965240914857,0.6425872911566728,-0.7762359658331512
4,2,-0.2367038306337064,-0.1341095324445529,0.7118670953804791,0.0726787938530336,0.0058305390552519,-0.1808961617006594,-0.1175716850790648,0.0840970765627665,-0.5694917344473919,0.0678067953972201,0.2280872449048423,-0.228137048756335,0.5687292361860087,-0.5417843280506002,-0.5795584605176599,-0.1071908907239683,-0.3628259148744243,0.5302761970230424,0.1559405351306101,-0.548611572902199,1.021898718157137,-0.2657026117333237,-0.5911450228983756,0.267013006727307,0.3416230951707337,-0.5324995168380201,-0.6132839724104346,-0.5487022314583407,1.295969594277958,-0.3595531295436501
4,3,-0.2367592647935384,-0.1341096819547236,0.6579690490323266,-0.2204845117173326,0.1139084993054709,-0.1809022424767587,-0.2612788606813148,-0.1940795526880223,0.0449890970828766,-0.3873351042299126,0.1270497911427075,0.0710149332500993,0.0216952638511697,-0.6913621721756195,-0.7307988947259281,0.2609102252898023,-0.6406739587516921,0.4789264600311426,-0.1762943127465833,-0.7089655480137231,0.9484595358793632,0.212322761795169,-0.7077545589217392,0.3662301496636496,0.5063535354449128,-0.6647739085279167,-0.7408038773236031,-0.7083084600737957,0.054543218347516,-0.6206664866993098
4,4,-0.236758082985674,-0.1341095539432003,0.6752934210728041,-0.0350771324782512,0.2813834122144511,-0.1808998682628309,-0.4838226703105922,-0.005890427126118,-0.2058617147091695,-0.2912589562333849,0.0929940359609013,0.0169830774692015,-0.5602790021258156,-0.7424029531092756,-0.7280407105154433,0.5824443326512287,-0.592900329783142,0.3900519152374696,0.154590129365657,-0.6825384962495323,0.9262605283999532,0.2533653443708477,-0.7217701281553164,0.3710700102946908,0.3975692824336623,-0.7109649659434375,-0.7545279926505819,-0.6818368387864027,1.295969594277958,-0.5778236154766822
4,5,-0.2367637992845304,-0.1341096252140291,0.6829931419796833,-0.0652677417341388,1.1705006829414693,-0.1809002602366942,-1.047556813295256,0.0268025805719326,-0.1469843340902099,-0.2440636554631609,-0.0462956167495182,0.1395431405819712,-1.0166865878263378,-0.713338063966498,-0.6829903684108518,1.187815445131707,-0.6978332033229134,0.4532515915351889,-0.0439012417178908,-0.6480489541166077,0.8762367375730641,0.718514613561871,-0.6802840432239268,0.6469420662640339,0.4224342545505164,-0.6808707921727188,-0.7213613806103855,-0.6487649599246863,0.5772490608445442,-0.6754242392678754
5,1,-0.2367747183620108,-0.1341096791196251,0.7234166767407978,-0.8153816381817763,-0.9653402539013944,-0.1809046146261683,1.0219048299142466,-0.8976739446096955,-1.2233623628706265,-0.8271296598095852,1.475722257015553,-1.28505286183634,1.423674546242254,0.6725609183292887,0.5834758815702336,-2.1849664672595286,0.7745246749591519,-0.55004326969116,-0.2213431145296238,0.5864079045631683,1.1926486181528722,-1.7818638974701595,0.6169970450359974,0.3734899406102111,-0.5068940783170091,0.6873643176354771,0.6058749391360899,0.5862597073648715,-0.6641773150858977,0.7679664576822308
5,2,-0.2367747183620108,-0.1341096791196251,0.7234166767407978,-0.8153816381817763,-0.9267628516591064,-0.1809035306277876,0.8564001081488952,-0.8976739446096955,-1.2059479263495254,-0.7887169432052487,1.475722257015553,-1.274510060708361,1.2249516261525497,0.585366250900959,0.4616560789404731,-2.207141233284455,0.7844176211349403,-0.7317423390471177,-0.2255321443162695,0.464126800637341,1.1926486181528722,-1.779449627906884,0.5272974019411019,0.2887923795669916,-0.4882453492293615,0.5949822028044371,0.5189555420652314,0.4647020224131629,-0.6641773150858977,0.778106782231965
5,3,-0.2367747183620108,-0.1341096791196251,0.7234166767407978,-0.8153816381817763,-0.9460515527802504,-0.1809044909082532,0.7980557779997529,-0.8976739446096955,-1.2200453273427976,-0.8209197518135032,1.475722257015553,-1.3351311671942458,1.4378690405343764,0.6215201373956324,0.5200376447290745,-2.200488803476977,0.7853477271856553,-0.597443026914452,-0.2205697632179638,0.5447517043247004,1.1926486181528722,-1.7512831496686732,0.5979358708783318,0.0879381633787855,-0.4789209846855412,0.627875834600337,0.584145089868375,0.5448933871664386,-0.6641773150858977,0.779458825505263
5,4,-0.2367747183620108,-0.1341096791196251,0.7234166767407978,-0.8153816381817763,-1.0587220609164565,-0.1809030650886153,1.0140733762029526,-0.8976739446096955,-1.2067771852314828,-0.8132017233040867,1.475722257015553,-1.3404025677582352,0.7434307043967358,0.6293180344827194,0.504867631571407,-2.21157618648944,0.7932113510689743,-0.8522167219896483,-0.2183987051692724,0.5098142460601773,1.1926486181528722,-1.7641592540061428,0.5884052837994989,-0.0524177949214066,-0.4975697137731818,0.6285756991066342,0.5892916331159924,0.5100214380571797,-0.6641773150858977,0.7874020797358883
5,5,-0.2367747183620108,-0.1341096791196251,0.7234166767407978,-0.8153816381817763,-1.0225940175466943,-0.1809046606455824,0.867494667573229,-0.8976739446096955,-1.2088503324363755,-0.833295211319981,1.475722257015553,-1.3957522736801304,0.511951259017519,0.6938279103849777,0.5067064210450636,-2.253708241936799,0.8188315450114004,-0.8522167219896483,-0.2085906506149001,0.529074639718824,1.1926486181528722,-1.77220681921706,0.6052239668797924,-0.2024534744836806,-0.5006778352877955,0.7013616077613907,0.5984410433339779,0.5293986648395513,-0.6641773150858977,0.8149499614293333
6,1,-0.2295549356415849,-0.1339235233324157,0.6451361808541949,0.8917874920523567,-0.5373147909274372,-0.1798632520159022,0.56180692437571,0.7631717127109017,-0.6756368713379114,-0.3295829598663488,1.1821325950453871,-1.063654038148756,1.4389609247106907,-0.0880884975292169,-0.1865172105235305,-1.1538398471004725,0.0158963579576766,-0.3979690485997638,-0.233164919852041,-0.1862474224406829,0.8088794751526628,-0.9988358024478994,-0.1112519323406855,-0.238752429216489,0.273244421849378,-0.0887854198465122,-0.1129256011143705,-0.186711634227004,1.034616673029444,-0.0005856404830532
6,2,-0.2301908922848993,-0.1340160408456766,0.6209141421679713,0.8659467423326243,-0.3732077464681808,-0.1800138846340144,0.2039094897695633,0.7467843426022539,-0.5019071355678819,-0.2017032116327435,0.9861909514875082,-0.9055120212290544,0.6702744645834947,-0.2823270249711846,-0.2881103289430648,-0.8456105993540021,-0.2632200123523845,0.0246787866412543,-0.2312302796334334,-0.3053931134453346,0.6683871264473563,-0.7284376113610734,-0.3046667877640537,0.0903580936943017,0.4908129278718721,-0.3071431458107878,-0.2936264529195783,-0.3053750885846243,1.1652931336537011,-0.2917819604695917
6,3,-0.2298802417214714,-0.1335180128834396,0.63053879330157,0.8917874920523567,-0.3306501360580377,-0.1797706199806329,0.2210081637058892,0.7631717127109017,-0.5694917344473919,-0.2122156987403967,1.0246045521191187,-0.8976049203830704,0.9115808675495612,-0.2610600329154955,-0.4154464999937959,-1.0052689147334688,-0.1405305687535059,-0.0345709098878604,-0.2324158499961488,-0.4052784107913396,0.8088794751526625,-0.890193672100513,-0.3332585490005509,-0.1129160528094199,0.4410829836381639,-0.2630516819141556,-0.3370861514550082,-0.4050848621004712,1.034616673029444,-0.1426346868839154
6,4,-0.227254243562463,-0.1339475802353062,0.6728872582894043,0.9348984761681108,-0.7954159821198876,-0.1793128943700365,0.7579848398436302,0.7999717795010199,-0.6905635312131398,-0.1565926656897757,1.1797115697954956,-1.041250585751798,1.4411446930633247,-0.1299135819054085,-0.2035260131548555,-1.33123797529988,-0.0433767640015336,-0.0503708289622872,-0.2317637754178669,-0.2108828096784872,0.8259088507533058,-1.0575830284875944,-0.1981484615888646,-0.0136989098730773,0.375812431831408,-0.1377759352872157,-0.1804025014720114,-0.2110655258114055,1.426646054902215,-0.0612585823722973
6,5,-0.2324269674094926,-0.1340264009089381,0.5026913440769338,0.7883383573410274,-0.0186630496700102,-0.1804619642198366,-0.0246384343717068,0.6977039647955553,-0.2647390953281291,-0.1329063023332909,0.6514438602691885,-0.6854310476824709,0.6953878006387864,-0.039174415801131,0.0322987368416218,-0.6194279858997574,-0.0673904111290881,-0.196520080400772,-0.23299347014644,0.0283044045940097,0.3572969257427494,-0.4709155246117171,-0.0260372714005343,0.2307140519944986,0.4286504975797299,-0.048893142987654,-0.0294372328752547,0.0282026351315773,0.6425872911566728,-0.0861023775191464
8,1,-0.2320069692806197,-0.1340443597086683,0.7030444985080139,0.8012587322008937,0.0046058596189889,-0.1804562103957047,-0.1503332664379797,0.6977039647955553,-0.0474732682553485,-0.2635805091651333,0.0762082608949876,0.0525650312761362,0.3099526863988713,-1.06566123235576,-1.0801688947207095,-0.0273617330342345,-1.001216886047088,0.842324598743046,-0.1459027637014319,-1.0337047434211386,0.9510443518187466,-0.0733658031923984,-1.0323551423713924,0.5017462473328005,0.7767601072157287,-1.0224046712450456,-1.0787602172504316,-1.0326740595819843,-0.6641773150858977,-0.9713527107109567
8,2,-0.2306291929205953,-0.1340732582015275,0.7118670953804791,0.8486765079366031,-0.1126571964032037,-0.1803023643940262,-0.0151101656896324,0.738611090677741,-0.147813592972167,-0.2681935836765085,0.2532659075037131,-0.1582909912834658,0.7248686733993457,-0.9224634858474484,-0.974898197353861,-0.3422434105881876,-0.821537308068027,0.9410740929582384,-0.1369473450687717,-0.9400902719174832,1.0016763346313733,-0.3566400986166902,-0.9219124568108034,0.8356966308746373,0.7208139199528001,-0.8873308215299663,-0.9603897225552488,-0.9401998625513588,-0.4681626241495121,-0.7976996527967555
8,3,-0.2298802417214714,-0.1340237084988846,0.7128295604938393,0.8702535339525796,-0.1050029499265595,-0.1802368963744801,-0.0179816987171066,0.738611090677741,-0.1648134000522891,-0.2102196568845133,0.2145295035054504,-0.126662587899526,0.6287828658834468,-0.8792206020008793,-0.9597281841961924,-0.3888104192405275,-0.8456355102911013,1.168197929653184,-0.146458060577872,-0.9194861298640472,0.9940739348096576,-0.3043309247457272,-0.8893963361889025,1.213205760095844,0.695948947835946,-0.8439392221396282,-0.9300823012081724,-0.9196578844323412,-0.6641773150858977,-0.8310782211062977
8,4,-0.2315464080369383,-0.1340716856920527,0.704327785325827,0.8228357582168703,-0.0731612845837187,-0.1804174529655604,-0.0802417557218956,0.6977039647955553,-0.0483025271373056,-0.2327971080988403,0.0534506235460082,-0.0199167264787276,0.288115002872528,-1.017456050362862,-1.0447721973528168,-0.1914550016186868,-0.9908166092981826,1.0654984556693845,-0.1765265531219113,-1.0010068658145983,0.9238277604570042,-0.149817672696115,-1.0121727226750408,0.9470134253885828,0.7674357426719084,-0.9832122588924848,-1.0478809577647312,-0.9998845446806668,-0.5335008544616407,-0.9607898726383166
8,5,-0.2315464080369383,-0.1340380222791736,0.7057714829958669,0.8228357582168703,-0.0122334826296289,-0.1803999292056443,-0.1094791829107277,0.6977039647955553,-0.1142286082529013,-0.2686815050190578,0.2379327475877344,-0.0383666284526937,0.4988486489017159,-0.9692508683699672,-1.0199485394584515,-0.3245035977682423,-0.937885119502939,0.988473850181534,-0.1718025480356062,-0.9754756463136016,0.977804799191186,-0.2037363596092616,-0.9482617269699272,0.7026004635210067,0.7581113781280882,-0.928622827401416,-0.993556334595444,-0.9760247900269632,-0.6641773150858977,-0.9083981957980224
9,1,-0.23332217629267,-0.1340871312432391,-0.1182590648924102,0.7624545397050951,0.8367755365597713,-0.1806071471633601,-0.8798331796450374,0.7058772167200679,0.1718657060223249,0.4821850846786423,-1.2008018575810722,-0.0027846746457589,-1.0166865878263378,-0.983428863073759,-0.7482673947256673,0.9394580656525316,-1.2366182719735386,1.2096727172235644,-0.2342413106941084,-0.867975774730458,-0.0897241837741347,0.8199139352194318,-0.967322901127593,1.1599672931543916,0.9881123702090092,-1.0706953221794535,-0.8626054008505314,-0.8682323481446993,-0.5335008544616407,-1.272435847133487
9,2,-0.23332217629267,-0.1340986208435606,-0.0776751192790691,0.7538409564651845,0.970877934830582,-0.1806140549234048,-0.9500552145896428,0.6977039647955553,0.1992312491269117,0.4404456316478336,-1.2059667114475072,0.0024867259182304,-1.0166865878263378,-1.101106219115244,-0.8668693157765267,1.0392445127647028,-1.2974133856521004,1.027973647867611,-0.2341958808736396,-0.936506942864712,-0.0438056888509718,0.858542248231835,-1.0351582562181076,0.796977745826304,0.9818961271797956,-1.1427813663279158,-0.9832632481002116,-0.9369526770067718,-0.5335008544616407,-1.3093635290354355
9,3,-0.233159249731644,-0.1340953381113848,-0.1453684989187131,0.7624545397050951,0.8101387588210489,-0.1806060901363649,-0.8676944263925312,0.7058772167200679,0.1925971780712543,0.4823181541357013,-1.1899879447982238,-0.035730928170699,-1.0166865878263378,-0.9947712588367954,-0.7671149868306479,0.9239357294350882,-1.2523455197401758,1.578995825588383,-0.2342796475445233,-0.8836528393363325,-0.1055371754033037,0.8335947960779913,-0.9751716198983968,1.3535617183960362,0.9539230335483349,-1.0657962706353838,-0.8637490771277794,-0.8845035713626832,-0.4028243938373836,-1.275646949907569
9,4,-0.23332217629267,-0.1340978169168453,-0.0520093829228058,0.7538409564651845,0.8790269771108487,-0.1806160070653221,-0.9035885892359636,0.6977039647955553,0.1859631070155969,0.4717169540566757,-1.154640976149809,0.0169830774692044,-1.0166865878263378,-1.0302162455962778,-0.7855028815672165,0.9727202146899204,-1.2689183184620088,1.027973647867611,-0.2344151102180096,-0.8988819878106116,-0.0710222802127141,0.8199139352194318,-0.9734897515903675,0.7655186517245416,0.978788005665189,-1.0951905798998052,-0.8717548110685168,-0.8990453153232244,-0.5335008544616407,-1.2973641449849167
9,5,-0.233159249731644,-0.1341021855834489,-0.0882622355260276,0.7624545397050951,0.9252586258297814,-0.1806086790901764,-0.927082950369846,0.7058772167200679,0.1731095943452607,0.4709628938000084,-1.183370475781854,0.0169830774692015,-1.0166865878263378,-1.1025240185856229,-0.8388277763032613,1.0081998403298067,-1.3276841098481025,1.6421955018861067,-0.2340865272923768,-0.930684033153958,-0.054144952608505,0.8207186917405235,-1.0570225442224883,1.8811065271795169,0.9974367347528296,-1.154679062934944,-0.9884097913478278,-0.9302112374522484,-0.5335008544616407,-1.332770778204406
10,1,0.0653621691064899,-0.1254661234078619,0.6948635450444548,1.590219889060529,-2.0537741028802325,-0.1411205478886709,2.9468761521503706,1.4994999785902483,-0.9770724749293456,-0.3521160545949897,1.3537025844210258,-0.991172280393895,1.15834669139721,0.6484583273328397,0.6303650131484795,-1.2336690047902057,0.741801852993083,-0.6547177335592638,-0.2123625006229679,0.632543266117601,0.5821759124691002,-1.1943916370731902,0.6276488776535163,-0.4420265757202154,-0.2116225344293321,0.6530709568269844,0.6327513316514211,0.6327438743455335,0.5119108305324157,0.7370384678055408
10,2,0.0325454501214011,-0.1041904511218357,0.6964676535667215,1.5815632379044189,-2.087146617518402,-0.1459642753706402,2.75239505165323,1.4953929194981808,-0.8713419674798045,-0.3243488945553654,1.3280397167721767,-0.8896978195370862,0.7445225885730551,0.7413241926426845,0.7714921052516347,-0.9919640551185132,0.7125457899433159,-0.3545192711450797,-0.2142387435053023,0.7445222990167095,0.4549117394535792,-1.0946018284578147,0.7560314918330849,-0.2121331957457631,-0.2147306559439388,0.737754562088772,0.7608430747032147,0.7446305936535813,0.6425872911566728,0.7070400076792435
10,3,-0.0462274535734283,-0.1318732759062816,0.7048090178825068,1.529838670548754,-1.305801137182538,-0.1584816598401675,0.8805470904253858,1.466766104632575,-0.8622201197782755,1.7696764382092105,1.2048902323943669,-0.540467532172743,-1.3366086514872326,0.9348538203494624,0.8891746315656668,-0.4930318195576793,0.8989897755639414,-0.4670936945503984,-0.1963506211502162,0.8802408868904303,-0.3967090885750154,-0.710732967897057,0.9029146574009774,-0.5146244851858321,-0.161892590195617,0.920419198231962,0.9003715805274886,0.8803770676153326,0.1198814486596445,0.8864392495049606
10,4,0.126540901862854,-0.1303138587266184,0.6908532737387888,1.6246742220201726,-2.2445179250782124,-0.1311860368617807,3.443129268989382,1.5854008563168769,-1.1462412868486096,-0.5147269311209685,1.3570920197708738,-1.049157686597785,1.408388167773817,0.5251097734098381,0.5871534605175466,-1.5529856355491396,0.5925621094010628,-0.5757181381871099,-0.2105384759250806,0.5738662528784685,0.6042228719520757,-1.4454756716538142,0.5379492345586208,-0.3621688753080425,-0.289325572294508,0.5032999524796944,0.534967009946705,0.5737298066221723,0.2505579092839016,0.5766523345105756
10,5,-0.0462274535734283,-0.1325189923611165,0.7072151806659066,1.5126115040689323,-1.3823436019489828,-0.160716749764495,1.042788706477698,1.4422054825994144,-0.843561794934239,3.281522896341088,1.1572767358131686,-0.551010333300722,-0.8856604866682926,0.9206758256456692,0.7949366710407587,-0.5617735942349499,0.926808401989876,-0.2478698173926718,-0.2105210698635982,0.7888659960447566,-1.2807161398441194,-0.6922235679119452,0.8580648358535298,-0.2072933351147219,-0.1152707674765086,0.9232186562571446,0.8746388642894043,0.7886087804857035,-0.0107950119646125,0.9160996988129336
