f_id,i_id,ic.eps.ratio,ic.eps.max,disp.ratio_median_02,disp.ratio_mean_05,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_simple.coef.min,ela_level.mmce_qda_50,ic.eps.s,ela_level.qda_mda_50,ela_level.mmce_mda_50,pca.expl_var_PC1.cov_init,ela_level.mmce_mda_10,ela_level.lda_mda_25,ela_level.qda_mda_25,disp.diff_median_25,ela_level.lda_qda_10,ela_level.mmce_lda_10,disp.ratio_mean_02,ela_level.mmce_qda_25,ela_meta.lin_simple.coef.max_by_min,disp.diff_median_02,disp.diff_mean_05,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.adj_r2,disp.ratio_median_25,ela_level.lda_qda_25,ic.m0,ela_distr.skewness,nbc.nb_fitness.cor,ela_meta.lin_simple.intercept
5,3,-0.8062503823980047,-0.382639909948714,0.5189080118223361,0.5579454942906983,0.6637795572105196,-0.1763879537745178,-1.2072209463756047,-0.9281528816698968,0.5049606803124832,-1.3547033183346324,0.2949517165262038,-3.386140012672528,-1.4568948008511562,0.6959747708560792,0.7672933482634533,0.7195324996163773,-3.6566386572783927,0.4920298837107463,-1.7352274254110729,-0.4124367512506011,0.5190427795050844,0.557779886321585,-0.3161028606624101,1.9292277535481488,0.7676622162067291,-1.510001785572634,-1.3439778096268755,-0.6377136937710237,0.3875603173591974,-0.3663190436173316
5,4,-0.8062503823980047,-0.382639909948714,0.4834575905240285,0.5631562210880612,0.6637795572105196,-0.1763879537745178,-1.1940044702075248,-0.9281528816698968,0.7777315732521566,-1.3547033183346324,0.2964124844003751,-3.371473005709863,-1.5052572436245233,0.5082319797147241,0.7752518529181999,0.927990815555208,-3.669187738750424,0.4766129446461871,-1.7480455623708246,-0.4124367512506011,0.4836584748340279,0.5629903049650127,-0.3161028606624101,1.9292277535481488,0.7751827293323617,-1.5457140038535169,-1.34926661651541,-0.6397300987827738,0.4133036246566204,-0.3661705659924757
5,5,-0.8062503823980047,-0.382639909948714,0.5030007714961717,0.5724197353944832,0.6637795572105196,-0.1763879537745178,-1.1960695446087874,-0.9281528816698968,0.7324295532472374,-1.3536103992354294,0.2970385277750205,-3.397873618242659,-1.419249547444699,0.609925991582958,0.8028526243804055,0.7865414567640864,-3.709972253534524,0.4784816645328003,-1.7560568979706686,-0.4124367512506011,0.5033204012150098,0.5720856848776623,-0.3161028606624101,1.9292277535481488,0.8020417047810541,-1.5097211394564782,-1.4047990888450228,-0.6427547063003989,0.4137893474358171,-0.3663367192018212
6,1,1.1512567236926894,-0.2871021398046898,-0.222823879957618,-0.1478185019298074,0.5851156172872711,-0.1132318264642963,-0.6649324086040752,1.0753725390832325,0.2719788631443262,-0.820265878824851,0.4416545473180049,-1.5175633256291143,-0.0326794004451434,0.1466137626867732,-0.0142487418212729,0.4915508972905266,-1.404078533048869,-0.2260257327204172,-0.9861675468256637,-0.3654195061761555,-0.2233113371160285,-0.1474548476089978,-0.2502057668014998,1.2933519515222425,-0.0155455078770888,-0.1473245685759701,-1.0716042548673423,-0.1973945151525514,0.495390774340859,-0.2578897068876208
6,2,1.1216267061933982,-0.29551761184357,-0.3437189064364582,-0.3307729094816372,0.5607749309585608,-0.1446197727297412,-0.4918791737782776,1.0556039877748986,-0.2169953210357565,-0.5463074912915484,0.4416545473180049,-1.1274209404222542,-0.1786673329137245,-0.418748051545717,-0.3060041358665513,0.1461776632698181,-1.0778024147760683,-0.3292725064558015,-0.7169866706709045,-0.3308198499873158,-0.343718252403571,-0.3306879032361985,-0.2756025421322705,1.000010965487369,-0.3056224427229489,-0.0799695006984704,-0.9129400482113046,-0.1677321361639124,0.3812459212296398,-0.2735758236776713
6,3,1.1512567236926894,-0.291406842410036,-0.4450707519431552,-0.3747746024371407,0.5704467268507635,0.0243436415083567,-0.559200599259435,1.0753725390832325,-0.158030787061099,-0.6188044582052813,0.4416545473180049,-1.3503594462547428,-0.115534982105288,-0.1627351545347786,-0.1565705112322169,0.1626779891840096,-1.3005486109046152,-0.4586813586037744,-0.8780145162277684,-0.4550064598352878,-0.4448930101927761,-0.3747479345718483,-0.2718613654037685,1.16266531234578,-0.1573608982461739,-0.1151905882760798,-0.9050068378785036,-0.2398982102686512,0.3453024355690861,-0.2482434765960353
6,4,1.2006894695540076,-0.2566575960367083,-0.2478209718987319,-0.2161369199396679,0.6130026287764554,-0.1213934895767655,-0.6798009442931645,1.1197655077943418,-0.1640231177495808,-0.7448544609799127,0.4416545473180049,-1.6701001980408274,-0.0634800623231536,-0.397413643461472,-0.075038170992634,0.6808637969014397,-1.604863836601361,-0.2433113916715904,-1.0446502967045228,-0.3342204146103704,-0.2480230478680821,-0.2162415147875799,-0.2454719201781744,1.2802667240254868,-0.0757096128821563,0.0765608705876771,-1.0491268255910695,-0.3020353226044227,0.403589169072687,-0.2005782532493509
6,5,1.032637886970526,-0.3251070939028809,-0.0051219337795555,-0.063288933883708,0.4419730380826712,-0.1481345787107464,-0.2556346622738486,0.9963969301157736,0.031087169467374,-0.3612398571600088,0.4416545473180049,-0.9572836596553436,-0.0787002724324625,-0.0005936530945169,-0.0999296642745003,-0.074372494560328,-0.8613307593835378,-0.0036480662134341,-0.4606239314758976,-0.3804272197022376,-0.0052394432475435,-0.063128335353526,-0.2912169401559148,0.480080217230187,-0.0993455112770038,-0.1537092677185248,-0.6921323606149864,-0.0622953793652977,0.2904157615198621,-0.3202365589323138
7,1,-0.124117996201815,-0.3823790197528103,0.0971388968886363,0.1648251059119252,0.6552361375057405,-0.1763684588635206,-0.7066469115095777,-0.1682221624230895,0.2405790503366838,-0.8537820645337124,0.4412371850682417,0.2806117279935105,0.3713316205629113,-0.797789368509135,0.1860685136375574,1.8562915940864333,0.7167162357243255,0.1220233461613115,-0.9108609921871286,0.0059988727598053,0.0973678774838094,0.1648960384364724,-0.3159595399343282,0.8814157390610731,0.1853596284791163,0.7127856159138923,-0.8481521638267571,-0.0012991277598586,0.5813637062586694,-0.3660731111160606
7,2,-0.1735507420631331,-0.3824354163330761,0.0103308139658604,0.0716109932035578,0.6521734021398763,-0.1763438449220508,-0.6166096676145322,-0.2175695934945171,-0.2074075919341862,-0.692758650584617,0.4412371850682417,0.9376936399208646,0.543166892092864,-1.3339941583598232,0.1218078217976369,1.127128336702815,1.0869141391492396,0.0313904316605656,-0.7490320130702804,-0.2821723440797881,0.0108052617045143,0.071337029988261,-0.3160050100304101,0.5055881290593063,0.1219724464202062,1.2587826348958735,-0.7344428157232643,0.0163444160929544,0.4541043381091408,-0.366157324670124
7,3,-0.1735507420631331,-0.3824452175477261,0.0635064459133205,0.1202444433122717,0.6508838293542494,-0.1763515272709026,-0.6364343818666521,-0.1978010421861829,-1.0175707010168722,-0.4767249753090207,0.4408198228184784,0.6531537048451805,0.5954919931195425,-1.1448290733461852,0.1438207070128928,0.8822685384036696,0.7198535060923399,0.0687648293928329,-0.5623678935939161,-0.3449008677747409,0.0627356683573808,0.1204246582605518,-0.3160510583159915,-0.4966740428757706,0.1445339857971063,1.1855339985790927,-0.5519789780688177,0.1926737280415182,0.3477310494650703,-0.3661739189741506
7,4,-0.2624901779235064,-0.3825025187774549,-0.3369015177252462,-0.2705600664898948,0.643468785836894,-0.1763695154457929,-0.5203772005157,-0.3162644556373719,-0.5190087877352197,-0.4821895708050307,0.4399850983189519,-0.2121997059520052,0.3301740109773828,-0.8998389538454395,-0.2071154822841705,0.8140000143922825,0.0233794843946319,-0.3236663467959622,-0.6296631126326053,-0.2940471827496944,-0.3360898547366327,-0.2702653291431177,-0.3160581987495193,-0.0645302639006233,-0.2078557720897139,0.7089267318167441,-0.5599121884016216,-0.1131034793324208,0.1291557988265664,-0.3662049512321684
7,5,-0.2328601604242149,-0.3824802029634102,-0.2196424318923847,-0.1640296519660462,0.6457255382117412,-0.1763492806506129,-0.5773732539905448,-0.2767766511536423,-0.1218371097026716,-0.6665285922037689,0.4408198228184784,0.3568801641993638,0.26776214348773,-1.1526516896437424,-0.0708049238358537,1.225878378815228,0.6790689913082399,-0.1979949344212175,-0.7922932253094396,-0.2764939037057828,-0.2194434171722289,-0.1643201500600918,-0.3160189842254243,0.6467098230749545,-0.0692634587744689,0.8399884680617121,-0.7397316226117983,-0.0971844923975519,0.3807601984504432,-0.3661816390520999
8,1,1.0474528957201716,-0.3195493525897449,-1.0827238427319268,-1.1256982309014525,0.6433075892386907,-0.1542273693733714,-0.0392148650215395,0.9963969301157736,-0.0978677869487465,-0.0865528568939047,0.4416545473180049,-0.0655296363253636,-0.2891714619322005,-0.3583005619736892,-0.986879608563049,-0.1956687835325903,0.0390658362346704,-1.1342235976144843,-0.0648639528436058,-0.3199681959833019,-1.0817030520511326,-1.1257338006258604,-0.2838972255322528,0.4390025410378389,-0.9867660601017418,-0.2033836302781806,0.0483006037798564,-0.1386534533628853,-0.178306720404928,-0.3196373848725799
8,2,1.1018239778313716,-0.3013175461364172,-0.9877348933556944,-1.0058515145621216,0.6521734021398763,-0.1640316140946721,-0.1391644660426441,1.0457443611872006,-0.1302263726665457,-0.1812725121580786,0.4416545473180049,-0.4703390284948936,-0.2118996259926306,-0.3202542008901194,-0.8128931504193903,-0.0651776564554734,-0.2966220931421532,-1.0272393841058731,-0.3468629659581133,-0.1378430006094226,-0.9878701793404364,-1.0063055206672982,-0.2776732181012767,0.6250115344410934,-0.8127198991942267,-0.1292930556129311,-0.1632516717615272,-0.1827490471724721,-0.1103055313173936,-0.303616642617311
8,3,1.12656504244328,-0.291406842410036,-0.9668282346413086,-0.9751661234220992,0.6531405817290968,-0.1472211384430194,-0.1560980761329965,1.0457443611872006,-0.1292675997563888,-0.1983949113789107,0.4416545473180049,-0.5290070563455502,-0.221626150796213,-0.2583844174458097,-0.8463358029579523,-0.0679487035555663,-0.431524718966484,-1.011822445041313,-0.2947892845591275,-0.3611575768589261,-0.967026388532182,-0.975271535940217,-0.2847749039579141,0.5844307656220393,-0.8470993877685493,-0.1908948781092277,-0.1315188304303202,-0.2421268684395328,-0.2506794145052325,-0.2967991351379674
8,4,1.07219396033208,-0.313454848649675,-1.0495458843373573,-1.0944338701172789,0.6445971620243176,-0.163498116801487,-0.0400408947820444,0.9963969301157736,-0.2754804685553355,-0.0351856592314104,0.4416545473180049,-0.2738011351951944,-0.2940347243339918,-0.3899466006319863,-0.9762964906710988,-0.1280300429530417,-0.1648567376858298,-1.098250739797178,-0.1409716410421249,-0.2537754517757989,-1.0484317777197445,-1.094014234498328,-0.289376605908774,0.4065379259825958,-0.9760224699222644,-0.1972795772517824,-0.0244204909374949,-0.2171075273068973,-0.3220806630471431,-0.3156013826882938
8,5,1.07219396033208,-0.313454848649675,-1.0236398072347486,-1.0394317539228992,0.6460479314081482,-0.1520773018950054,-0.1057102607421917,0.9963969301157736,-0.2354516995562793,-0.120433348969167,0.4416545473180049,-0.5143400493828861,-0.2902521869103762,-0.2491395072759696,-0.9238042259270268,-0.1562443406994456,-0.4064265560224226,-1.0730230213278993,-0.1946475895610796,-0.3709877213520342,-1.0242214639974423,-1.039259133315643,-0.2919994200113407,0.6049696037182134,-0.9233788780428318,-0.2226780507639229,-0.0429313150473668,-0.1772039333901594,-0.2127930377278918,-0.3137765472171297
9,1,1.0029584861087353,-0.336953192854021,-0.9145615878553446,-0.9068477054122386,-0.1820189935626062,-0.1687382504107074,0.1792700066320321,1.0062565567034711,-1.5808497857341246,1.135330696013937,0.4416545473180049,0.609152683957188,-0.4842423204929331,-0.5218643572862345,-1.2885408009551933,-0.8996407036426335,0.4249500914996169,-0.7969196580807832,0.8243942987390748,-0.4189145755842722,-0.91484528336444,-0.9069876284552986,-0.3112238692017126,-1.231765683769486,-1.2886609441450243,-0.3488986415051956,-0.0072318685497564,0.5109473401593296,-0.1749066609505511,-0.3353551742533144
9,2,0.9930818136089716,-0.336953192854021,-0.9840989527097146,-1.029010300328176,-0.1412362542171517,-0.1726362686862699,0.2065289887286969,0.9963969301157736,-1.5312332876334986,1.103636042137079,0.4416545473180049,0.609152683957188,-0.4950495702746911,-0.5069302716272631,-1.32553938110545,-0.9674054009085497,0.4249500914996169,-0.9174520907673408,0.8628487096183256,-0.2893433475469666,-0.984575284573496,-1.0288840014554843,-0.3098310596655457,-1.2085766730157412,-1.3251891507552445,-0.3717011384428906,-0.0019430616612224,0.5108942768695466,-0.1812210570801082,-0.3360745133458441
9,3,1.0029584861087353,-0.3347972221080288,-0.930468828181507,-0.9080056447005412,-0.209261218658977,-0.1715225528339349,0.199920750644657,1.0062565567034711,-1.5798910128239678,1.1480814188379604,0.4416545473180049,0.609152683957188,-0.4761368831566147,-0.434037710672759,-1.2917580687943462,-0.8879267318104211,0.4249500914996169,-0.8160740369185686,0.8380135692588093,-0.3601179756741637,-0.931355571272696,-0.908587318389684,-0.3103581032581505,-1.223152622632381,-1.2918840211988671,-0.357598671106039,-0.0402869116030998,0.4998571125947042,-0.1375060069524076,-0.3352451008236292
9,4,0.9930818136089716,-0.336953192854021,-0.945921575926923,-0.9161112197186606,-0.1154447985046111,-0.1723635245576144,0.1933125125606171,0.9963969301157736,-1.5590377020280526,1.1101935567322905,0.4416545473180049,0.609152683957188,-0.4846926225671731,-0.5207976368820216,-1.3135169591801952,-0.9225648205615868,0.4249500914996169,-0.8347612357847027,0.8243942987390748,-0.3433513494120189,-0.9461109695768206,-0.916448651781522,-0.3111787872535888,-1.2142082899130793,-1.312296842539872,-0.3493897722084688,0.0126011572822489,0.4916057710334638,-0.1914212354432373,-0.336277799503182
9,5,1.0029584861087353,-0.3347972221080288,-0.9781905491599964,-1.0342210271255377,-0.1518752296985746,-0.1738456598612136,0.1805090512727896,1.0062565567034711,-1.578213160231193,1.1043646548698802,0.4416545473180049,0.609152683957188,-0.4896459453838119,-0.5382207368174887,-1.3489915703540116,-0.9452370241078036,0.4249500914996169,-0.8889541124964879,0.825195432299059,-0.1948977743643329,-0.9777347965247386,-1.033865892965428,-0.3098956157639213,-1.1973134392210651,-1.3488250491500895,-0.3493897722084688,0.012601157282246,0.5565287060828372,-0.1282772741476707,-0.3355147013415001
