f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ic.eps.ratio,ela_meta.quad_w_interact.adj_r2,ela_level.qda_mda_10,ela_distr.kurtosis,ela_meta.quad_simple.cond,ic.m0,ela_meta.quad_simple.adj_r2,ela_level.lda_qda_10,nbc.nn_nb.mean_ratio,disp.diff_median_10,disp.diff_median_05,ela_meta.lin_simple.coef.max_by_min,ic.eps.s,ela_level.mmce_lda_50,ela_meta.lin_simple.intercept,nbc.dist_ratio.coeff_var,disp.diff_mean_05,disp.ratio_median_10,pca.expl_var_PC1.cor_init,disp.ratio_mean_05,ela_level.mmce_lda_25,disp.ratio_median_25,ela_meta.lin_simple.adj_r2,ela_level.mmce_qda_10,disp.diff_median_02,disp.diff_median_25,ela_meta.lin_w_interact.adj_r2,disp.ratio_median_05
3,1,-0.1341092974849785,-0.2366971274380236,-0.3919193073375364,0.6562039384330017,-0.1918179382976634,-0.2951349929811379,-0.2157535299043385,-0.1572762196539873,1.010113355611863,0.0837977175360053,0.6941366193200659,-0.8263350665433637,-0.797331670779665,-0.2910364686912975,-0.3800987134733393,0.0730572320462644,-0.1808968576739587,-0.7348307590948396,-0.8293305913170949,-0.8274060910182277,0.2400617138365413,-0.8294202802056622,0.2764508820707572,-0.8274838065484058,0.0025771249376263,-0.026712048611639,-0.7925006358387666,-0.8261016416180538,-0.4488291929082807,-0.7985221416034063
3,2,-0.1341092981881481,-0.2366909185259097,-0.1749115090266202,0.7003306715114801,-0.5261278625368088,-0.3119710864685671,-0.0485839118885093,-0.6172758288368773,1.1713292801023034,0.4751912864504028,0.4250893091979704,-0.5946290207441673,-0.6568413025834606,3.5566962755129854,-0.0186637219443994,-1.463913901967166,-0.1808930706749544,-0.4814776008575956,-0.7014756024251714,-0.5952873476880118,1.050669244270979,-0.7015869483595317,-0.7919461855326283,-0.3500893027704819,1.076936814240077,-0.441713032581598,-0.7448771414550442,-0.3505032851073552,0.5580360002277387,-0.6562782550723282
3,3,-0.1341092601191571,-0.2366711480156982,-0.0534218285336758,0.69102394235311,-0.6414587951820334,-0.3117118787398277,-0.1217542198995221,-0.6474182533702286,1.1246045112000835,0.6737994719700305,0.4188323950090851,-0.410658323971231,-0.4415060974206836,0.9833522387370576,-0.0843605227434267,-0.7033360442561241,-0.1808925046638188,-0.4460626432545401,-0.4542131864073984,-0.4112907828530856,0.991562445176802,-0.4540183237887455,-0.98606548630384,-0.3544194116482857,0.9888718258146983,-1.190471421649078,-0.5045852435204081,-0.3545128138528267,0.4751906487394464,-0.441495653497515
3,4,-0.134109278768438,-0.2366920684758943,-0.2183130686888034,0.6842845867556698,-0.4227793644521269,-0.2907643094699472,-0.1785223354464433,-0.3250253648830748,1.0039246444989864,0.2486083342004771,0.5283283933145917,-0.6582017986529716,-0.6780532939671848,0.3676535538639934,-0.1747192706256618,-0.5735777235407712,-0.1808951420937188,-0.5686528811112764,-0.7031651147783862,-0.6582707871891995,0.6939174925954067,-0.7033222424569904,-0.3755528762447622,-0.5579345289050879,0.6055984016130985,-0.2902047368465308,-0.701067804181395,-0.5578044521604488,0.1108937192583,-0.6778131861009377
3,5,-0.1341092644482361,-0.2366933617543364,-0.2964445477210254,0.6794707613289266,-0.0021959113770733,-0.3036433488005569,-0.2160518496714707,0.086484257007034,1.044770137843973,-0.1813929444548301,0.7379350186422698,-0.9245940443287268,-0.8703455779636423,-0.2059622446183419,-0.3390228249038038,-0.0527472340212521,-0.1808955583828334,-0.7811426267296046,-0.8997878226957512,-0.925065806199845,0.4511574248871764,-0.8999889068356514,0.3312784708381988,-0.9855327805882652,0.2763912414918631,0.2477595016330402,-0.8368090217062576,-0.9850325363587592,-0.1942506751870603,-0.8704941479358634
4,1,-0.1341092533055455,-0.2366867583801584,-0.0534218285336758,0.5908963734768541,0.8263894384844631,-0.2782044541244607,-0.1277950537898637,0.3630082385956082,0.6318283888372692,-0.8992431803259638,0.4782730798035023,-0.7887490557446493,-0.7710288014638466,0.6759337254818139,-0.0022087456043556,0.1435077330440735,-0.180894627282534,-0.4896502833813775,-0.8029833311061523,-0.7884837407646865,0.1767330005213508,-0.8033908687437794,0.7965720619997273,-0.813410952695541,-0.0239584647950678,0.976755939082908,-0.6904808447263309,-0.8146702192373484,-0.4949427282856411,-0.7713201234620043
4,2,-0.1341091635688749,-0.2366321007863032,0.1115127698229126,0.7125256959258955,0.026262370704216,-0.3016151861996227,0.156881097730296,-0.2175610687206902,1.077725024520042,-0.1448105571921318,0.3562632531202252,-0.5699806279058407,-0.6286181898371157,1.4101836327194066,0.1210189201042509,-0.5843609634894155,-0.1808883916863958,-0.3834054105722103,-0.6531646816224377,-0.5705185793448496,0.7424695061370521,-0.6529987136306847,-0.3599936956485964,-0.3933903915485251,0.7024533041374322,-0.0816063586605748,-0.5821516535346147,-0.3940109374518321,0.2069370825959743,-0.6285095282196482
4,3,-0.1341093130790384,-0.2366875340575852,-0.1836265075202254,0.6586108511463734,0.1320073557010061,-0.2986391229949207,-0.175282888186612,0.0799315560215206,1.0029963378320548,-0.2841780602240703,0.5220714791257064,-0.7038180550822721,-0.746154950514932,1.453576721119949,-0.1583053291393339,-0.2824302449273752,-0.1808944724542227,-0.5523075160637065,-0.781887257938985,-0.704269928397931,0.75513524880009,-0.7819889082084542,0.1030771554277669,-0.6596920875334902,0.6006229785382187,0.282891860064359,-0.7433443493453885,-0.6576161251860128,0.1073954510572589,-0.74638494016572
4,4,-0.1341091850675212,-0.2366863522686639,0.0030305497681849,0.6759406226826483,0.2958671483164292,-0.299665613176019,0.1555309799917203,0.0261994079403283,0.9804075422700544,-0.5000014868084965,0.4125754808201998,-0.7515534041085328,-0.7601325364162071,0.8166858529733507,0.0306601722220158,-0.4434599614937963,-0.1808920982435248,-0.4433384157466176,-0.7961796191972607,-0.750976748702183,0.6580312217167981,-0.7958712609881256,0.5061340242046337,-0.614225944316545,0.5657950170140574,0.601278858348187,-0.7166096032467418,-0.6143644002082685,0.0738438787654552,-0.7605526579476996
4,5,-0.1341092563383466,-0.2366920684758943,-0.0273635494557815,0.6836427433654375,1.1657918974118393,-0.2873973665253643,-0.0429180551124906,0.148079646270839,0.929505393366643,-1.0467119732707484,0.437603137575741,-0.7206592646686396,-0.7181104650644499,1.8473616117568068,0.0634880551946716,-0.3054344901511503,-0.1808924902168549,-0.4624080083021039,-0.7620697346607368,-0.7205465475948667,0.5757038944070513,-0.7623222417705889,1.179624270010097,-0.712735921286592,0.4163664773318243,1.2007247240825658,-0.6832089937874992,-0.7128964364001711,-0.0633836420299309,-0.7186162133130388
5,1,-0.13410931024394,-0.2367029873783536,-0.7825333442971855,0.7240788769500791,-0.9239446899468308,-0.3204780635234714,-0.2203220815663702,-1.2686143067966984,1.251473089014058,0.960256019982088,-0.4978055336627148,0.6631082011463459,0.5929692297455819,-0.3992634997596161,-0.8648024055646016,-1.7320571353567868,-0.1808968446004052,0.5155896670438108,0.580179336224295,0.6629660841446852,1.5995180930026305,0.58021695829669,-2.6997980919672457,0.7443457160945615,2.001370421552806,-2.139045099294689,0.5640916738628285,0.7442686806508141,1.436101318689062,0.592747744587013
5,2,-0.13410931024394,-0.2367029873783536,-0.7825333442971855,0.7240788769500791,-0.8862000210811211,-0.3204594502025248,-0.2245102178800275,-1.2581299852198815,1.251473089014058,0.7997492135838167,-0.4790347910960519,0.5692547053388736,0.5026731316868644,-0.3992634997596161,-0.8648024055646016,-1.7155228341021989,-0.1808957606034992,0.5128654395358891,0.4919593938888676,0.5695524435361827,1.6311824496602254,0.4922953906921122,-2.6997980919672457,0.7551709882890711,2.001370421552806,-2.1610028233142637,0.4413257197778429,0.7545057753201025,1.436101318689062,0.502074350782342
5,3,-0.13410931024394,-0.2367029873783536,-0.7825333442971855,0.7240788769500791,-0.905072355513976,-0.3200409951723524,-0.2195488952018561,-1.3184148342865842,1.251473089014058,0.743166766848779,-0.469649419812724,0.6029371245116087,0.5736328249684184,-0.3992634997596161,-0.8648024055646016,-1.727743839377329,-0.1808967208826585,0.5046927570121071,0.5580786881444051,0.6028133610255729,1.5762975647870603,0.5582365663955452,-2.685720738094524,0.756253515508522,2.001370421552806,-2.1544155061083905,0.5223141772926765,0.7558707212760076,1.436101318689062,0.5734796484035201
5,4,-0.13410931024394,-0.2367029873783536,-0.7825333442971855,0.7240788769500791,-1.0153107534709698,-0.3205070175782775,-0.217378300215454,-1.3236569950749928,1.251473089014058,0.9526610606887947,-0.4884201623793799,0.6035505460528342,0.5634510691042306,-0.3992634997596161,-0.8648024055646016,-1.7205550127448996,-0.1808952950649602,0.5074169845200343,0.5632842126921478,0.6035210401210934,1.6480701065442755,0.5634424486879223,-2.7123936191165225,0.7638312060446788,2.001370421552806,-2.1653943681181778,0.487095605098726,0.7638897787669504,1.436101318689062,0.5638456003117736
5,5,-0.13410931024394,-0.2367029873783536,-0.7825333442971855,0.7240788769500791,-0.9799625715173684,-0.3202809001978878,-0.2075723376089214,-1.3786996833532872,1.251473089014058,0.8105087392493162,-0.4915486194738295,0.6775514901624692,0.5809118872748331,-0.3992634997596161,-0.8648024055646016,-1.7205550127448996,-0.1808968906197567,0.5074169845200343,0.5723710494026808,0.6771196660550627,1.652292020765289,0.572697350541036,-2.6997980919672457,0.7908943865309576,2.001370421552806,-2.2071140437553693,0.5066654392429354,0.7917005526185177,1.436101318689062,0.58084686165015
6,1,-0.1339231544657766,-0.2294833203832796,0.9361424034043938,0.6457739833417252,-0.5051586020558585,-0.3075452523767935,-0.2321413654305339,-1.0484435536835175,0.8609654177915326,0.5140521615010885,0.28743719704248,-0.121290653296855,-0.142662631441981,-0.3523579335730698,0.8028950843000269,-1.022160505404372,-0.1798554834068286,-0.2826089927788986,-0.1464936256421586,-0.1218500327858329,1.2005471991169296,-0.14687126853854,-1.2616852568644912,-0.0329088274713144,1.364682115403978,-1.118010932384483,-0.2165629122176544,-0.0316177861590162,1.1468581433393434,-0.1434068713646595
6,2,-0.1340156719745418,-0.230119266832893,0.9101274825279604,0.6215443953604515,-0.3445939789445849,-0.3042231192789341,-0.2302071378489487,-0.8911787300312471,0.7180061910840786,0.1669625217975705,0.5064291936534862,-0.3433492512204172,-0.3392866273631147,-0.3178404610833972,0.7864401079599832,-0.7062115749090951,-0.1800061158200173,-0.4950987383972324,-0.3295545722377733,-0.3426459105877469,1.0126720162818654,-0.3296555801375323,-0.8297327669804595,-0.3251911767231074,1.0709663065502208,-0.8127985685123997,-0.3364058673958545,-0.3255930214120864,0.9538173435182552,-0.338921376755981
6,3,-0.133517644036506,-0.2298086212488595,0.9361424034043938,0.6311720462139376,-0.3029550188466985,-0.3078396186006544,-0.231392455342826,-0.8833154888486345,0.8609654177915322,0.1835448495879283,0.4563738801424038,-0.29767722919646,-0.367420426461528,-0.441732093578744,0.8028950843000269,-0.7834914612077131,-0.1797628514975777,-0.4487868707624671,-0.3735732184134208,-0.2980621275700531,1.0886664722600892,-0.3736163639398218,-1.065343216008113,-0.1758024204388556,1.2338284885346302,-0.9708941814533348,-0.4371067443674236,-0.1750224206513003,0.9916622449658822,-0.3678235210312192
6,4,-0.1339472113674981,-0.2271826651817773,0.9795439630665772,0.6735337099692766,-0.7576884104192987,-0.3131692328317295,-0.2307405198447253,-1.026164370332779,0.8782938089075873,0.7043058917980929,0.3906762811590943,-0.1709777981361052,-0.2310384860701716,-0.3212329484302368,0.8398469700711224,-0.915406429912794,-0.1793051265096799,-0.3725085005405013,-0.2152156821715671,-0.1713875694721604,1.234322512885031,-0.2151261697052523,-1.2135258883525497,-0.0935303517605754,1.3515801679734605,-1.2936727245410773,-0.2411588786284093,-0.0928697359302596,1.144472960474997,-0.2312467216129336
6,5,-0.1340260320372998,-0.2323553061156069,0.8319960034957384,0.5032847507101301,0.0022975015831303,-0.2951997949133227,-0.2319699522932289,-0.6723185171151717,0.401453617660431,-0.0546837069117147,0.4438600517646263,-0.0824777994156902,-0.057144813547597,-0.3673299996520536,0.7371572486472838,-0.3410191819816757,-0.1804541947962636,-0.4079234581435568,-0.0622463204615873,-0.0815123243412524,0.6896955783743933,-0.0624202891288782,-0.5467038628025862,-0.1173459505884989,0.5503712054819293,-0.5888297835127416,0.000487579775225,-0.1179506178700165,0.6240260594746511,-0.0572671472502216
7,1,-0.1341092527817352,-0.2366832722402059,-0.1836265075202254,0.7155744520294995,-1.5479299696870985,-0.2934735817410796,-0.230274049880719,-0.826962260373238,0.51501646658172,1.885575227215026,0.2530241690036039,0.1403057512384113,0.1502414769492792,0.0181782245641349,-0.2322501355352409,-0.7780998412333902,-0.1808943592142708,-0.2362971251441334,0.1655638722462003,0.1399912325561788,0.9345666031931298,0.16548166900404,-0.4125985443308729,0.1695237625660367,0.9522195424964148,-0.915999871404399,0.1026143098720551,0.170223597070457,1.1882013129880111,0.1501482410779628
7,2,-0.1341091802309373,-0.2366875340575852,-0.2270280671824087,0.7125256959258955,-1.2657436357863143,-0.2915708867109713,-0.2300301124541024,-0.714255803422445,0.2782982665141826,1.1527882380670809,0.3750339956868811,0.0416006486957932,0.0507460731536201,-0.2693085063816073,-0.2733260241047766,-0.4362711348613668,-0.1808951679096951,-0.3534389079850096,0.0720927428669978,0.0423315173745631,0.6538093074957858,0.0723542191070866,0.3542467850515863,0.1056546566184228,0.5759117105996471,-0.4570834393952955,0.0164571347781498,0.1054739732872069,1.0616276089867047,0.0509742166041049
7,3,-0.1341092028750367,-0.2366882747228301,-0.2270280671824087,0.7112420091454309,-1.153408311781226,-0.2656514926015471,-0.2303319561969,-0.5334012562223306,-0.5344342203843618,0.906711556964368,0.4063185666313145,0.1334465830956191,0.1037537232009481,-0.3318880325809663,-0.2568710477647327,0.3372466107880491,-0.1808953272633512,-0.3834054105722103,0.1211342636062571,0.1336221206965074,-0.2201269362538424,0.1209424538359323,0.7180352456571777,0.1283877282268954,-0.4276311236036759,-0.4900200254246571,0.0681443105688669,0.1276543450706653,0.94475364863374,0.1036781267530691
7,4,-0.1341092558960631,-0.2366926049034113,-0.3051161880131699,0.7038608101577583,-0.9293367854990744,-0.2973741065528016,-0.2296860245091923,-0.5412644974049462,-0.0339222091304513,0.8381037580149494,0.5533560500701329,-0.251280254441964,-0.2817239812712816,-0.2811551390438129,-0.3554778012438475,-0.0053009782472174,-0.1808956252634218,-0.5550317435716337,-0.2691887524823718,-0.2513553072658011,0.2463945851680608,-0.2694987180922933,0.0741815343206017,-0.226681199753058,0.0050648364750665,-0.6942268588066983,-0.3288131995038388,-0.2259519666310112,0.8312189442908599,-0.2822505056280604
7,5,-0.1341091962530134,-0.2366909185259097,-0.2791012671367364,0.7061072620235714,-1.219012141000198,-0.3025941090049682,-0.2283053656481831,-0.7194979642108534,0.4569972998984998,1.252029039499451,0.4595023372368464,-0.1240231674350405,-0.1808442159326848,-0.2636435538651949,-0.3226088834174759,-0.5009705745532331,-0.1808954013985872,-0.4433384157466123,-0.1633430866782725,-0.1239730700723911,0.7361366348055337,-0.1630673467814894,-0.1480924741960524,-0.0870351884438673,0.7172137259262431,-0.6590945003753793,-0.2127131087794494,-0.0886042798180557,0.9996128545137032,-0.1808096463090847
8,1,-0.1340439908361574,-0.2319353147188524,0.8450034639339553,0.7037003493102002,0.0250641272481618,-0.3084317979596627,-0.144897821317413,0.061583993262091,1.0056265400550273,-0.1765828035690775,0.7942472463422445,-1.0660713579731458,-1.0738467247754997,-0.3070145827421027,0.7371572486472838,-0.2123391852611873,-0.1804484409799593,-0.8356271768881517,-1.1238536907288472,-1.0658939462081152,0.6094792081751527,-1.1238418454078356,-0.1066013259396103,-1.0115134338550906,0.5092410413962536,-0.0025585521901068,-1.070934104874139,-1.0116489824989094,0.0573066109059881,-1.0745092839963732
8,2,-0.1340728893276122,-0.2305575604431012,0.8927408437422107,0.7125256959258955,-0.0896676836690357,-0.3089543497106852,-0.13594431277493,-0.1481024382742697,1.0571475600697269,-0.0454431731048743,0.7379350186422698,-0.9285534015493628,-0.9624726058049552,-0.1253219847959454,0.7782331372168191,-0.3327520313543818,-0.1802945951875758,-0.7947637642692413,-1.0045375885950627,-0.9293118807729582,0.7530242916895838,-1.0041065526831798,-0.4029666706284832,-0.8361440243040159,0.6954877118326,-0.3143582332680669,-0.9775407251695336,-0.8363387362873423,0.2317429843851751,-0.9628676678743732
8,3,-0.1340233396273772,-0.2298086212488595,0.9144633026740324,0.7134884610112444,-0.0821786620686966,-0.3117111893575704,-0.1454529997552683,-0.1166494735438161,1.0494116711786308,-0.048227991512415,0.7129073618867288,-0.8860600184208457,-0.9301410652537626,-0.3481061275100996,0.7782331372168191,-0.2914162782179121,-0.1802291272570937,-0.7620730341741129,-0.9735327537887716,-0.8854357768507818,0.6664750501588237,-0.9734496902947408,-0.3918529702026504,-0.8707848953264491,0.654855090054412,-0.3604694537091685,-0.9567945621969834,-0.8700358395737505,0.1935800585556355,-0.9299985626201784
8,4,-0.1340713168182138,-0.2314747608574723,0.8667259228657771,0.7049840360906648,-0.0510243322112853,-0.3104151507138735,-0.1755150790276773,-0.0104957175785336,0.9779320578249036,-0.108607917894099,0.7848618750589166,-1.0266450825507556,-1.0538404676388502,-0.2409790645066528,0.7371572486472838,-0.1724411974512035,-0.1804096836025413,-0.8356271768881517,-1.0921639184820633,-1.026263916859055,0.6094792081751527,-1.092606551653577,-0.1658743948773849,-1.0006881616605787,0.4767349439737033,-0.1650457099349572,-1.0378186660399484,-1.0009853422184003,0.0348858919811335,-1.054107770390322
8,5,-0.1340376534069706,-0.2314747608574723,0.8667259228657771,0.706428183718688,0.0085882797274153,-0.3057301088933605,-0.1707920815185813,-0.0288432803379661,1.0328568689516853,-0.136962432589062,0.7754765037755886,-0.9721620965710168,-0.9898918957199168,-0.3579129227065157,0.7371572486472838,-0.320890467410873,-0.1803921598664648,-0.8192818118405875,-1.0374602482347337,-0.9710649474085764,0.8057982194522426,-1.0376555719007152,-0.2829387060294894,-0.9476443279074768,0.6754201720972498,-0.296792054052403,-1.0137217482230347,-0.9480936864270764,0.216636826244316,-0.9895029773044935
9,1,-0.1340867623686497,-0.2332505006495489,0.8059377244178441,-0.1178591901872847,0.8392705556370466,-0.1961210875139779,-0.2332175266905284,0.0065413049837966,-0.0534166491360131,-0.8840532617393766,1.006982328764365,-1.1150893156765138,-1.0093176141450118,-0.4057259374789408,0.7453642193904476,1.2329744091887669,-0.1805993775422774,-1.0590138325381948,-0.9053129847157236,-1.1147238037989238,-1.189056249976257,-0.9051947891280284,0.8091675891490059,-1.3157035825208443,-1.163662043814277,0.9547982150633288,-0.904857862109346,-1.3156053850545366,-1.200797843941167,-1.0087710734879864
9,2,-0.1340982519684128,-0.2332505006495489,0.7972660841256998,-0.077262595755085,0.9704782140749908,-0.1947616257026106,-0.2331721065597298,0.0117834657722051,-0.0066918802337934,-0.952154730069243,1.00072541457548,-1.1883095414609537,-1.0777765252844842,-0.2764624767433568,0.7371572486472838,1.2049379853222917,-0.1806062852929247,-1.0644622875540493,-1.0270948616352809,-1.1876147506373758,-1.1869452928657502,-1.0272438073159635,0.809908502510728,-1.3525095079821816,-1.1404434027981698,1.0536079731514176,-0.9742612629814332,-1.3528854714751954,-1.2058862340517722,-1.0773428275527688
9,3,-0.1340949692363966,-0.2330875767000604,0.8059377244178441,-0.1449770734246039,0.8132087604678662,-0.2035567645410605,-0.2332558553641238,-0.0262221999437618,-0.0695072980294931,-0.8722810748347714,0.9725693007254964,-1.1105165369146528,-1.0165966764514267,-0.3470689956640657,0.7453642193904476,1.2275827892144442,-0.1805983205167202,-1.0263231024430663,-0.9069111720768728,-1.1097700501302916,-1.265050705954485,-0.9063516518596676,0.8091675891490059,-1.318951164179197,-1.1550379771511516,0.9394278082496316,-0.9212908193779804,-1.3188471316998114,-1.1901440271470871,-1.0167049954458955
9,4,-0.1340974480417367,-0.2332505006495489,0.7972660841256998,-0.0515888601457885,0.8806099548709194,-0.2030797120190188,-0.2333912891449437,0.0261994079403312,-0.034386362463917,-0.907091304929034,0.9975969574810374,-1.138956990189644,-1.0158375104440094,-0.3303421947505097,0.7371572486472838,1.208532398638506,-0.1806082374321862,-1.0644622875540493,-0.9147651213945194,-1.1394925721420874,-1.2122767781918269,-0.9144496909811424,0.8091675891490059,-1.3395191813487677,-1.1460822156163677,0.9877348010926904,-0.9359771065681703,-1.3407715761165373,-1.1553203573276325,-1.015004869312058
9,5,-0.1341018167081279,-0.2330875767000604,0.8059377244178441,-0.0878530116939196,0.925843645336969,-0.18908042652032,-0.2330627763023573,0.0261994079403283,-0.0172126891256838,-0.9298761828089148,1.0163677000476934,-1.1995184259869796,-1.099256457612003,-0.1822412377717841,0.7453642193904476,1.1686344108285225,-0.1806009094670096,-1.069910742569904,-1.032072073702859,-1.199645295261198,-1.1067289226665131,-1.0324496896083393,0.81064941587245,-1.3763251068101028,-1.129165777161775,1.022867159524014,-0.9674528143083104,-1.3765160983368034,-1.183624527317874,-1.0994444672926575
