f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ela_level.qda_mda_10,ic.eps.ratio,ela_level.mmce_qda_50,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_meta.lin_w_interact.adj_r2,disp.ratio_median_02,ic.m0,nbc.nn_nb.cor,disp.ratio_mean_02,ela_meta.lin_simple.intercept,disp.ratio_median_10,ela_meta.quad_simple.cond,nbc.nn_nb.mean_ratio,nbc.nn_nb.sd_ratio,disp.diff_mean_25,ela_meta.quad_simple.adj_r2,ela_distr.skewness,disp.ratio_median_05,ela_level.qda_mda_50,nbc.nb_fitness.cor,ela_distr.number_of_peaks,ela_level.mmce_mda_10,ela_level.lda_qda_50,pca.expl_var_PC1.cor_x,ela_level.mmce_lda_50,ela_level.mmce_lda_25
3,1,-0.1341090746930212,-0.2366080767455235,0.6143682223493875,-0.1215868543184334,-0.386760330409697,-0.1160676928005411,0.0229147077077336,0.8151964205731969,-0.5405685694981934,-0.8097704970422832,-0.1366165955340657,0.4681893433137053,-0.8366066094650874,-0.1808914922286567,-0.859289979606623,-0.2169332159898167,0.7154765771420478,0.5529207635017317,-0.904988196982218,0.945077195855168,-0.1800988590501607,-0.8212711042000945,0.2949231861846268,-0.3139733754566688,-0.5290943828520981,0.3088737860587893,0.077082788267038,-0.0952013945506893,0.1552648936329618,0.3210005772404965
3,2,-0.1341090753961908,-0.2366018679560548,0.6580424448359047,-0.4584051945206338,-0.1686176606821468,-0.9242383633923852,0.420088081664165,0.9794531311390664,0.4934554269323811,-0.7614225563319595,-0.5946719887338647,0.1274503331030793,-0.773197220698263,-0.180887705233207,-0.6231975744206855,-0.0497220271952591,0.4433412280175638,0.2817568314125557,-0.4279056514549921,1.1030098360603988,-0.1234325123003404,-0.6773262483348472,0.6632543424891998,0.8423636266873981,1.2969333907639315,-0.0308950195835171,-0.5863233156875045,0.2801641039635159,-1.4256432499651863,-0.7635642385495539
3,3,-0.1341090373272009,-0.2365820978363718,0.648831154275112,-0.5746014857194214,-0.046492633593916,-0.433078093389293,0.6216291630799605,1.6860877047815008,0.4083754360700422,-0.5178584021874969,-0.6246870144990934,-0.0379083042050184,-0.5335470308001237,-0.1808871392226028,-0.436051155675736,-0.1229105307774524,0.4370124989681578,-0.0325468171453533,-0.3842550577276302,1.0572366524308598,-0.2279289952636865,-0.4599752508331411,0.6366004683251881,0.1474307461209371,-0.1378027170772346,-1.5100609406987302,-0.2348387960069796,-0.9084933079981458,-0.6433229431705937,-0.9606210913491332
3,4,-0.1341090559764812,-0.2366030178833243,0.6421609093862621,-0.3542812452645774,-0.2122461946276568,-0.4223738460966867,0.1901591232611859,0.8603945758295797,0.0342520981321955,-0.7171796294555308,-0.3036567389231656,0.4932436822997808,-0.7503511909219817,-0.1808897766500272,-0.6872592331449195,-0.1796927630927089,0.547765257332776,0.7604022569942075,-0.620776282894202,0.9390145225267524,-0.0716818731184927,-0.6991186966331715,0.6942236058035746,0.2365804585840937,0.188273671068485,0.0071825189798446,-0.1051798662727376,0.5304077696396643,-0.5098552537788884,-0.3408697680405326
3,5,-0.1341090416562798,-0.2366043111362202,0.6373964487513691,0.0694579569252872,-0.2907862727193742,0.046554525683299,-0.2461920899762005,0.0876163603485324,-0.2791231465219853,-0.8526450859740803,0.1061136128282238,0.9191674450630636,-0.8687775493541368,-0.180890192938751,-0.9586215403250988,-0.2172316099413921,0.7597776804878965,0.7336967182278493,-1.0745843669772617,0.9790281664942964,-0.2175848989703451,-0.8941037603550197,-0.348577490060785,-0.3765956125039593,-0.6595249381103859,0.537339017438961,-0.1989766251596563,1.7816260980203718,0.0258640867434968,0.3766578562754923
4,1,-0.1341090305135895,-0.2365977078924792,0.5497303730693422,0.9042604022651484,-0.046492633593916,0.2100001478050321,-0.9746429967378172,-1.1812391689220512,-0.587925954047288,-0.7062329258984755,0.3814688491961935,0.6836566585939546,-0.7265726701344236,-0.1808892618393255,-0.8197013141028846,-0.1289528668676074,0.4971354249375214,0.8446274177188757,-0.8900574103953944,0.5744962886557534,0.03109562008182,-0.7937438010864211,-0.1673311457455095,0.2674567004615772,0.6447806144724925,0.6896491716924089,-0.2002983267879359,-0.971054224417174,0.227729345491062,0.8489926026805891
4,2,-0.1341089407769215,-0.2365430513782799,0.6701124117776328,0.0981297690392739,0.1193045123888214,-0.5306514244795972,-0.2090694816083444,0.5010141218398182,0.1328860990551369,-0.5967658903279317,-0.196646647064523,0.3253796110930757,-0.6221336768714201,-0.1808830262490404,-0.5980047872819433,0.1557940762799099,0.3737252084740913,0.6063318410344481,-0.438445030222162,1.0113119019681105,-0.1220754151189982,-0.6492254597396402,1.379862787870184,0.3927011745561586,1.2969333907639315,-0.0719015995748303,0.0639098287051833,-1.4089806393504254,-0.5209467515122711,-0.3250751348008718
4,3,-0.1341090902870806,-0.236598483554584,0.6167504526668339,0.2046681866838763,-0.177378235430446,0.0794906711990135,-0.3504950588159876,-0.0512852875125387,0.0306594689595056,-0.7600542183873279,0.0995886072270848,0.4281024009359848,-0.7755284482264558,-0.1808891070111596,-0.734045837831157,-0.1764525102657725,0.5414365282833701,0.5529207635017317,-0.7270483521298322,0.9381051215274896,-0.095898518376665,-0.768510439898888,0.2941616469227974,0.2322316921224763,0.0578431158101971,0.4260354431768261,-0.3881561848874292,-0.2203232273887636,-0.2103848149775547,0.145003235427132
4,4,-0.1341089622755672,-0.2365973017890067,0.6339025109524478,0.3697574627507251,0.0102549699995446,-0.1695889292635772,-0.5695056029931267,-0.6388613058454863,-0.0037971108331115,-0.7331435721429013,0.0460835612977635,0.4331132687332001,-0.7727309751926257,-0.1808867328026902,-0.7815522364356456,0.1544436228018235,0.4306837699187519,0.4604785139258761,-0.6774254437677406,0.9159763638787722,-0.0945715789104637,-0.7828475769372589,0.7158005515553924,0.4453212487417291,1.2969333907639315,0.7101524616880648,-0.2927293273256321,1.2811387666680922,-0.3760178477960698,0.5541594488735866
4,5,-0.1341090335463905,-0.2366030178833243,0.6415256479682765,1.2462094877930094,-0.0202980792470113,-0.111127270973184,-1.1242894975978572,-1.0996620106544368,-0.1447261551981757,-0.6980228982306856,0.1674486654789083,0.71873273317446,-0.7270389156400608,-0.1808871247756524,-0.7506010979509024,-0.0440547614665782,0.4559986861163757,0.5262152247353695,-0.7864201858515564,0.8661108757525525,-0.0005247442434522,-0.7404096513036798,0.4657618272549075,0.69276606040776,0.5795653368433485,0.6603587574128997,-0.2458529762426442,1.156016933830018,-0.2340466768087718,1.2378414305331955
5,1,-0.1341090874519823,-0.2366139365701016,0.6815471173013756,-0.8592069470193091,-0.7794171359192872,-1.179905192958119,0.9123158853514368,1.3641886478336214,1.3952053492775536,0.5590235602377371,-1.243257545486859,0.4356187026318073,0.5574674523937438,-0.1808914791551155,0.6565960122274781,-0.2215029037329887,-0.4901463067699195,-0.5173550593653959,0.7429315014211958,1.1815214556633833,-0.5175787703348145,0.5866357529679553,0.4733772198731961,0.2713705902770339,-0.6595249381103859,-3.311421418888545,-0.824978573033882,-1.03361514083622,-1.7014518269353027,-2.7002871238889297
5,2,-0.1341090874519823,-0.2366139365701016,0.6815471173013756,-0.821179069899706,-0.7794171359192872,-1.162613716562369,0.7494388354883209,1.1635529342565154,1.3952053492775536,0.4345048072762419,-1.2328175365250416,0.3479285161805432,0.4339123933995658,-0.1808903951592269,0.5615832150185024,-0.2256920815282863,-0.4711601196216946,-0.7063481029427049,0.7532073957191866,1.1815214556633833,-0.5147439451115664,0.4948780759223797,0.555115767309497,0.2887656561235036,-0.6595249381103859,-3.32899566745625,-0.7868254526975403,-0.7208105587410432,-1.684444863744116,-2.7002871238889297
5,3,-0.1341090874519823,-0.2366139365701016,0.6815471173013756,-0.8401930084595075,-0.7794171359192872,-1.1766115784065474,0.6920208218536102,1.378519770231987,1.3952053492775536,0.5166050839541516,-1.2928475880554988,0.139977502596117,0.4931255726156429,-0.1808913554374849,0.5954135291762429,-0.2207295250969383,-0.4616670260475857,-0.5666575924725187,0.7541735054395103,1.1815214556633833,-0.5199310721158076,0.5671372465957701,0.4477387313916235,0.2457128681534912,-0.6595249381103859,-3.32899566745625,-0.8188106321019101,-0.595688725902969,-1.6970152278419497,-2.6859967414339985
5,4,-0.1341090874519823,-0.2366139365701016,0.6815471173013756,-0.9512585543326344,-0.7794171359192872,-1.1634371202002616,0.9046087694273148,0.6773971667427666,1.3952053492775536,0.4810282973937234,-1.2980675925364076,-0.0053376635231204,0.4777394709295762,-0.180889929621125,0.5961333230944943,-0.2185583903394644,-0.4806532131958035,-0.831658707923305,0.7623415239840672,1.1815214556633833,-0.5210770652911632,0.5573879934096775,0.736615958045382,0.2687613304000628,-0.6595249381103859,-3.314350460316496,-0.8111447626578874,0.718090518896767,-1.6896208960196946,-2.7130732555591317
5,5,-0.1341090874519823,-0.2366139365701016,0.6815471173013756,-0.9156451456015772,-0.7794171359192872,-1.1654956292949938,0.760357249714161,0.4436896322463566,1.3952053492775536,0.5006411412667793,-1.352877639585956,-0.1606745652367877,0.4796044529521296,-0.1808915251744238,0.6709918905924728,-0.2087499892425735,-0.4838175777205135,-0.831658707923305,0.7889534553711712,1.1815214556633833,-0.5227960550541966,0.5745925578557236,0.6886389845501621,0.2691962070462245,-0.6595249381103859,-3.3407118331680543,-0.8311024572449115,-0.7208105587410432,-1.6896208960196946,-2.7002871238889297
6,1,-0.1339229316792822,-0.2293944121857059,0.6040452243071198,-0.4372785961208539,0.9482466573535115,-0.6360470901298843,0.4595228248092569,1.3796221642626276,1.0981602372265091,-0.2277707579255538,-1.0240173572886622,-0.1982560737159009,-0.2234937695505846,-0.1798501189390061,-0.1416554431115622,-0.2333251267486566,0.3041091889306188,-0.3591760989800429,-0.0450627177375436,0.7989667686403478,-0.2696823518763136,-0.1583218875458117,0.2010000105590633,0.3422554836013974,1.036072280247356,-1.4631962778515155,-0.3307943342200885,-0.4705668930650162,-0.9712615594876082,-1.2404117373088408
6,2,-0.1340154491853322,-0.2300303460734166,0.5800641057781594,-0.2755092140882564,0.9220956879556036,-0.4635440279913289,0.1073076270768719,0.6035367666896578,0.8999124274244371,-0.3490967223495741,-0.86741722286138,0.1424829364947201,-0.326534026296671,-0.1800007512108046,-0.366231145605504,-0.2313904181744857,0.5256147056598482,0.0804381545584656,-0.33498346199111,0.6589190147539433,-0.2528241891125299,-0.3561743786753338,-0.3168466874845814,0.2400594717533877,1.1665028355056437,-1.0736337679340502,-0.2037788077424058,-1.221297890093323,-0.646280675899495,-0.801922633560159
6,3,-0.1335174212619124,-0.229719706625591,0.5895930270479449,-0.2335578258372655,0.9482466573535115,-0.5306514244795972,0.1241348301778722,0.8471658474618552,0.938778143019901,-0.4508098429005385,-0.8595872161400168,-0.0679735109883084,-0.4556840313585104,-0.1797574871167035,-0.3208841287557662,-0.2325760304262972,0.4749848732646006,0.0188099881745624,-0.207544807064747,0.7989667686403474,-0.2938386817042039,-0.3854221382336103,-0.254400468014612,0.2078785999374191,1.036072280247356,-1.2962409164583133,-0.2142202506058156,-0.282884143807792,-0.7257697429887384,-1.041098508332167
6,4,-0.1339469885802977,-0.2270938024292358,0.6315202806350013,-0.6917032025639136,0.9918751912990218,-0.6508683556119551,0.6525860787085178,1.3818269523239144,1.0957107173360383,-0.2528569535771373,-1.001832338244797,0.0347492788546006,-0.2407448532592057,-0.1792997625584465,-0.1920410173890498,-0.2319239328086281,0.408533218245824,0.0023758104721922,-0.1066302553690947,0.8159422539599118,-0.3291533661342411,-0.2472121371837121,-0.2607466285298532,0.260063797476828,1.4273639460222194,-1.6155064321049697,-0.1589731225437229,-0.7208105587410432,-0.8614557319271193,-1.1915235868051284
6,5,-0.1340258092477861,-0.232266341187462,0.4630171895142937,0.0739850851538116,0.8435556098638863,-0.2280505875539703,-0.1176117059754279,0.6288918293944563,0.5612254772353958,-0.0092927994326746,-0.6494820357834132,0.2877981026139625,-0.0015609088667046,-0.1804488297664643,-0.1006271897713227,-0.2331536709853189,0.4623274151657816,-0.1496403332747705,-0.1315734517847303,0.3488132740054764,-0.1929008091274883,-0.0711520943525143,-0.0541156421536141,0.1587375389211426,0.6447806144724925,-0.9037493651128904,-0.1354468335603434,-1.5341024721884997,-0.270648619328934,-0.514610733676803
7,1,-0.1341090299897792,-0.2365942218213887,0.6731299035130649,-1.487874153687035,-0.177378235430446,-0.6776289738434739,1.851299508773659,1.1833960268081,1.1406185819946628,0.0933325464147108,-0.803472167970241,-0.0028322296245125,0.1238591321500268,-0.180888993771314,0.1246683066408672,-0.2314573468455551,0.269301179158879,-0.0797950780396794,0.1830270044152923,0.4600633295819057,-0.1582345155729815,0.1387435918892394,0.1677461294592021,0.4192286499720247,-0.5290943828520981,0.3323061174823965,0.1077903227640706,0.718090518896767,-0.7202239941220462,-0.3784760376587747
7,2,-0.1341089574389834,-0.236598483554584,0.6701124117776328,-1.2035705009357156,-0.221006769375956,-0.5878779773131511,1.1076912740279343,-0.0182134665932346,1.0106307264736996,0.0062150306064861,-0.6912420716306896,0.0297384110573854,0.0334075040561759,-0.1808898024659792,0.0253367459223931,-0.2312133487579828,0.3927113956223091,-0.0284382727197596,0.1293640008591189,0.2281660747700022,-0.1482070752886199,0.038383632620642,-0.3066928306601962,0.3052909686776488,-0.5290943828520981,0.988411397343402,0.3567548528110302,1.0308951009919438,-0.3686235159738146,0.3999737434388012
7,3,-0.1341089800830822,-0.2365992242051984,0.6688418889416615,-1.0903922952226113,-0.221006769375956,-0.6076396646225798,0.8579807180863751,-0.1339648398107939,0.8906042518406498,0.0595802104471269,-0.5111519170393118,-0.2333321482964069,0.0707071445072493,-0.1808899618194857,0.118190161376618,-0.2315152675615456,0.4243550408693459,-0.0284382727197596,0.1298909697974773,-0.5680145000841997,-0.0479929878752868,0.091717782403382,-1.1646937323207447,0.2100529831682285,-0.5290943828520981,0.7042943788321635,1.427949965810814,1.156016933830018,0.4270065881008381,0.7692673110899213
7,4,-0.134109033104107,-0.2366035543002452,0.6615363826348261,-0.8646395008935375,-0.2995032625186768,-0.4919514534986326,0.7883597709051381,0.999296223690646,0.7740071050542586,-0.3422550326264158,-0.518981923760678,0.6210208111287661,-0.3209390802290108,-0.1808902598192766,-0.2733777301512775,-0.2308691752472625,0.5730801735303999,0.6515258297159776,-0.2180841858319169,-0.0776957946485737,-0.2217768213749354,-0.2988258305218478,-0.6366931774527153,0.0143584923954449,-0.6595249381103859,-0.1597728424133579,0.641405326821543,-1.283858806512351,0.0746666767703807,0.1156703451249045
7,5,-0.1341089734610591,-0.2366018679560548,0.6637597975977757,-1.1564883673590645,-0.2733522931207688,-0.5487663045132402,1.2083975887697984,0.8879544265956599,0.9469432093214692,-0.2245779693880789,-0.6964620761115985,0.3704774212680114,-0.1955190392122803,-0.1808900359546522,-0.143814824866313,-0.2294881730519519,0.4781492377893035,0.2078030317518708,-0.0810722618587079,0.4032257671280077,-0.2127295068326543,-0.19617192932711,-0.2160696585025581,0.239624595107226,-0.6595249381103859,0.4084611946091201,0.176122296946133,0.2801641039635159,-0.4351725023741116,-0.1099672725845371
8,1,-0.1340437680461167,-0.2318463580868321,0.6613775672803296,0.096922534845001,0.8566310945628405,-0.0123188344260405,-0.2413109165575897,0.239746736577328,-0.020780448740373,-1.0907358883400151,0.0813185915439039,0.5684066992580071,-1.1298750325116425,-0.1804430759555608,-1.1018605300568098,-0.1460598874129776,0.8167362419325571,0.930906850656337,-1.1015476109899378,0.9406817576920664,-0.2362977612152965,-1.1005585337075647,-0.1906850164415957,-0.2609184246249366,-0.6595249381103859,-0.0133207710158119,-0.2652379334574137,0.2176031875444875,-0.1382900797105671,-0.067848250612108
8,2,-0.1340726665367234,-0.2304686310259749,0.6701124117776328,-0.01867013925665,0.904618123408002,-0.1119506746110768,-0.1082347149344127,0.658656468221828,0.1583611059160292,-0.9954083448639984,-0.1274815876924723,0.9141565772658484,-1.0231048117204482,-0.1802892303075837,-0.9629403038345972,-0.137104152363508,0.7597776804878965,1.0336204612961766,-0.9149127786546368,0.991153513151128,-0.261358822497415,-0.9875818938452008,-0.2249542832238953,-0.200035694162293,-0.4638791052229541,-0.4175284880730379,-0.26981983243545,1.156016933830018,-0.2621451377333407,-0.3686984075580307
8,3,-0.1340231168379425,-0.229719706625591,0.6710653039046116,-0.0111249255424432,0.9264541828552548,-0.1288304491878804,-0.1110606574399239,0.5616457935252074,0.1191687876685027,-0.974427163046311,-0.0961615608070164,1.3050042654486254,-1.0077187100343803,-0.1802237624385527,-0.9183130809031076,-0.1466152039094124,0.7344627642902727,1.269861765767811,-0.9399438032266656,0.983575171490608,-0.2951053057401233,-0.9543197359161784,-0.2239388975414569,-0.325715044903036,-0.6595249381103859,-0.4761093166320563,-0.2122376981633962,-0.4080059766458662,-0.2196277297553737,-0.3574165266725586
8,4,-0.1340710940273712,-0.2313858133228105,0.6626480901163009,0.0202631635086577,0.8784671540100936,-0.0131422380639333,-0.1723322290366953,0.217698855964457,-0.0438059357107948,-1.0574396650206408,0.0095435299313988,1.0294065366017953,-1.093974128577485,-0.1804043186145222,-1.0615520706348216,-0.1766847588467202,0.8072431483584482,1.1630396107023784,-1.0907447477535888,0.9135512945474058,-0.2808859430511716,-1.07991305637231,-0.3787852141133316,-0.3896419118888115,-0.5290943828520981,-0.2212827124003269,-0.234662569123209,3.345649008496256,-0.0972515380970511,-0.1280182820012926
8,5,-0.1340374306171159,-0.2313858133228105,0.6640774283067689,0.0803230646737454,0.8784671540100936,-0.0786028272764159,-0.2011054618200851,0.4304609038786369,0.1428474799430503,-1.0314412440726364,-0.0087264857517849,0.7763577128424334,-1.068796871273012,-0.1803867948948943,-1.005408145011336,-0.1719605868497794,0.7977500547843392,1.0829229944033034,-1.035764321851519,0.967357520337096,-0.2582073412651871,-1.014535711477337,-0.336392861871523,-0.2917946665024202,-0.6595249381103859,-0.4614641094923017,-0.2703044563658193,0.1550422711253201,-0.2499444902266197,-0.2468540939949318
10,1,-0.1254655324139141,0.0655121399298259,0.6532779842010117,-1.9321363371795424,1.6550637752299715,-0.9353543125039396,2.806724979500676,1.0963068983872666,1.2717495467978452,0.6060031630034292,-0.95224229567616,-0.4087125211989344,0.60502449396886,-0.141107503883634,0.6213261102332365,-0.2125219725193129,-0.1895316769231016,-0.6262314866436258,0.7089420048970728,0.5729806203236497,-0.0743357520508952,0.5975319771171175,0.1111383776632547,0.773653116593843,0.5143500592142046,0.4494677746004333,-0.3531751484589588,-0.0326404781316609,-1.3365415515070118,-0.929031824869811
10,2,-0.1041898617861537,0.0326965951824166,0.6548661377459761,-1.9650334689734847,1.646303200481672,-0.830370348672599,2.615331600718308,0.6784995607734123,1.245784635958859,0.7200313250560795,-0.8517572094186535,-0.1706963008312182,0.74816186419985,-0.145951220229576,0.7084211743414652,-0.2143982816938901,-0.1926960414478046,-0.3139821102985139,0.6785534627850661,0.4461191809265497,-0.0317078216991809,0.728860152388597,0.5218618862096357,0.796701578840415,0.6447806144724925,1.1348634687409482,-0.3255956411488551,-1.596663388607528,-1.1923520809730377,-0.3611771536343827
10,3,-0.1318726844129483,-0.0460734898847589,0.6631245361797901,-1.1948180530272352,1.5939576767368595,-0.8213129086557774,0.773202442921031,-1.422663461632962,1.121185724196931,0.8582334574638932,-0.505931912558403,-0.4838755381571608,0.8675207136432819,-0.1584685759208667,0.8962873870046644,-0.1965095273077586,-0.138901844527847,-0.4310756264279306,0.8722145476318138,-0.4028066518848698,0.1087668154273029,0.8791133485507282,-0.732393278022546,0.7314700819161539,0.1230583934393411,0.9474048173520888,1.754278097833081,-0.971054224417174,-0.050297531025731,1.4491886657877056
10,4,-0.1303132673548289,0.126688683607714,0.6493076003386011,-2.120163062937581,1.6899317344271825,-1.1033286546340837,3.295099225225887,1.3487551314046151,1.275178874644504,0.5462524060878406,-1.009662344966163,-0.3260332025448911,0.5611974164388507,-0.1311730156967955,0.4672902117277779,-0.2106978833741787,-0.2686407900406831,-0.5440605981317541,0.5539253088632814,0.5949578111391568,0.108223976554766,0.5057743000715419,0.1583538118966457,0.8780235116726607,0.2534889486976289,-0.2154246295444249,-0.5146870874347426,-0.7833714751600716,-1.572051020045838,-1.989528628104188
10,5,-0.1325184008174548,-0.0460734898847589,0.6655067664972366,-1.2702701901693054,1.576523697138254,-0.8027863268031881,0.9328681944824292,-0.9673747269772256,1.0730118330176794,0.7651864772289293,-0.5163719215202207,-0.165685433034003,0.7719403849874091,-0.160703660706585,0.8991665626776633,-0.2106804766976977,-0.0914363766572953,-0.2030514108074869,0.901110011085138,-1.2840162201701035,0.1357278127633004,0.8332345100279405,-0.4826084001426695,0.5135968821891226,-0.0073721618189467,0.8536754916576602,3.255907374442633,0.2801641039635159,0.8599447162938763,1.1558597627654317
