f_id,i_id,ela_meta.lin_simple.coef.min,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ic.eps.max,ic.eps.s,ela_distr.kurtosis,ela_meta.lin_simple.intercept,disp.diff_median_02,disp.ratio_median_02,ela_distr.skewness,disp.ratio_mean_02,ela_level.lda_qda_50,ic.m0,pca.expl_var_PC1.cov_init,ela_level.mmce_qda_10,ela_meta.quad_simple.cond,disp.ratio_mean_10,nbc.dist_ratio.coeff_var,ela_level.lda_qda_10,disp.diff_mean_25,ela_distr.number_of_peaks,ela_level.lda_qda_25,ela_meta.lin_simple.adj_r2,ela_level.lda_mda_25,ela_level.mmce_mda_25,ela_level.mmce_lda_10,ela_level.qda_mda_10,ela_level.mmce_lda_25,ic.h.max,disp.diff_median_10
7,4,-0.1341096289375897,0.6907235627163246,-0.3580801288296117,-0.2367649501267278,-0.4015621997927943,-0.2930403551506924,-0.1809034733937409,-0.3162491428384743,-0.3170520266664978,-0.2202774696144477,-0.3002046271950522,0.6179712884752618,-0.5575092829309507,0.439240302203961,-0.728507821248562,-0.2300492274495273,-0.2060960804189325,-0.5343498860983499,0.845270498190485,-0.1519250721699558,-0.6373087722870325,0.7263973878750973,-0.0131373097490399,0.3370095769012498,-0.4043008595197891,0.0354270874980234,-0.9257144629857492,0.0578488580737105,0.4618149719568686,-0.2251426197585828
7,5,-0.1341095692945371,0.6929576970417803,-0.332066891506155,-0.2367632637219626,-0.3686926006235441,-0.2982554087960377,-0.1809032495285987,-0.2008595765688045,-0.2010559524443309,-0.2112258711710546,-0.1761519684058277,0.1545754272772113,-0.7370917104351743,0.4400748010888776,-0.6929765062112572,-0.2286684619248098,-0.0657315378669888,-0.4236141392209888,1.2604338014371088,-0.0200808840384856,-0.6373087722870325,0.857551182902874,0.6919311531542852,0.2746286618089834,-0.5096946827328329,0.6904194321249318,-1.2149872263847534,-0.1661701792529269,0.243173156048522,-0.0992553612067276
8,1,-0.1340443638744766,0.6905639816930778,0.7919650932404128,-0.2320075830313787,0.6910954994327074,-0.3040875633481751,-0.1804562884958012,-1.0538283200470282,-1.0548410103819,-0.2348052851160934,-1.1003212182705355,-0.2849946643317337,0.0499018689215685,0.4409092999737943,-0.0289850564516266,-0.1452544738893477,-1.073804161649127,-0.8125396892292823,-0.1724509204104136,-1.0020665391023025,-0.6373087722870325,-0.1865537881132228,0.4860262038108364,-0.2820287392452368,0.0938555566742369,0.0510967608144567,0.0273600191127259,-0.1243532922852879,0.4368273358530576,-1.0311630994698686
8,2,-0.1340732623673517,0.6993409379716544,0.839699383728956,-0.2306298064815668,0.7321722394681872,-0.3046096196956622,-0.1803024424920178,-0.96100650130999,-0.9608751983182072,-0.2598782128042921,-0.9947150514945788,-0.2895579793174923,-0.1613715752010468,0.4409092999737943,-0.34432547740771,-0.1363002736376738,-0.930603971772902,-0.7720266111034184,-0.0409190604215748,-0.8224710905257804,-0.4425598560434309,-0.1124111716521242,0.6704211464844355,-0.2047952253214786,-0.2882918310910434,-0.2842342481572145,-0.0872123370215226,-0.4230453420541385,0.3018941008924796,-0.8951254221741304
8,3,-0.1340237126646816,0.7002984241111359,0.8614204368940422,-0.2298808551792756,0.7321722394681872,-0.3073638457294361,-0.180236974471576,-0.9403873034073342,-0.9401937277204568,-0.2936406749981479,-0.9794966955836324,-0.2322093957945444,-0.1296805585826551,0.4409092999737943,-0.3909603283941678,-0.1458096952178783,-0.8873603500776062,-0.7396161486027271,-0.0437122080275151,-0.8465580095113376,-0.6373087722870325,-0.1740562637476211,0.6301925080560898,-0.2145169263748189,-0.2382487207884472,-0.4189934386785401,-0.0797337236968329,-0.4118443901878066,0.3881014454506261,-0.8530894488978317
8,4,-0.134071689857876,0.6918406298790525,0.813686146405499,-0.2315470217242554,0.6910954994327074,-0.3060690357910777,-0.1804175310651266,-1.0209155453879788,-1.0220204157376436,-0.2794145794446153,-1.0648117211449952,-0.2545433124075363,-0.0227233774955812,0.4409092999737943,-0.193317388499161,-0.1758740969559925,-1.0255981571363373,-0.8125396892292823,-0.1042727265744995,-0.9916711319611676,-0.5074761614579647,-0.1804454475525075,0.45384329306816,-0.2868895897719071,0.0104503728365768,-0.1526089922991752,-0.0486226922661232,-0.184091702239058,0.4930495170866316,-0.9921612187528832
8,5,-0.1340380264449784,0.6932768590882743,0.813686146405499,-0.2315470217242554,0.6910954994327074,-0.3013884356096505,-0.1804000073049707,-0.996966099026819,-0.9963933760839092,-0.2567252393465101,-1.0399089569270843,-0.2900406376332937,-0.0412098038563109,0.4409092999737943,-0.3265598198890532,-0.1711507345686177,-0.9773921526235508,-0.7963344579789366,-0.1327120476531676,-0.9387644256981542,-0.6373087722870325,-0.2058617611499675,0.6505531250565585,-0.2831089282511633,-0.0812953293848495,-0.3939219613722471,0.010907069798408,-0.3020750618977538,0.5142890077748713,-0.9382647018356342
9,1,-0.1340871354090709,-0.1264908573308144,0.7529018818596882,-0.2333227902245976,0.699302640298937,-0.1918833287164484,-0.1806072252655217,-0.8887684523005155,-0.8884900512260814,0.1345602753639637,-0.7673620374310557,0.4527266323563468,-0.0055574101606177,0.4409092999737943,0.9392432783149196,-0.233581002459387,-0.9915703892449576,-1.0340111829840049,-0.882037373574138,-1.2373577056138505,-0.5074761614579647,-0.3321710102157975,-1.1702443097676083,-0.4770028548150042,1.2994395776004193,0.4365707243987139,0.8404348597730064,0.7986051415004594,0.2556669741004289,-1.0796534150996149
9,2,-0.1340986250093987,-0.0861168584493605,0.7442308027518695,-0.2333227902245976,0.6910954994327074,-0.1905251557385534,-0.1806141330256609,-0.9577471092016664,-0.9572784208229466,0.1345301033691524,-0.8863419109166311,0.4114374073409731,-0.0002755740575529,0.4409092999737943,1.0391751018573432,-0.2335355788196264,-1.1092497532026488,-1.0394129267341197,-0.9503425286648672,-1.2981243538616238,-0.5074761614579647,-0.3549895238046771,-1.1472565163799824,-0.4878047448742711,1.3138459275360148,0.4365707243987139,0.9714601652215727,0.7993518716248814,0.2781558465938563,-1.152085479288303
9,3,-0.1340953422772211,-0.1534600502595326,0.7529018818596882,-0.2331598636411286,0.699302640298937,-0.199311956373434,-0.180606168238512,-0.9051008410172232,-0.9042259527678472,0.1282543284483999,-0.7862696917446539,0.4528582664424745,-0.0385688858047785,0.4409092999737943,0.9236983279861036,-0.2336193340940893,-1.0029129785420865,-1.0016007204833135,-0.8702299768762981,-1.2530775895833712,-0.377643550628897,-0.3408771507850928,-1.1617059865093473,-0.4689014372705541,1.2804838540009509,0.4365707243987139,0.8144092854030859,0.7986051415004594,0.2394250106329508,-1.075129858920276
9,4,-0.134097821082683,-0.0605838947298639,0.7442308027518695,-0.2333227902245976,0.6910954994327074,-0.1988353561195276,-0.1806160851676049,-0.919697249154498,-0.9195122571227068,0.1235625832552411,-0.8047161837579225,0.4423714175809717,0.0142494752258782,0.4409092999737943,0.9725538861623928,-0.233754778337935,-1.0383585700956066,-1.0394129267341197,-0.9051443219505558,-1.2696426286050173,-0.5074761614579647,-0.3326624858930962,-1.1528392662026916,-0.4774529335674738,1.2918572881606318,0.4365707243987139,0.8817168053252944,0.7986051415004594,0.2481706832692864,-1.1032641717429952
9,5,-0.134102189749289,-0.0966492059836528,0.7529018818596882,-0.2331598636411286,0.699302640298937,-0.1848493425991858,-0.1806087571923589,-0.9509803277593856,-0.9514336573931472,0.1604780189068789,-0.8582110105963979,0.4416254910929149,0.0142494752258752,0.4409092999737943,1.008085201199702,-0.2334262401158729,-1.1106675768647896,-1.0448146704842352,-0.9279973478173422,-1.328380904727692,-0.5074761614579647,-0.3326624858930962,-1.136091016734564,-0.4824037998446375,1.3062636380962274,0.4365707243987139,0.9268876298064216,0.8000986017493035,0.2869015192301919,-1.1631737084596103
