f_id,i_id,disp.diff_median_25,ic.eps.ratio,ic.eps.s,ela_level.mmce_qda_25,ela_meta.lin_simple.intercept,ic.eps.max,ela_level.qda_mda_25,pca.expl_var_PC1.cor_init,disp.diff_mean_05,ela_distr.skewness,disp.ratio_mean_25,ela_level.mmce_qda_10,ela_level.mmce_qda_50,ela_level.mmce_mda_50,ela_meta.lin_w_interact.adj_r2,pca.expl_var.cov_init,ela_meta.quad_simple.adj_r2,ela_distr.kurtosis,nbc.dist_ratio.coeff_var,ela_meta.lin_simple.coef.max_by_min,pca.expl_var_PC1.cor_x,pca.expl_var.cor_init,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max,nbc.nn_nb.sd_ratio,ela_meta.lin_simple.coef.min,ic.h.max,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2
11,1,1.1083567494512911,-0.4257436003291466,-0.4797383943065486,1.823406583019256,-0.3302969268157094,-0.3870906459328634,0.8860510035674385,-1.1987338922136492,1.0332113458954462,-0.3505322916922669,1.103945650874475,1.6337561098897837,1.841995401050424,1.7866768557230452,-1.6853951147428352,-0.7091399635591878,-1.430343153163104,-0.1986910432302595,1.607876819219152,-0.3419664682049865,0.9071147352220292,0.6708203932499399,-0.212159028003812,-1.1375511592063998,-0.3627538036079267,-1.3236782347243097,-0.2642996608217895,1.4203766642069229,-0.438380881079669,-1.850756982071687
12,1,1.3812897205829784,-0.972026504074988,-1.0206784361058028,1.8203155665842616,-0.3302972994402579,-0.3870909389852154,0.8824035644487335,-1.351876107518477,1.2447336584954694,-0.2849790593119652,1.3677508106733287,1.6337561098897837,2.2108119730288287,2.1096032769150432,-1.788540921301493,1.4275086135387989,-1.5325097734247208,-0.1987948634709775,1.7412490899377917,-0.5387747364168396,-0.7370307223679725,0.6708203932499399,-0.1911810665146181,-1.241104349595063,-0.3627538256563199,-1.3948248884123615,-0.2642996948411136,1.3760810188963348,-0.4410252739743606,-1.9729100029354207
13,1,-1.2678681090477013,-1.1225188126757153,-1.1518261681228277,-0.8155486983572384,-0.3302972901506286,-0.3870909411414893,-0.0841678020081963,1.4536041978574603,-1.4622221021583548,-0.2789014792493888,-1.2864727511342948,-1.0444148738884482,-0.6242467235262302,-0.5897910899705219,0.9388099452786676,1.4275086135387989,1.466452460257669,-0.1984645635729928,-1.3633609895683108,0.2192786127569773,0.4275723100917183,-1.4907119849998565,-0.3939680275768255,1.7444362240048443,-0.362753824685279,2.0242800116820248,-0.2642996943480799,0.4941949895309849,-0.5136698151340077,0.7034974323130885
14,1,-1.6075388629503478,-0.7824980776836554,-0.8294292876680726,-0.3789426269142752,-0.3302972643979052,-0.387090926924814,-0.7903120153895606,0.7517023777103349,-1.582982301505454,-0.2856413990160603,-1.6260839913351162,-0.3857688453281597,-0.3250643999574107,-0.2117473843237648,0.3528747721236419,1.6945529634057128,1.137788666994071,-0.1978794228671708,-1.52390168580371,-0.5141194995856374,-0.3945004187033587,0.6708203932499399,-0.5392305156246394,0.6932254919959859,-0.3627538178816873,2.192999218999406,-0.2642996768453842,0.7076194623910915,-0.5168345007879601,0.7034974323130885
15,1,-1.1286751384500011,0.9008996980795232,1.154081218292642,0.2323058731058741,-0.3140856324257954,-0.3825653242133097,-0.2453846110549748,-0.2905154764475189,-1.3653461248015124,0.4583194080586918,-1.1419358245012043,0.759597226396165,-0.1319080928112256,-0.0906922442329428,-0.683993495239114,-0.7091399635591878,-0.3834768629341107,-0.071629197973248,-1.0151111715807577,0.6740960409766569,-1.353585268964266,0.6708203932499399,-0.326152479114903,-0.5012824365718325,-0.3133657854162242,0.8859335526731889,-0.2419340293875512,-2.113207768524106,0.1035060059898949,0.1610257565079503
16,1,0.9003385622816068,-1.4625673908331036,-1.4195804347382313,1.840407173411724,-0.3302972626248452,-0.3870909420254277,0.8988170404829083,-1.394415611769818,0.817798016194757,-0.3477050823997869,0.8987638599198113,1.6337561098897837,2.2013641101792865,2.11061770546329,-1.792285380640572,1.4275086135387989,-1.532965196694832,-0.1897518542986905,1.3312528503212335,-0.5913116766837564,-2.2441640584922773,0.6708203932499399,-0.1996250258561804,-1.2407397256852437,-0.3627538256995574,-1.1163365582619864,-0.264299694962426,0.1448634231042973,-0.4054012441906627,-1.9798596277548015
17,1,0.793975596608277,1.3468358339813271,1.3344127615676644,-0.79159332098603,-0.006926868289941,0.0890109434749788,0.3564428435314152,-1.2136227187016186,0.5953146256345603,-0.0869333550124905,0.7774741312766602,-0.2138428599319078,-0.8523951153003475,-1.0615003649054289,0.9677389621959452,-0.7091399635591878,-0.9424330231172826,-0.1871990435868336,0.2766239688979194,-0.3455460306231073,-0.7370307223679725,0.6708203932499399,2.228013284842985,-1.1309879288296538,-0.2162774374051854,-0.4536562981961304,-0.0622288213832105,-0.8074929510733534,0.3529185283837923,0.7034974323130885
18,1,-0.1704388524191155,1.4304488594629154,1.3453303667303722,0.0051161651337838,0.3230949005806656,0.8099260126270297,0.1740708875961462,-0.7520690975745691,0.2700173172591117,-0.2318753602586362,-0.1534245360595247,0.3794228643227635,-0.4629332133914632,0.1074594655246596,-0.4141527781180688,-0.7091399635591878,0.5962903988318293,-0.1969100244065017,-0.2988526806843569,1.521254857985473,-1.2165731474984358,0.6708203932499399,-1.3241229237957988,-0.835277937966253,0.0893700469089775,-0.3316906061594696,-0.1382669216901109,0.5042621816470266,1.9247872488432076,0.7034974323130885
19,1,-0.287860008669851,-0.2641140255970055,-0.2283605354352063,-1.06901204602678,-0.3302965580078771,-0.3870899139716335,1.114380692398397,1.0303361305566137,-0.1924238560851759,-0.1670089986825813,-0.2858324898282968,-0.8095300769386394,-0.4930264061714848,-0.7477038006476556,0.4587843933801154,-0.7091399635591878,1.2259889736389442,-0.1950522154638697,-0.333430676796597,3.046136535290734,0.8386086744892474,-1.4907119849998565,0.9913690518982414,1.0715227984334437,-0.3627518270100484,-0.1019885528237586,-0.2642993574828167,-1.9189109606844788,4.356558451948947,0.6988198002231205
20,1,0.6747154151854295,1.5252269942412455,1.4874229979230116,-0.6215874170613365,1.0122804054302974,1.792427569986164,1.6804632436214733,-0.4500386173900525,0.8833202605420324,-0.1500580084777769,0.6703348709752107,-0.4923145264187947,-0.6819836631623188,-1.051017936573542,0.4203758115972894,-0.7091399635591878,-0.0346226380289155,-0.1936628262463708,0.3877675278301189,1.0191306914559175,-0.7370307223679725,0.6708203932499399,3.8716827454239726,-0.6301769886929325,1.4393965266106403,-0.8337827050437226,0.3235558038088512,-0.6615186653907308,1.0188817861006905,0.7034974323130885
21,1,0.3562235001929886,1.3775050805907074,1.36173406848734,-1.173333850707842,0.2380317546784257,0.2555159531112702,-3.739631286774741,1.179224395436307,0.7017298039578753,-0.1563686339917941,0.3499278378095528,-1.194547424516161,-0.738670840259569,-0.7676542287631821,1.1491582208297184,-0.7091399635591878,0.9364915816049116,-0.1944184410160938,0.2840335394934,2.6088290379305152,-1.011054965299652,-1.4907119849998565,-0.089985491280582,1.3490015938058828,1.211341684302954,-0.2991664216163603,0.0339247814851895,-0.9947427244317494,0.7919585720234338,0.7034974323130885
23,1,-0.8645166011460383,-0.3365619417818514,-0.3485906622895236,-0.2491199366445079,-0.3302967588754532,-0.3870904271581195,0.2689043046824865,0.6878931213333233,-0.5025751734272882,-0.2095643246706918,-0.8316362687224769,-0.5673808017326508,-0.3897997565190851,-0.4504762360112518,0.1984232411246188,-0.7091399635591878,1.0243882727363771,-0.1966026591573542,-0.8644499028059938,-0.1437272327485092,1.4551632210855598,0.6708203932499399,-0.0509321793258565,0.5606847007766936,-0.3627532007356561,0.9509819217594114,-0.2642990632033378,0.1861389107800728,-0.4823487845163484,0.6461630275531959
24,1,-1.2071602454140598,-0.6988850522020672,-0.5015736046319637,-0.2359831167957815,-0.3302971226472727,-0.3870909225586942,-1.240770746549677,0.8431623118507173,-1.1417430319799005,-0.0213371932069233,-1.180344238571536,0.4665966033969191,-0.6739354836978938,-0.6006116611518243,0.9937260451894312,-0.7091399635591878,0.2343807068501128,-0.1838549874900959,-0.9138470401091936,-0.4554417418423729,1.8661995854830888,0.6708203932499399,-0.5138986375999527,0.7639625305009181,-0.362753746717361,0.8249507066548624,-0.2642995447123574,-0.7772913747252238,-0.4793552217661074,0.4034607453994312
25,1,0.1091290330590148,-0.6375744021486348,-0.621803731486281,-0.4191258405692014,-0.3302971288068398,-0.3870909012772086,-1.0897667670352729,-1.2625431485906609,0.2481137885482892,-0.1133165532256122,0.1417138036388106,-0.051602845543896,-0.7159259852514124,-0.4102372369307831,0.8489175198295004,1.1604642636718838,-0.9319582879047242,-0.1890149763179728,-0.4445742357287958,-0.6271187371666204,0.5645844315574156,0.6708203932499399,-1.1527369365350264,-1.2119344368095242,-0.3627538201057133,0.2293515772091651,-0.2642996738871821,-0.133997798510087,-0.3004997389365264,0.6914692355103139
26,1,0.0861432217030088,-0.542824110535633,-0.4360133856299046,0.4587228269692159,-0.3302970833657442,-0.3870908642857276,-0.1210069371071208,0.2476092523319442,-0.4152487454866546,-0.0332961045308627,0.1033053895684792,-0.7804721639139207,-0.1525534227417054,-0.0829149586963815,0.0877738374353711,-0.7091399635591878,-0.1492374943402391,-0.1828259998971804,-0.2692143983024423,-0.3437386184489949,-0.531512540169208,0.6708203932499399,-0.4189040950073766,0.083392002823313,-0.3627537273704071,0.1968273926660597,-0.2642995460065708,-0.6846732072576311,-0.4996054907484084,-0.0779344199738401
27,1,0.3029598822451508,-0.2863885578598328,-0.2447642371921744,-0.524220399359012,-0.3302965514580707,-0.3870902630938028,0.4567474192958139,0.2348474010565421,-0.0341650142753836,-0.0743059712094181,0.3064656850457573,-0.729620816120663,-0.3257642416499695,-0.4362742363357922,0.5718854086725222,-0.7091399635591878,-0.1176614809458612,-0.1852044458457801,-0.0617464216289983,-0.7284620007979689,1.934705646216023,0.6708203932499399,0.1046213841694868,0.0425541249235586,-0.3627530570504288,-0.2849370908787498,-0.2642922277227422,-1.1125288721894508,-0.2126499880898893,0.3597582970160163
28,1,0.9539828063543914,-0.3309933087161446,-0.3048656536128797,-0.4840371857040843,-0.330296452675264,-0.3870903774298903,-0.4751732755334136,-0.8945764368165616,1.2663515699935832,5.219100678368594,0.9260540488645196,0.0355708935302602,-0.7127766976348985,-0.6851473735057504,-1.3130770326097396,-0.7091399635591878,-1.206426712025087,5.29009597506658,0.4371646651333187,-0.7187463860291899,0.0165359456941702,0.6708203932499399,-0.3905376690943158,-0.8680940898499843,-0.3627532750959501,-0.7545050052198933,-0.2642948310638413,0.1891590684148875,-0.5033460593765843,-1.538157511830687
29,1,1.2633156548033724,1.123867766030425,1.1377048105485803,-0.6725891882387445,-0.2468730880663418,-0.3044987218828743,-0.2727404044452647,0.8963366921648936,1.1545345009081738,-0.0617828445819902,1.2464610820301774,-0.5480088597161719,-0.5497135832687349,-0.4812472353080808,0.831102475513211,-0.7091399635591878,0.3124098937958352,-0.1825609204068263,0.9261963244349912,-0.1105386088321487,-0.3945004187033587,-1.4907119849998565,-0.4572977226385429,0.9027019281871372,-0.2388148065145335,-0.8215861358400566,-0.1459663675779683,-0.6001087934828696,-0.4738058939372008,0.3155212621080339
30,1,0.6267805629868489,0.9371514993372748,0.995639473368848,-0.5334934486639953,-0.3141276311656364,-0.3713794142089646,-0.9518935683482088,0.8623050887638211,0.4810656708612347,0.0122213518005619,0.6218189795179488,-0.8724888884921962,-0.4926764853252054,-0.503902806218933,0.7837046511854685,-0.7091399635591878,0.2349879378769277,-0.1739400521146976,0.6149943594248332,-0.676271008656126,1.4551632210855598,-1.4907119849998565,-0.20305538433869,0.7723488804267604,-0.3255538156249336,-0.6650634977263421,-0.0491266405490206,-1.336020537165601,-0.4061074970996214,0.3882250294492498
