f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_meta.lin_simple.coef.max,ela_distr.skewness,ic.eps.s,ela_level.mmce_lda_10,nbc.nn_nb.cor,nbc.nb_fitness.cor
6,3,-0.2298797118395698,-0.1797704960675261,0.6277306129997122,0.8997732853619677,-0.1682447842022382,-0.3020782273990839,0.7745506369382057,-1.2584690462693413,-0.0980576355678427,0.2370376220483409
6,4,-0.2272537139929665,-0.1793127704668669,0.6700232351884106,0.9428233235561996,-0.168080821773544,-0.3373853179536367,0.8112762954567204,-1.561572192358826,0.001456301518335,0.2893922824879554
6,5,-0.2324264372246166,-0.1804618402917207,0.5000517498012558,0.7964703965082769,-0.1683650439128158,-0.2011620599472581,0.7092152622056563,-0.8210005879958574,0.2466003904379442,0.187736983467704
7,1,-0.2367544722080797,-0.1809020052989809,0.7119954587241643,-0.2109263014554422,-0.1685187741908567,-0.1665032208418283,-0.2542572051362584,0.7507610870867233,-0.0349512364400227,0.4490739968287793
7,2,-0.2367587340932654,-0.1809028139954877,0.7089516715211897,-0.253976339649674,-0.1685190567048438,-0.1564779368030675,-0.2950816184366842,1.119484501917237,-0.0033980368761127,0.3347663215356211
7,3,-0.2367594747702945,-0.1809029733493572,0.7076700769094111,-0.253976339649674,-0.1685193428112275,-0.056285398875844,-0.2787273829387113,0.7538858617886833,-0.2582508025846176,0.2392190662333255
7,4,-0.2367638050197698,-0.1809032713498268,0.7003009078916834,-0.3314320027743605,-0.1685193871760412,-0.2300318628558698,-0.3767304450375354,0.0601858779550166,0.569413893668717,0.0428890895847706
7,5,-0.2367621186154375,-0.1809030474846925,0.702543698462296,-0.3056277840765194,-0.1685191435290621,-0.2209864937983413,-0.3440627576712608,0.7132637906632886,0.3266969739463314,0.2688867071491062
8,1,-0.2320064391457093,-0.1804560864677137,0.7001407085652112,0.8093725058571977,-0.1683195651929418,-0.244549680193203,0.7092152622056563,0.0758097514647839,0.5184433405270156,-0.2332817442341957
8,2,-0.2306286629495937,-0.1803022404693752,0.7089516715211897,0.8567232471677362,-0.1682808943013839,-0.2696053524825568,0.7500396755060819,-0.258541141644236,0.8533926897439076,-0.1722013070546454
8,3,-0.2298797118395698,-0.1802367724512505,0.709912867480024,0.8782697697804334,-0.1683250183688253,-0.3033445790671379,0.7500396755060819,-0.3929064538282345,1.2320310845108289,-0.2982887809467171
8,4,-0.2315458779568191,-0.1804173290384109,0.7014223031769897,0.8309190284698948,-0.1683536095810142,-0.2891282740317224,0.7092152622056563,-0.1273006041621907,0.9650424728162048,-0.3624232399852445
8,5,-0.2315458779568191,-0.1803998052788752,0.702864097115241,0.8309190284698948,-0.1683699056026468,-0.2664545489275177,0.7092152622056563,-0.367908256212607,0.7198983838965954,-0.2642582516609676
9,1,-0.2333216460012945,-0.1806070232320923,-0.1200798429731808,0.7706231707792726,-0.1684893506062312,0.1245616798143417,0.7173719881398072,0.4601570398050589,1.1786333621719038,-0.230227722375218
9,2,-0.2333216460012945,-0.180613930991987,-0.0795494133756785,0.762021764546659,-0.1684806968269529,0.1245315285841498,0.7092152622056563,0.4601570398050589,0.8145579825883215,-0.2358994772561766
9,3,-0.2331587194596512,-0.18060596620512,-0.1471535291470065,0.7706231707792726,-0.1684839714447682,0.1182600727042635,0.7173719881398072,0.4601570398050589,1.3728068979498125,-0.1966334819264657
9,4,-0.2333216460012945,-0.1806158831338619,-0.0539175211401037,0.762021764546659,-0.1684890705038781,0.1135715564094445,0.7092152622056563,0.4601570398050589,0.7830047830244161,-0.2450615428331081
9,5,-0.2331587194596512,-0.1806085551588753,-0.090122568922853,0.7706231707792726,-0.1684810979257478,0.1504615865490647,0.7173719881398072,0.4601570398050589,1.901929782944612,-0.1883439940235267
10,1,0.0653626638645202,-0.1411204248146546,0.6919705429151215,1.5972183097334516,-0.1477739129493712,-0.0826224984483477,1.5093900763458683,0.8632529763570482,-0.4281526463902868,0.804649398981161
10,2,0.0325459487835122,-0.145964152191467,0.6935725361798452,1.5885738964696747,-0.152635206992087,-0.0400037345722927,1.5052913215639574,1.5569529601907148,-0.1975715726540212,0.8277727073419906
10,3,-0.0462269455400032,-0.1584815363892427,0.7019029011564067,1.5369224520428295,-0.1584693949403229,0.1004406956609324,1.4767223889795935,0.6788912689418,-0.5009677223070025,0.7623293817924724
10,4,0.1265413893426822,-0.1311859140034421,0.6879655597533131,1.6316239346639063,-0.1412117011653082,0.0998979735174806,1.595117265913795,0.0476867791472025,-0.3480560628819051,0.90935871986039
10,5,-0.0462269455400032,-0.1607166262650465,0.704305891053492,1.519719639577602,-0.1653050438817053,0.1273958954523672,1.4522114275474698,0.6976399171535212,-0.1927172342595733,0.5437486744570824
11,1,-0.0854522186392813,-0.1671376869141229,0.7083108742153004,1.5024738200812116,-0.1653168425778618,0.1429087033860285,1.4522114275474698,0.4601570398050589,-1.6635817677772289,0.793742178056242
11,2,-0.0854522186392813,-0.1674141473928401,0.7083108742153004,1.4981731169649044,-0.1670270284972465,0.1412503857254816,1.444054701613319,0.4601570398050589,-1.5228059543382453,0.8050856878181577
11,3,-0.0708375547178736,-0.1609309874314175,0.7003009078916834,1.5283210458102154,-0.1558855419554549,0.1000788808986312,1.4848791149137444,0.463281814507012,-1.2363999890658308,1.0803839439631304
11,4,-0.0630091455630301,-0.1585442211449511,0.6980581173210706,1.545523858275443,-0.1549018555015933,0.0586058637698632,1.4930358408478956,0.6007719013929637,-0.8553344251016852,1.076893633267156
11,5,-0.0854522186392813,-0.167276369566926,0.7068690802770495,1.4981731169649044,-0.1665088585226563,0.1699242056378468,1.444054701613319,0.4601570398050589,-1.3965931560826097,0.8439153943108718
12,1,3.084051127684176,1.3495775819390488,-0.945907370938105,2.199918844452695,1.0387009447604103,4.000758606421916,2.489175995556085,0.2632962335819844,0.5718410628659405,2.0729410481308213
12,2,6.393727590934272,1.834342774693972,-0.1586878806530153,2.294620327073772,1.1972515146338023,1.8715239571250044,2.464665034123961,-0.5022735683966055,0.4407739262158527,1.7090761580755007
12,3,4.456885182987706,8.435356276481507,-0.7467796081329838,2.4065246221600765,8.870910902750616,4.24594841034132,2.8443198427290186,-1.077232113556041,0.7053353687132526,2.3325329061439093
12,4,3.7564724341869975,5.383492478907615,-0.8235150855132355,2.32906895903539,5.149788840118521,4.467454422945097,2.766749379095243,-0.2866641139618227,0.3558230043130178,2.3351506391658905
12,5,5.028806583758686,2.492193302974539,-1.0144726826682673,2.303221733306386,2.054668370713353,4.153866553335681,2.6075504806754517,-0.5053983430985586,0.7247527222910434,2.138820662517336
13,1,-0.2367608576031053,-0.1809008879718297,0.7073496782564664,-0.2970263778439057,-0.1685191998749555,-0.4648647192044045,-0.3930438969058374,-0.8616226591212521,0.9941685031828912,0.0529237328356966
13,2,-0.2367594747702945,-0.1809006795563608,0.7076700769094111,-0.2797805583475152,-0.1685190635345089,-0.4616083863436943,-0.3848871709716864,-1.0991055364697144,0.6033942624298505,0.141926655583042
13,3,-0.2367621186154375,-0.1809017373333485,0.6935725361798452,-0.3142291903091331,-0.1685193654978033,-0.4721613169108107,-0.4093981324038103,0.1633034431194805,1.2077593925385903,-0.3144314679155974
13,4,-0.2367621186154375,-0.1808998630370426,0.6913297456092322,-0.3142291903091331,-0.1685193462679456,-0.4817494081117909,-0.4093981324038103,0.1258061466960389,1.5961064640944018,-0.3379910651134247
13,5,-0.2367615026553181,-0.1809014354350803,0.6908491476298152,-0.3056277840765194,-0.1685194310461938,-0.4404572983641735,-0.4093981324038103,0.6663921701339867,1.0597020715079353,-0.4213222329798111
14,1,-0.236772910504224,-0.1809045746846267,0.5807922103433162,-0.5897322319397507,-0.1685195770673528,0.093536063947019,-0.5318713723050873,-0.6991343746196731,0.3582501735102413,0.7269899859957327
14,2,-0.2367728036344405,-0.1809047440375336,0.5229602534868006,-0.5725294194745232,-0.1685195184357392,0.0975914044078109,-0.4992036849388125,-0.092928082440703,0.2296102060573771,0.8011590882851866
14,3,-0.2367735351962309,-0.1809044703306372,0.5106249053484302,-0.650028089630373,-0.1685196126128072,0.0940184836300872,-0.580852511539664,0.5820232531812433,0.6155301084159698,0.5005560795944004
14,4,-0.2367734578018918,-0.1809045063772491,0.3473817916731137,-0.6414266833977592,-0.1685196206283743,0.3603895267592044,-0.5481848241733893,0.3320412770249667,0.3898033730741513,0.7296077190177136
14,5,-0.2367728036344405,-0.1809045136248178,0.5487523450488477,-0.5725294194745232,-0.1685195111013912,0.1702257179397644,-0.4746927235066889,-0.8459987856114848,0.4504826030047477,0.8116300203731103
15,1,-0.236765273595456,-0.1809015902464882,0.3241528893346241,-0.3228305965417468,-0.1685192565240699,0.1891757661152865,-0.2705706570045603,0.3007935300054321,0.7563059218549534,0.4809230819295447
15,2,-0.2367643173046986,-0.1809026174784978,0.2414900368748954,-0.2970263778439057,-0.1685186357643531,1.4238083400075376,-0.1644516526012561,-0.092928082440703,0.3898033730741513,1.1776763546134148
15,3,-0.2367579584034974,-0.1809016453408839,0.139282866585541,-0.2022818881916654,-0.1685178415114077,1.5755594815626732,-0.041978412699979,-0.6397636552825571,0.3995120498630423,1.2871848526996077
15,4,-0.2367669410026087,-0.180903455135458,0.4580795262655021,-0.3831264542323691,-0.1685192995942846,0.0263591230797743,-0.3440627576712608,0.3382908264288737,0.7951406290105354,0.3927927368561937
15,5,-0.236766349108423,-0.1809036141449152,0.1397634645649579,-0.348677822270751,-0.168519378851086,0.5448095262271138,-0.2624139310704093,0.6288948737105451,1.0135858567606817,0.6179177767465368
16,1,-0.2367733767870141,-0.1809045555241572,-2.485583097663786,-0.6758323083282141,-0.1685197147406866,-0.2970429719570598,-0.719639203309243,0.4601570398050589,-1.8310564423856748,-1.6468575761037865
16,2,-0.2367733767870141,-0.1809052506384297,-2.4875054895814537,-0.6672309020956004,-0.1685197148116095,-0.3016711857914952,-0.7277959292433941,0.4601570398050589,-2.0179484705719117,-1.632896333319889
16,3,-0.2367733767870141,-0.180904510318965,-2.4875054895814537,-0.6758323083282141,-0.1685197149454892,-0.2992741629912502,-0.719639203309243,0.4601570398050589,-1.7970760736245406,-1.632896333319889
16,4,-0.2367733767870141,-0.1809055159831228,-2.4863840942961475,-0.6672309020956004,-0.1685197149552539,-0.3044752501993291,-0.719639203309243,0.4601570398050589,-2.0325114857552595,-1.6446761319188028
16,5,-0.2367733767870141,-0.180904765076097,-2.488146286887343,-0.6758323083282141,-0.1685197148295971,-0.2993646166818254,-0.719639203309243,0.4601570398050589,-1.7630957048634115,-1.6372592216898572
17,1,-0.2367737470616368,-0.180904616754176,0.1216609406735831,-0.6414266833977592,-0.1685196070674624,0.58573982121243,-0.4910469590046615,-1.2865920185869215,-0.2558236333873933,0.9180844966003258
17,2,-0.2367748172502821,-0.1809047269715666,-0.1623724651618792,-0.9513783569899946,-0.1685197002182047,0.7331190343897601,-0.7931313039759434,0.6382691978164052,-0.2485421257957219,0.7924333115452518
17,3,-0.2367746807772704,-0.1809042905138544,0.2799378752282576,-0.8910824992993724,-0.1685196900251004,0.1289486838072429,-0.8012880299100944,-0.1054271812485163,-0.0980576355678427,0.6584926385872374
17,4,-0.2367747243515186,-0.180904679806068,0.0034338377369948,-0.908328318795763,-0.1685196913718637,0.7104603849006517,-0.7441501647413669,0.0008151586179006,-0.9160136550322816,0.8735830352266535
17,5,-0.236774890981488,-0.1809050062153774,-0.131774393805662,-1.0116312076494538,-0.1685196992800187,1.597102535534687,-0.7523068906755177,0.5164029844402209,-1.328632418560337,1.4250521251905923
18,1,-0.2367689307228949,-0.1809038758175069,0.1250251265295023,-0.3701813378522854,-0.16851921481912,0.6750477650404277,-0.2215895177699837,-1.2834672438849688,-0.4330069847847347,0.9233199626442872
18,2,-0.236773609097815,-0.1809045747586097,-0.1782321984826411,-0.6844767215919908,-0.1685196562231662,0.7221289109848633,-0.5481848241733893,0.6351444231144522,-0.5932001518015143,0.7234996752997583
18,3,-0.2367730125182263,-0.180904064599357,0.2323586752659719,-0.6155794576687549,-0.1685196104177962,0.1411297808047146,-0.5481848241733893,-0.0554307860172613,-0.6781510737043439,0.6096282888435972
18,4,-0.2367732918960302,-0.1809044755316945,-0.0085811117484309,-0.6414266833977592,-0.1685196123638063,0.7873610975047394,-0.4828494494408399,0.082059300868691,-0.9961102385406736,0.921138518459303
18,5,-0.2367740411345684,-0.1809048721273716,-0.1218420355643764,-0.7361281660188362,-0.1685196388262531,1.5951879324175102,-0.4910469590046615,0.4664065892089651,-0.5155307374903461,1.4765342079562132
19,1,-0.236774141018842,-0.1809048757585706,-0.1775914011767518,-0.7533309784840637,-0.1685197054508208,0.1421247714010426,-0.7277959292433941,0.4601570398050589,0.8655285357300269,-0.1791819284465942
19,2,-0.2367741876598994,-0.1809045945038549,-0.1285704072762151,-0.7619323847166775,-0.1685197063620253,0.1281195249769694,-0.7359934388072158,0.4601570398050589,1.2198952385247095,-0.2481155646920863
19,3,-0.2367741643393707,-0.1809043610966996,-0.1244052247879343,-0.7533309784840637,-0.1685197069263245,0.1348130980795405,-0.7359934388072158,0.4601570398050589,1.4431948046693044,-0.2263011228422464
19,4,-0.236774141018842,-0.180904803627133,-0.1992183102505181,-0.7533309784840637,-0.1685197077314017,0.1924471745910927,-0.7277959292433941,0.4601570398050589,0.7320342298827147,-0.1800545061205877
19,5,-0.2367741876598994,-0.1809057101422697,-0.1380221675380833,-0.7619323847166775,-0.1685197068733893,0.1268833245391072,-0.7359934388072158,0.4601570398050589,0.6033942624298505,-0.2315365888862087
20,1,-0.2351978445521427,-0.180730738123088,0.7163208405389176,0.6070244242349598,-0.1684561391911271,-0.1695032682459085,0.5295633735059808,1.0976110790035636,0.9723239804078714,0.2339836001893632
20,2,-0.2352689055893311,-0.180728794088957,0.7163208405389176,0.5984230180023461,-0.1684562837267608,-0.1725033156499888,0.5254850105389054,1.0976110790035636,0.7296070606854864,0.2222038015904507
20,3,-0.2351978445521427,-0.1807298501768823,0.7163208405389176,0.5984230180023461,-0.1684561939805723,-0.1687796387213063,0.5214066475718296,1.0726128813879352,0.7126168763049241,0.2030070927625913
20,4,-0.2351234311090901,-0.1807300314897034,0.7163208405389176,0.6070244242349598,-0.168455956358952,-0.1721113496574959,0.5254850105389054,1.056989007878168,1.1980507157496945,0.2235126681014405
20,5,-0.2351978445521427,-0.1807294456771592,0.7163208405389176,0.6070244242349598,-0.1684567332550711,-0.1621614436942146,0.5295633735059808,1.1319836007250512,0.6495104771771041,0.2025708039255946
21,1,-0.2367750041552683,-0.1809046131956564,-1.638609258604513,-1.0805284715726895,-0.1685197146710486,-1.2631185385312909,-1.0299210578443467,0.4601570398050589,-1.1465947287685478,-1.922592121085756
21,2,-0.236774996104894,-0.1809046825599812,-1.6480610188663811,-1.0805284715726895,-0.168519714683383,-1.2573596535646645,-1.0217643319101954,0.4601570398050589,-1.3577584489270231,-1.916047788530804
21,3,-0.236774987628574,-0.1809052851967438,-1.4933084694940983,-1.0632826520762992,-0.1685197150603534,-1.200765794494728,-1.013566822346374,0.4601570398050589,-1.4281463556465148,-1.9723290485033889
21,4,-0.236774996104894,-0.1809047331037675,-1.516216973179643,-1.0805284715726895,-0.1685197144261591,-1.246384605774863,-1.0217643319101954,0.4601570398050589,-1.4354278632381865,-1.8955422131919548
21,5,-0.2367749787689028,-0.1809038407765919,-1.5780539131979672,-1.071927065340076,-0.1685197151888368,-1.2083186776577644,-1.0217643319101954,0.4601570398050589,-1.4208648480548485,-2.0129039103440904
22,1,-0.2367751188624532,-0.180906302439575,-1.174832208467082,-1.235482804853226,-0.1685197146887793,-1.6295464390517689,-1.0870589230130745,0.4664065892089651,-1.0422264532879222,-1.376358497165778
22,2,-0.2367751214181276,-0.1809030429573046,-1.1998233033967671,-1.2441272181170029,-0.1685197145769987,-1.5387912361745666,-1.103413158511047,0.4789056880167793,-1.2363999890658308,-1.3366562129990711
22,3,-0.2367751214181276,-0.1809047526359447,-1.4297093368845784,-1.2441272181170029,-0.1685197150392821,-1.5528266338288317,-1.103413158511047,0.4601570398050589,-0.8820332862711481,-1.3977366501786204
22,4,-0.2367751226320729,-0.1809041875381659,-1.1480789209462008,-1.235482804853226,-0.1685197143675707,-1.5227055548672617,-1.103413158511047,0.4914047868245935,-0.695141258084911,-1.2925910404623957
22,5,-0.2367751134103479,-0.1809045889026535,-1.3608236265014713,-1.2182799923879986,-0.1685197150860501,-1.5447310285223437,-1.0952156489472251,0.4601570398050589,-0.4815503687292165,-1.5137894808197665
23,1,-0.2367747826208944,-0.1809047710420804,-2.484942300357896,-0.9599797632226084,-0.1685197157945077,-0.3780744030974189,-1.013566822346374,0.4601570398050589,-2.204840498758148,-1.734115343503144
23,2,-0.2367747826208944,-0.1809047821918477,-2.483660705746117,-0.9599797632226084,-0.168519715823031,-0.3764613122821597,-1.013566822346374,0.4601570398050589,-1.5373689695215884,-1.7598563848859543
23,3,-0.2367747826208944,-0.1809049950558326,-2.48862688486676,-0.9513783569899946,-0.1685197158294552,-0.3715165105307108,-1.013566822346374,0.4601570398050589,-1.906298687499614,-1.7332427658291505
23,4,-0.2367747733565748,-0.1809051458501564,-2.488466685540288,-0.9556790601063015,-0.1685197158137802,-0.3804865015127598,-1.013566822346374,0.4601570398050589,-1.9257160410774048,-1.755929785352983
23,5,-0.2367747826208944,-0.1809048546390984,-2.4873452902549813,-0.9513783569899946,-0.1685197157973343,-0.3774110760332002,-1.013566822346374,0.4601570398050589,-1.719406659313382,-1.7498217416350286
24,1,-0.2367719741051323,-0.1809040636238074,0.3371290347788835,-0.5725294194745232,-0.1685196904963777,-0.4205725620527067,-0.6502458574244535,0.4664065892089651,0.494171648554777,-1.073137755453011
24,2,-0.2367719003313319,-0.1809040787944882,0.3276772745170153,-0.5725294194745232,-0.1685196923992172,-0.4284571087478525,-0.6543446122063644,0.4664065892089651,0.7393157374743862,-1.095824774976844
24,3,-0.2367720478789326,-0.1809042082196063,0.332643453637658,-0.5725294194745232,-0.1685196913482228,-0.426482203170292,-0.6461471026425426,0.463281814507012,0.537860694104807,-1.0635394010390808
24,4,-0.2367719003313319,-0.1809039124150807,0.3374494334318281,-0.5725294194745232,-0.1685196909208869,-0.4282912769817977,-0.6543446122063644,0.4601570398050589,0.5208705097242399,-1.0766280661489855
24,5,-0.2367719003313319,-0.1809044478074425,0.3304006630670452,-0.5725294194745232,-0.1685196909005865,-0.4341255400239036,-0.6543446122063644,0.4726561386128722,0.5912584164437312,-1.089716731258888
