f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_distr.skewness,ela_level.mmce_mda_10,ela_level.mmce_lda_10,ela_meta.lin_simple.coef.max,disp.diff_mean_25,nbc.nb_fitness.cor
6,5,-0.2324276679325959,-0.180462045424937,0.4242608045669537,0.772493286939697,-0.2611727734300658,-0.9037493651128904,-0.8195497959498735,-0.1683652070502113,-0.0475329521970823,0.0922548336323034
7,1,-0.236755704111359,-0.1809022104480149,0.6474698703646523,-0.2619991397798178,-0.2252599855416141,0.3323061174823965,0.7521913998169958,-0.1685189373323619,0.257388856108645,0.3783602818027178
7,2,-0.2367599659977218,-0.1809030191445508,0.6442642979911404,-0.3062070854400909,-0.2148719890449545,0.988411397343402,1.1209100103547582,-0.1685192198463565,0.2053767888627492,0.2532190006330206
7,3,-0.2367607066749554,-0.180903178498426,0.6429145833075566,-0.3062070854400909,-0.1110545082678125,0.7042943788321635,0.7553161338046105,-0.1685195059527478,0.2058875456605812,0.1486161740064426
7,4,-0.2367650369256266,-0.1809034764989063,0.6351537238769488,-0.3857460566030795,-0.2910870791309727,-0.1597728424133579,0.0616251885556116,-0.1685195503175628,-0.1313821931745088,-0.0663211409796793
7,5,-0.2367633505208286,-0.180903252633764,0.6375157245732205,-0.3592477874760428,-0.2817144507129339,0.4084611946091201,0.7146945919657053,-0.1685193066705771,0.0014145742618212,0.1810955904932333
8,1,-0.2320076697376951,-0.1804562916007233,0.6349850095415008,0.7857424215032155,-0.3061301477419247,-0.0133207710158119,0.0772488584936521,-0.1683197283291215,-0.9876659647399232,-0.3686662973934899
8,2,-0.2306298931610705,-0.1803024455968562,0.6442642979911404,0.8343667453513279,-0.332092328459892,-0.4175284880730379,-0.2570976781804153,-0.1682810574365298,-0.8067729321744092,-0.3017969105089188
8,3,-0.2298809418442041,-0.1802369775763788,0.6452765840038286,0.8564928000724035,-0.3670522324591763,-0.4761093166320563,-0.3914612396475637,-0.1683251815051508,-0.8310338800714312,-0.4398344305777835
8,4,-0.2315471084216088,-0.1804175341700276,0.6363347242250846,0.807868476224291,-0.3523215847954922,-0.2212827124003269,-0.1258588507008746,-0.168353772718104,-0.9771954503843664,-0.5100472868065827
8,5,-0.2315471084216088,-0.1804000104098622,0.6378531532441168,0.807868476224291,-0.3288275295609418,-0.4614641094923017,-0.366463367746699,-0.1683700687401723,-0.9239064911438902,-0.4025786293135223
9,1,-0.233322876956509,-0.1806072283705259,-0.228832387952239,0.7459508540307818,0.076335575903508,0.6603587574128997,0.461591138969449,-0.1684895137469498,-1.2246571189339903,-0.3653228280492612
9,2,-0.233322876956509,-0.1806141361306688,-0.1861476610838962,0.7371180976551029,0.0763043338087812,0.6603587574128997,0.461591138969449,-0.1684808599674402,-1.2858628085408623,-0.3715321282599717
9,3,-0.2331599503698693,-0.1806061713435156,-0.2573451106429502,0.7459508540307818,0.0698059781056077,0.6603587574128997,0.461591138969449,-0.168484134585343,-1.2404905796667829,-0.3285446652627474
9,4,-0.233322876956509,-0.1806160882726139,-0.1591533674122168,0.7371180976551029,0.0649478323755909,0.6603587574128997,0.461591138969449,-0.1684892336445892,-1.2571753017292957,-0.3815625362926563
9,5,-0.2331599503698693,-0.1806087602973639,-0.1972828072234639,0.7459508540307818,0.1031725352738254,0.6603587574128997,0.461591138969449,-0.1684812610662457,-1.316337964144841,-0.3194695341855556
10,1,0.0653615153987956,-0.1411206285341043,0.6263805784336529,1.594778741733526,-0.1383444780116685,0.4494677746004333,0.8646818233708881,-0.1477740755363035,0.7671241403450206,0.7676356411664708
10,2,0.0325447912545928,-0.1459643560849801,0.628067721788133,1.5859018215759686,-0.0941837771153428,1.1348634687409482,1.558372768619887,-0.1526353697089764,0.7376704983367064,0.7929504804870583
10,3,-0.0462281248241192,-0.1584817407325784,0.6368408672314286,1.5328611195400168,0.0513419001220715,0.9474048173520888,0.6803225181020156,-0.1584695578131778,0.9253736215399808,0.7213047088250177
10,4,0.126540257773064,-0.1311861173658868,0.6221627200474531,1.6301097672362417,0.0507795424169891,-0.2154246295444249,0.0491262526051788,-0.1412118635768127,0.6168765156494289,0.8822688758257355
10,5,-0.0462281248241192,-0.160716830688702,0.6393715822631486,1.515195606788659,0.0792723328078268,0.8536754916576602,0.6990709220276647,-0.1653052069372977,0.953380119287771,0.4820078314738032
11,1,-0.0854534087564831,-0.1671378915685246,0.6435894406493484,1.4974859302554229,0.0953463905447632,0.6603587574128997,0.461591138969449,-0.1653170056337697,1.725474145343871,0.7556946792227982
11,2,-0.0854534087564831,-0.1674143520571766,0.6435894406493484,1.493069552067583,0.0936280753347894,0.6603587574128997,0.461591138969449,-0.1670271915988728,1.6652048431996904,0.7681132796442176
11,3,-0.0708387407988535,-0.1609311918627763,0.6351537238769488,1.5240283631643377,0.0509669949853498,0.672074923124703,0.4647158729570568,-0.1558857047592356,1.4641369171198106,1.069503159102534
11,4,-0.0630103294819899,-0.1585444254905395,0.6327917231806768,1.5416938759156955,0.0079934936886424,0.7804494559588872,0.6022041684118129,-0.154902018279077,1.32708384303488,1.065682051280559
11,5,-0.0854534087564831,-0.1672765742263114,0.6420710116303167,1.493069552067583,0.1233393074199721,0.6603587574128997,0.461591138969449,-0.1665090216104304,1.713045729929958,0.8106231041636951
12,1,3.084050812908281,1.349577431789076,-1.0985547871866588,2.213689980977348,4.092772410838271,0.0774795132506606,0.2647328977501316,1.03870081389154,-0.5857854909790803,2.1561306959768136
12,2,6.39372819021216,1.834342641964441,-0.2694925427952061,2.310938628673573,1.88650254437405,-0.6108452223177991,-0.5008269292138474,1.1972513880034683,-0.1644111327676475,1.757780205535869
12,3,4.456885247355868,8.435356380964906,-0.8888428682248,2.425852789121155,4.346833125156572,-1.132214596493062,-1.0757779829337384,8.870910981260412,0.0298467026744716,2.4403255902362404
12,4,3.756472305117847,5.383492473719741,-0.9696570349043898,2.346313817958167,4.576353174066978,-0.4058123223612347,-0.2852202840688938,5.149788819151466,-0.2314905255495885,2.443191421102722
12,5,5.028806806077912,2.492193193885416,-1.1707645227584011,2.3197713850492514,4.25141976786094,-0.6196323466016518,-0.5039516632014551,2.0546682670043657,-0.3199365777075033,2.228254106116601
13,1,-0.2367620895081481,-0.1809010931208235,0.6425771546366605,-0.3504150311003638,-0.5344161339106208,-0.9886915665234672,-0.8601713377887787,-0.1685193630164721,-0.4802290860937919,-0.0553354559914999
13,2,-0.2367607066749554,-0.1809008847053471,0.6429145833075566,-0.3327053545671276,-0.5310419876801269,-1.2523052950390503,-1.0976511208469943,-0.1685192266760218,-0.2652856003394753,0.0421027934688759
13,3,-0.2367633505208286,-0.1809019424823729,0.628067721788133,-0.3680805438517217,-0.5419767208345054,-0.0455402267232717,0.1647414101466789,-0.1685195286393243,-0.6404364683471085,-0.4575070542544192
13,4,-0.2367633505208286,-0.1809000681859996,0.625705721091861,-0.3680805438517217,-0.5519117069576265,-0.1187662624220447,0.1272446022953815,-0.168519509409466,-0.6499705952399729,-0.4832995320527546
13,5,-0.2367627345605391,-0.1809016405840938,0.6251995780855171,-0.3592477874760428,-0.5091256582292797,0.5754165560023228,0.6678235821515837,-0.1685195941877166,-0.7876195522557078,-0.5745284813024194
14,1,-0.2367741424125956,-0.180904779833753,0.5092928296327437,-0.6509937305647174,0.0441874604296353,-0.930110737964449,-0.6976851704331579,-0.1685197402088795,0.0989691226477409,0.682615992127516
14,2,-0.2367740355427825,-0.180904949186666,0.4483869545360171,-0.6333282178133596,0.0483895221703892,-0.4233865709289399,-0.0914867768371858,-0.1685196815772643,0.1717519663388067,0.7638145333444952
14,3,-0.236774767104775,-0.1809046754797597,0.4353959507065214,-0.7129113527582267,0.0446873339452639,0.3498803660501025,0.5834557644861647,-0.1685197757543347,-0.0120353547477558,0.4347216221768564
14,4,-0.2367746897104146,-0.180904711526373,0.2634760428850136,-0.7040785963825478,0.3206956198091404,0.1155570518140289,0.3334770454775161,-0.1685197837699021,0.0140983680746504,0.6854818229939978
14,5,-0.2367740355427825,-0.1809047187739419,0.4755499625431445,-0.6333282178133596,0.12365172836724,-0.9769754008116632,-0.8445476678507382,-0.1685196742429161,0.1131851868540658,0.7752778568104225
15,1,-0.2367665055017184,-0.1809017953955072,0.2390124642450542,-0.3769133002274006,0.1432873849030311,0.1741378803730473,0.3022297056014351,-0.1685194196655879,-0.739608413259496,0.413227890678244
15,2,-0.236765549210697,-0.1809028226275538,0.1519558671538881,-0.3504150311003638,1.422588679775861,-0.2945087480990999,-0.0914867768371858,-0.1685187989058546,-0.4492431736919816,1.176016539640102
15,3,-0.2367591903077396,-0.180901850489905,0.0443161211380664,-0.2531222196222605,1.5798301425358234,-0.836381412270025,-0.6383152246686036,-0.1685180046528879,-0.2260424530393803,1.295903797554582
15,4,-0.2367681729093316,-0.1809036602845442,0.3800576486795787,-0.4388309224209098,-0.0254199266216655,0.0686923889668136,0.3397265134527325,-0.1685194627358038,-0.5502878935297534,0.316744918173363
15,5,-0.2367675810149825,-0.180903819294007,0.0448222641444104,-0.4034557331363158,0.5117878922055862,0.5344099760110038,0.6303267743002862,-0.1685195419926073,-0.827288330220663,0.563206372690783
16,1,-0.2367746086955144,-0.1809047606732828,-2.7200682651773493,-0.7394096218852635,-0.3605226346612761,0.6603587574128997,0.461591138969449,-0.1685198778822169,2.245254313270943,-1.9162149652935627
16,2,-0.2367746086955144,-0.1809054557875803,-2.722092837202725,-0.7305768655095846,-0.3653182962018392,0.6603587574128997,0.461591138969449,-0.1685198779531398,2.246531205265523,-1.9009305340056604
16,3,-0.2367746086955144,-0.1809047154680891,-2.722092837202725,-0.7394096218852635,-0.362834549671059,0.6603587574128997,0.461591138969449,-0.1685198780870195,2.258193485482688,-1.9009305340056604
16,4,-0.2367746086955144,-0.180905721132283,-2.7209118368545893,-0.7305768655095846,-0.3682238110114312,0.6603587574128997,0.461591138969449,-0.1685198780967843,2.256490962823248,-1.9138267729048284
16,5,-0.2367746086955144,-0.1809049702252302,-2.7227676945445167,-0.7394096218852635,-0.3629282759552393,0.6603587574128997,0.461591138969449,-0.1685198779711274,2.2493403676536,-1.9057069187831304
17,1,-0.2367749789702394,-0.1809048219033038,0.0257575442387867,-0.7040785963825478,0.5541990357972113,-1.3196732478819213,-1.2851351601034808,-0.1685197702089898,0.1898838326618438,0.8918216453806742
17,2,-0.2367760491591803,-0.1809049321206985,-0.2733729725105099,-1.0223669723801376,0.7069103948217884,0.7570171245352735,0.6397009762631104,-0.1685198633597346,-0.2783950248171644,0.7542617637895576
17,3,-0.2367759126861309,-0.1809044956629705,0.1924473076614072,-0.9604493501866282,0.0808813006862568,-0.0982629724263881,-0.1039857127876177,-0.1685198531666301,0.2175498258777461,0.6076267511212473
17,4,-0.2367759562603911,-0.1809048849551982,-0.0987536353218341,-0.9781590267198648,0.6834319606346019,-0.0308950195835171,0.0022552427910572,-0.1685198545133934,-0.0530661508402626,0.8431025206504869
17,5,-0.2367761228904064,-0.1809052113645192,-0.2411485344399429,-1.0842404307917684,1.602152619218119,0.7218686273998688,0.5178363507463948,-0.1685198624215486,-0.2165083261465155,1.4468375565226137
18,1,-0.2367701626301674,-0.1809040809666081,0.0293005452831946,-0.425537624075513,0.6467381203779802,-1.2405891293272462,-1.282010426115873,-0.1685193779606369,0.2695618931236423,0.8975533071136373
18,2,-0.2367748410063795,-0.180904779907736,-0.2900756917198616,-0.7482865420428207,0.6955226512938716,0.7687332902470831,0.6365762422755026,-0.168519819364695,-0.1226142014783921,0.6787948843055404
18,3,-0.236774244426626,-0.180904269748465,0.1423391500333522,-0.6775361634736327,0.0935031069558822,-0.0543273510071243,-0.0539899689858884,-0.1685197735593238,0.4169152292981855,0.5541312416135906
18,4,-0.2367745238045071,-0.1809046806808173,-0.1114072104804339,-0.7040785963825478,0.7631149232352942,0.1009118446742743,0.0834983264688685,-0.1685197755053338,0.0289103152117795,0.8951651147249025
18,5,-0.2367752730432522,-0.1809050772765086,-0.2306882456421668,-0.8013272440787726,1.6001687462029677,0.7072234202601142,0.4678406069446645,-0.1685198019677814,-0.0312738607994291,1.503198896896752
19,1,-0.2367753729275534,-0.1809050809077077,-0.2894008343780697,-0.8189927568301305,0.0945340960818664,0.6603587574128997,0.461591138969449,-0.1685198685923509,-1.2123138296530485,-0.30943912615287
19,2,-0.2367754195686237,-0.1809047996529819,-0.2377742477309829,-0.8278255132058094,0.0800221430812698,0.6603587574128997,0.461591138969449,-0.1685198695035553,-1.316593342543757,-0.3849060056368855
19,3,-0.2367753962480885,-0.1809045662458183,-0.2333876750093352,-0.8189927568301305,0.0869578881106185,0.6603587574128997,0.461591138969449,-0.1685198700678546,-1.221507452014025,-0.3610240817495382
19,4,-0.2367753729275534,-0.1809050087762675,-0.3121772696635493,-0.8189927568301305,0.1466771521808884,0.6603587574128997,0.461591138969449,-0.1685198708729318,-1.2349573810236023,-0.3103944031083638
19,5,-0.2367754195686237,-0.1809059152914368,-0.2477283935224147,-0.8278255132058094,0.0787412171974712,0.6603587574128997,0.461591138969449,-0.1685198700149194,-1.2195495509556695,-0.3667557434825024
20,1,-0.2351990760255185,-0.1807309432659674,0.6520251574217484,0.5779518277653689,-0.2283685739669303,0.9210434445005312,1.099036872441502,-0.1684563023309579,-0.6896393732049282,0.1428845122734784
20,2,-0.2352701370823324,-0.1807289992317665,0.6520251574217484,0.56911907138969,-0.2314771623922465,0.9415467344961878,1.099036872441502,-0.1684564468665954,-0.5972775189303012,0.129988273374312
20,3,-0.2351990760255185,-0.1807300553197298,0.6520251574217484,0.56911907138969,-0.2276187636934872,0.8800368645092179,1.0740390005406366,-0.1684563571204045,-0.6343073867731236,0.1089721803534459
20,4,-0.2351246625619147,-0.1807302366325574,0.6520251574217484,0.5779518277653689,-0.2310710151607981,0.9122563202166786,1.058415330602596,-0.1684561194987779,-0.7009611488902051,0.1314211888075521
20,5,-0.2351990760255185,-0.1807296508199921,0.6520251574217484,0.5779518277653689,-0.2207611239009556,0.9444757759241384,1.1334089463051908,-0.1684568963949178,-0.5918294464200926,0.108494541875699
22,1,-0.2367763507714347,-0.1809065075887634,-1.3396475725418453,-1.3141129154688125,-1.7412357690172846,0.6515716331290463,0.4678406069446645,-0.1685198778303096,0.2440240532320401,-1.6200791090904625
22,2,-0.2367763533271097,-0.1809032481063759,-1.3659670088717326,-1.3229898356263694,-1.6471970638896294,0.6427845088451938,0.4803395428950973,-0.168519877718529,0.3651585404512055,-1.5766140076154915
22,3,-0.2367763533271097,-0.1809049577850775,-1.608072080239607,-1.3229898356263694,-1.661740258984953,0.6662168402688009,0.461591138969449,-0.1685198781808124,0.7309455338319178,-1.6434833945000615
22,4,-0.2367763545410554,-0.1809043926872783,-1.31147227852203,-1.3141129154688125,-1.630529406352884,0.6574297159849484,0.49283847884553,-0.168519877509101,0.4372603750784949,-1.528372521363051
22,5,-0.2367763453193278,-0.1809047940517804,-1.5355249159969686,-1.2964474027174544,-1.6533517565508082,0.6603587574128997,0.461591138969449,-0.1685198782275804,0.2732223168414384,-1.7705352295807475
23,1,-0.2367760145297829,-0.1809049761912138,-2.719393407835557,-1.0311997287558166,-0.4444857642395395,0.6603587574128997,0.461591138969449,-0.168519878936038,2.2677276123755528,-2.01174266084295
23,2,-0.2367760145297829,-0.1809049873409814,-2.718043693151973,-1.0311997287558166,-0.4428143121716559,0.6603587574128997,0.461591138969449,-0.1685198789645613,2.258193485482688,-2.0399233310300198
23,3,-0.2367760145297829,-0.1809052002049741,-2.723273837550861,-1.0223669723801376,-0.4376906086364613,0.6603587574128997,0.461591138969449,-0.1685198789709855,2.244913808739055,-2.010787383887456
23,4,-0.2367760052654608,-0.1809053509993033,-2.7231051232154133,-1.026783350567977,-0.4469851318176831,0.6603587574128997,0.461591138969449,-0.1685198789553105,2.2396359884947907,-2.0356245847302965
23,5,-0.2367760145297829,-0.1809050597882347,-2.721924122867277,-1.0223669723801376,-0.44379843815555,0.6603587574128997,0.461591138969449,-0.1685198789388646,2.243722042877447,-2.02893764604184
24,1,-0.2367732060132452,-0.1809042687729153,0.2526783254163415,-0.6333282178133596,-0.488521496756958,0.6105650531377282,0.4678406069446645,-0.1685198536379073,-1.170176393831906,-1.2881203670563417
24,2,-0.2367731322394245,-0.1809042839435967,0.2427241796249097,-0.6333282178133596,-0.4966913045280151,0.5988488874259299,0.4678406069446645,-0.1685198555407469,-1.1205478583092254,-1.3129575678991825
24,3,-0.2367732797870659,-0.1809044133687194,0.2479543240237977,-0.6333282178133596,-0.4946449473234099,0.5754165560023228,0.4647158729570568,-0.1685198544897524,-1.1508527616472597,-1.2776123205459082
24,4,-0.2367731322394245,-0.1809041175641833,0.2530157540872375,-0.6333282178133596,-0.4965194730070177,0.592990804570028,0.461591138969449,-0.1685198540624166,-1.1723045471562057,-1.2919414748783171
24,5,-0.2367731322394245,-0.1809046529565643,0.2455923233275257,-0.6333282178133596,-0.5025648183366527,0.5988488874259299,0.4740900749198809,-0.1685198540421162,-1.142255022217087,-1.3062706292107242
