f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_meta.lin_simple.coef.max,ela_distr.skewness,ela_level.mmce_lda_10,nbc.nb_fitness.cor,disp.ratio_mean_02,ic.eps.s
5,5,-0.2367747369103841,-0.1809046359718448,0.7216190119281817,-0.814659773706447,-0.1685197549812755,-0.5359720496300326,-3.703233390755088,0.2855204068080293,0.4822593382275946,-0.8932218609265115
6,1,-0.2295549541599245,-0.1798632273466657,0.6434033404071615,0.8925693771297321,-0.1681103243312237,-0.2827701589555735,-1.3885242503075963,0.3588183187845791,-0.2187222678157848,0.7664904469548542
6,2,-0.2301909108058844,-0.1800138599641268,0.6192013600799604,0.8667277189016814,-0.1682681191234318,-0.2659061226292274,-1.0610007800946173,0.2562885014364293,-0.3214523307704169,0.7501142594727443
6,3,-0.2298802602411643,-0.1797705953117967,0.628818041004676,0.8925693771297321,-0.1682448745108068,-0.3069349051047742,-1.284598533797709,0.2240025163991399,-0.4502135408990761,0.7664904469548542
6,4,-0.227254262071232,-0.1793128697031787,0.6711314370734246,0.935681876940197,-0.1680809120796861,-0.3422618935451164,-1.5900771550540442,0.2763581678109608,-0.2359214186271941,0.803265401637248
6,5,-0.2324269859397796,-0.1804619395480124,0.5010764627213705,0.7891166053567686,-0.1683651342231641,-0.2059618647035572,-0.8437015546648531,0.1747009446530088,0.0025424831634244,0.7010673737719615
7,1,-0.2367550214561369,-0.1809021045629261,0.7131242771113494,-0.2197417318663364,-0.1685188645034801,-0.1712834930449976,0.7403783060767569,0.436042904617014,0.127584957981508,-0.2636983446254545
7,2,-0.2367592833418474,-0.180902913259447,0.7100789948185228,-0.2628542316768013,-0.1685191470174713,-0.1612525590941745,1.111991474203027,0.3217330657012053,0.0374056267000649,-0.3045775557715693
7,3,-0.2367600240189676,-0.1809030726133192,0.7087967706952275,-0.2628542316768013,-0.1685194331238592,-0.0610035560307613,0.7435275702134269,0.2261840018746332,0.0745929798058155,-0.2882013682894594
7,4,-0.2367643542689761,-0.180903370613794,0.701423981986279,-0.3404222757913339,-0.1685194774886736,-0.2348479376596867,0.0443909318741845,0.0298503090803045,-0.3158742278045551,-0.3863359780637986
7,5,-0.2367626678644362,-0.1809031467486558,0.7036678742020458,-0.3145806175632831,-0.1685192338416909,-0.2257974709371395,0.7025871364368046,0.2558522043413308,-0.1908317529864726,-0.3536244414723523
8,1,-0.2320069878091595,-0.1804561857239054,0.7012637039708671,0.8020374344707941,-0.1683196555026171,-0.2493739367493747,0.0601372525575008,-0.2463257521170502,-1.1223749482854988,0.7010673737719615
8,2,-0.2306292114434037,-0.1803023397228918,0.7100789948185228,0.8494568773192674,-0.1682809846104869,-0.2744437295708302,-0.2768340100654678,-0.1852441588032592,-1.015926150020291,0.741946584918076
8,3,-0.2298802602411643,-0.1802368717036287,0.7110406629109947,0.8710346619396898,-0.1683251086785813,-0.3082019704459308,-0.4122523679419876,-0.3113340192867278,-1.0005863668641688,0.741946584918076
8,4,-0.2315464265635622,-0.1804174282939286,0.7025459280941624,0.8236152190912164,-0.1683536998911932,-0.2939776535803277,-0.1445649163256108,-0.375469692266208,-1.0865821209212143,0.7010673737719615
8,5,-0.2315464265635622,-0.1803999045340882,0.7039884302328699,0.8236152190912164,-0.1683699959130671,-0.2712911503291429,-0.3870582548486818,-0.2773028458690442,-1.0614806575748343,0.7010673737719615
9,1,-0.233322194826681,-0.1806071224909084,-0.1193597349381979,0.7632318776983376,-0.1684894409184191,0.1199454419753636,0.4474967413670812,-0.2432716724513605,-0.7867590865061097,0.7092350483266295
9,2,-0.233322194826681,-0.1806140302509232,-0.0788093970389806,0.7546179916223208,-0.1684807871390128,0.1199152737529551,0.4474967413670812,-0.2489435346876414,-0.9066883002721512,0.7010673737719615
9,3,-0.2331592682649773,-0.1806060654639177,-0.1464467195428134,0.7632318776983376,-0.1684840617568765,0.1136402834919891,0.4474967413670812,-0.2096767961287758,-0.8058176049728053,0.7092350483266295
9,4,-0.233322194826681,-0.1806159823928321,-0.0531649145730723,0.7546179916223208,-0.1684891608160619,0.1089491249074688,0.4474967413670812,-0.2581057736847091,-0.8244112815256812,0.7010673737719615
9,5,-0.2331592682649773,-0.1806086544177181,-0.0893877460561677,0.7632318776983376,-0.1684811882378136,0.1458599450242567,0.4474967413670812,-0.2013871513219041,-0.8783329435290173,0.7092350483266295
10,1,0.0653621518149795,-0.1411205233868821,0.6930895251848587,1.5910263296035667,-0.1477740029549929,-0.0873554983045775,0.8537518149966347,0.791625037122297,0.6073018130456772,1.5023162475849186
10,2,0.032545432693376,-0.1459642508479167,0.6946923053389781,1.5823693740971696,-0.1526352970696506,-0.0447127159301765,1.5528884533358769,0.8147487831625178,0.7500082805889909,1.498211991121198
10,3,-0.0462274713291417,-0.1584816352633433,0.703026762140398,1.5306429882106878,-0.1584694851042262,0.0958108640485713,0.6679452309335083,0.7493042188977417,0.8690078105273898,1.4696047109934722
10,4,0.1265408848258418,-0.1311860124029294,0.6890825747995606,1.6254818739076344,-0.1412117910738161,0.0952678360452184,0.0317938753275311,0.8963363399459388,0.5636066731464221,1.5881585071544824
10,5,-0.0462274713291417,-0.1607167251780106,0.7054309323715771,1.5134152160586538,-0.1653051341467689,0.1227812548817617,0.6868408157534883,0.5307193742533902,0.7737152181939068,1.445060848956694
11,1,-0.0854527492580762,-0.1671377859387356,0.7094378827568751,1.49614437447624,-0.1653169328431,0.1383028053109299,0.4474967413670812,0.7807176097448351,1.8456406714671372,1.445060848956694
11,2,-0.0854527492580762,-0.1674142464222599,0.7094378827568751,1.4918374314382312,-0.1670271187877936,0.136643553078463,0.4474967413670812,0.7920613342173956,1.815890788982538,1.436893174402026
11,3,-0.0708380835372214,-0.1609310863481089,0.701423981986279,1.5220291021346706,-0.15588563208112,0.0954488453796694,0.4506460055037441,1.0673648012245531,1.6871295788538798,1.4777723855481404
11,4,-0.0630096734184961,-0.1585443200201416,0.6991800897705119,1.5392568742867043,-0.1549019456127009,0.053952455456791,0.5892136275169269,1.0638744244637652,1.6657468508180742,1.4859400601028088
11,5,-0.0854527492580762,-0.1672764685939502,0.707995380618168,1.4918374314382312,-0.1665089488055351,0.1653335325889372,0.4474967413670812,0.8308917756811627,1.8502890906053568,1.436893174402026
12,1,3.0840509873140896,1.349577509286913,-0.9455929043866804,2.194601326950074,1.0387008723133455,3.998326862477264,0.2490931007572892,2.059940692573656,-0.9926840543291968,2.483417315091671
12,2,6.393727858071871,1.83434271047088,-0.1579867366524723,2.289440212647021,1.197251444533116,1.867892248323292,-0.5224766127252016,1.6960689152615012,-0.9094773517550832,2.458873453054893
12,3,4.456885211649376,8.435356327036107,-0.7463673312296558,2.401506870496001,8.870910946211866,4.243654847103107,-1.1019412138712403,2.3195374641572672,-0.6919313360864485,2.8390378652019272
12,4,3.756472376609551,5.383492476396745,-0.8231405006119684,2.3239388263814686,5.149788828511152,4.465285693027082,-0.3051773872954427,2.322155246727858,-0.920168715772985,2.7613632801870325
12,5,5.02880668283883,2.4921932501900788,-1.0141918949829851,2.2980540987230373,2.054668313301517,4.151521095867578,-0.5256258768618646,2.1258215539335303,-0.9262116606526696,2.6019506920662945
13,1,-0.2367614068519487,-0.1809009872357555,0.7084762146644037,-0.3059667314872661,-0.1685192901875852,-0.4698131378882134,-0.8846419884414752,0.03988514226757,-0.8281300168362558,-0.4026713271731352
13,2,-0.2367600240189676,-0.180900778820283,0.7087967706952275,-0.2886958899048521,-0.1685191538471365,-0.4665549698680964,-1.1239860628278824,0.1288897496676662,-0.6779860786717918,-0.3945036526184669
13,3,-0.2367626678644362,-0.1809018365972891,0.6946923053389781,-0.3231945036392999,-0.1685194558104354,-0.4771138477110681,0.1483166483840718,-0.3274770118053717,-0.7900129799028625,-0.4190475146552452
13,4,-0.2367626678644362,-0.1808999623009506,0.692448413123211,-0.3231945036392999,-0.1685194365805774,-0.486707342436968,0.1105254787441125,-0.3510370549406919,-0.7797864577987814,-0.4190475146552452
13,5,-0.2367620519042409,-0.1809015346990156,0.6919675790769753,-0.3145806175632831,-0.1685195213588269,-0.4453919618485406,0.6553481743868558,-0.4343698001045067,-0.8025637115760537,-0.4190475146552452
14,1,-0.2367734597545514,-0.1809046739486166,0.5818565824889816,-0.5990972746541229,-0.1685196673799881,0.0889023411170271,-0.7208802533349866,0.7139641541947627,-0.4023348237754237,-0.5416851480935891
14,2,-0.2367733528847548,-0.1809048433015264,0.523996218925276,-0.5818695025020889,-0.1685196087483736,0.092959967030969,-0.1099230108223153,0.7881346603615089,-0.4148855554486138,-0.5089736115021427
14,3,-0.2367740844466353,-0.1809045695946252,0.5116548117385576,-0.6594806160470017,-0.1685197029254429,0.0893850326755629,0.5703180426969477,0.487525961838638,-0.5506193942845992,-0.5907320337943722
14,4,-0.2367740070522867,-0.1809046056412378,0.3483315140338044,-0.6508667299709847,-0.1685197109410102,0.3559061935433705,0.3183769117638871,0.716581936765354,-0.4534674342958299,-0.5580204972029257
14,5,-0.2367733528847548,-0.1809046128888067,0.5498009794065962,-0.5818695025020889,-0.1685196014140255,0.1656352148130221,-0.868895667758159,0.7986057906438738,-0.3828114633949042,-0.4844297494653646
15,1,-0.2367658228448431,-0.1809016895104262,0.3250912017990751,-0.3318083897153169,-0.1685193468367004,0.1845959425967583,0.2868842703972546,0.4678925925592049,-0.912266403238014,-0.2800336937347911
15,2,-0.236764866553968,-0.1809027167424537,0.2423877458465207,-0.3059667314872661,-0.1685187260769744,1.4199243137796194,-0.1099230108223153,1.164659053431521,-0.713778906036076,-0.173772247778557
15,3,-0.2367585076519839,-0.1809017446048229,0.1401303720137113,-0.2110847763599393,-0.1685179318240173,1.571760977161551,-0.6610442347383844,1.2741696243012453,-0.755149836366222,-0.0511346143402129
15,4,-0.2367674902522012,-0.1809035543994285,0.4590836226834457,-0.3921917311081958,-0.1685193899069157,0.0216875415909106,0.3246754400372139,0.3797605793493066,-0.7788567739711378,-0.3536244414723523
15,5,-0.2367668983579426,-0.1809037134088884,0.1406112060599471,-0.3576931173737478,-0.1685194691637183,0.5404301259049015,0.6175570047468966,0.6048898804201369,-0.8648525280281835,-0.2718660191801229
16,1,-0.236773926037399,-0.1809046547881468,-2.4860249105107086,-0.6853222742750525,-0.1685198050533239,-0.3018968119625564,0.4474967413670812,-1.659928340236212,2.084104573257757,-0.7297050163420528
16,2,-0.236773926037399,-0.1809053499024313,-2.487948246695652,-0.6767083881990357,-0.1685198051242467,-0.3065276341022596,0.4474967413670812,-1.6459668331930597,2.072018683498388,-0.737872690896721
16,3,-0.236773926037399,-0.1809046095829538,-2.487948246695652,-0.6853222742750525,-0.1685198052581265,-0.3041292604207847,0.4474967413670812,-1.6459668331930597,2.074342893067498,-0.7297050163420528
16,4,-0.236773926037399,-0.1809056152471291,-2.486826300587768,-0.6767083881990357,-0.1685198052678912,-0.3093332787862493,0.4474967413670812,-1.6577468547607197,2.091542043878907,-0.7297050163420528
16,5,-0.236773926037399,-0.1809048643400902,-2.488589358757299,-0.6853222742750525,-0.1685198051422344,-0.3042197650880101,0.4474967413670812,-1.6503298041440448,2.0822452056024696,-0.7297050163420528
17,1,-0.2367742963120672,-0.1809047160181666,0.1224997903183992,-0.6508667299709847,-0.1685196973800981,0.581383487824427,-1.312941911027678,0.9050622818479088,-0.4725259527625254,-0.5008059369474744
17,2,-0.2367753665008443,-0.1809048262355592,-0.1616731310069465,-0.9612681147202556,-0.1685197905308418,0.7288457589571274,0.6270047971568862,0.7794087184595397,-0.4325495481738449,-0.8032957640796139
17,3,-0.2367752300278158,-0.1809043897778393,0.2808544695453832,-0.9008847733273766,-0.1685197803377373,0.1243349183357989,-0.1225200673689678,0.6454655102642974,-0.2991399189069676,-0.8114634386342822
17,4,-0.2367752736020693,-0.1809047790700598,0.0042146149443974,-0.9181556149097908,-0.1685197816845006,0.7061743398171474,-0.0154450867224176,0.8605599781478612,-0.3790927280843296,-0.7542488783788309
17,5,-0.2367754402320592,-0.1809051054793748,-0.1310600300632687,-1.021608386682754,-0.1685197895926558,1.5933161720724174,0.5041834958270196,1.4120395063523734,-0.2298784737475094,-0.7624165529334992
18,1,-0.2367694799727324,-0.1809039750814846,0.1258656286420496,-0.3792278325637902,-0.1685193051317499,0.6707417625983753,-1.3097926468910148,0.9102978469890908,-0.3465537941167993,-0.2309868080340082
18,2,-0.2367741583482284,-0.1809046740225996,-0.1775406545327273,-0.6939792297814495,-0.1685197465358026,0.7178494418892329,0.6238555330202232,0.7104737774339746,-0.1429530358628201,-0.5580204972029257
18,3,-0.2367735617685662,-0.180904163863338,0.2332518989680408,-0.6249820023125539,-0.168519700730432,0.136522880188829,-0.0721318411823561,0.5966002356132647,-0.1169218886887962,-0.5580204972029257
18,4,-0.2367738411464046,-0.1809045747956827,-0.0078062362114971,-0.6508667299709847,-0.168519702676442,0.7831183910700018,0.0664357808308275,0.908116361513598,-0.1982692236076227,-0.4925974240200329
18,5,-0.2367745903850351,-0.1809049713913667,-0.1211227931077289,-0.7457056156679314,-0.1685197291388893,1.5914004899494785,0.453795269640407,1.4635225635739972,0.0425188877521059,-0.5008059369474744
19,1,-0.2367746902693209,-0.1809049750225657,-0.1768995424710797,-0.7629333878199652,-0.168519795763458,0.1375184315283091,0.4474967413670812,-0.1922249123248355,-0.7058765935011041,-0.737872690896721
19,2,-0.2367747369103841,-0.1809046937678451,-0.1278544697550302,-0.7715472738959822,-0.1685197966746624,0.1235052922195653,0.4474967413670812,-0.2611598533503992,-0.8253409653533238,-0.7460812038241627
19,3,-0.2367747135898525,-0.1809044603606858,-0.1236872413543202,-0.7629333878199652,-0.1685197972389616,0.1302026375942503,0.4474967413670812,-0.2393449985954734,-0.7016930162767077,-0.7460812038241627
19,4,-0.2367746902693209,-0.1809049028911268,-0.1985370745516899,-0.7629333878199652,-0.1685197980440388,0.1878691947280795,0.4474967413670812,-0.1930975065150324,-0.7491068914865373,-0.737872690896721
19,5,-0.2367747369103841,-0.1809058094062793,-0.1373108726643339,-0.7715472738959822,-0.1685197971860265,0.1222683951008173,0.4474967413670812,-0.2445805637366564,-0.6933258618279129,-0.7460812038241627
20,1,-0.2351983936085383,-0.1807308373840553,0.7174517835274717,0.5993957645324954,-0.1684562295028236,-0.1742852311746423,1.089946625246385,0.2209484367334502,-0.7607279393320848,0.5211743417053928
20,2,-0.2352694546544763,-0.1807288933498904,0.7174517835274717,0.5907818784564784,-0.1684563740384593,-0.1772869693042872,1.089946625246385,0.2091684151657913,-0.7114546964669669,0.5170905044280587
20,3,-0.2351983936085383,-0.1807299494378341,0.7174517835274717,0.5907818784564784,-0.1684562842922695,-0.1735611938368386,1.0647525121530783,0.1899713429814563,-0.7091304868978568,0.5130066671507243
20,4,-0.2351239801563235,-0.1807301307506584,0.7174517835274717,0.5993957645324954,-0.1684560466706458,-0.1768947824129768,1.049006191469762,0.2104773064510862,-0.760263097418263,0.5170905044280587
20,5,-0.2351983936085383,-0.180729544938104,0.7174517835274717,0.5993957645324954,-0.1684568235667763,-0.166939269018175,1.1245885307496806,0.1895350458863578,-0.7458529980897846,0.5211743417053928
21,1,-0.2367755534058535,-0.180904712459647,-1.638635043027852,-1.09060561415165,-0.1685198049836858,-1.2685168261529942,0.4474967413670812,-1.935668104338468,1.304564683778482,-1.040403356401634
21,2,-0.2367755453554782,-0.180904781823973,-1.6480914459371558,-1.09060561415165,-0.1685198049960203,-1.2627546956729725,0.4474967413670812,-1.92912364791199,1.3078185771752349,-1.0322356818469651
21,3,-0.2367755368791571,-0.180905384460746,-1.4932628830492345,-1.0733347725692362,-0.1685198053729907,-1.2061289422122363,0.4474967413670812,-1.985405973179697,0.8583164465094869,-1.024027168919524
21,4,-0.2367755453554782,-0.1809048323677602,-1.51618263925314,-1.09060561415165,-0.1685198047387964,-1.2517734627162822,0.4474967413670812,-1.9086176844423608,1.0577336275390696,-1.0322356818469651
21,5,-0.2367755280194849,-0.180903940040569,-1.5780499532021437,-1.081991728075633,-0.1685198055014741,-1.213686081925563,0.4474967413670812,-2.0259816030238587,1.1748737898221804,-1.0322356818469651
22,1,-0.2367756681130526,-0.1809064017035949,-1.1746301884103238,-1.2457847718110953,-0.1685198050014165,-1.6351512330833768,0.453795269640407,-1.3894241412751376,0.594751081372487,-1.097617916657085
22,2,-0.2367756706687272,-0.1809031422212679,-1.1996335588145843,-1.2544417273174924,-0.168519804889636,-1.544344883633821,0.4663923261870604,-1.349721105621174,0.8020705749370407,-1.1139941041391948
22,3,-0.2367756706687272,-0.1809048518999378,-1.429632510930699,-1.2544417273174924,-0.1685198053519193,-1.5583881911649735,0.4474967413670812,-1.410802698934964,1.335709092004547,-1.1139941041391948
22,4,-0.2367756718826727,-0.1809042868021491,-1.147863759836532,-1.2457847718110953,-0.168519804680208,-1.5282501369788914,0.4789893827337138,-1.3056550990162248,0.7202583981043924,-1.1139941041391948
22,5,-0.2367756626609465,-0.1809046881666437,-1.360712964303571,-1.2285569996590615,-0.1685198053986873,-1.5502880234482936,0.4474967413670812,-1.5268577262311676,0.8439063471810085,-1.1057855912117531
23,1,-0.2367753318714523,-0.1809048703060737,-2.4853837984490608,-0.9698820007962724,-0.168519806107145,-0.3829739096853741,0.4474967413670812,-1.7471877592559135,2.094331095361838,-1.024027168919524
23,2,-0.2367753318714523,-0.1809048814558412,-2.484101574325765,-0.9698820007962724,-0.1685198061356683,-0.3813599097865199,0.4474967413670812,-1.772929287866725,2.097584988758592,-1.024027168919524
23,3,-0.2367753318714523,-0.1809050943198298,-2.4890701928035357,-0.9612681147202556,-0.1685198061420925,-0.3764123213115274,0.4474967413670812,-1.7463151650657165,2.063651529049595,-1.024027168919524
23,4,-0.2367753226071315,-0.1809052451141563,-2.4889099147881235,-0.965575057758264,-0.1685198061264175,-0.3853873674780533,0.4474967413670812,-1.7690026140108384,2.0910772019650863,-1.024027168919524
23,5,-0.2367753318714523,-0.1809049539030931,-2.48778796868024,-0.9612681147202556,-0.1685198061099716,-0.3823102087923873,0.4474967413670812,-1.7628944546794598,2.132912974209052,-1.024027168919524
24,1,-0.2367725233553444,-0.1809041628877884,0.3380737210474408,-0.5818695025020889,-0.1685197808090145,-0.4254960191701411,0.453795269640407,-1.0861976601816756,-0.6779860786717918,-0.6602185250682124
24,2,-0.236772449581535,-0.1809041780584695,0.3286173181381371,-0.5818695025020889,-0.1685197827118542,-0.4333850093299614,0.453795269640407,-1.1088851091267975,-0.6937907037417358,-0.6643227815319332
24,3,-0.2367725971291538,-0.1809043074835898,0.333585936615907,-0.5818695025020889,-0.1685197816608597,-0.4314089907622053,0.4506460055037441,-1.0765991240895074,-0.7035523839319949,-0.6561142686044916
24,4,-0.236772449581535,-0.1809040116790591,0.3383942770782646,-0.5818695025020889,-0.1685197812335238,-0.4332190841067146,0.4474967413670812,-1.0896880369424635,-0.755149836366222,-0.6643227815319332
24,5,-0.236772449581535,-0.1809045470714302,0.3313420444001399,-0.5818695025020889,-0.1685197812132234,-0.4390566351427575,0.4600937979137337,-1.1027769497954178,-0.721681218571047,-0.6643227815319332
