f_id,i_id,ela_meta.quad_w_interact.adj_r2,ic.eps.max,ic.eps.ratio,ela_meta.lin_simple.coef.max,disp.diff_mean_05,disp.ratio_mean_02,ela_level.lda_qda_50,disp.ratio_median_02,disp.ratio_mean_10,ela_level.lda_mda_25,ela_level.lda_mda_50,disp.diff_median_10,ela_level.mmce_qda_50,disp.diff_mean_25,ela_level.mmce_mda_10,ela_meta.lin_simple.coef.min,ic.eps.s,disp.diff_median_05,nbc.nn_nb.cor,ic.m0,ela_level.qda_mda_10,disp.ratio_mean_05,ela_level.lda_qda_25,ela_level.qda_mda_50,disp.diff_median_25,disp.diff_mean_02,disp.ratio_median_25,disp.ratio_median_05,ela_meta.quad_simple.adj_r2,ela_level.mmce_qda_25
4,1,0.5269492442192782,-0.236759116118882,-0.1095582760693655,-0.1685178082674531,-0.7509957945330811,-0.6591139243631999,-0.2478197845183731,-0.6282398464741016,-0.7675269662568337,-0.2461664564269323,-0.1823560413225107,-0.7375838939836575,0.3955717302724326,-0.7987024078756956,0.6896491716924089,-0.1341096280660598,-0.057103248429388,-0.7166140678160386,0.5741197599058532,0.6061321948919255,0.9554203009341397,-0.7514375230346614,-0.2521079120425872,-0.0603499309213458,-0.7732350035532782,-0.6592424647600865,-0.7718127035939331,-0.7169018444172306,0.5410706028962233,0.8003118306320802
4,2,0.6689374102206148,-0.2367044576412266,0.0556874113750108,-0.1685132194727031,-0.5848795161693469,-0.5442279072874147,0.0175517578089298,-0.5085668548067329,-0.5063317809126486,-0.0945092048543723,0.243153178751095,-0.494020854550909,-0.5178991639949212,-0.3061612879138904,-0.0719015995748303,-0.1341095383293847,0.0668148194909785,-0.5588843863930337,0.1964184576835165,-0.0988126655949997,0.1250155655109607,-0.5846868778013498,-0.2648526108868816,1.4124670089848088,-0.3005764087083705,-0.5441712143548385,-0.2998808543570767,-0.5587304287247201,1.0161292276800435,-0.1649782124757974
4,3,0.605998064869099,-0.2367598918088513,-0.2400085387916214,-0.1685185069433938,-0.7276048403715313,-0.7129667448674735,-0.4365048364582799,-0.6870790673772262,-0.6748705702325969,-0.2687883614944383,-0.2130894782737814,-0.6430270474233526,0.2346099328945831,-0.6209201599859422,0.4260354431768261,-0.1341096878395556,-0.2140743874134288,-0.6890645436540401,0.3047104394395709,0.2624119017425433,0.2347620543182917,-0.72770762352069,-0.3663830050319301,0.3789578946322864,-0.5967668483901317,-0.7128101158108053,-0.5990953773268377,-0.68928461310584,0.9365132263717212,0.3492659898614936
4,4,0.6262285687320862,-0.2367587100008208,-0.0529994209030725,-0.1685158552324395,-0.7434519586671267,-0.7098894408386582,-0.3406577861529707,-0.6576594569256633,-0.7323814367303996,-0.1126067289083771,-0.0986632562683581,-0.6961725895478575,-0.0725884501136152,-0.5668000252565726,0.7101524616880648,-0.1341095598280321,-0.0240501773657138,-0.7045456945745169,0.3099929751349883,0.1971686979502998,0.4048224774843265,-0.7430999907729967,-0.131709667653192,0.7803276956469086,-0.5481686111996291,-0.7101378066880939,-0.548009970966147,-0.7049762218054935,0.9124471058934291,0.3934182698601498
4,5,0.6352199037823031,-0.2367644263004808,-0.0834508475325436,-0.1685157566365668,-0.7056315197955298,-0.6596268083680014,-0.2935750245994857,-0.6192643720990498,-0.6996321933080384,-0.2370272067796603,-0.1064529595786716,-0.6617769933598016,-0.000485689143096,-0.6856727459630291,0.6603587574128997,-0.134109631098861,0.0089616289400781,-0.6580033207209428,0.6110975097737739,0.3451593797229514,1.3076661134517222,-0.7059017699132578,-0.1173273818065582,0.5423088792715912,-0.6588805716632001,-0.6599307868068455,-0.6586950180809761,-0.6585290600545176,0.858215916596456,0.893810776511586
5,1,0.6824244127959399,-0.2367753453794961,-0.8400449953292582,-0.168519827812429,0.7826305961758105,0.7533686248631846,-0.8752506830774578,0.7549804822145781,0.8619475845142219,-1.4750788273141289,-0.4325038858506304,0.8788228691138696,-1.3186460235055475,0.9822810700414262,-3.311421418888545,-0.1341096850044571,-0.924529723871954,0.7941088514013522,0.3126342429826966,-1.375033383677425,-0.8611483509107261,0.7826684131118037,-1.5322025518278817,0.549558183323631,0.9784103345517412,0.7531538856573184,0.9784706238592644,0.7938862411854449,1.201240551632934,-1.796015379484983
5,2,0.6824244127959399,-0.2367753453794961,-0.8400449953292582,-0.168519827812429,0.6848138787729653,0.6174543635904924,-0.8369295632416325,0.6188524541929447,0.763699854247142,-1.464853726223616,-0.4203540755679913,0.7743322763620688,-1.2973198547677882,0.9934882483836144,-3.32899566745625,-0.1341096850044571,-0.924529723871954,0.6940996272441508,0.2201898683128939,-1.3623030024496716,-0.821975383234455,0.6851834205138685,-1.5489344190256982,0.6273673801488618,0.9899128758986054,0.6173519947849744,0.990633815849904,0.69345994550766,1.201240551632934,-1.7934181865438852
5,3,0.6824244127959399,-0.2367753453794961,-0.8400449953292582,-0.168519827812429,0.7581257870541867,0.6825906322004233,-0.869055582873052,0.708607197943473,0.8044367180164192,-1.47924125784655,-0.4494125933774541,0.8118321682349671,-1.3145838961269267,0.994541914723478,-3.32899566745625,-0.1341096850044571,-0.924529723871954,0.7726924349522581,0.0009646369530762,-1.435502694509261,-0.8415618670725905,0.7582971649623195,-1.5606111263467275,0.5251521930150959,0.9914465480781874,0.6827425892270841,0.991850135048968,0.7725456533539152,1.201240551632934,-1.7631176022310815
5,4,0.6824244127959399,-0.2367753453794961,-0.8400449953292582,-0.168519827812429,0.7638975809382055,0.6656654600419379,-0.8613559583332902,0.6697134756515767,0.8132231003980287,-1.5278331099315527,-0.4183069521724482,0.8125151132856324,-1.2983353866124436,1.0034501846877817,-3.314350460316496,-0.1341096850044571,-0.924529723871954,0.7614154304478852,-0.1522288982140253,-1.4418678851231377,-0.9559718044128112,0.7640693026819348,-1.5968516387028495,0.8001424600558182,1.0004568721332314,0.6658989438475686,1.0003643694424154,0.7618753594381504,1.201240551632934,-1.7769692979169367
5,5,0.6824244127959399,-0.2367753453794961,-0.8400449953292582,-0.168519827812429,0.773972905349782,0.6677169960611482,-0.881401532566118,0.691154886658647,0.8859104455549718,-1.4414174325736795,-0.4330090201949851,0.8949031207613541,-1.3008742162240816,1.0324739029585763,-3.3407118331680543,-0.1341096850044571,-0.924529723871954,0.7807545039619632,-0.3159875047719609,-1.5087023865688505,-0.9192860092874142,0.774330880850139,-1.560326328607191,0.7544718445279656,1.0317054427922134,0.6680043995200082,1.0307723494190193,0.7807052898777358,1.201240551632934,-1.785626607720595
6,1,0.5910125064520714,-0.2295555616441399,0.8818724086159656,-0.168110397157491,-0.0230915781248501,-0.1057120831811851,-0.3788904045573045,-0.1051691453946413,0.0048759212900354,-0.0482700308963901,-0.1915813896115166,0.0055224070539574,-0.6478872401107879,0.1228724881088487,-1.4631962778515155,-0.1339235292171033,0.7525113012201596,-0.0206547240395882,-0.3556065224875906,-1.1076953778945706,-0.4265149476454301,-0.0235068217277057,-0.177775702023351,0.2902747417289955,0.1066135549706339,-0.1058720286979739,0.1051534389312603,-0.0214497468485716,0.7851933729534191,-0.9536591355890516
6,2,0.5627272649399315,-0.2301915183768547,0.8558084200600705,-0.1682681919515822,-0.2260663297128447,-0.2190594482425604,-0.2513155910622878,-0.2378067111593091,-0.2139848762154892,-0.1949504633540988,-0.2009396679911423,-0.241703701286905,-0.4351333186555222,-0.1933232016993809,-1.0736337679340502,-0.134016046730436,0.7359641333093815,-0.2384295083937712,0.0036059048007801,-0.9167396594782476,-0.2598743867368479,-0.226172990549731,-0.1094242445343981,-0.2026779338097337,-0.2237010907068254,-0.2192427187524052,-0.2232527448160405,-0.2379939469037951,0.632884500885324,-0.6627735261861378
6,3,0.5739664337527023,-0.2298808677697568,0.8818724086159656,-0.1682449473386798,-0.2748734288724419,-0.3611283175728844,-0.2618030106940321,-0.3490028659169066,-0.1900220151747393,-0.1315186415448118,-0.1949578139132566,-0.1908553379691836,-0.5178991639949212,-0.054335032686433,-1.2962409164583133,-0.1335180187678128,0.7525113012201596,-0.2695896524190119,-0.2182605944067407,-0.9071918735574324,-0.2166597636654057,-0.2749154868486993,-0.1451663608463299,-0.1432336405830042,-0.0545178783966931,-0.3614014661742301,-0.0554006953451956,-0.2700048286510883,0.7851933729534187,-0.8367854532396657
6,4,0.6234187765288934,-0.2272548692415953,0.9253558295233844,-0.1680809849056024,-0.0992893833480804,-0.1246887913588818,-0.2063126131488534,-0.1325942059850805,-0.0422510387567763,-0.0792167970287381,-0.1716950480548121,-0.0497961420499373,-0.6661668133145806,0.0557252059047987,-1.6155064321049697,-0.1339475861200124,0.7896702156931166,-0.1185371447157017,-0.1099686126506864,-1.080643317785591,-0.6886007551938166,-0.0991859607182089,0.0494216946925328,-0.1492747272930381,0.0377900159118944,-0.124821129749929,0.0370395637836717,-0.1187377207864248,0.8036550544162183,-1.016857497155754
6,5,0.4246728080230647,-0.2324275938157872,0.7775295744305315,-0.1683652070524723,0.0703203492086125,0.1384207031048556,-0.1826827309406191,0.1336782004748173,0.0599905016837615,-0.0945092048543719,-0.1307525801439497,0.0487342029869656,-0.1446912110841345,0.028521456766496,-0.9037493651128904,-0.1340264067937054,0.6864051590928114,0.0740622216879298,0.1567994399678868,-0.6509929513488659,0.100143840002217,0.0701300790571548,-0.1842548505978247,0.0474230559856513,0.0096087896120765,0.1390491513517606,0.0102805414042624,0.0739552340453245,0.2956291413059708,-0.3857396124690788
7,1,0.6724964803446589,-0.2367556299225594,-0.2400085387916214,-0.168518937334623,0.3229122762908038,0.276386500396758,0.0616254706917036,0.2458716301629762,0.322783211097328,0.357657433634938,0.0326185012276408,0.2967674282058875,-0.6991715982658757,0.3716335321657927,0.3323061174823965,-0.1341096275422494,-0.2884334811172251,0.3037569976454196,-0.1495876303663162,-0.8387660744582506,-1.508745903844639,0.3228214414491708,0.6950581702235997,0.2586194473684205,0.3334053285263129,0.2764301339784341,0.3326051291562409,0.3036803854082572,0.4166190894639596,-0.8722804234346638
7,2,0.6689374102206148,-0.2367598918088513,-0.2834919596990402,-0.1685192198486176,0.2192731352330276,0.1768870034650515,0.3116862653709747,0.1506318742943617,0.208560240136416,0.5303078131101437,0.0848866128593002,0.1868753609624604,-0.5884786271984577,0.3131071563788107,0.988411397343402,-0.1341095549914479,-0.3297395037573474,0.1935589009974248,-0.1152511483461039,-0.7019144762598869,-1.2158813359791822,0.2195643111316216,1.2491321724934237,-0.1930121950736802,0.260651754507395,0.1773117592451312,0.2608422964114605,0.193839124510681,0.1644193337667892,-0.6974027654007703
7,3,0.6674388543789123,-0.2367606324860726,-0.2834919596990402,-0.168519505955009,0.2736495091929943,0.2179177238492614,1.3875981680133038,0.2089724577322046,0.3243807351667112,0.5828811204870277,0.2982394083038917,0.2891308608211747,-0.6128513914701824,0.3136818834732818,0.7042943788321635,-0.1341095776355485,-0.3131923358465691,0.2522685691846641,-0.3925842723555121,-0.4823154000811114,-1.0992951226569467,0.2734375965146913,1.1747999624741874,-1.0097671182702022,0.2855739274256012,0.2179632495360772,0.2863849995918059,0.2522119088733925,-0.701466494126829,-0.4956874469755367
7,4,0.6588221582891215,-0.2367649627366718,-0.3617273653476526,-0.1685195503198239,-0.1591337725665911,-0.2129048401849298,0.5975901398043093,-0.2303271491800993,-0.1189321940871793,0.3163045911715369,0.1306677360687191,-0.1391998577734034,-0.4701691672961265,-0.0658295745758567,-0.1597728424133579,-0.1341096306565775,-0.4123515490375917,-0.1746748645072071,0.508088063713137,-0.4918631860019301,-0.8667444891501928,-0.1594727324564052,0.6911422013049621,-0.5071487039954199,-0.1117430215973444,-0.2125619459456263,-0.1125676977012087,-0.1752275121051781,-0.1682206054468642,-0.5684088493262647
7,5,0.661444631012101,-0.2367632763319018,-0.3356633767917573,-0.1685193066728383,-0.0417739635915422,-0.0749390428930286,0.1302583308133723,-0.1016786831376757,0.0392226887817762,0.2535966703244101,0.0072554399374053,0.0024801972828116,-0.5402408645773356,0.0835994699866508,0.4084611946091201,-0.1341095710135249,-0.3792984779739176,-0.0629434909309863,0.243961278942272,-0.7082796668737635,-1.1673814712371324,-0.0414645835220632,0.8241427456688827,-0.1067454768544024,0.0425827414730883,-0.075099984254628,0.044337478978058,-0.0628755938156561,0.3548054238519079,-0.7441522383405258
8,1,0.6586348388089087,-0.2320075956278725,0.7905615687084793,-0.1683197283313826,-1.1067711947348366,-1.102758588517455,-0.3130453395276187,-1.0485912297057385,-1.0966169245498103,-0.3059787734254183,-0.2165190746117692,-1.0463371427980992,0.1213781322155282,-1.0293595484567972,-0.0133207710158119,-0.1340443655934496,0.6864051590928114,-1.052006030728988,0.4526214389112549,0.2401337345939748,0.1237719792355236,-1.1067446671087182,-0.2346640504959273,-0.0825811300142691,-0.9945630699691964,-1.102440883808589,-0.9943991170226606,-1.0527022705898244,0.9393154458794676,0.0419314918316309
8,2,0.6689374102206148,-0.2306298190741654,0.8383889877085472,-0.1682810574387908,-0.974475603340616,-0.985308151417658,-0.3176474139651772,-0.9443759994620702,-0.9352669935420886,-0.2283403952337378,-0.2201081870585006,-0.8932332796216635,-0.0015012209877511,-0.8258103691649196,-0.4175284880730379,-0.1340732640863312,0.7277111817329334,-0.9286514288258918,0.8171164018950483,-0.0144738899611225,0.0046985933624133,-0.973985499557582,-0.1594774472580792,-0.1152029982484494,-0.7975820494041413,-0.985264177730902,-0.7973554067742811,-0.9290523940365528,0.9942059809429696,-0.2628058132571339
8,3,0.6700613271018923,-0.2298808677697568,0.8601524181527196,-0.1683251815074119,-0.9400979888910656,-0.9683829792591716,-0.2598117284854732,-0.921438676059158,-0.8865425094258953,-0.2381130582229005,-0.192246040064615,-0.8459238133846627,-0.0223196238031826,-0.853109906152301,-0.4761093166320563,-0.1340237143836499,0.7277111817329334,-0.8928419934699008,1.2291541861375972,0.0237172537221413,0.0124710075838955,-0.9399940218754066,-0.2219905510865174,-0.1142364243748441,-0.8354445813375703,-0.9682180846905746,-0.8362776211443298,-0.8926478618533542,0.9859641588613623,-0.2065332995333562
8,4,0.6601333946506113,-0.2315470343194471,0.8123249991526517,-0.168353772720365,-1.0716341337215995,-1.063266520147654,-0.2823353428000633,-1.0121906947402466,-1.0423011061907743,-0.3108651049199998,-0.2251329444839247,-1.0024424018144256,0.1203626003708732,-1.0175776430201382,-0.2212827124003269,-0.1340716915768552,0.6864051590928114,-1.029847706088817,0.938614722889646,0.1526123636531592,0.0448042507452622,-1.07211184079103,-0.2284696996609911,-0.2616389400996607,-0.9825812560662124,-1.0629635899503502,-0.9822359250320184,-1.0301063540623223,0.9098097228273148,-0.0403129513031225
8,5,0.661819269972527,-0.2315470343194471,0.8123249991526517,-0.1683700687424334,-1.0109796681684895,-1.035570783888314,-0.3181341718383806,-0.983768359219246,-0.9879852878317416,-0.3070646248686585,-0.2369637225490766,-0.941784464132602,0.0396278187207845,-0.9576144494969776,-0.4614641094923017,-0.13403802816395,0.6864051590928114,-0.9590202041139836,0.6718466702710726,0.1303341965045871,0.1066726679482622,-1.0111837204173195,-0.2542438950891171,-0.2212844808766369,-0.9231514591074126,-1.0359570719980975,-0.92263628427788,-0.9585526183919002,0.9683266596067238,-0.0983169269876318
9,1,-0.30044089988086,-0.2333228028248098,0.7514221458937096,-0.1684895137492109,-0.8644571111478717,-0.7324563370499727,0.4309419443057891,-0.8640953675518774,-1.0039605285255735,-0.5019749589302904,-0.2097662260082892,-1.1009106609376318,0.3899863051268291,-1.2960329202914276,0.6603587574128997,-0.1340871371280536,0.6946581106692592,-0.9805355416552212,1.1710462934880068,0.1732992331482621,0.9687888533950892,-0.8643148828849034,-0.3823316784460193,-1.5776292690133469,-1.3360926934598494,-0.7324880284416819,-1.3361848119596649,-0.97989320622343,-0.1889899970925134,1.00289288003768
9,2,-0.2530490713870103,-0.2333228028248098,0.7427341497084113,-0.1684808599697013,-0.9994867101713644,-0.8647804102890447,0.3893020207890323,-0.9403868997398248,-1.1365550262843962,-0.5128334733626934,-0.2056453931990791,-1.182429465621598,0.4234988560004507,-1.3649043837788906,0.6603587574128997,-0.134098626728384,0.6864051590928114,-1.0563585587833073,0.7748561163317051,0.1796644237621388,1.1049615505554609,-0.9996394449780917,-0.405471494783425,-1.5276090710542698,-1.3779811148646806,-0.864524392822932,-1.3775396647278442,-1.0558405923297547,-0.1392093917196079,1.0444479670952385
9,3,-0.3320978920368307,-0.2331598762408802,0.7514221458937096,-0.1684841345876041,-0.8662291531298073,-0.7534845812468786,0.4310746964530265,-0.8815476788367014,-1.016740721080643,-0.4938310731059884,-0.2100055001714047,-1.0958196160144902,0.4153746012432092,-1.3138494602200337,0.6603587574128997,-0.1340953439962056,0.6946581106692592,-0.9885976106649266,1.3823477213046989,0.1335167918115255,0.9417408519043308,-0.8655975801559288,-0.3911604083716753,-1.576662695139741,-1.339735164886357,-0.7532996479731022,-1.3398337695568563,-0.9886805070952366,-0.206132987022256,1.0176103067038986
9,4,-0.223077954552955,-0.2333228028248098,0.7427341497084113,-0.1684892336468503,-0.8749374737267479,-0.773999941438984,0.4204987753897908,-0.8985013526562458,-1.0566788228152268,-0.5024273970316407,-0.2018701786254801,-1.127483431999884,0.4072503464859676,-1.332623878639425,0.6603587574128997,-0.1340978228016681,0.6864051590928114,-0.987756781381706,0.7405196343114979,0.1971686979503033,1.011692579897672,-0.8745764610531075,-0.3828300744902094,-1.5556397133888251,-1.3643697742708911,-0.7741517570366855,-1.362943834339074,-0.9867975140512784,-0.1687151147717606,1.00289288003768
9,5,-0.265412157081058,-0.2331598762408802,0.7514221458937096,-0.1684812610685069,-1.005005355200821,-0.8334944859960857,0.4197465132221128,-0.9339046126911754,-1.1381525503537795,-0.5074042161464917,-0.2102713603526441,-1.1949087342746652,0.391509602893812,-1.3991964337490046,0.6603587574128997,-0.1341021914682751,0.6946581106692592,-1.080149081443848,1.9581441121051837,0.1971686979502998,1.058637961795426,-1.0054115826977057,-0.3828300744902094,-1.5749711908609323,-1.404532814473693,-0.833266473993639,-1.4042986871072507,-1.0803195019012148,-0.1504182697505931,1.0037586110180456
