f_id,i_id,ic.eps.ratio,disp.ratio_mean_10,disp.diff_median_25,nbc.nn_nb.mean_ratio,ela_level.mmce_mda_10,ela_level.lda_qda_50,ela_meta.lin_simple.coef.min,pca.expl_var_PC1.cov_init,ic.eps.s,pca.expl_var.cor_init,disp.ratio_median_05,ela_meta.lin_simple.intercept,ic.eps.max,ela_meta.lin_simple.coef.max,disp.diff_mean_05,disp.diff_median_02,ela_level.lda_mda_25,disp.ratio_median_02,disp.diff_median_05,ela_level.mmce_qda_50,disp.diff_mean_02,nbc.nn_nb.sd_ratio,disp.ratio_mean_05,ela_level.lda_qda_10,ic.m0,nbc.nb_fitness.cor,ela_meta.quad_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_mda_10,ela_level.mmce_mda_50
3,1,-0.4448776306988792,-0.816469166970564,-0.7881883608701291,0.6742570362095207,0.2641589902595446,0.0559376187388894,-0.1341096705265071,0.4363195561067521,-0.4261836223914836,0.7728015412913031,-0.7733769335618791,-0.1809047058059712,-0.2367694727344556,-0.1685196876519498,-0.8005697109656641,-0.7770988444153448,0.1621089736916199,-0.7778891432468064,-0.7722138598016455,-0.1460429662498165,-0.8095471005246909,0.4906276530225063,-0.8006498152420845,0.0887083807450316,-0.1706147883814131,-0.2762797116509616,0.9522216467045448,-0.2989257107807514,0.9123802462678992,-0.3469632065552364
3,2,-0.2278838760257105,-0.6016688821562265,-0.3172679555790496,0.4072111794912401,-0.0758854881793563,-0.6047777375645139,-0.1341096712296768,0.4409092999737943,-0.0647411386427242,-1.2939932784412664,-0.6324509257890439,-0.1809009188017632,-0.2367632637219626,-0.1685158744376734,-0.6740416580565863,-0.7297668024944732,-0.129992136661055,-0.730231841434599,-0.6330235787660419,-0.9575745211067976,-0.7472189426472488,0.2295512070982371,-0.6741436601014096,0.4812725806344999,-0.634095906425399,0.8916822369366706,1.110305653482903,3.553763043052929,1.077314630938796,-1.140072674719828
3,3,-0.1064020577251674,-0.3939577156525938,-0.3212380468882301,0.4010008107303505,-1.5562515365556064,-0.2547188245223732,-0.1341096331606839,0.4409092999737943,-0.1304393012768936,-1.2939932784412664,-0.4196582686340479,-0.1809003527898499,-0.2367434928921226,-0.168517422169388,-0.4293454414484956,-0.4909454742095961,0.0798345777402041,-0.49014694362593,-0.4196810691812742,-0.4643716963771092,-0.5109398862076456,-0.0730601279503479,-0.4291453143991076,0.6804747894399898,-0.6644664640180246,0.1897630215011547,1.0644885996949336,0.9771044523113642,1.7868645676773538,-0.6975934034184428
3,4,-0.2712826269603443,-0.6527105339932975,-0.5225301232664618,0.5096822640459324,-0.0377770552508589,-0.125585786031145,-0.1341096518099657,0.440492050531336,-0.2207999222140835,-1.2939932784412664,-0.6537863373243736,-0.180902990223374,-0.2367644136905384,-0.1685187704369996,-0.6757136358985993,-0.686225575308282,-0.0715719145905202,-0.6866209143045597,-0.6540392759980542,-0.4536229340611235,-0.7248652692028857,0.6903906911918336,-0.675860938225491,0.2540119345147887,-0.3396335436795043,0.2798089784249847,0.9461531627591184,0.3606127267533318,0.9577648756068732,-0.7074343756796762
3,5,-0.3494090497217927,-0.917843558813634,-0.945556022763812,0.7177296175357548,0.4928095878305299,-0.21900210915307,-0.1341096374897631,0.4388230527615026,-0.3851068823560036,0.7728015412913031,-0.8446821247457431,-0.1809034065130606,-0.2367657069898889,-0.1685194581712905,-0.8702957058366309,-0.8211360660528031,-0.161587665084411,-0.8201512788161228,-0.8445521018528883,0.0172555381661321,-0.8426407310799449,0.6646786169720194,-0.8704857922880664,-0.1772754480934019,0.0749905904111292,-0.3395315057828226,0.9862051567989328,-0.21374190823607,0.181798408128349,0.0226199739221972
4,1,-0.1064020577251674,-0.7817324872481141,-0.7768693771375723,0.4599993139588086,0.6452433195445203,-0.2203184500143464,-0.134109626347072,0.4409092999737943,-0.0482858212059334,0.7728015412913031,-0.7464269400435674,-0.1809024754114817,-0.2367591035089546,-0.1685178016996795,-0.7744958943483293,-0.6757034073064115,-0.2225283281687749,-0.6758305818187761,-0.7461543952339497,0.1813808704525414,-0.7015286166331192,0.771482617577402,-0.7748906433808601,-0.8972727241519958,0.3536074448478266,0.3109956269205552,0.581285565540354,0.6692899736361617,-1.0922920398998606,0.1279548251628064
4,2,0.0585218669055487,-0.5499183184880851,-0.3603476697850502,0.3388971231214475,-0.116925339025431,0.0428180881548332,-0.1341095366103969,0.4409092999737943,0.0749443989005066,-1.2939932784412664,-0.6049394740724353,-0.1808962398067752,-0.2367044450314537,-0.1685132129049344,-0.6262321294930852,-0.5680371832064648,-0.0716619303410143,-0.5679272569609485,-0.6050616405541851,-0.5623507990266785,-0.5980609620258229,0.542051801462135,-0.6260598726271249,-0.1405836454517271,-0.2313559035666642,0.4374992151842779,1.0185198338083283,1.4044856195340434,0.5969017252530926,-0.8838429154736386
4,3,-0.2365983105290685,-0.6994987148439448,-0.6213600558566975,0.5034718952850428,0.3814157069626141,-0.4074143644304516,-0.1341096861205678,0.440492050531336,-0.2043856404816239,-1.2939932784412664,-0.7217227793184492,-0.1809023205829578,-0.2367598791989217,-0.1685185003756195,-0.7536187656183316,-0.728243390965583,-0.2450322657922475,-0.7288830498738763,-0.7215107250060949,0.0503286529845521,-0.7496945937778948,0.4906276530225063,-0.7537108798505207,-0.2803679870035727,0.0683882952822953,0.2754164927213833,0.945242890167304,1.4479345996968935,0.0423236935744361,-0.1574333704129627
4,4,-0.049953332733266,-0.7505403666810159,-0.5785337517342622,0.3947904419694609,0.6657632449675569,-0.3123745542462856,-0.1341095581090444,0.4409092999737943,-0.0154162220366832,-1.2939932784412664,-0.7357592342759025,-0.1808999463689974,-0.2367586973908945,-0.1685158486646679,-0.7677627943899534,-0.7016722596477283,-0.0896650804397924,-0.7023568158463257,-0.7353589633926632,-0.1997867778297491,-0.7472917559157973,0.4016243191846871,-0.7674491048431742,-0.4968369264639679,0.0142494752258752,0.4906482921978557,0.9230929237664978,0.8102233946180681,-0.5476764878321994,-0.4840078573042651
4,5,-0.0803454650061714,-0.7214749816071271,-0.6760966339066741,0.4196319170130193,0.615929140368753,-0.2656883316996778,-0.1341096293798732,0.4409092999737943,0.0174123414282359,0.7728015412913031,-0.6942113276018393,-0.1809003383428662,-0.2367644136905384,-0.1685157500687954,-0.7340069174174245,-0.6684760595879552,-0.2134367373688924,-0.6677378324544399,-0.6937257610867182,-0.1410819990270536,-0.7021475294157805,0.4649155788026882,-0.7342483944442638,-1.0451825860120318,0.1370521646221465,0.7405807287327804,0.8731796433153655,1.842226698562505,-1.0103783186539106,-0.3801309278801343
5,1,-0.8354663891105829,0.6644476481355465,0.7667359118829092,-0.5088182127400802,-3.3590735558652978,-0.8424650190823472,-0.1341096832854693,0.2954978692770443,-0.9108973619510145,-1.2939932784412664,0.6050029432600675,-0.1809046927323997,-0.2367753327695228,-0.1685198212446533,0.594311695176267,0.5711912150027797,-1.4450322356263052,0.5713520146629582,0.6052213021441397,-1.214304574884783,0.5684440067540417,-0.5398331676331328,0.5943524475535013,0.9677881090874244,-1.2903640422312734,0.3149488640537976,1.1888925205761756,-0.4072921419175762,1.4636374514095556,-1.3594899080999217
5,2,-0.8354663891105829,0.5772514929138832,0.7768723152254973,-0.4901871064574045,-3.3766620633707585,-0.8044666462201644,-0.1341096832854693,0.2967496176044198,-0.9108973619510145,-1.2939932784412664,0.5151696315323642,-0.1809036087340042,-0.2367753327695228,-0.1685198212446533,0.5070073386690033,0.4491765799911911,-1.4348604558204954,0.4486119826371778,0.5157607972954462,-1.1969411896051123,0.4463361553983516,-0.7217955390349005,0.507343689266703,0.8068012379813942,-1.279800370025144,0.3325188068682035,1.1888925205761756,-0.4072921419175762,1.262173974831678,-1.3419948463021734
5,3,-0.8354663891105829,0.6134059962984755,0.7782238356711758,-0.48087155331607,-3.3766620633707585,-0.8363220950630567,-0.1341096832854693,0.2942461209496693,-0.9108973619510145,-1.2939932784412664,0.5859133645179302,-0.1809045690144831,-0.2367753327695228,-0.1685198212446533,0.5724404174591263,0.5296693937967454,-1.4491729601490244,0.5295394762805502,0.5860638349831683,-1.210997263402941,0.5051328697511959,-0.5873016123466361,0.5726002579818014,0.7500495570788739,-1.340541485210395,0.2890331984025488,1.1888925205761756,-0.4072921419175762,1.4780276997365476,-1.3554806231046053
5,4,-0.8354663891105829,0.6212040264402509,0.7861640182895366,-0.4995026595987389,-3.3620049737828746,-0.8286873180676526,-0.1341096832854693,0.2957064939982735,-0.9108973619510145,-1.2939932784412664,0.5763685751468616,-0.1809031431948256,-0.2367753327695228,-0.1685198212446533,0.5775919167561387,0.4946663568073583,-1.4975114181642435,0.4944708957017548,0.5759763003118021,-1.197768017475573,0.4899877098931258,-0.842444502681718,0.5777520923540468,0.9601704337984956,-1.3458233213134598,0.312313372631636,1.1888925205761756,-0.4072921419175762,0.774012473892983,-1.3554806231046053
5,5,-0.8354663891105829,0.6857150030676583,0.8137012473702347,-0.5026078439791906,-3.388387735041065,-0.8485640650729284,-0.1341096832854693,0.2963323681619614,-0.9108973619510145,-1.2939932784412664,0.5932123210958066,-0.1809047387518145,-0.2367753327695228,-0.1685198212446533,0.5865844462307481,0.5141164249320279,-1.4115463764425775,0.5138035747387824,0.5932755374017326,-1.1998350871517245,0.4918808548753847,-0.842444502681718,0.5869109090158153,0.8175929446407104,-1.401282600395646,0.3127526212019961,1.1888925205761756,-0.4072921419175762,0.5393407319451249,-1.354387181742245
6,1,0.8830981346635894,-0.0962147466030151,-0.0015189914574257,0.2705830667516549,-1.509348849874379,-0.3502851710510498,-0.1339235274981577,0.4409092999737943,0.7568346977712078,-1.2939932784412664,-0.1243312563292237,-0.1798633301078858,-0.2295555490545785,-0.1681103905901558,-0.1248195312505408,-0.2046858194785754,-0.0256638818386362,-0.2042031327526849,-0.1236030778620569,-0.6681847664456233,-0.2039591460075328,-0.3875385741773088,-0.125187086436671,0.5202496858628527,-1.0685269259025256,0.3865463810225015,0.8059711836197677,-0.3603261597787933,1.4791346419155442,-0.8207877969109207
6,2,0.8570848973401328,-0.2904565883163112,-0.2926027074454183,0.4879459733828118,-1.1194702668366798,-0.2237848142823745,-0.1340160450114694,0.4409092999737943,0.7403793803344172,-1.2939932784412664,-0.3180343347420836,-0.1800139627280589,-0.2301915057854953,-0.1682681853840772,-0.3059805898621451,-0.323795344132745,-0.1715794133892328,-0.3237959844701113,-0.3184075303095334,-0.4949643275841477,-0.305897721975312,0.0357217245180933,-0.3060737155065955,0.1721219251588029,-0.910071842810564,0.2833229669878661,0.6657892044804171,-0.3257642276196442,0.6998473479000298,-0.5466984954128634
6,3,0.8830981346635894,-0.2691892333841993,-0.1435131082815161,0.438263023295695,-1.342258028572505,-0.2341839070864591,-0.133518017048959,0.4409092999737943,0.7568346977712078,-1.2939932784412664,-0.3466687028552884,-0.1797706980713491,-0.2298808551792756,-0.1682449407711999,-0.3495423909351272,-0.4238799387633307,-0.1084783722930153,-0.4240561571505103,-0.34628098137515,-0.5623507990266785,-0.4337214149120529,-0.0236138313737856,-0.3495780946499953,0.1887538495396311,-0.9021490886559668,0.2508185727812153,0.8059711836197674,-0.4498154367187906,0.9444815694588782,-0.6192301057826949
6,4,0.9264968855982232,-0.1380405446361716,-0.0621684714572455,0.3730541513063403,-1.661782581588375,-0.1791608590851001,-0.1339475844010614,0.4409092999737943,0.7937873495214073,-1.2939932784412664,-0.2113572770654353,-0.1793129724544902,-0.2272548566585385,-0.1680809783382989,-0.1928283596891696,-0.2291312602910016,-0.0564492685075466,-0.2289309780326042,-0.2111611090665892,-0.6830676681139115,-0.2209974508478618,-0.0394366462782828,-0.1927333593172125,0.7110724518505206,-1.0460791224644972,0.303528401224433,0.8229629386669616,-0.3291610846046777,1.4813485262735426,-0.745340342908131
6,5,0.7789584745786843,-0.0472998302591567,-0.0870026596465866,0.4258422857739089,-0.9494480276172228,-0.1557299917543776,-0.1340264050747365,0.4409092999737943,0.6910954994327074,0.7728015412913031,-0.038989610187905,-0.1804620423200118,-0.2324275812181059,-0.168365200484863,-0.0414465821015232,0.0110363386473137,-0.0716619303410139,0.0111539197760648,-0.0388766353372059,-0.2584915566324446,0.0162645847171451,-0.185797684144919,-0.0416128843980342,-0.0501872320231048,-0.6895551855075853,0.2011834843305187,0.3553862506718554,-0.3753175103841702,0.7253070180170136,-0.3615424247200267
7,1,-0.2365983105290685,0.1859321621630113,0.1983370944472728,0.2364260385667552,0.2876103336001583,0.0865206047492143,-0.1341096258232616,0.440492050531336,-0.2783319796863541,-1.2939932784412664,0.1665040903892158,-0.1809022073428502,-0.2367556173126419,-0.1685189307668482,0.1839992950282581,0.1125380602815181,0.3781467748769579,0.1123132868302789,0.1665905182321972,-0.7099395739038786,0.1397922948095292,-0.1185507208007888,0.1839229758980083,1.8958748817885924,-0.8453693505480144,0.4642933779762468,0.4667429310704303,0.0106872614350983,1.2820989340536684,-0.8543199986899382
7,2,-0.2799970614637023,0.0845577703199412,0.1342243433054022,0.3575282294041163,0.9442479471373468,0.3344753449850046,-0.1341095532724601,0.440492050531336,-0.3194087197218343,-1.2939932784412664,0.0682489056870413,-0.1809030160393857,-0.2367598791989217,-0.1685192132808425,0.0914982506336575,0.0269081610878453,0.5498968268193014,0.0264402241309241,0.068015837320778,-0.6198153360236832,0.0506688541062707,-0.0691044242242225,0.091762383238966,1.1608961776617712,-0.7318098743321095,0.3492102525418882,0.2346234201578692,-0.2771697621223221,0.0755319589444168,-0.6932196379690057
7,3,-0.2799970614637023,0.187349985825152,0.1561865505476765,0.3885800732085712,0.659900409132404,1.4013257350209287,-0.1341095759165607,0.4400748010888776,-0.3029534022850435,0.7728015412913031,0.120464518128768,-0.1809031753932608,-0.2367606198761409,-0.1685194993872335,0.1400307966423538,0.0782790149690311,0.6021959778562519,0.0790430949991157,0.1205329586142493,-0.6396592049147353,0.0872211149175744,-0.0691044242242225,0.1398461707132494,0.9140834983004756,-0.5495865287763505,0.2530148156330168,-0.5623202339752567,-0.3398298928633854,-0.0406969698505105,-0.4770827286759897
7,4,-0.3580801288296117,-0.2060960804189325,-0.193941714910893,0.5345237390894908,-0.2048678765527331,0.6179712884752618,-0.1341096289375897,0.439240302203961,-0.4015621997927943,0.7728015412913031,-0.2618885149122678,-0.1809034733937409,-0.2367649501267278,-0.1685195437520484,-0.2462412734529301,-0.3162491428384743,0.3370095769012498,-0.3170520266664978,-0.2613775645578194,-0.5234898891150349,-0.299890627320068,0.5855645424495134,-0.2465414072051004,0.845270498190485,-0.5575092829309507,0.0553529589709497,-0.0715315948888941,-0.2890316536472016,1.0972395901607812,-0.4825499354877861
7,5,-0.332066891506155,-0.0657315378669888,-0.0579449700645001,0.4413682076761398,0.3638271994571532,0.1545754272772113,-0.1341095692945371,0.4400748010888776,-0.3686926006235441,-1.2939932784412664,-0.1613874974168997,-0.1809032495285987,-0.2367632637219626,-0.168519300105063,-0.1414941210803439,-0.2008595765688045,0.2746286618089834,-0.2010559524443309,-0.1614313328796794,-0.5805410121768094,-0.1762901039591354,0.1583485400279815,-0.1412150155947663,1.2604338014371088,-0.7370917104351743,0.282883718417506,0.4098508940820574,-0.2714975129558853,0.9854384300818508,-0.6669770452723831
8,1,0.7919650932404128,-1.073804161649127,-0.9719106714545414,0.7736229363837682,-0.0582969806738963,-0.2849946643317337,-0.1340443638744766,0.4409092999737943,0.6910954994327074,0.7728015412913031,-1.0468070761330754,-0.1804562884958012,-0.2320075830313787,-0.1683197217638222,-1.092036118559789,-1.0538283200470282,-0.2820287392452368,-1.0548410103819,-1.0461700645608492,-0.0418626545717935,-1.1000356353985885,0.8545523958260295,-1.0920146702945883,-0.1724509204104136,0.0499018689215685,-0.2226913860670236,0.9478219958441104,-0.31492440518169,0.3345564288302571,-0.0867241623137297
8,2,0.839699383728956,-0.930603971772902,-0.7983247642127174,0.7177296175357548,-0.4628326532994849,-0.2895579793174923,-0.1340732623673517,0.4409092999737943,0.7321722394681872,-1.2939932784412664,-0.936199811068342,-0.1803024424920178,-0.2306298064815668,-0.168281050871272,-0.9739583320414252,-0.96100650130999,-0.2047952253214786,-0.9608751983182072,-0.9358265931995032,-0.141908826897514,-0.9946748358090338,0.953444988979162,-0.9735224797329612,-0.0409190604215748,-0.1613715752010468,-0.1611965862166029,0.9983421246897856,-0.1329977810375417,0.7551944568499942,-0.1814890803848667
8,3,0.8614204368940422,-0.8873603500776062,-0.8316904252154036,0.6928881424921964,-0.5214610116510197,-0.2322093957945444,-0.1340237126646816,0.4409092999737943,0.7321722394681872,-1.2939932784412664,-0.903635235567048,-0.180236974471576,-0.2298808551792756,-0.1683251749398456,-0.943275279210974,-0.9403873034073342,-0.2145169263748189,-0.9401937277204568,-0.903794246260604,-0.1588587982419542,-0.9793476427795922,1.18089795323137,-0.9431838995408532,-0.0437122080275151,-0.1296805585826551,-0.2881394230506857,0.9907565197580024,-0.3560688772461223,0.6577835450980556,-0.198619661728496
8,4,0.813686146405499,-1.0255981571363373,-0.9613519179726784,0.7643073832424337,-0.2664276528218442,-0.2545433124075363,-0.134071689857876,0.4409092999737943,0.6910954994327074,0.7728015412913031,-1.026594580994342,-0.1804175310651266,-0.2315470217242554,-0.168353766152768,-1.060675236874468,-1.0209155453879788,-0.2868895897719071,-1.0220204157376436,-1.0263489438030775,-0.0426894824422539,-1.0645391669812372,1.0780496563521125,-1.06110366406112,-0.1042727265744995,-0.0227233774955812,-0.3527089628936271,0.9206655301883272,-0.2488038309701591,0.3124175852502684,-0.0353324182828439
8,5,0.813686146405499,-0.9773921526235508,-0.9089805007026394,0.7549918301010994,-0.506803922063136,-0.2900406376332937,-0.1340380264449784,0.4409092999737943,0.6910954994327074,-1.2939932784412664,-0.962588346388353,-0.1804000073049707,-0.2315470217242554,-0.1683700621748187,-1.006539305665513,-0.996966099026819,-0.2831089282511633,-0.9963933760839092,-0.9629921470951996,-0.1084222981438638,-1.0402559419203408,1.000913433692669,-1.0067231901318705,-0.1327120476531676,-0.0412098038563109,-0.2538780345625941,0.9745233252039868,-0.3658883039257152,0.5260574257971345,-0.1206208445468672
9,1,0.7529018818596882,-0.9915703892449576,-1.272877380701558,0.9847754742540354,0.615929140368753,0.4527266323563468,-0.1340871354090709,0.4409092999737943,0.699302640298937,0.7728015412913031,-0.9816779251304903,-0.1806072252655217,-0.2333227902245976,-0.1684895071814678,-0.875763525265916,-0.8887684523005155,-0.4770028548150042,-0.8884900512260814,-0.982238101402411,0.1768333171650087,-0.7673882180351596,1.2224328423556852,-0.8756376266603119,-0.882037373574138,-0.0055574101606177,-0.2196166460745024,-0.0906473193169872,-0.4137629034747804,-1.0103783186539106,1.1357432808039358
9,2,0.7442308027518695,-1.1092497532026488,-1.3097907828741495,0.978565105493146,0.615929140368753,0.4114374073409731,-0.1340986250093987,0.4409092999737943,0.6910954994327074,0.7728015412913031,-1.049614367124566,-0.1806141330256609,-0.2333227902245976,-0.1684808534019675,-0.9962814956618125,-0.9577471092016664,-0.4878047448742711,-0.9572784208229466,-1.0500634989954114,0.2041186368902052,-0.8861102524033482,1.040470470953922,-0.996419521387382,-0.9503425286648672,-0.0002755740575529,-0.2253268774891847,-0.0448302655290177,-0.2843329470393326,-1.0103783186539106,1.1040334812955168
9,3,0.7529018818596882,-1.0029129785420865,-1.2760872417600444,0.9506184460691428,0.615929140368753,0.4528582664424745,-0.1340953422772211,0.4409092999737943,0.699302640298937,0.7728015412913031,-0.9895383399066648,-0.180606168238512,-0.2331598636411286,-0.1684841280198667,-0.8773451259272794,-0.9051008410172232,-0.4689014372705541,-0.9042259527678472,-0.9894498038209754,0.1975040139265213,-0.7861012280521017,1.5922911407484002,-0.8767824787430327,-0.8702299768762981,-0.0385688858047785,-0.1857945061567714,-0.1064253775750962,-0.3550304095392692,-1.0103783186539106,1.1485000966981271
9,4,0.7442308027518695,-1.0383585700956066,-1.297796038918754,0.9754599211127012,0.615929140368753,0.4423714175809717,-0.134097821082683,0.4409092999737943,0.6910954994327074,0.7728015412913031,-0.9878539653117704,-0.1806160851676049,-0.2333227902245976,-0.1684892270791075,-0.8851175634631228,-0.919697249154498,-0.4774529335674738,-0.9195122571227068,-0.9886976630779352,0.1908893909628373,-0.8048506447033186,1.040470470953922,-0.8847964433220804,-0.9051443219505558,0.0142494752258782,-0.2345510974667468,-0.071986731184801,-0.3382820639416336,-1.0103783186539106,1.1105941294696715
9,5,0.7529018818596882,-1.1106675768647896,-1.333188980589958,0.99409102739537,0.615929140368753,0.4416254910929149,-0.134102189749289,0.4409092999737943,0.699302640298937,0.7728015412913031,-1.0715112368581936,-0.1806087571923589,-0.2331598636411286,-0.1684812545007726,-1.0012070520072014,-0.9509803277593856,-0.4824037998446375,-0.9514336573931472,-1.071344657666144,0.1780735589706996,-0.8580043307436607,1.6555824003664057,-1.0015713557596262,-0.9279973478173422,0.0142494752258752,-0.1774487833199285,-0.0551466882362425,-0.1899903479321476,-1.0103783186539106,1.1047624422037563
